batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,T_UM
38870,2S,WW,Demokritos,Left,21.4,21.4,50.039
38870,2S,EE,Demokritos,Left,21.7,21.7,49.461
38870,2S,WW,Demokritos,Left,20.4,20.4,50.628
38870,2S,EE,Demokritos,Left,21.3,21.3,48.377
38870,2S,WW,Demokritos,Left,22.1,22.1,48.416
38870,2S,EE,Demokritos,Left,21.1,21.1,49.099
38870,2S,WW,Demokritos,Left,21.9,21.9,50.221
38870,2S,EE,Demokritos,Left,21.2,21.2,49.047
38870,2S,WW,Demokritos,Left,21.3,21.3,49.188
38870,2S,EE,Demokritos,Left,22.3,22.3,47.202
38870,2S,WW,Demokritos,Left,22.3,22.3,49.011
38871,2S,EE,HEPHY,Left,,,47.852
38871,2S,WW,HEPHY,Left,,,47.661
38871,2S,EE,HEPHY,Left,,,48.676
38871,2S,WW,HEPHY,Left,,,49.886
38871,2S,EE,HEPHY,Left,,,47.78
38871,2S,WW,HEPHY,Left,,,47.426
38871,2S,EE,HEPHY,Left,,,47.225
38871,2S,WW,HEPHY,Left,,,50.804
38871,2S,EE,HEPHY,Left,,,47.224
38871,2S,WW,HEPHY,Left,,,47.906
38871,2S,EE,HEPHY,Left,,,48.236
38871,2S,WW,HEPHY,Left,,,49.924
38871,2S,EE,HEPHY,Left,,,48.011
38871,2S,WW,HEPHY,Left,,,47.799
38871,2S,EE,HEPHY,Left,,,48.376
38871,2S,WW,HEPHY,Left,,,48.246
38920,PSS,EE,Perugia,Left,20.0,20.0,47.905
38920,PSS,WW,Perugia,Left,20.0,20.0,49.597
38920,PSS,EE,Perugia,Left,20.0,20.0,48.511
38920,PSS,WW,Perugia,Left,20.0,20.0,51.692
38920,PSS,EE,Perugia,Left,20.0,20.0,47.769
38920,PSS,WW,Perugia,Left,20.0,20.0,49.591
38920,PSS,EE,Perugia,Left,20.0,20.0,48.126
38920,PSS,WW,Perugia,Left,20.0,20.0,49.822
38920,PSS,EE,Perugia,Left,20.0,20.0,47.84
38920,PSS,WW,Perugia,Left,20.0,20.0,51.054
38920,PSS,EE,Perugia,Left,20.0,20.0,49.039
38920,PSS,WW,Perugia,Left,20.0,20.0,55.168
38920,PSS,EE,Perugia,Left,20.0,20.0,47.521
38920,PSS,WW,Perugia,Left,20.0,20.0,50.937
38920,PSS,EE,Perugia,Left,20.0,20.0,47.624
38920,PSS,WW,Perugia,Left,20.0,20.0,49.98
38921,PSS,EE,Perugia,Left,20.0,20.0,48.576
38921,PSS,WW,Perugia,Left,20.0,20.0,62.52
38921,PSS,EE,Perugia,Left,20.0,20.0,47.704
38921,PSS,WW,Perugia,Left,20.0,20.0,59.985
38921,PSS,EE,Perugia,Left,20.0,20.0,48.109
38921,PSS,WW,Perugia,Left,20.0,20.0,60.919
38921,PSS,EE,Perugia,Left,20.0,20.0,47.759
38921,PSS,WW,Perugia,Left,20.0,20.0,55.639
38921,PSS,EE,Perugia,Left,20.0,20.0,47.853
38921,PSS,WW,Perugia,Left,20.0,20.0,65.173
38921,PSS,WW,Perugia,Left,20.0,20.0,65.173
38921,PSS,EE,Perugia,Left,20.0,20.0,48.241
38921,PSS,WW,Perugia,Left,20.0,20.0,64.227
38921,PSS,EE,Perugia,Left,20.0,20.0,48.014
38921,PSS,WW,Perugia,Left,20.0,20.0,64.257
38872,2S,EE,Demokritos,Left,21.6,21.6,48.972
38872,2S,WW,Demokritos,Left,21.7,21.7,46.398
38872,2S,EE,Demokritos,Left,21.3,21.3,48.597
38872,2S,WW,Demokritos,Left,21.5,21.5,46.813
38873,2S,EE,Brown,Right,20.0,20.004,46.982
38873,2S,WW,Brown,Right,20.0,20.116,47.696
38873,2S,EE,Brown,Right,20.0,20.006,46.804
38873,2S,WW,Brown,Right,20.0,19.999,47.139
38873,2S,EE,Brown,Right,20.0,20.001,47.239
38873,2S,WW,Brown,Right,20.0,20.009,47.168
38873,2S,EE,Brown,Right,20.0,20.052,47.82
38873,2S,WW,Brown,Right,20.0,20.02,48.791
38873,2S,EE,Brown,Right,20.0,20.012,48.394
38873,2S,WW,Brown,Right,20.0,20.011,46.802
38874,2S,EE,Brown,Right,20.0,20.138,45.915
38874,2S,WW,Brown,Right,20.0,20.004,45.204
38874,2S,EE,Brown,Right,20.0,19.905,45.72
38874,2S,WW,Brown,Right,20.0,20.186,45.464
38874,2S,EE,Brown,Right,20.0,20.001,44.459
38874,2S,WW,Brown,Right,20.0,20.002,44.915
38874,2S,EE,Brown,Right,20.0,20.047,45.714
38874,2S,WW,Brown,Right,20.0,20.239,46.152
38874,2S,EE,Brown,Right,20.0,19.998,45.321
38874,2S,WW,Brown,Right,20.0,20.223,45.704
38874,2S,EE,Brown,Right,20.0,20.005,45.19
38874,2S,WW,Brown,Right,20.0,20.108,47.276
38875,2S,EE,Brown,Right,20.0,19.999,45.009
38875,2S,WW,Brown,Right,20.0,20.003,45.456
38875,2S,EE,Brown,Right,20.0,20.002,45.694
38875,2S,WW,Brown,Right,20.0,20.0,45.53
38875,2S,EE,Brown,Right,20.0,20.007,46.306
38875,2S,WW,Brown,Right,20.0,20.001,45.41
38875,2S,EE,Brown,Right,20.0,20.01,46.989
38875,2S,WW,Brown,Right,20.0,20.233,45.26
38875,2S,EE,Brown,Right,20.0,19.997,47.615
38875,2S,WW,Brown,Right,20.0,20.213,47.481
38876,2S,EE,Demokritos,Left,21.9,21.9,49.833
38876,2S,WW,Demokritos,Left,21.9,21.9,47.297
38876,2S,EE,Demokritos,Left,21.9,21.9,49.664
38876,2S,WW,Demokritos,Left,18.3,18.3,49.001
38876,2S,EE,Demokritos,Left,20.3,20.3,48.686
38876,2S,WW,Demokritos,Left,21.3,21.3,49.234
38876,2S,EE,Demokritos,Left,21.6,21.6,49.866
38876,2S,WW,Demokritos,Left,22.3,22.3,46.841
38877,2S,EE,Perugia,Left,20.0,20.0,50.615
38877,2S,WW,Perugia,Left,20.0,20.0,50.962
38877,2S,EE,Perugia,Left,20.0,20.0,49.605
38877,2S,WW,Perugia,Left,20.0,20.0,50.656
38877,2S,EE,Perugia,Left,20.0,20.0,49.513
38877,2S,WW,Perugia,Left,20.0,20.0,52.147
38877,2S,EE,Perugia,Left,20.0,20.0,50.623
38877,2S,WW,Perugia,Left,20.0,20.0,52.211
38877,2S,EE,Perugia,Left,20.0,20.0,50.639
38877,2S,WW,Perugia,Left,20.0,20.0,52.338
38877,2S,EE,Perugia,Left,20.0,20.0,50.962
38877,2S,WW,Perugia,Left,20.0,20.0,52.414
38877,2S,EE,Perugia,Left,20.0,20.0,50.078
38877,2S,WW,Perugia,Left,20.0,20.0,52.1
38877,2S,EE,Perugia,Left,20.0,20.0,50.379
38877,2S,WW,Perugia,Left,20.0,20.0,52.147
38878,2S,EE,HEPHY,Left,,,50.374
38878,2S,WW,HEPHY,Left,,,52.596
38878,2S,EE,HEPHY,Left,,,66.441
38878,2S,EE,HEPHY,Left,,,46.765
38878,2S,WW,HEPHY,Left,,,50.381
38878,2S,EE,HEPHY,Left,,,51.664
38878,2S,WW,HEPHY,Left,,,51.588
38878,2S,EE,HEPHY,Left,,,50.812
38878,2S,WW,HEPHY,Left,,,53.094
38878,2S,EE,HEPHY,Left,,,49.792
38878,2S,WW,HEPHY,Left,,,48.313
38878,2S,EE,HEPHY,Left,,,49.904
38878,2S,WW,HEPHY,Left,,,51.438
38878,2S,EE,HEPHY,Left,,,50.288
38878,2S,WW,HEPHY,Left,,,48.616
38878,2S,EE,HEPHY,Left,,,50.329
38878,2S,WW,HEPHY,Left,,,49.391
38879,2S,EE,HEPHY,Left,,,50.064
38879,2S,WW,HEPHY,Left,,,50.152
38879,2S,EE,HEPHY,Left,,,47.824
38879,2S,WW,HEPHY,Left,,,48.126
38879,2S,EE,HEPHY,Left,,,48.636
38879,2S,WW,HEPHY,Left,,,49.81
38879,2S,EE,HEPHY,Left,,,49.653
38879,2S,WW,HEPHY,Left,,,48.077
38879,2S,EE,HEPHY,Left,,,48.268
38879,2S,WW,HEPHY,Left,,,49.912
38879,2S,EE,HEPHY,Left,,,48.717
38879,2S,WW,HEPHY,Left,,,48.869
38879,2S,EE,HEPHY,Left,,,49.389
38879,2S,WW,HEPHY,Left,,,49.811
38879,2S,EE,HEPHY,Left,,,48.924
38879,2S,WW,HEPHY,Left,,,49.883
38880,2S,EE,HEPHY,Left,,,49.815
38880,2S,WW,HEPHY,Left,,,50.001
38880,2S,EE,HEPHY,Left,,,50.706
38880,2S,WW,HEPHY,Left,,,50.5
38880,2S,EE,HEPHY,Left,,,50.442
38880,2S,WW,HEPHY,Left,,,49.111
38881,2S,EE,Demokritos,Left,19.6,19.6,49.278
38881,2S,WW,Demokritos,Left,20.0,20.0,46.997
38922,PSS,EE,Perugia,Left,20.0,20.0,50.284
38922,PSS,WW,Perugia,Left,20.0,20.0,50.597
38922,PSS,EE,Perugia,Left,20.0,20.0,49.49
38922,PSS,WW,Perugia,Left,20.0,20.0,50.659
38922,PSS,EE,Perugia,Left,20.0,20.0,49.908
38922,PSS,WW,Perugia,Left,20.0,20.0,48.699
38922,PSS,EE,Perugia,Left,20.0,20.0,51.247
38922,PSS,WW,Perugia,Left,20.0,20.0,51.543
38922,PSS,EE,Perugia,Left,20.0,20.0,49.751
38922,PSS,WW,Perugia,Left,20.0,20.0,48.422
38922,PSS,EE,Perugia,Left,20.0,20.0,50.625
38922,PSS,WW,Perugia,Left,20.0,20.0,49.495
38922,PSS,EE,Perugia,Left,20.0,20.0,51.474
38922,PSS,WW,Perugia,Left,20.0,20.0,50.721
38922,PSS,EE,Perugia,Left,20.0,20.0,50.833
38922,PSS,WW,Perugia,Left,20.0,20.0,47.422
38882,2S,EE,Demokritos,Left,21.4,21.4,48.006
38882,2S,WW,Demokritos,Left,21.8,21.8,46.001
38882,2S,EE,Demokritos,Left,21.1,21.1,47.938
38882,2S,WW,Demokritos,Left,21.2,21.2,53.047
38882,2S,EE,Demokritos,Left,21.6,21.6,48.354
38882,2S,WW,Demokritos,Left,21.6,21.6,51.04
38882,2S,EE,Demokritos,Left,21.2,21.2,48.511
38882,2S,WW,Demokritos,Left,21.4,21.4,50.907
38882,2S,EE,Demokritos,Left,20.7,20.7,47.671
38882,2S,WW,Demokritos,Left,21.1,21.1,61.73
38882,2S,EE,Demokritos,Left,21.2,21.2,47.997
38882,2S,WW,Demokritos,Left,18.5,18.5,51.345
38882,2S,EE,Demokritos,Left,19.9,19.9,53.564
38882,2S,WW,Demokritos,Left,20.3,20.3,51.39
38883,2S,EE,Demokritos,Left,20.7,20.7,47.369
38883,2S,WW,Demokritos,Left,20.8,20.8,48.97
38883,2S,EE,Demokritos,Left,19.3,19.3,49.069
38883,2S,WW,Demokritos,Left,20.5,20.5,49.756
38883,2S,EE,Demokritos,Left,20.7,20.7,52.581
38883,2S,WW,Demokritos,Left,21.0,21.0,50.24
38883,2S,EE,Demokritos,Left,19.7,19.7,48.856
38883,2S,WW,Demokritos,Left,19.9,19.9,49.935
38883,2S,EE,Demokritos,Left,21.5,21.5,48.305
38883,2S,WW,Demokritos,Left,21.8,21.8,47.817
38883,2S,EE,Demokritos,Left,21.2,21.2,48.147
38883,2S,WW,Demokritos,Left,21.3,21.3,46.862
38883,2S,EE,Demokritos,Left,21.4,21.4,47.485
38883,2S,WW,Demokritos,Left,21.4,21.4,47.268
38884,2S,EE,Demokritos,Left,20.1,20.1,46.431
38884,2S,WW,Demokritos,Left,21.7,21.7,46.732
38884,2S,EE,Demokritos,Left,21.6,21.6,44.651
38884,2S,WW,Demokritos,Left,21.9,21.9,49.384
38884,2S,EE,Demokritos,Left,22.2,22.2,48.111
38884,2S,WW,Demokritos,Left,22.4,22.4,47.258
38884,2S,EE,Demokritos,Left,22.5,22.5,47.104
38884,2S,WW,Demokritos,Left,22.6,22.6,49.883
38884,2S,EE,Demokritos,Left,22.5,22.5,46.751
38884,2S,WW,Demokritos,Left,20.9,20.9,46.509
38884,2S,EE,Demokritos,Left,22.7,22.7,45.292
38884,2S,WW,Demokritos,Left,22.7,22.7,46.922
38884,2S,EE,Demokritos,Left,23.4,23.4,45.418
38884,2S,WW,Demokritos,Left,24.1,24.1,48.158
38885,2S,EE,HEPHY,Left,,,47.211
38885,2S,EE,HEPHY,Left,,,47.211
38885,2S,WW,HEPHY,Left,,,47.484
38885,2S,WW,HEPHY,Left,,,47.484
38885,2S,EE,HEPHY,Left,,,47.698
38885,2S,EE,HEPHY,Left,,,47.698
38885,2S,WW,HEPHY,Left,,,47.901
38885,2S,WW,HEPHY,Left,,,47.901
38885,2S,EE,HEPHY,Left,,,47.41
38885,2S,EE,HEPHY,Left,,,47.41
38885,2S,WW,HEPHY,Left,,,47.822
38885,2S,WW,HEPHY,Left,,,47.822
38885,2S,EE,HEPHY,Left,,,47.749
38885,2S,EE,HEPHY,Left,,,47.749
38885,2S,WW,HEPHY,Left,,,47.564
38885,2S,WW,HEPHY,Left,,,47.564
38885,2S,EE,HEPHY,Left,,,47.968
38885,2S,EE,HEPHY,Left,,,47.968
38885,2S,WW,HEPHY,Left,,,47.473
38885,2S,WW,HEPHY,Left,,,47.473
38885,2S,EE,HEPHY,Left,,,47.186
38885,2S,EE,HEPHY,Left,,,47.186
38885,2S,WW,HEPHY,Left,,,46.855
38885,2S,WW,HEPHY,Left,,,46.855
38885,2S,EE,HEPHY,Left,,,47.471
38885,2S,EE,HEPHY,Left,,,47.471
38885,2S,WW,HEPHY,Left,,,47.707
38885,2S,WW,HEPHY,Left,,,47.707
38885,2S,EE,HEPHY,Left,,,47.901
38885,2S,EE,HEPHY,Left,,,47.901
38885,2S,WW,HEPHY,Left,,,47.353
38885,2S,WW,HEPHY,Left,,,47.353
39480,2S,EE,HEPHY,Left,,,50.555
39480,2S,WW,HEPHY,Left,,,49.738
39480,2S,EE,HEPHY,Left,,,49.303
39480,2S,WW,HEPHY,Left,,,51.282
39480,2S,EE,HEPHY,Left,,,49.396
39480,2S,WW,HEPHY,Left,,,51.67
39480,2S,EE,HEPHY,Left,,,49.369
39480,2S,WW,HEPHY,Left,,,48.892
39480,2S,EE,HEPHY,Left,,,49.334
39480,2S,WW,HEPHY,Left,,,50.731
39480,2S,EE,HEPHY,Left,,,49.477
39480,2S,WW,HEPHY,Left,,,48.796
39480,2S,EE,HEPHY,Left,,,50.326
39480,2S,WW,HEPHY,Left,,,50.981
39480,2S,EE,HEPHY,Left,,,48.732
39480,2S,WW,HEPHY,Left,,,48.986
39481,2S,EE,HEPHY,Left,,,49.664
39481,2S,WW,HEPHY,Left,,,48.207
39481,2S,EE,HEPHY,Left,,,47.763
39481,2S,WW,HEPHY,Left,,,48.896
39481,2S,EE,HEPHY,Left,,,48.342
39481,2S,WW,HEPHY,Left,,,40.211
39481,2S,WW,HEPHY,Left,,,54.081
39481,2S,EE,HEPHY,Left,,,47.936
39481,2S,WW,HEPHY,Left,,,50.482
39481,2S,EE,HEPHY,Left,,,47.904
39481,2S,WW,HEPHY,Left,,,50.568
39481,2S,EE,HEPHY,Left,,,48.118
39481,2S,WW,HEPHY,Left,,,50.967
39481,2S,EE,HEPHY,Left,,,48.85
39481,2S,WW,HEPHY,Left,,,50.209
39481,2S,EE,HEPHY,Left,,,48.84
39481,2S,WW,HEPHY,Left,,,50.105
39482,2S,EE,HEPHY,Left,,,47.353
39482,2S,WW,HEPHY,Left,,,48.685
39482,2S,EE,HEPHY,Left,,,49.512
39482,2S,WW,HEPHY,Left,,,49.518
39482,2S,EE,HEPHY,Left,,,48.893
39482,2S,WW,HEPHY,Left,,,54.926
39482,2S,EE,HEPHY,Left,,,48.304
39482,2S,WW,HEPHY,Left,,,50.991
39482,2S,EE,HEPHY,Left,,,49.145
39482,2S,WW,HEPHY,Left,,,48.213
39482,2S,EE,HEPHY,Left,,,50.775
39482,2S,WW,HEPHY,Left,,,50.275
39482,2S,EE,HEPHY,Left,,,48.25
39482,2S,WW,HEPHY,Left,,,50.533
39482,2S,EE,HEPHY,Left,,,49.162
39482,2S,WW,HEPHY,Left,,,50.644
39478,PSS,EE,Perugia,Left,20.0,20.0,47.82
39478,PSS,WW,Perugia,Left,20.0,20.0,48.132
39478,PSS,EE,Perugia,Left,20.0,20.0,49.573
39478,PSS,WW,Perugia,Left,20.0,20.0,48.103
39478,PSS,EE,Perugia,Left,20.0,20.0,48.519
39478,PSS,WW,Perugia,Left,20.0,20.0,48.196
39478,PSS,EE,Perugia,Left,20.0,20.0,50.115
39478,PSS,WW,Perugia,Left,20.0,20.0,48.633
39478,PSS,EE,Perugia,Left,20.0,20.0,50.055
39478,PSS,WW,Perugia,Left,20.0,20.0,50.676
39478,PSS,EE,Perugia,Left,20.0,20.0,47.972
39478,PSS,WW,Perugia,Left,20.0,20.0,48.502
39478,PSS,EE,Perugia,Left,20.0,20.0,49.0
39478,PSS,WW,Perugia,Left,20.0,20.0,50.921
39478,PSS,EE,Perugia,Left,20.0,20.0,48.596
39478,PSS,WW,Perugia,Left,20.0,20.0,47.866
39483,2S,EE,HEPHY,Left,,,47.965
39483,2S,WW,HEPHY,Left,,,51.986
39483,2S,EE,HEPHY,Left,,,48.018
39483,2S,WW,HEPHY,Left,,,49.37
39483,2S,EE,HEPHY,Left,,,47.583
39483,2S,WW,HEPHY,Left,,,52.285
39483,2S,WW,HEPHY,Left,,,52.285
39483,2S,EE,HEPHY,Left,,,48.288
39483,2S,WW,HEPHY,Left,,,51.207
39483,2S,EE,HEPHY,Left,,,50.244
39483,2S,WW,HEPHY,Left,,,51.638
39483,2S,EE,HEPHY,Left,,,48.758
39483,2S,WW,HEPHY,Left,,,51.633
39483,2S,EE,HEPHY,Left,,,43.449
39483,2S,WW,HEPHY,Left,,,45.706
39483,2S,EE,HEPHY,Left,,,47.271
39483,2S,WW,HEPHY,Left,,,52.131
39484,2S,EE,Demokritos,Left,20.9,20.9,45.593
39484,2S,WW,Demokritos,Left,21.8,21.8,53.471
39484,2S,EE,Demokritos,Left,22.5,22.5,45.641
39484,2S,WW,Demokritos,Left,23.1,23.1,46.245
39484,2S,EE,Demokritos,Left,22.3,22.3,48.392
39484,2S,WW,Demokritos,Left,22.6,22.6,45.915
39484,2S,EE,Demokritos,Left,20.4,20.4,46.605
39484,2S,WW,Demokritos,Left,21.0,21.0,46.411
39484,2S,EE,Demokritos,Left,23.6,23.6,44.205
39484,2S,WW,Demokritos,Left,24.6,24.6,45.675
39484,2S,EE,Demokritos,Left,21.8,21.8,44.882
39484,2S,WW,Demokritos,Left,22.1,22.1,44.676
39484,2S,EE,Demokritos,Left,25.0,25.0,45.495
39484,2S,WW,Demokritos,Left,25.3,25.3,45.248
39485,2S,EE,Perugia,Left,20.0,20.0,47.697
39485,2S,WW,Perugia,Left,20.0,20.0,47.636
39485,2S,EE,Perugia,Left,20.0,20.0,48.178
39485,2S,WW,Perugia,Left,20.0,20.0,47.914
39485,2S,EE,Perugia,Left,20.0,20.0,48.506
39485,2S,WW,Perugia,Left,20.0,20.0,47.383
39485,2S,EE,Perugia,Left,20.0,20.0,48.016
39485,2S,WW,Perugia,Left,20.0,20.0,47.495
39485,2S,EE,Perugia,Left,20.0,20.0,48.1
39485,2S,WW,Perugia,Left,20.0,20.0,47.215
39485,2S,EE,Perugia,Left,20.0,20.0,47.371
39485,2S,WW,Perugia,Left,20.0,20.0,47.507
39486,2S,EE,HEPHY,Left,,,48.67
39486,2S,WW,HEPHY,Left,,,49.369
39486,2S,EE,HEPHY,Left,,,48.955
39486,2S,WW,HEPHY,Left,,,49.49
39486,2S,EE,HEPHY,Left,,,49.643
39486,2S,WW,HEPHY,Left,,,50.669
39486,2S,EE,HEPHY,Left,,,49.578
39486,2S,WW,HEPHY,Left,,,47.468
39486,2S,EE,HEPHY,Left,,,49.2
39486,2S,WW,HEPHY,Left,,,50.435
39486,2S,EE,HEPHY,Left,,,48.574
39486,2S,WW,HEPHY,Left,,,50.97
39486,2S,EE,HEPHY,Left,,,49.769
39486,2S,WW,HEPHY,Left,,,47.988
39486,2S,EE,HEPHY,Left,,,49.829
39486,2S,WW,HEPHY,Left,,,49.419
39487,2S,EE,Demokritos,Left,22.6,22.6,47.951
39487,2S,WW,Demokritos,Left,23.4,23.4,50.883
39487,2S,EE,Demokritos,Left,24.7,24.7,46.94
39487,2S,WW,Demokritos,Left,23.3,23.3,50.15
39487,2S,EE,Demokritos,Left,23.8,23.8,47.536
39487,2S,WW,Demokritos,Left,24.2,24.2,49.807
39487,2S,EE,Demokritos,Left,25.0,25.0,49.29
39487,2S,WW,Demokritos,Left,23.0,23.0,48.957
39487,2S,EE,Demokritos,Left,23.9,23.9,48.622
39487,2S,WW,Demokritos,Left,24.2,24.2,51.527
39487,2S,EE,Demokritos,Left,25.5,25.5,48.566
39487,2S,WW,Demokritos,Left,23.9,23.9,48.472
39487,2S,EE,Demokritos,Left,21.1,21.1,47.652
39487,2S,WW,Demokritos,Left,22.1,22.1,52.606
39488,2S,EE,Perugia,Left,20.0,20.0,47.042
39488,2S,WW,Perugia,Left,20.0,20.0,47.058
39488,2S,WW,Perugia,Left,20.0,20.0,46.665
39488,2S,EE,Perugia,Left,20.0,20.0,46.474
39488,2S,EE,Perugia,Left,20.0,20.0,46.515
39488,2S,EE,Perugia,Left,20.0,20.0,48.193
39488,2S,EE,Perugia,Left,20.0,20.0,47.222
39488,2S,WW,Perugia,Left,20.0,20.0,47.289
39488,2S,EE,Perugia,Left,20.0,20.0,47.685
39488,2S,WW,Perugia,Left,20.0,20.0,46.634
39488,2S,EE,Perugia,Left,20.0,20.0,47.611
39488,2S,WW,Perugia,Left,20.0,20.0,46.867
39564,2S,EE,Brown,Right,20.0,20.017,44.452
39564,2S,WW,Brown,Right,20.0,20.001,49.458
39564,2S,EE,Brown,Right,20.0,20.016,45.244
39564,2S,WW,Brown,Right,20.0,20.003,44.926
39564,2S,EE,Brown,Right,20.0,20.015,45.142
39564,2S,WW,Brown,Right,20.0,20.03,44.553
39564,2S,EE,Brown,Right,20.0,20.003,46.197
39564,2S,WW,Brown,Right,20.0,20.011,43.561
39564,2S,EE,Brown,Right,20.0,20.001,43.871
39564,2S,WW,Brown,Right,20.0,20.008,45.377
39564,2S,EE,Brown,Right,20.0,20.0,44.819
39564,2S,WW,Brown,Right,20.0,20.002,44.71
39565,2S,EE,Brown,Right,20.0,20.09,44.821
39565,2S,WW,Brown,Right,20.0,20.226,46.336
39565,2S,EE,Brown,Right,20.0,20.001,45.301
39565,2S,WW,Brown,Right,20.0,20.002,44.995
39565,2S,EE,Brown,Right,20.0,20.001,45.255
39565,2S,WW,Brown,Right,20.0,20.002,46.104
39565,2S,EE,Brown,Right,20.0,20.009,45.193
39565,2S,WW,Brown,Right,20.0,20.053,44.817
39565,2S,EE,Brown,Right,20.0,20.005,45.55
39565,2S,WW,Brown,Right,20.0,20.009,46.696
39565,2S,EE,Brown,Right,20.0,20.003,44.472
39565,2S,WW,Brown,Right,20.0,20.004,45.143
39566,2S,EE,Brown,Right,20.0,20.0,44.38
39566,2S,WW,Brown,Right,20.0,20.004,44.678
39566,2S,EE,Brown,Right,20.0,20.009,45.238
39566,2S,WW,Brown,Right,20.0,20.009,43.194
39566,2S,EE,Brown,Right,20.0,20.01,44.144
39566,2S,WW,Brown,Right,20.0,20.005,44.329
39566,2S,EE,Brown,Right,20.0,20.008,44.351
39566,2S,WW,Brown,Right,20.0,20.02,42.708
39566,2S,EE,Brown,Right,20.0,19.999,44.26
39566,2S,WW,Brown,Right,20.0,20.006,45.219
39566,2S,EE,Brown,Right,20.0,20.002,44.668
39566,2S,WW,Brown,Right,20.0,20.007,45.717
39566,2S,EE,Brown,Right,20.0,20.005,44.85
39566,2S,WW,Brown,Right,20.0,20.221,46.04
39566,2S,EE,Brown,Right,20.0,20.0,44.521
39566,2S,WW,Brown,Right,20.0,20.004,45.365
39567,2S,EE,Brown,Right,20.0,19.997,45.413
39567,2S,WW,Brown,Right,20.0,20.014,49.577
39567,2S,EE,Brown,Right,20.0,20.0,45.153
39567,2S,WW,Brown,Right,20.0,19.998,46.355
39567,2S,EE,Brown,Right,20.0,20.064,45.913
39567,2S,WW,Brown,Right,20.0,20.247,46.149
39567,2S,EE,Brown,Right,20.0,20.004,45.488
39567,2S,WW,Brown,Right,20.0,19.999,45.914
39567,2S,EE,Brown,Right,20.0,20.002,44.743
39567,2S,WW,Brown,Right,20.0,20.007,46.615
39567,2S,EE,Brown,Right,20.0,20.002,44.29
39567,2S,WW,Brown,Right,20.0,20.003,50.128
39567,2S,EE,Brown,Right,20.0,20.009,43.693
39567,2S,WW,Brown,Right,20.0,20.245,46.875
39567,2S,WW,Brown,Right,20.0,20.004,49.345
39568,2S,EE,Perugia,Left,20.0,20.0,47.198
39568,2S,WW,Perugia,Left,20.0,20.0,45.841
39568,2S,EE,Perugia,Left,20.0,20.0,47.595
39568,2S,WW,Perugia,Left,20.0,20.0,46.495
39568,2S,EE,Perugia,Left,20.0,20.0,47.013
39568,2S,WW,Perugia,Left,20.0,20.0,46.603
39568,2S,EE,Perugia,Left,20.0,20.0,47.058
39568,2S,WW,Perugia,Left,20.0,20.0,46.183
39568,2S,EE,Perugia,Left,20.0,20.0,46.485
39568,2S,WW,Perugia,Left,20.0,20.0,45.747
39568,2S,EE,Perugia,Left,20.0,20.0,47.754
39568,2S,WW,Perugia,Left,20.0,20.0,46.416
39568,2S,EE,Perugia,Left,20.0,20.0,47.181
39568,2S,WW,Perugia,Left,20.0,20.0,46.263
39479,PSS,EE,Demokritos,Left,22.5,22.5,47.473
39479,PSS,WW,Demokritos,Left,22.3,22.3,47.55
39479,PSS,EE,Demokritos,Left,21.9,21.9,47.878
39479,PSS,WW,Demokritos,Left,21.8,21.8,46.702
39479,PSS,EE,Demokritos,Left,21.8,21.8,48.202
39479,PSS,WW,Demokritos,Left,21.8,21.8,47.129
39479,PSS,EE,Demokritos,Left,19.3,19.3,47.635
39479,PSS,WW,Demokritos,Left,20.3,20.3,47.609
39479,PSS,EE,Demokritos,Left,20.9,20.9,48.827
39479,PSS,WW,Demokritos,Left,21.4,21.4,47.194
39479,PSS,EE,Demokritos,Left,21.4,21.4,48.007
39479,PSS,WW,Demokritos,Left,21.3,21.3,47.857
39479,PSS,EE,Demokritos,Left,21.4,21.4,47.336
39479,PSS,WW,Demokritos,Left,21.4,21.4,47.91
39547,PSS,EE,Demokritos,Left,23.2,23.2,46.335
39547,PSS,WW,Demokritos,Left,23.3,23.3,47.2
39547,PSS,EE,Demokritos,Left,23.5,23.5,44.64
39547,PSS,WW,Demokritos,Left,23.6,23.6,48.41
39547,PSS,EE,Demokritos,Left,19.8,19.8,47.647
39547,PSS,WW,Demokritos,Left,20.9,20.9,47.47
39547,PSS,EE,Demokritos,Left,20.1,20.1,46.587
39547,PSS,WW,Demokritos,Left,21.6,21.6,46.797
39547,PSS,EE,Demokritos,Left,21.5,21.5,46.539
39547,PSS,WW,Demokritos,Left,21.9,21.9,46.871
39547,PSS,EE,Demokritos,Left,22.2,22.2,46.783
39547,PSS,WW,Demokritos,Left,22.6,22.6,46.977
39547,PSS,EE,Demokritos,Left,22.8,22.8,47.294
39547,PSS,WW,Demokritos,Left,23.0,23.0,47.605
39569,2S,EE,Brown,Right,20.0,20.003,44.685
39569,2S,WW,Brown,Right,20.0,20.074,44.689
39569,2S,EE,Brown,Right,20.0,20.035,45.445
39569,2S,WW,Brown,Right,20.0,20.056,45.049
39569,2S,EE,Brown,Right,20.0,20.03,43.954
39569,2S,WW,Brown,Right,20.0,20.018,44.61
39569,2S,EE,Brown,Right,20.0,20.11,43.988
39569,2S,WW,Brown,Right,20.0,20.05,44.531
39569,2S,EE,Brown,Right,20.0,20.063,44.322
