ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
21367280,9160,Tracker Halfmoon TC Parameters,1974482,7480,PS-s Halfmoon E,219672,42900_049_PSS_HM_EE,4.514,PQC1,VDP_STRIP,Rotated,Right,Reverse N+ Van-der-Pauw cross,PQC Flute 1 Pos4,0.1,,,,,,HPK_VPX42900_049_PSS_HM_ER__PQC_Flute_1_Reverse_N_Van-der-Pauw_cross_2023-01-31T15-00-10.json,HEPHY
21427460,9160,Tracker Halfmoon TC Parameters,1986382,7500,PS-s Halfmoon W,219677,42900_049_PSS_HM_WW,4.364,PQC2,R_POLY,Not Used,Left,Polysilicon meander,PQC Flute 2 Pos3,0.1,,,,,,HPK_VPX42900_049_PSS_HM_WL__PQC_Flute_2_Polysilicon_meander_2023-01-31T14-35-21.json,HEPHY
21420680,9160,Tracker Halfmoon TC Parameters,1985082,7500,PS-s Halfmoon W,219677,42900_049_PSS_HM_WW,4.619,PQC2,R_POLY,Not Used,Left,Polysilicon meander,PQC Flute 2 Pos3,0.1,,,,,,HPK_VPX42900_049_PSS_HM_WL__PQC_Flute_2_Polysilicon_meander_2023-01-31T14-35-21.json,HEPHY
15677320,9160,Tracker Halfmoon TC Parameters,1501602,7400,2S Halfmoon E,209732,42901_003_2-S_HM_EE,4.27407,PQC2,GCD,Not Used,Left,GCD1,KEITHLEY 2410,0.5,,,,23.8,23.8,Demokritos_VPB42901_003_2-S_HM_E_Left_PQC2_GCD_IV.xml,Demokritos
15678880,9160,Tracker Halfmoon TC Parameters,1501102,7420,2S Halfmoon W,209735,42901_003_2-S_HM_WW,4.27708,PQC1,VDP_STRIP,Rotated,Left,VDP_STRIP,KEITHLEY 2410,0.2,,,,24.1,24.1,Demokritos_VPB42901_003_2-S_HM_W_Left_PQC1_VDPStrip_r.xml,Demokritos
15681580,9160,Tracker Halfmoon TC Parameters,1502222,7400,2S Halfmoon E,209776,42901_011_2-S_HM_EE,4.26216,PQC1,VDP_POLY,Standard,Right,VDP_POLY,KEITHLEY 2410,0.2,,,,23.5,23.5,Demokritos_VPB42901_011_2-S_HM_E_Right_PQC1_VDPPoly_s.xml,Demokritos
15680440,9160,Tracker Halfmoon TC Parameters,1502062,7400,2S Halfmoon E,209776,42901_011_2-S_HM_EE,4.26216,PQC1,VDP_POLY,Standard,Right,VDP_POLY,KEITHLEY 2410,0.2,,,,23.5,23.5,Demokritos_VPB42901_011_2-S_HM_E_Right_PQC1_VDPPoly_s.xml,Demokritos
15682980,9160,Tracker Halfmoon TC Parameters,1501862,7420,2S Halfmoon W,209779,42901_011_2-S_HM_WW,4.21482,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,24.1,24.1,Demokritos_VPB42901_011_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
15684140,9160,Tracker Halfmoon TC Parameters,1502422,7420,2S Halfmoon W,209779,42901_011_2-S_HM_WW,4.27708,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,24.1,24.1,Demokritos_VPB42901_011_2-S_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
15685300,9160,Tracker Halfmoon TC Parameters,1502522,7400,2S Halfmoon E,209830,42901_017_2-S_HM_EE,4.25926,PQC1,CAP_E,Not Used,Left,Cap1,HP 4192A,0.1,10000.0,0.25,,24.5,24.5,Demokritos_VPB42901_017_2-S_HM_E_Left_PQC1_CapE_CV.xml,Demokritos
15686980,9160,Tracker Halfmoon TC Parameters,1502882,7420,2S Halfmoon W,209833,42901_017_2-S_HM_WW,4.24925,PQC2,DIEL_NW,Not Used,Left,Diel_IV1,KEITHLEY 2410,0.5,,,,21.3,21.3,Demokritos_VPB42901_017_2-S_HM_W_Left_PQC2_DielNW_IV.xml,Demokritos
15687880,9160,Tracker Halfmoon TC Parameters,1503122,7400,2S Halfmoon E,209874,42901_023_2-S_HM_EE,4.1967,PQC2,LINEWIDTH_STRIP,Not Used,Left,LinewidthStrip,KEITHLEY 2410,0.2,,,,22.1,22.1,Demokritos_VPB42901_023_2-S_HM_E_Left_PQC2_LinewidthStrip.xml,Demokritos
15689720,9160,Tracker Halfmoon TC Parameters,1503202,7420,2S Halfmoon W,209877,42901_023_2-S_HM_WW,4.18919,PQC1,CAP_W,Not Used,Left,Cap1,HP 4192A,0.1,10000.0,0.25,,22.6,22.6,Demokritos_VPB42901_023_2-S_HM_W_Left_PQC1_CapW_CV.xml,Demokritos
15691240,9160,Tracker Halfmoon TC Parameters,1503542,7400,2S Halfmoon E,209914,42901_030_2-S_HM_EE,4.37327,PQC1,VDP_STRIP,Standard,Left,VDP_STRIP,KEITHLEY 2410,0.2,,,,22.9,22.9,Demokritos_VPB42901_030_2-S_HM_E_Left_PQC1_VDPStrip_s.xml,Demokritos
15692640,9160,Tracker Halfmoon TC Parameters,1503662,7420,2S Halfmoon W,209917,42901_030_2-S_HM_WW,4.28889,PQC1,VDP_STRIP,Standard,Left,VDP_STRIP,KEITHLEY 2410,0.2,,,,23.5,23.5,Demokritos_VPB42901_030_2-S_HM_W_Left_PQC1_VDPStrip_s.xml,Demokritos
15694420,9160,Tracker Halfmoon TC Parameters,1503982,7400,2S Halfmoon E,209950,42901_034_2-S_HM_EE,4.37327,PQC1,VDP_STRIP,Standard,Right,VDP_STRIP,KEITHLEY 2410,0.2,,,,24.1,24.1,Demokritos_VPB42901_034_2-S_HM_E_Right_PQC1_VDPStrip_s.xml,Demokritos
15695620,9160,Tracker Halfmoon TC Parameters,1503802,7400,2S Halfmoon E,209950,42901_034_2-S_HM_EE,4.29199,PQC1,VDP_STRIP,Standard,Right,VDP_STRIP,KEITHLEY 2410,0.2,,,,24.1,24.1,Demokritos_VPB42901_034_2-S_HM_E_Right_PQC1_VDPStrip_s.xml,Demokritos
15696700,9160,Tracker Halfmoon TC Parameters,1504362,7420,2S Halfmoon W,209953,42901_034_2-S_HM_WW,4.38799,PQC1,VDP_STRIP,Rotated,Left,VDP_STRIP,KEITHLEY 2410,0.2,,,,21.2,21.2,Demokritos_VPB42901_034_2-S_HM_W_Left_PQC1_VDPStrip_r.xml,Demokritos
15697780,9160,Tracker Halfmoon TC Parameters,1504162,7420,2S Halfmoon W,209953,42901_034_2-S_HM_WW,4.38799,PQC1,VDP_STRIP,Rotated,Left,VDP_STRIP,KEITHLEY 2410,0.2,,,,21.2,21.2,Demokritos_VPB42901_034_2-S_HM_W_Left_PQC1_VDPStrip_r.xml,Demokritos
15700380,9160,Tracker Halfmoon TC Parameters,1504642,7400,2S Halfmoon E,210030,42901_044_2-S_HM_EE,4.28499,PQC4,CBKR_POLY,Rotated,Left,CBKR_POLY,KEITHLEY 2410,0.2,,,,22.8,22.8,Demokritos_VPB42901_044_2-S_HM_E_Left_PQC4_CBKRPoly_r.xml,Demokritos
15699040,9160,Tracker Halfmoon TC Parameters,1504502,7400,2S Halfmoon E,210030,42901_044_2-S_HM_EE,4.42222,PQC4,CBKR_POLY,Rotated,Left,CBKR_POLY,KEITHLEY 2410,0.2,,,,22.8,22.8,Demokritos_VPB42901_044_2-S_HM_E_Left_PQC4_CBKRPoly_r.xml,Demokritos
15702840,9160,Tracker Halfmoon TC Parameters,1504982,7420,2S Halfmoon W,210033,42901_044_2-S_HM_WW,4.27928,PQC2,R_POLY,Not Used,Left,RPoly1,KEITHLEY 2410,0.2,,,,23.3,23.3,Demokritos_VPB42901_044_2-S_HM_W_Left_PQC2_RPoly.xml,Demokritos
15701680,9160,Tracker Halfmoon TC Parameters,1504822,7420,2S Halfmoon W,210033,42901_044_2-S_HM_WW,4.26567,PQC2,R_POLY,Not Used,Left,RPoly1,KEITHLEY 2410,0.2,,,,23.3,23.3,Demokritos_VPB42901_044_2-S_HM_W_Left_PQC2_RPoly.xml,Demokritos
15814123,9160,Tracker Halfmoon TC Parameters,1510104,7400,2S Halfmoon E,210070,42902_001_2-S_HM_EE,0.16,PQC2,LINEWIDTH_STOP,Not Used,Right,Linewidth-pstop,PQC_HM_POSITION 1,0.5,,,,20.0,20.004,Test_HPK_VPB42902_001_2-S_HM_EE_East_South_PQC2_Linewidth-pstop_LinewidthStop_Run01_10_31_2022_01_49_43_PM.txt,Brown
15782935,9160,Tracker Halfmoon TC Parameters,1509300,7420,2S Halfmoon W,210073,42902_001_2-S_HM_WW,4.467,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.014,Test_HPK_VPB42902_001_2-S_HM_WW_West_North_PQC1_VdP-strip_VDPStrip_s_Run01_10_31_2022_02_18_45_PM.txt,Brown
15782926,9160,Tracker Halfmoon TC Parameters,1508919,7400,2S Halfmoon E,210092,42902_004_2-S_HM_EE,0.978,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.019,Test_HPK_VPB42902_004_2-S_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_10_27_2022_05_29_45_PM.txt,Brown
15782929,9160,Tracker Halfmoon TC Parameters,1509024,7400,2S Halfmoon E,210092,42902_004_2-S_HM_EE,4.37,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.019,Test_HPK_VPB42902_004_2-S_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_10_27_2022_05_29_45_PM.txt,Brown
15782920,9160,Tracker Halfmoon TC Parameters,1507112,7420,2S Halfmoon W,210095,42902_004_2-S_HM_WW,0.458,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 2,0.5,,,,20.0,20.027,Test_HPK_VPB42902_004_2-S_HM_WW_West_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_10_27_2022_06_28_09_PM.txt,Brown
15782931,9160,Tracker Halfmoon TC Parameters,1509072,7420,2S Halfmoon W,210095,42902_004_2-S_HM_WW,4.435,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 2,0.5,,,,20.0,20.027,Test_HPK_VPB42902_004_2-S_HM_WW_West_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_10_27_2022_06_28_09_PM.txt,Brown
15814121,9160,Tracker Halfmoon TC Parameters,1510071,7400,2S Halfmoon E,210150,42902_011_2-S_HM_EE,1.492,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.028,Test_HPK_VPB42902_011_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_10_31_2022_03_08_07_PM.txt,Brown
15782930,9160,Tracker Halfmoon TC Parameters,1509036,7420,2S Halfmoon W,210153,42902_011_2-S_HM_WW,4.5,PQC1,VDP_STOP,Standard,Right,VdP-pstop,PQC_HM_POSITION 4,0.5,,,,20.0,20.066,Test_HPK_VPB42902_011_2-S_HM_WW_West_North_PQC1_VdP-pstop_VDPStop_s_Run01_10_31_2022_03_51_15_PM.txt,Brown
15782936,9160,Tracker Halfmoon TC Parameters,1509453,7400,2S Halfmoon E,210172,42902_014_2-S_HM_EE,4.503,PQC4,CBKR_POLY,Standard,Right,CBKR-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.058,Test_HPK_VPB42902_014_2-S_HM_EE_East_South_PQC4_CBKR-polySi_CBKRPoly_s_Run01_10_27_2022_07_24_14_PM.txt,Brown
15782932,9160,Tracker Halfmoon TC Parameters,1509117,7400,2S Halfmoon E,210172,42902_014_2-S_HM_EE,2.351,PQC4,CBKR_POLY,Standard,Right,CBKR-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.058,Test_HPK_VPB42902_014_2-S_HM_EE_East_South_PQC4_CBKR-polySi_CBKRPoly_s_Run01_10_27_2022_07_24_14_PM.txt,Brown
15782933,9160,Tracker Halfmoon TC Parameters,1509219,7420,2S Halfmoon W,210175,42902_014_2-S_HM_WW,2.216,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.045,Test_HPK_VPB42902_014_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_10_27_2022_07_35_28_PM.txt,Brown
15782938,9160,Tracker Halfmoon TC Parameters,1509882,7420,2S Halfmoon W,210175,42902_014_2-S_HM_WW,4.51,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.045,Test_HPK_VPB42902_014_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_10_27_2022_07_35_28_PM.txt,Brown
15782928,9160,Tracker Halfmoon TC Parameters,1509000,7400,2S Halfmoon E,210230,42902_021_2-S_HM_EE,2.706,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.003,Test_HPK_VPB42902_021_2-S_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_11_01_2022_12_28_33_PM.txt,Brown
15782934,9160,Tracker Halfmoon TC Parameters,1509231,7420,2S Halfmoon W,210233,42902_021_2-S_HM_WW,4.475,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.008,Test_HPK_VPB42902_021_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_01_2022_01_45_21_PM.txt,Brown
15814122,9160,Tracker Halfmoon TC Parameters,1510077,7400,2S Halfmoon E,210252,42902_024_2-S_HM_EE,3.246,PQC1,VDP_POLY,Standard,Left,VdP-polySi,PQC_HM_POSITION 1,0.2,,,,20.0,20.042,Test_HPK_VPB42902_024_2-S_HM_EE_East_North_PQC1_VdP-polySi_VDPPoly_s_Run02_10_31_2022_09_50_57_PM.txt,Brown
15782923,9160,Tracker Halfmoon TC Parameters,1508865,7400,2S Halfmoon E,210252,42902_024_2-S_HM_EE,4.465,PQC1,VDP_POLY,Standard,Left,VdP-polySi,PQC_HM_POSITION 1,0.2,,,,20.0,20.042,Test_HPK_VPB42902_024_2-S_HM_EE_East_North_PQC1_VdP-polySi_VDPPoly_s_Run02_10_31_2022_09_50_57_PM.txt,Brown
15782921,9160,Tracker Halfmoon TC Parameters,1508772,7420,2S Halfmoon W,210255,42902_024_2-S_HM_WW,4.48,PQC2,GCD,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,,,,20.0,20.017,Test_HPK_VPB42902_024_2-S_HM_WW_West_North_PQC2_GCD_GCD_IV_Run01_10_31_2022_07_13_37_PM.txt,Brown
15782922,9160,Tracker Halfmoon TC Parameters,1508814,7420,2S Halfmoon W,210255,42902_024_2-S_HM_WW,3.443,PQC2,GCD,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,,,,20.0,20.017,Test_HPK_VPB42902_024_2-S_HM_WW_West_North_PQC2_GCD_GCD_IV_Run01_10_31_2022_07_13_37_PM.txt,Brown
15782939,9160,Tracker Halfmoon TC Parameters,1509906,7400,2S Halfmoon E,210310,42902_039_2-S_HM_EE,0.165,PQC2,GCD,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,,,,20.0,20.024,Test_HPK_VPB42902_039_2-S_HM_EE_East_South_PQC2_GCD_GCD_IV_Run01_11_01_2022_02_10_06_PM.txt,Brown
15782924,9160,Tracker Halfmoon TC Parameters,1508889,7420,2S Halfmoon W,210313,42902_039_2-S_HM_WW,4.523,PQC1,CAP_W,Not Used,Right,Capacitor,PQC_HM_POSITION 4,3.0,1000.0,0.25,,20.0,20.022,Test_HPK_VPB42902_039_2-S_HM_WW_West_North_PQC1_Capacitor_CapW_CV_Run01_11_01_2022_02_48_32_PM.txt,Brown
15814120,9160,Tracker Halfmoon TC Parameters,1509930,7400,2S Halfmoon E,210332,42902_043_2-S_HM_EE,4.04,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 3,0.5,,,,20.0,20.031,Test_HPK_VPB42902_043_2-S_HM_EE_East_South_PQC4_ContactChain-PolySi_CCPoly_IV_Run02_11_01_2022_11_43_28_AM.txt,Brown
15782937,9160,Tracker Halfmoon TC Parameters,1509513,7420,2S Halfmoon W,210335,42902_043_2-S_HM_WW,4.409,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.016,Test_HPK_VPB42902_043_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_31_2022_09_29_52_PM.txt,Brown
15782927,9160,Tracker Halfmoon TC Parameters,1508928,7420,2S Halfmoon W,210335,42902_043_2-S_HM_WW,0.43,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.016,Test_HPK_VPB42902_043_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_10_31_2022_09_29_52_PM.txt,Brown
15817103,9160,Tracker Halfmoon TC Parameters,1510369,7400,2S Halfmoon E,210372,42903_001_2-S_HM_EE,4.739,PQC1,VDP_STRIP,Standard,Right,VdP-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.048,Test_HPK_VPB42903_001_2-S_HM_EE_East_South_PQC1_VdP-strip_VDPStrip_s_Run01_11_02_2022_11_03_29_AM.txt,Brown
15817102,9160,Tracker Halfmoon TC Parameters,1510339,7420,2S Halfmoon W,210375,42903_001_2-S_HM_WW,4.781,PQC2,DIEL_SW,Not Used,Right,DielBreakdown_alt,PQC_HM_POSITION 2,1.0,,,,20.0,20.007,Test_HPK_VPB42903_001_2-S_HM_WW_West_North_PQC2_DielBreakdown_alt_DielSW_IV_Run01_11_02_2022_12_03_42_PM.txt,Brown
15853300,9160,Tracker Halfmoon TC Parameters,1511575,7400,2S Halfmoon E,210394,42903_004_2-S_HM_EE,4.71,PQC3,CLOVER_METAL,Standard,Right,VdP-metalClover,PQC_HM_POSITION 1,0.2,,,,20.0,20.003,Test_HPK_VPB42903_004_2-S_HM_EE_East_South_PQC3_VdP-metalClover_CloverMetal_s_Run01_11_01_2022_05_44_16_PM.txt,Brown
15817110,9160,Tracker Halfmoon TC Parameters,1510897,7400,2S Halfmoon E,210394,42903_004_2-S_HM_EE,4.715,PQC3,CLOVER_METAL,Standard,Right,VdP-metalClover,PQC_HM_POSITION 1,0.2,,,,20.0,20.003,Test_HPK_VPB42903_004_2-S_HM_EE_East_South_PQC3_VdP-metalClover_CloverMetal_s_Run01_11_01_2022_05_44_16_PM.txt,Brown
15817117,9160,Tracker Halfmoon TC Parameters,1511329,7420,2S Halfmoon W,210397,42903_004_2-S_HM_WW,4.663,PQC1,VDP_POLY,Standard,Right,VdP-polySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.015,Test_HPK_VPB42903_004_2-S_HM_WW_West_North_PQC1_VdP-polySi_VDPPoly_s_Run02_11_01_2022_06_13_12_PM.txt,Brown
15817113,9160,Tracker Halfmoon TC Parameters,1511029,7420,2S Halfmoon W,210397,42903_004_2-S_HM_WW,4.735,PQC1,VDP_POLY,Standard,Right,VdP-polySi,PQC_HM_POSITION 2,0.2,,,,20.0,20.015,Test_HPK_VPB42903_004_2-S_HM_WW_West_North_PQC1_VdP-polySi_VDPPoly_s_Run02_11_01_2022_06_13_12_PM.txt,Brown
15817112,9160,Tracker Halfmoon TC Parameters,1510978,7400,2S Halfmoon E,210452,42903_013_2-S_HM_EE,4.599,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 3,1.0,,,,20.0,20.016,Test_HPK_VPB42903_013_2-S_HM_EE_East_South_PQC3_VdP-bulk_VDPBulk_r_Run01_11_02_2022_12_45_29_PM.txt,Brown
15853301,9160,Tracker Halfmoon TC Parameters,1511581,7420,2S Halfmoon W,210455,42903_013_2-S_HM_WW,4.71,PQC2,LINEWIDTH_STRIP,Not Used,Right,Linewidth-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.012,Test_HPK_VPB42903_013_2-S_HM_WW_West_North_PQC2_Linewidth-strip_LinewidthStrip_Run01_11_02_2022_01_17_29_PM.txt,Brown
15817100,9160,Tracker Halfmoon TC Parameters,1508622,7400,2S Halfmoon E,210474,42903_016_2-S_HM_EE,4.669,PQC1,VDP_POLY,Standard,Left,VdP-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.045,Test_HPK_VPB42903_016_2-S_HM_EE_East_North_PQC1_VdP-polySi_VDPPoly_s_Run02_11_01_2022_09_08_34_PM.txt,Brown
15817119,9160,Tracker Halfmoon TC Parameters,1511470,7400,2S Halfmoon E,210474,42903_016_2-S_HM_EE,4.669,PQC1,VDP_POLY,Standard,Left,VdP-polySi,PQC_HM_POSITION 3,0.2,,,,20.0,20.045,Test_HPK_VPB42903_016_2-S_HM_EE_East_North_PQC1_VdP-polySi_VDPPoly_s_Run02_11_01_2022_09_08_34_PM.txt,Brown
15817107,9160,Tracker Halfmoon TC Parameters,1510639,7420,2S Halfmoon W,210477,42903_016_2-S_HM_WW,4.603,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,,,,20.0,20.012,Test_HPK_VPB42903_016_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_01_2022_09_03_30_PM.txt,Brown
15817118,9160,Tracker Halfmoon TC Parameters,1511440,7420,2S Halfmoon W,210477,42903_016_2-S_HM_WW,4.731,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,,,,20.0,20.012,Test_HPK_VPB42903_016_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_01_2022_09_03_30_PM.txt,Brown
15817114,9160,Tracker Halfmoon TC Parameters,1511080,7400,2S Halfmoon E,210532,42903_025_2-S_HM_EE,4.592,PQC2,LINEWIDTH_STOP,Not Used,Right,Linewidth-pstop_2,PQC_HM_POSITION 1,0.5,,,,20.0,20.025,Test_HPK_VPB42903_025_2-S_HM_EE_East_South_PQC2_Linewidth-pstop_2_LinewidthStop_Run02_11_02_2022_05_27_15_PM.txt,Brown
15853303,9160,Tracker Halfmoon TC Parameters,1511701,7420,2S Halfmoon W,210535,42903_025_2-S_HM_WW,4.663,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.023,Test_HPK_VPB42903_025_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_11_02_2022_03_24_10_PM.txt,Brown
15817111,9160,Tracker Halfmoon TC Parameters,1510936,7400,2S Halfmoon E,210554,42903_029_2-S_HM_EE,4.656,PQC1,VDP_STOP,Rotated,Right,VdP-pstop,PQC_HM_POSITION 1,0.5,,,,20.0,20.074,Test_HPK_VPB42903_029_2-S_HM_EE_East_South_PQC1_VdP-pstop_VDPStop_r_Run01_11_02_2022_06_10_54_PM.txt,Brown
15853302,9160,Tracker Halfmoon TC Parameters,1511686,7400,2S Halfmoon E,210554,42903_029_2-S_HM_EE,4.62,PQC1,VDP_STOP,Rotated,Right,VdP-pstop,PQC_HM_POSITION 1,0.5,,,,20.0,20.074,Test_HPK_VPB42903_029_2-S_HM_EE_East_South_PQC1_VdP-pstop_VDPStop_r_Run01_11_02_2022_06_10_54_PM.txt,Brown
15817116,9160,Tracker Halfmoon TC Parameters,1511296,7420,2S Halfmoon W,210557,42903_029_2-S_HM_WW,4.585,PQC1,VDP_STOP,Standard,Left,VdP-pstop,PQC_HM_POSITION 2,0.5,,,,20.0,20.047,Test_HPK_VPB42903_029_2-S_HM_WW_West_South_PQC1_VdP-pstop_VDPStop_s_Run01_11_02_2022_09_45_30_PM.txt,Brown
15817106,9160,Tracker Halfmoon TC Parameters,1510540,7420,2S Halfmoon W,210557,42903_029_2-S_HM_WW,4.746,PQC1,VDP_STOP,Standard,Left,VdP-pstop,PQC_HM_POSITION 2,0.5,,,,20.0,20.047,Test_HPK_VPB42903_029_2-S_HM_WW_West_South_PQC1_VdP-pstop_VDPStop_s_Run01_11_02_2022_09_45_30_PM.txt,Brown
15817101,9160,Tracker Halfmoon TC Parameters,1508643,7400,2S Halfmoon E,210612,42903_037_2-S_HM_EE,4.684,PQC3,VDP_BULK,Rotated,Right,VdP-bulk,PQC_HM_POSITION 3,1.0,,,,20.0,20.049,Test_HPK_VPB42903_037_2-S_HM_EE_East_South_PQC3_VdP-bulk_VDPBulk_r_Run01_11_02_2022_03_45_30_PM.txt,Brown
15817108,9160,Tracker Halfmoon TC Parameters,1510687,7420,2S Halfmoon W,210615,42903_037_2-S_HM_WW,4.719,PQC2,LINEWIDTH_STOP,Not Used,Right,Linewidth-pstop_2,PQC_HM_POSITION 4,0.5,,,,20.0,20.039,Test_HPK_VPB42903_037_2-S_HM_WW_West_North_PQC2_Linewidth-pstop_2_LinewidthStop_Run01_11_02_2022_04_18_19_PM.txt,Brown
15817105,9160,Tracker Halfmoon TC Parameters,1510471,7400,2S Halfmoon E,210634,42903_041_2-S_HM_EE,4.724,PQC4,CC_EDGE,Not Used,Right,ContactChain-Edge,PQC_HM_POSITION 3,0.2,,,,20.0,20.053,Test_HPK_VPB42903_041_2-S_HM_EE_East_South_PQC4_ContactChain-Edge_CCEdge_IV_Run01_11_02_2022_08_37_45_PM.txt,Brown
15817104,9160,Tracker Halfmoon TC Parameters,1510438,7400,2S Halfmoon E,210634,42903_041_2-S_HM_EE,4.718,PQC4,CC_EDGE,Not Used,Right,ContactChain-Edge,PQC_HM_POSITION 3,0.2,,,,20.0,20.053,Test_HPK_VPB42903_041_2-S_HM_EE_East_South_PQC4_ContactChain-Edge_CCEdge_IV_Run01_11_02_2022_08_37_45_PM.txt,Brown
15817115,9160,Tracker Halfmoon TC Parameters,1511248,7420,2S Halfmoon W,210637,42903_041_2-S_HM_WW,4.762,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.5,,,,20.0,20.014,Test_HPK_VPB42903_041_2-S_HM_WW_West_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_11_02_2022_09_29_41_PM.txt,Brown
15817109,9160,Tracker Halfmoon TC Parameters,1510714,7420,2S Halfmoon W,210637,42903_041_2-S_HM_WW,4.665,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.5,,,,20.0,20.014,Test_HPK_VPB42903_041_2-S_HM_WW_West_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_11_02_2022_09_29_41_PM.txt,Brown
17104130,9160,Tracker Halfmoon TC Parameters,1646586,7400,2S Halfmoon E,215330,42904_002_2-S_HM_EE,0.733,PQC2,DIEL_SW,Not Used,Right,DielBreakdown_alt,PQC_HM_POSITION 1,1.0,,,,20.0,20.012,Test_HPK_VPB42904_002_2-S_HM_EE_East_South_PQC2_DielBreakdown_alt_DielSW_IV_Run01_11_17_2022_12_53_00_PM.txt,Brown
17104132,9160,Tracker Halfmoon TC Parameters,1646670,7420,2S Halfmoon W,215333,42904_002_2-S_HM_WW,4.357,PQC2,GCD,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,,,,20.0,20.003,Test_HPK_VPB42904_002_2-S_HM_WW_West_North_PQC2_GCD_GCD_IV_Run01_11_17_2022_01_33_04_PM.txt,Brown
