batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,VTH_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
38875,2S,WW,144257,38875_004_2-S_HM_WW,4.391,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.002,Test_HPK_VPX38875_004_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_02_23_2022_01_51_43_PM.txt,Brown
38875,2S,EE,144258,38875_008_2-S_HM_EE,4.001,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.002,Test_HPK_VPX38875_008_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_02_20_40_PM.txt,Brown
38875,2S,EE,144258,38875_008_2-S_HM_EE,4.349,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.008,Test_HPK_VPX38875_008_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_08_30_23_PM.txt,Brown
38875,2S,WW,144271,38875_008_2-S_HM_WW,4.023,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.007,Test_HPK_VPX38875_008_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_08_34_47_PM.txt,Brown
38875,2S,WW,144271,38875_008_2-S_HM_WW,4.305,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.002,Test_HPK_VPX38875_008_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_03_12_50_PM.txt,Brown
38875,2S,EE,144276,38875_026_2-S_HM_EE,4.415,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.002,Test_HPK_VPX38875_026_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_11_22_53_AM.txt,Brown
38875,2S,EE,144276,38875_026_2-S_HM_EE,3.498,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 1,0.01,,,,20.0,20.201,Test_HPK_VPX38875_026_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_02_23_2022_06_10_11_PM.txt,Brown
38875,2S,WW,144279,38875_026_2-S_HM_WW,4.471,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.014,Test_HPK_VPX38875_026_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_02_23_2022_07_02_32_PM.txt,Brown
38875,2S,WW,144279,38875_026_2-S_HM_WW,3.805,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 2,0.01,,,,20.0,20.002,Test_HPK_VPX38875_026_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_11_27_17_AM.txt,Brown
38875,2S,EE,144290,38875_027_2-S_HM_EE,3.534,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.011,Test_HPK_VPX38875_027_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_02_23_2022_02_32_40_PM.txt,Brown
38875,2S,WW,144293,38875_027_2-S_HM_WW,4.477,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.004,Test_HPK_VPX38875_027_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_02_23_2022_03_13_33_PM.txt,Brown
38875,2S,EE,144298,38875_048_2-S_HM_EE,3.85,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.005,Test_HPK_VPX38875_048_2-S_HM_EE_East_South_PQC1_FET1_FETPSs_trans_Run01_02_23_2022_07_54_44_PM.txt,Brown
38875,2S,EE,144298,38875_048_2-S_HM_EE,4.353,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 3,0.01,,,,20.0,20.006,Test_HPK_VPX38875_048_2-S_HM_EE_East_North_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_11_31_41_AM.txt,Brown
38875,2S,WW,144311,38875_048_2-S_HM_WW,3.834,PQC1,FET_PSS,Not Used,Left,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.004,Test_HPK_VPX38875_048_2-S_HM_WW_West_South_PQC1_FET1_FETPSs_trans_Run01_02_24_2022_11_36_05_AM.txt,Brown
38875,2S,WW,144311,38875_048_2-S_HM_WW,4.372,PQC1,FET_PSS,Not Used,Right,FET1,PQC_HM_POSITION 4,0.01,,,,20.0,20.003,Test_HPK_VPX38875_048_2-S_HM_WW_West_North_PQC1_FET1_FETPSs_trans_Run01_02_23_2022_08_46_57_PM.txt,Brown
38876,2S,EE,144316,38876_005_2-S_HM_EE,4.36657,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.7,21.7,Demokritos_VPX38876_005_2-S_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,WW,144319,38876_005_2-S_HM_WW,4.41131,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.9,21.9,Demokritos_VPX38876_005_2-S_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,EE,144352,38876_027_2-S_HM_EE,4.3964,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.8,21.8,Demokritos_VPX38876_027_2-S_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,WW,144355,38876_027_2-S_HM_WW,4.3972,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,17.9,17.9,Demokritos_VPX38876_027_2-S_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,EE,144370,38876_034_2-S_HM_EE,4.3972,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,20.2,20.2,Demokritos_VPX38876_034_2-S_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,EE,144370,38876_034_2-S_HM_EE,4.37327,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,20.1,20.1,Demokritos_VPX38876_034_2-S_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,WW,144373,38876_034_2-S_HM_WW,4.42222,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.0,21.0,Demokritos_VPX38876_034_2-S_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,EE,144414,38876_046_2-S_HM_EE,4.41441,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,21.5,21.5,Demokritos_VPX38876_046_2-S_HM_E_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,EE,144414,38876_046_2-S_HM_EE,4.26426,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,21.9,21.9,Demokritos_VPX38876_046_2-S_HM_E_Right_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,WW,144417,38876_046_2-S_HM_WW,4.27928,PQC1,FET_PSS,Not Used,Left,FET1,KEITHLEY 2410,0.5,,,,22.2,22.2,Demokritos_VPX38876_046_2-S_HM_W_Left_PQC1_FETPSs_trans.xml,Demokritos
38876,2S,WW,144417,38876_046_2-S_HM_WW,4.29199,PQC1,FET_PSS,Not Used,Right,FET1,KEITHLEY 2410,0.5,,,,22.1,22.1,Demokritos_VPX38876_046_2-S_HM_W_Right_PQC1_FETPSs_trans.xml,Demokritos
38877,2S,EE,144432,38877_003_2-S_HM_EE,4.173,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_003_2-S_HM_E_flute1_R_FET_10_2_2022_8h42m51s.txt,Perugia
38877,2S,EE,144432,38877_003_2-S_HM_EE,4.285,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_003_2-S_HM_E_flute1_L_FET_10_2_2022_8h51m50s.txt,Perugia
38877,2S,WW,144435,38877_003_2-S_HM_WW,4.137,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_003_2-S_HM_W_flute1_L_FET_10_2_2022_9h53m39s.txt,Perugia
38877,2S,WW,144435,38877_003_2-S_HM_WW,4.259,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_003_2-S_HM_W_flute1_R_FET_10_2_2022_9h40m52s.txt,Perugia
38877,2S,EE,144454,38877_008_2-S_HM_EE,4.267,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_008_2-S_HM_E_flute1_L_FET_11_2_2022_8h49m33s.txt,Perugia
38877,2S,WW,144457,38877_008_2-S_HM_WW,4.064,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_008_2-S_HM_W_flute1_L_FET_11_2_2022_9h23m39s.txt,Perugia
38877,2S,EE,144490,38877_016_2-S_HM_EE,4.269,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_016_2-S_HM_E_flute1_L_FET_16_2_2022_14h41m25s.txt,Perugia
38877,2S,WW,144493,38877_016_2-S_HM_WW,3.915,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_016_2-S_HM_W_flute1_L_FET_16_2_2022_15h14m45s.txt,Perugia
38877,2S,EE,144498,38877_021_2-S_HM_EE,4.29,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_021_2-S_HM_E_flute1_L_FET_10_2_2022_11h3m5s.txt,Perugia
38877,2S,EE,144498,38877_021_2-S_HM_EE,3.79,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_021_2-S_HM_E_flute1_R_FET_10_2_2022_10h52m3s.txt,Perugia
38877,2S,EE,144516,38877_026_2-S_HM_EE,4.333,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_026_2-S_HM_E_flute1_L_FET_11_2_2022_9h59m11s.txt,Perugia
38877,2S,WW,144519,38877_026_2-S_HM_WW,3.825,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_026_2-S_HM_W_flute1_L_FET_11_2_2022_10h32m45s.txt,Perugia
38877,2S,EE,144534,38877_036_2-S_HM_EE,3.921,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_036_2-S_HM_E_flute1_R_FET_10_2_2022_14h12m50s.txt,Perugia
38877,2S,EE,144534,38877_036_2-S_HM_EE,4.39,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_036_2-S_HM_E_flute1_L_FET_10_2_2022_13h43m28s.txt,Perugia
38877,2S,WW,144537,38877_036_2-S_HM_WW,4.362,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_036_2-S_HM_W_flute1_R_FET_10_2_2022_15h46m36s.txt,Perugia
38877,2S,WW,144537,38877_036_2-S_HM_WW,3.944,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_036_2-S_HM_W_flute1_L_FET_10_2_2022_15h33m32s.txt,Perugia
38877,2S,EE,144556,38877_046_2-S_HM_EE,4.287,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_046_2-S_HM_E_flute1_L_FET_11_2_2022_11h22m6s.txt,Perugia
38877,2S,WW,144559,38877_046_2-S_HM_WW,3.589,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_046_2-S_HM_W_flute1_L_FET_11_2_2022_12h6m33s.txt,Perugia
38877,2S,EE,144574,38877_049_2-S_HM_EE,4.33,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_049_2-S_HM_E_flute1_L_FET_16_2_2022_8h35m22s.txt,Perugia
38877,2S,EE,144574,38877_049_2-S_HM_EE,3.491,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_049_2-S_HM_E_flute1_R_FET_16_2_2022_8h26m26s.txt,Perugia
38877,2S,WW,144577,38877_049_2-S_HM_WW,3.771,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_049_2-S_HM_W_flute1_L_FET_16_2_2022_9h48m27s.txt,Perugia
38877,2S,WW,144577,38877_049_2-S_HM_WW,4.385,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_38877_049_2-S_HM_W_flute1_R_FET_16_2_2022_10h39m14s.txt,Perugia
38878,2S,EE,144578,38878_001_2-S_HM_EE,4.057,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_001_2-S_HM_ER__PQC_Flute_1_FET_2022-03-04T08-36-33.json,HEPHY
38878,2S,EE,144578,38878_001_2-S_HM_EE,4.054,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_001_2-S_HM_EL__PQC_Flute_1_FET_2022-03-04T09-10-00.json,HEPHY
38878,2S,WW,144591,38878_001_2-S_HM_WW,4.085,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_001_2-S_HM_WR__PQC_Flute_1_FET_2022-03-04T07-33-31.json,HEPHY
38878,2S,WW,144591,38878_001_2-S_HM_WW,4.039,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_001_2-S_HM_WL__PQC_Flute_1_FET_2022-03-04T07-47-10.json,HEPHY
38878,2S,EE,144596,38878_009_2-S_HM_EE,3.992,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_009_2-S_HM_ER__PQC_Flute_1_FET_2022-03-03T16-40-21.json,HEPHY
38878,2S,EE,144596,38878_009_2-S_HM_EE,4.053,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_009_2-S_HM_EL__PQC_Flute_1_FET_2022-03-03T17-14-39.json,HEPHY
38878,2S,WW,144599,38878_009_2-S_HM_WW,4.07,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_009_2-S_HM_WL__PQC_Flute_1_FET_2022-03-03T15-30-23.json,HEPHY
38878,2S,WW,144599,38878_009_2-S_HM_WW,4.053,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_009_2-S_HM_WR__PQC_Flute_1_FET_2022-03-03T15-16-47.json,HEPHY
38878,2S,EE,144610,38878_013_2-S_HM_EE,4.02,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_013_2-S_HM_ER__PQC_Flute_1_FET_2022-03-04T10-53-02.json,HEPHY
38878,2S,EE,144610,38878_013_2-S_HM_EE,4.089,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_013_2-S_HM_EL__PQC_Flute_1_FET_2022-03-04T11-06-33.json,HEPHY
38878,2S,WW,144613,38878_013_2-S_HM_WW,4.036,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_013_2-S_HM_WL__PQC_Flute_1_FET_2022-03-04T10-03-24.json,HEPHY
38878,2S,WW,144613,38878_013_2-S_HM_WW,4.085,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_013_2-S_HM_WR__PQC_Flute_1_FET_2022-03-04T09-49-42.json,HEPHY
38878,2S,EE,144618,38878_016_2-S_HM_EE,4.01,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_016_2-S_HM_ER__PQC_Flute_1_FET_2022-03-03T19-44-27.json,HEPHY
38878,2S,EE,144618,38878_016_2-S_HM_EE,4.041,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_016_2-S_HM_EL__PQC_Flute_1_FET_2022-03-03T20-18-10.json,HEPHY
38878,2S,WW,144631,38878_016_2-S_HM_WW,4.045,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_016_2-S_HM_WR__PQC_Flute_1_FET_2022-03-03T18-14-03.json,HEPHY
38878,2S,WW,144631,38878_016_2-S_HM_WW,3.991,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_016_2-S_HM_WL__PQC_Flute_1_FET_2022-03-03T18-47-24.json,HEPHY
38878,2S,EE,144636,38878_027_2-S_HM_EE,4.207,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_027_2-S_HM_EL__PQC_Flute_1_FET_2022-03-04T16-41-50.json,HEPHY
38878,2S,EE,144636,38878_027_2-S_HM_EE,4.164,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_027_2-S_HM_ER__PQC_Flute_1_FET_2022-03-04T22-57-15.json,HEPHY
38878,2S,WW,144639,38878_027_2-S_HM_WW,4.172,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_027_2-S_HM_WR__PQC_Flute_1_FET_2022-03-04T14-19-37.json,HEPHY
38878,2S,WW,144639,38878_027_2-S_HM_WW,4.128,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_027_2-S_HM_WL__PQC_Flute_1_FET_2022-03-04T14-35-53.json,HEPHY
38878,2S,EE,144654,38878_039_2-S_HM_EE,4.142,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_039_2-S_HM_EL__PQC_Flute_1_FET_2022-03-11T13-18-55.json,HEPHY
38878,2S,EE,144654,38878_039_2-S_HM_EE,4.134,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38878_039_2-S_HM_ER__PQC_Flute_1_FET_2022-03-11T12-45-33.json,HEPHY
38878,2S,WW,144657,38878_039_2-S_HM_WW,4.143,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_039_2-S_HM_WR__PQC_Flute_1_FET_2022-03-11T11-39-39.json,HEPHY
38878,2S,WW,144657,38878_039_2-S_HM_WW,4.122,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38878_039_2-S_HM_WL__PQC_Flute_1_FET_2022-03-11T11-56-05.json,HEPHY
38878,2S,EE,144658,38878_044_2-S_HM_EE,4.087,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_044_2-S_HM_EL__PQC_Flute_1_FET_2022-03-11T15-32-51.json,HEPHY
38878,2S,EE,144658,38878_044_2-S_HM_EE,4.064,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_044_2-S_HM_ER__PQC_Flute_1_FET_2022-03-11T14-59-39.json,HEPHY
38878,2S,WW,144671,38878_044_2-S_HM_WW,4.091,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_044_2-S_HM_WR__PQC_Flute_1_FET_2022-03-11T13-56-24.json,HEPHY
38878,2S,WW,144671,38878_044_2-S_HM_WW,4.055,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_044_2-S_HM_WL__PQC_Flute_1_FET_2022-03-11T14-09-55.json,HEPHY
38878,2S,EE,144672,38878_048_2-S_HM_EE,4.11,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_048_2-S_HM_EL__PQC_Flute_1_FET_2022-03-04T20-22-38.json,HEPHY
38878,2S,EE,144672,38878_048_2-S_HM_EE,4.027,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38878_048_2-S_HM_ER__PQC_Flute_1_FET_2022-03-04T19-48-31.json,HEPHY
38878,2S,WW,144675,38878_048_2-S_HM_WW,4.103,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_048_2-S_HM_WR__PQC_Flute_1_FET_2022-03-05T00-40-10.json,HEPHY
38878,2S,WW,144675,38878_048_2-S_HM_WW,4.089,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38878_048_2-S_HM_WL__PQC_Flute_1_FET_2022-03-04T18-35-12.json,HEPHY
38879,2S,EE,144676,38879_003_2-S_HM_EE,4.534,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38879_003_2-S_HM_EL__PQC_Flute_1_FET_2022-03-18T16-08-20.json,HEPHY
38879,2S,EE,144676,38879_003_2-S_HM_EE,4.316,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38879_003_2-S_HM_ER__PQC_Flute_1_FET_2022-03-18T15-54-41.json,HEPHY
38879,2S,WW,144679,38879_003_2-S_HM_WW,4.455,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38879_003_2-S_HM_WL__PQC_Flute_1_FET_2022-03-18T14-43-39.json,HEPHY
38879,2S,WW,144679,38879_003_2-S_HM_WW,4.349,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38879_003_2-S_HM_WR__PQC_Flute_1_FET_2022-03-18T14-29-26.json,HEPHY
38879,2S,EE,144690,38879_004_2-S_HM_EE,4.318,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38879_004_2-S_HM_ER__PQC_Flute_1_FET_2022-03-14T13-02-58.json,HEPHY
38879,2S,EE,144690,38879_004_2-S_HM_EE,4.286,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38879_004_2-S_HM_EL__PQC_Flute_1_FET_2022-03-14T16-52-13.json,HEPHY
38879,2S,WW,144693,38879_004_2-S_HM_WW,4.252,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38879_004_2-S_HM_WL__PQC_Flute_1_FET_2022-03-14T12-23-25.json,HEPHY
38879,2S,WW,144693,38879_004_2-S_HM_WW,4.324,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38879_004_2-S_HM_WR__PQC_Flute_1_FET_2022-03-14T11-49-11.json,HEPHY
38879,2S,EE,144694,38879_008_2-S_HM_EE,4.253,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38879_008_2-S_HM_EL__PQC_Flute_1_FET_2022-03-14T15-57-17.json,HEPHY
38879,2S,EE,144694,38879_008_2-S_HM_EE,4.287,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38879_008_2-S_HM_ER__PQC_Flute_1_FET_2022-03-14T15-22-39.json,HEPHY
38879,2S,WW,144697,38879_008_2-S_HM_WW,4.292,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38879_008_2-S_HM_WR__PQC_Flute_1_FET_2022-03-14T14-17-27.json,HEPHY
38879,2S,WW,144697,38879_008_2-S_HM_WW,4.197,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38879_008_2-S_HM_WL__PQC_Flute_1_FET_2022-03-14T14-31-07.json,HEPHY
38879,2S,EE,144698,38879_016_2-S_HM_EE,4.209,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38879_016_2-S_HM_EL__PQC_Flute_1_FET_2022-03-18T10-02-29.json,HEPHY
38879,2S,EE,144698,38879_016_2-S_HM_EE,4.231,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX38879_016_2-S_HM_ER__PQC_Flute_1_FET_2022-03-18T09-48-56.json,HEPHY
38879,2S,WW,144711,38879_016_2-S_HM_WW,4.246,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38879_016_2-S_HM_WR__PQC_Flute_1_FET_2022-03-18T08-43-56.json,HEPHY
38879,2S,WW,144711,38879_016_2-S_HM_WW,4.208,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX38879_016_2-S_HM_WL__PQC_Flute_1_FET_2022-03-18T08-57-26.json,HEPHY
38879,2S,EE,144712,38879_027_2-S_HM_EE,4.463,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38879_027_2-S_HM_EL__PQC_Flute_1_FET_2022-03-18T19-43-11.json,HEPHY
38879,2S,EE,144712,38879_027_2-S_HM_EE,4.411,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38879_027_2-S_HM_ER__PQC_Flute_1_FET_2022-03-22T07-04-30.json,HEPHY
38879,2S,WW,144715,38879_027_2-S_HM_WW,4.159,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38879_027_2-S_HM_WL__PQC_Flute_1_FET_2022-03-18T17-33-13.json,HEPHY
38879,2S,WW,144715,38879_027_2-S_HM_WW,4.438,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX38879_027_2-S_HM_WR__PQC_Flute_1_FET_2022-03-18T17-19-33.json,HEPHY
38879,2S,EE,144716,38879_032_2-S_HM_EE,4.387,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX38879_032_2-S_HM_EL__PQC_Flute_1_FET_2022-03-18T12-29-52.json,HEPHY
