batch_number,Average,std
42660,2.637153846153846,0.4052062203022801
42899,4.16548,0.8853871149578206
42900,4.43975,0.2427898479269886
42901,4.2908665,0.06510678477660696
42902,2.939375,1.7734466273946308
42903,4.68575,0.05595669909772236
42904,2.618583333333333,1.78299457232139
42905,4.077833333333333,0.08214815177823384
42906,4.287942,0.10044504051574943
42907,3.9112815,0.39960467210896816
42908,4.120666666666667,0.17639399247057738
42909,2.4635416666666665,1.898891140483255
42910,4.18446875,0.11101205525207747
42911,3.9983750000000002,0.0862074579514537
42912,2.919290416666667,0.23510844407152182
42913,3.0666504166666666,0.20074172542325577
42914,2.8975804166666665,0.20414164638009402
43255,3.94959375,0.37064624116360567
43256,4.311727272727273,0.4093939983529873
43257,2.527304347826087,1.7581062496277737
43258,3.9653043478260868,0.13623923970274726
43259,2.175590909090909,1.9235566180309231
43260,3.7360454545454544,0.31531019908182745
43261,4.0965454545454545,0.10935861813001956
43262,4.010541666666667,0.17556863619249524
43263,4.369409090909091,0.16229152461246688
43264,3.0269725000000003,1.4925268208933122
43265,3.9711666666666665,0.09504998684902591
43266,4.2616965,0.19744580205783863
43267,3.9624583333333336,0.15297967445743063
43268,4.175818181818181,0.07817723232297022
43269,4.277541666666667,0.06671547579194032
43270,4.23759375,0.19933516261927192
43271,4.011611111111112,0.49728154013469106
43272,4.191416666666666,0.08867817567237012
43273,3.7589444444444444,0.6740256996516154
43274,4.126944444444444,0.10151874484820822
43275,4.038,0.5079112937836108
43276,4.110045454545454,0.10314090097796041
43277,4.229041666666666,0.0575087737477597
43278,3.919458333333333,0.273599831421043
43280,2.8363987500000003,0.3987436879948834
43281,2.8613421875,0.2858986152550199
43282,2.89770625,0.23059583594438843
43283,2.694275,0.27121152568920565
43284,2.977277916666667,0.23393139207857244
43836,3.6898905555555555,1.2426638696695202
43837,4.475047777777778,0.05630124965236794
43838,3.986708333333333,0.43265776003538947
44167,4.274060606060607,0.1372818586417053
44168,4.03609375,0.3499793873538563
44169,4.271583333333333,0.06792893771957653
44170,4.178708333333334,0.41786449636077067
44171,4.0355,0.45193833746382395
44172,4.51575,0.12965816260627333
44173,2.8243437499999997,1.5397581630258819
44174,4.168583333333333,0.10907513033671337
44175,4.724666666666667,0.19243670143185015
44674,4.136291666666667,0.06652327423160047
44675,4.12834375,0.3582599173041467
44676,4.117958333333333,0.15471361457942837
44677,3.4620416666666665,1.0738340281102736
44678,4.01459375,0.10020490599508523
44679,4.4950625,0.15331517979260456
