batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RC_OHM
36697,PSS,EE,Brown,Right,20.0,20.001,93.59235000000001
36697,PSS,WW,Brown,Right,20.0,20.002,97.44436
36697,PSS,WW,Brown,Right,20.0,20.001,97.69319
36697,PSS,EE,Brown,Right,20.0,20.035,68.17184
36697,PSS,EE,Brown,Right,20.0,20.035,68.20184
36697,PSS,WW,Brown,Right,20.0,20.004,73.04118
36697,PSS,WW,Brown,Right,20.0,20.002,73.12249000000001
36697,PSS,EE,Brown,Right,20.0,20.083,76.90500999999999
36697,PSS,EE,Brown,Right,20.0,20.081,77.0137
36697,PSS,WW,Brown,Right,20.0,20.032,99.27583
36697,PSS,WW,Brown,Right,20.0,20.035,99.2162
36246,2S,EE,Brown,Right,20.0,20.394,66.3634
36246,2S,EE,Brown,Right,20.0,20.392,66.1497
36246,2S,WW,Brown,Right,20.0,20.583,108.00210000000001
36246,2S,WW,Brown,Right,20.0,20.592,108.0029
36246,2S,EE,Brown,Right,20.0,20.676,64.46463
36246,2S,EE,Brown,Right,20.0,20.674,64.53965000000001
36246,2S,WW,Brown,Right,20.0,20.652,84.05815
36246,2S,WW,Brown,Right,20.0,20.639,83.99704
36246,2S,EE,Brown,Right,20.0,20.041,60.48695
36246,2S,EE,Brown,Right,20.0,20.027,60.52237
36246,2S,WW,Brown,Right,20.0,20.102,77.09658999999999
36246,2S,WW,Brown,Right,20.0,20.085,77.03371000000001
36246,2S,EE,Brown,Right,20.0,20.101,64.27821
36246,2S,EE,Brown,Right,20.0,20.108,64.24723
36246,2S,WW,Brown,Right,20.0,20.055,70.56063
36246,2S,WW,Brown,Right,20.0,20.051,70.60199
36702,2S,EE,Perugia,Left,20.0,20.0,73.19755496100001
36702,2S,WW,Perugia,Left,20.0,20.0,65.481578987
36702,2S,EE,Perugia,Left,20.0,20.0,72.35626270200001
36702,2S,WW,Perugia,Left,20.0,20.0,65.488955589
36702,2S,EE,Perugia,Left,20.0,20.0,85.98072957
36702,2S,WW,Perugia,Left,20.0,20.0,73.55559931
36702,2S,EE,Perugia,Left,20.0,20.0,89.528988467
36702,2S,WW,Perugia,Left,20.0,20.0,83.73556297100001
36703,2S,EE,Perugia,Left,20.0,20.0,64.081889491
36703,2S,WW,Perugia,Left,20.0,20.0,69.502454188
36703,2S,EE,Perugia,Left,20.0,20.0,88.368750331
36703,2S,WW,Perugia,Left,20.0,20.0,72.577535681
36703,2S,EE,Perugia,Left,20.0,20.0,91.813719253
36703,2S,WW,Perugia,Left,20.0,20.0,112.678741256
36703,2S,EE,Perugia,Left,20.0,20.0,95.31280449500001
36703,2S,WW,Perugia,Left,20.0,20.0,69.15264357400001
36703,2S,EE,Perugia,Left,20.0,20.0,91.994105984
36703,2S,WW,Perugia,Left,20.0,20.0,85.28355166
36704,2S,EE,Perugia,Left,20.0,20.0,68.686537577
36704,2S,WW,Perugia,Left,20.0,20.0,70.035279394
36704,2S,EE,Perugia,Left,20.0,20.0,91.27546333699999
36704,2S,WW,Perugia,Left,20.0,20.0,92.595205083
36704,2S,EE,Perugia,Left,20.0,20.0,103.21550572400001
36704,2S,WW,Perugia,Left,20.0,20.0,116.135935383
36704,2S,EE,Perugia,Left,20.0,20.0,100.98229440899999
36704,2S,WW,Perugia,Left,20.0,20.0,83.963427693
36704,2S,EE,Perugia,Left,20.0,20.0,92.259423947
36704,2S,WW,Perugia,Left,20.0,20.0,96.589055676
36705,2S,EE,Perugia,Left,20.0,20.0,79.799817438
36705,2S,WW,Perugia,Left,20.0,20.0,81.32209688
36705,2S,EE,Perugia,Left,20.0,20.0,73.423573142
36705,2S,WW,Perugia,Left,20.0,20.0,69.522142724
36705,2S,EE,Perugia,Left,20.0,20.0,98.451681
36705,2S,WW,Perugia,Left,20.0,20.0,104.757986167
36705,2S,EE,Perugia,Left,20.0,20.0,70.852067694
36705,2S,WW,Perugia,Left,20.0,20.0,83.269837061
36705,2S,EE,Perugia,Left,20.0,20.0,76.67804891300001
36705,2S,WW,Perugia,Left,20.0,20.0,88.293837372
36706,2S,EE,Brown,Right,20.0,20.05,111.55930000000001
36706,2S,EE,Brown,Right,20.0,20.051,111.0667
36706,2S,WW,Brown,Right,20.0,20.014,106.3809
36706,2S,WW,Brown,Right,20.0,20.026,106.101
36706,2S,EE,Brown,Right,20.0,20.115,121.27550000000001
36706,2S,EE,Brown,Right,20.0,20.121,121.69930000000001
36706,2S,WW,Brown,Right,20.0,20.143,110.86680000000001
36706,2S,WW,Brown,Right,20.0,20.136,110.7467
36706,2S,EE,Brown,Right,20.0,20.101,92.81932
36706,2S,EE,Brown,Right,20.0,20.1,93.00986999999999
36706,2S,WW,Brown,Right,20.0,20.134,71.30368
36706,2S,WW,Brown,Right,20.0,20.115,71.14195
36795,2S,EE,Brown,Right,20.0,20.109,66.90915
36795,2S,EE,Brown,Right,20.0,20.109,66.85938
36795,2S,WW,Brown,Right,20.0,20.182,111.33489999999999
36795,2S,WW,Brown,Right,20.0,20.177,111.58510000000001
36795,2S,EE,Brown,Right,20.0,20.19,83.59725
36795,2S,EE,Brown,Right,20.0,20.188,83.73094999999999
36795,2S,WW,Brown,Right,20.0,20.173,98.36531
36795,2S,WW,Brown,Right,20.0,20.168,98.05294
36795,2S,EE,Brown,Right,20.0,20.096,91.67182000000001
36795,2S,EE,Brown,Right,20.0,20.065,91.9255
36795,2S,WW,Brown,Right,20.0,20.116,123.9725
36795,2S,WW,Brown,Right,20.0,20.111,123.9277
36795,2S,EE,Brown,Right,20.0,20.163,91.45297000000001
36795,2S,EE,Brown,Right,20.0,20.138,91.57892
36795,2S,WW,Brown,Right,20.0,20.102,125.9434
36795,2S,WW,Brown,Right,20.0,20.104,125.7307
36796,2S,EE,Brown,Right,20.0,20.096,109.7582
36796,2S,EE,Brown,Right,20.0,20.1,109.6639
36796,2S,WW,Brown,Right,20.0,20.089,108.7987
36796,2S,WW,Brown,Right,20.0,20.092,109.4495
36796,2S,EE,Brown,Right,20.0,20.102,129.5589
36796,2S,EE,Brown,Right,20.0,20.135,129.7683
36796,2S,WW,Brown,Right,20.0,20.109,158.4809
36796,2S,WW,Brown,Right,20.0,20.119,157.9098
36796,2S,EE,Brown,Right,20.0,20.046,107.6219
36796,2S,EE,Brown,Right,20.0,20.042,107.63910000000001
36796,2S,WW,Brown,Right,20.0,20.138,142.0385
36796,2S,WW,Brown,Right,20.0,20.144,141.93429999999998
36796,2S,EE,Brown,Right,20.0,20.078,99.69935000000001
36796,2S,EE,Brown,Right,20.0,20.076,99.23580000000001
36796,2S,WW,Brown,Right,20.0,20.085,147.54170000000002
36796,2S,WW,Brown,Right,20.0,20.082,147.5132
36797,2S,EE,Brown,Right,20.0,20.046,86.48289
36797,2S,EE,Brown,Right,20.0,20.045,86.46159
36797,2S,WW,Brown,Right,20.0,20.053,108.19630000000001
36797,2S,WW,Brown,Right,20.0,20.04,108.0792
36797,2S,EE,Brown,Right,20.0,20.051,97.57036000000001
36797,2S,EE,Brown,Right,20.0,20.04,97.66013000000001
36797,2S,WW,Brown,Right,20.0,20.074,144.1696
36797,2S,WW,Brown,Right,20.0,20.082,144.1529
36797,2S,EE,Brown,Right,20.0,20.055,121.2513
36797,2S,EE,Brown,Right,20.0,20.063,121.387
36797,2S,WW,Brown,Right,20.0,20.048,153.68810000000002
36797,2S,WW,Brown,Right,20.0,20.046,153.8115
36797,2S,EE,Brown,Right,20.0,20.01,113.91560000000001
36797,2S,EE,Brown,Right,20.0,20.024,113.95689999999999
36797,2S,WW,Brown,Right,20.0,20.018,168.6844
36797,2S,WW,Brown,Right,20.0,20.027,168.6334
36798,2S,EE,Perugia,Left,20.0,20.0,77.081778664
36798,2S,WW,Perugia,Left,20.0,20.0,62.245719511000004
36798,2S,EE,Perugia,Left,20.0,20.0,80.925612161
36798,2S,WW,Perugia,Left,20.0,20.0,98.86546425
36798,2S,WW,Perugia,Left,20.0,20.0,158.90917043
36798,2S,EE,Perugia,Left,20.0,20.0,121.878858956
36798,2S,WW,Perugia,Left,20.0,20.0,97.378030842
36798,2S,EE,Perugia,Left,20.0,20.0,99.37025829500001
36798,2S,WW,Perugia,Left,20.0,20.0,97.959274069
36799,2S,EE,Perugia,Left,20.0,20.0,71.27583801000002
36799,2S,WW,Perugia,Left,20.0,20.0,85.844273149
36799,2S,EE,Perugia,Left,20.0,20.0,65.054957712
36799,2S,WW,Perugia,Left,20.0,20.0,67.947626509
36799,2S,EE,Perugia,Left,20.0,20.0,76.88806516
36799,2S,WW,Perugia,Left,20.0,20.0,68.71154108100001
36799,2S,EE,Perugia,Left,20.0,20.0,68.873439196
36799,2S,WW,Perugia,Left,20.0,20.0,75.66650404299999
36799,2S,EE,Perugia,Left,20.0,20.0,74.787276088
36799,2S,WW,Perugia,Left,20.0,20.0,65.24873588700001
37083,2S,EE,Perugia,Left,20.0,20.0,91.241652147
37083,2S,WW,Perugia,Left,20.0,20.0,70.99656315600001
37083,2S,EE,Perugia,Left,20.0,20.0,99.60393792500001
37083,2S,WW,Perugia,Left,20.0,20.0,82.638926907
37083,2S,EE,Perugia,Left,20.0,20.0,102.994339689
37083,2S,WW,Perugia,Left,20.0,20.0,91.18022671
37083,2S,EE,Perugia,Left,20.0,20.0,84.788593627
37083,2S,WW,Perugia,Left,20.0,20.0,91.79932575000001
37083,2S,EE,Perugia,Left,20.0,20.0,115.333746642
37083,2S,WW,Perugia,Left,20.0,20.0,104.73452628300001
37084,2S,EE,Perugia,Left,20.0,20.0,86.38294922300001
37084,2S,WW,Perugia,Left,20.0,20.0,94.846341759
37084,2S,EE,Perugia,Left,20.0,20.0,110.483065252
37084,2S,WW,Perugia,Left,20.0,20.0,97.124453645
37084,2S,EE,Perugia,Left,20.0,20.0,127.700390078
37084,2S,WW,Perugia,Left,20.0,20.0,86.963885643
37084,2S,EE,Perugia,Left,20.0,20.0,117.46639116200001
37084,2S,WW,Perugia,Left,20.0,20.0,96.804688375
37084,2S,EE,Perugia,Left,20.0,20.0,103.543535181
37084,2S,WW,Perugia,Left,20.0,20.0,80.14150496799999
37085,2S,EE,Perugia,Left,20.0,20.0,85.94738108000001
37085,2S,WW,Perugia,Left,20.0,20.0,85.729589207
37085,2S,WW,Perugia,Left,20.0,20.0,81.28445838100001
37085,2S,EE,Perugia,Left,20.0,20.0,102.45643291900001
37085,2S,WW,Perugia,Left,20.0,20.0,85.342536487
37085,2S,EE,Perugia,Left,20.0,20.0,81.937750477
37085,2S,WW,Perugia,Left,20.0,20.0,70.40859965800001
37085,2S,EE,Perugia,Left,20.0,20.0,96.31085074399999
37085,2S,WW,Perugia,Left,20.0,20.0,77.091759571
37086,2S,EE,Perugia,Left,20.0,20.0,126.33303184700002
37086,2S,WW,Perugia,Left,20.0,20.0,106.22822814700001
37086,2S,EE,Perugia,Left,20.0,20.0,111.265210888
37086,2S,WW,Perugia,Left,20.0,20.0,110.602399985
37086,2S,EE,Perugia,Left,20.0,20.0,88.438533437
37086,2S,WW,Perugia,Left,20.0,20.0,102.86503026
37086,2S,EE,Perugia,Left,20.0,20.0,107.834985094
37086,2S,WW,Perugia,Left,20.0,20.0,74.56795791100001
37087,2S,EE,Brown,Right,20.0,20.278,95.80777
37087,2S,EE,Brown,Right,20.0,20.271,95.81678
37087,2S,WW,Brown,Right,20.0,20.26,141.1738
37087,2S,WW,Brown,Right,20.0,20.251,141.151
37087,2S,EE,Brown,Right,20.0,20.243,114.2008
37087,2S,EE,Brown,Right,20.0,20.231,114.42150000000001
37087,2S,WW,Brown,Right,20.0,20.158,126.70660000000001
37087,2S,WW,Brown,Right,20.0,20.163,126.7394
37087,2S,EE,Brown,Right,20.0,20.225,127.41550000000001
37087,2S,EE,Brown,Right,20.0,20.229,127.5582
37087,2S,WW,Brown,Right,20.0,20.2,125.55250000000001
37087,2S,WW,Brown,Right,20.0,20.185,125.9474
37087,2S,EE,Brown,Right,20.0,20.127,108.5694
37087,2S,EE,Brown,Right,20.0,20.12,108.6302
37087,2S,WW,Brown,Right,20.0,20.09,158.5899
37087,2S,WW,Brown,Right,20.0,20.106,158.48370000000003
37088,2S,EE,Brown,Right,20.0,20.053,89.76213000000001
37088,2S,EE,Brown,Right,20.0,20.032,89.84541
37088,2S,WW,Brown,Right,20.0,20.141,76.13755
37088,2S,WW,Brown,Right,20.0,20.187,76.22823
37088,2S,EE,Brown,Right,20.0,20.102,91.44239999999999
37088,2S,EE,Brown,Right,20.0,20.116,91.40962
37088,2S,WW,Brown,Right,20.0,20.124,109.414
37088,2S,WW,Brown,Right,20.0,20.115,109.51410000000001
37088,2S,EE,Brown,Right,20.0,20.112,91.55301
37088,2S,EE,Brown,Right,20.0,20.137,91.72489999999999
37088,2S,WW,Brown,Right,20.0,20.158,113.9892
37088,2S,WW,Brown,Right,20.0,20.158,113.84830000000001
37088,2S,EE,Brown,Right,20.0,20.136,102.8159
37088,2S,WW,Brown,Right,20.0,20.102,93.58584
37088,2S,WW,Brown,Right,20.0,20.109,93.49703
37398,PSS,EE,Brown,Right,20.0,20.042,104.637
37398,PSS,EE,Brown,Right,20.0,20.022,104.6845
37398,PSS,WW,Brown,Right,20.0,20.048,108.2993
37398,PSS,WW,Brown,Right,20.0,20.043,108.27550000000001
37398,PSS,EE,Brown,Right,20.0,20.058,118.2565
37398,PSS,EE,Brown,Right,20.0,20.072,118.4464
37398,PSS,WW,Brown,Right,20.0,20.051,164.1839
37398,PSS,WW,Brown,Right,20.0,20.011,164.1835
37398,PSS,EE,Brown,Right,20.0,20.074,165.6318
37398,PSS,EE,Brown,Right,20.0,20.054,165.1756
37398,PSS,EE,Brown,Right,20.0,20.072,94.08004
37398,PSS,EE,Brown,Right,20.0,20.087,94.19834
37398,PSS,WW,Brown,Right,20.0,20.079,93.30677
37398,PSS,WW,Brown,Right,20.0,20.045,93.18608
37399,PSS,EE,Brown,Right,20.0,19.939,107.3148
37399,PSS,EE,Brown,Right,20.0,20.118,107.3238
37399,PSS,WW,Brown,Right,20.0,20.056,110.68530000000001
37399,PSS,WW,Brown,Right,20.0,20.056,110.6975
37399,PSS,EE,Brown,Right,20.0,20.078,113.9962
37399,PSS,EE,Brown,Right,20.0,20.093,113.9619
37399,PSS,WW,Brown,Right,20.0,20.085,146.58350000000002
37399,PSS,WW,Brown,Right,20.0,20.08,146.7982
37399,PSS,EE,Brown,Right,20.0,20.028,132.80820000000003
37399,PSS,EE,Brown,Right,20.0,20.062,132.69989999999999
37399,PSS,WW,Brown,Right,20.0,20.09,177.32070000000002
37399,PSS,WW,Brown,Right,20.0,20.036,177.42360000000002
37399,PSS,EE,Brown,Right,20.0,20.03,112.215
37399,PSS,EE,Brown,Right,20.0,20.049,112.4478
37399,PSS,WW,Brown,Right,20.0,20.054,84.85339
37399,PSS,WW,Brown,Right,20.0,20.066,84.87955000000001
37401,2S,EE,Demokritos,Left,20.7,20.7,59.8845
37401,2S,EE,Demokritos,Left,20.7,20.7,60.3042
37401,2S,WW,Demokritos,Left,20.1,20.1,52.0041
37401,2S,WW,Demokritos,Left,20.1,20.1,51.657900000000005
37401,2S,EE,Demokritos,Left,20.6,20.6,65.4662
37401,2S,EE,Demokritos,Left,20.5,20.5,65.9471
37401,2S,WW,Demokritos,Left,22.5,22.5,42.5645
37401,2S,WW,Demokritos,Left,22.5,22.5,42.255900000000004
37401,2S,EE,Demokritos,Left,22.4,22.4,53.2097
37401,2S,EE,Demokritos,Left,22.4,22.4,53.655300000000004
37401,2S,WW,Demokritos,Left,21.6,21.6,54.018699999999995
37401,2S,WW,Demokritos,Left,21.6,21.6,53.9212
37402,2S,EE,Perugia,Left,20.0,20.0,107.26614265799999
37402,2S,WW,Perugia,Left,20.0,20.0,102.107068399
37402,2S,EE,Perugia,Left,20.0,20.0,107.924607233
37402,2S,WW,Perugia,Left,20.0,20.0,103.014503808
37402,2S,EE,Perugia,Left,20.0,20.0,76.633303019
37402,2S,WW,Perugia,Left,20.0,20.0,87.856198639
37402,2S,EE,Perugia,Left,20.0,20.0,89.518501899
37402,2S,WW,Perugia,Left,20.0,20.0,87.461916555
37402,2S,EE,Perugia,Left,20.0,20.0,78.538225399
37402,2S,WW,Perugia,Left,20.0,20.0,91.689329799
37403,2S,EE,Perugia,Left,20.0,20.0,74.930865157
37403,2S,WW,Perugia,Left,20.0,20.0,82.830927344
37403,2S,EE,Perugia,Left,20.0,20.0,62.104637458
37403,2S,WW,Perugia,Left,20.0,20.0,67.71616206499999
37403,2S,EE,Perugia,Left,20.0,20.0,79.88255603399999
37403,2S,WW,Perugia,Left,20.0,20.0,63.87274093
37403,2S,EE,Perugia,Left,20.0,20.0,76.37914557100001
37403,2S,WW,Perugia,Left,20.0,20.0,73.67914636300002
37406,2S,EE,Brown,Right,20.0,20.067,80.12175
37406,2S,EE,Brown,Right,20.0,20.079,80.17274
37406,2S,WW,Brown,Right,20.0,20.04,93.60324000000001
37406,2S,WW,Brown,Right,20.0,20.053,93.63955
37406,2S,EE,Brown,Right,20.0,20.072,86.53503
37406,2S,EE,Brown,Right,20.0,20.076,86.32256
37406,2S,WW,Brown,Right,20.0,20.042,82.19051
37406,2S,WW,Brown,Right,20.0,20.07,82.19668
37406,2S,EE,Brown,Right,20.0,20.098,89.47186
37406,2S,EE,Brown,Right,20.0,20.103,89.51117
37406,2S,WW,Brown,Right,20.0,20.061,114.31689999999999
37406,2S,WW,Brown,Right,20.0,20.053,114.4086
37406,2S,EE,Brown,Right,20.0,20.097,85.46945
37406,2S,EE,Brown,Right,20.0,20.093,85.58039
37406,2S,WW,Brown,Right,20.0,20.054,109.8057
37406,2S,WW,Brown,Right,20.0,20.047,109.9103
37407,2S,EE,Brown,Right,20.0,20.051,93.59707
37407,2S,EE,Brown,Right,20.0,20.046,93.69347
37407,2S,WW,Brown,Right,20.0,20.055,90.62315
37407,2S,WW,Brown,Right,20.0,20.049,90.64252
37407,2S,EE,Brown,Right,20.0,20.158,101.3987
37407,2S,EE,Brown,Right,20.0,20.156,101.26780000000001
37407,2S,WW,Brown,Right,20.0,20.0,110.3962
37407,2S,WW,Brown,Right,20.0,19.998,110.3385
37407,2S,EE,Brown,Right,20.0,20.063,108.7439
37407,2S,EE,Brown,Right,20.0,20.099,108.75930000000001
37407,2S,WW,Brown,Right,20.0,20.07,130.1961
37407,2S,WW,Brown,Right,20.0,20.067,130.316
37407,2S,EE,Brown,Right,20.0,20.105,130.3124
37407,2S,EE,Brown,Right,20.0,20.094,130.2716
37407,2S,WW,Brown,Right,20.0,20.074,111.6897
37407,2S,WW,Brown,Right,20.0,20.076,111.7897
37408,2S,EE,Demokritos,Left,21.1,21.1,108.113
37408,2S,EE,Demokritos,Left,21.2,21.2,107.479
37408,2S,WW,Demokritos,Left,22.3,22.3,86.39280000000001
37408,2S,WW,Demokritos,Left,22.3,22.3,86.3335
37408,2S,EE,Demokritos,Left,21.6,21.6,108.631
37408,2S,EE,Demokritos,Left,21.6,21.6,110.239
37408,2S,WW,Demokritos,Left,20.6,20.6,96.89280000000001
37408,2S,WW,Demokritos,Left,20.6,20.6,96.5318
37408,2S,EE,Demokritos,Left,20.8,20.8,110.77
37408,2S,EE,Demokritos,Left,20.8,20.8,111.057
37408,2S,WW,Demokritos,Left,20.7,20.7,82.2204
37408,2S,WW,Demokritos,Left,20.7,20.7,82.2177
37895,PSS,EE,Brown,Right,20.0,20.032,89.97522000000001
37895,PSS,EE,Brown,Right,20.0,20.022,89.87329
37895,PSS,WW,Brown,Right,20.0,20.053,77.84139
37895,PSS,WW,Brown,Right,20.0,20.027,77.77613000000001
37895,PSS,EE,Brown,Right,20.0,20.039,118.974
37895,PSS,EE,Brown,Right,20.0,20.024,118.86500000000001
37895,PSS,WW,Brown,Right,20.0,20.019,124.2087
37895,PSS,WW,Brown,Right,20.0,20.006,124.1077
37895,PSS,EE,Brown,Right,20.0,20.027,94.65473
37895,PSS,EE,Brown,Right,20.0,20.037,94.30373
37895,PSS,WW,Brown,Right,20.0,20.108,118.5119
37895,PSS,WW,Brown,Right,20.0,20.094,118.27130000000001
37895,PSS,EE,Brown,Right,20.0,20.083,115.003
37895,PSS,EE,Brown,Right,20.0,20.09,115.06830000000001
37895,PSS,WW,Brown,Right,20.0,20.079,129.6687
37895,PSS,WW,Brown,Right,20.0,20.077,129.49439999999998
37897,2S,EE,Demokritos,Left,19.0,19.0,71.7258
37897,2S,EE,Demokritos,Left,19.1,19.1,69.89139999999999
37897,2S,WW,Demokritos,Left,18.6,18.6,90.992
37897,2S,WW,Demokritos,Left,18.6,18.6,91.53
37897,2S,EE,Demokritos,Left,19.7,19.7,112.771
37897,2S,EE,Demokritos,Left,19.6,19.6,112.802
37897,2S,WW,Demokritos,Left,20.9,20.9,67.6547
37897,2S,WW,Demokritos,Left,20.9,20.9,67.5177
37897,2S,EE,Demokritos,Left,20.9,20.9,104.95700000000001
37897,2S,EE,Demokritos,Left,20.9,20.9,104.759
37897,2S,WW,Demokritos,Left,20.6,20.6,81.8457
37897,2S,WW,Demokritos,Left,20.6,20.6,81.527
37900,2S,EE,Perugia,Left,20.0,20.0,104.06081435
37900,2S,WW,Perugia,Left,20.0,20.0,75.212969767
37900,2S,EE,Perugia,Left,20.0,20.0,102.0097219
37900,2S,WW,Perugia,Left,20.0,20.0,91.927044519
37900,2S,EE,Perugia,Left,20.0,20.0,76.23361900200001
37900,2S,WW,Perugia,Left,20.0,20.0,109.444982839
37900,2S,EE,Perugia,Left,20.0,20.0,96.63119376
37900,2S,WW,Perugia,Left,20.0,20.0,105.80601802400001
37901,2S,EE,Perugia,Left,20.0,20.0,70.963432001
37901,2S,WW,Perugia,Left,20.0,20.0,81.306408574
37901,2S,EE,Perugia,Left,20.0,20.0,77.414570029
37901,2S,WW,Perugia,Left,20.0,20.0,88.365931183
37901,2S,EE,Perugia,Left,20.0,20.0,85.229584525
37901,2S,WW,Perugia,Left,20.0,20.0,91.853618192
37901,2S,EE,Perugia,Left,20.0,20.0,95.71617246400001
37901,2S,WW,Perugia,Left,20.0,20.0,83.03485092700001
37903,2S,EE,Brown,Right,20.0,20.062,76.29203
37903,2S,EE,Brown,Right,20.0,20.071,76.29951
37903,2S,WW,Brown,Right,20.0,20.049,83.73828
37903,2S,WW,Brown,Right,20.0,20.029,83.76324000000001
37903,2S,EE,Brown,Right,20.0,20.071,78.3594
37903,2S,EE,Brown,Right,20.0,20.067,78.38579
37903,2S,WW,Brown,Right,20.0,20.071,97.24877000000001
37903,2S,WW,Brown,Right,20.0,20.075,97.3267
37903,2S,EE,Brown,Right,20.0,20.074,87.17715
37903,2S,EE,Brown,Right,20.0,20.092,87.12336
37903,2S,WW,Brown,Right,20.0,20.076,113.72560000000001
37903,2S,WW,Brown,Right,20.0,20.075,113.9979
37903,2S,EE,Brown,Right,20.0,20.071,85.18176
37903,2S,EE,Brown,Right,20.0,20.049,85.19816
37903,2S,WW,Brown,Right,20.0,20.076,79.64862
37903,2S,WW,Brown,Right,20.0,20.074,79.3684
37896,PSS,EE,Brown,Right,20.0,20.085,88.33851
37896,PSS,EE,Brown,Right,20.0,20.074,88.39549000000001
37896,PSS,WW,Brown,Right,20.0,20.039,85.42397
37896,PSS,WW,Brown,Right,20.0,20.042,85.36022
37896,PSS,EE,Brown,Right,20.0,20.089,95.6148
37896,PSS,EE,Brown,Right,20.0,20.084,95.57763000000001
37896,PSS,WW,Brown,Right,20.0,20.069,92.05853
37896,PSS,WW,Brown,Right,20.0,20.066,92.15206
37896,PSS,EE,Brown,Right,20.0,20.042,158.4033
37896,PSS,EE,Brown,Right,20.0,20.069,158.1213
37896,PSS,EE,Brown,Right,20.0,20.074,73.56336999999999
37896,PSS,EE,Brown,Right,20.0,20.097,73.52013000000001
37896,PSS,WW,Brown,Right,20.0,20.07,109.0415
37896,PSS,WW,Brown,Right,20.0,20.077,108.97460000000001
38212,PSS,EE,Brown,Right,20.0,20.095,97.03399
38212,PSS,EE,Brown,Right,20.0,20.103,97.21414999999999
38212,PSS,WW,Brown,Right,20.0,20.135,94.75005
38212,PSS,WW,Brown,Right,20.0,20.132,94.75509
38212,PSS,EE,Brown,Right,20.0,20.173,95.80614
38212,PSS,EE,Brown,Right,20.0,20.165,95.84283
38212,PSS,WW,Brown,Right,20.0,20.152,105.31280000000001
38212,PSS,WW,Brown,Right,20.0,20.166,105.74000000000001
38212,PSS,EE,Brown,Right,20.0,20.153,106.6492
38212,PSS,EE,Brown,Right,20.0,20.125,106.2138
38212,PSS,WW,Brown,Right,20.0,20.207,118.44130000000001
38212,PSS,WW,Brown,Right,20.0,20.206,118.4692
38212,PSS,EE,Brown,Right,20.0,20.237,98.08469000000001
38212,PSS,EE,Brown,Right,20.0,20.201,97.92527000000001
38212,PSS,WW,Brown,Right,20.0,20.171,122.8447
38212,PSS,WW,Brown,Right,20.0,20.178,122.7
37904,2S,EE,Demokritos,Left,18.2,18.2,74.4953
37904,2S,EE,Demokritos,Left,18.2,18.2,75.53160000000001
37904,2S,WW,Demokritos,Left,19.8,19.8,76.001
37904,2S,WW,Demokritos,Left,19.8,19.8,75.7787
37904,2S,EE,Demokritos,Left,21.2,21.2,106.87
37904,2S,EE,Demokritos,Left,21.2,21.2,106.831
37904,2S,WW,Demokritos,Left,17.9,17.9,122.107
37904,2S,WW,Demokritos,Left,17.9,17.9,122.373
37904,2S,EE,Demokritos,Left,19.2,19.2,74.69080000000001
37904,2S,EE,Demokritos,Left,19.2,19.2,74.35660000000001
37904,2S,WW,Demokritos,Left,19.3,19.3,101.988
37904,2S,WW,Demokritos,Left,19.3,19.3,101.93
37905,2S,EE,Demokritos,Left,19.5,19.5,94.3233
37905,2S,EE,Demokritos,Left,19.5,19.5,93.5587
37905,2S,WW,Demokritos,Left,20.3,20.3,68.08460000000001
37905,2S,WW,Demokritos,Left,20.3,20.3,69.4879
37905,2S,EE,Demokritos,Left,19.7,19.7,98.75510000000001
37905,2S,EE,Demokritos,Left,19.6,19.6,99.0372
37905,2S,WW,Demokritos,Left,20.7,20.7,49.2265
37905,2S,WW,Demokritos,Left,20.7,20.7,48.628699999999995
37905,2S,EE,Demokritos,Left,21.4,21.4,115.98400000000001
37905,2S,EE,Demokritos,Left,21.4,21.4,115.276
37905,2S,WW,Demokritos,Left,22.2,22.2,119.211
37905,2S,WW,Demokritos,Left,22.2,22.2,119.735
38194,2S,EE,Perugia,Left,20.0,20.0,88.872570874
38194,2S,WW,Perugia,Left,20.0,20.0,97.065970484
38194,2S,EE,Perugia,Left,20.0,20.0,71.002725828
38194,2S,WW,Perugia,Left,20.0,20.0,81.06159578600001
38194,2S,EE,Perugia,Left,20.0,20.0,75.785317316
38194,2S,WW,Perugia,Left,20.0,20.0,86.315178046
38194,2S,EE,Perugia,Left,20.0,20.0,70.002604637
38194,2S,WW,Perugia,Left,20.0,20.0,68.815418916
38195,2S,EE,Perugia,Left,20.0,20.0,84.169063381
38195,2S,WW,Perugia,Left,20.0,20.0,74.198717408
38195,2S,EE,Perugia,Left,20.0,20.0,94.362007612
38195,2S,WW,Perugia,Left,20.0,20.0,109.9273611
38195,2S,EE,Perugia,Left,20.0,20.0,155.031898883
38195,2S,WW,Perugia,Left,20.0,20.0,152.263047005
38195,2S,EE,Perugia,Left,20.0,20.0,97.073163026
38195,2S,WW,Perugia,Left,20.0,20.0,78.43771662399999
38213,PSS,EE,Perugia,Left,20.0,20.0,66.58496859200001
38213,PSS,WW,Perugia,Left,20.0,20.0,71.009600559
38213,PSS,EE,Perugia,Left,20.0,20.0,73.407585907
38213,PSS,WW,Perugia,Left,20.0,20.0,64.119690399
38213,PSS,EE,Perugia,Left,20.0,20.0,45.140252563000004
38213,PSS,WW,Perugia,Left,20.0,20.0,44.204970645
