PART_NAME_LABEL,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
35499_035_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX35499_035_PSP_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-23T07-26-31.json,HEPHY
35499_035_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX35499_035_PSP_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-23T08-17-17.json,HEPHY
35499_039_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX35499_039_PSP_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-23T14-05-39.json,HEPHY
35499_039_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX35499_039_PSP_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-23T14-52-39.json,HEPHY
35499_039_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX35499_039_PSP_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-23T13-05-55.json,HEPHY
35499_039_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX35499_039_PSP_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-23T12-19-30.json,HEPHY
35499_043_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX35499_043_PSP_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T09-29-00.json,HEPHY
35499_043_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX35499_043_PSP_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T10-19-53.json,HEPHY
35499_043_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX35499_043_PSP_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T07-48-07.json,HEPHY
35499_043_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX35499_043_PSP_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T08-38-22.json,HEPHY
35499_049_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX35499_049_PSP_HM_ER__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T12-51-59.json,HEPHY
35499_049_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX35499_049_PSP_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T13-42-32.json,HEPHY
35499_049_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX35499_049_PSP_HM_WR__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T11-10-34.json,HEPHY
35499_049_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX35499_049_PSP_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-04-22T12-01-08.json,HEPHY
35500_001_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.055,Test_HPK_VPX35500_001_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_11_28_07_AM.txt,Brown
35500_001_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.067,Test_HPK_VPX35500_001_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_12_07_14_PM.txt,Brown
35500_004_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.154,Test_HPK_VPX35500_004_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run02_04_15_2021_06_19_29_PM.txt,Brown
35500_004_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.009,Test_HPK_VPX35500_004_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_15_2021_07_01_01_PM.txt,Brown
35500_011_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.139,Test_HPK_VPX35500_011_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_12_46_16_PM.txt,Brown
35500_011_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.122,Test_HPK_VPX35500_011_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_01_25_16_PM.txt,Brown
35500_014_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.081,Test_HPK_VPX35500_014_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_16_2021_03_12_51_PM.txt,Brown
35500_014_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.073,Test_HPK_VPX35500_014_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_16_2021_03_53_01_PM.txt,Brown
35500_021_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.028,Test_HPK_VPX35500_021_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_02_50_46_PM.txt,Brown
35500_021_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.059,Test_HPK_VPX35500_021_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_03_29_50_PM.txt,Brown
35500_026_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.093,Test_HPK_VPX35500_026_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_16_2021_07_17_02_PM.txt,Brown
35500_026_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.038,Test_HPK_VPX35500_026_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_16_2021_08_07_41_PM.txt,Brown
35500_033_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.13,Test_HPK_VPX35500_033_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_04_08_56_PM.txt,Brown
35500_033_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.101,Test_HPK_VPX35500_033_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_04_47_57_PM.txt,Brown
35500_036_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.079,Test_HPK_VPX35500_036_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_16_2021_08_58_15_PM.txt,Brown
35500_036_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.071,Test_HPK_VPX35500_036_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_16_2021_09_48_53_PM.txt,Brown
35500_043_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.036,Test_HPK_VPX35500_043_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_06_04_46_PM.txt,Brown
35500_043_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.046,Test_HPK_VPX35500_043_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_06_43_51_PM.txt,Brown
35500_046_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.125,Test_HPK_VPX35500_046_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_07_22_50_PM.txt,Brown
35500_046_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.081,Test_HPK_VPX35500_046_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_19_2021_08_01_54_PM.txt,Brown
35501_001_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.013,Test_HPK_VPX35501_001_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_03_00_37_PM.txt,Brown
35501_001_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.006,Test_HPK_VPX35501_001_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_03_39_46_PM.txt,Brown
35501_004_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.058,Test_HPK_VPX35501_004_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_06_42_56_PM.txt,Brown
35501_004_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.043,Test_HPK_VPX35501_004_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_07_33_37_PM.txt,Brown
35501_013_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.103,Test_HPK_VPX35501_013_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_04_28_20_PM.txt,Brown
35501_013_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.094,Test_HPK_VPX35501_013_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_05_18_56_PM.txt,Brown
35501_016_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.085,Test_HPK_VPX35501_016_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_08_24_19_PM.txt,Brown
35501_016_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.073,Test_HPK_VPX35501_016_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_20_2021_09_14_59_PM.txt,Brown
35501_023_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.007,Test_HPK_VPX35501_023_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_12_38_52_PM.txt,Brown
35501_023_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.017,Test_HPK_VPX35501_023_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_01_17_57_PM.txt,Brown
35501_026_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.018,Test_HPK_VPX35501_026_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_07_04_56_PM.txt,Brown
35501_026_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.025,Test_HPK_VPX35501_026_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_07_55_29_PM.txt,Brown
35501_033_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.084,Test_HPK_VPX35501_033_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_02_36_06_PM.txt,Brown
35501_033_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.094,Test_HPK_VPX35501_033_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_01_57_03_PM.txt,Brown
35501_036_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.069,Test_HPK_VPX35501_036_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_08_46_00_PM.txt,Brown
35501_036_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.062,Test_HPK_VPX35501_036_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_09_36_35_PM.txt,Brown
35501_043_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 1,0.5,,,,20.0,20.005,Test_HPK_VPX35501_043_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_04_05_07_PM.txt,Brown
35501_043_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 2,0.5,,,,20.0,20.018,Test_HPK_VPX35501_043_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_04_44_12_PM.txt,Brown
35501_046_PSP_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 3,0.5,,,,20.0,20.091,Test_HPK_VPX35501_046_PSP_HM_EE_East_South_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_05_23_16_PM.txt,Brown
35501_046_PSP_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS5,PQC_HM_POSITION 4,0.5,,,,20.0,20.066,Test_HPK_VPX35501_046_PSP_HM_WW_West_North_PQC1_MOS5_MOSQuarter_CV_Run01_04_21_2021_06_02_27_PM.txt,Brown
35713_002_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_002_PSS_HM_E_flute1_L_MOS_17_3_2021_12h55m54s.txt,Perugia
35713_002_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_002_PSS_HM_W_flute1_L_MOS_17_3_2021_15h27m4s.txt,Perugia
35713_006_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_006_PSS_HM_W_flute1_L_MOS_18_3_2021_9h15m44s.txt,Perugia
35713_011_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_011_PSS_HM_E_flute1_L_MOS_17_3_2021_15h48m19s.txt,Perugia
35713_011_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_011_PSS_HM_W_flute1_L_MOS_17_3_2021_16h48m27s.txt,Perugia
35713_017_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_017_PSS_HM_E_flute1_L_MOS_18_3_2021_10h2m12s.txt,Perugia
35713_017_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_017_PSS_HM_W_flute1_L_MOS_18_3_2021_10h58m46s.txt,Perugia
35713_023_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_023_PSS_HM_E_flute1_L_MOS_18_3_2021_12h1m7s.txt,Perugia
35713_023_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_023_PSS_HM_W_flute1_L_MOS_18_3_2021_13h31m51s.txt,Perugia
35713_029_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_029_PSS_HM_E_flute1_L_MOS_18_3_2021_16h44m36s.txt,Perugia
35713_029_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_029_PSS_HM_W_flute1_L_MOS_18_3_2021_17h21m38s.txt,Perugia
35713_033_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_033_PSS_HM_E_flute1_L_MOS_18_3_2021_14h39m25s.txt,Perugia
35713_033_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_033_PSS_HM_W_flute1_L_MOS_18_3_2021_16h9m39s.txt,Perugia
35713_039_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35713_039_PSS_HM_E_flute1_L_MOS_19_3_2021_14h5m3s.txt,Perugia
35714_003_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_003_PSS_HM_E_flute1_L_MOS_22_3_2021_15h37m47s.txt,Perugia
35714_003_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_003_PSS_HM_W_flute1_L_MOS_22_3_2021_17h7m27s.txt,Perugia
35714_008_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_008_PSS_HM_E_flute1_L_MOS_22_3_2021_17h39m7s.txt,Perugia
35714_008_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_008_PSS_HM_W_flute1_L_MOS_22_3_2021_18h13m12s.txt,Perugia
35714_013_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_013_PSS_HM_E_flute1_L_MOS_23_3_2021_8h25m43s.txt,Perugia
35714_013_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_013_PSS_HM_W_flute1_L_MOS_23_3_2021_10h5m16s.txt,Perugia
35714_018_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_018_PSS_HM_E_flute1_L_MOS_23_3_2021_16h19m41s.txt,Perugia
35714_018_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_018_PSS_HM_W_flute1_L_MOS_23_3_2021_16h55m27s.txt,Perugia
35714_026_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_026_PSS_HM_E_flute1_L_MOS_25_3_2021_9h12m12s.txt,Perugia
35714_026_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_026_PSS_HM_W_flute1_L_MOS_25_3_2021_9h44m46s.txt,Perugia
35714_033_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_033_PSS_HM_E_flute1_L_MOS_23_3_2021_10h36m22s.txt,Perugia
35714_033_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_033_PSS_HM_W_flute1_L_MOS_23_3_2021_12h49m50s.txt,Perugia
35714_038_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_038_PSS_HM_E_flute1_L_MOS_25_3_2021_10h27m7s.txt,Perugia
35714_038_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_038_PSS_HM_W_flute1_L_MOS_25_3_2021_11h36m34s.txt,Perugia
35714_043_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_043_PSS_HM_E_flute1_L_MOS_23_3_2021_15h55m56s.txt,Perugia
35714_043_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_043_PSS_HM_W_flute1_L_MOS_23_3_2021_13h21m28s.txt,Perugia
35714_048_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_048_PSS_HM_E_flute1_L_MOS_25_3_2021_12h24m1s.txt,Perugia
35714_048_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_35714_048_PSS_HM_W_flute1_L_MOS_25_3_2021_12h56m42s.txt,Perugia
35717_003_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,,20.0,20.029,Test_HPK_VPX35717_003_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_03_24_2021_12_49_16_PM.txt,Brown
35717_003_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,,20.0,20.033,Test_HPK_VPX35717_003_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_03_24_2021_01_29_24_PM.txt,Brown
35717_006_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,,20.0,20.013,Test_HPK_VPX35717_006_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_03_24_2021_11_04_41_AM.txt,Brown
35717_006_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,,20.0,20.039,Test_HPK_VPX35717_006_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_03_23_2021_07_32_30_PM.txt,Brown
35717_013_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.083,Test_HPK_VPX35717_013_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_03_24_2021_02_09_25_PM.txt,Brown
35717_013_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,,20.0,20.094,Test_HPK_VPX35717_013_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_03_24_2021_02_49_28_PM.txt,Brown
35717_017_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.081,Test_HPK_VPX35717_017_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_03_23_2021_08_24_38_PM.txt,Brown
35717_017_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,,20.0,20.081,Test_HPK_VPX35717_017_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_03_23_2021_09_16_49_PM.txt,Brown
35717_024_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,,20.0,20.017,Test_HPK_VPX35717_024_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_03_25_2021_01_45_03_PM.txt,Brown
