batch_number,Type,NOX,Location,KIND_OF_HM_SET_ID
42655,2-S,115943700000.0,HEPHY,Left
42655,2-S,112280100000.0,HEPHY,Left
42655,2-S,104286400000.0,HEPHY,Left
42655,2-S,114623700000.0,HEPHY,Left
42656,2-S,105334900000.0,HEPHY,Left
42656,2-S,103133100000.0,HEPHY,Left
42656,2-S,107558900000.0,HEPHY,Left
42656,2-S,104591700000.0,HEPHY,Left
42656,2-S,109066500000.0,HEPHY,Left
42656,2-S,107720800000.0,HEPHY,Left
42656,2-S,115312700000.0,HEPHY,Left
42656,2-S,115038800000.0,HEPHY,Left
42656,2-S,110352200000.0,HEPHY,Left
42656,2-S,108357400000.0,HEPHY,Left
42656,2-S,109979300000.0,HEPHY,Left
42656,2-S,108459400000.0,HEPHY,Left
42656,2-S,113954800000.0,HEPHY,Left
42656,2-S,113409300000.0,HEPHY,Left
42656,2-S,113332900000.0,HEPHY,Left
42656,2-S,112255400000.0,HEPHY,Left
42657,2-S,60240000000.0,Demokritos,Left
42657,2-S,63530000000.0,Demokritos,Left
42657,2-S,64030000000.0,Demokritos,Left
42657,2-S,63390000000.0,Demokritos,Left
42657,2-S,65090000000.0,Demokritos,Left
42657,2-S,61550000000.0,Demokritos,Left
42657,2-S,64570000000.0,Demokritos,Left
42657,2-S,59830000000.0,Demokritos,Left
42657,2-S,56890000000.0,Demokritos,Left
42657,2-S,59290000000.0,Demokritos,Left
42657,2-S,60850000000.0,Demokritos,Left
42657,2-S,61010000000.0,Demokritos,Left
42657,2-S,65190000000.0,Demokritos,Left
42657,2-S,62930000000.0,Demokritos,Left
42658,2-S,51470000000.0,Demokritos,Left
42658,2-S,62130000000.0,Demokritos,Left
42658,2-S,51410000000.0,Demokritos,Left
42658,2-S,54850000000.0,Demokritos,Left
42658,2-S,57490000000.0,Demokritos,Left
42658,2-S,46810000000.0,Demokritos,Left
42658,2-S,51660000000.0,Demokritos,Left
42658,2-S,62880000000.0,Demokritos,Left
42658,2-S,62560000000.0,Demokritos,Left
42658,2-S,44960000000.0,Demokritos,Left
42658,2-S,55260000000.0,Demokritos,Left
42658,2-S,46780000000.0,Demokritos,Left
42658,2-S,53800000000.0,Demokritos,Left
42658,2-S,48860000000.0,Demokritos,Left
42659,2-S,55500000000.0,Demokritos,Left
42659,2-S,58550000000.0,Demokritos,Left
42659,2-S,56230000000.0,Demokritos,Left
42659,2-S,61260000000.0,Demokritos,Left
42659,2-S,62080000000.0,Demokritos,Left
42659,2-S,60570000000.0,Demokritos,Left
42659,2-S,53600000000.0,Demokritos,Left
42659,2-S,57740000000.0,Demokritos,Left
42659,2-S,57320000000.0,Demokritos,Left
42659,2-S,53760000000.0,Demokritos,Left
42659,2-S,53130000000.0,Demokritos,Left
42659,2-S,53530000000.0,Demokritos,Left
42659,2-S,63560000000.0,Demokritos,Left
42659,2-S,60250000000.0,Demokritos,Left
42660,PSP,135600052215.243,Perugia,Left
42660,PSP,111936545726.111,Perugia,Left
42660,PSP,38370461379.054,Perugia,Left
42660,PSP,138728077794.11,Perugia,Left
42660,PSP,111788980468.123,Perugia,Left
42660,PSP,141604892208.158,Perugia,Left
42660,PSP,115267812026.026,Perugia,Left
42660,PSP,141207327542.843,Perugia,Left
42660,PSP,116264537848.962,Perugia,Left
42660,PSP,120095825211.275,Perugia,Left
42660,PSP,104628403254.12,Perugia,Left
42660,PSP,129329569694.633,Perugia,Left
42660,PSP,73487389816.272,Perugia,Left
42660,PSP,110839544006.384,Perugia,Left
42660,PSP,130364030622.139,Perugia,Left
42660,PSP,98086247461.54,Perugia,Left
42660,PSP,132669580333.489,Perugia,Left
42660,PSP,106631365651.418,Perugia,Left
42899,PSS,66444668534.862,Perugia,Left
42899,PSS,66264624015.366,Perugia,Left
42899,PSS,67057398506.059,Perugia,Left
42899,PSS,66682183232.59,Perugia,Left
42899,PSS,67037601119.207,Perugia,Left
42899,PSS,64012459453.476,Perugia,Left
42899,PSS,69380059343.824,Perugia,Left
42899,PSS,68026232983.064,Perugia,Left
42899,PSS,61988958141.605,Perugia,Left
42899,PSS,63542341385.509,Perugia,Left
42899,PSS,62616993090.708,Perugia,Left
42899,PSS,62800368725.14,Perugia,Left
42899,PSS,64589126010.611,Perugia,Left
42899,PSS,61916190487.658,Perugia,Left
42899,PSS,65766379662.883,Perugia,Left
42899,PSS,65521197340.534,Perugia,Left
42900,PSS,95222050000.0,HEPHY,Left
42900,PSS,94292090000.0,HEPHY,Left
42900,PSS,97298660000.0,HEPHY,Left
42900,PSS,96037670000.0,HEPHY,Left
42900,PSS,96619760000.0,HEPHY,Left
42900,PSS,96414030000.0,HEPHY,Left
42900,PSS,98550970000.0,HEPHY,Left
42900,PSS,98324510000.0,HEPHY,Left
42900,PSS,98807650000.0,HEPHY,Left
42900,PSS,98485000000.0,HEPHY,Left
42900,PSS,99561840000.0,HEPHY,Left
42900,PSS,98943390000.0,HEPHY,Left
42900,PSS,94071840000.0,HEPHY,Left
42900,PSS,94307380000.0,HEPHY,Left
42900,PSS,94914790000.0,HEPHY,Left
42900,PSS,94230130000.0,HEPHY,Left
42900,PSS,95309630000.0,HEPHY,Left
42900,PSS,95728630000.0,HEPHY,Left
42900,PSS,96829880000.0,HEPHY,Left
42900,PSS,96319600000.0,HEPHY,Left
42901,2-S,59360000000.0,Demokritos,Left
42901,2-S,65690000000.0,Demokritos,Left
42901,2-S,59850000000.0,Demokritos,Left
42901,2-S,61240000000.0,Demokritos,Left
42901,2-S,63500000000.0,Demokritos,Left
42901,2-S,61030000000.0,Demokritos,Left
42901,2-S,64160000000.0,Demokritos,Left
42901,2-S,58760000000.0,Demokritos,Left
42901,2-S,58590000000.0,Demokritos,Left
42901,2-S,56940000000.0,Demokritos,Left
42901,2-S,60470000000.0,Demokritos,Left
42901,2-S,56480000000.0,Demokritos,Left
42901,2-S,61890000000.0,Demokritos,Left
42901,2-S,60850000000.0,Demokritos,Left
42902,2-S,92413110000.0,Brown,Right
42902,2-S,76883050000.0,Brown,Right
42902,2-S,86522470000.0,Brown,Right
42902,2-S,76431630000.0,Brown,Right
42902,2-S,85509360000.0,Brown,Right
42902,2-S,77475830000.0,Brown,Right
42902,2-S,80790540000.0,Brown,Right
42902,2-S,76661920000.0,Brown,Right
42902,2-S,81239890000.0,Brown,Right
42902,2-S,78377270000.0,Brown,Right
42902,2-S,79844620000.0,Brown,Right
42902,2-S,77629170000.0,Brown,Right
42902,2-S,91488090000.0,Brown,Right
42902,2-S,73819780000.0,Brown,Right
42902,2-S,99251150000.0,Brown,Right
42902,2-S,76548090000.0,Brown,Right
42903,2-S,60222580000.0,Brown,Right
42903,2-S,60843780000.0,Brown,Right
42903,2-S,60821970000.0,Brown,Right
42903,2-S,61652960000.0,Brown,Right
42903,2-S,65031910000.0,Brown,Right
42903,2-S,64264210000.0,Brown,Right
42903,2-S,63653320000.0,Brown,Right
42903,2-S,63601600000.0,Brown,Right
42903,2-S,66222620000.0,Brown,Right
42903,2-S,65184180000.0,Brown,Right
42903,2-S,59228850000.0,Brown,Right
42903,2-S,60742030000.0,Brown,Right
42903,2-S,60308760000.0,Brown,Right
42903,2-S,61547560000.0,Brown,Right
42903,2-S,59488680000.0,Brown,Right
42903,2-S,60781200000.0,Brown,Right
42904,2-S,90705840000.0,Brown,Right
42904,2-S,80569410000.0,Brown,Right
42904,2-S,92791340000.0,Brown,Right
42904,2-S,82496890000.0,Brown,Right
42904,2-S,84909380000.0,Brown,Right
42904,2-S,83446070000.0,Brown,Right
42904,2-S,82553070000.0,Brown,Right
42904,2-S,82696550000.0,Brown,Right
42904,2-S,80593790000.0,Brown,Right
42904,2-S,83039870000.0,Brown,Right
42904,2-S,111699700000.0,Brown,Right
42904,2-S,77810240000.0,Brown,Right
42904,2-S,104362200000.0,Brown,Right
42904,2-S,78621530000.0,Brown,Right
42904,2-S,98382010000.0,Brown,Right
42904,2-S,80274090000.0,Brown,Right
42905,2-S,84850080000.0,Brown,Right
42905,2-S,88094640000.0,Brown,Right
42905,2-S,83680710000.0,Brown,Right
42905,2-S,76896410000.0,Brown,Right
42905,2-S,86365040000.0,Brown,Right
42905,2-S,89411020000.0,Brown,Right
42905,2-S,87551550000.0,Brown,Right
42905,2-S,89853240000.0,Brown,Right
42905,2-S,85749960000.0,Brown,Right
42905,2-S,89349310000.0,Brown,Right
42905,2-S,80720850000.0,Brown,Right
42905,2-S,84130420000.0,Brown,Right
42905,2-S,82230490000.0,Brown,Right
42905,2-S,85699510000.0,Brown,Right
42905,2-S,83073450000.0,Brown,Right
42905,2-S,86834590000.0,Brown,Right
42906,2-S,57170000000.0,Demokritos,Left
42906,2-S,56900000000.0,Demokritos,Left
42906,2-S,58290000000.0,Demokritos,Left
42906,2-S,67930000000.0,Demokritos,Left
42906,2-S,65510000000.0,Demokritos,Left
42906,2-S,54160000000.0,Demokritos,Left
42906,2-S,63460000000.0,Demokritos,Left
42906,2-S,56910000000.0,Demokritos,Left
42906,2-S,87200000000.0,Demokritos,Left
42906,2-S,79300000000.0,Demokritos,Left
42906,2-S,57110000000.0,Demokritos,Left
42906,2-S,66600000000.0,Demokritos,Left
42906,2-S,60230000000.0,Demokritos,Left
42906,2-S,58970000000.0,Demokritos,Left
42907,2-S,60510000000.0,Demokritos,Left
42907,2-S,63560000000.0,Demokritos,Left
42907,2-S,61030000000.0,Demokritos,Left
42907,2-S,62230000000.0,Demokritos,Left
42907,2-S,64960000000.0,Demokritos,Left
42907,2-S,64190000000.0,Demokritos,Left
42907,2-S,60070000000.0,Demokritos,Left
42907,2-S,65240000000.0,Demokritos,Left
42907,2-S,61330000000.0,Demokritos,Left
42907,2-S,61010000000.0,Demokritos,Left
42907,2-S,62530000000.0,Demokritos,Left
42907,2-S,61810000000.0,Demokritos,Left
42907,2-S,62550000000.0,Demokritos,Left
42907,2-S,64510000000.0,Demokritos,Left
42908,2-S,86008690000.0,Brown,Right
42908,2-S,87076190000.0,Brown,Right
42908,2-S,84972770000.0,Brown,Right
42908,2-S,89066820000.0,Brown,Right
42908,2-S,85636000000.0,Brown,Right
42908,2-S,89649240000.0,Brown,Right
42908,2-S,86710980000.0,Brown,Right
42908,2-S,89204740000.0,Brown,Right
42908,2-S,84452870000.0,Brown,Right
42908,2-S,88208730000.0,Brown,Right
42908,2-S,81289420000.0,Brown,Right
42908,2-S,83028920000.0,Brown,Right
42908,2-S,81879620000.0,Brown,Right
42908,2-S,84385770000.0,Brown,Right
42908,2-S,82473940000.0,Brown,Right
42908,2-S,84937480000.0,Brown,Right
42909,2-S,85394190000.0,Brown,Right
42909,2-S,79050990000.0,Brown,Right
42909,2-S,83080620000.0,Brown,Right
42909,2-S,79838820000.0,Brown,Right
42909,2-S,82779290000.0,Brown,Right
42909,2-S,81436020000.0,Brown,Right
42909,2-S,80793950000.0,Brown,Right
42909,2-S,80151900000.0,Brown,Right
42909,2-S,78112900000.0,Brown,Right
42909,2-S,79853700000.0,Brown,Right
42909,2-S,96147340000.0,Brown,Right
42909,2-S,76582650000.0,Brown,Right
42909,2-S,87601650000.0,Brown,Right
42909,2-S,77491050000.0,Brown,Right
42909,2-S,85351140000.0,Brown,Right
42909,2-S,77961320000.0,Brown,Right
42910,2-S,113439600000.0,HEPHY,Left
42910,2-S,114427000000.0,HEPHY,Left
42910,2-S,113725800000.0,HEPHY,Left
42910,2-S,113206000000.0,HEPHY,Left
42910,2-S,114605300000.0,HEPHY,Left
42910,2-S,113520600000.0,HEPHY,Left
42910,2-S,115587300000.0,HEPHY,Left
42910,2-S,116800600000.0,HEPHY,Left
42910,2-S,112327000000.0,HEPHY,Left
42910,2-S,114651000000.0,HEPHY,Left
42910,2-S,110584800000.0,HEPHY,Left
42910,2-S,113375100000.0,HEPHY,Left
42910,2-S,112254000000.0,HEPHY,Left
42910,2-S,111077700000.0,HEPHY,Left
42910,2-S,113843300000.0,HEPHY,Left
42910,2-S,115321400000.0,HEPHY,Left
42911,2-S,120178200000.0,HEPHY,Left
42911,2-S,118521600000.0,HEPHY,Left
42911,2-S,120709700000.0,HEPHY,Left
42911,2-S,119839900000.0,HEPHY,Left
42911,2-S,119743000000.0,HEPHY,Left
42911,2-S,109484900000.0,HEPHY,Left
42911,2-S,119282800000.0,HEPHY,Left
42911,2-S,120594500000.0,HEPHY,Left
42911,2-S,118347000000.0,HEPHY,Left
42911,2-S,118061600000.0,HEPHY,Left
42911,2-S,115622500000.0,HEPHY,Left
42911,2-S,115189100000.0,HEPHY,Left
42911,2-S,114482500000.0,HEPHY,Left
42911,2-S,114914600000.0,HEPHY,Left
42911,2-S,116975700000.0,HEPHY,Left
42911,2-S,117897800000.0,HEPHY,Left
42912,PSP,133000000000.0,Demokritos,Left
42912,PSP,123000000000.0,Demokritos,Left
42912,PSP,134600000000.0,Demokritos,Left
42912,PSP,120600000000.0,Demokritos,Left
42912,PSP,138700000000.0,Demokritos,Left
42912,PSP,125400000000.0,Demokritos,Left
42912,PSP,143300000000.0,Demokritos,Left
42912,PSP,126100000000.0,Demokritos,Left
42912,PSP,135900000000.0,Demokritos,Left
42912,PSP,111900000000.0,Demokritos,Left
42912,PSP,140900000000.0,Demokritos,Left
42912,PSP,106600000000.0,Demokritos,Left
42912,PSP,144800000000.0,Demokritos,Left
42912,PSP,110100000000.0,Demokritos,Left
42912,PSP,140200000000.0,Demokritos,Left
42912,PSP,113900000000.0,Demokritos,Left
42913,PSP,125300000000.0,Demokritos,Left
42913,PSP,100400000000.0,Demokritos,Left
42913,PSP,124400000000.0,Demokritos,Left
42913,PSP,103100000000.0,Demokritos,Left
42913,PSP,138400000000.0,Demokritos,Left
42913,PSP,105100000000.0,Demokritos,Left
42913,PSP,139200000000.0,Demokritos,Left
42913,PSP,106000000000.0,Demokritos,Left
42913,PSP,140700000000.0,Demokritos,Left
42913,PSP,102900000000.0,Demokritos,Left
42913,PSP,118900000000.0,Demokritos,Left
42913,PSP,93770000000.0,Demokritos,Left
42913,PSP,125300000000.0,Demokritos,Left
42913,PSP,98670000000.0,Demokritos,Left
42913,PSP,125400000000.0,Demokritos,Left
42913,PSP,96910000000.0,Demokritos,Left
42914,PSP,125000000000.0,Demokritos,Left
42914,PSP,112800000000.0,Demokritos,Left
42914,PSP,133100000000.0,Demokritos,Left
42914,PSP,124200000000.0,Demokritos,Left
42914,PSP,127100000000.0,Demokritos,Left
42914,PSP,113000000000.0,Demokritos,Left
42914,PSP,137100000000.0,Demokritos,Left
42914,PSP,128900000000.0,Demokritos,Left
42914,PSP,131500000000.0,Demokritos,Left
42914,PSP,108700000000.0,Demokritos,Left
42914,PSP,139700000000.0,Demokritos,Left
42914,PSP,116600000000.0,Demokritos,Left
42914,PSP,135200000000.0,Demokritos,Left
42914,PSP,110500000000.0,Demokritos,Left
42914,PSP,141900000000.0,Demokritos,Left
42914,PSP,121100000000.0,Demokritos,Left
43255,PSS,117890500000.0,HEPHY,Left
43255,PSS,116386700000.0,HEPHY,Left
43255,PSS,117014400000.0,HEPHY,Left
43255,PSS,115587300000.0,HEPHY,Left
43255,PSS,117691300000.0,HEPHY,Left
43255,PSS,116094900000.0,HEPHY,Left
43255,PSS,118406000000.0,HEPHY,Left
43255,PSS,117795100000.0,HEPHY,Left
43255,PSS,118192100000.0,HEPHY,Left
43255,PSS,117673200000.0,HEPHY,Left
43255,PSS,114280600000.0,HEPHY,Left
43255,PSS,112467900000.0,HEPHY,Left
43255,PSS,114342400000.0,HEPHY,Left
43255,PSS,113742000000.0,HEPHY,Left
43255,PSS,116294300000.0,HEPHY,Left
43255,PSS,116185100000.0,HEPHY,Left
43256,PSS,66983192956.104,Perugia,Left
43256,PSS,68451848475.866,Perugia,Left
43256,PSS,66998629098.55,Perugia,Left
43256,PSS,68298808659.718,Perugia,Left
43256,PSS,68707098482.224,Perugia,Left
43256,PSS,69417234394.901,Perugia,Left
43256,PSS,69722382997.907,Perugia,Left
43256,PSS,69446398768.711,Perugia,Left
43256,PSS,64193751365.867,Perugia,Left
43256,PSS,65914813325.63,Perugia,Left
43256,PSS,62094342771.013,Perugia,Left
43256,PSS,65304653593.5,Perugia,Left
43256,PSS,65022579761.597,Perugia,Left
43256,PSS,66857068379.687,Perugia,Left
43256,PSS,65779206554.874,Perugia,Left
43256,PSS,67204776141.775,Perugia,Left
43257,PSS,65059937629.793,Perugia,Left
43257,PSS,73325735287.774,Perugia,Left
43257,PSS,65530334606.68,Perugia,Left
43257,PSS,74236373813.425,Perugia,Left
43257,PSS,67017974669.755,Perugia,Left
43257,PSS,71996845479.116,Perugia,Left
43257,PSS,67286847869.314,Perugia,Left
43257,PSS,70132642876.772,Perugia,Left
43257,PSS,72156258840.862,Perugia,Left
43257,PSS,82702625113.836,Perugia,Left
43257,PSS,66146462293.505,Perugia,Left
43257,PSS,82033425175.144,Perugia,Left
43257,PSS,63883181987.902,Perugia,Left
43257,PSS,78215830896.434,Perugia,Left
43257,PSS,65272944754.397,Perugia,Left
43257,PSS,74669496710.327,Perugia,Left
43258,2-S,77151906632.844,Perugia,Left
43258,2-S,76138494273.691,Perugia,Left
43258,2-S,79132473484.822,Perugia,Left
43258,2-S,82947155533.379,Perugia,Left
43258,2-S,80125055349.283,Perugia,Left
43258,2-S,81297578270.537,Perugia,Left
43258,2-S,75025958680.488,Perugia,Left
43258,2-S,77631475693.542,Perugia,Left
43258,2-S,75485887832.806,Perugia,Left
43258,2-S,79728263154.471,Perugia,Left
43258,2-S,76085182116.789,Perugia,Left
43258,2-S,77717991864.775,Perugia,Left
43258,2-S,77205334901.141,Perugia,Left
43258,2-S,79905977407.455,Perugia,Left
43259,2-S,67621598955.275,Perugia,Left
43259,2-S,73987490210.58,Perugia,Left
43259,2-S,69441126840.953,Perugia,Left
43259,2-S,73811103920.262,Perugia,Left
43259,2-S,70500673464.101,Perugia,Left
43259,2-S,73185390872.73,Perugia,Left
43259,2-S,65682923758.768,Perugia,Left
43259,2-S,83176848976.638,Perugia,Left
43259,2-S,64374111378.714,Perugia,Left
43259,2-S,79247928135.171,Perugia,Left
43259,2-S,65721653803.787,Perugia,Left
43259,2-S,76989644877.081,Perugia,Left
43259,2-S,65544321997.449,Perugia,Left
43259,2-S,75118949339.286,Perugia,Left
43260,2-S,72634691319.764,Perugia,Left
43260,2-S,73285096576.818,Perugia,Left
43260,2-S,75245179227.696,Perugia,Left
43260,2-S,76017349302.195,Perugia,Left
43260,2-S,74728620052.409,Perugia,Left
43260,2-S,76389078281.677,Perugia,Left
43260,2-S,69011949353.315,Perugia,Left
43260,2-S,69337603534.912,Perugia,Left
43260,2-S,70673693390.443,Perugia,Left
43260,2-S,70560104227.176,Perugia,Left
43260,2-S,71945409503.669,Perugia,Left
43260,2-S,71327430850.251,Perugia,Left
43260,2-S,72667833317.241,Perugia,Left
43260,2-S,71583402203.438,Perugia,Left
43261,2-S,74201248476.962,Perugia,Left
43261,2-S,75231395645.174,Perugia,Left
43261,2-S,77734094100.42,Perugia,Left
43261,2-S,74071846152.438,Perugia,Left
43261,2-S,76965549211.704,Perugia,Left
43261,2-S,76699414836.676,Perugia,Left
43261,2-S,78222883960.4,Perugia,Left
43261,2-S,72585567549.307,Perugia,Left
43261,2-S,68407302988.175,Perugia,Left
43261,2-S,69502220010.577,Perugia,Left
43261,2-S,70804130698.354,Perugia,Left
43261,2-S,70634599305.402,Perugia,Left
43261,2-S,70346033190.739,Perugia,Left
43261,2-S,71054551980.087,Perugia,Left
43262,2-S,81850416735.405,Perugia,Left
43262,2-S,82524251654.664,Perugia,Left
43262,2-S,78990831318.433,Perugia,Left
43262,2-S,77929023782.768,Perugia,Left
43262,2-S,80915911271.148,Perugia,Left
43262,2-S,80560108072.049,Perugia,Left
43262,2-S,81488292149.686,Perugia,Left
43262,2-S,78725287594.581,Perugia,Left
43262,2-S,74058837936.265,Perugia,Left
43262,2-S,75059613085.05,Perugia,Left
43262,2-S,75890235351.955,Perugia,Left
43262,2-S,75729111775.955,Perugia,Left
43262,2-S,76806046187.533,Perugia,Left
43262,2-S,79229110699.391,Perugia,Left
43262,2-S,79738744813.08,Perugia,Left
43262,2-S,80036848206.913,Perugia,Left
43263,2-S,67553834973.275,Perugia,Left
43263,2-S,67202318086.707,Perugia,Left
43263,2-S,71260624762.884,Perugia,Left
43263,2-S,66768166256.935,Perugia,Left
43263,2-S,72510122465.001,Perugia,Left
43263,2-S,71607809194.699,Perugia,Left
43263,2-S,73208949347.538,Perugia,Left
43263,2-S,73551531688.388,Perugia,Left
43263,2-S,64876603182.384,Perugia,Left
43263,2-S,66331875594.033,Perugia,Left
43263,2-S,64835500303.426,Perugia,Left
43263,2-S,66119018276.91,Perugia,Left
43263,2-S,68645300883.21,Perugia,Left
43263,2-S,69646333938.535,Perugia,Left
43264,2-S,59760000000.0,Demokritos,Left
43264,2-S,59760000000.0,Demokritos,Left
43264,2-S,72230000000.0,Demokritos,Left
43264,2-S,72230000000.0,Demokritos,Left
43264,2-S,60460000000.0,Demokritos,Left
43264,2-S,60460000000.0,Demokritos,Left
43264,2-S,71620000000.0,Demokritos,Left
43264,2-S,71620000000.0,Demokritos,Left
43264,2-S,65350000000.0,Demokritos,Left
43264,2-S,65350000000.0,Demokritos,Left
43264,2-S,71180000000.0,Demokritos,Left
43264,2-S,71180000000.0,Demokritos,Left
43264,2-S,65170000000.0,Demokritos,Left
43264,2-S,65170000000.0,Demokritos,Left
43264,2-S,68930000000.0,Demokritos,Left
43264,2-S,68930000000.0,Demokritos,Left
43264,2-S,61890000000.0,Demokritos,Left
43264,2-S,61890000000.0,Demokritos,Left
43264,2-S,74830000000.0,Demokritos,Left
43264,2-S,74830000000.0,Demokritos,Left
43264,2-S,62220000000.0,Demokritos,Left
43264,2-S,62220000000.0,Demokritos,Left
43264,2-S,74970000000.0,Demokritos,Left
43264,2-S,74970000000.0,Demokritos,Left
43264,2-S,62610000000.0,Demokritos,Left
43264,2-S,62610000000.0,Demokritos,Left
43264,2-S,73690000000.0,Demokritos,Left
43264,2-S,73690000000.0,Demokritos,Left
43265,2-S,76998392670.78,Perugia,Left
43265,2-S,77609281777.083,Perugia,Left
43265,2-S,78522461437.055,Perugia,Left
43265,2-S,77716778190.473,Perugia,Left
43265,2-S,77204706161.346,Perugia,Left
43265,2-S,78286068673.097,Perugia,Left
43265,2-S,71556195664.919,Perugia,Left
43265,2-S,72984044267.123,Perugia,Left
43265,2-S,74750587815.348,Perugia,Left
43265,2-S,75447470062.698,Perugia,Left
43265,2-S,77100320501.062,Perugia,Left
43265,2-S,78172099272.58,Perugia,Left
43266,2-S,54670000000.0,Demokritos,Left
43266,2-S,60330000000.0,Demokritos,Left
43266,2-S,64510000000.0,Demokritos,Left
43266,2-S,62760000000.0,Demokritos,Left
43266,2-S,56020000000.0,Demokritos,Left
43266,2-S,63690000000.0,Demokritos,Left
43266,2-S,64860000000.0,Demokritos,Left
43266,2-S,67350000000.0,Demokritos,Left
43266,2-S,77310000000.0,Demokritos,Left
43266,2-S,53220000000.0,Demokritos,Left
43266,2-S,91970000000.0,Demokritos,Left
43266,2-S,61660000000.0,Demokritos,Left
43266,2-S,52900000000.0,Demokritos,Left
43266,2-S,51490000000.0,Demokritos,Left
43267,2-S,80754280753.409,Perugia,Left
43267,2-S,78884358271.288,Perugia,Left
43267,2-S,81849125762.288,Perugia,Left
43267,2-S,79117983559.851,Perugia,Left
43267,2-S,82130406623.954,Perugia,Left
43267,2-S,77483431585.766,Perugia,Left
43267,2-S,83223843745.585,Perugia,Left
43267,2-S,81010955523.191,Perugia,Left
43267,2-S,67003086513.53,Perugia,Left
43267,2-S,63935235993.767,Perugia,Left
43267,2-S,80489995330.637,Perugia,Left
43267,2-S,78160482423.832,Perugia,Left
43267,2-S,77919612011.486,Perugia,Left
43267,2-S,77185919236.973,Perugia,Left
43267,2-S,78647539818.061,Perugia,Left
43267,2-S,76988209783.141,Perugia,Left
43268,2-S,70658187845.237,Perugia,Left
43268,2-S,67073010593.618,Perugia,Left
43268,2-S,72781386548.768,Perugia,Left
43268,2-S,69576132299.922,Perugia,Left
43268,2-S,71912258826.158,Perugia,Left
43268,2-S,70452681492.795,Perugia,Left
43268,2-S,73836696827.721,Perugia,Left
43268,2-S,71716712538.808,Perugia,Left
43268,2-S,75677635768.822,Perugia,Left
43268,2-S,71959885211.99,Perugia,Left
43268,2-S,66477490365.125,Perugia,Left
43268,2-S,67150740826.266,Perugia,Left
43268,2-S,69513518999.034,Perugia,Left
43268,2-S,67703801832.35,Perugia,Left
43269,2-S,79842990000.0,Brown,Right
43269,2-S,80394220000.0,Brown,Right
43269,2-S,81205250000.0,Brown,Right
43269,2-S,82358260000.0,Brown,Right
43269,2-S,78547310000.0,Brown,Right
43269,2-S,81070970000.0,Brown,Right
43269,2-S,82039060000.0,Brown,Right
43269,2-S,82410730000.0,Brown,Right
43269,2-S,82342380000.0,Brown,Right
43269,2-S,82301050000.0,Brown,Right
43269,2-S,76026680000.0,Brown,Right
43269,2-S,78054300000.0,Brown,Right
43269,2-S,76750350000.0,Brown,Right
43269,2-S,79491630000.0,Brown,Right
43269,2-S,78913980000.0,Brown,Right
43269,2-S,80160670000.0,Brown,Right
43270,2-S,112989700000.0,HEPHY,Left
43270,2-S,110323100000.0,HEPHY,Left
43270,2-S,113393500000.0,HEPHY,Left
43270,2-S,110736600000.0,HEPHY,Left
43270,2-S,113745500000.0,HEPHY,Left
43270,2-S,111155400000.0,HEPHY,Left
43270,2-S,113549900000.0,HEPHY,Left
43270,2-S,111640700000.0,HEPHY,Left
43270,2-S,105584400000.0,HEPHY,Left
43270,2-S,103449700000.0,HEPHY,Left
43270,2-S,108026700000.0,HEPHY,Left
43270,2-S,105611000000.0,HEPHY,Left
43270,2-S,109442800000.0,HEPHY,Left
43270,2-S,107825800000.0,HEPHY,Left
43270,2-S,109387400000.0,HEPHY,Left
43270,2-S,107691100000.0,HEPHY,Left
43271,2-S,65644455607.703,Perugia,Left
43271,2-S,65644455607.703,Perugia,Left
43271,2-S,65257405261.781,Perugia,Left
43271,2-S,65257405261.781,Perugia,Left
43271,2-S,64363235112.41,Perugia,Left
43271,2-S,64363235112.41,Perugia,Left
43271,2-S,66068893695.542,Perugia,Left
43271,2-S,66068893695.542,Perugia,Left
43271,2-S,66008881490.229,Perugia,Left
43271,2-S,66008881490.229,Perugia,Left
43271,2-S,69725676853.215,Perugia,Left
43271,2-S,69725676853.215,Perugia,Left
43271,2-S,60490230685.593,Perugia,Left
43271,2-S,60490230685.593,Perugia,Left
43271,2-S,62932922802.239,Perugia,Left
43271,2-S,62932922802.239,Perugia,Left
43271,2-S,61715672547.708,Perugia,Left
43271,2-S,61715672547.708,Perugia,Left
43271,2-S,62743990787.01,Perugia,Left
43271,2-S,62743990787.01,Perugia,Left
43271,2-S,59895752515.053,Perugia,Left
43271,2-S,59895752515.053,Perugia,Left
43271,2-S,59595550000.934,Perugia,Left
43271,2-S,59595550000.934,Perugia,Left
43272,2-S,82982490000.0,Brown,Right
43272,2-S,84252020000.0,Brown,Right
43272,2-S,81553760000.0,Brown,Right
43272,2-S,85175270000.0,Brown,Right
43272,2-S,82463370000.0,Brown,Right
43272,2-S,85792900000.0,Brown,Right
43272,2-S,84126520000.0,Brown,Right
43272,2-S,85937310000.0,Brown,Right
43272,2-S,81129550000.0,Brown,Right
43272,2-S,83451600000.0,Brown,Right
43272,2-S,82023140000.0,Brown,Right
43272,2-S,83925610000.0,Brown,Right
43272,2-S,83885090000.0,Brown,Right
43272,2-S,85316680000.0,Brown,Right
43272,2-S,82832480000.0,Brown,Right
43272,2-S,85448010000.0,Brown,Right
43273,2-S,76569060000.0,Brown,Right
43273,2-S,78825720000.0,Brown,Right
43273,2-S,77889980000.0,Brown,Right
43273,2-S,80641370000.0,Brown,Right
