ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,CHANNEL_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_SERIAL_NUMBER,PART_NAME_LABEL,VD_V,CMIN_PFRD,RHO_KOHMCM,NA,D_UM,VFB_V,CACC_PFRD,NOX,TOX_NM,CAC_PFRD,DOX_NM,VDPLNR_V,CMINPLNR_PFRD,RHOPLNR_KOHMCM,NAPLNR,DPLNR_UM
8241800,9140,Tracker Halfmoon CV Parameters,695942,,7400,2S Halfmoon E,58878,35957_042_2-S_HM_EE,,35957_042_2-S_HM_EE,,,,,,2.865,86.0,114671100000.0,667.864,,,,,,,
8147580,9140,Tracker Halfmoon CV Parameters,681322,,7400,2S Halfmoon E,58878,35957_042_2-S_HM_EE,,35957_042_2-S_HM_EE,,,,,,2.882,85.419,114441400000.0,672.405,,,,,,,
8237780,9140,Tracker Halfmoon CV Parameters,695142,,7420,2S Halfmoon W,58891,35957_042_2-S_HM_WW,,35957_042_2-S_HM_WW,,,,,,2.89,84.916,114045600000.0,676.391,,,,,,,
8183860,9140,Tracker Halfmoon CV Parameters,688462,,7420,2S Halfmoon W,58891,35957_042_2-S_HM_WW,,35957_042_2-S_HM_WW,,,,,,2.923,86.196,116815300000.0,666.35,,,,,,,
8211540,9140,Tracker Halfmoon CV Parameters,691442,,7400,2S Halfmoon E,58910,35957_045_2-S_HM_EE,,35957_045_2-S_HM_EE,,,,,,2.864,86.186,114912800000.0,666.424,,,,,,,
8161000,9140,Tracker Halfmoon CV Parameters,683782,,7400,2S Halfmoon E,58910,35957_045_2-S_HM_EE,,35957_045_2-S_HM_EE,,,,,,2.87,85.716,114453400000.0,670.079,,,,,,,
8133160,9140,Tracker Halfmoon CV Parameters,678482,,7420,2S Halfmoon W,58913,35957_045_2-S_HM_WW,,35957_045_2-S_HM_WW,,,,,,2.878,85.56,114504700000.0,671.302,,,,,,,
8219640,9140,Tracker Halfmoon CV Parameters,692122,,7420,2S Halfmoon W,58913,35957_045_2-S_HM_WW,,35957_045_2-S_HM_WW,,,,,,2.929,85.769,116435700000.0,669.665,,,,,,,
7328320,9140,Tracker Halfmoon CV Parameters,518082,,7400,2S Halfmoon E,58950,35958_001_2-S_HM_EE,,35958_001_2-S_HM_EE,,,,,,2.694,85.471,108509900000.0,671.999,,,,,,,
7284040,9140,Tracker Halfmoon CV Parameters,509542,,7400,2S Halfmoon E,58950,35958_001_2-S_HM_EE,,35958_001_2-S_HM_EE,,,,,,2.705,84.041,107035000000.0,683.435,,,,,,,
7340100,9140,Tracker Halfmoon CV Parameters,520262,,7420,2S Halfmoon W,58953,35958_001_2-S_HM_WW,,35958_001_2-S_HM_WW,,,,,,2.703,84.071,106988900000.0,683.187,,,,,,,
7316220,9140,Tracker Halfmoon CV Parameters,515822,,7420,2S Halfmoon W,58953,35958_001_2-S_HM_WW,,35958_001_2-S_HM_WW,,,,,,2.761,85.046,110091800000.0,675.356,,,,,,,
7275400,9140,Tracker Halfmoon CV Parameters,507802,,7400,2S Halfmoon E,59016,35958_010_2-S_HM_EE,,35958_010_2-S_HM_EE,,,,,,2.73,84.361,108224800000.0,680.841,,,,,,,
7317700,9140,Tracker Halfmoon CV Parameters,516122,,7400,2S Halfmoon E,59016,35958_010_2-S_HM_EE,,35958_010_2-S_HM_EE,,,,,,2.739,85.526,110016600000.0,671.565,,,,,,,
7319020,9140,Tracker Halfmoon CV Parameters,516402,,7420,2S Halfmoon W,59019,35958_010_2-S_HM_WW,,35958_010_2-S_HM_WW,,,,,,2.722,84.436,108081800000.0,680.239,,,,,,,
7281160,9140,Tracker Halfmoon CV Parameters,508762,,7420,2S Halfmoon W,59019,35958_010_2-S_HM_WW,,35958_010_2-S_HM_WW,,,,,,2.759,85.34,110413600000.0,673.032,,,,,,,
7297240,9140,Tracker Halfmoon CV Parameters,512022,,7400,2S Halfmoon E,59096,35958_020_2-S_HM_EE,,35958_020_2-S_HM_EE,,,,,,2.798,84.683,110787100000.0,678.248,,,,,,,
7306320,9140,Tracker Halfmoon CV Parameters,513462,,7400,2S Halfmoon E,59096,35958_020_2-S_HM_EE,,35958_020_2-S_HM_EE,,,,,,2.78,84.606,110140100000.0,678.87,,,,,,,
7310060,9140,Tracker Halfmoon CV Parameters,514602,,7420,2S Halfmoon W,59099,35958_020_2-S_HM_WW,,35958_020_2-S_HM_WW,,,,,,2.782,84.931,110623600000.0,676.275,,,,,,,
7304480,9140,Tracker Halfmoon CV Parameters,513082,,7420,2S Halfmoon W,59099,35958_020_2-S_HM_WW,,35958_020_2-S_HM_WW,,,,,,2.812,85.327,112077300000.0,673.133,,,,,,,
7301300,9140,Tracker Halfmoon CV Parameters,512782,,7400,2S Halfmoon E,59150,35958_027_2-S_HM_EE,,35958_027_2-S_HM_EE,,,,,,2.556,86.052,104793000000.0,667.46,,,,,,,
7323060,9140,Tracker Halfmoon CV Parameters,517022,,7400,2S Halfmoon E,59150,35958_027_2-S_HM_EE,,35958_027_2-S_HM_EE,,,,,,2.559,85.247,103900500000.0,673.763,,,,,,,
7291140,9140,Tracker Halfmoon CV Parameters,510582,,7420,2S Halfmoon W,59153,35958_027_2-S_HM_WW,,35958_027_2-S_HM_WW,,,,,,2.606,85.643,105869600000.0,670.653,,,,,,,
7320300,9140,Tracker Halfmoon CV Parameters,516642,,7420,2S Halfmoon W,59153,35958_027_2-S_HM_WW,,35958_027_2-S_HM_WW,,,,,,2.581,85.156,104486300000.0,674.483,,,,,,,
7286440,9140,Tracker Halfmoon CV Parameters,509742,,7400,2S Halfmoon E,59190,35958_033_2-S_HM_EE,,35958_033_2-S_HM_EE,,,,,,2.576,85.923,105277000000.0,668.464,,,,,,,
7276440,9140,Tracker Halfmoon CV Parameters,508002,,7400,2S Halfmoon E,59190,35958_033_2-S_HM_EE,,35958_033_2-S_HM_EE,,,,,,2.566,85.187,104033600000.0,674.237,,,,,,,
7319780,9140,Tracker Halfmoon CV Parameters,516542,,7420,2S Halfmoon W,59193,35958_033_2-S_HM_WW,,35958_033_2-S_HM_WW,,,,,,2.632,85.529,106565700000.0,671.546,,,,,,,
7285100,9140,Tracker Halfmoon CV Parameters,509662,,7420,2S Halfmoon W,59193,35958_033_2-S_HM_WW,,35958_033_2-S_HM_WW,,,,,,2.592,85.225,104915700000.0,673.937,,,,,,,
7277620,9140,Tracker Halfmoon CV Parameters,508062,,7400,2S Halfmoon E,59230,35958_039_2-S_HM_EE,,35958_039_2-S_HM_EE,,,,,,2.599,85.592,105589600000.0,671.048,,,,,,,
7337740,9140,Tracker Halfmoon CV Parameters,519862,,7400,2S Halfmoon E,59230,35958_039_2-S_HM_EE,,35958_039_2-S_HM_EE,,,,,,2.528,85.266,102918800000.0,673.613,,,,,,,
7333200,9140,Tracker Halfmoon CV Parameters,518982,,7420,2S Halfmoon W,59233,35958_039_2-S_HM_WW,,35958_039_2-S_HM_WW,,,,,,2.564,85.346,104175900000.0,672.982,,,,,,,
7289080,9140,Tracker Halfmoon CV Parameters,510422,,7420,2S Halfmoon W,59233,35958_039_2-S_HM_WW,,35958_039_2-S_HM_WW,,,,,,2.662,85.952,108083000000.0,668.236,,,,,,,
7321320,9140,Tracker Halfmoon CV Parameters,513882,,7400,2S Halfmoon E,59234,35958_040_2-S_HM_EE,,35958_040_2-S_HM_EE,,,,,,2.611,86.081,106581100000.0,667.239,,,,,,,
7287600,9140,Tracker Halfmoon CV Parameters,509902,,7400,2S Halfmoon E,59234,35958_040_2-S_HM_EE,,35958_040_2-S_HM_EE,,,,,,2.603,85.213,105248200000.0,674.033,,,,,,,
7329440,9140,Tracker Halfmoon CV Parameters,518282,,7420,2S Halfmoon W,59237,35958_040_2-S_HM_WW,,35958_040_2-S_HM_WW,,,,,,2.646,85.276,106726000000.0,673.538,,,,,,,
7313780,9140,Tracker Halfmoon CV Parameters,515342,,7420,2S Halfmoon W,59237,35958_040_2-S_HM_WW,,35958_040_2-S_HM_WW,,,,,,2.699,85.736,108982100000.0,669.924,,,,,,,
7294480,9140,Tracker Halfmoon CV Parameters,511342,,7400,2S Halfmoon E,59278,35958_049_2-S_HM_EE,,35958_049_2-S_HM_EE,,,,,,2.698,86.011,109301100000.0,667.779,,,,,,,
7309240,9140,Tracker Halfmoon CV Parameters,514442,,7400,2S Halfmoon E,59278,35958_049_2-S_HM_EE,,35958_049_2-S_HM_EE,,,,,,2.688,85.245,108008600000.0,673.783,,,,,,,
7304780,9140,Tracker Halfmoon CV Parameters,513522,,7420,2S Halfmoon W,59291,35958_049_2-S_HM_WW,,35958_049_2-S_HM_WW,,,,,,2.694,84.885,107736600000.0,676.64,,,,,,,
7321600,9140,Tracker Halfmoon CV Parameters,516722,,7420,2S Halfmoon W,59291,35958_049_2-S_HM_WW,,35958_049_2-S_HM_WW,,,,,,2.754,85.648,110655000000.0,670.611,,,,,,,
6728683,9140,Tracker Halfmoon CV Parameters,429977,,7400,2S Halfmoon E,59296,35959_003_2-S_HM_EE,,35959_003_2-S_HM_EE,,,,,,-2.421,,56973401258.912,,87.24,,,,,,
6718740,9140,Tracker Halfmoon CV Parameters,429593,,7420,2S Halfmoon W,59299,35959_003_2-S_HM_WW,,35959_003_2-S_HM_WW,,,,,,-2.495,,58625651368.276,,86.11,,,,,,
6706602,9140,Tracker Halfmoon CV Parameters,429320,,7400,2S Halfmoon E,59336,35959_008_2-S_HM_EE,,35959_008_2-S_HM_EE,,,,,,-2.546,,60878885191.059,,86.976,,,,,,
6718746,9140,Tracker Halfmoon CV Parameters,429728,,7420,2S Halfmoon W,59339,35959_008_2-S_HM_WW,,35959_008_2-S_HM_WW,,,,,,-2.6,,62158199132.282,,86.306,,,,,,
6728693,9140,Tracker Halfmoon CV Parameters,430172,,7400,2S Halfmoon E,59376,35959_013_2-S_HM_EE,,35959_013_2-S_HM_EE,,,,,,-2.503,,59595302436.164,,87.15,,,,,,
6706614,9140,Tracker Halfmoon CV Parameters,429470,,7420,2S Halfmoon W,59379,35959_013_2-S_HM_WW,,35959_013_2-S_HM_WW,,,,,,-2.593,,61771401490.13,,86.082,,,,,,
6728681,9140,Tracker Halfmoon CV Parameters,429968,,7400,2S Halfmoon E,59416,35959_018_2-S_HM_EE,,35959_018_2-S_HM_EE,,,,,,-2.501,,59812495085.128,,87.564,,,,,,
6718749,9140,Tracker Halfmoon CV Parameters,429776,,7420,2S Halfmoon W,59419,35959_018_2-S_HM_WW,,35959_018_2-S_HM_WW,,,,,,-2.593,,61808213573.998,,86.134,,,,,,
6728680,9140,Tracker Halfmoon CV Parameters,429956,,7420,2S Halfmoon W,59459,35959_024_2-S_HM_WW,,35959_024_2-S_HM_WW,,,,,,-2.651,,63986466720.547,,86.545,,,,,,
6706603,9140,Tracker Halfmoon CV Parameters,429353,,7400,2S Halfmoon E,59496,35959_031_2-S_HM_EE,,35959_031_2-S_HM_EE,,,,,,-2.443,,57967986238.133,,87.655,,,,,,
6728692,9140,Tracker Halfmoon CV Parameters,430160,,7420,2S Halfmoon W,59499,35959_031_2-S_HM_WW,,35959_031_2-S_HM_WW,,,,,,-2.495,,58150974241.906,,85.413,,,,,,
6728691,9140,Tracker Halfmoon CV Parameters,430148,,7420,2S Halfmoon W,59539,35959_037_2-S_HM_WW,,35959_037_2-S_HM_WW,,,,,,-2.464,,58295159894.552,,87.112,,,,,,
6706617,9140,Tracker Halfmoon CV Parameters,429518,,7420,2S Halfmoon W,59539,35959_037_2-S_HM_WW,,35959_037_2-S_HM_WW,,,,,,-2.404,,56854937877.74,,87.917,,,,,,
6706600,9140,Tracker Halfmoon CV Parameters,429146,,7400,2S Halfmoon E,59558,35959_042_2-S_HM_EE,,35959_042_2-S_HM_EE,,,,,,-2.457,,58717368477.793,,88.089,,,,,,
6706613,9140,Tracker Halfmoon CV Parameters,429443,,7420,2S Halfmoon W,59571,35959_042_2-S_HM_WW,,35959_042_2-S_HM_WW,,,,,,-2.539,,60740567792.753,,87.105,,,,,,
6718745,9140,Tracker Halfmoon CV Parameters,429695,,7400,2S Halfmoon E,59576,35959_047_2-S_HM_EE,,35959_047_2-S_HM_EE,,,,,,-2.455,,58563980289.946,,87.958,,,,,,
6718756,9140,Tracker Halfmoon CV Parameters,429920,,7420,2S Halfmoon W,59579,35959_047_2-S_HM_WW,,35959_047_2-S_HM_WW,,,,,,-2.553,,61793964364.297,,87.953,,,,,,
6728682,9140,Tracker Halfmoon CV Parameters,429974,,7420,2S Halfmoon W,59579,35959_047_2-S_HM_WW,,35959_047_2-S_HM_WW,,,,,,-2.504,,59638694105.777,,87.166,,,,,,
8630143,9140,Tracker Halfmoon CV Parameters,742325,,7400,2S Halfmoon E,59594,35960_003_2-S_HM_EE,,35960_003_2-S_HM_EE,,,,,,-3.014,,75514912920.954,,86.253,,,,,,
8650549,9140,Tracker Halfmoon CV Parameters,743273,,7420,2S Halfmoon W,59597,35960_003_2-S_HM_WW,,35960_003_2-S_HM_WW,,,,,,-2.996,,73758623696.222,,84.902,,,,,,
8650545,9140,Tracker Halfmoon CV Parameters,743192,,7400,2S Halfmoon E,59634,35960_008_2-S_HM_EE,,35960_008_2-S_HM_EE,,,,,,-3.055,,76692465010.348,,86.086,,,,,,
8641066,9140,Tracker Halfmoon CV Parameters,742865,,7420,2S Halfmoon W,59637,35960_008_2-S_HM_WW,,35960_008_2-S_HM_WW,,,,,,-3.035,,75048040049.091,,84.955,,,,,,
8650548,9140,Tracker Halfmoon CV Parameters,743243,,7400,2S Halfmoon E,59674,35960_013_2-S_HM_EE,,35960_013_2-S_HM_EE,,,,,,-3.055,,76723966706.481,,86.121,,,,,,
8630155,9140,Tracker Halfmoon CV Parameters,742589,,7420,2S Halfmoon W,59677,35960_013_2-S_HM_WW,,35960_013_2-S_HM_WW,,,,,,-3.027,,74864190632.6,,85.036,,,,,,
8650546,9140,Tracker Halfmoon CV Parameters,743210,,7400,2S Halfmoon E,59714,35960_018_2-S_HM_EE,,35960_018_2-S_HM_EE,,,,,,-3.065,,77714681958.531,,86.867,,,,,,
8650541,9140,Tracker Halfmoon CV Parameters,743084,,7420,2S Halfmoon W,59717,35960_018_2-S_HM_WW,,35960_018_2-S_HM_WW,,,,,,-3.083,,76374184243.735,,84.73,,,,,,
8650552,9140,Tracker Halfmoon CV Parameters,743309,,7400,2S Halfmoon E,59754,35960_023_2-S_HM_EE,,35960_023_2-S_HM_EE,,,,,,-3.02,,76210764127.318,,86.825,,,,,,
8641067,9140,Tracker Halfmoon CV Parameters,742868,,7420,2S Halfmoon W,59757,35960_023_2-S_HM_WW,,35960_023_2-S_HM_WW,,,,,,-3.022,,74907285106.705,,85.267,,,,,,
8630149,9140,Tracker Halfmoon CV Parameters,742490,,7400,2S Halfmoon E,59794,35960_030_2-S_HM_EE,,35960_030_2-S_HM_EE,,,,,,-2.887,,71629591105.884,,86.523,,,,,,
8630159,9140,Tracker Halfmoon CV Parameters,742679,,7420,2S Halfmoon W,59797,35960_030_2-S_HM_WW,,35960_030_2-S_HM_WW,,,,,,-2.825,,69269798410.901,,86.091,,,,,,
8630156,9140,Tracker Halfmoon CV Parameters,742592,,7400,2S Halfmoon E,59834,35960_038_2-S_HM_EE,,35960_038_2-S_HM_EE,,,,,,-2.917,,72971591925.723,,86.962,,,,,,
8641072,9140,Tracker Halfmoon CV Parameters,742919,,7420,2S Halfmoon W,59837,35960_038_2-S_HM_WW,,35960_038_2-S_HM_WW,,,,,,-2.866,,70517823500.625,,85.998,,,,,,
8641061,9140,Tracker Halfmoon CV Parameters,742739,,7400,2S Halfmoon E,59874,35960_044_2-S_HM_EE,,35960_044_2-S_HM_EE,,,,,,-2.984,,74948797507.712,,86.721,,,,,,
8650543,9140,Tracker Halfmoon CV Parameters,743171,,7420,2S Halfmoon W,59877,35960_044_2-S_HM_WW,,35960_044_2-S_HM_WW,,,,,,-2.965,,74110817550.413,,86.464,,,,,,
8630152,9140,Tracker Halfmoon CV Parameters,742535,,7400,2S Halfmoon E,59914,35960_049_2-S_HM_EE,,35960_049_2-S_HM_EE,,,,,,-3.008,,76532026691.892,,87.64,,,,,,
8630148,9140,Tracker Halfmoon CV Parameters,742487,,7420,2S Halfmoon W,59917,35960_049_2-S_HM_WW,,35960_049_2-S_HM_WW,,,,,,-3.052,,76726509566.305,,86.233,,,,,,
6275187,9140,Tracker Halfmoon CV Parameters,408357,,7400,2S Halfmoon E,59936,35961_003_2-S_HM_EE,,35961_003_2-S_HM_EE,,,,,,-2.822,,69711412924.218,,86.761,,,,,,
6275181,9140,Tracker Halfmoon CV Parameters,407488,,7420,2S Halfmoon W,59939,35961_003_2-S_HM_WW,,35961_003_2-S_HM_WW,,,,,,-2.859,,70021039239.38,,85.667,,,,,,
6285281,9140,Tracker Halfmoon CV Parameters,408651,,7400,2S Halfmoon E,59972,35961_008_2-S_HM_EE,,35961_008_2-S_HM_EE,,,,,,-2.789,,68850591067.547,,87.031,,,,,,
6285287,9140,Tracker Halfmoon CV Parameters,408735,,7420,2S Halfmoon W,59975,35961_008_2-S_HM_WW,,35961_008_2-S_HM_WW,,,,,,-2.805,,69194607448.279,,86.807,,,,,,
6295259,9140,Tracker Halfmoon CV Parameters,409332,,7400,2S Halfmoon E,60012,35961_013_2-S_HM_EE,,35961_013_2-S_HM_EE,,,,,,-2.796,,69279435664.256,,87.283,,,,,,
6275184,9140,Tracker Halfmoon CV Parameters,407518,,7420,2S Halfmoon W,60015,35961_013_2-S_HM_WW,,35961_013_2-S_HM_WW,,,,,,-2.816,,69370654808.405,,86.58,,,,,,
6285295,9140,Tracker Halfmoon CV Parameters,408846,,7400,2S Halfmoon E,60030,35961_017_2-S_HM_EE,,35961_017_2-S_HM_EE,,,,,,-2.828,,70662502906.161,,87.699,,,,,,
6275186,9140,Tracker Halfmoon CV Parameters,408342,,7420,2S Halfmoon W,60033,35961_017_2-S_HM_WW,,35961_017_2-S_HM_WW,,,,,,-2.868,,70928980547.646,,86.421,,,,,,
6295241,9140,Tracker Halfmoon CV Parameters,408993,,7400,2S Halfmoon E,60052,35961_033_2-S_HM_EE,,35961_033_2-S_HM_EE,,,,,,-2.662,,65137801255.131,,87.614,,,,,,
6285292,9140,Tracker Halfmoon CV Parameters,408777,,7420,2S Halfmoon W,60055,35961_033_2-S_HM_WW,,35961_033_2-S_HM_WW,,,,,,-2.906,,72785687576.846,,87.169,,,,,,
6295247,9140,Tracker Halfmoon CV Parameters,409074,,7400,2S Halfmoon E,60070,35961_036_2-S_HM_EE,,35961_036_2-S_HM_EE,,,,,,-2.666,,65295862774.74,,87.649,,,,,,
6275198,9140,Tracker Halfmoon CV Parameters,408603,,7420,2S Halfmoon W,60073,35961_036_2-S_HM_WW,,35961_036_2-S_HM_WW,,,,,,-2.71,,66418560275.708,,87.224,,,,,,
6285293,9140,Tracker Halfmoon CV Parameters,408798,,7400,2S Halfmoon E,60078,35961_038_2-S_HM_EE,,35961_038_2-S_HM_EE,,,,,,-2.679,,65755798517.732,,87.693,,,,,,
6275195,9140,Tracker Halfmoon CV Parameters,408561,,7420,2S Halfmoon W,60091,35961_038_2-S_HM_WW,,35961_038_2-S_HM_WW,,,,,,-2.72,,66611479206.067,,87.048,,,,,,
6285299,9140,Tracker Halfmoon CV Parameters,408975,,7400,2S Halfmoon E,60114,35961_042_2-S_HM_EE,,35961_042_2-S_HM_EE,,,,,,-2.734,,67688895348.275,,87.853,,,,,,
6275191,9140,Tracker Halfmoon CV Parameters,408474,,7420,2S Halfmoon W,60117,35961_042_2-S_HM_WW,,35961_042_2-S_HM_WW,,,,,,-2.789,,68677528731.325,,86.812,,,,,,
6295246,9140,Tracker Halfmoon CV Parameters,409053,,7400,2S Halfmoon E,60118,35961_043_2-S_HM_EE,,35961_043_2-S_HM_EE,,,,,,-2.744,,67829856090.739,,87.61,,,,,,
6295244,9140,Tracker Halfmoon CV Parameters,409011,,7420,2S Halfmoon W,60131,35961_043_2-S_HM_WW,,35961_043_2-S_HM_WW,,,,,,-2.769,,68251354081.54,,87.099,,,,,,
6285294,9140,Tracker Halfmoon CV Parameters,408822,,7400,2S Halfmoon E,60154,35961_047_2-S_HM_EE,,35961_047_2-S_HM_EE,,,,,,-2.748,,67944662210.516,,87.588,,,,,,
6285283,9140,Tracker Halfmoon CV Parameters,408693,,7420,2S Halfmoon W,60157,35961_047_2-S_HM_WW,,35961_047_2-S_HM_WW,,,,,,-2.783,,68518416147.384,,86.858,,,,,,
8598136,9140,Tracker Halfmoon CV Parameters,741366,,7400,2S Halfmoon E,60190,35962_003_2-S_HM_EE,,35962_003_2-S_HM_EE,,,,,,-3.024,,75505956116.239,,85.875,,,,,,
8618731,9140,Tracker Halfmoon CV Parameters,742128,,7420,2S Halfmoon W,60193,35962_003_2-S_HM_WW,,35962_003_2-S_HM_WW,,,,,,-3.039,,74763490809.555,,84.49,,,,,,
8598129,9140,Tracker Halfmoon CV Parameters,741276,,7400,2S Halfmoon E,60212,35962_008_2-S_HM_EE,,35962_008_2-S_HM_EE,,,,,,-3.051,,76363009334.0,,85.86,,,,,,
8607054,9140,Tracker Halfmoon CV Parameters,741681,,7420,2S Halfmoon W,60215,35962_008_2-S_HM_WW,,35962_008_2-S_HM_WW,,,,,,-3.065,,75491484245.288,,84.382,,,,,,
8607043,9140,Tracker Halfmoon CV Parameters,741474,,7400,2S Halfmoon E,60252,35962_013_2-S_HM_EE,,35962_013_2-S_HM_EE,,,,,,-3.053,,76544333824.652,,85.992,,,,,,
8598130,9140,Tracker Halfmoon CV Parameters,741282,,7420,2S Halfmoon W,60255,35962_013_2-S_HM_WW,,35962_013_2-S_HM_WW,,,,,,-3.104,,76603558153.714,,84.248,,,,,,
8618728,9140,Tracker Halfmoon CV Parameters,742041,,7400,2S Halfmoon E,60278,35962_018_2-S_HM_EE,,35962_018_2-S_HM_EE,,,,,,-3.075,,77096684024.484,,85.817,,,,,,
8598121,9140,Tracker Halfmoon CV Parameters,741120,,7420,2S Halfmoon W,60291,35962_018_2-S_HM_WW,,35962_018_2-S_HM_WW,,,,,,-3.092,,76888691866.373,,84.982,,,,,,
8598134,9140,Tracker Halfmoon CV Parameters,741345,,7400,2S Halfmoon E,60318,35962_023_2-S_HM_EE,,35962_023_2-S_HM_EE,,,,,,-3.02,,75855114854.404,,86.419,,,,,,
8607055,9140,Tracker Halfmoon CV Parameters,741693,,7420,2S Halfmoon W,60331,35962_023_2-S_HM_WW,,35962_023_2-S_HM_WW,,,,,,-2.981,,73175852588.267,,84.78,,,,,,
8598123,9140,Tracker Halfmoon CV Parameters,741174,,7400,2S Halfmoon E,60332,35962_028_2-S_HM_EE,,35962_028_2-S_HM_EE,,,,,,-2.943,,72963877449.925,,85.954,,,,,,
8607049,9140,Tracker Halfmoon CV Parameters,741576,,7420,2S Halfmoon W,60335,35962_028_2-S_HM_WW,,35962_028_2-S_HM_WW,,,,,,-2.968,,72755718173.028,,84.772,,,,,,
8618723,9140,Tracker Halfmoon CV Parameters,741939,,7400,2S Halfmoon E,60372,35962_033_2-S_HM_EE,,35962_033_2-S_HM_EE,,,,,,-2.958,,73490746656.218,,86.004,,,,,,
8607042,9140,Tracker Halfmoon CV Parameters,741468,,7420,2S Halfmoon W,60375,35962_033_2-S_HM_WW,,35962_033_2-S_HM_WW,,,,,,-2.949,,72269038037.679,,84.91,,,,,,
8607051,9140,Tracker Halfmoon CV Parameters,741582,,7400,2S Halfmoon E,60412,35962_038_2-S_HM_EE,,35962_038_2-S_HM_EE,,,,,,-2.96,,73907101430.585,,86.416,,,,,,
8618720,9140,Tracker Halfmoon CV Parameters,741855,,7420,2S Halfmoon W,60415,35962_038_2-S_HM_WW,,35962_038_2-S_HM_WW,,,,,,-2.977,,73236454278.165,,84.998,,,,,,
8618738,9140,Tracker Halfmoon CV Parameters,742224,,7400,2S Halfmoon E,60452,35962_043_2-S_HM_EE,,35962_043_2-S_HM_EE,,,,,,-2.971,,74282061423.281,,86.437,,,,,,
8598138,9140,Tracker Halfmoon CV Parameters,741423,,7420,2S Halfmoon W,60455,35962_043_2-S_HM_WW,,35962_043_2-S_HM_WW,,,,,,-2.953,,73154815340.718,,85.8,,,,,,
8598128,9140,Tracker Halfmoon CV Parameters,741270,,7400,2S Halfmoon E,60478,35962_048_2-S_HM_EE,,35962_048_2-S_HM_EE,,,,,,-2.951,,74025778575.411,,86.898,,,,,,
8598125,9140,Tracker Halfmoon CV Parameters,741225,,7420,2S Halfmoon W,60491,35962_048_2-S_HM_WW,,35962_048_2-S_HM_WW,,,,,,-2.826,,69030973076.815,,85.754,,,,,,
2493901,9140,Tracker Halfmoon CV Parameters,148946,,7400,2S Halfmoon E,60496,35963_003_2-S_HM_EE,,35963_003_2-S_HM_EE,,,,,,-2.922,84.498,83085380000.0,,,,,,,,
2493904,9140,Tracker Halfmoon CV Parameters,148973,,7420,2S Halfmoon W,60499,35963_003_2-S_HM_WW,,35963_003_2-S_HM_WW,,,,,,-2.881,85.72,82974440000.0,,,,,,,,
2497562,9140,Tracker Halfmoon CV Parameters,148294,,7400,2S Halfmoon E,60518,35963_008_2-S_HM_EE,,35963_008_2-S_HM_EE,,,,,,-2.916,84.507,82912810000.0,,,,,,,,
2503783,9140,Tracker Halfmoon CV Parameters,149526,,7400,2S Halfmoon E,60518,35963_008_2-S_HM_EE,,35963_008_2-S_HM_EE,,,,,,-2.916,84.507,82912810000.0,,,,,,,,
2503780,9140,Tracker Halfmoon CV Parameters,149051,,7420,2S Halfmoon W,60531,35963_008_2-S_HM_WW,,35963_008_2-S_HM_WW,,,,,,-2.937,85.212,84275000000.0,,,,,,,,
2497561,9140,Tracker Halfmoon CV Parameters,148270,,7420,2S Halfmoon W,60531,35963_008_2-S_HM_WW,,35963_008_2-S_HM_WW,,,,,,-2.937,85.212,84275000000.0,,,,,,,,
2508401,9140,Tracker Halfmoon CV Parameters,149663,,7400,2S Halfmoon E,60576,35963_017_2-S_HM_EE,,35963_017_2-S_HM_EE,,,,,,-2.738,84.538,77294570000.0,,,,,,,,
2508402,9140,Tracker Halfmoon CV Parameters,149714,,7420,2S Halfmoon W,60579,35963_017_2-S_HM_WW,,35963_017_2-S_HM_WW,,,,,,-2.758,85.669,78976650000.0,,,,,,,,
2511926,9140,Tracker Halfmoon CV Parameters,149897,,7400,2S Halfmoon E,60598,35963_020_2-S_HM_EE,,35963_020_2-S_HM_EE,,,,,,-2.798,84.5,79154270000.0,,,,,,,,
2511924,9140,Tracker Halfmoon CV Parameters,149882,,7420,2S Halfmoon W,60611,35963_020_2-S_HM_WW,,35963_020_2-S_HM_WW,,,,,,-2.771,85.791,79512630000.0,,,,,,,,
2517962,9140,Tracker Halfmoon CV Parameters,150061,,7400,2S Halfmoon E,60656,35963_029_2-S_HM_EE,,35963_029_2-S_HM_EE,,,,,,-2.818,84.431,79754190000.0,,,,,,,,
2517963,9140,Tracker Halfmoon CV Parameters,150097,,7420,2S Halfmoon W,60659,35963_029_2-S_HM_WW,,35963_029_2-S_HM_WW,,,,,,-2.783,86.155,80233920000.0,,,,,,,,
2528184,9140,Tracker Halfmoon CV Parameters,150486,,7400,2S Halfmoon E,60678,35963_032_2-S_HM_EE,,35963_032_2-S_HM_EE,,,,,,-2.749,85.525,78561340000.0,,,,,,,,
2554406,9140,Tracker Halfmoon CV Parameters,151397,,7400,2S Halfmoon E,60678,35963_032_2-S_HM_EE,,35963_032_2-S_HM_EE,,,,,,-2.749,85.525,78561340000.0,,,,,,,,
2521322,9140,Tracker Halfmoon CV Parameters,150190,,7400,2S Halfmoon E,60678,35963_032_2-S_HM_EE,,35963_032_2-S_HM_EE,,,,,,-2.749,85.525,78561340000.0,,,,,,,,
