batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,ISURF_PAMPR,S0_CMSEC,VFB_ACC_V,VFB_INV_V,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
38693,2S,WW,333499,126891,38693_016_2-S_HM_WW,4.93,0.785,-2.194,-2.044,38693_016_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.012,Test_HPK_VPX38693_016_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_10_2022_11_13_35_PM.txt,Brown
38693,2S,EE,334477,126958,38693_030_2-S_HM_EE,4.205,0.67,-2.036,-1.867,38693_030_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.008,Test_HPK_VPX38693_030_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_11_2022_04_35_23_PM.txt,Brown
38693,2S,WW,334075,126971,38693_030_2-S_HM_WW,4.464,0.711,-1.997,-1.841,38693_030_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.011,Test_HPK_VPX38693_030_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_11_2022_05_27_38_PM.txt,Brown
38693,2S,EE,334219,127038,38693_044_2-S_HM_EE,4.596,0.732,-2.094,-1.937,38693_044_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.011,Test_HPK_VPX38693_044_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_11_2022_06_19_45_PM.txt,Brown
38693,2S,WW,334393,127051,38693_044_2-S_HM_WW,4.583,0.73,-2.088,-1.924,38693_044_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.005,Test_HPK_VPX38693_044_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_11_2022_07_11_47_PM.txt,Brown
38694,2S,EE,423016,127114,38694_008_2-S_HM_EE,5.615,0.895,-2.475,-2.321,38694_008_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.008,Test_HPK_VPX38694_008_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_12_2022_07_52_41_PM.txt,Brown
38694,2S,WW,423235,127117,38694_008_2-S_HM_WW,5.716,0.911,-2.471,-2.299,38694_008_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.009,Test_HPK_VPX38694_008_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_12_2022_08_44_46_PM.txt,Brown
38694,2S,EE,422743,127194,38694_018_2-S_HM_EE,5.821,0.927,-2.443,-2.274,38694_018_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.017,Test_HPK_VPX38694_018_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_12_2022_09_36_48_PM.txt,Brown
38694,2S,WW,423328,127197,38694_018_2-S_HM_WW,5.961,0.949,-2.434,-2.267,38694_018_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.011,Test_HPK_VPX38694_018_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_12_2022_10_28_51_PM.txt,Brown
38694,2S,EE,423649,127274,38694_030_2-S_HM_EE,5.022,0.8,-2.305,-2.158,38694_030_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.01,Test_HPK_VPX38694_030_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_13_2022_07_30_46_PM.txt,Brown
38694,2S,WW,423769,127277,38694_030_2-S_HM_WW,5.189,0.826,-2.255,-2.096,38694_030_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.012,Test_HPK_VPX38694_030_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_13_2022_08_22_44_PM.txt,Brown
38694,2S,EE,423193,127354,38694_041_2-S_HM_EE,5.302,0.844,-2.349,-2.178,38694_041_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.022,Test_HPK_VPX38694_041_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_13_2022_09_14_46_PM.txt,Brown
38694,2S,WW,423028,127357,38694_041_2-S_HM_WW,5.421,0.863,-2.327,-2.16,38694_041_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.011,Test_HPK_VPX38694_041_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_13_2022_10_06_41_PM.txt,Brown
38713,2S,EE,425035,127438,38713_004_2-S_HM_EE,5.445,0.868,-2.46,-2.265,38713_004_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.006,Test_HPK_VPX38713_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_14_2022_12_34_49_PM.txt,Brown
38713,2S,WW,424132,127451,38713_004_2-S_HM_WW,5.596,0.892,-2.487,-2.316,38713_004_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.007,Test_HPK_VPX38713_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_14_2022_01_26_44_PM.txt,Brown
38713,2S,EE,424078,127518,38713_014_2-S_HM_EE,5.858,0.932,-2.546,-2.372,38713_014_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.022,Test_HPK_VPX38713_014_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_14_2022_02_18_41_PM.txt,Brown
38713,2S,WW,425377,127531,38713_014_2-S_HM_WW,5.872,0.935,-2.516,-2.351,38713_014_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.01,Test_HPK_VPX38713_014_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_14_2022_03_10_34_PM.txt,Brown
38713,2S,EE,424522,127598,38713_027_2-S_HM_EE,4.951,0.789,-2.406,-2.209,38713_027_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.011,Test_HPK_VPX38713_027_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_14_2022_06_29_50_PM.txt,Brown
38713,2S,WW,424609,127611,38713_027_2-S_HM_WW,5.228,0.833,-2.403,-2.214,38713_027_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.013,Test_HPK_VPX38713_027_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_14_2022_07_21_54_PM.txt,Brown
38713,2S,EE,424057,127678,38713_040_2-S_HM_EE,5.334,0.848,-2.377,-2.195,38713_040_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.029,Test_HPK_VPX38713_040_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_14_2022_08_13_49_PM.txt,Brown
38713,2S,WW,424081,127691,38713_040_2-S_HM_WW,5.439,0.866,-2.387,-2.218,38713_040_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.011,Test_HPK_VPX38713_040_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_14_2022_09_05_44_PM.txt,Brown
38695,2S,EE,806958,139452,38695_007_2-S_HM_EE,5.665,0.903,-2.408,-2.221,38695_007_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.007,Test_HPK_VPX38695_007_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_27_2022_06_56_02_PM.txt,Brown
38695,2S,WW,806793,139455,38695_007_2-S_HM_WW,5.84,0.931,-2.444,-2.282,38695_007_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.006,Test_HPK_VPX38695_007_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_27_2022_07_48_03_PM.txt,Brown
38695,2S,EE,807507,139532,38695_019_2-S_HM_EE,5.766,0.918,-2.462,-2.288,38695_019_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.015,Test_HPK_VPX38695_019_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_27_2022_08_40_05_PM.txt,Brown
38695,2S,WW,807570,139535,38695_019_2-S_HM_WW,6.039,0.962,-2.465,-2.289,38695_019_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.007,Test_HPK_VPX38695_019_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_27_2022_09_32_45_PM.txt,Brown
38695,2S,EE,807795,139612,38695_031_2-S_HM_EE,4.962,0.79,-2.273,-2.099,38695_031_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.012,Test_HPK_VPX38695_031_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_28_2022_06_35_37_PM.txt,Brown
38695,2S,WW,806817,139615,38695_031_2-S_HM_WW,5.147,0.819,-2.324,-2.153,38695_031_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.023,Test_HPK_VPX38695_031_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_28_2022_07_27_45_PM.txt,Brown
38695,2S,EE,806985,139692,38695_042_2-S_HM_EE,5.277,0.838,-2.326,-2.146,38695_042_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.042,Test_HPK_VPX38695_042_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_28_2022_08_19_53_PM.txt,Brown
38695,2S,WW,806967,139695,38695_042_2-S_HM_WW,5.628,0.896,-2.329,-2.162,38695_042_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.018,Test_HPK_VPX38695_042_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_28_2022_09_11_49_PM.txt,Brown
38696,2S,EE,809866,139758,38696_004_2-S_HM_EE,5.558,0.885,-2.583,-2.436,38696_004_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.011,Test_HPK_VPX38696_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_01_2022_07_37_47_PM.txt,Brown
38696,2S,WW,808672,139771,38696_004_2-S_HM_WW,5.766,0.918,-2.365,-2.215,38696_004_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.012,Test_HPK_VPX38696_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_01_2022_08_29_44_PM.txt,Brown
38696,2S,EE,809026,139838,38696_015_2-S_HM_EE,5.883,0.935,-2.507,-2.354,38696_015_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.032,Test_HPK_VPX38696_015_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_01_2022_09_21_44_PM.txt,Brown
38696,2S,WW,809677,139851,38696_015_2-S_HM_WW,5.971,0.951,-2.415,-2.246,38696_015_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.012,Test_HPK_VPX38696_015_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_01_2022_10_13_45_PM.txt,Brown
38696,2S,EE,809125,139918,38696_025_2-S_HM_EE,5.857,0.933,-2.497,-2.321,38696_025_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.008,Test_HPK_VPX38696_025_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_02_2022_06_34_28_PM.txt,Brown
38696,2S,WW,809908,139931,38696_025_2-S_HM_WW,5.87,0.935,-2.439,-2.263,38696_025_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.007,Test_HPK_VPX38696_025_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_02_2022_07_26_30_PM.txt,Brown
38696,2S,EE,808543,139998,38696_035_2-S_HM_EE,5.434,0.865,-2.47,-2.315,38696_035_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.02,Test_HPK_VPX38696_035_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_02_2022_08_18_42_PM.txt,Brown
38696,2S,WW,809290,140011,38696_035_2-S_HM_WW,5.481,0.873,-2.302,-2.141,38696_035_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.005,Test_HPK_VPX38696_035_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_02_2022_09_10_46_PM.txt,Brown
38696,2S,EE,809500,140078,38696_046_2-S_HM_EE,5.543,0.883,-2.529,-2.352,38696_046_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.012,Test_HPK_VPX38696_046_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_03_2022_03_23_02_PM.txt,Brown
38696,2S,WW,809440,140091,38696_046_2-S_HM_WW,5.672,0.904,-2.364,-2.201,38696_046_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.006,Test_HPK_VPX38696_046_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_03_2022_04_15_03_PM.txt,Brown
38873,2S,EE,838504,144138,38873_013_2-S_HM_EE,5.638,0.899,-2.565,-2.368,38873_013_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.002,Test_HPK_VPX38873_013_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_24_2022_04_52_32_PM.txt,Brown
38873,2S,WW,838879,144151,38873_013_2-S_HM_WW,5.791,0.923,-2.5,-2.304,38873_013_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.008,Test_HPK_VPX38873_013_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_24_2022_05_44_40_PM.txt,Brown
38873,2S,EE,839017,144156,38873_028_2-S_HM_EE,4.938,0.787,-2.373,-2.191,38873_028_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.007,Test_HPK_VPX38873_028_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_21_2022_05_23_11_PM.txt,Brown
38873,2S,WW,838729,144159,38873_028_2-S_HM_WW,5.095,0.812,-2.216,-2.052,38873_028_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.009,Test_HPK_VPX38873_028_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_21_2022_06_15_13_PM.txt,Brown
38873,2S,EE,838969,144178,38873_035_2-S_HM_EE,5.07,0.807,-2.412,-2.203,38873_035_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.021,Test_HPK_VPX38873_035_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_21_2022_07_07_21_PM.txt,Brown
38873,2S,WW,838855,144191,38873_035_2-S_HM_WW,5.282,0.842,-2.334,-2.15,38873_035_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.004,Test_HPK_VPX38873_035_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_21_2022_07_59_26_PM.txt,Brown
38874,2S,EE,840700,144196,38874_015_2-S_HM_EE,5.822,0.928,-2.712,-2.552,38874_015_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.003,Test_HPK_VPX38874_015_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_24_2022_10_47_14_PM.txt,Brown
38874,2S,WW,840574,144199,38874_015_2-S_HM_WW,6.038,0.962,-2.718,-2.551,38874_015_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.008,Test_HPK_VPX38874_015_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_28_2022_09_51_07_AM.txt,Brown
38874,2S,EE,839821,144214,38874_036_2-S_HM_EE,5.327,0.849,-2.454,-2.287,38874_036_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.005,Test_HPK_VPX38874_036_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_22_2022_07_55_00_PM.txt,Brown
38874,2S,WW,840040,144217,38874_036_2-S_HM_WW,5.539,0.883,-2.444,-2.283,38874_036_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.004,Test_HPK_VPX38874_036_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_22_2022_08_47_13_PM.txt,Brown
38874,2S,EE,839545,144236,38874_042_2-S_HM_EE,5.373,0.856,-2.548,-2.392,38874_042_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.005,Test_HPK_VPX38874_042_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_22_2022_09_39_22_PM.txt,Brown
38874,2S,WW,840460,144239,38874_042_2-S_HM_WW,5.666,0.903,-2.53,-2.381,38874_042_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.01,Test_HPK_VPX38874_042_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_22_2022_10_31_33_PM.txt,Brown
38874,2S,EE,839830,144250,38874_044_2-S_HM_EE,5.271,0.84,-2.555,-2.39,38874_044_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.004,Test_HPK_VPX38874_044_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_28_2022_10_43_18_AM.txt,Brown
38874,2S,WW,840328,144253,38874_044_2-S_HM_WW,5.656,0.901,-2.546,-2.374,38874_044_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.003,Test_HPK_VPX38874_044_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_28_2022_11_35_21_AM.txt,Brown
38875,2S,EE,841570,144258,38875_008_2-S_HM_EE,4.837,0.771,-2.348,-2.155,38875_008_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.005,Test_HPK_VPX38875_008_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_24_2022_03_08_18_PM.txt,Brown
38875,2S,WW,841489,144271,38875_008_2-S_HM_WW,5.16,0.822,-2.373,-2.188,38875_008_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.007,Test_HPK_VPX38875_008_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_24_2022_04_00_25_PM.txt,Brown
38875,2S,EE,841393,144276,38875_026_2-S_HM_EE,4.545,0.725,-2.154,-1.992,38875_026_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.002,Test_HPK_VPX38875_026_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_23_2022_06_58_00_PM.txt,Brown
38875,2S,WW,841372,144279,38875_026_2-S_HM_WW,4.515,0.719,-2.124,-1.946,38875_026_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.007,Test_HPK_VPX38875_026_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_23_2022_07_50_12_PM.txt,Brown
38875,2S,EE,841417,144298,38875_048_2-S_HM_EE,4.834,0.771,-2.361,-2.166,38875_048_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.002,Test_HPK_VPX38875_048_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_02_23_2022_08_42_23_PM.txt,Brown
38875,2S,WW,841066,144311,38875_048_2-S_HM_WW,4.985,0.794,-2.324,-2.15,38875_048_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.003,Test_HPK_VPX38875_048_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_02_23_2022_09_34_35_PM.txt,Brown
39564,2S,EE,1085527,155730,39564_006_2-S_HM_EE,4.959,0.79,-2.405,-2.255,39564_006_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.01,Test_HPK_VPB39564_006_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_19_2022_06_40_27_PM.txt,Brown
39564,2S,WW,1086061,155733,39564_006_2-S_HM_WW,5.259,0.838,-2.363,-2.242,39564_006_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.006,Test_HPK_VPB39564_006_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_05_19_2022_07_33_00_PM.txt,Brown
39564,2S,EE,1085575,155810,39564_023_2-S_HM_EE,5.331,0.849,-2.474,-2.341,39564_023_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.005,Test_HPK_VPB39564_023_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_19_2022_08_25_25_PM.txt,Brown
39564,2S,WW,1085710,155813,39564_023_2-S_HM_WW,5.618,0.895,-2.434,-2.272,39564_023_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.006,Test_HPK_VPB39564_023_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_05_19_2022_09_17_56_PM.txt,Brown
39564,2S,EE,1085938,155890,39564_047_2-S_HM_EE,4.941,0.787,-2.344,-2.209,39564_047_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.008,Test_HPK_VPB39564_047_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_25_2022_03_54_25_PM.txt,Brown
39564,2S,WW,1085740,155893,39564_047_2-S_HM_WW,5.08,0.81,-2.329,-2.17,39564_047_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.002,Test_HPK_VPB39564_047_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_05_25_2022_04_51_05_PM.txt,Brown
39565,2S,EE,1087589,155930,39565_010_2-S_HM_EE,5.744,0.916,-2.711,-2.555,39565_010_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.003,Test_HPK_VPB39565_010_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_25_2022_05_43_21_PM.txt,Brown
39565,2S,WW,1087199,155933,39565_010_2-S_HM_WW,5.879,0.937,-2.633,-2.476,39565_010_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.005,Test_HPK_VPB39565_010_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_05_25_2022_06_35_43_PM.txt,Brown
39565,2S,EE,1087451,156010,39565_023_2-S_HM_EE,6.04,0.963,-2.777,-2.623,39565_023_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.003,Test_HPK_VPB39565_023_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_26_2022_06_40_39_PM.txt,Brown
39565,2S,WW,1086884,156013,39565_023_2-S_HM_WW,6.178,0.985,-2.693,-2.547,39565_023_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.003,Test_HPK_VPB39565_023_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_05_26_2022_07_33_01_PM.txt,Brown
39565,2S,EE,1087427,156090,39565_044_2-S_HM_EE,5.332,0.85,-2.596,-2.445,39565_044_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.001,Test_HPK_VPB39565_044_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_26_2022_08_25_14_PM.txt,Brown
39565,2S,WW,1087085,156093,39565_044_2-S_HM_WW,5.501,0.877,-2.569,-2.441,39565_044_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.006,Test_HPK_VPB39565_044_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_05_26_2022_09_17_30_PM.txt,Brown
39566,2S,EE,1047421,156138,39566_005_2-S_HM_EE,4.817,0.767,-2.386,-2.216,39566_005_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.009,Test_HPK_VPB39566_005_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_12_2022_07_18_30_PM.txt,Brown
39566,2S,WW,1046809,156151,39566_005_2-S_HM_WW,5.033,0.802,-2.418,-2.254,39566_005_2-S_HM_WW,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.007,Test_HPK_VPB39566_005_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_05_12_2022_08_10_40_PM.txt,Brown
39566,2S,EE,1047094,156218,39566_018_2-S_HM_EE,5.315,0.847,-2.398,-2.261,39566_018_2-S_HM_EE,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.002,Test_HPK_VPB39566_018_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_05_12_2022_09_02_50_PM.txt,Brown
