batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,ISURF_PAMPR
36703,2S,EE,Perugia,Left,20.0,20.0,6.637
36703,2S,WW,Perugia,Left,20.0,20.0,6.814
36703,2S,EE,Perugia,Left,20.0,20.0,6.918
36703,2S,WW,Perugia,Left,20.0,20.0,6.982
36703,2S,EE,Perugia,Left,20.0,20.0,6.007
36703,2S,WW,Perugia,Left,20.0,20.0,5.995
36703,2S,EE,Perugia,Left,20.0,20.0,6.377
36703,2S,WW,Perugia,Left,20.0,20.0,6.272
36704,2S,EE,Perugia,Left,20.0,20.0,1.666
36704,2S,WW,Perugia,Left,20.0,20.0,1.639
36704,2S,EE,Perugia,Left,20.0,20.0,1.787
36704,2S,WW,Perugia,Left,20.0,20.0,1.761
36704,2S,EE,Perugia,Left,20.0,20.0,1.751
36704,2S,WW,Perugia,Left,20.0,20.0,1.772
36704,2S,EE,Perugia,Left,20.0,20.0,1.553
36704,2S,WW,Perugia,Left,20.0,20.0,1.565
36704,2S,EE,Perugia,Left,20.0,20.0,1.728
36704,2S,WW,Perugia,Left,20.0,20.0,1.705
36705,2S,EE,Perugia,Left,20.0,20.0,1.236
36705,2S,WW,Perugia,Left,20.0,20.0,1.207
36705,2S,EE,Perugia,Left,20.0,20.0,1.321
36705,2S,WW,Perugia,Left,20.0,20.0,1.288
36705,2S,EE,Perugia,Left,20.0,20.0,1.394
36705,2S,WW,Perugia,Left,20.0,20.0,1.387
36705,2S,EE,Perugia,Left,20.0,20.0,1.19
36705,2S,WW,Perugia,Left,20.0,20.0,1.155
36705,2S,EE,Perugia,Left,20.0,20.0,1.257
36705,2S,WW,Perugia,Left,20.0,20.0,1.227
36706,2S,EE,Brown,Right,20.0,20.008,6.109
36706,2S,WW,Brown,Right,20.0,20.037,5.521
36706,2S,EE,Brown,Right,20.0,20.056,6.322
36706,2S,WW,Brown,Right,20.0,20.038,6.127
36706,2S,EE,Brown,Right,20.0,20.073,5.127
36706,2S,WW,Brown,Right,20.0,20.049,5.386
36795,2S,EE,Brown,Right,20.0,20.053,5.897
36795,2S,WW,Brown,Right,20.0,20.082,5.773
36795,2S,EE,Brown,Right,20.0,20.099,6.088
36795,2S,WW,Brown,Right,20.0,20.089,6.38
36795,2S,EE,Brown,Right,20.0,20.054,5.524
36795,2S,WW,Brown,Right,20.0,20.064,5.537
36795,2S,EE,Brown,Right,20.0,20.083,5.539
36795,2S,WW,Brown,Right,20.0,20.077,5.714
36796,2S,EE,Brown,Right,20.0,20.06,4.738
36796,2S,WW,Brown,Right,20.0,20.07,4.953
36796,2S,EE,Brown,Right,20.0,20.091,5.511
36796,2S,WW,Brown,Right,20.0,20.079,5.344
36796,2S,EE,Brown,Right,20.0,20.035,4.506
36796,2S,WW,Brown,Right,20.0,20.042,4.428
36796,2S,EE,Brown,Right,20.0,20.05,4.755
36796,2S,WW,Brown,Right,20.0,20.058,4.854
36797,2S,EE,Brown,Left,20.0,20.033,5.714
36797,2S,WW,Brown,Right,20.0,20.03,6.106
36797,2S,EE,Brown,Right,20.0,20.02,6.451
36797,2S,WW,Brown,Right,20.0,20.038,6.603
36797,2S,EE,Brown,Right,20.0,20.043,5.395
36797,2S,WW,Brown,Right,20.0,20.022,5.621
36797,2S,EE,Brown,Right,20.0,20.038,5.944
36797,2S,WW,Brown,Left,20.0,20.04,5.504
36798,2S,EE,Perugia,Left,20.0,20.0,1.252
36798,2S,WW,Perugia,Left,20.0,20.0,1.187
36798,2S,EE,Perugia,Left,20.0,20.0,1.334
36798,2S,WW,Perugia,Left,20.0,20.0,1.274
36798,2S,EE,Perugia,Left,20.0,20.0,1.418
36798,2S,WW,Perugia,Left,20.0,20.0,1.38
36798,2S,EE,Perugia,Left,20.0,20.0,1.217
36798,2S,WW,Perugia,Left,20.0,20.0,1.158
36798,2S,EE,Perugia,Left,20.0,20.0,1.284
36798,2S,WW,Perugia,Left,20.0,20.0,1.203
36799,2S,EE,Perugia,Left,20.0,20.0,1.526
36799,2S,WW,Perugia,Left,20.0,20.0,1.48
36799,2S,EE,Perugia,Left,20.0,20.0,1.55
36799,2S,WW,Perugia,Left,20.0,20.0,1.545
36799,2S,EE,Perugia,Left,20.0,20.0,1.585
36799,2S,WW,Perugia,Left,20.0,20.0,1.587
36799,2S,EE,Perugia,Left,20.0,20.0,1.42
36799,2S,WW,Perugia,Left,20.0,20.0,1.374
36799,2S,EE,Perugia,Left,20.0,20.0,1.438
36799,2S,WW,Perugia,Left,20.0,20.0,1.397
37083,2S,EE,Perugia,Left,20.0,20.0,1.379
37083,2S,WW,Perugia,Left,20.0,20.0,1.494
37083,2S,EE,Perugia,Left,20.0,20.0,1.406
37083,2S,WW,Perugia,Left,20.0,20.0,1.423
37083,2S,EE,Perugia,Left,20.0,20.0,1.497
37083,2S,WW,Perugia,Left,20.0,20.0,1.482
37083,2S,EE,Perugia,Left,20.0,20.0,1.317
37083,2S,WW,Perugia,Left,20.0,20.0,1.298
37083,2S,EE,Perugia,Left,20.0,20.0,1.376
37083,2S,WW,Perugia,Left,20.0,20.0,1.372
37084,2S,EE,Perugia,Left,20.0,20.0,1.997
37084,2S,WW,Perugia,Left,20.0,20.0,1.983
37084,2S,EE,Perugia,Left,20.0,20.0,2.065
37084,2S,WW,Perugia,Left,20.0,20.0,2.056
37084,2S,EE,Perugia,Left,20.0,20.0,1.922
37084,2S,WW,Perugia,Left,20.0,20.0,1.895
37084,2S,EE,Perugia,Left,20.0,20.0,1.95
37084,2S,WW,Perugia,Left,20.0,20.0,1.921
37084,2S,EE,Perugia,Left,20.0,20.0,2.014
37084,2S,WW,Perugia,Left,20.0,20.0,1.988
37085,2S,EE,Perugia,Left,20.0,20.0,1.767
37085,2S,WW,Perugia,Left,20.0,20.0,1.745
37085,2S,WW,Perugia,Left,20.0,20.0,1.786
37085,2S,EE,Perugia,Left,20.0,20.0,1.626
37085,2S,WW,Perugia,Left,20.0,20.0,1.599
37085,2S,EE,Perugia,Left,20.0,20.0,1.71
37085,2S,WW,Perugia,Left,20.0,20.0,1.663
37085,2S,EE,Perugia,Left,20.0,20.0,1.784
37085,2S,WW,Perugia,Left,20.0,20.0,1.746
37086,2S,EE,Perugia,Left,20.0,20.0,1.485
37086,2S,WW,Perugia,Left,20.0,20.0,1.426
37086,2S,EE,Perugia,Left,20.0,20.0,1.521
37086,2S,WW,Perugia,Left,20.0,20.0,1.456
37086,2S,EE,Perugia,Left,20.0,20.0,1.336
37086,2S,WW,Perugia,Left,20.0,20.0,1.282
37086,2S,EE,Perugia,Left,20.0,20.0,1.43
37086,2S,WW,Perugia,Left,20.0,20.0,1.365
37087,2S,EE,Brown,Right,20.0,20.206,5.449
37087,2S,WW,Brown,Right,20.0,20.197,5.819
37087,2S,EE,Brown,Right,20.0,20.093,5.326
37087,2S,WW,Brown,Right,20.0,20.108,5.83
37087,2S,EE,Brown,Right,20.0,20.13,4.845
37087,2S,WW,Brown,Left,20.0,20.096,4.851
37087,2S,EE,Brown,Right,20.0,20.088,5.191
37087,2S,WW,Brown,Right,20.0,20.06,5.28
37088,2S,EE,Brown,Right,20.0,20.05,5.466
37088,2S,WW,Brown,Right,20.0,20.044,4.724
37088,2S,EE,Brown,Right,20.0,20.067,4.904
37088,2S,WW,Brown,Right,20.0,20.062,5.223
37088,2S,EE,Brown,Right,20.0,20.074,4.136
37088,2S,WW,Brown,Right,20.0,20.081,4.298
37088,2S,EE,Brown,Right,20.0,20.1,4.222
37398,PSS,EE,Brown,Left,20.0,20.082,5.293
37398,PSS,WW,Brown,Right,20.0,20.056,5.676
37398,PSS,EE,Brown,Right,20.0,20.044,5.606
37398,PSS,WW,Brown,Right,20.0,20.046,5.764
37398,PSS,EE,Brown,Right,20.0,20.061,5.772
37398,PSS,WW,Brown,Right,20.0,20.075,6.032
37398,PSS,EE,Brown,Right,20.0,20.069,5.4
37398,PSS,WW,Brown,Right,20.0,20.073,5.47
37399,PSS,EE,Brown,Right,20.0,20.079,4.567
37399,PSS,WW,Brown,Right,20.0,20.044,4.958
37399,PSS,EE,Brown,Right,20.0,20.072,4.722
37399,PSS,WW,Brown,Right,20.0,20.057,5.527
37399,PSS,EE,Brown,Right,20.0,20.02,5.331
37399,PSS,WW,Brown,Right,20.0,20.025,5.25
37399,PSS,EE,Brown,Right,20.0,20.045,4.668
37399,PSS,WW,Brown,Right,20.0,20.041,4.771
37400,2S,EE,Demokritos,Left,21.7,21.7,6.22
37400,2S,EE,Demokritos,Left,21.6,21.6,9.03
37400,2S,WW,Demokritos,Left,21.6,21.6,8.51
37400,2S,EE,Demokritos,Left,22.4,22.4,9.11
37400,2S,WW,Demokritos,Left,22.6,22.6,9.5
37400,2S,EE,Demokritos,Left,22.7,22.7,9.06
37400,2S,WW,Demokritos,Left,21.3,21.3,8.34
37401,2S,EE,Demokritos,Left,20.7,20.7,6.815
37401,2S,WW,Demokritos,Left,20.2,20.2,6.621
37401,2S,EE,Demokritos,Left,20.4,20.4,6.115
37401,2S,WW,Demokritos,Left,22.6,22.6,6.723
37401,2S,EE,Demokritos,Left,22.4,22.4,7.559
37401,2S,WW,Demokritos,Left,21.7,21.7,7.296
37402,2S,EE,Perugia,Left,20.0,20.0,1.385
37402,2S,WW,Perugia,Left,20.0,20.0,1.372
37402,2S,EE,Perugia,Left,20.0,20.0,1.472
37402,2S,WW,Perugia,Left,20.0,20.0,1.44
37402,2S,EE,Perugia,Left,20.0,20.0,1.304
37402,2S,WW,Perugia,Left,20.0,20.0,1.252
37402,2S,EE,Perugia,Left,20.0,20.0,1.304
37402,2S,WW,Perugia,Left,20.0,20.0,1.299
37402,2S,EE,Perugia,Left,20.0,20.0,1.342
37402,2S,WW,Perugia,Left,20.0,20.0,1.34
37403,2S,EE,Perugia,Left,20.0,20.0,1.386
37403,2S,WW,Perugia,Left,20.0,20.0,1.379
37403,2S,EE,Perugia,Left,20.0,20.0,1.451
37403,2S,WW,Perugia,Left,20.0,20.0,1.454
37403,2S,EE,Perugia,Left,20.0,20.0,1.483
37403,2S,WW,Perugia,Left,20.0,20.0,1.484
37403,2S,EE,Perugia,Left,20.0,20.0,1.325
37403,2S,WW,Perugia,Left,20.0,20.0,1.305
37406,2S,EE,Brown,Right,20.0,20.085,5.64
37406,2S,WW,Brown,Right,20.0,20.021,5.712
37406,2S,EE,Brown,Right,20.0,20.052,5.53
37406,2S,WW,Brown,Left,20.0,20.057,5.498
37406,2S,EE,Brown,Right,20.0,20.065,5.18
37406,2S,WW,Brown,Right,20.0,20.059,5.223
37406,2S,EE,Brown,Right,20.0,20.072,5.623
37406,2S,WW,Brown,Right,20.0,20.053,5.354
37407,2S,EE,Brown,Left,20.0,20.084,5.577
37407,2S,WW,Brown,Right,20.0,20.061,5.975
37407,2S,EE,Brown,Right,20.0,20.084,6.082
37407,2S,WW,Brown,Right,20.0,19.981,6.061
37407,2S,EE,Brown,Right,20.0,20.094,5.145
37407,2S,WW,Brown,Right,20.0,20.067,5.128
37407,2S,EE,Brown,Right,20.0,20.075,5.784
37407,2S,WW,Brown,Right,20.0,20.073,5.448
37408,2S,EE,Demokritos,Left,21.3,21.3,7.629
37408,2S,WW,Demokritos,Left,22.2,22.2,8.11
37408,2S,EE,Demokritos,Left,21.2,21.2,8.353
37408,2S,WW,Demokritos,Left,20.6,20.6,8.046
37408,2S,EE,Demokritos,Left,20.8,20.8,7.541
37408,2S,WW,Demokritos,Left,20.6,20.6,7.436
37895,PSS,EE,Brown,Right,20.0,20.005,5.198
37895,PSS,WW,Brown,Right,20.0,20.051,5.38
37895,PSS,EE,Brown,Right,20.0,20.046,5.303
37895,PSS,WW,Brown,Right,20.0,20.042,5.547
37895,PSS,EE,Brown,Right,20.0,20.065,4.82
37895,PSS,WW,Brown,Right,20.0,20.08,5.093
37895,PSS,EE,Brown,Right,20.0,20.079,5.024
37895,PSS,WW,Brown,Right,20.0,20.089,5.289
37897,2S,EE,Demokritos,Left,19.1,19.1,6.914
37897,2S,WW,Demokritos,Left,18.6,18.6,6.842
37897,2S,EE,Demokritos,Left,19.5,19.5,6.982
37897,2S,WW,Demokritos,Left,20.7,20.7,7.319
37897,2S,EE,Demokritos,Left,20.9,20.9,7.221
37897,2S,WW,Demokritos,Left,20.8,20.8,7.179
37900,2S,EE,Perugia,Left,20.0,20.0,1.441
37900,2S,WW,Perugia,Left,20.0,20.0,1.395
37900,2S,EE,Perugia,Left,20.0,20.0,1.502
37900,2S,WW,Perugia,Left,20.0,20.0,1.482
37900,2S,EE,Perugia,Left,20.0,20.0,1.369
37900,2S,WW,Perugia,Left,20.0,20.0,1.315
37900,2S,EE,Perugia,Left,20.0,20.0,1.391
37900,2S,WW,Perugia,Left,20.0,20.0,1.355
37901,2S,EE,Perugia,Left,20.0,20.0,1.431
37901,2S,WW,Perugia,Left,20.0,20.0,1.397
37901,2S,EE,Perugia,Left,20.0,20.0,1.516
37901,2S,WW,Perugia,Left,20.0,20.0,1.444
37901,2S,EE,Perugia,Left,20.0,20.0,1.312
37901,2S,WW,Perugia,Left,20.0,20.0,1.267
37901,2S,EE,Perugia,Left,20.0,20.0,1.361
37901,2S,WW,Perugia,Left,20.0,20.0,1.285
37903,2S,EE,Brown,Right,20.0,20.033,5.671
37903,2S,WW,Brown,Right,20.0,20.061,6.159
37903,2S,EE,Brown,Right,20.0,20.063,5.706
37903,2S,WW,Brown,Right,20.0,20.063,6.199
37903,2S,EE,Brown,Right,20.0,20.069,5.023
37903,2S,WW,Brown,Right,20.0,20.065,5.446
37903,2S,EE,Brown,Right,20.0,20.079,5.413
37903,2S,WW,Brown,Right,20.0,20.077,5.959
37896,PSS,EE,Brown,Right,20.0,20.034,4.332
37896,PSS,WW,Brown,Right,20.0,20.056,4.639
37896,PSS,EE,Brown,Right,20.0,20.07,4.545
37896,PSS,WW,Brown,Right,20.0,20.047,4.826
37896,PSS,EE,Brown,Right,20.0,20.074,4.907
37896,PSS,WW,Brown,Right,20.0,20.083,5.02
37896,PSS,EE,Brown,Right,20.0,20.088,4.171
37896,PSS,WW,Brown,Right,20.0,20.073,4.464
38212,PSS,EE,Brown,Right,20.0,20.116,5.681
38212,PSS,WW,Brown,Right,20.0,20.162,6.229
38212,PSS,EE,Brown,Right,20.0,20.165,5.645
38212,PSS,WW,Brown,Right,20.0,20.145,6.2
38212,PSS,EE,Brown,Right,20.0,20.145,4.818
38212,PSS,WW,Brown,Right,20.0,20.192,5.168
38212,PSS,EE,Brown,Right,20.0,20.184,5.324
38212,PSS,WW,Brown,Right,20.0,20.173,5.867
37904,2S,EE,Demokritos,Left,18.1,18.1,6.367
37904,2S,WW,Demokritos,Left,19.8,19.8,6.646
37904,2S,EE,Demokritos,Left,21.1,21.1,7.688
37904,2S,WW,Demokritos,Left,17.8,17.8,6.357
37904,2S,EE,Demokritos,Left,19.1,19.1,6.229
37904,2S,WW,Demokritos,Left,19.4,19.4,6.55
37905,2S,EE,Demokritos,Left,19.3,19.3,7.118
37905,2S,WW,Demokritos,Left,20.1,20.1,7.252
37905,2S,EE,Demokritos,Left,19.5,19.5,6.956
37905,2S,WW,Demokritos,Left,20.6,20.6,7.39
37905,2S,EE,Demokritos,Left,21.6,21.6,7.557
37905,2S,WW,Demokritos,Left,22.1,22.1,7.856
38194,2S,EE,Perugia,Left,20.0,20.0,6.552
38194,2S,WW,Perugia,Left,20.0,20.0,5.911
38194,2S,EE,Perugia,Left,20.0,20.0,6.109
38194,2S,WW,Perugia,Left,20.0,20.0,6.004
38194,2S,EE,Perugia,Left,20.0,20.0,6.223
38194,2S,WW,Perugia,Left,20.0,20.0,6.13
38194,2S,EE,Perugia,Left,20.0,20.0,5.723
38194,2S,WW,Perugia,Left,20.0,20.0,5.679
38195,2S,EE,Perugia,Left,20.0,20.0,5.036
38195,2S,WW,Perugia,Left,20.0,20.0,4.867
38195,2S,EE,Perugia,Left,20.0,20.0,5.342
38195,2S,WW,Perugia,Left,20.0,20.0,5.092
38195,2S,EE,Perugia,Left,20.0,20.0,5.489
38195,2S,WW,Perugia,Left,20.0,20.0,5.351
38195,2S,EE,Perugia,Left,20.0,20.0,4.771
38195,2S,WW,Perugia,Left,20.0,20.0,4.68
38213,PSS,EE,Perugia,Left,20.0,20.0,1.182
38213,PSS,WW,Perugia,Left,20.0,20.0,1.153
38213,PSS,EE,Perugia,Left,20.0,20.0,1.224
38213,PSS,WW,Perugia,Left,20.0,20.0,1.221
38213,PSS,EE,Perugia,Left,20.0,20.0,1.111
38213,PSS,WW,Perugia,Left,20.0,20.0,1.095
38213,PSS,EE,Perugia,Left,20.0,20.0,1.187
38213,PSS,WW,Perugia,Left,20.0,20.0,1.158
38711,PSS,EE,Perugia,Left,20.0,20.0,6.13
38711,PSS,WW,Perugia,Left,20.0,20.0,5.981
38711,PSS,EE,Perugia,Left,20.0,20.0,6.285
38711,PSS,WW,Perugia,Left,20.0,20.0,6.216
38711,PSS,EE,Perugia,Left,20.0,20.0,5.769
38711,PSS,WW,Perugia,Left,20.0,20.0,5.66
38711,PSS,EE,Perugia,Left,20.0,20.0,5.92
38711,PSS,WW,Perugia,Left,20.0,20.0,5.819
38196,2S,EE,Demokritos,Left,23.4,23.4,9.158
38196,2S,WW,Demokritos,Left,21.0,21.0,7.973
38196,2S,EE,Demokritos,Left,21.6,21.6,8.29
38196,2S,WW,Demokritos,Left,19.2,19.2,7.324
38196,2S,EE,Demokritos,Left,22.4,22.4,8.994
38196,2S,WW,Demokritos,Left,22.7,22.7,9.121
38198,2S,EE,Perugia,Left,20.0,20.0,1.364
38198,2S,WW,Perugia,Left,20.0,20.0,1.327
38198,2S,WW,Perugia,Left,20.0,20.0,1.42
38198,2S,WW,Perugia,Left,20.0,20.0,1.397
38198,2S,EE,Perugia,Left,20.0,20.0,1.251
38198,2S,WW,Perugia,Left,20.0,20.0,1.228
38198,2S,EE,Perugia,Left,20.0,20.0,1.355
38198,2S,WW,Perugia,Left,20.0,20.0,1.343
38199,2S,EE,Demokritos,Left,20.0,20.0,7.433
38199,2S,WW,Demokritos,Left,21.0,21.0,7.814
38199,2S,EE,Demokritos,Left,22.2,22.2,8.079
38199,2S,WW,Demokritos,Left,22.4,22.4,8.285
38199,2S,EE,Demokritos,Left,20.7,20.7,7.436
38199,2S,WW,Demokritos,Left,21.4,21.4,7.753
38201,2S,EE,Perugia,Left,20.0,20.0,1.095
38201,2S,WW,Perugia,Left,20.0,20.0,1.079
38201,2S,EE,Perugia,Left,20.0,20.0,1.152
38201,2S,WW,Perugia,Left,20.0,20.0,1.144
38201,2S,EE,Perugia,Left,20.0,20.0,1.058
38201,2S,WW,Perugia,Left,20.0,20.0,1.051
38201,2S,EE,Perugia,Left,20.0,20.0,1.102
38201,2S,WW,Perugia,Left,20.0,20.0,1.086
38202,2S,EE,Brown,Right,20.0,20.017,4.439
38202,2S,WW,Brown,Right,20.0,20.025,4.82
38202,2S,EE,Brown,Right,20.0,20.022,4.817
38202,2S,WW,Brown,Right,20.0,20.019,5.217
38202,2S,EE,Brown,Right,20.0,20.079,4.243
38202,2S,WW,Brown,Right,20.0,20.008,4.434
38202,2S,EE,Brown,Right,20.0,20.004,4.446
38202,2S,WW,Brown,Right,20.0,20.009,4.681
38693,2S,EE,Brown,Right,20.0,20.014,4.492
38693,2S,WW,Brown,Right,20.0,20.024,4.713
38693,2S,EE,Brown,Right,20.0,20.003,4.614
38693,2S,WW,Brown,Right,20.0,20.012,4.93
38693,2S,EE,Brown,Right,20.0,20.008,4.205
38693,2S,WW,Brown,Right,20.0,20.011,4.464
38693,2S,EE,Brown,Right,20.0,20.011,4.596
38693,2S,WW,Brown,Right,20.0,20.005,4.583
38694,2S,EE,Brown,Right,20.0,20.008,5.615
38694,2S,WW,Brown,Right,20.0,20.009,5.716
38694,2S,EE,Brown,Right,20.0,20.017,5.821
38694,2S,WW,Brown,Right,20.0,20.011,5.961
38694,2S,EE,Brown,Right,20.0,20.01,5.022
38694,2S,WW,Brown,Right,20.0,20.012,5.189
38694,2S,EE,Brown,Right,20.0,20.022,5.302
38694,2S,WW,Brown,Right,20.0,20.011,5.421
38713,2S,EE,Brown,Right,20.0,20.006,5.445
38713,2S,WW,Brown,Right,20.0,20.007,5.596
38713,2S,EE,Brown,Right,20.0,20.022,5.858
38713,2S,WW,Brown,Right,20.0,20.01,5.872
38713,2S,EE,Brown,Right,20.0,20.011,4.951
38713,2S,WW,Brown,Right,20.0,20.013,5.228
38713,2S,EE,Brown,Right,20.0,20.029,5.334
38713,2S,WW,Brown,Right,20.0,20.011,5.439
38714,2S,EE,Demokritos,Left,22.6,22.6,7.684
38714,2S,WW,Demokritos,Left,21.2,21.2,6.992
38714,2S,EE,Demokritos,Left,21.7,21.7,6.632
38714,2S,WW,Demokritos,Left,21.9,21.9,6.738
38714,2S,EE,Demokritos,Left,22.2,22.2,7.394
38714,2S,WW,Demokritos,Left,22.3,22.3,7.372
38715,2S,WW,Demokritos,Left,21.3,21.3,7.438
38715,2S,EE,Demokritos,Left,21.9,21.9,7.193
38715,2S,WW,Demokritos,Left,21.7,21.7,7.04
38715,2S,EE,Demokritos,Left,21.3,21.3,7.373
38715,2S,WW,Demokritos,Left,21.1,21.1,6.896
38716,2S,EE,Perugia,Left,20.0,20.0,1.183
38716,2S,WW,Perugia,Left,20.0,20.0,1.164
38716,2S,EE,Perugia,Left,20.0,20.0,1.255
38716,2S,WW,Perugia,Left,20.0,20.0,1.204
38716,2S,EE,Perugia,Left,20.0,20.0,1.172
38716,2S,WW,Perugia,Left,20.0,20.0,1.133
38695,2S,EE,Brown,Right,20.0,20.007,5.665
38695,2S,WW,Brown,Right,20.0,20.006,5.84
38695,2S,EE,Brown,Right,20.0,20.015,5.766
38695,2S,WW,Brown,Right,20.0,20.007,6.039
38695,2S,EE,Brown,Right,20.0,20.012,4.962
38695,2S,WW,Brown,Right,20.0,20.023,5.147
38695,2S,EE,Brown,Right,20.0,20.042,5.277
38695,2S,WW,Brown,Right,20.0,20.018,5.628
38696,2S,EE,Brown,Right,20.0,20.011,5.558
38696,2S,WW,Brown,Right,20.0,20.012,5.766
38696,2S,EE,Brown,Right,20.0,20.032,5.883
38696,2S,WW,Brown,Right,20.0,20.012,5.971
38696,2S,EE,Brown,Right,20.0,20.008,5.857
38696,2S,WW,Brown,Right,20.0,20.007,5.87
38696,2S,EE,Brown,Right,20.0,20.02,5.434
38696,2S,WW,Brown,Right,20.0,20.005,5.481
38696,2S,EE,Brown,Right,20.0,20.012,5.543
38696,2S,WW,Brown,Right,20.0,20.006,5.672
38869,2S,EE,Demokritos,Left,23.1,23.1,7.811
38869,2S,WW,Demokritos,Left,23.2,23.2,7.73
38869,2S,EE,Demokritos,Left,22.0,22.0,7.532
38869,2S,WW,Demokritos,Left,22.7,22.7,7.615
38869,2S,EE,Demokritos,Left,22.0,22.0,7.473
38869,2S,WW,Demokritos,Left,22.8,22.8,7.63
38870,2S,EE,Demokritos,Left,21.6,21.6,8.671
38870,2S,WW,Demokritos,Left,21.3,21.3,8.302
38870,2S,EE,Demokritos,Left,21.4,21.4,7.726
38870,2S,WW,Demokritos,Left,22.1,22.1,7.788
38870,2S,EE,Demokritos,Left,21.4,21.4,8.057
38870,2S,WW,Demokritos,Left,22.0,22.0,7.946
38920,PSS,EE,Perugia,Left,20.0,20.0,5.937
38920,PSS,WW,Perugia,Left,20.0,20.0,5.83
38920,PSS,EE,Perugia,Left,20.0,20.0,6.085
38920,PSS,WW,Perugia,Left,20.0,20.0,6.027
38920,PSS,EE,Perugia,Left,20.0,20.0,6.219
38920,PSS,WW,Perugia,Left,20.0,20.0,6.121
38920,PSS,EE,Perugia,Left,20.0,20.0,5.819
38920,PSS,WW,Perugia,Left,20.0,20.0,5.687
38921,PSS,EE,Perugia,Left,20.0,20.0,4.976
38921,PSS,WW,Perugia,Left,20.0,20.0,4.858
38921,PSS,EE,Perugia,Left,20.0,20.0,5.283
38921,PSS,WW,Perugia,Left,20.0,20.0,5.135
38921,PSS,EE,Perugia,Left,20.0,20.0,4.803
38921,PSS,EE,Perugia,Left,20.0,20.0,5.063
38921,PSS,WW,Perugia,Left,20.0,20.0,4.926
38872,2S,EE,Demokritos,Left,21.4,21.4,9.186
38872,2S,WW,Demokritos,Left,21.5,21.5,8.677
38873,2S,EE,Brown,Right,20.0,20.002,5.638
38873,2S,WW,Brown,Right,20.0,20.008,5.791
