batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,S0_CMSEC
41751,2S,WW,Brown,Right,20.0,20.091,0.749
41751,2S,EE,Brown,Right,20.0,20.12,0.674
41751,2S,WW,Brown,Right,20.0,20.118,0.684
41751,2S,EE,Brown,Right,20.0,20.134,0.688
41751,2S,WW,Brown,Right,20.0,20.116,0.714
41755,2S,EE,Brown,Right,20.0,20.107,0.746
41755,2S,WW,Brown,Right,20.0,20.146,0.737
41755,2S,EE,Brown,Right,20.0,20.099,0.759
41755,2S,WW,Brown,Right,20.0,20.144,0.772
41755,2S,EE,Brown,Right,20.0,20.188,0.777
41755,2S,WW,Brown,Right,20.0,20.17,0.758
41755,2S,EE,Brown,Right,20.0,20.187,0.774
41755,2S,WW,Brown,Right,20.0,20.162,0.785
41755,2S,EE,Brown,Right,20.0,20.103,0.821
41755,2S,WW,Brown,Right,20.0,20.143,0.819
41755,2S,EE,Brown,Right,20.0,20.131,0.699
41755,2S,WW,Brown,Right,20.0,20.172,0.71
41755,2S,EE,Brown,Right,20.0,20.179,0.74
41755,2S,WW,Brown,Right,20.0,20.156,0.733
41755,2S,EE,Brown,Right,20.0,20.21,0.728
41755,2S,WW,Brown,Right,20.0,20.175,0.764
41756,2S,EE,Demokritos,Left,23.3,23.3,1.292
41756,2S,WW,Demokritos,Left,23.1,23.1,1.246
41756,2S,EE,Demokritos,Left,19.1,19.1,1.258
41756,2S,WW,Demokritos,Left,20.1,20.1,1.196
41756,2S,EE,Demokritos,Left,20.6,20.6,1.253
41756,2S,WW,Demokritos,Left,20.8,20.8,1.216
41756,2S,EE,Demokritos,Left,22.7,22.7,1.398
41756,2S,WW,Demokritos,Left,22.3,22.3,1.363
41756,2S,EE,Demokritos,Left,22.0,22.0,1.173
41756,2S,WW,Demokritos,Left,21.7,21.7,1.156
41756,2S,EE,Demokritos,Left,21.6,21.6,1.235
41756,2S,WW,Demokritos,Left,21.3,21.3,1.2
41756,2S,EE,Demokritos,Left,20.9,20.9,1.191
41756,2S,WW,Demokritos,Left,21.3,21.3,1.19
41757,2S,EE,Demokritos,Left,22.4,22.4,1.092
41757,2S,WW,Demokritos,Left,22.3,22.3,1.059
41757,2S,EE,Demokritos,Left,21.6,21.6,1.059
41757,2S,WW,Demokritos,Left,21.5,21.5,1.051
41757,2S,WW,Demokritos,Left,21.4,21.4,1.076
41757,2S,EE,Demokritos,Left,22.1,22.1,1.19
41757,2S,WW,Demokritos,Left,21.9,21.9,1.173
41757,2S,EE,Demokritos,Left,21.7,21.7,1.05
41757,2S,WW,Demokritos,Left,21.6,21.6,1.03
41757,2S,EE,Demokritos,Left,23.3,23.3,1.034
41757,2S,WW,Demokritos,Left,22.8,22.8,1.036
41757,2S,EE,Demokritos,Left,19.6,19.6,1.06
41757,2S,WW,Demokritos,Left,20.3,20.3,0.989
41758,2S,EE,Demokritos,Left,20.7,20.7,1.359
41758,2S,WW,Demokritos,Left,20.9,20.9,1.298
41758,2S,EE,Demokritos,Left,21.0,21.0,1.36
41758,2S,WW,Demokritos,Left,21.3,21.3,1.288
41758,2S,EE,Demokritos,Left,20.6,20.6,1.349
41758,2S,WW,Demokritos,Left,20.8,20.8,1.315
41758,2S,EE,Demokritos,Left,20.9,20.9,1.242
41758,2S,WW,Demokritos,Left,21.0,21.0,1.191
41758,2S,EE,Demokritos,Left,21.1,21.1,1.248
41758,2S,WW,Demokritos,Left,19.9,19.9,1.233
41758,2S,EE,Demokritos,Left,22.2,22.2,1.198
41758,2S,WW,Demokritos,Left,22.9,22.9,1.119
41758,2S,EE,Demokritos,Left,23.6,23.6,1.16
41758,2S,WW,Demokritos,Left,24.3,24.3,1.118
41759,2S,EE,HEPHY,Left,,,1.051
41759,2S,WW,HEPHY,Left,,,1.007
41759,2S,EE,HEPHY,Left,,,1.336
41759,2S,WW,HEPHY,Left,,,0.76
41759,2S,EE,HEPHY,Left,,,0.97
41759,2S,WW,HEPHY,Left,,,1.015
41759,2S,EE,HEPHY,Left,,,1.062
41759,2S,WW,HEPHY,Left,,,1.054
41759,2S,EE,HEPHY,Left,,,0.978
41759,2S,WW,HEPHY,Left,,,0.961
41759,2S,EE,HEPHY,Left,,,0.98
41759,2S,WW,HEPHY,Left,,,1.211
41759,2S,EE,HEPHY,Left,,,1.026
41759,2S,WW,HEPHY,Left,,,1.004
41759,2S,EE,HEPHY,Left,,,0.83
41759,2S,WW,HEPHY,Left,,,1.015
42242,2S,EE,HEPHY,Left,,,0.876
42242,2S,WW,HEPHY,Left,,,0.82
42242,2S,EE,HEPHY,Left,,,0.895
42242,2S,WW,HEPHY,Left,,,0.868
42242,2S,EE,HEPHY,Left,,,0.901
42242,2S,WW,HEPHY,Left,,,0.618
42242,2S,EE,HEPHY,Left,,,0.753
42242,2S,WW,HEPHY,Left,,,0.798
42242,2S,EE,HEPHY,Left,,,0.81
42242,2S,WW,HEPHY,Left,,,0.723
42242,2S,EE,HEPHY,Left,,,1.04
42242,2S,WW,HEPHY,Left,,,0.796
42242,2S,EE,HEPHY,Left,,,0.674
42242,2S,WW,HEPHY,Left,,,0.865
42242,2S,EE,HEPHY,Left,,,0.858
42242,2S,WW,HEPHY,Left,,,0.625
42243,2S,EE,HEPHY,Left,,,1.059
42243,2S,WW,HEPHY,Left,,,1.018
42243,2S,EE,HEPHY,Left,,,0.896
42243,2S,WW,HEPHY,Left,,,1.003
42243,2S,WW,HEPHY,Left,,,1.072
42243,2S,EE,HEPHY,Left,,,1.183
42243,2S,WW,HEPHY,Left,,,1.159
42243,2S,EE,HEPHY,Left,,,1.214
42243,2S,WW,HEPHY,Left,,,0.924
42243,2S,EE,HEPHY,Left,,,1.286
42243,2S,WW,HEPHY,Left,,,0.865
42243,2S,EE,HEPHY,Left,,,0.999
42243,2S,WW,HEPHY,Left,,,0.963
42243,2S,EE,HEPHY,Left,,,1.014
42243,2S,WW,HEPHY,Left,,,1.004
42244,2S,EE,HEPHY,Left,,,0.976
42244,2S,WW,HEPHY,Left,,,0.841
42244,2S,EE,HEPHY,Left,,,0.911
42244,2S,WW,HEPHY,Left,,,0.847
42244,2S,EE,HEPHY,Left,,,0.872
42244,2S,WW,HEPHY,Left,,,1.229
42244,2S,EE,HEPHY,Left,,,0.909
42244,2S,WW,HEPHY,Left,,,0.949
42244,2S,EE,HEPHY,Left,,,0.763
42244,2S,WW,HEPHY,Left,,,0.951
42244,2S,EE,HEPHY,Left,,,0.958
42244,2S,WW,HEPHY,Left,,,0.741
42244,2S,EE,HEPHY,Left,,,0.872
42244,2S,WW,HEPHY,Left,,,0.822
42244,2S,EE,HEPHY,Left,,,1.119
42244,2S,WW,HEPHY,Left,,,1.042
42245,2S,EE,Perugia,Left,20.0,20.0,0.792
42245,2S,WW,Perugia,Left,20.0,20.0,0.784
42245,2S,EE,Perugia,Left,20.0,20.0,0.822
42245,2S,WW,Perugia,Left,20.0,20.0,0.799
42245,2S,EE,Perugia,Left,20.0,20.0,0.843
42245,2S,WW,Perugia,Left,20.0,20.0,0.829
42245,2S,EE,Perugia,Left,20.0,20.0,0.869
42245,2S,WW,Perugia,Left,20.0,20.0,0.869
42245,2S,EE,Perugia,Left,20.0,20.0,0.742
42245,2S,WW,Perugia,Left,20.0,20.0,0.732
42245,2S,WW,Perugia,Left,20.0,20.0,0.77
42245,2S,EE,Perugia,Left,20.0,20.0,0.796
42245,2S,WW,Perugia,Left,20.0,20.0,0.771
42245,2S,EE,Perugia,Left,20.0,20.0,0.787
42245,2S,WW,Perugia,Left,20.0,20.0,0.789
42246,2S,EE,Perugia,Left,20.0,20.0,0.943
42246,2S,WW,Perugia,Left,20.0,20.0,0.926
42246,2S,EE,Perugia,Left,20.0,20.0,0.906
42246,2S,EE,Perugia,Left,20.0,20.0,0.933
42246,2S,EE,Perugia,Left,20.0,20.0,0.958
42246,2S,WW,Perugia,Left,20.0,20.0,0.927
42246,2S,EE,Perugia,Left,20.0,20.0,0.945
42246,2S,WW,Perugia,Left,20.0,20.0,0.934
42246,2S,EE,Perugia,Left,20.0,20.0,0.893
42246,2S,WW,Perugia,Left,20.0,20.0,0.869
42246,2S,EE,Perugia,Left,20.0,20.0,0.907
42246,2S,WW,Perugia,Left,20.0,20.0,0.882
42246,2S,EE,Perugia,Left,20.0,20.0,0.916
42246,2S,WW,Perugia,Left,20.0,20.0,0.881
42241,PSS,EE,HEPHY,Left,,,1.362
42241,PSS,WW,HEPHY,Left,,,1.194
42241,PSS,EE,HEPHY,Left,,,1.723
42241,PSS,WW,HEPHY,Left,,,0.919
42241,PSS,EE,HEPHY,Left,,,1.326
42241,PSS,WW,HEPHY,Left,,,1.438
42241,PSS,EE,HEPHY,Left,,,1.373
42241,PSS,WW,HEPHY,Left,,,1.231
42241,PSS,EE,HEPHY,Left,,,1.251
42241,PSS,WW,HEPHY,Left,,,1.203
42241,PSS,EE,HEPHY,Left,,,1.341
42241,PSS,WW,HEPHY,Left,,,1.265
42241,PSS,EE,HEPHY,Left,,,1.332
42241,PSS,WW,HEPHY,Left,,,1.2
42241,PSS,EE,HEPHY,Left,,,1.141
42241,PSS,WW,HEPHY,Left,,,1.065
42241,PSS,EE,HEPHY,Left,,,1.484
42241,PSS,WW,HEPHY,Left,,,1.095
42241,PSS,EE,HEPHY,Left,,,1.246
42241,PSS,WW,HEPHY,Left,,,1.139
42648,PSS,EE,HEPHY,Left,,,1.119
42648,PSS,WW,HEPHY,Left,,,1.026
42648,PSS,EE,HEPHY,Left,,,1.029
42648,PSS,WW,HEPHY,Left,,,1.067
42648,PSS,EE,HEPHY,Left,,,1.032
42648,PSS,WW,HEPHY,Left,,,1.03
42648,PSS,EE,HEPHY,Left,,,1.02
42648,PSS,WW,HEPHY,Left,,,1.074
42648,PSS,EE,HEPHY,Left,,,0.981
42648,PSS,WW,HEPHY,Left,,,0.969
42648,PSS,EE,HEPHY,Left,,,1.008
42648,PSS,WW,HEPHY,Left,,,1.009
42648,PSS,EE,HEPHY,Left,,,0.963
42648,PSS,WW,HEPHY,Left,,,1.025
42648,PSS,EE,HEPHY,Left,,,0.984
42648,PSS,WW,HEPHY,Left,,,0.952
42648,PSS,EE,HEPHY,Left,,,1.018
42648,PSS,WW,HEPHY,Left,,,0.992
42648,PSS,EE,HEPHY,Left,,,1.089
42648,PSS,WW,HEPHY,Left,,,1.089
42247,2S,EE,Brown,Right,20.0,20.003,0.84
42247,2S,WW,Brown,Right,20.0,20.007,0.885
42247,2S,EE,Brown,Right,20.0,20.003,0.865
42247,2S,WW,Brown,Right,20.0,20.009,0.879
42247,2S,EE,Brown,Right,20.0,20.008,0.823
42247,2S,WW,Brown,Right,20.0,20.005,0.838
42247,2S,EE,Brown,Right,20.0,20.068,0.805
42247,2S,WW,Brown,Right,20.0,20.048,0.84
42247,2S,EE,Brown,Right,20.0,20.005,0.804
42247,2S,WW,Brown,Right,20.0,20.004,0.833
42247,2S,EE,Brown,Right,20.0,20.06,0.771
42247,2S,WW,Brown,Right,20.0,20.049,0.819
42247,2S,EE,Brown,Right,20.0,20.19,0.769
42247,2S,WW,Brown,Right,20.0,20.249,0.791
42247,2S,EE,Brown,Right,20.0,20.31,0.804
42247,2S,WW,Brown,Right,20.0,20.3,0.809
42248,2S,EE,Perugia,Left,20.0,20.0,0.825
42248,2S,WW,Perugia,Left,20.0,20.0,0.816
42248,2S,EE,Perugia,Left,20.0,20.0,1.302
42248,2S,EE,Perugia,Left,20.0,20.0,0.865
42248,2S,WW,Perugia,Left,20.0,20.0,1.205
42248,2S,WW,Perugia,Left,20.0,20.0,0.825
42248,2S,EE,Perugia,Left,20.0,20.0,0.885
42248,2S,WW,Perugia,Left,20.0,20.0,0.853
42248,2S,EE,Perugia,Left,20.0,20.0,1.308
42248,2S,EE,Perugia,Left,20.0,20.0,0.895
42248,2S,WW,Perugia,Left,20.0,20.0,1.252
42248,2S,WW,Perugia,Left,20.0,20.0,0.857
42248,2S,EE,Perugia,Left,20.0,20.0,0.784
42248,2S,WW,Perugia,Left,20.0,20.0,0.769
42248,2S,EE,Perugia,Left,20.0,20.0,1.19
42248,2S,EE,Perugia,Left,20.0,20.0,0.817
42248,2S,WW,Perugia,Left,20.0,20.0,1.162
42248,2S,WW,Perugia,Left,20.0,20.0,0.797
42248,2S,EE,Perugia,Left,20.0,20.0,0.835
42248,2S,WW,Perugia,Left,20.0,20.0,0.816
42248,2S,EE,Perugia,Left,20.0,20.0,1.229
42248,2S,EE,Perugia,Left,20.0,20.0,0.805
42248,2S,WW,Perugia,Left,20.0,20.0,1.19
42248,2S,WW,Perugia,Left,20.0,20.0,0.795
42249,2S,EE,Brown,Right,20.0,20.001,0.824
42249,2S,WW,Brown,Right,20.0,20.003,0.821
42249,2S,EE,Brown,Right,20.0,20.007,0.788
42249,2S,WW,Brown,Right,20.0,20.002,0.838
42249,2S,EE,Brown,Right,20.0,20.004,0.847
42249,2S,WW,Brown,Right,20.0,20.003,0.852
42249,2S,EE,Brown,Right,20.0,20.008,0.833
42249,2S,WW,Brown,Right,20.0,20.003,0.861
42249,2S,EE,Brown,Right,20.0,20.003,0.776
42249,2S,WW,Brown,Right,20.0,20.003,0.814
42249,2S,EE,Brown,Right,20.0,20.018,0.788
42249,2S,WW,Brown,Right,20.0,20.017,0.807
42249,2S,EE,Brown,Right,20.0,20.007,0.77
42249,2S,WW,Brown,Right,20.0,20.005,0.821
42249,2S,EE,Brown,Right,20.0,20.082,0.792
42249,2S,WW,Brown,Right,20.0,20.071,0.821
42250,2S,EE,Perugia,Left,20.0,20.0,0.938
42250,2S,WW,Perugia,Left,20.0,20.0,0.929
42250,2S,EE,Perugia,Left,20.0,20.0,0.923
42250,2S,WW,Perugia,Left,20.0,20.0,0.93
42250,2S,EE,Perugia,Left,20.0,20.0,0.977
42250,2S,WW,Perugia,Left,20.0,20.0,0.967
42250,2S,EE,Perugia,Left,20.0,20.0,0.993
42250,2S,WW,Perugia,Left,20.0,20.0,0.96
42250,2S,EE,Perugia,Left,20.0,20.0,0.915
42250,2S,WW,Perugia,Left,20.0,20.0,0.894
42250,2S,EE,Perugia,Left,20.0,20.0,0.924
42250,2S,WW,Perugia,Left,20.0,20.0,0.898
42250,2S,EE,Perugia,Left,20.0,20.0,0.931
42250,2S,WW,Perugia,Left,20.0,20.0,0.92
42250,2S,EE,Perugia,Left,20.0,20.0,0.956
42250,2S,WW,Perugia,Left,20.0,20.0,0.915
42251,2S,EE,Brown,Right,20.0,20.005,0.736
42251,2S,WW,Brown,Right,20.0,20.001,0.789
42251,2S,EE,Brown,Right,20.0,20.003,0.726
42251,2S,WW,Brown,Right,20.0,20.003,0.773
42251,2S,EE,Brown,Right,20.0,20.012,0.783
42251,2S,WW,Brown,Right,20.0,20.007,0.809
42251,2S,EE,Brown,Right,20.0,20.006,0.787
42251,2S,WW,Brown,Right,20.0,20.006,0.831
42251,2S,EE,Brown,Right,20.0,20.082,0.693
42251,2S,WW,Brown,Right,20.0,20.009,0.729
42251,2S,EE,Brown,Right,20.0,20.003,0.693
42251,2S,WW,Brown,Right,20.0,20.003,0.738
42251,2S,EE,Brown,Right,20.0,20.064,0.709
42251,2S,WW,Brown,Right,20.0,20.002,0.748
42251,2S,EE,Brown,Right,20.0,20.045,0.716
42251,2S,WW,Brown,Right,20.0,20.056,0.749
42252,2S,EE,HEPHY,Left,,,0.876
42252,2S,WW,HEPHY,Left,,,1.107
42252,2S,EE,HEPHY,Left,,,0.779
42252,2S,WW,HEPHY,Left,,,0.533
42252,2S,EE,HEPHY,Left,,,0.912
42252,2S,WW,HEPHY,Left,,,1.253
42252,2S,EE,HEPHY,Left,,,0.923
42252,2S,WW,HEPHY,Left,,,0.876
42252,2S,EE,HEPHY,Left,,,0.911
42252,2S,WW,HEPHY,Left,,,0.853
42252,2S,EE,HEPHY,Left,,,0.479
42252,2S,WW,HEPHY,Left,,,0.881
42252,2S,EE,HEPHY,Left,,,0.869
42252,2S,WW,HEPHY,Left,,,0.764
42252,2S,EE,HEPHY,Left,,,1.211
42252,2S,WW,HEPHY,Left,,,0.795
42253,2S,EE,Demokritos,Left,22.8,22.8,1.246
42253,2S,WW,Demokritos,Left,22.7,22.7,1.194
42253,2S,EE,Demokritos,Left,22.1,22.1,1.215
42253,2S,WW,Demokritos,Left,22.0,22.0,1.188
42253,2S,EE,Demokritos,Left,22.5,22.5,1.284
42253,2S,WW,Demokritos,Left,22.4,22.4,1.222
42253,2S,EE,Demokritos,Left,20.8,20.8,1.14
42253,2S,WW,Demokritos,Left,21.5,21.5,1.089
42253,2S,EE,Demokritos,Left,22.2,22.2,1.229
42253,2S,WW,Demokritos,Left,22.2,22.2,1.179
42254,2S,EE,Demokritos,Left,20.6,20.6,1.104
42254,2S,WW,Demokritos,Left,21.2,21.2,1.083
42254,2S,EE,Demokritos,Left,21.7,21.7,1.085
42254,2S,WW,Demokritos,Left,21.7,21.7,1.116
42254,2S,EE,Demokritos,Left,21.5,21.5,1.088
42254,2S,WW,Demokritos,Left,21.8,21.8,1.09
42254,2S,EE,Demokritos,Left,21.8,21.8,1.025
42254,2S,WW,Demokritos,Left,21.8,21.8,1.032
42254,2S,EE,Demokritos,Left,21.8,21.8,1.042
42254,2S,WW,Demokritos,Left,21.8,21.8,1.061
42255,2S,EE,Demokritos,Left,21.9,21.9,1.028
42255,2S,WW,Demokritos,Left,21.9,21.9,0.995
42255,2S,EE,Demokritos,Left,21.9,21.9,1.071
42255,2S,WW,Demokritos,Left,22.0,22.0,1.021
42255,2S,EE,Demokritos,Left,20.6,20.6,1.127
42255,2S,WW,Demokritos,Left,21.1,21.1,1.061
42255,2S,EE,Demokritos,Left,21.5,21.5,0.98
42255,2S,WW,Demokritos,Left,21.8,21.8,0.95
42255,2S,EE,Demokritos,Left,21.8,21.8,1.006
42255,2S,WW,Demokritos,Left,21.9,21.9,0.933
42650,2S,EE,HEPHY,Left,,,0.817
42650,2S,WW,HEPHY,Left,,,0.94
42650,2S,EE,HEPHY,Left,,,0.995
42650,2S,WW,HEPHY,Left,,,0.897
42650,2S,EE,HEPHY,Left,,,0.986
42650,2S,WW,HEPHY,Left,,,0.987
42650,2S,EE,HEPHY,Left,,,0.969
42650,2S,WW,HEPHY,Left,,,0.88
42650,2S,EE,HEPHY,Left,,,0.861
42650,2S,WW,HEPHY,Left,,,0.867
42650,2S,EE,HEPHY,Left,,,0.851
42650,2S,WW,HEPHY,Left,,,0.819
42650,2S,WW,HEPHY,Left,,,0.822
42650,2S,EE,HEPHY,Left,,,0.888
42650,2S,WW,HEPHY,Left,,,1.25
42651,2S,EE,Perugia,Left,20.0,20.0,0.816
42651,2S,WW,Perugia,Left,20.0,20.0,0.81
42651,2S,EE,Perugia,Left,20.0,20.0,1.255
42651,2S,EE,Perugia,Left,20.0,20.0,0.821
42651,2S,WW,Perugia,Left,20.0,20.0,1.208
42651,2S,WW,Perugia,Left,20.0,20.0,0.815
42651,2S,EE,Perugia,Left,20.0,20.0,0.852
42651,2S,WW,Perugia,Left,20.0,20.0,0.846
42651,2S,EE,Perugia,Left,20.0,20.0,1.266
42651,2S,EE,Perugia,Left,20.0,20.0,0.851
42651,2S,WW,Perugia,Left,20.0,20.0,1.258
42651,2S,WW,Perugia,Left,20.0,20.0,0.845
42651,2S,EE,Perugia,Left,20.0,20.0,0.776
42651,2S,WW,Perugia,Left,20.0,20.0,0.779
42651,2S,EE,Perugia,Left,20.0,20.0,1.188
42651,2S,EE,Perugia,Left,20.0,20.0,0.772
42651,2S,WW,Perugia,Left,20.0,20.0,1.188
42651,2S,WW,Perugia,Left,20.0,20.0,0.775
42651,2S,EE,Perugia,Left,20.0,20.0,0.797
42651,2S,WW,Perugia,Left,20.0,20.0,0.805
42651,2S,EE,Perugia,Left,20.0,20.0,1.202
42651,2S,EE,Perugia,Left,20.0,20.0,0.811
42651,2S,WW,Perugia,Left,20.0,20.0,1.16
42651,2S,WW,Perugia,Left,20.0,20.0,0.803
42652,2S,EE,Perugia,Left,20.0,20.0,0.805
42652,2S,WW,Perugia,Left,20.0,20.0,0.808
42652,2S,EE,Perugia,Left,20.0,20.0,0.824
42652,2S,WW,Perugia,Left,20.0,20.0,0.816
42652,2S,EE,Perugia,Left,20.0,20.0,0.849
42652,2S,WW,Perugia,Left,20.0,20.0,0.855
42652,2S,EE,Perugia,Left,20.0,20.0,0.86
42652,2S,WW,Perugia,Left,20.0,20.0,0.861
42652,2S,EE,Perugia,Left,20.0,20.0,0.764
42652,2S,WW,Perugia,Left,20.0,20.0,0.769
42652,2S,EE,Perugia,Left,20.0,20.0,0.792
42652,2S,WW,Perugia,Left,20.0,20.0,0.775
42652,2S,EE,Perugia,Left,20.0,20.0,0.793
42652,2S,WW,Perugia,Left,20.0,20.0,0.802
42652,2S,EE,Perugia,Left,20.0,20.0,0.813
42652,2S,WW,Perugia,Left,20.0,20.0,0.798
42256,2S,EE,Brown,Right,20.0,20.012,0.799
42256,2S,WW,Brown,Right,20.0,20.022,0.803
42256,2S,EE,Brown,Right,20.0,20.038,0.766
42256,2S,WW,Brown,Right,20.0,20.053,0.771
42256,2S,EE,Brown,Right,20.0,20.054,0.798
42256,2S,WW,Brown,Right,20.0,20.038,0.792
42256,2S,EE,Brown,Right,20.0,20.086,0.8
42256,2S,WW,Brown,Right,20.0,20.056,0.816
42256,2S,EE,Brown,Right,20.0,20.017,0.779
42256,2S,WW,Brown,Right,20.0,20.054,0.79
42256,2S,EE,Brown,Right,20.0,20.007,0.743
42256,2S,WW,Brown,Right,20.0,20.017,0.769
42256,2S,EE,Brown,Right,20.0,20.061,0.784
42256,2S,WW,Brown,Right,20.0,20.037,0.739
42256,2S,EE,Brown,Right,20.0,20.061,0.746
42256,2S,WW,Brown,Right,20.0,20.038,0.776
42649,PSS,EE,Perugia,Left,20.0,20.0,0.905
42649,PSS,EE,Perugia,Left,20.0,20.0,0.897
42649,PSS,EE,Perugia,Left,20.0,20.0,0.902
42649,PSS,WW,Perugia,Left,20.0,20.0,0.916
42649,PSS,EE,Perugia,Left,20.0,20.0,0.919
42649,PSS,WW,Perugia,Left,20.0,20.0,0.949
42649,PSS,EE,Perugia,Left,20.0,20.0,0.938
42649,PSS,WW,Perugia,Left,20.0,20.0,0.954
42649,PSS,EE,Perugia,Left,20.0,20.0,0.934
42649,PSS,WW,Perugia,Left,20.0,20.0,0.965
42649,PSS,EE,Perugia,Left,20.0,20.0,0.869
42257,2S,EE,Brown,Right,20.0,20.032,0.668
42257,2S,WW,Brown,Right,20.0,20.084,0.692
42257,2S,EE,Brown,Right,20.0,20.015,0.687
42257,2S,WW,Brown,Right,20.0,20.035,0.708
42257,2S,EE,Brown,Right,20.0,20.13,0.71
42257,2S,WW,Brown,Right,20.0,20.043,0.703
42257,2S,EE,Brown,Right,20.0,20.067,0.719
42257,2S,WW,Brown,Right,20.0,20.036,0.729
42257,2S,EE,Brown,Right,20.0,20.006,0.396
42257,2S,WW,Brown,Right,20.0,20.015,0.622
42257,2S,EE,Brown,Right,20.0,20.015,0.415
42257,2S,WW,Brown,Right,20.0,20.035,0.67
42257,2S,EE,Brown,Right,20.0,20.06,0.658
42257,2S,WW,Brown,Right,20.0,20.05,0.686
42257,2S,EE,Brown,Right,20.0,20.062,0.637
42257,2S,WW,Brown,Right,20.0,20.043,0.679
42653,2S,EE,HEPHY,Left,,,0.977
42653,2S,WW,HEPHY,Left,,,0.915
42653,2S,EE,HEPHY,Left,,,1.018
42653,2S,WW,HEPHY,Left,,,0.992
42653,2S,EE,HEPHY,Left,,,1.002
42653,2S,WW,HEPHY,Left,,,1.02
42653,2S,EE,HEPHY,Left,,,1.014
42653,2S,WW,HEPHY,Left,,,0.993
42653,2S,EE,HEPHY,Left,,,1.001
42653,2S,WW,HEPHY,Left,,,1.264
42653,2S,EE,HEPHY,Left,,,0.932
42653,2S,WW,HEPHY,Left,,,0.928
42653,2S,EE,HEPHY,Left,,,0.941
42653,2S,WW,HEPHY,Left,,,0.978
42653,2S,EE,HEPHY,Left,,,0.968
42653,2S,WW,HEPHY,Left,,,0.964
42654,2S,EE,HEPHY,Left,,,0.985
42654,2S,WW,HEPHY,Left,,,0.932
42654,2S,EE,HEPHY,Left,,,0.981
42654,2S,WW,HEPHY,Left,,,0.984
42654,2S,EE,HEPHY,Left,,,0.993
42654,2S,WW,HEPHY,Left,,,0.995
42654,2S,EE,HEPHY,Left,,,1.041
42654,2S,WW,HEPHY,Left,,,0.945
42654,2S,EE,HEPHY,Left,,,1.005
42654,2S,WW,HEPHY,Left,,,0.884
42654,2S,EE,HEPHY,Left,,,0.801
42654,2S,WW,HEPHY,Left,,,0.88
42654,2S,EE,HEPHY,Left,,,0.95
42654,2S,WW,HEPHY,Left,,,0.912
42654,2S,EE,HEPHY,Left,,,0.969
42654,2S,WW,HEPHY,Left,,,0.909
42655,2S,EE,HEPHY,Left,,,0.95
42655,2S,WW,HEPHY,Left,,,0.901
42655,2S,EE,HEPHY,Left,,,1.052
42655,2S,WW,HEPHY,Left,,,0.96
42655,2S,EE,HEPHY,Left,,,1.031
42655,2S,WW,HEPHY,Left,,,1.007
42655,2S,EE,HEPHY,Left,,,1.063
42655,2S,WW,HEPHY,Left,,,1.038
42655,2S,EE,HEPHY,Left,,,1.06
42655,2S,WW,HEPHY,Left,,,1.0
42655,2S,EE,HEPHY,Left,,,1.012
42655,2S,WW,HEPHY,Left,,,0.97
42655,2S,EE,HEPHY,Left,,,0.942
42655,2S,WW,HEPHY,Left,,,0.785
42655,2S,EE,HEPHY,Left,,,0.882
42655,2S,WW,HEPHY,Left,,,0.919
42656,2S,EE,HEPHY,Left,,,0.859
42656,2S,WW,HEPHY,Left,,,0.893
42656,2S,EE,HEPHY,Left,,,0.941
42656,2S,WW,HEPHY,Left,,,0.901
42656,2S,EE,HEPHY,Left,,,0.91
42656,2S,WW,HEPHY,Left,,,0.911
42656,2S,EE,HEPHY,Left,,,0.982
42656,2S,WW,HEPHY,Left,,,0.95
42656,2S,EE,HEPHY,Left,,,0.712
42656,2S,WW,HEPHY,Left,,,0.77
42656,2S,EE,HEPHY,Left,,,0.807
42656,2S,WW,HEPHY,Left,,,0.77
42656,2S,EE,HEPHY,Left,,,0.903
42656,2S,WW,HEPHY,Left,,,0.793
42656,2S,EE,HEPHY,Left,,,0.904
42656,2S,WW,HEPHY,Left,,,0.861
42657,2S,EE,Demokritos,Left,21.9,21.9,1.208
42657,2S,WW,Demokritos,Left,22.3,22.3,1.183
42657,2S,EE,Demokritos,Left,22.4,22.4,1.243
42657,2S,WW,Demokritos,Left,22.8,22.8,1.22
42657,2S,EE,Demokritos,Left,23.2,23.2,1.231
42657,2S,WW,Demokritos,Left,23.6,23.6,1.209
42657,2S,EE,Demokritos,Left,23.9,23.9,1.116
42657,2S,WW,Demokritos,Left,24.2,24.2,1.079
42657,2S,EE,Demokritos,Left,20.8,20.8,1.129
42657,2S,WW,Demokritos,Left,22.0,22.0,1.057
42657,2S,EE,Demokritos,Left,22.6,22.6,1.098
42657,2S,WW,Demokritos,Left,23.0,23.0,1.054
42657,2S,EE,Demokritos,Left,23.3,23.3,1.142
42657,2S,WW,Demokritos,Left,23.7,23.7,1.102
42658,2S,EE,Demokritos,Left,24.5,24.5,1.01
42658,2S,WW,Demokritos,Left,24.7,24.7,0.95
42658,2S,EE,Demokritos,Left,23.5,23.5,1.027
42658,2S,WW,Demokritos,Left,24.0,24.0,0.981
42658,2S,EE,Demokritos,Left,24.9,24.9,1.04
42658,2S,WW,Demokritos,Left,21.0,21.0,1.064
42658,2S,EE,Demokritos,Left,24.2,24.2,1.058
42658,2S,WW,Demokritos,Left,24.5,24.5,1.029
42658,2S,EE,Demokritos,Left,21.8,21.8,0.999
