batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,RHO_KOHMCM,VD_V,CMIN_PFRD,NA,D_UM,CMINPLNR_PFRD,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
39568,2S,WW,156791,39568_017_2-S_HM_WW,4.495,187.103,2.604,6.214,224.104,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_017_2-S_HM_W_flute3_L_DiodeCV_21_4_2022_17h33m5s.txt,Perugia
39568,2S,WW,156791,39568_017_2-S_HM_WW,4.495,187.103,2.604,6.214,224.104,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_017_2-S_HM_W_flute3_L_DiodeCV_21_4_2022_17h33m5s.txt,Perugia
39568,2S,EE,156818,39568_022_2-S_HM_EE,4.204,199.932,2.595,6.258,224.881,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_022_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_11h10m8s.txt,Perugia
39568,2S,EE,156818,39568_022_2-S_HM_EE,4.202,199.932,2.595,6.258,224.881,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_022_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_11h10m8s.txt,Perugia
39568,2S,EE,156818,39568_022_2-S_HM_EE,4.202,199.932,2.595,6.258,224.881,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_022_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_11h10m8s.txt,Perugia
39568,2S,WW,156831,39568_022_2-S_HM_WW,4.191,200.57,2.595,6.23,224.881,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_022_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_11h46m51s.txt,Perugia
39568,2S,WW,156831,39568_022_2-S_HM_WW,4.182,200.57,2.595,6.23,224.881,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_022_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_11h46m51s.txt,Perugia
39568,2S,WW,156831,39568_022_2-S_HM_WW,4.182,200.57,2.595,6.23,224.881,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_022_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_11h46m51s.txt,Perugia
39568,2S,EE,156872,39568_030_2-S_HM_EE,4.173,201.416,2.599,5.96,224.535,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_030_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_13h38m37s.txt,Perugia
39568,2S,EE,156872,39568_030_2-S_HM_EE,4.182,201.416,2.599,5.96,224.535,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_030_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_13h38m37s.txt,Perugia
39568,2S,EE,156872,39568_030_2-S_HM_EE,4.182,201.416,2.599,5.96,224.535,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_030_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_13h38m37s.txt,Perugia
39568,2S,WW,156875,39568_030_2-S_HM_WW,4.194,200.388,2.605,5.837,224.018,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_030_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_14h47m1s.txt,Perugia
39568,2S,WW,156875,39568_030_2-S_HM_WW,4.202,200.388,2.605,5.837,224.018,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_030_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_14h47m1s.txt,Perugia
39568,2S,WW,156875,39568_030_2-S_HM_WW,4.202,200.388,2.605,5.837,224.018,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_030_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_14h47m1s.txt,Perugia
39568,2S,EE,156912,39568_035_2-S_HM_EE,4.158,202.143,2.605,5.974,224.018,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_035_2-S_HM_E_flute3_L_DiodeCV_26_4_2022_9h17m46s.txt,Perugia
39568,2S,EE,156912,39568_035_2-S_HM_EE,4.161,202.143,2.605,5.974,224.018,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_035_2-S_HM_E_flute3_L_DiodeCV_26_4_2022_9h17m46s.txt,Perugia
39568,2S,EE,156912,39568_035_2-S_HM_EE,4.161,202.143,2.605,5.974,224.018,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_035_2-S_HM_E_flute3_L_DiodeCV_26_4_2022_9h17m46s.txt,Perugia
39568,2S,WW,156915,39568_035_2-S_HM_WW,4.172,201.467,2.609,5.837,223.675,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_035_2-S_HM_W_flute3_L_DiodeCV_26_4_2022_9h51m26s.txt,Perugia
39568,2S,WW,156915,39568_035_2-S_HM_WW,4.182,201.467,2.609,5.837,223.675,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_035_2-S_HM_W_flute3_L_DiodeCV_26_4_2022_9h51m26s.txt,Perugia
39568,2S,WW,156915,39568_035_2-S_HM_WW,4.182,201.467,2.609,5.837,223.675,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_035_2-S_HM_W_flute3_L_DiodeCV_26_4_2022_9h51m26s.txt,Perugia
39568,2S,EE,156952,39568_040_2-S_HM_EE,4.328,194.197,2.601,6.148,224.363,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_040_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_15h28m26s.txt,Perugia
39568,2S,EE,156952,39568_040_2-S_HM_EE,4.332,194.197,2.601,6.148,224.363,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_040_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_15h28m26s.txt,Perugia
39568,2S,EE,156952,39568_040_2-S_HM_EE,4.332,194.197,2.601,6.148,224.363,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_040_2-S_HM_E_flute3_L_DiodeCV_22_4_2022_15h28m26s.txt,Perugia
39568,2S,WW,156955,39568_040_2-S_HM_WW,4.184,200.867,2.614,6.025,223.247,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_040_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_16h0m34s.txt,Perugia
39568,2S,WW,156955,39568_040_2-S_HM_WW,4.182,200.867,2.614,6.025,223.247,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_040_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_16h0m34s.txt,Perugia
39568,2S,WW,156955,39568_040_2-S_HM_WW,4.182,200.867,2.614,6.025,223.247,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_040_2-S_HM_W_flute3_L_DiodeCV_22_4_2022_16h0m34s.txt,Perugia
39568,2S,EE,156992,39568_047_2-S_HM_EE,4.149,202.566,2.603,5.965,224.19,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_047_2-S_HM_E_flute3_L_DiodeCV_26_4_2022_10h27m8s.txt,Perugia
39568,2S,EE,156992,39568_047_2-S_HM_EE,4.14,202.566,2.603,5.965,224.19,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_047_2-S_HM_E_flute3_L_DiodeCV_26_4_2022_10h27m8s.txt,Perugia
39568,2S,EE,156992,39568_047_2-S_HM_EE,4.14,202.566,2.603,5.965,224.19,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_047_2-S_HM_E_flute3_L_DiodeCV_26_4_2022_10h27m8s.txt,Perugia
39568,2S,WW,156995,39568_047_2-S_HM_WW,4.164,201.827,2.603,6.003,224.19,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_047_2-S_HM_W_flute3_L_DiodeCV_26_4_2022_11h2m47s.txt,Perugia
39568,2S,WW,156995,39568_047_2-S_HM_WW,4.161,201.827,2.603,6.003,224.19,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_047_2-S_HM_W_flute3_L_DiodeCV_26_4_2022_11h2m47s.txt,Perugia
39568,2S,WW,156995,39568_047_2-S_HM_WW,4.161,201.827,2.603,6.003,224.19,,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_39568_047_2-S_HM_W_flute3_L_DiodeCV_26_4_2022_11h2m47s.txt,Perugia
39479,PSS,EE,157010,39479_001_PSS_HM_EE,3.95,216.47,2.792,5125000000000.0,231.5,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.5,22.5,Demokritos_VPB39479_001_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,WW,157015,39479_001_PSS_HM_WW,4.353,196.023,2.814,4668000000000.0,229.7,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.2,22.2,Demokritos_VPB39479_001_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,EE,157016,39479_002_PSS_HM_EE,3.757,226.649,2.807,5438000000000.0,230.3,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.9,21.9,Demokritos_VPB39479_002_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,WW,157031,39479_002_PSS_HM_WW,4.36,195.157,2.826,4692000000000.0,228.7,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.8,21.8,Demokritos_VPB39479_002_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,EE,157136,39479_013_PSS_HM_EE,4.001,212.509,2.793,5009000000000.0,231.4,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.7,21.7,Demokritos_VPB39479_013_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,WW,157151,39479_013_PSS_HM_WW,4.056,209.616,2.801,4967000000000.0,230.8,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.7,21.7,Demokritos_VPB39479_013_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,EE,157174,39479_016_PSS_HM_EE,4.26,196.566,2.785,4572000000000.0,232.1,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,19.5,19.5,Demokritos_VPB39479_016_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,WW,157179,39479_016_PSS_HM_WW,4.345,193.928,2.825,4662000000000.0,228.8,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,20.4,20.4,Demokritos_VPB39479_016_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,EE,157212,39479_019_PSS_HM_EE,4.154,203.698,2.787,4748000000000.0,231.9,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.0,21.0,Demokritos_VPB39479_019_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,WW,157217,39479_019_PSS_HM_WW,4.409,192.338,2.831,4622000000000.0,228.3,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.3,21.3,Demokritos_VPB39479_019_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,EE,157392,39479_034_PSS_HM_EE,4.314,196.542,2.795,4617000000000.0,231.3,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.3,21.3,Demokritos_VPB39479_034_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,WW,157397,39479_034_PSS_HM_WW,4.448,190.637,2.812,4538000000000.0,229.8,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.3,21.3,Demokritos_VPB39479_034_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,EE,157512,39479_045_PSS_HM_EE,4.324,196.085,2.811,4657000000000.0,229.9,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.3,21.3,Demokritos_VPB39479_045_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39479,PSS,WW,157517,39479_045_PSS_HM_WW,4.422,191.753,2.811,4558000000000.0,229.9,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.3,21.3,Demokritos_VPB39479_045_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,EE,157616,39547_006_PSS_HM_EE,4.395,195.467,2.821,4696000000000.0,229.2,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,23.2,23.2,Demokritos_VPB39547_006_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,WW,157631,39547_006_PSS_HM_WW,4.46,192.778,2.81,4583000000000.0,230.1,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,23.3,23.3,Demokritos_VPB39547_006_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,EE,157670,39547_010_PSS_HM_EE,4.48,192.181,2.818,4590000000000.0,229.4,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,23.5,23.5,Demokritos_VPB39547_010_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,WW,157675,39547_010_PSS_HM_WW,4.226,203.877,2.807,4890000000000.0,230.3,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,23.6,23.6,Demokritos_VPB39547_010_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,EE,157752,39547_019_PSS_HM_EE,4.376,192.041,2.782,4534000000000.0,232.3,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,20.0,20.0,Demokritos_VPB39547_019_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,WW,157757,39547_019_PSS_HM_WW,4.35,194.519,2.779,4506000000000.0,232.6,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.0,21.0,Demokritos_VPB39547_019_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,EE,157856,39547_028_PSS_HM_EE,4.313,195.398,2.812,4681000000000.0,229.9,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,20.4,20.4,Demokritos_VPB39547_028_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,WW,157871,39547_028_PSS_HM_WW,4.474,190.045,2.806,4540000000000.0,230.4,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.7,21.7,Demokritos_VPB39547_028_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,EE,157910,39547_033_PSS_HM_EE,4.478,189.62,2.796,4478000000000.0,231.2,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.5,21.5,Demokritos_VPB39547_033_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,WW,157915,39547_033_PSS_HM_WW,4.498,189.286,2.798,4493000000000.0,231.0,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,21.9,21.9,Demokritos_VPB39547_033_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,EE,157976,39547_039_PSS_HM_EE,4.567,186.846,2.811,4477000000000.0,230.0,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.2,22.2,Demokritos_VPB39547_039_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,WW,157991,39547_039_PSS_HM_WW,4.554,187.749,2.797,4456000000000.0,231.1,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.5,22.5,Demokritos_VPB39547_039_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,EE,158096,39547_049_PSS_HM_EE,4.953,172.983,2.815,4126000000000.0,229.6,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,22.8,22.8,Demokritos_VPB39547_049_PSS_HM_E_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39547,PSS,WW,158111,39547_049_PSS_HM_WW,4.623,185.593,2.779,4321000000000.0,232.6,,PQC1,DIODE_HALF,Not Used,Left,Diode_CV1,HP 4192A,0.5,100000.0,0.25,,23.0,23.0,Demokritos_VPB39547_049_PSS_HM_W_Left_PQC3_DiodeHalf_CV.xml,Demokritos
39569,2S,EE,163590,39569_004_2-S_HM_EE,4.199,214.812,2.135,4.142,303.278,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.207,20.0,20.007,Test_HPK_VPB39569_004_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_05_31_2022_02_15_02_PM.txt,Brown
39569,2S,WW,163593,39569_004_2-S_HM_WW,4.203,214.627,2.135,4.044,303.21,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.222,20.0,20.019,Test_HPK_VPB39569_004_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_05_31_2022_02_56_11_PM.txt,Brown
39569,2S,EE,163612,39569_012_2-S_HM_EE,4.171,216.247,2.136,3.934,303.07,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.201,20.0,20.033,Test_HPK_VPB39569_012_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_05_31_2022_07_01_44_PM.txt,Brown
39569,2S,WW,163615,39569_012_2-S_HM_WW,4.027,223.97,2.154,3.487,300.566,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.215,20.0,20.056,Test_HPK_VPB39569_012_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_05_31_2022_07_53_57_PM.txt,Brown
39569,2S,EE,163670,39569_028_2-S_HM_EE,4.237,212.905,2.141,4.197,302.363,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.203,20.0,20.009,Test_HPK_VPB39569_028_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_03_09_28_PM.txt,Brown
39569,2S,WW,163673,39569_028_2-S_HM_WW,4.207,214.405,2.129,4.248,304.183,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.218,20.0,20.02,Test_HPK_VPB39569_028_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_03_50_40_PM.txt,Brown
39569,2S,EE,163692,39569_032_2-S_HM_EE,4.189,215.354,1.99,3.465,325.403,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.243,20.0,20.079,Test_HPK_VPB39569_032_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_05_31_2022_08_46_26_PM.txt,Brown
39569,2S,WW,163695,39569_032_2-S_HM_WW,4.234,213.064,2.138,4.381,302.844,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.259,20.0,20.031,Test_HPK_VPB39569_032_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_05_31_2022_09_38_33_PM.txt,Brown
39569,2S,EE,163750,39569_047_2-S_HM_EE,4.242,212.655,1.815,2.839,356.824,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.576,20.0,20.082,Test_HPK_VPB39569_047_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_05_31_2022_05_17_48_PM.txt,Brown
39569,2S,WW,163753,39569_047_2-S_HM_WW,4.204,214.551,2.141,4.183,302.464,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.264,20.0,20.053,Test_HPK_VPB39569_047_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_05_31_2022_04_18_35_PM.txt,Brown
39570,2S,EE,163758,39570_022_2-S_HM_EE,3.78,238.645,2.134,3.307,303.465,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.246,20.0,20.056,Test_HPK_VPB39570_022_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_04_33_04_PM.txt,Brown
39570,2S,WW,163771,39570_022_2-S_HM_WW,3.806,237.004,2.115,2.987,306.062,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.264,20.0,20.026,Test_HPK_VPB39570_022_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_05_13_19_PM.txt,Brown
39570,2S,EE,163790,39570_036_2-S_HM_EE,3.716,242.731,2.121,3.161,305.313,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.203,20.0,20.016,Test_HPK_VPB39570_036_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_07_05_14_PM.txt,Brown
39570,2S,WW,163793,39570_036_2-S_HM_WW,3.703,243.586,2.115,2.976,306.132,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.217,20.0,20.022,Test_HPK_VPB39570_036_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_07_57_32_PM.txt,Brown
39571,2S,EE,163812,39571_002_2-S_HM_EE,3.659,246.554,2.098,3.243,308.558,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.202,20.0,20.008,Test_HPK_VPB39571_002_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_02_2022_03_22_30_PM.txt,Brown
39571,2S,WW,163815,39571_002_2-S_HM_WW,3.644,247.51,2.079,3.243,311.483,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.217,20.0,20.029,Test_HPK_VPB39571_002_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_02_2022_04_03_47_PM.txt,Brown
39571,2S,EE,163834,39571_019_2-S_HM_EE,3.64,247.797,2.102,3.318,307.959,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.245,20.0,20.037,Test_HPK_VPB39571_019_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_08_49_45_PM.txt,Brown
39571,2S,WW,163837,39571_019_2-S_HM_WW,3.642,247.701,2.195,3.708,294.944,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.721,20.0,20.01,Test_HPK_VPB39571_019_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_01_2022_09_41_55_PM.txt,Brown
39571,2S,EE,163892,39571_031_2-S_HM_EE,4.178,215.899,2.143,4.064,302.06,640000000000.0,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.245,20.0,20.056,Test_HPK_VPB39571_031_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_06_02_2022_04_45_00_PM.txt,Brown
