batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,RHO_KOHMCM,VD_V,CMIN_PFRD,NA,D_UM,CMINPLNR_PFRD,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
44174,2S,WW,1765571,243591,44174_033_2-S_HM_WW,4.049,222.75,2.171,3.384,298.301,640000000000.0,44174_033_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.036,Test_HPK_VPB44174_033_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_27_2023_04_49_59_PM.txt,Brown
44174,2S,EE,1765469,243610,44174_036_2-S_HM_EE,4.057,222.317,2.185,3.367,296.37,640000000000.0,44174_036_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.034,Test_HPK_VPB44174_036_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_30_2023_12_38_24_PM.txt,Brown
44174,2S,WW,1765634,243613,44174_036_2-S_HM_WW,4.054,222.515,2.185,3.491,296.348,640000000000.0,44174_036_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.027,Test_HPK_VPB44174_036_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_30_2023_01_30_25_PM.txt,Brown
44175,2S,EE,1770341,243690,44175_002_2-S_HM_EE,4.074,221.41,2.202,3.515,294.03,640000000000.0,44175_002_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.008,Test_HPK_VPB44175_002_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_01_30_2023_11_06_10_PM.txt,Brown
44175,2S,WW,1771274,243693,44175_002_2-S_HM_WW,3.615,249.489,2.24,3.893,288.992,640000000000.0,44175_002_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.021,Test_HPK_VPB44175_002_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_30_2023_07_04_08_PM.txt,Brown
44175,2S,EE,1770227,243712,44175_006_2-S_HM_EE,3.936,229.192,2.232,3.722,290.109,640000000000.0,44175_006_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.011,Test_HPK_VPB44175_006_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_31_2023_05_56_41_PM.txt,Brown
44175,2S,WW,1770950,243715,44175_006_2-S_HM_WW,3.668,245.949,2.222,4.032,291.448,640000000000.0,44175_006_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.033,Test_HPK_VPB44175_006_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_31_2023_06_48_47_PM.txt,Brown
44175,2S,EE,1770794,243770,44175_014_2-S_HM_EE,3.558,253.524,2.144,3.847,302.029,640000000000.0,44175_014_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.053,Test_HPK_VPB44175_014_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_30_2023_07_44_59_PM.txt,Brown
44175,2S,WW,1770854,243773,44175_014_2-S_HM_WW,3.808,236.866,2.213,3.783,292.572,640000000000.0,44175_014_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.02,Test_HPK_VPB44175_014_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_01_31_2023_12_05_09_AM.txt,Brown
44175,2S,EE,1770971,243792,44175_020_2-S_HM_EE,4.037,223.463,2.2,3.601,294.239,640000000000.0,44175_020_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.06,Test_HPK_VPB44175_020_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_31_2023_07_40_51_PM.txt,Brown
44175,2S,WW,1770344,243795,44175_020_2-S_HM_WW,3.75,240.508,2.233,3.847,289.916,640000000000.0,44175_020_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.011,Test_HPK_VPB44175_020_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_01_2023_11_33_13_AM.txt,Brown
44175,2S,EE,1770941,243850,44175_029_2-S_HM_EE,4.031,223.784,2.199,3.413,294.49,640000000000.0,44175_029_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.008,Test_HPK_VPB44175_029_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_31_2023_02_42_51_PM.txt,Brown
44175,2S,WW,1771490,243853,44175_029_2-S_HM_WW,3.816,236.355,2.214,3.595,292.424,640000000000.0,44175_029_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.013,Test_HPK_VPB44175_029_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_31_2023_03_23_41_PM.txt,Brown
44175,2S,EE,1770503,243872,44175_032_2-S_HM_EE,3.972,227.125,2.207,3.357,293.345,640000000000.0,44175_032_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,,20.0,20.01,Test_HPK_VPB44175_032_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_01_2023_12_32_25_PM.txt,Brown
44175,2S,WW,1771454,243875,44175_032_2-S_HM_WW,4.035,223.539,2.188,3.395,295.905,640000000000.0,44175_032_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,,20.0,20.027,Test_HPK_VPB44175_032_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_01_2023_01_24_17_PM.txt,Brown
44175,2S,EE,1771403,243930,44175_040_2-S_HM_EE,3.543,254.586,2.131,3.793,303.869,640000000000.0,44175_040_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.044,Test_HPK_VPB44175_040_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_31_2023_04_04_29_PM.txt,Brown
44175,2S,WW,1770461,243933,44175_040_2-S_HM_WW,3.966,227.419,2.208,3.344,293.258,640000000000.0,44175_040_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.025,Test_HPK_VPB44175_040_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_01_31_2023_04_45_17_PM.txt,Brown
44175,2S,EE,1770968,243952,44175_044_2-S_HM_EE,3.725,242.155,2.231,3.962,290.231,640000000000.0,44175_044_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,,20.0,20.072,Test_HPK_VPB44175_044_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_01_2023_02_16_13_PM.txt,Brown
44175,2S,WW,1770122,243955,44175_044_2-S_HM_WW,4.062,222.066,2.182,3.58,296.664,640000000000.0,44175_044_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,,20.0,20.052,Test_HPK_VPB44175_044_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_01_2023_03_07_02_PM.txt,Brown
44674,PSS,EE,1956839,264632,44674_003_PSS_HM_EE,4.424,189.88,2.625,5.624,222.311,,44674_003_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_003_PSS_HM_E_flute3_L_DiodeCV_3_3_2023_9h3m21s.txt,Perugia
44674,PSS,WW,1956941,264637,44674_003_PSS_HM_WW,4.4,190.943,2.61,5.978,223.589,,44674_003_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_003_PSS_HM_W_flute3_L_DiodeCV_3_3_2023_9h34m58s.txt,Perugia
44674,PSS,EE,1957037,264692,44674_009_PSS_HM_EE,4.519,186.203,2.628,5.613,222.058,,44674_009_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_009_PSS_HM_E_flute3_L_DiodeCV_20_2_2023_12h11m17s.txt,Perugia
44674,PSS,WW,1957181,264697,44674_009_PSS_HM_WW,4.378,191.546,2.605,6.168,224.018,,44674_009_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_009_PSS_HM_W_flute3_L_DiodeCV_20_2_2023_12h46m44s.txt,Perugia
44674,PSS,EE,1957223,264758,44674_015_PSS_HM_EE,4.424,190.453,2.626,5.791,222.227,,44674_015_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_015_PSS_HM_E_flute3_L_DiodeCV_3_3_2023_10h51m18s.txt,Perugia
44674,PSS,WW,1956623,264773,44674_015_PSS_HM_WW,4.378,191.829,2.599,6.28,224.535,,44674_015_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_015_PSS_HM_W_flute3_L_DiodeCV_3_3_2023_11h23m14s.txt,Perugia
44674,PSS,EE,1956497,264818,44674_021_PSS_HM_EE,4.495,186.873,2.598,5.682,224.622,,44674_021_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_021_PSS_HM_E_flute3_L_DiodeCV_20_2_2023_14h14m43s.txt,Perugia
44674,PSS,WW,1957076,264833,44674_021_PSS_HM_WW,4.543,185.154,2.605,6.032,224.018,,44674_021_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_021_PSS_HM_W_flute3_L_DiodeCV_20_2_2023_14h52m8s.txt,Perugia
44674,PSS,EE,1957109,264894,44674_029_PSS_HM_EE,4.695,179.368,2.615,5.599,223.161,,44674_029_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_029_PSS_HM_E_flute3_L_DiodeCV_3_3_2023_14h1m55s.txt,Perugia
44674,PSS,WW,1956638,264899,44674_029_PSS_HM_WW,4.669,180.343,2.606,5.434,223.932,,44674_029_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_029_PSS_HM_W_flute3_L_DiodeCV_3_3_2023_14h32m5s.txt,Perugia
44674,PSS,EE,1956683,264954,44674_034_PSS_HM_EE,4.14,203.302,2.584,5.824,225.839,,44674_034_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_034_PSS_HM_E_flute3_L_DiodeCV_20_2_2023_15h29m25s.txt,Perugia
44674,PSS,WW,1956692,264959,44674_034_PSS_HM_WW,4.332,193.824,2.589,6.255,225.403,,44674_034_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_034_PSS_HM_W_flute3_L_DiodeCV_20_2_2023_16h5m14s.txt,Perugia
44674,PSS,EE,1956794,265014,44674_039_PSS_HM_EE,4.722,177.995,2.611,5.564,223.503,,44674_039_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_039_PSS_HM_E_flute3_L_DiodeCV_3_3_2023_15h55m55s.txt,Perugia
44674,PSS,WW,1957067,265019,44674_039_PSS_HM_WW,4.669,180.174,2.601,5.854,224.363,,44674_039_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_039_PSS_HM_W_flute3_L_DiodeCV_6_3_2023_8h18m52s.txt,Perugia
44674,PSS,EE,1956344,265090,44674_045_PSS_HM_EE,4.041,207.823,2.63,5.953,221.889,,44674_045_PSS_HM_EE,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_045_PSS_HM_E_flute3_L_DiodeCV_20_2_2023_16h44m9s.txt,Perugia
44674,PSS,WW,1957082,265095,44674_045_PSS_HM_WW,4.021,208.928,2.616,6.474,223.076,,44674_045_PSS_HM_WW,PQC3,DIODE_HALF,Not Used,Left,DiodeCV,PQC_HM_POSITION 3,0.5,,,0.2,20.0,20.0,HPK_44674_045_PSS_HM_W_flute3_L_DiodeCV_20_2_2023_17h21m27s.txt,Perugia
44169,2S,EE,1872638,269150,44169_003_2-S_HM_EE,4.109,219.532,2.194,3.803,295.127,640000000000.0,44169_003_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.191,20.0,20.006,Test_HPK_VPB44169_003_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_21_2023_03_08_37_PM.txt,Brown
44169,2S,WW,1872566,269153,44169_003_2-S_HM_WW,3.806,236.991,2.24,4.147,289.082,640000000000.0,44169_003_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.206,20.0,20.012,Test_HPK_VPB44169_003_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_21_2023_03_50_00_PM.txt,Brown
44169,2S,EE,1872611,269172,44169_006_2-S_HM_EE,4.119,218.967,2.215,3.914,292.254,640000000000.0,44169_006_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.192,20.0,20.009,Test_HPK_VPB44169_006_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_21_2023_07_19_05_PM.txt,Brown
44169,2S,WW,1871780,269175,44169_006_2-S_HM_WW,4.279,210.788,2.346,3.705,276.024,640000000000.0,44169_006_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.207,20.0,20.017,Test_HPK_VPB44169_006_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_22_2023_10_52_22_AM.txt,Brown
44169,2S,EE,1872224,269230,44169_014_2-S_HM_EE,4.165,216.58,2.207,4.106,293.418,640000000000.0,44169_014_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.231,20.0,20.028,Test_HPK_VPB44169_014_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_21_2023_04_30_36_PM.txt,Brown
44169,2S,WW,1871185,269233,44169_014_2-S_HM_WW,3.871,233.004,2.213,4.014,292.554,640000000000.0,44169_014_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.244,20.0,20.022,Test_HPK_VPB44169_014_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_21_2023_05_11_12_PM.txt,Brown
44169,2S,EE,1871876,269252,44169_017_2-S_HM_EE,4.128,218.518,2.197,3.957,294.763,640000000000.0,44169_017_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.232,20.0,20.055,Test_HPK_VPB44169_017_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_21_2023_09_02_24_PM.txt,Brown
44169,2S,WW,1872734,269255,44169_017_2-S_HM_WW,3.638,247.929,2.156,3.596,300.28,640000000000.0,44169_017_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.246,20.0,20.037,Test_HPK_VPB44169_017_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_21_2023_09_54_02_PM.txt,Brown
44169,2S,EE,1871774,269310,44169_025_2-S_HM_EE,4.126,218.625,2.181,3.77,296.841,640000000000.0,44169_025_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.197,20.0,20.008,Test_HPK_VPB44169_025_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_22_2023_12_53_14_PM.txt,Brown
44169,2S,WW,1872425,269313,44169_025_2-S_HM_WW,3.906,230.936,2.201,3.795,294.206,640000000000.0,44169_025_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.207,20.0,20.024,Test_HPK_VPB44169_025_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_22_2023_01_33_59_PM.txt,Brown
44169,2S,EE,1872458,269332,44169_029_2-S_HM_EE,4.225,213.52,2.207,4.5,293.398,640000000000.0,44169_029_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.197,20.0,20.059,Test_HPK_VPB44169_029_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_23_2023_10_49_49_AM.txt,Brown
44169,2S,WW,1872899,269335,44169_029_2-S_HM_WW,3.445,261.805,2.168,4.756,298.667,640000000000.0,44169_029_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.21,20.0,20.017,Test_HPK_VPB44169_029_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_23_2023_11_10_15_AM.txt,Brown
44169,2S,EE,1872206,269390,44169_036_2-S_HM_EE,4.179,215.848,2.207,4.064,293.428,640000000000.0,44169_036_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.235,20.0,20.061,Test_HPK_VPB44169_036_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_22_2023_02_14_45_PM.txt,Brown
44169,2S,WW,1871645,269393,44169_036_2-S_HM_WW,3.494,258.172,2.157,4.514,300.137,640000000000.0,44169_036_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.245,20.0,20.047,Test_HPK_VPB44169_036_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_22_2023_02_55_23_PM.txt,Brown
44169,2S,EE,1872257,269412,44169_040_2-S_HM_EE,4.191,215.244,2.212,3.89,292.654,640000000000.0,44169_040_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.236,20.0,20.043,Test_HPK_VPB44169_040_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_23_2023_11_25_03_AM.txt,Brown
44169,2S,WW,1871930,269415,44169_040_2-S_HM_WW,3.631,248.448,2.215,4.655,292.243,640000000000.0,44169_040_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.248,20.0,20.052,Test_HPK_VPB44169_040_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_22_2023_07_14_36_PM.txt,Brown
44170,2S,EE,1871553,269478,44170_001_2-S_HM_EE,4.21,214.259,2.183,4.399,296.623,640000000000.0,44170_001_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.2,20.0,20.017,Test_HPK_VPB44170_001_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_23_2023_03_37_52_PM.txt,Brown
44170,2S,WW,1873261,269491,44170_001_2-S_HM_WW,4.188,215.395,2.197,4.197,294.644,640000000000.0,44170_001_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.211,20.0,20.022,Test_HPK_VPB44170_001_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_23_2023_03_47_40_PM.txt,Brown
44170,2S,EE,1871442,269510,44170_004_2-S_HM_EE,4.197,214.898,2.201,4.07,294.156,640000000000.0,44170_004_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.197,20.0,20.125,Test_HPK_VPB44170_004_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_24_2023_10_43_16_AM.txt,Brown
44170,2S,WW,1874431,269513,44170_004_2-S_HM_WW,4.162,216.722,2.211,3.89,292.875,640000000000.0,44170_004_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.21,20.0,20.067,Test_HPK_VPB44170_004_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_08_51_29_PM.txt,Brown
44170,2S,EE,1873573,269558,44170_012_2-S_HM_EE,4.217,213.877,2.211,4.402,292.889,640000000000.0,44170_012_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.235,20.0,20.069,Test_HPK_VPB44170_012_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_02_04_14_PM.txt,Brown
44170,2S,WW,1871364,269571,44170_012_2-S_HM_WW,3.919,230.186,2.215,4.032,292.323,640000000000.0,44170_012_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.249,20.0,20.019,Test_HPK_VPB44170_012_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_03_26_04_PM.txt,Brown
44170,2S,EE,1871598,269590,44170_016_2-S_HM_EE,4.22,213.733,2.194,4.17,295.173,640000000000.0,44170_016_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.235,20.0,20.103,Test_HPK_VPB44170_016_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_09_43_18_PM.txt,Brown
44170,2S,WW,1874137,269593,44170_016_2-S_HM_WW,3.943,228.77,2.254,4.019,287.232,640000000000.0,44170_016_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.248,20.0,20.082,Test_HPK_VPB44170_016_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_10_35_05_PM.txt,Brown
44170,2S,EE,1874434,269638,44170_023_2-S_HM_EE,4.258,211.82,2.216,4.505,292.169,640000000000.0,44170_023_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.193,20.0,20.009,Test_HPK_VPB44170_023_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_04_40_24_PM.txt,Brown
44170,2S,WW,1871391,269651,44170_023_2-S_HM_WW,4.072,221.545,2.208,3.763,293.192,640000000000.0,44170_023_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.211,20.0,20.064,Test_HPK_VPB44170_023_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_05_19_54_PM.txt,Brown
44170,2S,EE,1874362,269670,44170_027_2-S_HM_EE,4.337,207.993,2.306,4.594,280.776,640000000000.0,44170_027_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 1,3.0,10000.0,0.25,0.199,20.0,20.066,Test_HPK_VPB44170_027_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run02_02_24_2023_04_37_12_PM.txt,Brown
44170,2S,WW,1871532,269673,44170_027_2-S_HM_WW,3.759,239.978,2.144,4.202,302.043,640000000000.0,44170_027_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 2,3.0,10000.0,0.25,0.211,20.0,20.062,Test_HPK_VPB44170_027_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_24_2023_01_04_07_PM.txt,Brown
44170,2S,EE,1873678,269718,44170_034_2-S_HM_EE,4.189,215.312,2.226,3.939,290.927,640000000000.0,44170_034_2-S_HM_EE,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 3,3.0,10000.0,0.25,0.235,20.0,20.1,Test_HPK_VPB44170_034_2-S_HM_EE_East_South_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_06_02_47_PM.txt,Brown
44170,2S,WW,1871418,269731,44170_034_2-S_HM_WW,4.217,213.925,2.177,4.178,297.471,640000000000.0,44170_034_2-S_HM_WW,PQC3,DIODE_HALF,Not Used,Right,DiodeCV,PQC_HM_POSITION 4,3.0,10000.0,0.25,0.248,20.0,20.073,Test_HPK_VPB44170_034_2-S_HM_WW_West_North_PQC3_DiodeCV_DiodeHalf_CV_Run01_02_23_2023_06_43_32_PM.txt,Brown
