batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NA
42241,PSS,WW,HEPHY,Left,,,4.066
42241,PSS,EE,HEPHY,Left,,,3.36
42241,PSS,WW,HEPHY,Left,,,3.847
42241,PSS,EE,HEPHY,Left,,,3.596
42241,PSS,WW,HEPHY,Left,,,3.916
42241,PSS,EE,HEPHY,Left,,,3.306
42241,PSS,WW,HEPHY,Left,,,4.835
42241,PSS,EE,HEPHY,Left,,,3.166
42241,PSS,WW,HEPHY,Left,,,4.122
42241,PSS,EE,HEPHY,Left,,,3.398
42241,PSS,WW,HEPHY,Left,,,3.878
42241,PSS,EE,HEPHY,Left,,,3.399
42241,PSS,WW,HEPHY,Left,,,5.198
42241,PSS,EE,HEPHY,Left,,,3.586
42241,PSS,WW,HEPHY,Left,,,3.767
42241,PSS,EE,HEPHY,Left,,,3.326
42241,PSS,WW,HEPHY,Left,,,3.769
42241,PSS,EE,HEPHY,Left,,,3.415
42241,PSS,WW,HEPHY,Left,,,4.086
42648,PSS,EE,HEPHY,Left,,,3.346
42648,PSS,WW,HEPHY,Left,,,3.781
42648,PSS,EE,HEPHY,Left,,,3.091
42648,PSS,WW,HEPHY,Left,,,3.453
42648,PSS,EE,HEPHY,Left,,,3.572
42648,PSS,WW,HEPHY,Left,,,3.488
42648,PSS,EE,HEPHY,Left,,,2.925
42648,PSS,WW,HEPHY,Left,,,3.534
42648,PSS,EE,HEPHY,Left,,,3.557
42648,PSS,WW,HEPHY,Left,,,3.543
42648,PSS,EE,HEPHY,Left,,,3.645
42648,PSS,WW,HEPHY,Left,,,3.61
42648,PSS,EE,HEPHY,Left,,,3.353
42648,PSS,WW,HEPHY,Left,,,3.577
42648,PSS,EE,HEPHY,Left,,,3.555
42648,PSS,WW,HEPHY,Left,,,3.468
42648,PSS,EE,HEPHY,Left,,,3.589
42648,PSS,WW,HEPHY,Left,,,3.468
42648,PSS,EE,HEPHY,Left,,,3.473
42648,PSS,WW,HEPHY,Left,,,3.645
42247,2S,EE,Brown,Right,20.0,20.005,4.088
42247,2S,WW,Brown,Right,20.0,20.015,4.233
42247,2S,EE,Brown,Right,20.0,20.007,4.038
42247,2S,WW,Brown,Right,20.0,20.022,3.606
42247,2S,EE,Brown,Right,20.0,20.008,3.791
42247,2S,WW,Brown,Right,20.0,20.004,3.622
42247,2S,EE,Brown,Right,20.0,20.074,4.27
42247,2S,WW,Brown,Right,20.0,20.04,4.447
42247,2S,EE,Brown,Right,20.0,20.003,4.719
42247,2S,WW,Brown,Right,20.0,20.001,4.132
42247,2S,EE,Brown,Right,20.0,20.066,4.388
42247,2S,WW,Brown,Right,20.0,20.051,4.237
42247,2S,EE,Brown,Right,20.0,20.201,4.278
42247,2S,WW,Brown,Right,20.0,20.27,3.519
42247,2S,EE,Brown,Right,20.0,20.315,4.374
42247,2S,WW,Brown,Right,20.0,20.305,3.642
42248,2S,EE,Perugia,Left,20.0,20.0,6.533
42248,2S,WW,Perugia,Left,20.0,20.0,6.028
42248,2S,EE,Perugia,Left,20.0,20.0,6.463
42248,2S,WW,Perugia,Left,20.0,20.0,6.065
42248,2S,EE,Perugia,Left,20.0,20.0,6.529
42248,2S,WW,Perugia,Left,20.0,20.0,6.467
42248,2S,EE,Perugia,Left,20.0,20.0,6.471
42248,2S,WW,Perugia,Left,20.0,20.0,5.895
42248,2S,EE,Perugia,Left,20.0,20.0,6.253
42248,2S,WW,Perugia,Left,20.0,20.0,6.067
42248,2S,EE,Perugia,Left,20.0,20.0,5.877
42248,2S,WW,Perugia,Left,20.0,20.0,6.054
42248,2S,EE,Perugia,Left,20.0,20.0,6.073
42248,2S,WW,Perugia,Left,20.0,20.0,6.458
42248,2S,EE,Perugia,Left,20.0,20.0,6.269
42248,2S,WW,Perugia,Left,20.0,20.0,6.043
42249,2S,EE,Brown,Right,20.0,20.007,4.533
42249,2S,WW,Brown,Right,20.0,20.003,3.878
42249,2S,EE,Brown,Right,20.0,20.005,4.056
42249,2S,WW,Brown,Right,20.0,20.003,4.813
42249,2S,EE,Brown,Right,20.0,20.006,3.873
42249,2S,WW,Brown,Right,20.0,20.004,4.52
42249,2S,EE,Brown,Right,20.0,20.008,3.995
42249,2S,WW,Brown,Right,20.0,20.004,3.99
42249,2S,EE,Brown,Right,20.0,20.003,3.936
42249,2S,WW,Brown,Right,20.0,20.007,3.772
42249,2S,EE,Brown,Right,20.0,20.025,3.944
42249,2S,WW,Brown,Right,20.0,20.025,4.878
42249,2S,EE,Brown,Right,20.0,20.009,3.964
42249,2S,WW,Brown,Right,20.0,20.056,4.094
42249,2S,EE,Brown,Right,20.0,20.087,4.072
42249,2S,WW,Brown,Right,20.0,20.068,3.43
42250,2S,EE,Perugia,Left,20.0,20.0,6.524
42250,2S,WW,Perugia,Left,20.0,20.0,6.577
42250,2S,EE,Perugia,Left,20.0,20.0,6.079
42250,2S,WW,Perugia,Left,20.0,20.0,6.505
42250,2S,EE,Perugia,Left,20.0,20.0,6.335
42250,2S,WW,Perugia,Left,20.0,20.0,6.425
42250,2S,EE,Perugia,Left,20.0,20.0,6.389
42250,2S,EE,Perugia,Left,20.0,20.0,6.495
42250,2S,EE,Perugia,Left,20.0,20.0,6.578
42250,2S,WW,Perugia,Left,20.0,20.0,6.221
42250,2S,EE,Perugia,Left,20.0,20.0,6.618
42250,2S,WW,Perugia,Left,20.0,20.0,6.599
42250,2S,EE,Perugia,Left,20.0,20.0,6.451
42250,2S,WW,Perugia,Left,20.0,20.0,6.615
42250,2S,EE,Perugia,Left,20.0,20.0,6.619
42250,2S,WW,Perugia,Left,20.0,20.0,6.389
42251,2S,EE,Brown,Right,20.0,20.003,4.239
42251,2S,WW,Brown,Right,20.0,20.005,4.053
42251,2S,EE,Brown,Right,20.0,20.005,4.564
42251,2S,WW,Brown,Right,20.0,20.006,3.87
42251,2S,EE,Brown,Right,20.0,20.007,4.521
42251,2S,WW,Brown,Right,20.0,20.006,4.114
42251,2S,EE,Brown,Right,20.0,20.008,3.886
42251,2S,WW,Brown,Right,20.0,20.01,3.733
42251,2S,WW,Brown,Right,20.0,20.01,3.733
42251,2S,EE,Brown,Right,20.0,20.014,4.324
42251,2S,WW,Brown,Right,20.0,20.054,3.644
42251,2S,EE,Brown,Right,20.0,20.003,4.716
42251,2S,WW,Brown,Right,20.0,20.065,4.03
42251,2S,EE,Brown,Right,20.0,20.003,4.203
42251,2S,WW,Brown,Right,20.0,20.005,3.639
42251,2S,EE,Brown,Right,20.0,20.061,4.203
42251,2S,WW,Brown,Right,20.0,20.067,3.792
42252,2S,EE,HEPHY,Left,,,3.258
42252,2S,WW,HEPHY,Left,,,3.271
42252,2S,EE,HEPHY,Left,,,3.373
42252,2S,WW,HEPHY,Left,,,3.185
42252,2S,EE,HEPHY,Left,,,3.042
42252,2S,WW,HEPHY,Left,,,3.293
42252,2S,EE,HEPHY,Left,,,3.226
42252,2S,WW,HEPHY,Left,,,3.227
42252,2S,EE,HEPHY,Left,,,3.098
42252,2S,WW,HEPHY,Left,,,3.321
42252,2S,EE,HEPHY,Left,,,3.279
42252,2S,WW,HEPHY,Left,,,3.188
42252,2S,EE,HEPHY,Left,,,3.016
42252,2S,WW,HEPHY,Left,,,3.293
42252,2S,EE,HEPHY,Left,,,3.052
42252,2S,WW,HEPHY,Left,,,3.262
42650,2S,EE,HEPHY,Left,,,3.506
42650,2S,WW,HEPHY,Left,,,3.686
42650,2S,EE,HEPHY,Left,,,3.535
42650,2S,WW,HEPHY,Left,,,3.431
42650,2S,EE,HEPHY,Left,,,3.213
42650,2S,WW,HEPHY,Left,,,3.508
42650,2S,EE,HEPHY,Left,,,3.307
42650,2S,WW,HEPHY,Left,,,3.444
42650,2S,EE,HEPHY,Left,,,7.275
42650,2S,WW,HEPHY,Left,,,11.449
42650,2S,EE,HEPHY,Left,,,3.51
42650,2S,WW,HEPHY,Left,,,3.638
42650,2S,EE,HEPHY,Left,,,3.725
42650,2S,WW,HEPHY,Left,,,3.481
42650,2S,EE,HEPHY,Left,,,3.342
42650,2S,WW,HEPHY,Left,,,3.569
42651,2S,EE,Perugia,Left,20.0,20.0,6.719
42651,2S,WW,Perugia,Left,20.0,20.0,6.535
42651,2S,EE,Perugia,Left,20.0,20.0,6.458
42651,2S,WW,Perugia,Left,20.0,20.0,6.206
42651,2S,EE,Perugia,Left,20.0,20.0,6.596
42651,2S,WW,Perugia,Left,20.0,20.0,6.599
42651,2S,EE,Perugia,Left,20.0,20.0,6.348
42651,2S,WW,Perugia,Left,20.0,20.0,6.285
42651,2S,EE,Perugia,Left,20.0,20.0,6.539
42651,2S,WW,Perugia,Left,20.0,20.0,6.112
42651,2S,EE,Perugia,Left,20.0,20.0,6.332
42651,2S,WW,Perugia,Left,20.0,20.0,6.17
42651,2S,EE,Perugia,Left,20.0,20.0,6.517
42651,2S,WW,Perugia,Left,20.0,20.0,6.34
42651,2S,EE,Perugia,Left,20.0,20.0,6.143
42651,2S,WW,Perugia,Left,20.0,20.0,6.014
42652,2S,EE,Perugia,Left,20.0,20.0,6.363
42652,2S,WW,Perugia,Left,20.0,20.0,6.256
42652,2S,EE,Perugia,Left,20.0,20.0,6.404
42652,2S,WW,Perugia,Left,20.0,20.0,6.38
42652,2S,EE,Perugia,Left,20.0,20.0,6.464
42652,2S,WW,Perugia,Left,20.0,20.0,6.341
42652,2S,EE,Perugia,Left,20.0,20.0,6.482
42652,2S,WW,Perugia,Left,20.0,20.0,6.354
42652,2S,EE,Perugia,Left,20.0,20.0,6.625
42652,2S,WW,Perugia,Left,20.0,20.0,6.315
42652,2S,EE,Perugia,Left,20.0,20.0,6.349
42652,2S,WW,Perugia,Left,20.0,20.0,6.393
42652,2S,EE,Perugia,Left,20.0,20.0,6.514
42652,2S,WW,Perugia,Left,20.0,20.0,6.488
42652,2S,EE,Perugia,Left,20.0,20.0,6.441
42652,2S,WW,Perugia,Left,20.0,20.0,6.236
42256,2S,EE,Brown,Right,20.0,20.01,3.596
42256,2S,WW,Brown,Right,20.0,20.031,3.55
42256,2S,EE,Brown,Right,20.0,20.039,3.8
42256,2S,WW,Brown,Right,20.0,20.063,3.884
42256,2S,EE,Brown,Right,20.0,20.058,3.601
42256,2S,WW,Brown,Right,20.0,20.041,3.694
42256,2S,EE,Brown,Right,20.0,20.083,3.703
42256,2S,WW,Brown,Right,20.0,20.057,3.462
42256,2S,EE,Brown,Right,20.0,20.019,3.582
42256,2S,WW,Brown,Right,20.0,20.057,3.607
42256,2S,EE,Brown,Right,20.0,20.008,3.354
42256,2S,WW,Brown,Right,20.0,20.029,3.546
42256,2S,EE,Brown,Right,20.0,20.064,3.596
42256,2S,WW,Brown,Right,20.0,20.039,3.565
42256,2S,EE,Brown,Right,20.0,20.066,4.029
42256,2S,WW,Brown,Right,20.0,20.042,3.283
42649,PSS,EE,Perugia,Left,20.0,20.0,7.201
42649,PSS,WW,Perugia,Left,20.0,20.0,6.843
42649,PSS,EE,Perugia,Left,20.0,20.0,7.031
42649,PSS,WW,Perugia,Left,20.0,20.0,7.152
42649,PSS,EE,Perugia,Left,20.0,20.0,7.019
42649,PSS,WW,Perugia,Left,20.0,20.0,6.887
42649,PSS,WW,Perugia,Left,20.0,20.0,6.887
42649,PSS,EE,Perugia,Left,20.0,20.0,6.862
42649,PSS,WW,Perugia,Left,20.0,20.0,7.061
42649,PSS,EE,Perugia,Left,20.0,20.0,6.688
42649,PSS,WW,Perugia,Left,20.0,20.0,6.82
42649,PSS,EE,Perugia,Left,20.0,20.0,6.708
42257,2S,EE,Brown,Right,20.0,20.047,11.325
42257,2S,WW,Brown,Right,20.0,20.096,3.952
42257,2S,EE,Brown,Right,20.0,20.022,3.283
42257,2S,WW,Brown,Right,20.0,20.038,3.81
42257,2S,EE,Brown,Right,20.0,20.142,3.707
42257,2S,WW,Brown,Right,20.0,20.03,4.176
42257,2S,EE,Brown,Right,20.0,20.071,3.608
42257,2S,WW,Brown,Right,20.0,20.031,4.129
42257,2S,EE,Brown,Right,20.0,20.02,5.092
42257,2S,WW,Brown,Right,20.0,20.025,3.909
42257,2S,EE,Brown,Right,20.0,20.026,7.323
42257,2S,WW,Brown,Right,20.0,20.035,3.854
42257,2S,EE,Brown,Right,20.0,20.056,9.355
42257,2S,WW,Brown,Right,20.0,20.043,3.581
42257,2S,EE,Brown,Right,20.0,20.091,9.772
42257,2S,WW,Brown,Right,20.0,20.013,3.891
42653,2S,EE,HEPHY,Left,,,3.659
42653,2S,WW,HEPHY,Left,,,3.466
42653,2S,EE,HEPHY,Left,,,3.622
42653,2S,WW,HEPHY,Left,,,3.432
42653,2S,EE,HEPHY,Left,,,3.344
42653,2S,WW,HEPHY,Left,,,3.515
42653,2S,EE,HEPHY,Left,,,3.644
42653,2S,WW,HEPHY,Left,,,3.28
42653,2S,EE,HEPHY,Left,,,3.458
42653,2S,WW,HEPHY,Left,,,3.4
42653,2S,EE,HEPHY,Left,,,3.271
42653,2S,WW,HEPHY,Left,,,3.461
42653,2S,EE,HEPHY,Left,,,3.458
42653,2S,WW,HEPHY,Left,,,3.359
42653,2S,EE,HEPHY,Left,,,3.252
42653,2S,WW,HEPHY,Left,,,3.422
42654,2S,EE,HEPHY,Left,,,3.163
42654,2S,WW,HEPHY,Left,,,3.816
42654,2S,EE,HEPHY,Left,,,3.297
42654,2S,WW,HEPHY,Left,,,2.988
42654,2S,EE,HEPHY,Left,,,3.292
42654,2S,WW,HEPHY,Left,,,3.457
42654,2S,EE,HEPHY,Left,,,3.132
42654,2S,WW,HEPHY,Left,,,3.429
42654,2S,EE,HEPHY,Left,,,2.913
42654,2S,WW,HEPHY,Left,,,3.491
42654,2S,EE,HEPHY,Left,,,3.534
42654,2S,WW,HEPHY,Left,,,3.87
42654,2S,EE,HEPHY,Left,,,3.253
42654,2S,WW,HEPHY,Left,,,4.015
42654,2S,EE,HEPHY,Left,,,3.511
42654,2S,WW,HEPHY,Left,,,4.184
42655,2S,EE,HEPHY,Left,,,3.558
42655,2S,WW,HEPHY,Left,,,3.249
42655,2S,EE,HEPHY,Left,,,3.284
42655,2S,WW,HEPHY,Left,,,3.14
42655,2S,EE,HEPHY,Left,,,3.43
42655,2S,WW,HEPHY,Left,,,3.067
42655,2S,EE,HEPHY,Left,,,3.185
42655,2S,WW,HEPHY,Left,,,2.985
42655,2S,EE,HEPHY,Left,,,3.339
42655,2S,WW,HEPHY,Left,,,2.989
42655,2S,EE,HEPHY,Left,,,3.389
42655,2S,WW,HEPHY,Left,,,2.997
42655,2S,EE,HEPHY,Left,,,3.258
42655,2S,WW,HEPHY,Left,,,3.147
42655,2S,EE,HEPHY,Left,,,3.467
42655,2S,WW,HEPHY,Left,,,3.02
42656,2S,EE,HEPHY,Left,,,3.396
42656,2S,WW,HEPHY,Left,,,2.992
42656,2S,EE,HEPHY,Left,,,3.374
42656,2S,WW,HEPHY,Left,,,2.896
42656,2S,EE,HEPHY,Left,,,3.143
42656,2S,WW,HEPHY,Left,,,3.171
42656,2S,EE,HEPHY,Left,,,3.295
42656,2S,WW,HEPHY,Left,,,3.109
42656,2S,EE,HEPHY,Left,,,3.193
42656,2S,WW,HEPHY,Left,,,3.036
42656,2S,EE,HEPHY,Left,,,3.336
42656,2S,WW,HEPHY,Left,,,2.884
42656,2S,EE,HEPHY,Left,,,3.3
42656,2S,WW,HEPHY,Left,,,3.066
42656,2S,EE,HEPHY,Left,,,3.248
42656,2S,WW,HEPHY,Left,,,3.014
42902,2S,EE,Brown,Right,20.0,20.011,6.963
42902,2S,WW,Brown,Right,20.0,20.015,3.636
42902,2S,EE,Brown,Right,20.0,20.018,3.323
42902,2S,WW,Brown,Right,20.0,20.026,3.386
42902,2S,EE,Brown,Right,20.0,20.06,3.467
42902,2S,WW,Brown,Right,20.0,20.025,3.262
42902,2S,EE,Brown,Right,20.0,20.058,3.342
42902,2S,WW,Brown,Right,20.0,20.012,3.834
42902,2S,EE,Brown,Right,20.0,20.008,3.128
42902,2S,WW,Brown,Right,20.0,20.008,3.365
42902,2S,EE,Brown,Right,20.0,20.011,3.748
42902,2S,WW,Brown,Right,20.0,20.02,3.366
42902,2S,EE,Brown,Right,20.0,20.037,3.934
42902,2S,WW,Brown,Right,20.0,20.02,3.381
42902,2S,EE,Brown,Right,20.0,20.083,6.082
42902,2S,WW,Brown,Right,20.0,20.016,4.003
42903,2S,EE,Brown,Right,20.0,20.009,3.43
42903,2S,WW,Brown,Right,20.0,20.005,3.418
42903,2S,EE,Brown,Right,20.0,20.007,3.285
42903,2S,WW,Brown,Right,20.0,20.02,3.475
42903,2S,EE,Brown,Right,20.0,20.017,3.63
42903,2S,WW,Brown,Right,20.0,20.012,3.681
42903,2S,EE,Brown,Right,20.0,20.05,3.455
42903,2S,WW,Brown,Right,20.0,20.021,3.285
42903,2S,EE,Brown,Right,20.0,20.01,2.988
42903,2S,WW,Brown,Right,20.0,20.023,2.627
42903,2S,EE,Brown,Right,20.0,19.985,3.531
42903,2S,WW,Brown,Right,20.0,20.021,3.555
42903,2S,EE,Brown,Right,20.0,20.046,3.68
42903,2S,WW,Brown,Right,20.0,20.025,3.245
42903,2S,EE,Brown,Right,20.0,20.055,3.359
42903,2S,WW,Brown,Right,20.0,20.021,3.496
42649,PSS,WW,Perugia,Left,20.0,20.0,6.739
42649,PSS,EE,Perugia,Left,20.0,20.0,6.739
42649,PSS,WW,Perugia,Left,20.0,20.0,6.605
42649,PSS,EE,Perugia,Left,20.0,20.0,6.81
42649,PSS,WW,Perugia,Left,20.0,20.0,6.546
42899,PSS,EE,Perugia,Left,20.0,20.0,6.706
42899,PSS,WW,Perugia,Left,20.0,20.0,6.397
42899,PSS,EE,Perugia,Left,20.0,20.0,5.665
42899,PSS,WW,Perugia,Left,20.0,20.0,6.46
42899,PSS,EE,Perugia,Left,20.0,20.0,6.361
42899,PSS,WW,Perugia,Left,20.0,20.0,6.563
42899,PSS,EE,Perugia,Left,20.0,20.0,6.888
42899,PSS,WW,Perugia,Left,20.0,20.0,6.34
42899,PSS,EE,Perugia,Left,20.0,20.0,6.229
42899,PSS,WW,Perugia,Left,20.0,20.0,6.094
42899,PSS,EE,Perugia,Left,20.0,20.0,6.164
42899,PSS,WW,Perugia,Left,20.0,20.0,5.989
42899,PSS,EE,Perugia,Left,20.0,20.0,6.325
42899,PSS,WW,Perugia,Left,20.0,20.0,6.408
42899,PSS,EE,Perugia,Left,20.0,20.0,6.482
42899,PSS,WW,Perugia,Left,20.0,20.0,5.999
42258,PSP,EE,Perugia,Left,20.0,20.0,0.386
42258,PSP,EE,Perugia,Left,20.0,20.0,0.386
42258,PSP,EE,Perugia,Left,20.0,20.0,15.938
42258,PSP,WW,Perugia,Left,20.0,20.0,10.362
42258,PSP,EE,Perugia,Left,20.0,20.0,12.263
42258,PSP,WW,Perugia,Left,20.0,20.0,9.612
42258,PSP,EE,Perugia,Left,20.0,20.0,13.729
42258,PSP,WW,Perugia,Left,20.0,20.0,9.837
42259,PSP,WW,Perugia,Left,20.0,20.0,17.894
42259,PSP,EE,Perugia,Left,20.0,20.0,1.339
42259,PSP,WW,Perugia,Left,20.0,20.0,12.203
42660,PSP,WW,Perugia,Left,20.0,20.0,0.829
42660,PSP,WW,Perugia,Left,20.0,20.0,4.953
42660,PSP,WW,Perugia,Left,20.0,20.0,16.792
42904,2S,EE,Brown,Right,20.0,20.004,2.877
42904,2S,WW,Brown,Right,20.0,20.005,3.509
42904,2S,EE,Brown,Right,20.0,20.013,3.354
42904,2S,WW,Brown,Right,20.0,20.028,3.369
42904,2S,EE,Brown,Right,20.0,20.011,3.382
42904,2S,WW,Brown,Right,20.0,20.007,3.372
42904,2S,EE,Brown,Right,20.0,20.066,3.475
42904,2S,WW,Brown,Right,20.0,20.033,3.334
42904,2S,EE,Brown,Right,20.0,20.01,3.292
42904,2S,WW,Brown,Right,20.0,20.018,3.533
42904,2S,EE,Brown,Right,20.0,20.007,5.411
42904,2S,WW,Brown,Right,20.0,20.015,3.431
42900,PSS,EE,HEPHY,Left,,,3.456
42900,PSS,WW,HEPHY,Left,,,3.443
42900,PSS,EE,HEPHY,Left,,,3.589
42900,PSS,WW,HEPHY,Left,,,3.482
42900,PSS,EE,HEPHY,Left,,,3.389
42900,PSS,WW,HEPHY,Left,,,3.599
42900,PSS,EE,HEPHY,Left,,,3.54
42900,PSS,WW,HEPHY,Left,,,3.425
42900,PSS,EE,HEPHY,Left,,,3.746
42900,PSS,WW,HEPHY,Left,,,3.375
42900,PSS,EE,HEPHY,Left,,,3.779
42900,PSS,WW,HEPHY,Left,,,3.801
42900,PSS,EE,HEPHY,Left,,,3.402
42900,PSS,WW,HEPHY,Left,,,3.545
42900,PSS,EE,HEPHY,Left,,,3.44
42900,PSS,WW,HEPHY,Left,,,3.386
42900,PSS,EE,HEPHY,Left,,,3.722
42900,PSS,WW,HEPHY,Left,,,3.808
42900,PSS,EE,HEPHY,Left,,,3.545
42900,PSS,WW,HEPHY,Left,,,3.515
42904,2S,EE,Brown,Right,20.0,20.076,4.954
42904,2S,WW,Brown,Right,20.0,20.054,3.619
42904,2S,EE,Brown,Right,20.0,20.059,2.996
42904,2S,WW,Brown,Right,20.0,20.052,3.54
42905,2S,EE,Brown,Right,20.0,20.03,3.829
42905,2S,WW,Brown,Right,20.0,20.052,3.395
42905,2S,EE,Brown,Right,20.0,20.019,3.241
42905,2S,WW,Brown,Right,20.0,20.042,3.15
42905,2S,EE,Brown,Right,20.0,20.083,3.525
42905,2S,WW,Brown,Right,20.0,20.058,3.198
42905,2S,EE,Brown,Right,20.0,20.077,3.494
42905,2S,WW,Brown,Right,20.0,20.044,3.208
42905,2S,EE,Brown,Right,20.0,20.009,3.339
42905,2S,WW,Brown,Right,20.0,20.029,3.213
42905,2S,EE,Brown,Right,20.0,20.009,3.194
42905,2S,WW,Brown,Right,20.0,20.024,3.247
42905,2S,EE,Brown,Right,20.0,20.066,3.506
42905,2S,WW,Brown,Right,20.0,20.048,3.113
42905,2S,EE,Brown,Right,20.0,20.068,3.405
42905,2S,WW,Brown,Right,20.0,20.056,3.091
42908,2S,EE,Brown,Right,20.0,20.006,3.805
42908,2S,WW,Brown,Right,20.0,20.011,3.678
42908,2S,EE,Brown,Right,20.0,20.034,3.825
42908,2S,WW,Brown,Right,20.0,20.058,3.319
42908,2S,EE,Brown,Right,20.0,20.041,3.538
42908,2S,WW,Brown,Right,20.0,20.024,3.64
42908,2S,EE,Brown,Right,20.0,20.082,3.928
42908,2S,WW,Brown,Right,20.0,20.051,3.382
42908,2S,EE,Brown,Right,20.0,20.006,3.495
42908,2S,WW,Brown,Right,20.0,20.009,4.205
42908,2S,EE,Brown,Right,20.0,20.019,3.565
42908,2S,WW,Brown,Right,20.0,20.038,3.606
42908,2S,EE,Brown,Right,20.0,20.034,3.879
42908,2S,WW,Brown,Right,20.0,20.019,3.685
42908,2S,EE,Brown,Right,20.0,20.068,3.783
42908,2S,WW,Brown,Right,20.0,20.039,3.466
42909,2S,EE,Brown,Right,20.0,20.008,3.315
42909,2S,WW,Brown,Right,20.0,20.018,3.528
42909,2S,EE,Brown,Right,20.0,20.019,3.854
42909,2S,WW,Brown,Right,20.0,20.033,3.644
42909,2S,EE,Brown,Right,20.0,20.056,3.915
42909,2S,WW,Brown,Right,20.0,20.031,3.562
42909,2S,EE,Brown,Right,20.0,20.068,3.644
42909,2S,WW,Brown,Right,20.0,20.031,3.506
42909,2S,EE,Brown,Right,20.0,20.007,4.084
42909,2S,WW,Brown,Right,20.0,20.02,4.541
42909,2S,EE,Brown,Right,20.0,20.031,10.323
42909,2S,WW,Brown,Right,20.0,20.047,3.597
42909,2S,EE,Brown,Right,20.0,20.059,2.859
42909,2S,WW,Brown,Right,20.0,20.029,3.841
42909,2S,EE,Brown,Right,20.0,20.082,3.054
42909,2S,WW,Brown,Right,20.0,20.043,4.225
42910,2S,EE,HEPHY,Left,,,3.68
42910,2S,WW,HEPHY,Left,,,3.248
42910,2S,EE,HEPHY,Left,,,3.788
42910,2S,WW,HEPHY,Left,,,3.256
42910,2S,EE,HEPHY,Left,,,3.734
42910,2S,WW,HEPHY,Left,,,3.556
42910,2S,EE,HEPHY,Left,,,3.304
42910,2S,WW,HEPHY,Left,,,3.496
42910,2S,EE,HEPHY,Left,,,4.194
42910,2S,WW,HEPHY,Left,,,3.303
42910,2S,EE,HEPHY,Left,,,3.812
42910,2S,WW,HEPHY,Left,,,3.283
42910,2S,EE,HEPHY,Left,,,3.65
42910,2S,WW,HEPHY,Left,,,3.348
42910,2S,EE,HEPHY,Left,,,3.622
42910,2S,WW,HEPHY,Left,,,3.348
42911,2S,EE,HEPHY,Left,,,3.417
42911,2S,WW,HEPHY,Left,,,3.323
42911,2S,EE,HEPHY,Left,,,3.606
42911,2S,WW,HEPHY,Left,,,3.494
42911,2S,EE,HEPHY,Left,,,3.18
42911,2S,WW,HEPHY,Left,,,3.492
42911,2S,EE,HEPHY,Left,,,3.353
42911,2S,WW,HEPHY,Left,,,3.78
42911,2S,EE,HEPHY,Left,,,3.381
42911,2S,WW,HEPHY,Left,,,3.176
42911,2S,EE,HEPHY,Left,,,3.321
42911,2S,WW,HEPHY,Left,,,3.293
42911,2S,EE,HEPHY,Left,,,2.965
42911,2S,WW,HEPHY,Left,,,3.304
42911,2S,EE,HEPHY,Left,,,3.099
42911,2S,WW,HEPHY,Left,,,3.361
43258,2S,EE,Perugia,Left,20.0,20.0,5.891
43258,2S,WW,Perugia,Left,20.0,20.0,6.142
43258,2S,EE,Perugia,Left,20.0,20.0,5.893
43258,2S,WW,Perugia,Left,20.0,20.0,6.406
43258,2S,EE,Perugia,Left,20.0,20.0,6.122
43258,2S,WW,Perugia,Left,20.0,20.0,6.308
43258,2S,EE,Perugia,Left,20.0,20.0,6.23
43258,2S,WW,Perugia,Left,20.0,20.0,6.258
43258,2S,EE,Perugia,Left,20.0,20.0,5.974
43258,2S,WW,Perugia,Left,20.0,20.0,6.219
43258,2S,EE,Perugia,Left,20.0,20.0,6.208
43258,2S,WW,Perugia,Left,20.0,20.0,6.277
43258,2S,EE,Perugia,Left,20.0,20.0,6.234
43258,2S,WW,Perugia,Left,20.0,20.0,6.694
43259,2S,EE,Perugia,Left,20.0,20.0,6.312
43259,2S,WW,Perugia,Left,20.0,20.0,6.198
43259,2S,EE,Perugia,Left,20.0,20.0,6.279
43259,2S,WW,Perugia,Left,20.0,20.0,5.995
43259,2S,EE,Perugia,Left,20.0,20.0,6.208
43259,2S,WW,Perugia,Left,20.0,20.0,6.137
43259,2S,EE,Perugia,Left,20.0,20.0,6.501
43259,2S,WW,Perugia,Left,20.0,20.0,6.686
43259,2S,EE,Perugia,Left,20.0,20.0,6.383
43259,2S,WW,Perugia,Left,20.0,20.0,6.611
43259,2S,EE,Perugia,Left,20.0,20.0,6.33
43259,2S,WW,Perugia,Left,20.0,20.0,6.288
43259,2S,EE,Perugia,Left,20.0,20.0,6.19
43259,2S,WW,Perugia,Left,20.0,20.0,6.352
43260,2S,EE,Perugia,Left,20.0,20.0,5.963
43260,2S,WW,Perugia,Left,20.0,20.0,5.401
43260,2S,EE,Perugia,Left,20.0,20.0,6.158
43260,2S,WW,Perugia,Left,20.0,20.0,5.772
43260,2S,EE,Perugia,Left,20.0,20.0,6.566
43260,2S,WW,Perugia,Left,20.0,20.0,5.92
43260,2S,EE,Perugia,Left,20.0,20.0,5.997
43260,2S,WW,Perugia,Left,20.0,20.0,5.583
43260,2S,EE,Perugia,Left,20.0,20.0,6.403
43260,2S,WW,Perugia,Left,20.0,20.0,5.925
43260,2S,EE,Perugia,Left,20.0,20.0,6.369
43260,2S,WW,Perugia,Left,20.0,20.0,5.378
