batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VD_V
38713,2S,EE,Brown,Right,20.0,20.032,242.758
38713,2S,WW,Brown,Right,20.0,20.021,221.671
38713,2S,EE,Brown,Right,20.0,20.007,244.996
38713,2S,WW,Brown,Right,20.0,20.015,227.119
38713,2S,EE,Brown,Right,20.0,20.011,251.588
38713,2S,WW,Brown,Right,20.0,20.025,221.957
38713,2S,EE,Brown,Right,20.0,20.029,245.575
38713,2S,WW,Brown,Right,20.0,20.012,255.851
38713,2S,EE,Brown,Right,20.0,20.041,236.012
38713,2S,WW,Brown,Right,20.0,20.017,248.717
38714,2S,EE,Demokritos,Left,22.1,22.1,202.85
38714,2S,WW,Demokritos,Left,22.4,22.4,199.269
38714,2S,EE,Demokritos,Left,22.7,22.7,203.231
38714,2S,WW,Demokritos,Left,21.1,21.1,204.168
38714,2S,EE,Demokritos,Left,20.2,20.2,202.38
38714,2S,WW,Demokritos,Left,20.9,20.9,214.411
38714,2S,EE,Demokritos,Left,21.7,21.7,202.853
38714,2S,WW,Demokritos,Left,21.9,21.9,202.455
38714,2S,EE,Demokritos,Left,21.8,21.8,203.98
38714,2S,WW,Demokritos,Left,22.1,22.1,203.401
38714,2S,EE,Demokritos,Left,22.3,22.3,201.247
38714,2S,WW,Demokritos,Left,22.4,22.4,191.299
38714,2S,EE,Demokritos,Left,22.3,22.3,206.564
38714,2S,WW,Demokritos,Left,22.2,22.2,202.314
38715,2S,EE,Demokritos,Left,21.0,21.0,186.444
38715,2S,WW,Demokritos,Left,21.0,21.0,183.533
38715,2S,EE,Demokritos,Left,22.3,22.3,186.752
38715,2S,WW,Demokritos,Left,21.1,21.1,186.562
38715,2S,EE,Demokritos,Left,20.9,20.9,185.407
38715,2S,WW,Demokritos,Left,20.9,20.9,184.823
38715,2S,EE,Demokritos,Left,21.6,21.6,186.481
38715,2S,WW,Demokritos,Left,21.9,21.9,182.609
38715,2S,EE,Demokritos,Left,21.9,21.9,185.021
38715,2S,WW,Demokritos,Left,21.7,21.7,191.01
38715,2S,EE,Demokritos,Left,21.3,21.3,185.347
38715,2S,WW,Demokritos,Left,21.0,21.0,188.879
38715,2S,EE,Demokritos,Left,22.0,22.0,184.547
38715,2S,WW,Demokritos,Left,22.1,22.1,185.104
38716,2S,EE,Perugia,Left,20.0,20.0,201.356
38716,2S,EE,Perugia,Left,20.0,20.0,201.356
38716,2S,EE,Perugia,Left,20.0,20.0,201.356
38716,2S,WW,Perugia,Left,20.0,20.0,200.137
38716,2S,WW,Perugia,Left,20.0,20.0,200.137
38716,2S,WW,Perugia,Left,20.0,20.0,200.137
38716,2S,EE,Perugia,Left,20.0,20.0,200.277
38716,2S,EE,Perugia,Left,20.0,20.0,200.277
38716,2S,EE,Perugia,Left,20.0,20.0,200.277
38716,2S,WW,Perugia,Left,20.0,20.0,198.955
38716,2S,WW,Perugia,Left,20.0,20.0,198.955
38716,2S,WW,Perugia,Left,20.0,20.0,198.955
38716,2S,EE,Perugia,Left,20.0,20.0,198.947
38716,2S,EE,Perugia,Left,20.0,20.0,198.947
38716,2S,EE,Perugia,Left,20.0,20.0,198.947
38716,2S,WW,Perugia,Left,20.0,20.0,199.431
38716,2S,WW,Perugia,Left,20.0,20.0,199.431
38716,2S,WW,Perugia,Left,20.0,20.0,199.431
38716,2S,EE,Perugia,Left,20.0,20.0,200.556
38716,2S,EE,Perugia,Left,20.0,20.0,200.556
38716,2S,EE,Perugia,Left,20.0,20.0,200.556
38716,2S,WW,Perugia,Left,20.0,20.0,214.992
38716,2S,WW,Perugia,Left,20.0,20.0,214.992
38716,2S,WW,Perugia,Left,20.0,20.0,214.992
38716,2S,EE,Perugia,Left,20.0,20.0,200.844
38716,2S,EE,Perugia,Left,20.0,20.0,200.844
38716,2S,EE,Perugia,Left,20.0,20.0,200.844
38716,2S,WW,Perugia,Left,20.0,20.0,199.601
38716,2S,WW,Perugia,Left,20.0,20.0,199.601
38716,2S,WW,Perugia,Left,20.0,20.0,199.601
38716,2S,EE,Perugia,Left,20.0,20.0,199.933
38716,2S,EE,Perugia,Left,20.0,20.0,199.933
38716,2S,EE,Perugia,Left,20.0,20.0,199.933
38716,2S,WW,Perugia,Left,20.0,20.0,228.101
38716,2S,WW,Perugia,Left,20.0,20.0,228.101
38716,2S,WW,Perugia,Left,20.0,20.0,228.101
38695,2S,EE,Brown,Right,20.0,20.008,222.724
38695,2S,WW,Brown,Right,20.0,20.025,223.145
38695,2S,EE,Brown,Right,20.0,20.007,223.594
38695,2S,WW,Brown,Right,20.0,20.01,215.998
38695,2S,EE,Brown,Right,20.0,20.042,222.837
38695,2S,WW,Brown,Right,20.0,20.03,208.832
38695,2S,EE,Brown,Right,20.0,20.018,222.039
38695,2S,WW,Brown,Right,20.0,20.009,213.658
38695,2S,EE,Brown,Right,20.0,20.018,220.861
38695,2S,WW,Brown,Right,20.0,20.043,245.911
38695,2S,EE,Brown,Right,20.0,20.009,226.225
38695,2S,WW,Brown,Right,20.0,20.034,242.711
38695,2S,EE,Brown,Right,20.0,20.06,224.52
38695,2S,WW,Brown,Right,20.0,20.039,250.904
38695,2S,EE,Brown,Right,20.0,20.051,223.481
38695,2S,WW,Brown,Right,20.0,20.03,214.101
38696,2S,EE,Brown,Right,20.0,20.005,225.921
38696,2S,WW,Brown,Right,20.0,20.013,224.982
38696,2S,EE,Brown,Right,20.0,20.009,222.584
38696,2S,WW,Brown,Right,20.0,20.015,222.1
38696,2S,EE,Brown,Right,20.0,20.037,224.293
38696,2S,WW,Brown,Right,20.0,20.015,234.06
38696,2S,EE,Brown,Right,20.0,20.038,225.179
38696,2S,WW,Brown,Right,20.0,20.015,224.924
38696,2S,EE,Brown,Right,20.0,20.011,224.238
38696,2S,WW,Brown,Right,20.0,20.01,234.938
38696,2S,EE,Brown,Right,20.0,20.007,226.042
38696,2S,WW,Brown,Right,20.0,20.01,228.704
38696,2S,EE,Brown,Right,20.0,20.031,224.727
38696,2S,WW,Brown,Right,20.0,20.016,224.261
38696,2S,EE,Brown,Right,20.0,20.026,221.463
38696,2S,WW,Brown,Right,20.0,20.009,221.984
38696,2S,EE,Brown,Right,20.0,20.005,222.024
38696,2S,WW,Brown,Right,20.0,20.005,228.481
38696,2S,EE,Brown,Right,20.0,20.019,225.055
38696,2S,WW,Brown,Right,20.0,20.008,221.98
38868,2S,EE,HEPHY,Left,,,207.995
38868,2S,WW,HEPHY,Left,,,216.735
38868,2S,EE,HEPHY,Left,,,209.15
38868,2S,WW,HEPHY,Left,,,212.235
38868,2S,EE,HEPHY,Left,,,203.126
38868,2S,WW,HEPHY,Left,,,213.754
38868,2S,EE,HEPHY,Left,,,203.601
38868,2S,WW,HEPHY,Left,,,200.738
38868,2S,EE,HEPHY,Left,,,201.793
38868,2S,WW,HEPHY,Left,,,202.661
38868,2S,EE,HEPHY,Left,,,212.686
38868,2S,WW,HEPHY,Left,,,213.53
38868,2S,EE,HEPHY,Left,,,215.57
38868,2S,WW,HEPHY,Left,,,212.803
38868,2S,EE,HEPHY,Left,,,214.857
38868,2S,WW,HEPHY,Left,,,206.51
38869,2S,EE,Demokritos,Left,23.0,23.0,188.381
38869,2S,WW,Demokritos,Left,23.1,23.1,189.08
38869,2S,EE,Demokritos,Left,23.0,23.0,189.559
38869,2S,EE,Demokritos,Left,20.7,20.7,190.779
38869,2S,EE,Demokritos,Left,21.9,21.9,180.305
38869,2S,WW,Demokritos,Left,22.2,22.2,178.835
38869,2S,EE,Demokritos,Left,22.0,22.0,180.838
38869,2S,WW,Demokritos,Left,22.7,22.7,179.232
38869,2S,EE,Demokritos,Left,22.7,22.7,189.908
38869,2S,WW,Demokritos,Left,20.9,20.9,193.733
38869,2S,EE,Demokritos,Left,21.2,21.2,192.63
38869,2S,WW,Demokritos,Left,21.6,21.6,189.798
38869,2S,EE,Demokritos,Left,21.7,21.7,178.947
38869,2S,WW,Demokritos,Left,22.6,22.6,181.242
38870,2S,EE,Demokritos,Left,21.5,21.5,207.081
38870,2S,WW,Demokritos,Left,21.5,21.5,190.862
38870,2S,EE,Demokritos,Left,21.6,21.6,236.107
38870,2S,WW,Demokritos,Left,21.3,21.3,211.205
38870,2S,EE,Demokritos,Left,21.6,21.6,235.03
38870,2S,WW,Demokritos,Left,20.6,20.6,213.319
38870,2S,EE,Demokritos,Left,21.3,21.3,203.493
38870,2S,WW,Demokritos,Left,22.1,22.1,185.372
38870,2S,EE,Demokritos,Left,21.2,21.2,209.215
38870,2S,WW,Demokritos,Left,22.0,22.0,188.244
38870,2S,EE,Demokritos,Left,21.2,21.2,193.656
38870,2S,WW,Demokritos,Left,21.6,21.6,185.805
38870,2S,EE,Demokritos,Left,22.4,22.4,210.991
38870,2S,WW,Demokritos,Left,22.3,22.3,184.952
38871,2S,EE,HEPHY,Left,,,198.405
38871,2S,WW,HEPHY,Left,,,203.672
38871,2S,EE,HEPHY,Left,,,205.289
38871,2S,WW,HEPHY,Left,,,218.172
38871,2S,EE,HEPHY,Left,,,204.116
38871,2S,WW,HEPHY,Left,,,207.26
38871,2S,EE,HEPHY,Left,,,204.405
38871,2S,WW,HEPHY,Left,,,214.172
38871,2S,EE,HEPHY,Left,,,199.352
38871,2S,WW,HEPHY,Left,,,202.324
38871,2S,EE,HEPHY,Left,,,203.51
38871,2S,WW,HEPHY,Left,,,215.569
38871,2S,EE,HEPHY,Left,,,204.875
38871,2S,WW,HEPHY,Left,,,206.076
38871,2S,EE,HEPHY,Left,,,202.365
38871,2S,WW,HEPHY,Left,,,206.594
38920,PSS,EE,Perugia,Left,20.0,20.0,219.98
38920,PSS,EE,Perugia,Left,20.0,20.0,219.98
38920,PSS,EE,Perugia,Left,20.0,20.0,219.98
38920,PSS,WW,Perugia,Left,20.0,20.0,236.404
38920,PSS,WW,Perugia,Left,20.0,20.0,236.404
38920,PSS,WW,Perugia,Left,20.0,20.0,236.404
38920,PSS,EE,Perugia,Left,20.0,20.0,223.824
38920,PSS,EE,Perugia,Left,20.0,20.0,223.824
38920,PSS,EE,Perugia,Left,20.0,20.0,223.824
38920,PSS,WW,Perugia,Left,20.0,20.0,335.287
38920,PSS,WW,Perugia,Left,20.0,20.0,335.287
38920,PSS,WW,Perugia,Left,20.0,20.0,335.287
38920,PSS,EE,Perugia,Left,20.0,20.0,222.156
38920,PSS,EE,Perugia,Left,20.0,20.0,222.156
38920,PSS,EE,Perugia,Left,20.0,20.0,222.156
38920,PSS,WW,Perugia,Left,20.0,20.0,251.391
38920,PSS,WW,Perugia,Left,20.0,20.0,251.391
38920,PSS,WW,Perugia,Left,20.0,20.0,251.391
38920,PSS,EE,Perugia,Left,20.0,20.0,223.784
38920,PSS,EE,Perugia,Left,20.0,20.0,223.784
38920,PSS,EE,Perugia,Left,20.0,20.0,223.784
38920,PSS,WW,Perugia,Left,20.0,20.0,264.683
38920,PSS,WW,Perugia,Left,20.0,20.0,264.683
38920,PSS,WW,Perugia,Left,20.0,20.0,264.683
38920,PSS,EE,Perugia,Left,20.0,20.0,223.688
38920,PSS,EE,Perugia,Left,20.0,20.0,223.688
38920,PSS,EE,Perugia,Left,20.0,20.0,223.688
38920,PSS,WW,Perugia,Left,20.0,20.0,275.022
38920,PSS,WW,Perugia,Left,20.0,20.0,275.022
38920,PSS,WW,Perugia,Left,20.0,20.0,275.022
38920,PSS,EE,Perugia,Left,20.0,20.0,223.539
38920,PSS,EE,Perugia,Left,20.0,20.0,223.539
38920,PSS,EE,Perugia,Left,20.0,20.0,223.539
38920,PSS,WW,Perugia,Left,20.0,20.0,286.935
38920,PSS,WW,Perugia,Left,20.0,20.0,286.935
38920,PSS,WW,Perugia,Left,20.0,20.0,286.935
38920,PSS,EE,Perugia,Left,20.0,20.0,196.553
38920,PSS,EE,Perugia,Left,20.0,20.0,196.553
38920,PSS,EE,Perugia,Left,20.0,20.0,196.553
38920,PSS,WW,Perugia,Left,20.0,20.0,216.632
38920,PSS,WW,Perugia,Left,20.0,20.0,216.632
38920,PSS,WW,Perugia,Left,20.0,20.0,216.632
38920,PSS,EE,Perugia,Left,20.0,20.0,208.198
38920,PSS,EE,Perugia,Left,20.0,20.0,208.198
38920,PSS,EE,Perugia,Left,20.0,20.0,208.198
38920,PSS,WW,Perugia,Left,20.0,20.0,207.495
38920,PSS,WW,Perugia,Left,20.0,20.0,207.495
38920,PSS,WW,Perugia,Left,20.0,20.0,207.495
38921,PSS,EE,Perugia,Left,20.0,20.0,211.808
38921,PSS,EE,Perugia,Left,20.0,20.0,211.808
38921,PSS,EE,Perugia,Left,20.0,20.0,211.808
38921,PSS,WW,Perugia,Left,20.0,20.0,213.99
38921,PSS,WW,Perugia,Left,20.0,20.0,213.99
38921,PSS,WW,Perugia,Left,20.0,20.0,213.99
38921,PSS,EE,Perugia,Left,20.0,20.0,204.282
38921,PSS,EE,Perugia,Left,20.0,20.0,204.282
38921,PSS,EE,Perugia,Left,20.0,20.0,204.282
38921,PSS,WW,Perugia,Left,20.0,20.0,204.203
38921,PSS,WW,Perugia,Left,20.0,20.0,204.203
38921,PSS,WW,Perugia,Left,20.0,20.0,204.203
38921,PSS,EE,Perugia,Left,20.0,20.0,211.492
38921,PSS,EE,Perugia,Left,20.0,20.0,211.492
38921,PSS,EE,Perugia,Left,20.0,20.0,211.492
38921,PSS,WW,Perugia,Left,20.0,20.0,213.046
38921,PSS,WW,Perugia,Left,20.0,20.0,213.046
38921,PSS,WW,Perugia,Left,20.0,20.0,213.046
38921,PSS,EE,Perugia,Left,20.0,20.0,216.466
38921,PSS,EE,Perugia,Left,20.0,20.0,216.466
38921,PSS,EE,Perugia,Left,20.0,20.0,216.466
38921,PSS,WW,Perugia,Left,20.0,20.0,206.937
38921,PSS,WW,Perugia,Left,20.0,20.0,206.937
38921,PSS,WW,Perugia,Left,20.0,20.0,206.937
38921,PSS,EE,Perugia,Left,20.0,20.0,212.463
38921,PSS,EE,Perugia,Left,20.0,20.0,212.463
38921,PSS,EE,Perugia,Left,20.0,20.0,212.463
38921,PSS,WW,Perugia,Left,20.0,20.0,208.775
38921,PSS,WW,Perugia,Left,20.0,20.0,208.775
38921,PSS,WW,Perugia,Left,20.0,20.0,208.775
38921,PSS,WW,Perugia,Left,20.0,20.0,208.775
38921,PSS,EE,Perugia,Left,20.0,20.0,256.338
38921,PSS,EE,Perugia,Left,20.0,20.0,256.338
38921,PSS,EE,Perugia,Left,20.0,20.0,256.338
38921,PSS,WW,Perugia,Left,20.0,20.0,200.102
38921,PSS,WW,Perugia,Left,20.0,20.0,200.102
38921,PSS,WW,Perugia,Left,20.0,20.0,200.102
38921,PSS,EE,Perugia,Left,20.0,20.0,213.242
38921,PSS,EE,Perugia,Left,20.0,20.0,213.242
38921,PSS,EE,Perugia,Left,20.0,20.0,213.242
38921,PSS,WW,Perugia,Left,20.0,20.0,201.057
38921,PSS,WW,Perugia,Left,20.0,20.0,201.057
38921,PSS,WW,Perugia,Left,20.0,20.0,201.057
38872,2S,EE,Demokritos,Left,21.6,21.6,195.075
38872,2S,WW,Demokritos,Left,21.7,21.7,197.962
38872,2S,EE,Demokritos,Left,21.4,21.4,202.145
38872,2S,WW,Demokritos,Left,21.5,21.5,201.715
38873,2S,EE,Brown,Right,20.0,20.006,213.041
38873,2S,WW,Brown,Right,20.0,20.012,207.388
38873,2S,EE,Brown,Right,20.0,20.005,221.969
38873,2S,WW,Brown,Right,20.0,20.006,233.137
38873,2S,EE,Brown,Right,20.0,20.005,221.171
38873,2S,WW,Brown,Right,20.0,20.01,226.02
38873,2S,EE,Brown,Right,20.0,20.034,219.727
38873,2S,WW,Brown,Right,20.0,20.025,234.694
38873,2S,EE,Brown,Right,20.0,20.028,220.766
38873,2S,WW,Brown,Right,20.0,20.011,253.411
38874,2S,EE,Brown,Right,20.0,20.004,218.661
38874,2S,WW,Brown,Right,20.0,20.004,253.953
38874,2S,EE,Brown,Right,20.0,20.007,219.335
38874,2S,WW,Brown,Right,20.0,20.007,253.226
38874,2S,EE,Brown,Right,20.0,20.008,212.875
38874,2S,WW,Brown,Right,20.0,20.003,214.662
38874,2S,EE,Brown,Right,20.0,20.007,215.908
38874,2S,WW,Brown,Right,20.0,20.003,217.157
38874,2S,EE,Brown,Right,20.0,20.005,212.838
38874,2S,WW,Brown,Right,20.0,20.009,222.839
38874,2S,EE,Brown,Right,20.0,20.006,213.099
38874,2S,WW,Brown,Right,20.0,20.007,225.482
38875,2S,EE,Brown,Right,20.0,20.004,226.205
38875,2S,WW,Brown,Right,20.0,20.006,225.787
38875,2S,EE,Brown,Right,20.0,20.007,225.213
38875,2S,WW,Brown,Right,20.0,20.002,225.464
38875,2S,EE,Brown,Right,20.0,20.007,220.077
38875,2S,WW,Brown,Right,20.0,20.005,220.34
38875,2S,EE,Brown,Right,20.0,20.004,220.347
38875,2S,WW,Brown,Right,20.0,20.007,221.474
38875,2S,EE,Brown,Right,20.0,20.005,232.134
38875,2S,WW,Brown,Right,20.0,20.004,234.204
38876,2S,EE,Demokritos,Left,21.8,21.8,218.534
38876,2S,WW,Demokritos,Left,21.8,21.8,211.273
38876,2S,EE,Demokritos,Left,21.9,21.9,205.231
38876,2S,WW,Demokritos,Left,18.4,18.4,232.648
38876,2S,EE,Demokritos,Left,20.4,20.4,202.439
38876,2S,WW,Demokritos,Left,21.3,21.3,200.593
38876,2S,EE,Demokritos,Left,21.7,21.7,201.87
38876,2S,WW,Demokritos,Left,22.2,22.2,204.069
38877,2S,EE,Perugia,Left,20.0,20.0,230.589
38877,2S,EE,Perugia,Left,20.0,20.0,230.589
38877,2S,EE,Perugia,Left,20.0,20.0,230.589
38877,2S,WW,Perugia,Left,20.0,20.0,226.541
38877,2S,WW,Perugia,Left,20.0,20.0,226.541
38877,2S,WW,Perugia,Left,20.0,20.0,226.541
38877,2S,EE,Perugia,Left,20.0,20.0,226.265
38877,2S,EE,Perugia,Left,20.0,20.0,227.158
38877,2S,EE,Perugia,Left,20.0,20.0,227.158
38877,2S,WW,Perugia,Left,20.0,20.0,227.195
38877,2S,WW,Perugia,Left,20.0,20.0,227.195
38877,2S,WW,Perugia,Left,20.0,20.0,227.195
38877,2S,EE,Perugia,Left,20.0,20.0,227.158
38877,2S,EE,Perugia,Left,20.0,20.0,234.277
38877,2S,EE,Perugia,Left,20.0,20.0,234.277
38877,2S,WW,Perugia,Left,20.0,20.0,237.232
38877,2S,WW,Perugia,Left,20.0,20.0,237.232
38877,2S,WW,Perugia,Left,20.0,20.0,237.232
38877,2S,EE,Perugia,Left,20.0,20.0,234.277
38877,2S,EE,Perugia,Left,20.0,20.0,234.277
38877,2S,EE,Perugia,Left,20.0,20.0,234.277
38877,2S,WW,Perugia,Left,20.0,20.0,226.967
38877,2S,WW,Perugia,Left,20.0,20.0,226.967
38877,2S,WW,Perugia,Left,20.0,20.0,226.967
38877,2S,EE,Perugia,Left,20.0,20.0,240.347
38877,2S,EE,Perugia,Left,20.0,20.0,240.347
38877,2S,EE,Perugia,Left,20.0,20.0,240.347
38877,2S,WW,Perugia,Left,20.0,20.0,240.807
38877,2S,WW,Perugia,Left,20.0,20.0,240.807
38877,2S,WW,Perugia,Left,20.0,20.0,240.807
38877,2S,EE,Perugia,Left,20.0,20.0,241.602
38877,2S,EE,Perugia,Left,20.0,20.0,241.602
38877,2S,EE,Perugia,Left,20.0,20.0,241.602
38877,2S,WW,Perugia,Left,20.0,20.0,241.457
38877,2S,WW,Perugia,Left,20.0,20.0,241.457
38877,2S,WW,Perugia,Left,20.0,20.0,241.457
38877,2S,EE,Perugia,Left,20.0,20.0,230.959
38877,2S,EE,Perugia,Left,20.0,20.0,230.959
38877,2S,EE,Perugia,Left,20.0,20.0,230.959
38877,2S,WW,Perugia,Left,20.0,20.0,233.28
38877,2S,WW,Perugia,Left,20.0,20.0,233.28
38877,2S,WW,Perugia,Left,20.0,20.0,233.28
38877,2S,EE,Perugia,Left,20.0,20.0,241.524
38877,2S,EE,Perugia,Left,20.0,20.0,241.524
38877,2S,EE,Perugia,Left,20.0,20.0,241.524
38877,2S,WW,Perugia,Left,20.0,20.0,240.318
38877,2S,WW,Perugia,Left,20.0,20.0,240.318
38877,2S,WW,Perugia,Left,20.0,20.0,240.318
38878,2S,EE,HEPHY,Left,,,240.861
38878,2S,WW,HEPHY,Left,,,250.858
38878,2S,EE,HEPHY,Left,,,246.984
38878,2S,WW,HEPHY,Left,,,239.261
38878,2S,EE,HEPHY,Left,,,244.909
38878,2S,WW,HEPHY,Left,,,245.112
38878,2S,EE,HEPHY,Left,,,243.347
38878,2S,WW,HEPHY,Left,,,250.959
38878,2S,EE,HEPHY,Left,,,223.37
38878,2S,WW,HEPHY,Left,,,224.769
38878,2S,EE,HEPHY,Left,,,219.542
38878,2S,WW,HEPHY,Left,,,231.903
38878,2S,EE,HEPHY,Left,,,224.162
38878,2S,WW,HEPHY,Left,,,219.391
38878,2S,EE,HEPHY,Left,,,228.977
38878,2S,WW,HEPHY,Left,,,231.658
38879,2S,EE,HEPHY,Left,,,220.511
38879,2S,WW,HEPHY,Left,,,221.552
38879,2S,EE,HEPHY,Left,,,222.927
38879,2S,WW,HEPHY,Left,,,223.336
38879,2S,EE,HEPHY,Left,,,230.12
38879,2S,WW,HEPHY,Left,,,228.736
38879,2S,EE,HEPHY,Left,,,226.348
38879,2S,WW,HEPHY,Left,,,224.191
38879,2S,EE,HEPHY,Left,,,218.991
38879,2S,WW,HEPHY,Left,,,218.234
38879,2S,EE,HEPHY,Left,,,227.823
38879,2S,WW,HEPHY,Left,,,229.794
38879,2S,EE,HEPHY,Left,,,219.049
38879,2S,WW,HEPHY,Left,,,223.341
38879,2S,EE,HEPHY,Left,,,221.538
38879,2S,WW,HEPHY,Left,,,222.44
38880,2S,EE,HEPHY,Left,,,234.286
38880,2S,WW,HEPHY,Left,,,240.53
38880,2S,EE,HEPHY,Left,,,238.815
38880,2S,WW,HEPHY,Left,,,237.089
38880,2S,EE,HEPHY,Left,,,240.346
38880,2S,WW,HEPHY,Left,,,236.229
38881,2S,EE,Demokritos,Left,19.5,19.5,204.909
38881,2S,WW,Demokritos,Left,20.1,20.1,195.75
38922,PSS,EE,Perugia,Left,20.0,20.0,301.501
38922,PSS,EE,Perugia,Left,20.0,20.0,301.501
38922,PSS,EE,Perugia,Left,20.0,20.0,301.501
38922,PSS,WW,Perugia,Left,20.0,20.0,243.007
38922,PSS,WW,Perugia,Left,20.0,20.0,243.007
38922,PSS,WW,Perugia,Left,20.0,20.0,243.007
38922,PSS,EE,Perugia,Left,20.0,20.0,270.857
38922,PSS,EE,Perugia,Left,20.0,20.0,270.857
38922,PSS,EE,Perugia,Left,20.0,20.0,270.857
38922,PSS,WW,Perugia,Left,20.0,20.0,218.072
38922,PSS,WW,Perugia,Left,20.0,20.0,218.072
38922,PSS,WW,Perugia,Left,20.0,20.0,218.072
38922,PSS,EE,Perugia,Left,20.0,20.0,259.729
38922,PSS,EE,Perugia,Left,20.0,20.0,259.729
38922,PSS,EE,Perugia,Left,20.0,20.0,259.729
38922,PSS,WW,Perugia,Left,20.0,20.0,209.874
38922,PSS,WW,Perugia,Left,20.0,20.0,209.874
38922,PSS,WW,Perugia,Left,20.0,20.0,209.874
38922,PSS,EE,Perugia,Left,20.0,20.0,292.763
38922,PSS,EE,Perugia,Left,20.0,20.0,292.763
38922,PSS,EE,Perugia,Left,20.0,20.0,292.763
38922,PSS,WW,Perugia,Left,20.0,20.0,223.416
38922,PSS,WW,Perugia,Left,20.0,20.0,223.416
38922,PSS,WW,Perugia,Left,20.0,20.0,223.416
38922,PSS,EE,Perugia,Left,20.0,20.0,296.796
38922,PSS,EE,Perugia,Left,20.0,20.0,296.796
38922,PSS,EE,Perugia,Left,20.0,20.0,296.796
38922,PSS,WW,Perugia,Left,20.0,20.0,216.02
38922,PSS,WW,Perugia,Left,20.0,20.0,216.02
38922,PSS,WW,Perugia,Left,20.0,20.0,216.02
38922,PSS,EE,Perugia,Left,20.0,20.0,274.488
38922,PSS,EE,Perugia,Left,20.0,20.0,274.488
38922,PSS,EE,Perugia,Left,20.0,20.0,274.488
38922,PSS,WW,Perugia,Left,20.0,20.0,234.771
38922,PSS,WW,Perugia,Left,20.0,20.0,234.771
38922,PSS,WW,Perugia,Left,20.0,20.0,234.771
38922,PSS,EE,Perugia,Left,20.0,20.0,338.134
38922,PSS,EE,Perugia,Left,20.0,20.0,338.134
38922,PSS,EE,Perugia,Left,20.0,20.0,338.134
38922,PSS,WW,Perugia,Left,20.0,20.0,228.376
38922,PSS,WW,Perugia,Left,20.0,20.0,228.376
38922,PSS,WW,Perugia,Left,20.0,20.0,228.376
38922,PSS,EE,Perugia,Left,20.0,20.0,258.573
38922,PSS,EE,Perugia,Left,20.0,20.0,258.573
38922,PSS,EE,Perugia,Left,20.0,20.0,258.573
38922,PSS,WW,Perugia,Left,20.0,20.0,227.361
38922,PSS,WW,Perugia,Left,20.0,20.0,227.361
38922,PSS,WW,Perugia,Left,20.0,20.0,227.361
38882,2S,EE,Demokritos,Left,21.6,21.6,202.08
38882,2S,WW,Demokritos,Left,21.6,21.6,200.65
38882,2S,EE,Demokritos,Left,21.2,21.2,212.298
38882,2S,WW,Demokritos,Left,21.0,21.0,241.107
38882,2S,EE,Demokritos,Left,21.7,21.7,207.018
38882,2S,WW,Demokritos,Left,21.9,21.9,206.454
38882,2S,EE,Demokritos,Left,21.2,21.2,200.649
38882,2S,WW,Demokritos,Left,21.4,21.4,216.622
38882,2S,EE,Demokritos,Left,20.7,20.7,201.37
38882,2S,WW,Demokritos,Left,21.1,21.1,213.24
38882,2S,EE,Demokritos,Left,21.3,21.3,200.966
38882,2S,WW,Demokritos,Left,18.7,18.7,211.5
38882,2S,EE,Demokritos,Left,19.8,19.8,205.048
38882,2S,WW,Demokritos,Left,20.3,20.3,200.967
38883,2S,EE,Demokritos,Left,20.7,20.7,203.042
38883,2S,WW,Demokritos,Left,20.9,20.9,212.438
38883,2S,EE,Demokritos,Left,19.4,19.4,210.435
38883,2S,WW,Demokritos,Left,20.5,20.5,210.524
38883,2S,EE,Demokritos,Left,20.8,20.8,223.422
38883,2S,WW,Demokritos,Left,21.1,21.1,231.097
38883,2S,EE,Demokritos,Left,19.1,19.1,210.824
38883,2S,WW,Demokritos,Left,20.1,20.1,231.313
38883,2S,EE,Demokritos,Left,21.3,21.3,193.475
38883,2S,WW,Demokritos,Left,21.7,21.7,198.783
38883,2S,EE,Demokritos,Left,21.2,21.2,202.772
38883,2S,WW,Demokritos,Left,21.2,21.2,204.15
38883,2S,EE,Demokritos,Left,21.4,21.4,210.152
38883,2S,WW,Demokritos,Left,21.4,21.4,202.374
38884,2S,EE,Demokritos,Left,20.3,20.3,181.495
38884,2S,WW,Demokritos,Left,21.7,21.7,193.174
38884,2S,EE,Demokritos,Left,21.6,21.6,179.596
38884,2S,WW,Demokritos,Left,21.7,21.7,198.322
38884,2S,EE,Demokritos,Left,22.2,22.2,197.589
38884,2S,WW,Demokritos,Left,22.3,22.3,196.27
38884,2S,EE,Demokritos,Left,22.5,22.5,189.16
38884,2S,WW,Demokritos,Left,22.8,22.8,207.96
38884,2S,EE,Demokritos,Left,22.4,22.4,174.111
38884,2S,WW,Demokritos,Left,21.0,21.0,184.55
38884,2S,EE,Demokritos,Left,22.8,22.8,180.0
38884,2S,WW,Demokritos,Left,22.8,22.8,191.161
38884,2S,EE,Demokritos,Left,23.5,23.5,180.484
38884,2S,WW,Demokritos,Left,24.2,24.2,197.633
38885,2S,EE,HEPHY,Left,,,219.716
38885,2S,EE,HEPHY,Left,,,219.716
38885,2S,WW,HEPHY,Left,,,216.205
38885,2S,WW,HEPHY,Left,,,216.205
