batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RHO_KOHMCM
38202,2S,WW,Brown,Right,20.0,20.024,4.293
38202,2S,EE,Brown,Right,20.0,20.011,4.009
38202,2S,WW,Brown,Right,20.0,20.009,3.628
38202,2S,EE,Brown,Right,20.0,20.015,4.079
38202,2S,WW,Brown,Right,20.0,20.013,3.862
38202,2S,EE,Brown,Right,20.0,20.01,4.021
38202,2S,WW,Brown,Right,20.0,20.008,3.958
38202,2S,EE,Brown,Right,20.0,20.009,4.005
38202,2S,WW,Brown,Right,20.0,20.008,4.328
38691,2S,EE,HEPHY,Left,,,3.867
38691,2S,EE,HEPHY,Left,,,3.721
38691,2S,WW,HEPHY,Left,,,3.721
38691,2S,EE,HEPHY,Left,,,4.1
38691,2S,WW,HEPHY,Left,,,3.151
38691,2S,EE,HEPHY,Left,,,4.414
38691,2S,WW,HEPHY,Left,,,3.893
38691,2S,EE,HEPHY,Left,,,4.188
38691,2S,WW,HEPHY,Left,,,3.884
38691,2S,EE,HEPHY,Left,,,3.709
38691,2S,WW,HEPHY,Left,,,3.874
38691,2S,EE,HEPHY,Left,,,4.422
38691,2S,WW,HEPHY,Left,,,3.89
38691,2S,EE,HEPHY,Left,,,4.36
38691,2S,WW,HEPHY,Left,,,3.747
38693,2S,EE,Brown,Right,20.0,20.015,4.079
38693,2S,WW,Brown,Right,20.0,20.017,4.289
38693,2S,EE,Brown,Right,20.0,20.007,3.848
38693,2S,WW,Brown,Right,20.0,20.005,3.852
38693,2S,EE,Brown,Right,20.0,20.014,4.129
38693,2S,WW,Brown,Right,20.0,20.012,4.007
38693,2S,EE,Brown,Right,20.0,20.008,4.11
38693,2S,WW,Brown,Right,20.0,20.006,4.113
38693,2S,EE,Brown,Right,20.0,20.007,4.069
38693,2S,WW,Brown,Right,20.0,20.011,3.98
38693,2S,EE,Brown,Right,20.0,20.01,4.049
38693,2S,WW,Brown,Right,20.0,20.008,3.905
38693,2S,EE,Brown,Right,20.0,20.021,4.04
38693,2S,WW,Brown,Right,20.0,20.009,3.79
38693,2S,EE,Brown,Right,20.0,20.007,4.03
38693,2S,WW,Brown,Right,20.0,20.009,3.642
38694,2S,EE,Brown,Right,20.0,20.006,4.065
38694,2S,WW,Brown,Right,20.0,20.017,3.83
38694,2S,EE,Brown,Right,20.0,20.009,4.05
38694,2S,WW,Brown,Right,20.0,20.011,4.012
38694,2S,EE,Brown,Right,20.0,20.036,3.912
38694,2S,WW,Brown,Right,20.0,20.011,3.846
38694,2S,EE,Brown,Right,20.0,20.027,4.048
38694,2S,WW,Brown,Right,20.0,20.012,3.782
38694,2S,EE,Brown,Right,20.0,20.006,4.014
38694,2S,WW,Brown,Right,20.0,20.006,3.888
38694,2S,EE,Brown,Right,20.0,20.011,4.007
38694,2S,WW,Brown,Right,20.0,20.017,3.866
38694,2S,EE,Brown,Right,20.0,20.024,4.025
38694,2S,WW,Brown,Right,20.0,20.014,3.929
38694,2S,EE,Brown,Right,20.0,20.033,4.031
38694,2S,WW,Brown,Right,20.0,20.011,3.827
38713,2S,EE,Brown,Right,20.0,20.012,3.602
38713,2S,WW,Brown,Right,20.0,20.036,3.926
38713,2S,EE,Brown,Right,20.0,20.006,3.702
38713,2S,WW,Brown,Right,20.0,20.015,4.086
38713,2S,EE,Brown,Right,20.0,20.05,3.758
38713,2S,WW,Brown,Right,20.0,20.031,4.132
38713,2S,EE,Brown,Right,20.0,20.032,3.716
38713,2S,WW,Brown,Right,20.0,20.021,4.069
38713,2S,EE,Brown,Right,20.0,20.007,3.682
38713,2S,WW,Brown,Right,20.0,20.015,3.972
38713,2S,EE,Brown,Right,20.0,20.011,3.585
38713,2S,WW,Brown,Right,20.0,20.025,4.064
38713,2S,EE,Brown,Right,20.0,20.029,3.673
38713,2S,WW,Brown,Right,20.0,20.012,3.526
38713,2S,EE,Brown,Right,20.0,20.041,3.822
38713,2S,WW,Brown,Right,20.0,20.017,3.627
38714,2S,EE,Demokritos,Left,22.1,22.1,4.203
38714,2S,WW,Demokritos,Left,22.4,22.4,4.288
38714,2S,EE,Demokritos,Left,22.7,22.7,4.213
38714,2S,WW,Demokritos,Left,21.1,21.1,4.147
38714,2S,EE,Demokritos,Left,20.2,20.2,4.158
38714,2S,WW,Demokritos,Left,20.9,20.9,3.944
38714,2S,EE,Demokritos,Left,21.7,21.7,4.192
38714,2S,WW,Demokritos,Left,21.9,21.9,4.206
38714,2S,EE,Demokritos,Left,21.8,21.8,4.171
38714,2S,WW,Demokritos,Left,22.1,22.1,4.192
38714,2S,EE,Demokritos,Left,22.3,22.3,4.243
38714,2S,WW,Demokritos,Left,22.4,22.4,4.466
38714,2S,EE,Demokritos,Left,22.3,22.3,4.133
38714,2S,WW,Demokritos,Left,22.2,22.2,4.217
38715,2S,EE,Demokritos,Left,21.0,21.0,4.539
38715,2S,WW,Demokritos,Left,21.0,21.0,4.61
38715,2S,EE,Demokritos,Left,22.3,22.3,4.572
38715,2S,WW,Demokritos,Left,21.1,21.1,4.539
38715,2S,EE,Demokritos,Left,20.9,20.9,4.561
38715,2S,WW,Demokritos,Left,20.9,20.9,4.575
38715,2S,EE,Demokritos,Left,21.6,21.6,4.557
38715,2S,WW,Demokritos,Left,21.9,21.9,4.663
38715,2S,EE,Demokritos,Left,21.9,21.9,4.602
38715,2S,WW,Demokritos,Left,21.7,21.7,4.452
38715,2S,EE,Demokritos,Left,21.3,21.3,4.575
38715,2S,WW,Demokritos,Left,21.0,21.0,4.48
38715,2S,EE,Demokritos,Left,22.0,22.0,4.617
38715,2S,WW,Demokritos,Left,22.1,22.1,4.606
38716,2S,EE,Perugia,Left,20.0,20.0,4.174
38716,2S,EE,Perugia,Left,20.0,20.0,4.182
38716,2S,EE,Perugia,Left,20.0,20.0,4.182
38716,2S,WW,Perugia,Left,20.0,20.0,4.2
38716,2S,WW,Perugia,Left,20.0,20.0,4.202
38716,2S,WW,Perugia,Left,20.0,20.0,4.202
38716,2S,EE,Perugia,Left,20.0,20.0,4.197
38716,2S,EE,Perugia,Left,20.0,20.0,4.202
38716,2S,EE,Perugia,Left,20.0,20.0,4.202
38716,2S,WW,Perugia,Left,20.0,20.0,4.225
38716,2S,WW,Perugia,Left,20.0,20.0,4.224
38716,2S,WW,Perugia,Left,20.0,20.0,4.224
38716,2S,EE,Perugia,Left,20.0,20.0,4.225
38716,2S,EE,Perugia,Left,20.0,20.0,4.224
38716,2S,EE,Perugia,Left,20.0,20.0,4.224
38716,2S,WW,Perugia,Left,20.0,20.0,4.214
38716,2S,WW,Perugia,Left,20.0,20.0,4.224
38716,2S,WW,Perugia,Left,20.0,20.0,4.224
38716,2S,EE,Perugia,Left,20.0,20.0,4.191
38716,2S,EE,Perugia,Left,20.0,20.0,4.182
38716,2S,EE,Perugia,Left,20.0,20.0,4.182
38716,2S,WW,Perugia,Left,20.0,20.0,3.909
38716,2S,WW,Perugia,Left,20.0,20.0,3.909
38716,2S,WW,Perugia,Left,20.0,20.0,3.909
38716,2S,EE,Perugia,Left,20.0,20.0,4.185
38716,2S,EE,Perugia,Left,20.0,20.0,4.182
38716,2S,EE,Perugia,Left,20.0,20.0,4.182
38716,2S,WW,Perugia,Left,20.0,20.0,4.211
38716,2S,WW,Perugia,Left,20.0,20.0,4.202
38716,2S,WW,Perugia,Left,20.0,20.0,4.202
38716,2S,EE,Perugia,Left,20.0,20.0,4.204
38716,2S,EE,Perugia,Left,20.0,20.0,4.202
38716,2S,EE,Perugia,Left,20.0,20.0,4.202
38716,2S,WW,Perugia,Left,20.0,20.0,3.685
38716,2S,WW,Perugia,Left,20.0,20.0,3.686
38716,2S,WW,Perugia,Left,20.0,20.0,3.686
38695,2S,EE,Brown,Right,20.0,20.008,4.05
38695,2S,WW,Brown,Right,20.0,20.025,4.042
38695,2S,EE,Brown,Right,20.0,20.007,4.034
38695,2S,WW,Brown,Right,20.0,20.01,4.176
38695,2S,EE,Brown,Right,20.0,20.042,4.048
38695,2S,WW,Brown,Right,20.0,20.03,4.319
38695,2S,EE,Brown,Right,20.0,20.018,4.062
38695,2S,WW,Brown,Right,20.0,20.009,4.222
38695,2S,EE,Brown,Right,20.0,20.018,4.084
38695,2S,WW,Brown,Right,20.0,20.043,3.668
38695,2S,EE,Brown,Right,20.0,20.009,3.987
38695,2S,WW,Brown,Right,20.0,20.034,3.716
38695,2S,EE,Brown,Right,20.0,20.06,4.018
38695,2S,WW,Brown,Right,20.0,20.039,3.595
38695,2S,EE,Brown,Right,20.0,20.051,4.036
38695,2S,WW,Brown,Right,20.0,20.03,4.213
38696,2S,EE,Brown,Right,20.0,20.005,3.993
38696,2S,WW,Brown,Right,20.0,20.013,4.009
38696,2S,EE,Brown,Right,20.0,20.009,4.053
38696,2S,WW,Brown,Right,20.0,20.015,4.061
38696,2S,EE,Brown,Right,20.0,20.037,4.022
38696,2S,WW,Brown,Right,20.0,20.015,3.854
38696,2S,EE,Brown,Right,20.0,20.038,4.006
38696,2S,WW,Brown,Right,20.0,20.015,4.01
38696,2S,EE,Brown,Right,20.0,20.011,4.023
38696,2S,WW,Brown,Right,20.0,20.01,3.839
38696,2S,EE,Brown,Right,20.0,20.007,3.991
38696,2S,WW,Brown,Right,20.0,20.01,3.944
38696,2S,EE,Brown,Right,20.0,20.031,4.014
38696,2S,WW,Brown,Right,20.0,20.016,4.022
38696,2S,EE,Brown,Right,20.0,20.026,4.073
38696,2S,WW,Brown,Right,20.0,20.009,4.063
38696,2S,EE,Brown,Right,20.0,20.005,4.063
38696,2S,WW,Brown,Right,20.0,20.005,3.948
38696,2S,EE,Brown,Right,20.0,20.019,4.008
38696,2S,WW,Brown,Right,20.0,20.008,4.064
38868,2S,EE,HEPHY,Left,,,3.998
38868,2S,WW,HEPHY,Left,,,3.719
38868,2S,EE,HEPHY,Left,,,3.894
38868,2S,WW,HEPHY,Left,,,3.822
38868,2S,EE,HEPHY,Left,,,4.335
38868,2S,WW,HEPHY,Left,,,3.71
38868,2S,EE,HEPHY,Left,,,4.364
38868,2S,WW,HEPHY,Left,,,4.117
38868,2S,EE,HEPHY,Left,,,4.129
38868,2S,WW,HEPHY,Left,,,4.241
38868,2S,EE,HEPHY,Left,,,3.822
38868,2S,WW,HEPHY,Left,,,3.923
38868,2S,EE,HEPHY,Left,,,3.96
38868,2S,WW,HEPHY,Left,,,3.768
38868,2S,EE,HEPHY,Left,,,4.145
38868,2S,WW,HEPHY,Left,,,4.036
38869,2S,EE,Demokritos,Left,23.0,23.0,4.554
38869,2S,WW,Demokritos,Left,23.1,23.1,4.541
38869,2S,EE,Demokritos,Left,23.0,23.0,4.526
38869,2S,EE,Demokritos,Left,20.7,20.7,4.426
38869,2S,EE,Demokritos,Left,21.9,21.9,4.722
38869,2S,WW,Demokritos,Left,22.2,22.2,4.771
38869,2S,EE,Demokritos,Left,22.0,22.0,4.712
38869,2S,WW,Demokritos,Left,22.7,22.7,4.777
38869,2S,EE,Demokritos,Left,22.7,22.7,4.508
38869,2S,WW,Demokritos,Left,20.9,20.9,4.365
38869,2S,EE,Demokritos,Left,21.2,21.2,4.399
38869,2S,WW,Demokritos,Left,21.6,21.6,4.477
38869,2S,EE,Demokritos,Left,21.7,21.7,4.752
38869,2S,WW,Demokritos,Left,22.6,22.6,4.721
38870,2S,EE,Demokritos,Left,21.5,21.5,4.1
38870,2S,WW,Demokritos,Left,21.5,21.5,4.449
38870,2S,EE,Demokritos,Left,21.6,21.6,3.599
38870,2S,WW,Demokritos,Left,21.3,21.3,4.015
38870,2S,EE,Demokritos,Left,21.6,21.6,3.615
38870,2S,WW,Demokritos,Left,20.6,20.6,3.956
38870,2S,EE,Demokritos,Left,21.3,21.3,4.167
38870,2S,WW,Demokritos,Left,22.1,22.1,4.6
38870,2S,EE,Demokritos,Left,21.2,21.2,4.05
38870,2S,WW,Demokritos,Left,22.0,22.0,4.526
38870,2S,EE,Demokritos,Left,21.2,21.2,4.376
38870,2S,WW,Demokritos,Left,21.6,21.6,4.573
38870,2S,EE,Demokritos,Left,22.4,22.4,4.05
38870,2S,WW,Demokritos,Left,22.3,22.3,4.616
38871,2S,EE,HEPHY,Left,,,4.184
38871,2S,WW,HEPHY,Left,,,4.144
38871,2S,EE,HEPHY,Left,,,4.013
38871,2S,WW,HEPHY,Left,,,3.818
38871,2S,EE,HEPHY,Left,,,4.244
38871,2S,WW,HEPHY,Left,,,3.916
38871,2S,EE,HEPHY,Left,,,4.455
38871,2S,WW,HEPHY,Left,,,3.828
38871,2S,EE,HEPHY,Left,,,4.141
38871,2S,WW,HEPHY,Left,,,4.247
38871,2S,EE,HEPHY,Left,,,4.072
38871,2S,WW,HEPHY,Left,,,3.924
38871,2S,EE,HEPHY,Left,,,4.308
38871,2S,WW,HEPHY,Left,,,4.054
38871,2S,EE,HEPHY,Left,,,4.389
38871,2S,WW,HEPHY,Left,,,4.013
38920,PSS,EE,Perugia,Left,20.0,20.0,3.821
38920,PSS,EE,Perugia,Left,20.0,20.0,3.82
38920,PSS,EE,Perugia,Left,20.0,20.0,3.82
38920,PSS,WW,Perugia,Left,20.0,20.0,3.555
38920,PSS,WW,Perugia,Left,20.0,20.0,3.561
38920,PSS,WW,Perugia,Left,20.0,20.0,3.561
38920,PSS,EE,Perugia,Left,20.0,20.0,3.755
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,WW,Perugia,Left,20.0,20.0,2.507
38920,PSS,WW,Perugia,Left,20.0,20.0,2.509
38920,PSS,WW,Perugia,Left,20.0,20.0,2.509
38920,PSS,EE,Perugia,Left,20.0,20.0,3.783
38920,PSS,EE,Perugia,Left,20.0,20.0,3.786
38920,PSS,EE,Perugia,Left,20.0,20.0,3.786
38920,PSS,WW,Perugia,Left,20.0,20.0,3.343
38920,PSS,WW,Perugia,Left,20.0,20.0,3.349
38920,PSS,WW,Perugia,Left,20.0,20.0,3.349
38920,PSS,EE,Perugia,Left,20.0,20.0,3.756
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,WW,Perugia,Left,20.0,20.0,3.175
38920,PSS,WW,Perugia,Left,20.0,20.0,3.172
38920,PSS,WW,Perugia,Left,20.0,20.0,3.172
38920,PSS,EE,Perugia,Left,20.0,20.0,3.757
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,WW,Perugia,Left,20.0,20.0,3.056
38920,PSS,WW,Perugia,Left,20.0,20.0,3.056
38920,PSS,WW,Perugia,Left,20.0,20.0,3.056
38920,PSS,EE,Perugia,Left,20.0,20.0,3.76
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,EE,Perugia,Left,20.0,20.0,3.752
38920,PSS,WW,Perugia,Left,20.0,20.0,2.929
38920,PSS,WW,Perugia,Left,20.0,20.0,2.929
38920,PSS,WW,Perugia,Left,20.0,20.0,2.929
38920,PSS,EE,Perugia,Left,20.0,20.0,4.276
38920,PSS,EE,Perugia,Left,20.0,20.0,4.266
38920,PSS,EE,Perugia,Left,20.0,20.0,4.266
38920,PSS,WW,Perugia,Left,20.0,20.0,3.88
38920,PSS,WW,Perugia,Left,20.0,20.0,3.873
38920,PSS,WW,Perugia,Left,20.0,20.0,3.873
38920,PSS,EE,Perugia,Left,20.0,20.0,4.037
38920,PSS,EE,Perugia,Left,20.0,20.0,4.041
38920,PSS,EE,Perugia,Left,20.0,20.0,4.041
38920,PSS,WW,Perugia,Left,20.0,20.0,4.051
38920,PSS,WW,Perugia,Left,20.0,20.0,4.06
38920,PSS,WW,Perugia,Left,20.0,20.0,4.06
38921,PSS,EE,Perugia,Left,20.0,20.0,3.968
38921,PSS,EE,Perugia,Left,20.0,20.0,3.965
38921,PSS,EE,Perugia,Left,20.0,20.0,3.965
38921,PSS,WW,Perugia,Left,20.0,20.0,3.928
38921,PSS,WW,Perugia,Left,20.0,20.0,3.928
38921,PSS,WW,Perugia,Left,20.0,20.0,3.928
38921,PSS,EE,Perugia,Left,20.0,20.0,4.114
38921,PSS,EE,Perugia,Left,20.0,20.0,4.12
38921,PSS,EE,Perugia,Left,20.0,20.0,4.12
38921,PSS,WW,Perugia,Left,20.0,20.0,4.116
38921,PSS,WW,Perugia,Left,20.0,20.0,4.12
38921,PSS,WW,Perugia,Left,20.0,20.0,4.12
38921,PSS,EE,Perugia,Left,20.0,20.0,3.974
38921,PSS,EE,Perugia,Left,20.0,20.0,3.983
38921,PSS,EE,Perugia,Left,20.0,20.0,3.983
38921,PSS,WW,Perugia,Left,20.0,20.0,3.945
38921,PSS,WW,Perugia,Left,20.0,20.0,3.946
38921,PSS,WW,Perugia,Left,20.0,20.0,3.946
38921,PSS,EE,Perugia,Left,20.0,20.0,3.883
38921,PSS,EE,Perugia,Left,20.0,20.0,3.891
38921,PSS,EE,Perugia,Left,20.0,20.0,3.891
38921,PSS,WW,Perugia,Left,20.0,20.0,4.062
38921,PSS,WW,Perugia,Left,20.0,20.0,4.06
38921,PSS,WW,Perugia,Left,20.0,20.0,4.06
38921,PSS,EE,Perugia,Left,20.0,20.0,3.956
38921,PSS,EE,Perugia,Left,20.0,20.0,3.965
38921,PSS,EE,Perugia,Left,20.0,20.0,3.965
38921,PSS,WW,Perugia,Left,20.0,20.0,4.026
38921,PSS,WW,Perugia,Left,20.0,20.0,4.026
38921,PSS,WW,Perugia,Left,20.0,20.0,4.021
38921,PSS,WW,Perugia,Left,20.0,20.0,4.021
38921,PSS,EE,Perugia,Left,20.0,20.0,3.279
38921,PSS,EE,Perugia,Left,20.0,20.0,3.283
38921,PSS,EE,Perugia,Left,20.0,20.0,3.283
38921,PSS,WW,Perugia,Left,20.0,20.0,4.2
38921,PSS,WW,Perugia,Left,20.0,20.0,4.202
38921,PSS,WW,Perugia,Left,20.0,20.0,4.202
38921,PSS,EE,Perugia,Left,20.0,20.0,3.942
38921,PSS,EE,Perugia,Left,20.0,20.0,3.946
38921,PSS,EE,Perugia,Left,20.0,20.0,3.946
38921,PSS,WW,Perugia,Left,20.0,20.0,4.18
38921,PSS,WW,Perugia,Left,20.0,20.0,4.182
38921,PSS,WW,Perugia,Left,20.0,20.0,4.182
38872,2S,EE,Demokritos,Left,21.6,21.6,4.356
38872,2S,WW,Demokritos,Left,21.7,21.7,4.295
38872,2S,EE,Demokritos,Left,21.4,21.4,4.198
38872,2S,WW,Demokritos,Left,21.5,21.5,4.209
38873,2S,EE,Brown,Right,20.0,20.006,4.234
38873,2S,WW,Brown,Right,20.0,20.012,4.349
38873,2S,EE,Brown,Right,20.0,20.005,4.064
38873,2S,WW,Brown,Right,20.0,20.006,3.869
38873,2S,EE,Brown,Right,20.0,20.005,4.078
38873,2S,WW,Brown,Right,20.0,20.01,3.991
38873,2S,EE,Brown,Right,20.0,20.034,4.105
38873,2S,WW,Brown,Right,20.0,20.025,3.843
38873,2S,EE,Brown,Right,20.0,20.028,4.086
38873,2S,WW,Brown,Right,20.0,20.011,3.56
38874,2S,EE,Brown,Right,20.0,20.004,4.125
38874,2S,WW,Brown,Right,20.0,20.004,3.552
38874,2S,EE,Brown,Right,20.0,20.007,4.113
38874,2S,WW,Brown,Right,20.0,20.007,3.562
38874,2S,EE,Brown,Right,20.0,20.008,4.237
38874,2S,WW,Brown,Right,20.0,20.003,4.202
38874,2S,EE,Brown,Right,20.0,20.007,4.178
38874,2S,WW,Brown,Right,20.0,20.003,4.154
38874,2S,EE,Brown,Right,20.0,20.005,4.238
38874,2S,WW,Brown,Right,20.0,20.009,4.048
38874,2S,EE,Brown,Right,20.0,20.006,4.233
38874,2S,WW,Brown,Right,20.0,20.007,4.0
38875,2S,EE,Brown,Right,20.0,20.004,3.988
38875,2S,WW,Brown,Right,20.0,20.006,3.995
38875,2S,EE,Brown,Right,20.0,20.007,4.005
38875,2S,WW,Brown,Right,20.0,20.002,4.001
38875,2S,EE,Brown,Right,20.0,20.007,4.099
38875,2S,WW,Brown,Right,20.0,20.005,4.094
38875,2S,EE,Brown,Right,20.0,20.004,4.094
38875,2S,WW,Brown,Right,20.0,20.007,4.073
38875,2S,EE,Brown,Right,20.0,20.005,3.886
38875,2S,WW,Brown,Right,20.0,20.004,3.851
38876,2S,EE,Demokritos,Left,21.8,21.8,3.894
38876,2S,WW,Demokritos,Left,21.8,21.8,4.027
38876,2S,EE,Demokritos,Left,21.9,21.9,4.149
38876,2S,WW,Demokritos,Left,18.4,18.4,3.572
38876,2S,EE,Demokritos,Left,20.4,20.4,4.163
38876,2S,WW,Demokritos,Left,21.3,21.3,4.227
38876,2S,EE,Demokritos,Left,21.7,21.7,4.212
38876,2S,WW,Demokritos,Left,22.2,22.2,4.181
38877,2S,EE,Perugia,Left,20.0,20.0,3.645
38877,2S,EE,Perugia,Left,20.0,20.0,3.638
38877,2S,EE,Perugia,Left,20.0,20.0,3.638
38877,2S,WW,Perugia,Left,20.0,20.0,3.71
38877,2S,WW,Perugia,Left,20.0,20.0,3.703
38877,2S,WW,Perugia,Left,20.0,20.0,3.703
38877,2S,EE,Perugia,Left,20.0,20.0,3.715
38877,2S,EE,Perugia,Left,20.0,20.0,3.703
38877,2S,EE,Perugia,Left,20.0,20.0,3.703
38877,2S,WW,Perugia,Left,20.0,20.0,3.699
38877,2S,WW,Perugia,Left,20.0,20.0,3.703
38877,2S,WW,Perugia,Left,20.0,20.0,3.703
38877,2S,EE,Perugia,Left,20.0,20.0,3.7
38877,2S,EE,Perugia,Left,20.0,20.0,3.592
38877,2S,EE,Perugia,Left,20.0,20.0,3.592
38877,2S,WW,Perugia,Left,20.0,20.0,3.543
38877,2S,WW,Perugia,Left,20.0,20.0,3.546
38877,2S,WW,Perugia,Left,20.0,20.0,3.546
38877,2S,EE,Perugia,Left,20.0,20.0,3.588
38877,2S,EE,Perugia,Left,20.0,20.0,3.592
38877,2S,EE,Perugia,Left,20.0,20.0,3.592
38877,2S,WW,Perugia,Left,20.0,20.0,3.703
38877,2S,WW,Perugia,Left,20.0,20.0,3.703
38877,2S,WW,Perugia,Left,20.0,20.0,3.703
38877,2S,EE,Perugia,Left,20.0,20.0,3.497
38877,2S,EE,Perugia,Left,20.0,20.0,3.502
38877,2S,EE,Perugia,Left,20.0,20.0,3.502
38877,2S,WW,Perugia,Left,20.0,20.0,3.49
38877,2S,WW,Perugia,Left,20.0,20.0,3.488
38877,2S,WW,Perugia,Left,20.0,20.0,3.488
38877,2S,EE,Perugia,Left,20.0,20.0,3.479
38877,2S,EE,Perugia,Left,20.0,20.0,3.473
38877,2S,EE,Perugia,Left,20.0,20.0,3.473
38877,2S,WW,Perugia,Left,20.0,20.0,3.481
38877,2S,WW,Perugia,Left,20.0,20.0,3.488
38877,2S,WW,Perugia,Left,20.0,20.0,3.488
38877,2S,EE,Perugia,Left,20.0,20.0,3.639
38877,2S,EE,Perugia,Left,20.0,20.0,3.638
38877,2S,EE,Perugia,Left,20.0,20.0,3.638
38877,2S,WW,Perugia,Left,20.0,20.0,3.603
38877,2S,WW,Perugia,Left,20.0,20.0,3.607
38877,2S,WW,Perugia,Left,20.0,20.0,3.607
38877,2S,EE,Perugia,Left,20.0,20.0,3.48
38877,2S,EE,Perugia,Left,20.0,20.0,3.473
38877,2S,EE,Perugia,Left,20.0,20.0,3.473
38877,2S,WW,Perugia,Left,20.0,20.0,3.497
38877,2S,WW,Perugia,Left,20.0,20.0,3.502
38877,2S,WW,Perugia,Left,20.0,20.0,3.502
38878,2S,EE,HEPHY,Left,,,3.416
38878,2S,WW,HEPHY,Left,,,3.251
38878,2S,EE,HEPHY,Left,,,3.357
38878,2S,WW,HEPHY,Left,,,3.568
38878,2S,EE,HEPHY,Left,,,3.557
38878,2S,WW,HEPHY,Left,,,3.306
38878,2S,EE,HEPHY,Left,,,3.589
38878,2S,WW,HEPHY,Left,,,3.174
38878,2S,EE,HEPHY,Left,,,3.712
38878,2S,WW,HEPHY,Left,,,3.799
38878,2S,EE,HEPHY,Left,,,3.729
38878,2S,WW,HEPHY,Left,,,3.6
38878,2S,EE,HEPHY,Left,,,3.897
38878,2S,WW,HEPHY,Left,,,3.72
38878,2S,EE,HEPHY,Left,,,3.839
38878,2S,WW,HEPHY,Left,,,3.513
38879,2S,EE,HEPHY,Left,,,3.765
38879,2S,WW,HEPHY,Left,,,3.881
38879,2S,EE,HEPHY,Left,,,3.752
38879,2S,WW,HEPHY,Left,,,3.872
38879,2S,EE,HEPHY,Left,,,3.861
38879,2S,WW,HEPHY,Left,,,3.651
38879,2S,EE,HEPHY,Left,,,3.672
38879,2S,WW,HEPHY,Left,,,3.858
38879,2S,EE,HEPHY,Left,,,4.142
38879,2S,WW,HEPHY,Left,,,3.879
38879,2S,EE,HEPHY,Left,,,3.973
38879,2S,WW,HEPHY,Left,,,4.303
38879,2S,EE,HEPHY,Left,,,3.804
38879,2S,WW,HEPHY,Left,,,3.888
38879,2S,EE,HEPHY,Left,,,4.003
38879,2S,WW,HEPHY,Left,,,3.73
38880,2S,EE,HEPHY,Left,,,3.522
38880,2S,WW,HEPHY,Left,,,3.49
38880,2S,EE,HEPHY,Left,,,3.738
38880,2S,WW,HEPHY,Left,,,3.43
38880,2S,EE,HEPHY,Left,,,3.51
38880,2S,WW,HEPHY,Left,,,3.658
38881,2S,EE,Demokritos,Left,19.5,19.5,4.087
38881,2S,WW,Demokritos,Left,20.1,20.1,4.296
38922,PSS,EE,Perugia,Left,20.0,20.0,2.788
38922,PSS,EE,Perugia,Left,20.0,20.0,2.783
38922,PSS,EE,Perugia,Left,20.0,20.0,2.783
38922,PSS,WW,Perugia,Left,20.0,20.0,3.459
38922,PSS,WW,Perugia,Left,20.0,20.0,3.459
38922,PSS,WW,Perugia,Left,20.0,20.0,3.459
38922,PSS,EE,Perugia,Left,20.0,20.0,3.103
38922,PSS,EE,Perugia,Left,20.0,20.0,3.101
38922,PSS,EE,Perugia,Left,20.0,20.0,3.101
38922,PSS,WW,Perugia,Left,20.0,20.0,3.854
38922,PSS,WW,Perugia,Left,20.0,20.0,3.855
38922,PSS,WW,Perugia,Left,20.0,20.0,3.855
38922,PSS,EE,Perugia,Left,20.0,20.0,3.236
38922,PSS,EE,Perugia,Left,20.0,20.0,3.233
38922,PSS,EE,Perugia,Left,20.0,20.0,3.233
38922,PSS,WW,Perugia,Left,20.0,20.0,4.005
38922,PSS,WW,Perugia,Left,20.0,20.0,4.002
38922,PSS,WW,Perugia,Left,20.0,20.0,4.002
38922,PSS,EE,Perugia,Left,20.0,20.0,2.871
38922,PSS,EE,Perugia,Left,20.0,20.0,2.869
38922,PSS,EE,Perugia,Left,20.0,20.0,2.869
38922,PSS,WW,Perugia,Left,20.0,20.0,3.762
38922,PSS,WW,Perugia,Left,20.0,20.0,3.769
38922,PSS,WW,Perugia,Left,20.0,20.0,3.769
38922,PSS,EE,Perugia,Left,20.0,20.0,2.832
38922,PSS,EE,Perugia,Left,20.0,20.0,2.83
38922,PSS,EE,Perugia,Left,20.0,20.0,2.83
38922,PSS,WW,Perugia,Left,20.0,20.0,3.891
38922,PSS,WW,Perugia,Left,20.0,20.0,3.891
38922,PSS,WW,Perugia,Left,20.0,20.0,3.891
38922,PSS,EE,Perugia,Left,20.0,20.0,3.062
38922,PSS,EE,Perugia,Left,20.0,20.0,3.067
38922,PSS,EE,Perugia,Left,20.0,20.0,3.067
38922,PSS,WW,Perugia,Left,20.0,20.0,3.58
38922,PSS,WW,Perugia,Left,20.0,20.0,3.577
38922,PSS,WW,Perugia,Left,20.0,20.0,3.577
38922,PSS,EE,Perugia,Left,20.0,20.0,2.486
