batch_number,Average,std
39563,2.2269375,0.02023682699107402
39564,2.29425,0.044175527984702936
39565,2.2915454545454548,0.04136994956816763
39566,2.3178125,0.02006063724478033
39567,2.3308125,0.02880791268615858
39568,2.287857142857143,0.030295371326483748
39569,2.324,0.026390233883852723
39570,2.3375,0.022883764259113083
39571,2.38125,0.026831484704141213
39572,2.3611666666666666,0.020409964886463173
41352,2.32075,0.023020177484732122
41353,2.294,0.033385197746477836
41354,2.3777500000000003,0.04860064533802724
41355,2.14225,0.030802365400821336
41356,2.46049,0.009810764307447982
41357,2.453565714285714,0.013708407106473917
41727,2.3471875,0.018995503853982482
41728,2.2908749999999998,0.032581491240097696
41729,2.33825,0.028655424152040258
41730,2.4579570454545454,0.015039667484502387
41731,2.4482973333333335,0.018340074819035393
41732,2.455624285714286,0.019192901355289112
41733,2.447875,0.02868652413009757
41734,2.4293125,0.031062772466947202
41735,2.421125,0.0707152741633659
41736,2.2335,0.020481699148263987
41737,2.279125,0.030540079053130033
41738,2.2511666666666668,0.038922572713872165
41739,2.2571666666666665,0.024078344350612353
41740,2.451705,0.012946086789369732
41741,2.456737142857143,0.016234154863342475
41742,2.1862857142857144,0.0240257798049947
41743,2.3033333333333332,0.03281869385985163
41744,2.44075,0.02819101511711365
41745,2.463875,0.037776315331170214
41746,2.291,0.028939592256975618
41747,2.4456875,0.030970348722608777
41748,2.462863571428571,0.012155058454476689
41749,2.45899,0.009802830955231248
41750,2.45309,0.015325980693271478
41751,2.3484166666666666,0.029302368298122057
41752,2.3242,0.026891846879145927
41753,2.341625,0.021574290254838053
41754,2.3691666666666666,0.017429511719720597
41755,2.3541875,0.028456326185929148
41756,2.453445714285714,0.011331600955724698
41757,2.4575978571428574,0.018141432467642212
41758,2.4571285714285716,0.018082299860746925
41759,2.472625,0.033927127788836026
42240,2.38625,0.025650211175219106
42241,2.4674500000000004,0.028433625386706872
42242,2.4585625,0.04306114838227148
42243,2.369666666666667,0.026340264307890358
42244,2.4349375,0.19462081723186753
42245,2.206125,0.023161648398197905
42246,2.1702857142857144,0.02223146633126333
42247,2.3664375,0.028404151691844893
42248,2.273875,0.028547892091311113
42249,2.3793125,0.030739157980226632
42250,2.291375,0.023561090806667014
42251,2.3940588235294116,0.029267026216023662
42252,2.3834375,0.025160733296150144
42253,2.461588,0.012071055187237558
42254,2.4605610526315793,0.020840514201039852
42255,2.455696,0.011645279635018498
42256,2.2575,0.02175622516277418
42257,2.2678125,0.0156810660777048
42258,3.038125,0.04429910511833981
42259,3.043125,0.026270230299713725
42648,2.4395,0.15179088801443424
42649,2.308777777777778,0.0298067852081442
42650,2.3879375,0.032642444250801164
42651,2.288625,0.021413864000422167
42652,2.295888888888889,0.02556581919499378
42653,2.368375,0.06615625442843635
42654,2.3644375,0.030554800495721374
42655,2.4273125,0.08415043572871939
42656,2.4685625,0.034819474914670065
42657,2.46528,0.01333456872481898
42658,2.46402,0.010639607424799417
42659,2.453817142857143,0.012870463758646615
42660,2.9565,0.07252388769029343
42899,2.206375,0.027805125426798628
42900,2.3559,0.027588899369511914
42901,2.452052857142857,0.019142863473838465
42902,2.26925,0.0148570970695266
42903,2.3649375,0.03185481386959691
42904,2.2878125,0.01697534977548337
42905,2.423625,0.028853364910641992
42906,2.4607214285714285,0.014662556633580893
42907,2.4608892857142854,0.01225363209218192
42908,2.292,0.020597734503257106
42909,2.288625,0.007957177053872003
42910,2.478625,0.03430816229412468
42911,2.4848125,0.033939590942339476
42912,2.461500625,0.017253898677786723
42913,2.45493875,0.016591629164531496
42914,2.454166875,0.012216379561201236
43255,2.4323125,0.03166221459931909
43256,2.1803749999999997,0.02780512542679856
43257,2.210375,0.031034255267365255
43258,2.2357142857142858,0.03597088769970461
43259,2.204571428571428,0.02171679183532959
43260,2.261714285714286,0.05143187820056827
43261,2.3275714285714284,0.033380918415851286
43262,2.206125,0.029705398739719197
43263,2.199857142857143,0.025719179428515787
43264,2.449974074074074,0.019027505042651938
43265,2.297333333333333,0.02676315875726675
43266,2.460757142857143,0.017964692477862625
43267,2.279375,0.03231955401035989
43268,2.274375,0.05820392107557202
43269,2.373,0.033374641071727815
43270,2.5086875,0.031982742742506266
43271,2.2665,0.023133997021306498
43272,2.391,0.02742261840160412
43273,2.384916666666667,0.02207614233977622
43274,2.3870833333333334,0.02156368299345963
43275,2.3851666666666667,0.025771137249867578
43276,2.3240625,0.02921065730174521
43277,2.3729375,0.031331493740324554
43278,2.260875,0.03356629900020904
43280,2.457769375,0.016367944065051914
43281,2.4648113636363638,0.017172717647049432
43282,2.459960666666667,0.011930878584979543
43283,2.795184210526316,0.5062123181979136
43284,2.465000625,0.016938404280903638
43836,2.4571891666666668,0.014966933528362524
43837,2.4561841666666666,0.01582274626107686
43838,2.282625,0.019145588824284538
44167,2.4757058823529414,0.024340718728815117
44168,2.4638125,0.03682068033048825
44169,2.3912666666666667,0.031106881798696816
44170,2.359125,0.027084743553028718
44171,2.3539375,0.030233466556119564
44172,2.2465,0.02434474618201351
44173,2.366375,0.024207092624545633
44174,2.370285714285714,0.02268997939256798
44175,2.2824375,0.02104271449536237
44674,2.2015000000000002,0.018570329637815762
44675,2.3730625,0.024809860271002408
44676,2.15275,0.02761857552962707
44677,2.195625,0.018306419639022863
44678,2.39775,0.037909541455065594
44679,2.3899375,0.07589156189370895
44681,2.296125,0.0219117548361604
44682,2.454276875,0.007590378220632876
44683,2.4450576470588232,0.01597469112745694
45777,2.3816875,0.03304485587803355
45778,2.2827142857142855,0.033204991018993414
45779,2.457255,0.014805169964992138
45780,2.4536900000000004,0.010550105358569695
45781,2.4550692857142855,0.01597762977718229
45782,2.1624285714285714,0.02988788574465759
45783,2.2792,0.03681424844932851
45788,2.450195625,0.019495536572508104
45789,3.0180625,0.03632165332140038
46229,2.343625,0.03216804832956655
46230,3.0989375,0.034643842646758044
46798,2.4580607142857143,0.017824512276976425
