batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CAC_PFRD
42244,2S,EE,HEPHY,CAP_W,Left,,,2.532
42244,2S,WW,HEPHY,CAP_W,Left,,,2.469
42244,2S,EE,HEPHY,CAP_W,Left,,,2.517
42244,2S,WW,HEPHY,CAP_W,Left,,,2.472
42244,2S,EE,HEPHY,CAP_W,Left,,,1.715
42244,2S,WW,HEPHY,CAP_W,Left,,,2.437
42244,2S,EE,HEPHY,CAP_W,Left,,,2.482
42244,2S,WW,HEPHY,CAP_W,Left,,,2.475
42244,2S,EE,HEPHY,CAP_W,Left,,,2.538
42244,2S,WW,HEPHY,CAP_W,Left,,,2.474
42244,2S,EE,HEPHY,CAP_W,Left,,,2.53
42244,2S,WW,HEPHY,CAP_W,Left,,,2.451
42244,2S,EE,HEPHY,CAP_W,Left,,,2.431
42244,2S,WW,HEPHY,CAP_W,Left,,,2.484
42244,2S,EE,HEPHY,CAP_W,Left,,,2.469
42244,2S,WW,HEPHY,CAP_W,Left,,,2.483
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.176
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.219
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.182
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.179
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.221
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.233
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.234
42245,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.205
42246,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.144
42246,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.176
42246,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.147
42246,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.19
42246,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.17
42246,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.205
42246,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.16
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.516
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.473
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.478
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.491
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.457
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.47
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.398
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.471
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.479
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.495
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.443
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.461
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.461
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.452
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.428
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.509
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.432
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.479
42241,PSS,EE,HEPHY,CAP_W,Left,,,2.46
42241,PSS,WW,HEPHY,CAP_W,Left,,,2.496
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.465
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.48
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.435
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.462
42648,PSS,EE,HEPHY,CAP_W,Left,,,1.803
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.484
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.429
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.464
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.486
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.459
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.524
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.466
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.439
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.474
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.507
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.488
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.514
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.483
42648,PSS,EE,HEPHY,CAP_W,Left,,,2.463
42648,PSS,WW,HEPHY,CAP_W,Left,,,2.465
42247,2S,EE,Brown,CAP_W,Right,20.0,20.002,2.325
42247,2S,WW,Brown,CAP_W,Right,20.0,20.005,2.402
42247,2S,EE,Brown,CAP_W,Right,20.0,20.005,2.341
42247,2S,WW,Brown,CAP_W,Right,20.0,20.006,2.39
42247,2S,EE,Brown,CAP_W,Right,20.0,20.039,2.327
42247,2S,WW,Brown,CAP_W,Right,20.0,20.008,2.367
42247,2S,EE,Brown,CAP_W,Right,20.0,20.061,2.346
42247,2S,WW,Brown,CAP_W,Right,20.0,20.059,2.399
42247,2S,EE,Brown,CAP_W,Right,20.0,20.002,2.352
42247,2S,WW,Brown,CAP_W,Right,20.0,20.001,2.405
42247,2S,EE,Brown,CAP_W,Right,20.0,20.052,2.344
42247,2S,WW,Brown,CAP_W,Right,20.0,20.06,2.386
42247,2S,EE,Brown,CAP_W,Right,20.0,20.226,2.349
42247,2S,WW,Brown,CAP_W,Right,20.0,20.245,2.383
42247,2S,EE,Brown,CAP_W,Right,20.0,20.249,2.345
42247,2S,WW,Brown,CAP_W,Right,20.0,20.307,2.402
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.246
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.301
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.255
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.293
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.235
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.302
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.256
42248,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.303
42249,2S,EE,Brown,CAP_W,Right,20.0,20.005,2.342
42249,2S,WW,Brown,CAP_W,Right,20.0,20.003,2.416
42249,2S,EE,Brown,CAP_W,Right,20.0,20.006,2.348
42249,2S,WW,Brown,CAP_W,Right,20.0,20.007,2.415
42249,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.349
42249,2S,WW,Brown,CAP_W,Right,20.0,20.007,2.398
42249,2S,EE,Brown,CAP_W,Right,20.0,20.008,2.341
42249,2S,WW,Brown,CAP_W,Right,20.0,20.006,2.409
42249,2S,EE,Brown,CAP_W,Right,20.0,20.007,2.353
42249,2S,WW,Brown,CAP_W,Right,20.0,20.002,2.398
42249,2S,EE,Brown,CAP_W,Right,20.0,20.019,2.364
42249,2S,WW,Brown,CAP_W,Right,20.0,20.021,2.42
42249,2S,EE,Brown,CAP_W,Right,20.0,20.104,2.347
42249,2S,WW,Brown,CAP_W,Right,20.0,20.038,2.393
42249,2S,EE,Brown,CAP_W,Right,20.0,20.082,2.363
42249,2S,WW,Brown,CAP_W,Right,20.0,20.075,2.413
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.27
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.285
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.261
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.314
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.275
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.323
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.286
42250,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.317
42251,2S,EE,Brown,CAP_W,Right,20.0,20.023,2.347
42251,2S,WW,Brown,CAP_W,Right,20.0,20.006,2.406
42251,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.351
42251,2S,WW,Brown,CAP_W,Right,20.0,20.005,2.375
42251,2S,EE,Brown,CAP_W,Right,20.0,20.005,2.383
42251,2S,WW,Brown,CAP_W,Right,20.0,20.005,2.412
42251,2S,EE,Brown,CAP_W,Right,20.0,20.02,2.38
42251,2S,WW,Brown,CAP_W,Right,20.0,20.009,2.44
42251,2S,EE,Brown,CAP_W,Right,20.0,20.006,2.358
42251,2S,WW,Brown,CAP_W,Right,20.0,20.01,2.408
42251,2S,EE,Brown,CAP_W,Right,20.0,20.238,2.377
42251,2S,WW,Brown,CAP_W,Right,20.0,20.003,2.423
42251,2S,EE,Brown,CAP_W,Right,20.0,20.02,2.381
42251,2S,WW,Brown,CAP_W,Right,20.0,20.002,2.415
42251,2S,EE,Brown,CAP_W,Right,20.0,20.037,2.38
42251,2S,WW,Brown,CAP_W,Right,20.0,20.059,2.423
42252,2S,EE,HEPHY,CAP_W,Left,,,2.433
42252,2S,WW,HEPHY,CAP_W,Left,,,2.351
42252,2S,EE,HEPHY,CAP_W,Left,,,2.428
42252,2S,WW,HEPHY,CAP_W,Left,,,2.36
42252,2S,EE,HEPHY,CAP_W,Left,,,2.376
42252,2S,WW,HEPHY,CAP_W,Left,,,2.355
42252,2S,EE,HEPHY,CAP_W,Left,,,2.37
42252,2S,WW,HEPHY,CAP_W,Left,,,2.383
42252,2S,EE,HEPHY,CAP_W,Left,,,2.372
42252,2S,WW,HEPHY,CAP_W,Left,,,2.379
42252,2S,EE,HEPHY,CAP_W,Left,,,2.416
42252,2S,WW,HEPHY,CAP_W,Left,,,2.395
42252,2S,EE,HEPHY,CAP_W,Left,,,2.364
42252,2S,WW,HEPHY,CAP_W,Left,,,2.395
42252,2S,EE,HEPHY,CAP_W,Left,,,2.363
42252,2S,WW,HEPHY,CAP_W,Left,,,2.395
42253,2S,EE,Demokritos,CAP_W,Left,22.8,22.8,2.47618
42253,2S,WW,Demokritos,CAP_W,Left,22.7,22.7,2.47284
42253,2S,EE,Demokritos,CAP_W,Left,22.1,22.1,2.47029
42253,2S,WW,Demokritos,CAP_W,Left,22.0,22.0,2.44324
42253,2S,EE,Demokritos,CAP_W,Left,22.5,22.5,2.4401
42253,2S,WW,Demokritos,CAP_W,Left,22.4,22.4,2.46049
42253,2S,EE,Demokritos,CAP_W,Left,20.6,20.6,2.46696
42253,2S,WW,Demokritos,CAP_W,Left,21.4,21.4,2.46647
42253,2S,EE,Demokritos,CAP_W,Left,22.2,22.2,2.45539
42253,2S,WW,Demokritos,CAP_W,Left,22.2,22.2,2.46392
42254,2S,EE,Demokritos,CAP_W,Left,20.5,20.5,2.46304
42254,2S,WW,Demokritos,CAP_W,Left,21.2,21.2,2.41706
42254,2S,EE,Demokritos,CAP_W,Left,21.7,21.7,2.47725
42254,2S,WW,Demokritos,CAP_W,Left,21.7,21.7,2.45343
42254,2S,EE,Demokritos,CAP_W,Left,21.5,21.5,2.47078
42254,2S,WW,Demokritos,CAP_W,Left,21.7,21.7,2.46853
42254,2S,EE,Demokritos,CAP_W,Left,21.8,21.8,2.43569
42254,2S,WW,Demokritos,CAP_W,Left,21.8,21.8,2.48725
42254,2S,EE,Demokritos,CAP_W,Left,21.9,21.9,2.45696
42254,2S,WW,Demokritos,CAP_W,Left,21.8,21.8,2.47382
42255,2S,EE,Demokritos,CAP_W,Left,21.9,21.9,2.47294
42255,2S,WW,Demokritos,CAP_W,Left,21.9,21.9,2.45588
42255,2S,EE,Demokritos,CAP_W,Left,21.9,21.9,2.43814
42255,2S,WW,Demokritos,CAP_W,Left,21.9,21.9,2.46725
42255,2S,EE,Demokritos,CAP_W,Left,20.5,20.5,2.43863
42255,2S,WW,Demokritos,CAP_W,Left,21.1,21.1,2.4551
42255,2S,EE,Demokritos,CAP_W,Left,21.5,21.5,2.45108
42255,2S,WW,Demokritos,CAP_W,Left,21.7,21.7,2.4649
42255,2S,EE,Demokritos,CAP_W,Left,21.8,21.8,2.46294
42255,2S,WW,Demokritos,CAP_W,Left,21.9,21.9,2.4501
42650,2S,EE,HEPHY,CAP_W,Left,,,2.413
42650,2S,WW,HEPHY,CAP_W,Left,,,2.426
42650,2S,EE,HEPHY,CAP_W,Left,,,2.429
42650,2S,WW,HEPHY,CAP_W,Left,,,2.401
42650,2S,EE,HEPHY,CAP_W,Left,,,2.363
42650,2S,WW,HEPHY,CAP_W,Left,,,2.373
42650,2S,EE,HEPHY,CAP_W,Left,,,2.345
42650,2S,WW,HEPHY,CAP_W,Left,,,2.381
42650,2S,EE,HEPHY,CAP_W,Left,,,2.418
42650,2S,WW,HEPHY,CAP_W,Left,,,2.424
42650,2S,EE,HEPHY,CAP_W,Left,,,2.405
42650,2S,WW,HEPHY,CAP_W,Left,,,2.415
42650,2S,EE,HEPHY,CAP_W,Left,,,2.338
42650,2S,WW,HEPHY,CAP_W,Left,,,2.38
42650,2S,EE,HEPHY,CAP_W,Left,,,2.335
42650,2S,WW,HEPHY,CAP_W,Left,,,2.361
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.257
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.301
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.298
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.292
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.27
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.307
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.267
42651,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.317
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.276
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.298
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.259
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.314
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.285
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.327
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.275
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.293
42652,2S,WW,Perugia,CAP_W,Left,20.0,20.0,2.336
42256,2S,EE,Brown,CAP_W,Right,20.0,20.006,2.231
42256,2S,WW,Brown,CAP_W,Right,20.0,20.023,2.276
42256,2S,EE,Brown,CAP_W,Right,20.0,20.215,2.235
42256,2S,WW,Brown,CAP_W,Right,20.0,20.055,2.28
42256,2S,EE,Brown,CAP_W,Right,20.0,20.055,2.23
42256,2S,WW,Brown,CAP_W,Right,20.0,20.047,2.278
42256,2S,EE,Brown,CAP_W,Right,20.0,20.065,2.22
42256,2S,WW,Brown,CAP_W,Right,20.0,20.071,2.272
42256,2S,EE,Brown,CAP_W,Right,20.0,20.016,2.236
42256,2S,WW,Brown,CAP_W,Right,20.0,20.035,2.27
42256,2S,EE,Brown,CAP_W,Right,20.0,20.021,2.254
42256,2S,WW,Brown,CAP_W,Right,20.0,20.019,2.274
42256,2S,EE,Brown,CAP_W,Right,20.0,20.058,2.251
42256,2S,WW,Brown,CAP_W,Right,20.0,20.048,2.286
42256,2S,EE,Brown,CAP_W,Right,20.0,20.055,2.249
42256,2S,WW,Brown,CAP_W,Right,20.0,20.051,2.278
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.28
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.317
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.286
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.335
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.283
42257,2S,EE,Brown,CAP_W,Right,20.0,20.041,2.241
42257,2S,WW,Brown,CAP_W,Right,20.0,20.085,2.26
42257,2S,EE,Brown,CAP_W,Right,20.0,20.014,2.26
42257,2S,WW,Brown,CAP_W,Right,20.0,20.04,2.249
42257,2S,EE,Brown,CAP_W,Right,20.0,20.125,2.244
42257,2S,WW,Brown,CAP_W,Right,20.0,20.073,2.285
42257,2S,EE,Brown,CAP_W,Right,20.0,20.068,2.246
42257,2S,WW,Brown,CAP_W,Right,20.0,20.049,2.278
42257,2S,EE,Brown,CAP_W,Right,20.0,20.021,2.272
42257,2S,WW,Brown,CAP_W,Right,20.0,20.012,2.276
42257,2S,EE,Brown,CAP_W,Right,20.0,20.009,2.272
42257,2S,WW,Brown,CAP_W,Right,20.0,20.036,2.281
42257,2S,EE,Brown,CAP_W,Right,20.0,20.053,2.274
42257,2S,WW,Brown,CAP_W,Right,20.0,20.055,2.286
42257,2S,EE,Brown,CAP_W,Right,20.0,20.066,2.274
42257,2S,WW,Brown,CAP_W,Right,20.0,20.056,2.287
42653,2S,EE,HEPHY,CAP_W,Left,,,2.437
42653,2S,WW,HEPHY,CAP_W,Left,,,2.38
42653,2S,EE,HEPHY,CAP_W,Left,,,2.419
42653,2S,WW,HEPHY,CAP_W,Left,,,2.33
42653,2S,EE,HEPHY,CAP_W,Left,,,2.352
42653,2S,WW,HEPHY,CAP_W,Left,,,2.175
42653,2S,EE,HEPHY,CAP_W,Left,,,2.435
42653,2S,WW,HEPHY,CAP_W,Left,,,2.331
42653,2S,EE,HEPHY,CAP_W,Left,,,2.424
42653,2S,WW,HEPHY,CAP_W,Left,,,2.353
42653,2S,EE,HEPHY,CAP_W,Left,,,2.361
42653,2S,WW,HEPHY,CAP_W,Left,,,2.366
42653,2S,EE,HEPHY,CAP_W,Left,,,2.454
42653,2S,WW,HEPHY,CAP_W,Left,,,2.398
42653,2S,EE,HEPHY,CAP_W,Left,,,2.338
42653,2S,WW,HEPHY,CAP_W,Left,,,2.341
42654,2S,EE,HEPHY,CAP_W,Left,,,2.325
42654,2S,WW,HEPHY,CAP_W,Left,,,2.38
42654,2S,EE,HEPHY,CAP_W,Left,,,2.326
42654,2S,WW,HEPHY,CAP_W,Left,,,2.378
42654,2S,EE,HEPHY,CAP_W,Left,,,2.375
42654,2S,WW,HEPHY,CAP_W,Left,,,2.365
42654,2S,EE,HEPHY,CAP_W,Left,,,2.371
42654,2S,WW,HEPHY,CAP_W,Left,,,2.37
42654,2S,EE,HEPHY,CAP_W,Left,,,2.33
42654,2S,WW,HEPHY,CAP_W,Left,,,2.336
42654,2S,EE,HEPHY,CAP_W,Left,,,2.378
42654,2S,WW,HEPHY,CAP_W,Left,,,2.425
42654,2S,EE,HEPHY,CAP_W,Left,,,2.328
42654,2S,WW,HEPHY,CAP_W,Left,,,2.403
42654,2S,EE,HEPHY,CAP_W,Left,,,2.342
42654,2S,WW,HEPHY,CAP_W,Left,,,2.399
42655,2S,EE,HEPHY,CAP_W,Left,,,2.53
42655,2S,WW,HEPHY,CAP_W,Left,,,2.393
42655,2S,EE,HEPHY,CAP_W,Left,,,2.453
42655,2S,WW,HEPHY,CAP_W,Left,,,2.337
42655,2S,EE,HEPHY,CAP_W,Left,,,2.504
42655,2S,WW,HEPHY,CAP_W,Left,,,2.406
42655,2S,EE,HEPHY,CAP_W,Left,,,2.479
42655,2S,WW,HEPHY,CAP_W,Left,,,2.314
42655,2S,EE,HEPHY,CAP_W,Left,,,2.524
42655,2S,WW,HEPHY,CAP_W,Left,,,2.337
42655,2S,EE,HEPHY,CAP_W,Left,,,2.51
42655,2S,WW,HEPHY,CAP_W,Left,,,2.28
42655,2S,EE,HEPHY,CAP_W,Left,,,2.478
42655,2S,WW,HEPHY,CAP_W,Left,,,2.363
42655,2S,EE,HEPHY,CAP_W,Left,,,2.529
42655,2S,WW,HEPHY,CAP_W,Left,,,2.4
42656,2S,EE,HEPHY,CAP_W,Left,,,2.524
42656,2S,WW,HEPHY,CAP_W,Left,,,2.44
42656,2S,EE,HEPHY,CAP_W,Left,,,2.513
42656,2S,WW,HEPHY,CAP_W,Left,,,2.447
42656,2S,EE,HEPHY,CAP_W,Left,,,2.475
42656,2S,WW,HEPHY,CAP_W,Left,,,2.439
42656,2S,EE,HEPHY,CAP_W,Left,,,2.503
42656,2S,WW,HEPHY,CAP_W,Left,,,2.437
42656,2S,EE,HEPHY,CAP_W,Left,,,2.506
42656,2S,WW,HEPHY,CAP_W,Left,,,2.428
42656,2S,EE,HEPHY,CAP_W,Left,,,2.525
42656,2S,WW,HEPHY,CAP_W,Left,,,2.436
42656,2S,EE,HEPHY,CAP_W,Left,,,2.477
42656,2S,WW,HEPHY,CAP_W,Left,,,2.461
42656,2S,EE,HEPHY,CAP_W,Left,,,2.447
42656,2S,WW,HEPHY,CAP_W,Left,,,2.439
42657,2S,EE,Demokritos,CAP_W,Left,21.8,21.8,2.43539
42657,2S,WW,Demokritos,CAP_W,Left,22.3,22.3,2.46206
42657,2S,EE,Demokritos,CAP_W,Left,22.3,22.3,2.46186
42657,2S,WW,Demokritos,CAP_W,Left,22.8,22.8,2.47137
42657,2S,EE,Demokritos,CAP_W,Left,23.2,23.2,2.46196
42657,2S,WW,Demokritos,CAP_W,Left,23.5,23.5,2.47422
42657,2S,EE,Demokritos,CAP_W,Left,23.9,23.9,2.45255
42657,2S,WW,Demokritos,CAP_W,Left,24.2,24.2,2.45304
42657,2S,EE,Demokritos,CAP_W,Left,20.7,20.7,2.46137
42657,2S,WW,Demokritos,CAP_W,Left,22.0,22.0,2.48637
42657,2S,EE,Demokritos,CAP_W,Left,22.5,22.5,2.48304
42657,2S,WW,Demokritos,CAP_W,Left,22.9,22.9,2.46324
42657,2S,EE,Demokritos,CAP_W,Left,23.2,23.2,2.47784
42657,2S,WW,Demokritos,CAP_W,Left,23.7,23.7,2.46961
42658,2S,EE,Demokritos,CAP_W,Left,24.5,24.5,2.46863
42658,2S,WW,Demokritos,CAP_W,Left,24.7,24.7,2.46814
42658,2S,EE,Demokritos,CAP_W,Left,23.4,23.4,2.44608
42658,2S,WW,Demokritos,CAP_W,Left,24.0,24.0,2.45922
42658,2S,EE,Demokritos,CAP_W,Left,24.9,24.9,2.46657
42658,2S,WW,Demokritos,CAP_W,Left,20.9,20.9,2.46882
42658,2S,EE,Demokritos,CAP_W,Left,24.2,24.2,2.45637
42658,2S,WW,Demokritos,CAP_W,Left,24.5,24.5,2.46471
42658,2S,EE,Demokritos,CAP_W,Left,21.8,21.8,2.44176
42658,2S,WW,Demokritos,CAP_W,Left,22.3,22.3,2.4652
42658,2S,EE,Demokritos,CAP_W,Left,24.8,24.8,2.475
42658,2S,WW,Demokritos,CAP_W,Left,25.1,25.1,2.46108
42658,2S,EE,Demokritos,CAP_W,Left,22.8,22.8,2.47431
42658,2S,WW,Demokritos,CAP_W,Left,23.1,23.1,2.48039
42659,2S,EE,Demokritos,CAP_W,Left,21.9,21.9,2.43529
42659,2S,WW,Demokritos,CAP_W,Left,22.2,22.2,2.43294
42659,2S,EE,Demokritos,CAP_W,Left,22.1,22.1,2.47392
42659,2S,WW,Demokritos,CAP_W,Left,22.2,22.2,2.44833
42659,2S,EE,Demokritos,CAP_W,Left,20.5,20.5,2.45059
42659,2S,WW,Demokritos,CAP_W,Left,21.4,21.4,2.4501
42659,2S,EE,Demokritos,CAP_W,Left,22.0,22.0,2.45608
42659,2S,WW,Demokritos,CAP_W,Left,22.4,22.4,2.4701
42659,2S,EE,Demokritos,CAP_W,Left,22.2,22.2,2.46608
42659,2S,WW,Demokritos,CAP_W,Left,22.2,22.2,2.45265
42659,2S,EE,Demokritos,CAP_W,Left,22.8,22.8,2.43696
42659,2S,WW,Demokritos,CAP_W,Left,23.1,23.1,2.46775
42659,2S,EE,Demokritos,CAP_W,Left,22.2,22.2,2.4551
42659,2S,WW,Demokritos,CAP_W,Left,22.1,22.1,2.45755
42901,2S,EE,Demokritos,CAP_W,Left,23.8,23.8,2.45324
42901,2S,WW,Demokritos,CAP_W,Left,24.1,24.1,2.46216
42901,2S,EE,Demokritos,CAP_W,Left,23.6,23.6,2.45039
42901,2S,WW,Demokritos,CAP_W,Left,24.0,24.0,2.50059
42901,2S,EE,Demokritos,CAP_W,Left,24.5,24.5,2.43069
42901,2S,WW,Demokritos,CAP_W,Left,21.0,21.0,2.45304
42901,2S,EE,Demokritos,CAP_W,Left,21.9,21.9,2.42059
42901,2S,WW,Demokritos,CAP_W,Left,22.6,22.6,2.4402
42901,2S,EE,Demokritos,CAP_W,Left,23.1,23.1,2.45382
42901,2S,WW,Demokritos,CAP_W,Left,23.4,23.4,2.47353
42901,2S,EE,Demokritos,CAP_W,Left,19.9,19.9,2.45196
42901,2S,WW,Demokritos,CAP_W,Left,21.3,21.3,2.44402
42901,2S,EE,Demokritos,CAP_W,Left,22.5,22.5,2.43892
42901,2S,WW,Demokritos,CAP_W,Left,23.2,23.2,2.45559
42902,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.254
42902,2S,WW,Brown,CAP_W,Right,20.0,20.009,2.273
42902,2S,EE,Brown,CAP_W,Right,20.0,20.015,2.264
42902,2S,WW,Brown,CAP_W,Right,20.0,20.031,2.281
42902,2S,EE,Brown,CAP_W,Right,20.0,20.048,2.259
42902,2S,WW,Brown,CAP_W,Right,20.0,20.038,2.287
42902,2S,EE,Brown,CAP_W,Right,20.0,20.055,2.248
42902,2S,WW,Brown,CAP_W,Right,20.0,20.021,2.294
42902,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.243
42902,2S,WW,Brown,CAP_W,Right,20.0,20.005,2.275
42902,2S,EE,Brown,CAP_W,Right,20.0,20.01,2.252
42902,2S,WW,Brown,CAP_W,Right,20.0,20.02,2.28
42902,2S,EE,Brown,CAP_W,Right,20.0,20.024,2.265
42902,2S,WW,Brown,CAP_W,Right,20.0,20.022,2.28
42902,2S,EE,Brown,CAP_W,Right,20.0,20.051,2.272
42902,2S,WW,Brown,CAP_W,Right,20.0,20.024,2.281
42903,2S,EE,Brown,CAP_W,Right,20.0,20.003,2.328
42903,2S,WW,Brown,CAP_W,Right,20.0,20.003,2.377
42903,2S,EE,Brown,CAP_W,Right,20.0,20.005,2.329
42903,2S,WW,Brown,CAP_W,Right,20.0,20.017,2.363
42903,2S,EE,Brown,CAP_W,Right,20.0,20.018,2.371
42903,2S,WW,Brown,CAP_W,Right,20.0,20.011,2.387
42903,2S,EE,Brown,CAP_W,Right,20.0,20.049,2.35
42903,2S,WW,Brown,CAP_W,Right,20.0,20.033,2.388
42903,2S,EE,Brown,CAP_W,Right,20.0,20.006,2.297
42903,2S,WW,Brown,CAP_W,Right,20.0,20.02,2.381
42903,2S,EE,Brown,CAP_W,Right,20.0,20.008,2.343
42903,2S,WW,Brown,CAP_W,Right,20.0,20.019,2.388
42903,2S,EE,Brown,CAP_W,Right,20.0,20.045,2.347
42903,2S,WW,Brown,CAP_W,Right,20.0,20.044,2.415
42903,2S,EE,Brown,CAP_W,Right,20.0,20.051,2.361
42903,2S,WW,Brown,CAP_W,Right,20.0,20.045,2.414
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.354
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.291
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.347
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.167
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.219
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.175
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.236
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.182
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.212
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.237
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,2.223
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,3.082
