batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CAC_PFRD
41754,2S,WW,Brown,CAP_E,Right,20.0,20.006,2.344
41729,PSS,EE,Brown,CAP_E,Right,20.0,20.019,2.297
41729,PSS,WW,Brown,CAP_E,Right,20.0,20.008,2.347
41729,PSS,EE,Brown,CAP_E,Right,20.0,20.021,2.302
41729,PSS,WW,Brown,CAP_E,Right,20.0,20.004,2.334
41729,PSS,EE,Brown,CAP_E,Right,20.0,20.021,2.29
41729,PSS,WW,Brown,CAP_E,Right,20.0,20.007,2.343
41729,PSS,EE,Brown,CAP_E,Right,20.0,20.015,2.297
41729,PSS,WW,Brown,CAP_E,Right,20.0,20.011,2.338
42240,PSS,EE,Brown,CAP_E,Right,20.0,20.251,2.346
42240,PSS,WW,Brown,CAP_E,Right,20.0,20.003,2.386
42240,PSS,EE,Brown,CAP_E,Right,20.0,20.081,2.355
42240,PSS,WW,Brown,CAP_E,Right,20.0,20.008,2.376
42240,PSS,EE,Brown,CAP_E,Right,20.0,20.016,2.339
42240,PSS,WW,Brown,CAP_E,Right,20.0,20.002,2.403
42240,PSS,EE,Brown,CAP_E,Right,20.0,20.012,2.344
42240,PSS,WW,Brown,CAP_E,Right,20.0,20.005,2.395
41751,2S,EE,Brown,CAP_E,Right,20.0,20.077,2.285
41751,2S,WW,Brown,CAP_E,Right,20.0,20.119,2.339
41751,2S,EE,Brown,CAP_E,Right,20.0,20.075,2.309
41751,2S,WW,Brown,CAP_E,Right,20.0,20.102,2.343
41751,2S,EE,Brown,CAP_E,Right,20.0,20.135,2.306
41751,2S,WW,Brown,CAP_E,Right,20.0,20.12,2.358
41755,2S,EE,Brown,CAP_E,Right,20.0,20.139,2.296
41755,2S,WW,Brown,CAP_E,Right,20.0,20.143,2.349
41755,2S,EE,Brown,CAP_E,Right,20.0,20.13,2.317
41755,2S,WW,Brown,CAP_E,Right,20.0,20.168,2.363
41755,2S,EE,Brown,CAP_E,Right,20.0,20.169,2.296
41755,2S,WW,Brown,CAP_E,Right,20.0,20.187,2.354
41755,2S,EE,Brown,CAP_E,Right,20.0,20.168,2.322
41755,2S,WW,Brown,CAP_E,Right,20.0,20.157,2.362
41756,2S,EE,Demokritos,CAP_E,Left,23.2,23.2,2.44235
41756,2S,WW,Demokritos,CAP_E,Left,23.1,23.1,2.44667
41756,2S,EE,Demokritos,CAP_E,Left,19.1,19.1,2.45578
41756,2S,WW,Demokritos,CAP_E,Left,20.1,20.1,2.45912
41756,2S,EE,Demokritos,CAP_E,Left,20.6,20.6,2.45226
41756,2S,WW,Demokritos,CAP_E,Left,20.8,20.8,2.46843
41756,2S,EE,Demokritos,CAP_E,Left,22.7,22.7,2.48127
41756,2S,WW,Demokritos,CAP_E,Left,22.3,22.3,2.45882
41756,2S,EE,Demokritos,CAP_E,Left,22.0,22.0,2.46824
41756,2S,WW,Demokritos,CAP_E,Left,21.7,21.7,2.46284
41756,2S,EE,Demokritos,CAP_E,Left,21.6,21.6,2.43304
41756,2S,WW,Demokritos,CAP_E,Left,21.3,21.3,2.47461
41756,2S,EE,Demokritos,CAP_E,Left,20.9,20.9,2.45882
41756,2S,WW,Demokritos,CAP_E,Left,21.2,21.2,2.43637
41757,2S,EE,Demokritos,CAP_E,Left,22.4,22.4,2.45176
41757,2S,WW,Demokritos,CAP_E,Left,22.3,22.3,2.44108
41757,2S,EE,Demokritos,CAP_E,Left,21.6,21.6,2.43784
41757,2S,WW,Demokritos,CAP_E,Left,21.5,21.5,2.45412
41757,2S,EE,Demokritos,CAP_E,Left,21.5,21.5,2.4549
41757,2S,WW,Demokritos,CAP_E,Left,21.4,21.4,2.45451
41757,2S,EE,Demokritos,CAP_E,Left,22.1,22.1,2.46451
41757,2S,WW,Demokritos,CAP_E,Left,21.9,21.9,2.44382
41757,2S,EE,Demokritos,CAP_E,Left,21.7,21.7,2.43176
41757,2S,WW,Demokritos,CAP_E,Left,21.6,21.6,2.48912
41757,2S,EE,Demokritos,CAP_E,Left,23.4,23.4,2.43657
41757,2S,WW,Demokritos,CAP_E,Left,22.8,22.8,2.45304
41757,2S,EE,Demokritos,CAP_E,Left,19.6,19.6,2.4602
41757,2S,WW,Demokritos,CAP_E,Left,20.2,20.2,2.45863
41758,2S,EE,Demokritos,CAP_E,Left,20.7,20.7,2.46461
41758,2S,WW,Demokritos,CAP_E,Left,20.9,20.9,2.47892
41758,2S,EE,Demokritos,CAP_E,Left,21.0,21.0,2.45
41758,2S,WW,Demokritos,CAP_E,Left,21.3,21.3,2.46892
41758,2S,EE,Demokritos,CAP_E,Left,20.6,20.6,2.45441
41758,2S,WW,Demokritos,CAP_E,Left,20.8,20.8,2.4399
41758,2S,EE,Demokritos,CAP_E,Left,20.9,20.9,2.4549
41758,2S,WW,Demokritos,CAP_E,Left,21.0,21.0,2.43824
41758,2S,EE,Demokritos,CAP_E,Left,21.0,21.0,2.45804
41758,2S,WW,Demokritos,CAP_E,Left,19.9,19.9,2.48108
41758,2S,EE,Demokritos,CAP_E,Left,22.2,22.2,2.46667
41758,2S,WW,Demokritos,CAP_E,Left,22.9,22.9,2.4601
41758,2S,EE,Demokritos,CAP_E,Left,23.6,23.6,2.46922
41758,2S,WW,Demokritos,CAP_E,Left,24.3,24.3,2.44814
41759,2S,EE,HEPHY,CAP_E,Left,,,2.404
41759,2S,WW,HEPHY,CAP_E,Left,,,2.337
41759,2S,EE,HEPHY,CAP_E,Left,,,2.404
41759,2S,WW,HEPHY,CAP_E,Left,,,2.338
41759,2S,EE,HEPHY,CAP_E,Left,,,2.305
41759,2S,WW,HEPHY,CAP_E,Left,,,2.324
41759,2S,EE,HEPHY,CAP_E,Left,,,2.368
41759,2S,WW,HEPHY,CAP_E,Left,,,2.373
41759,2S,EE,HEPHY,CAP_E,Left,,,2.395
41759,2S,WW,HEPHY,CAP_E,Left,,,2.354
41759,2S,EE,HEPHY,CAP_E,Left,,,2.405
41759,2S,WW,HEPHY,CAP_E,Left,,,2.367
41759,2S,EE,HEPHY,CAP_E,Left,,,2.387
41759,2S,WW,HEPHY,CAP_E,Left,,,2.354
41759,2S,EE,HEPHY,CAP_E,Left,,,2.415
41759,2S,WW,HEPHY,CAP_E,Left,,,2.382
42242,2S,EE,HEPHY,CAP_E,Left,,,2.369
42242,2S,WW,HEPHY,CAP_E,Left,,,2.349
42242,2S,EE,HEPHY,CAP_E,Left,,,2.377
42242,2S,WW,HEPHY,CAP_E,Left,,,2.356
42242,2S,EE,HEPHY,CAP_E,Left,,,2.344
42242,2S,WW,HEPHY,CAP_E,Left,,,2.24
42242,2S,EE,HEPHY,CAP_E,Left,,,2.351
42242,2S,WW,HEPHY,CAP_E,Left,,,2.362
42242,2S,EE,HEPHY,CAP_E,Left,,,2.363
42242,2S,WW,HEPHY,CAP_E,Left,,,2.376
42242,2S,EE,HEPHY,CAP_E,Left,,,2.392
42242,2S,WW,HEPHY,CAP_E,Left,,,2.375
42242,2S,EE,HEPHY,CAP_E,Left,,,2.349
42242,2S,WW,HEPHY,CAP_E,Left,,,2.392
42242,2S,EE,HEPHY,CAP_E,Left,,,2.324
42242,2S,WW,HEPHY,CAP_E,Left,,,2.364
42243,2S,EE,HEPHY,CAP_E,Left,,,2.293
42243,2S,WW,HEPHY,CAP_E,Left,,,2.271
42243,2S,EE,HEPHY,CAP_E,Left,,,2.259
42243,2S,WW,HEPHY,CAP_E,Left,,,2.24
42243,2S,WW,HEPHY,CAP_E,Left,,,2.253
42243,2S,EE,HEPHY,CAP_E,Left,,,2.271
42243,2S,WW,HEPHY,CAP_E,Left,,,2.203
42243,2S,EE,HEPHY,CAP_E,Left,,,2.291
42243,2S,WW,HEPHY,CAP_E,Left,,,2.269
42243,2S,EE,HEPHY,CAP_E,Left,,,2.303
42243,2S,WW,HEPHY,CAP_E,Left,,,2.273
42243,2S,EE,HEPHY,CAP_E,Left,,,2.261
42243,2S,WW,HEPHY,CAP_E,Left,,,2.258
42243,2S,EE,HEPHY,CAP_E,Left,,,2.251
42243,2S,WW,HEPHY,CAP_E,Left,,,2.262
42244,2S,EE,HEPHY,CAP_E,Left,,,2.408
42244,2S,WW,HEPHY,CAP_E,Left,,,2.356
42244,2S,EE,HEPHY,CAP_E,Left,,,2.401
42244,2S,WW,HEPHY,CAP_E,Left,,,2.363
42244,2S,EE,HEPHY,CAP_E,Left,,,2.356
42244,2S,WW,HEPHY,CAP_E,Left,,,2.347
42244,2S,EE,HEPHY,CAP_E,Left,,,2.391
42244,2S,WW,HEPHY,CAP_E,Left,,,2.376
42244,2S,EE,HEPHY,CAP_E,Left,,,2.424
42244,2S,WW,HEPHY,CAP_E,Left,,,2.361
42244,2S,EE,HEPHY,CAP_E,Left,,,2.418
42244,2S,WW,HEPHY,CAP_E,Left,,,2.352
42244,2S,EE,HEPHY,CAP_E,Left,,,2.35
42244,2S,WW,HEPHY,CAP_E,Left,,,2.378
42244,2S,EE,HEPHY,CAP_E,Left,,,2.377
42244,2S,WW,HEPHY,CAP_E,Left,,,2.389
42245,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.261
42245,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.225
42245,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.247
42245,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.249
42245,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.234
42245,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.256
42245,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.251
42246,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.26
42246,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.216
42246,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.253
42246,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.237
42246,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.241
42246,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.219
42246,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.245
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.409
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.359
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.383
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.374
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.366
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.354
42241,PSS,EE,HEPHY,CAP_E,Left,,,1.683
42241,PSS,WW,HEPHY,CAP_E,Left,,,1.999
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.388
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.385
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.367
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.353
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.38
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.356
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.333
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.395
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.352
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.374
42241,PSS,EE,HEPHY,CAP_E,Left,,,2.379
42241,PSS,WW,HEPHY,CAP_E,Left,,,2.395
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.372
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.365
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.349
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.351
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.384
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.371
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.359
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.358
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.393
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.346
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.415
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.357
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.353
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.373
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.402
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.374
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.404
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.379
42648,PSS,EE,HEPHY,CAP_E,Left,,,2.378
42648,PSS,WW,HEPHY,CAP_E,Left,,,2.359
42247,2S,EE,Brown,CAP_E,Right,20.0,20.004,2.308
42247,2S,WW,Brown,CAP_E,Right,20.0,20.003,2.362
42247,2S,EE,Brown,CAP_E,Right,20.0,20.063,2.301
42247,2S,WW,Brown,CAP_E,Right,20.0,20.055,2.367
42247,2S,EE,Brown,CAP_E,Right,20.0,20.054,2.32
42247,2S,WW,Brown,CAP_E,Right,20.0,20.054,2.357
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.352
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.329
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.347
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.34
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.284
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.317
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.341
42248,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.307
42249,2S,EE,Brown,CAP_E,Right,20.0,20.156,2.322
42249,2S,WW,Brown,CAP_E,Right,20.0,20.004,2.371
42249,2S,EE,Brown,CAP_E,Right,20.0,20.012,2.315
42249,2S,WW,Brown,CAP_E,Right,20.0,20.001,2.243
42249,2S,EE,Brown,CAP_E,Right,20.0,20.021,2.327
42249,2S,WW,Brown,CAP_E,Right,20.0,20.019,2.391
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.358
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.328
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.382
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.369
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.365
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.36
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.374
42250,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.356
42251,2S,EE,Brown,CAP_E,Right,20.0,20.016,2.336
42251,2S,WW,Brown,CAP_E,Right,20.0,20.003,2.351
42251,2S,EE,Brown,CAP_E,Right,20.0,20.01,2.359
42251,2S,WW,Brown,CAP_E,Right,20.0,20.009,2.409
42251,2S,EE,Brown,CAP_E,Right,20.0,20.146,2.349
42251,2S,WW,Brown,CAP_E,Right,20.0,20.258,2.383
42252,2S,EE,HEPHY,CAP_E,Left,,,2.32
42252,2S,WW,HEPHY,CAP_E,Left,,,2.237
42252,2S,EE,HEPHY,CAP_E,Left,,,2.313
42252,2S,WW,HEPHY,CAP_E,Left,,,2.253
42252,2S,EE,HEPHY,CAP_E,Left,,,2.284
42252,2S,WW,HEPHY,CAP_E,Left,,,2.253
42252,2S,EE,HEPHY,CAP_E,Left,,,2.305
42252,2S,WW,HEPHY,CAP_E,Left,,,2.269
42252,2S,EE,HEPHY,CAP_E,Left,,,2.292
42252,2S,WW,HEPHY,CAP_E,Left,,,2.29
42252,2S,EE,HEPHY,CAP_E,Left,,,2.303
42252,2S,WW,HEPHY,CAP_E,Left,,,2.285
42252,2S,EE,HEPHY,CAP_E,Left,,,2.274
42252,2S,WW,HEPHY,CAP_E,Left,,,2.298
42252,2S,EE,HEPHY,CAP_E,Left,,,2.271
42252,2S,WW,HEPHY,CAP_E,Left,,,2.289
42253,2S,EE,Demokritos,CAP_E,Left,22.8,22.8,2.46294
42253,2S,WW,Demokritos,CAP_E,Left,22.6,22.6,2.43735
42253,2S,EE,Demokritos,CAP_E,Left,22.1,22.1,2.45176
42253,2S,WW,Demokritos,CAP_E,Left,22.0,22.0,2.45
42253,2S,EE,Demokritos,CAP_E,Left,22.6,22.6,2.45931
42253,2S,WW,Demokritos,CAP_E,Left,22.4,22.4,2.44147
42253,2S,EE,Demokritos,CAP_E,Left,20.7,20.7,2.46226
42253,2S,WW,Demokritos,CAP_E,Left,21.5,21.5,2.465
42253,2S,EE,Demokritos,CAP_E,Left,22.2,22.2,2.44412
42253,2S,WW,Demokritos,CAP_E,Left,22.2,22.2,2.47029
42254,2S,EE,Demokritos,CAP_E,Left,20.5,20.5,2.43441
42254,2S,WW,Demokritos,CAP_E,Left,21.2,21.2,2.4152
42254,2S,EE,Demokritos,CAP_E,Left,21.7,21.7,2.44118
42254,2S,WW,Demokritos,CAP_E,Left,21.8,21.8,2.44716
42254,2S,EE,Demokritos,CAP_E,Left,21.5,21.5,2.43588
42254,2S,WW,Demokritos,CAP_E,Left,21.7,21.7,2.44941
42254,2S,EE,Demokritos,CAP_E,Left,21.8,21.8,2.45725
42254,2S,WW,Demokritos,CAP_E,Left,21.8,21.8,2.46039
42254,2S,EE,Demokritos,CAP_E,Left,21.8,21.8,2.46529
42254,2S,WW,Demokritos,CAP_E,Left,21.8,21.8,2.47471
42255,2S,EE,Demokritos,CAP_E,Left,21.9,21.9,2.43608
42255,2S,WW,Demokritos,CAP_E,Left,21.9,21.9,2.45745
42255,2S,EE,Demokritos,CAP_E,Left,21.9,21.9,2.44833
42255,2S,WW,Demokritos,CAP_E,Left,22.0,22.0,2.46559
42255,2S,EE,Demokritos,CAP_E,Left,20.5,20.5,2.44304
42255,2S,WW,Demokritos,CAP_E,Left,21.1,21.1,2.45873
42255,2S,EE,Demokritos,CAP_E,Left,21.5,21.5,2.46196
42255,2S,WW,Demokritos,CAP_E,Left,21.8,21.8,2.44431
42255,2S,EE,Demokritos,CAP_E,Left,21.8,21.8,2.46069
42255,2S,WW,Demokritos,CAP_E,Left,21.9,21.9,2.44755
42650,2S,EE,HEPHY,CAP_E,Left,,,2.317
42650,2S,WW,HEPHY,CAP_E,Left,,,2.314
42650,2S,EE,HEPHY,CAP_E,Left,,,2.317
42650,2S,WW,HEPHY,CAP_E,Left,,,2.291
42650,2S,EE,HEPHY,CAP_E,Left,,,2.267
42650,2S,WW,HEPHY,CAP_E,Left,,,2.279
42650,2S,EE,HEPHY,CAP_E,Left,,,2.254
42650,2S,WW,HEPHY,CAP_E,Left,,,2.282
42650,2S,EE,HEPHY,CAP_E,Left,,,2.305
42650,2S,WW,HEPHY,CAP_E,Left,,,2.303
42650,2S,EE,HEPHY,CAP_E,Left,,,2.297
42650,2S,WW,HEPHY,CAP_E,Left,,,2.304
42650,2S,EE,HEPHY,CAP_E,Left,,,2.253
42650,2S,WW,HEPHY,CAP_E,Left,,,2.286
42650,2S,EE,HEPHY,CAP_E,Left,,,2.246
42650,2S,WW,HEPHY,CAP_E,Left,,,2.264
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.333
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.329
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.365
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.337
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.373
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.367
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.356
42651,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.344
42652,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.364
42652,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.37
42652,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.375
42652,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.365
42652,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.351
42652,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.308
42652,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.357
42256,2S,EE,Brown,CAP_E,Right,20.0,20.009,2.217
42256,2S,WW,Brown,CAP_E,Right,20.0,20.053,2.25
42256,2S,EE,Brown,CAP_E,Right,20.0,20.023,2.202
42256,2S,WW,Brown,CAP_E,Right,20.0,20.048,2.25
42256,2S,EE,Brown,CAP_E,Right,20.0,20.006,2.229
42256,2S,WW,Brown,CAP_E,Right,20.0,20.022,2.247
42256,2S,EE,Brown,CAP_E,Right,20.0,20.054,2.224
42256,2S,WW,Brown,CAP_E,Right,20.0,20.048,2.25
42649,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.386
42649,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.349
42649,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.379
42649,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.398
42649,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.391
42649,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.34
42257,2S,EE,Brown,CAP_E,Right,20.0,20.012,2.236
42257,2S,WW,Brown,CAP_E,Right,20.0,20.039,2.224
42257,2S,EE,Brown,CAP_E,Right,20.0,20.068,2.217
42257,2S,WW,Brown,CAP_E,Right,20.0,20.046,2.247
42257,2S,EE,Brown,CAP_E,Right,20.0,20.011,2.249
42257,2S,WW,Brown,CAP_E,Right,20.0,20.036,2.257
42257,2S,EE,Brown,CAP_E,Right,20.0,20.063,2.251
42257,2S,WW,Brown,CAP_E,Right,20.0,20.053,2.26
42653,2S,EE,HEPHY,CAP_E,Left,,,2.321
42653,2S,WW,HEPHY,CAP_E,Left,,,2.277
42653,2S,EE,HEPHY,CAP_E,Left,,,2.316
42653,2S,WW,HEPHY,CAP_E,Left,,,2.233
42653,2S,EE,HEPHY,CAP_E,Left,,,2.212
42653,2S,WW,HEPHY,CAP_E,Left,,,2.214
42653,2S,EE,HEPHY,CAP_E,Left,,,2.32
42653,2S,WW,HEPHY,CAP_E,Left,,,2.241
42653,2S,EE,HEPHY,CAP_E,Left,,,2.21
42653,2S,WW,HEPHY,CAP_E,Left,,,2.251
42653,2S,EE,HEPHY,CAP_E,Left,,,2.272
42653,2S,WW,HEPHY,CAP_E,Left,,,2.266
42653,2S,EE,HEPHY,CAP_E,Left,,,2.341
42653,2S,WW,HEPHY,CAP_E,Left,,,2.291
42653,2S,EE,HEPHY,CAP_E,Left,,,2.288
42653,2S,WW,HEPHY,CAP_E,Left,,,2.253
42654,2S,EE,HEPHY,CAP_E,Left,,,2.248
42654,2S,WW,HEPHY,CAP_E,Left,,,2.282
42654,2S,EE,HEPHY,CAP_E,Left,,,2.244
42654,2S,WW,HEPHY,CAP_E,Left,,,2.264
42654,2S,EE,HEPHY,CAP_E,Left,,,2.275
42654,2S,WW,HEPHY,CAP_E,Left,,,2.253
42654,2S,EE,HEPHY,CAP_E,Left,,,2.283
42654,2S,WW,HEPHY,CAP_E,Left,,,2.252
42654,2S,EE,HEPHY,CAP_E,Left,,,2.259
42654,2S,WW,HEPHY,CAP_E,Left,,,2.263
42654,2S,EE,HEPHY,CAP_E,Left,,,2.29
42654,2S,WW,HEPHY,CAP_E,Left,,,2.305
42654,2S,EE,HEPHY,CAP_E,Left,,,2.253
42654,2S,WW,HEPHY,CAP_E,Left,,,2.312
42654,2S,EE,HEPHY,CAP_E,Left,,,2.26
42654,2S,WW,HEPHY,CAP_E,Left,,,2.275
42655,2S,EE,HEPHY,CAP_E,Left,,,2.42
42655,2S,WW,HEPHY,CAP_E,Left,,,2.316
42655,2S,EE,HEPHY,CAP_E,Left,,,2.374
42655,2S,WW,HEPHY,CAP_E,Left,,,2.29
42655,2S,EE,HEPHY,CAP_E,Left,,,2.393
42655,2S,WW,HEPHY,CAP_E,Left,,,2.327
42655,2S,EE,HEPHY,CAP_E,Left,,,2.396
42655,2S,WW,HEPHY,CAP_E,Left,,,2.278
42655,2S,EE,HEPHY,CAP_E,Left,,,2.411
42655,2S,WW,HEPHY,CAP_E,Left,,,2.272
42655,2S,EE,HEPHY,CAP_E,Left,,,2.402
42655,2S,WW,HEPHY,CAP_E,Left,,,2.308
42655,2S,EE,HEPHY,CAP_E,Left,,,2.388
42655,2S,WW,HEPHY,CAP_E,Left,,,2.309
42655,2S,EE,HEPHY,CAP_E,Left,,,2.419
42655,2S,WW,HEPHY,CAP_E,Left,,,2.326
42656,2S,EE,HEPHY,CAP_E,Left,,,2.415
42656,2S,WW,HEPHY,CAP_E,Left,,,2.348
42656,2S,EE,HEPHY,CAP_E,Left,,,2.399
42656,2S,WW,HEPHY,CAP_E,Left,,,2.359
42656,2S,EE,HEPHY,CAP_E,Left,,,2.39
42656,2S,WW,HEPHY,CAP_E,Left,,,2.366
42656,2S,EE,HEPHY,CAP_E,Left,,,2.413
42656,2S,WW,HEPHY,CAP_E,Left,,,2.366
42656,2S,EE,HEPHY,CAP_E,Left,,,2.401
42656,2S,WW,HEPHY,CAP_E,Left,,,2.352
42656,2S,EE,HEPHY,CAP_E,Left,,,2.42
42656,2S,WW,HEPHY,CAP_E,Left,,,2.359
42656,2S,EE,HEPHY,CAP_E,Left,,,2.39
42656,2S,WW,HEPHY,CAP_E,Left,,,2.388
42656,2S,EE,HEPHY,CAP_E,Left,,,2.367
42656,2S,WW,HEPHY,CAP_E,Left,,,2.366
42657,2S,EE,Demokritos,CAP_E,Left,21.9,21.9,2.44824
42657,2S,WW,Demokritos,CAP_E,Left,22.4,22.4,2.45216
42657,2S,EE,Demokritos,CAP_E,Left,22.3,22.3,2.47333
42657,2S,WW,Demokritos,CAP_E,Left,22.8,22.8,2.47637
42657,2S,EE,Demokritos,CAP_E,Left,23.2,23.2,2.47206
42657,2S,WW,Demokritos,CAP_E,Left,23.5,23.5,2.46324
42657,2S,EE,Demokritos,CAP_E,Left,23.9,23.9,2.46539
42657,2S,WW,Demokritos,CAP_E,Left,24.2,24.2,2.49882
42657,2S,EE,Demokritos,CAP_E,Left,20.8,20.8,2.46618
42657,2S,WW,Demokritos,CAP_E,Left,22.0,22.0,2.44402
42657,2S,EE,Demokritos,CAP_E,Left,22.5,22.5,2.48863
42657,2S,WW,Demokritos,CAP_E,Left,23.0,23.0,2.45382
42657,2S,EE,Demokritos,CAP_E,Left,23.3,23.3,2.46569
42657,2S,WW,Demokritos,CAP_E,Left,23.7,23.7,2.45627
42658,2S,EE,Demokritos,CAP_E,Left,24.5,24.5,2.46284
42658,2S,WW,Demokritos,CAP_E,Left,24.7,24.7,2.45706
42658,2S,EE,Demokritos,CAP_E,Left,23.4,23.4,2.48559
42658,2S,WW,Demokritos,CAP_E,Left,24.0,24.0,2.46137
42658,2S,EE,Demokritos,CAP_E,Left,24.9,24.9,2.45912
42658,2S,WW,Demokritos,CAP_E,Left,20.9,20.9,2.45
42658,2S,EE,Demokritos,CAP_E,Left,24.2,24.2,2.48569
42658,2S,WW,Demokritos,CAP_E,Left,24.4,24.4,2.45941
42658,2S,EE,Demokritos,CAP_E,Left,21.8,21.8,2.45127
42658,2S,WW,Demokritos,CAP_E,Left,22.4,22.4,2.45775
42658,2S,EE,Demokritos,CAP_E,Left,24.8,24.8,2.46255
42658,2S,WW,Demokritos,CAP_E,Left,25.1,25.1,2.46784
42658,2S,EE,Demokritos,CAP_E,Left,22.9,22.9,2.45706
42658,2S,WW,Demokritos,CAP_E,Left,23.2,23.2,2.47186
42659,2S,EE,Demokritos,CAP_E,Left,21.9,21.9,2.44569
42659,2S,WW,Demokritos,CAP_E,Left,22.2,22.2,2.48333
42659,2S,EE,Demokritos,CAP_E,Left,22.1,22.1,2.45294
42659,2S,WW,Demokritos,CAP_E,Left,22.2,22.2,2.46814
42659,2S,EE,Demokritos,CAP_E,Left,20.6,20.6,2.42451
