batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,DOX_NM
42902,2S,WW,Brown,CAP_W,Right,20.0,20.031,255.799
42902,2S,EE,Brown,CAP_W,Right,20.0,20.048,258.295
42902,2S,WW,Brown,CAP_W,Right,20.0,20.038,255.131
42902,2S,EE,Brown,CAP_W,Right,20.0,20.055,259.592
42902,2S,WW,Brown,CAP_W,Right,20.0,20.021,254.386
42902,2S,EE,Brown,CAP_W,Right,20.0,20.003,260.197
42902,2S,WW,Brown,CAP_W,Right,20.0,20.005,256.5
42902,2S,EE,Brown,CAP_W,Right,20.0,20.01,259.123
42902,2S,WW,Brown,CAP_W,Right,20.0,20.02,255.921
42902,2S,EE,Brown,CAP_W,Right,20.0,20.024,257.661
42902,2S,WW,Brown,CAP_W,Right,20.0,20.022,255.94
42902,2S,EE,Brown,CAP_W,Right,20.0,20.051,256.89
42902,2S,WW,Brown,CAP_W,Right,20.0,20.024,255.858
42903,2S,EE,Brown,CAP_W,Right,20.0,20.003,250.702
42903,2S,WW,Brown,CAP_W,Right,20.0,20.003,245.553
42903,2S,EE,Brown,CAP_W,Right,20.0,20.005,250.608
42903,2S,WW,Brown,CAP_W,Right,20.0,20.017,246.982
42903,2S,EE,Brown,CAP_W,Right,20.0,20.018,246.154
42903,2S,WW,Brown,CAP_W,Right,20.0,20.011,244.491
42903,2S,EE,Brown,CAP_W,Right,20.0,20.049,248.356
42903,2S,WW,Brown,CAP_W,Right,20.0,20.033,244.412
42903,2S,EE,Brown,CAP_W,Right,20.0,20.006,254.069
42903,2S,WW,Brown,CAP_W,Right,20.0,20.02,245.121
42903,2S,EE,Brown,CAP_W,Right,20.0,20.008,249.07
42903,2S,WW,Brown,CAP_W,Right,20.0,20.019,244.383
42903,2S,EE,Brown,CAP_W,Right,20.0,20.045,248.602
42903,2S,WW,Brown,CAP_W,Right,20.0,20.044,241.669
42903,2S,EE,Brown,CAP_W,Right,20.0,20.051,247.151
42903,2S,WW,Brown,CAP_W,Right,20.0,20.045,241.772
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,247.904
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,254.722
42649,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,248.644
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,269.297
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,262.987
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,268.307
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,260.987
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,267.446
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,263.819
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,260.87
42899,PSS,WW,Perugia,CAP_W,Left,20.0,20.0,262.513
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,189.347
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,399.43
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,190.397
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,196.553
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,191.396
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,196.421
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,189.716
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,191.083
42258,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,192.026
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,191.522
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,189.901
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,194.199
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,189.84
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,191.648
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,190.584
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,193.555
42259,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,192.979
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,194.522
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,192.533
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,201.299
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,201.717
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,194.134
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,194.393
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,195.042
42660,PSP,WW,Perugia,CAP_W,Left,20.0,20.0,206.28
42904,2S,EE,Brown,CAP_W,Right,20.0,20.016,257.262
42904,2S,WW,Brown,CAP_W,Right,20.0,20.002,256.017
42904,2S,EE,Brown,CAP_W,Right,20.0,20.008,257.328
42904,2S,WW,Brown,CAP_W,Right,20.0,20.034,257.642
42904,2S,EE,Brown,CAP_W,Right,20.0,20.013,257.139
42904,2S,WW,Brown,CAP_W,Right,20.0,20.008,253.463
42904,2S,EE,Brown,CAP_W,Right,20.0,20.065,256.592
42904,2S,WW,Brown,CAP_W,Right,20.0,20.053,252.183
42904,2S,EE,Brown,CAP_W,Right,20.0,20.005,257.397
42904,2S,WW,Brown,CAP_W,Right,20.0,20.018,254.303
42904,2S,EE,Brown,CAP_W,Right,20.0,20.01,253.587
42904,2S,WW,Brown,CAP_W,Right,20.0,20.012,254.406
42912,PSP,EE,Demokritos,CAP_W,Left,22.7,22.7,239.70166
42912,PSP,WW,Demokritos,CAP_W,Left,22.7,22.7,238.83606
42912,PSP,EE,Demokritos,CAP_W,Left,21.9,21.9,238.29108
42912,PSP,WW,Demokritos,CAP_W,Left,22.4,22.4,235.17487
42912,PSP,EE,Demokritos,CAP_W,Left,22.8,22.8,237.483
42912,PSP,WW,Demokritos,CAP_W,Left,22.8,22.8,236.62392
42912,PSP,EE,Demokritos,CAP_W,Left,22.6,22.6,237.45456
42912,PSP,WW,Demokritos,CAP_W,Left,22.8,22.8,236.83102
42912,PSP,EE,Demokritos,CAP_W,Left,22.8,22.8,237.95767
42912,PSP,WW,Demokritos,CAP_W,Left,19.8,19.8,236.52049
42912,PSP,EE,Demokritos,CAP_W,Left,22.9,22.9,238.26247
42912,PSP,WW,Demokritos,CAP_W,Left,20.7,20.7,238.6924
42912,PSP,EE,Demokritos,CAP_W,Left,20.5,20.5,236.86871
42912,PSP,WW,Demokritos,CAP_W,Left,21.2,21.2,232.99323
42912,PSP,EE,Demokritos,CAP_W,Left,21.6,21.6,235.28641
42912,PSP,WW,Demokritos,CAP_W,Left,21.7,21.7,236.52049
42913,PSP,EE,Demokritos,CAP_W,Left,20.9,20.9,237.89111
42913,PSP,WW,Demokritos,CAP_W,Left,20.4,20.4,235.46324
42913,PSP,EE,Demokritos,CAP_W,Left,17.2,17.2,239.86586
42913,PSP,WW,Demokritos,CAP_W,Left,17.2,17.2,240.38895
42913,PSP,EE,Demokritos,CAP_W,Left,20.0,20.0,237.35042
42913,PSP,WW,Demokritos,CAP_W,Left,19.6,19.6,237.02908
42913,PSP,EE,Demokritos,CAP_W,Left,19.2,19.2,239.03746
42913,PSP,WW,Demokritos,CAP_W,Left,19.3,19.3,237.80557
42913,PSP,EE,Demokritos,CAP_W,Left,17.5,17.5,237.39775
42913,PSP,WW,Demokritos,CAP_W,Left,18.3,18.3,238.44382
42913,PSP,EE,Demokritos,CAP_W,Left,19.8,19.8,237.08571
42913,PSP,WW,Demokritos,CAP_W,Left,18.4,18.4,238.55847
42913,PSP,EE,Demokritos,CAP_W,Left,17.2,17.2,237.7106
42913,PSP,WW,Demokritos,CAP_W,Left,17.0,17.0,239.48949
42913,PSP,EE,Demokritos,CAP_W,Left,16.9,16.9,234.66496
42913,PSP,WW,Demokritos,CAP_W,Left,16.9,16.9,235.44463
42900,PSS,EE,HEPHY,CAP_W,Left,,,242.04
42900,PSS,WW,HEPHY,CAP_W,Left,,,247.011
42900,PSS,EE,HEPHY,CAP_W,Left,,,244.015
42900,PSS,WW,HEPHY,CAP_W,Left,,,248.019
42900,PSS,EE,HEPHY,CAP_W,Left,,,250.453
42900,PSS,WW,HEPHY,CAP_W,Left,,,249.695
42900,PSS,EE,HEPHY,CAP_W,Left,,,242.797
42900,PSS,WW,HEPHY,CAP_W,Left,,,249.111
42900,PSS,EE,HEPHY,CAP_W,Left,,,245.11
42900,PSS,WW,HEPHY,CAP_W,Left,,,249.955
42900,PSS,EE,HEPHY,CAP_W,Left,,,244.747
42900,PSS,WW,HEPHY,CAP_W,Left,,,248.451
42900,PSS,EE,HEPHY,CAP_W,Left,,,249.946
42900,PSS,WW,HEPHY,CAP_W,Left,,,247.558
42900,PSS,EE,HEPHY,CAP_W,Left,,,245.119
42900,PSS,WW,HEPHY,CAP_W,Left,,,246.396
42900,PSS,EE,HEPHY,CAP_W,Left,,,249.203
42900,PSS,WW,HEPHY,CAP_W,Left,,,248.897
42900,PSS,EE,HEPHY,CAP_W,Left,,,251.466
42900,PSS,WW,HEPHY,CAP_W,Left,,,252.665
42904,2S,EE,Brown,CAP_W,Right,20.0,20.061,253.016
42904,2S,WW,Brown,CAP_W,Right,20.0,20.07,253.448
42904,2S,EE,Brown,CAP_W,Right,20.0,20.049,253.557
42904,2S,WW,Brown,CAP_W,Right,20.0,20.052,254.014
42905,2S,EE,Brown,CAP_W,Right,20.0,20.031,245.456
42905,2S,WW,Brown,CAP_W,Right,20.0,20.054,238.601
42905,2S,EE,Brown,CAP_W,Right,20.0,20.01,243.881
42905,2S,WW,Brown,CAP_W,Right,20.0,20.045,237.5
42905,2S,EE,Brown,CAP_W,Right,20.0,20.086,244.012
42905,2S,WW,Brown,CAP_W,Right,20.0,20.076,238.593
42905,2S,EE,Brown,CAP_W,Right,20.0,20.077,241.604
42905,2S,WW,Brown,CAP_W,Right,20.0,20.069,238.076
42905,2S,EE,Brown,CAP_W,Right,20.0,20.004,244.627
42905,2S,WW,Brown,CAP_W,Right,20.0,20.028,238.36
42905,2S,EE,Brown,CAP_W,Right,20.0,20.004,243.744
42905,2S,WW,Brown,CAP_W,Right,20.0,20.019,239.214
42905,2S,EE,Brown,CAP_W,Right,20.0,20.065,242.735
42905,2S,WW,Brown,CAP_W,Right,20.0,20.067,237.247
42905,2S,EE,Brown,CAP_W,Right,20.0,20.063,241.239
42905,2S,WW,Brown,CAP_W,Right,20.0,20.065,238.287
42906,2S,EE,Demokritos,CAP_W,Left,17.5,17.5,238.6924
42906,2S,WW,Demokritos,CAP_W,Left,18.7,18.7,238.65411
42906,2S,EE,Demokritos,CAP_W,Left,19.5,19.5,237.09515
42906,2S,WW,Demokritos,CAP_W,Left,21.1,21.1,235.57509
42906,2S,EE,Demokritos,CAP_W,Left,19.9,19.9,238.47246
42906,2S,WW,Demokritos,CAP_W,Left,20.9,20.9,235.73367
42906,2S,EE,Demokritos,CAP_W,Left,21.4,21.4,236.74626
42906,2S,WW,Demokritos,CAP_W,Left,22.0,22.0,235.41669
42906,2S,EE,Demokritos,CAP_W,Left,21.8,21.8,238.82648
42906,2S,WW,Demokritos,CAP_W,Left,22.3,22.3,235.48189
42906,2S,EE,Demokritos,CAP_W,Left,22.2,22.2,235.30502
42906,2S,WW,Demokritos,CAP_W,Left,22.5,22.5,238.37695
42906,2S,EE,Demokritos,CAP_W,Left,22.5,22.5,238.01476
42906,2S,WW,Demokritos,CAP_W,Left,22.8,22.8,237.92912
42907,2S,EE,Demokritos,CAP_W,Left,19.6,19.6,237.39775
42907,2S,WW,Demokritos,CAP_W,Left,20.8,20.8,235.80838
42907,2S,EE,Demokritos,CAP_W,Left,20.2,20.2,237.85309
42907,2S,WW,Demokritos,CAP_W,Left,21.7,21.7,236.83102
42907,2S,EE,Demokritos,CAP_W,Left,21.4,21.4,236.21075
42907,2S,WW,Demokritos,CAP_W,Left,21.8,21.8,237.43564
42907,2S,EE,Demokritos,CAP_W,Left,22.3,22.3,238.20525
42907,2S,WW,Demokritos,CAP_W,Left,22.6,22.6,234.54475
42907,2S,EE,Demokritos,CAP_W,Left,22.9,22.9,237.87209
42907,2S,WW,Demokritos,CAP_W,Left,23.0,23.0,236.36082
42907,2S,EE,Demokritos,CAP_W,Left,22.1,22.1,239.2296
42907,2S,WW,Demokritos,CAP_W,Left,22.3,22.3,237.09515
42907,2S,EE,Demokritos,CAP_W,Left,22.5,22.5,236.96301
42907,2S,WW,Demokritos,CAP_W,Left,22.7,22.7,238.25291
42908,2S,EE,Brown,CAP_W,Right,20.0,20.145,257.257
42908,2S,WW,Brown,CAP_W,Right,20.0,20.005,251.462
42908,2S,EE,Brown,CAP_W,Right,20.0,20.022,256.316
42908,2S,WW,Brown,CAP_W,Right,20.0,20.064,253.455
42908,2S,EE,Brown,CAP_W,Right,20.0,20.086,257.422
42908,2S,WW,Brown,CAP_W,Right,20.0,20.038,252.37
42908,2S,EE,Brown,CAP_W,Right,20.0,20.09,255.885
42908,2S,WW,Brown,CAP_W,Right,20.0,20.075,253.583
42908,2S,EE,Brown,CAP_W,Right,20.0,20.005,258.432
42908,2S,WW,Brown,CAP_W,Right,20.0,20.005,255.596
42908,2S,EE,Brown,CAP_W,Right,20.0,20.012,256.954
42908,2S,WW,Brown,CAP_W,Right,20.0,20.042,252.64
42908,2S,EE,Brown,CAP_W,Right,20.0,20.029,255.107
42908,2S,WW,Brown,CAP_W,Right,20.0,20.025,251.361
42908,2S,EE,Brown,CAP_W,Right,20.0,20.068,253.981
42908,2S,WW,Brown,CAP_W,Right,20.0,20.057,252.333
42909,2S,EE,Brown,CAP_W,Right,20.0,20.005,255.562
42909,2S,WW,Brown,CAP_W,Right,20.0,20.019,253.311
42909,2S,EE,Brown,CAP_W,Right,20.0,20.016,255.141
42909,2S,WW,Brown,CAP_W,Right,20.0,20.04,254.576
42909,2S,EE,Brown,CAP_W,Right,20.0,20.052,256.284
42909,2S,WW,Brown,CAP_W,Right,20.0,20.047,254.219
42909,2S,EE,Brown,CAP_W,Right,20.0,20.071,256.589
42909,2S,WW,Brown,CAP_W,Right,20.0,20.053,253.798
42909,2S,EE,Brown,CAP_W,Right,20.0,20.003,256.108
42909,2S,WW,Brown,CAP_W,Right,20.0,20.017,254.915
42909,2S,EE,Brown,CAP_W,Right,20.0,20.011,255.159
42909,2S,WW,Brown,CAP_W,Right,20.0,20.052,254.569
42909,2S,EE,Brown,CAP_W,Right,20.0,20.051,255.504
42909,2S,WW,Brown,CAP_W,Right,20.0,20.047,255.057
42909,2S,EE,Brown,CAP_W,Right,20.0,20.078,254.543
42909,2S,WW,Brown,CAP_W,Right,20.0,20.066,254.531
42910,2S,EE,HEPHY,CAP_W,Left,,,231.212
42910,2S,WW,HEPHY,CAP_W,Left,,,238.023
42910,2S,EE,HEPHY,CAP_W,Left,,,230.554
42910,2S,WW,HEPHY,CAP_W,Left,,,237.175
42910,2S,EE,HEPHY,CAP_W,Left,,,236.411
42910,2S,WW,HEPHY,CAP_W,Left,,,240.06
42910,2S,EE,HEPHY,CAP_W,Left,,,235.227
42910,2S,WW,HEPHY,CAP_W,Left,,,239.956
42910,2S,EE,HEPHY,CAP_W,Left,,,229.795
42910,2S,WW,HEPHY,CAP_W,Left,,,236.006
42910,2S,EE,HEPHY,CAP_W,Left,,,230.805
42910,2S,WW,HEPHY,CAP_W,Left,,,236.326
42910,2S,EE,HEPHY,CAP_W,Left,,,233.95
42910,2S,WW,HEPHY,CAP_W,Left,,,236.614
42910,2S,EE,HEPHY,CAP_W,Left,,,236.016
42910,2S,WW,HEPHY,CAP_W,Left,,,237.812
42911,2S,EE,HEPHY,CAP_W,Left,,,230.711
42911,2S,WW,HEPHY,CAP_W,Left,,,236.342
42911,2S,EE,HEPHY,CAP_W,Left,,,229.739
42911,2S,WW,HEPHY,CAP_W,Left,,,234.271
42911,2S,EE,HEPHY,CAP_W,Left,,,236.13
42911,2S,WW,HEPHY,CAP_W,Left,,,242.425
42911,2S,EE,HEPHY,CAP_W,Left,,,236.712
42911,2S,WW,HEPHY,CAP_W,Left,,,238.262
42911,2S,EE,HEPHY,CAP_W,Left,,,232.146
42911,2S,WW,HEPHY,CAP_W,Left,,,232.759
42911,2S,EE,HEPHY,CAP_W,Left,,,231.441
42911,2S,WW,HEPHY,CAP_W,Left,,,233.225
42911,2S,EE,HEPHY,CAP_W,Left,,,236.571
42911,2S,WW,HEPHY,CAP_W,Left,,,233.947
42911,2S,EE,HEPHY,CAP_W,Left,,,237.422
42911,2S,WW,HEPHY,CAP_W,Left,,,234.411
43258,2S,WW,Perugia,CAP_W,Left,20.0,20.0,258.559
43258,2S,WW,Perugia,CAP_W,Left,20.0,20.0,263.58
43258,2S,WW,Perugia,CAP_W,Left,20.0,20.0,266.347
43258,2S,WW,Perugia,CAP_W,Left,20.0,20.0,254.722
43258,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.689
43258,2S,WW,Perugia,CAP_W,Left,20.0,20.0,257.873
43258,2S,WW,Perugia,CAP_W,Left,20.0,20.0,264.776
43259,2S,WW,Perugia,CAP_W,Left,20.0,20.0,269.422
43259,2S,WW,Perugia,CAP_W,Left,20.0,20.0,264.536
43259,2S,WW,Perugia,CAP_W,Left,20.0,20.0,263.938
43259,2S,WW,Perugia,CAP_W,Left,20.0,20.0,267.079
43259,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.042
43259,2S,WW,Perugia,CAP_W,Left,20.0,20.0,263.461
43259,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.631
43260,2S,WW,Perugia,CAP_W,Left,20.0,20.0,257.532
43260,2S,WW,Perugia,CAP_W,Left,20.0,20.0,253.065
43260,2S,WW,Perugia,CAP_W,Left,20.0,20.0,271.553
43260,2S,WW,Perugia,CAP_W,Left,20.0,20.0,255.614
43260,2S,WW,Perugia,CAP_W,Left,20.0,20.0,256.965
43260,2S,WW,Perugia,CAP_W,Left,20.0,20.0,255.39
43260,2S,WW,Perugia,CAP_W,Left,20.0,20.0,256.852
43261,2S,WW,Perugia,CAP_W,Left,20.0,20.0,248.01
43261,2S,WW,Perugia,CAP_W,Left,20.0,20.0,248.75
43261,2S,WW,Perugia,CAP_W,Left,20.0,20.0,258.216
43261,2S,WW,Perugia,CAP_W,Left,20.0,20.0,250.351
43261,2S,WW,Perugia,CAP_W,Left,20.0,20.0,252.19
43261,2S,WW,Perugia,CAP_W,Left,20.0,20.0,247.484
43261,2S,WW,Perugia,CAP_W,Left,20.0,20.0,250.351
43270,2S,EE,HEPHY,CAP_W,Left,,,228.582
43270,2S,WW,HEPHY,CAP_W,Left,,,231.757
43270,2S,EE,HEPHY,CAP_W,Left,,,227.171
43270,2S,WW,HEPHY,CAP_W,Left,,,232.821
43270,2S,EE,HEPHY,CAP_W,Left,,,233.097
43270,2S,WW,HEPHY,CAP_W,Left,,,233.106
43270,2S,EE,HEPHY,CAP_W,Left,,,231.541
43270,2S,WW,HEPHY,CAP_W,Left,,,235.171
43270,2S,EE,HEPHY,CAP_W,Left,,,230.115
43270,2S,WW,HEPHY,CAP_W,Left,,,233.495
43270,2S,EE,HEPHY,CAP_W,Left,,,228.072
43270,2S,WW,HEPHY,CAP_W,Left,,,232.753
43270,2S,EE,HEPHY,CAP_W,Left,,,237.679
43270,2S,WW,HEPHY,CAP_W,Left,,,236.051
43270,2S,EE,HEPHY,CAP_W,Left,,,233.821
43270,2S,WW,HEPHY,CAP_W,Left,,,235.507
42914,PSP,EE,Demokritos,CAP_W,Left,18.9,18.9,238.49158
42914,PSP,WW,Demokritos,CAP_W,Left,19.7,19.7,237.46404
42914,PSP,EE,Demokritos,CAP_W,Left,21.6,21.6,236.43594
43255,PSS,EE,HEPHY,CAP_W,Left,,,240.934
43255,PSS,WW,HEPHY,CAP_W,Left,,,236.742
43255,PSS,EE,HEPHY,CAP_W,Left,,,241.595
43255,PSS,WW,HEPHY,CAP_W,Left,,,237.245
43255,PSS,EE,HEPHY,CAP_W,Left,,,241.168
43255,PSS,WW,HEPHY,CAP_W,Left,,,238.421
43255,PSS,EE,HEPHY,CAP_W,Left,,,247.121
43255,PSS,WW,HEPHY,CAP_W,Left,,,240.038
43255,PSS,EE,HEPHY,CAP_W,Left,,,234.543
43255,PSS,WW,HEPHY,CAP_W,Left,,,238.847
43255,PSS,EE,HEPHY,CAP_W,Left,,,241.875
43255,PSS,WW,HEPHY,CAP_W,Left,,,241.569
43255,PSS,EE,HEPHY,CAP_W,Left,,,235.584
43255,PSS,WW,HEPHY,CAP_W,Left,,,238.185
43255,PSS,EE,HEPHY,CAP_W,Left,,,243.234
43255,PSS,WW,HEPHY,CAP_W,Left,,,240.592
42914,PSP,WW,Demokritos,CAP_W,Left,22.5,22.5,238.14807
42914,PSP,EE,Demokritos,CAP_W,Left,20.0,20.0,237.88158
42914,PSP,WW,Demokritos,CAP_W,Left,20.2,20.2,236.04214
42914,PSP,EE,Demokritos,CAP_W,Left,20.4,20.4,239.18153
42914,PSP,WW,Demokritos,CAP_W,Left,20.5,20.5,237.61572
42914,PSP,EE,Demokritos,CAP_W,Left,23.0,23.0,237.59674
42914,PSP,WW,Demokritos,CAP_W,Left,23.2,23.2,236.84988
42914,PSP,EE,Demokritos,CAP_W,Left,23.4,23.4,236.90643
42914,PSP,WW,Demokritos,CAP_W,Left,23.3,23.3,236.94415
42914,PSP,EE,Demokritos,CAP_W,Left,23.2,23.2,240.2531
42914,PSP,WW,Demokritos,CAP_W,Left,16.9,16.9,236.65215
42914,PSP,EE,Demokritos,CAP_W,Left,20.7,20.7,238.94151
42914,PSP,WW,Demokritos,CAP_W,Left,20.8,20.8,239.34503
43280,PSP,EE,Demokritos,CAP_W,Left,21.4,21.4,237.5683
43280,PSP,WW,Demokritos,CAP_W,Left,21.6,21.6,237.82457
43280,PSP,EE,Demokritos,CAP_W,Left,21.8,21.8,235.77103
43280,PSP,WW,Demokritos,CAP_W,Left,21.9,21.9,233.02972
43280,PSP,EE,Demokritos,CAP_W,Left,16.7,16.7,237.06683
43280,PSP,WW,Demokritos,CAP_W,Left,17.8,17.8,238.70197
43280,PSP,EE,Demokritos,CAP_W,Left,19.8,19.8,236.78392
43280,PSP,WW,Demokritos,CAP_W,Left,20.3,20.3,237.6252
43280,PSP,EE,Demokritos,CAP_W,Left,18.6,18.6,238.96071
43280,PSP,WW,Demokritos,CAP_W,Left,19.9,19.9,237.67264
43280,PSP,EE,Demokritos,CAP_W,Left,20.7,20.7,237.28418
43280,PSP,WW,Demokritos,CAP_W,Left,20.8,20.8,239.18153
43280,PSP,EE,Demokritos,CAP_W,Left,21.0,21.0,239.21037
43280,PSP,WW,Demokritos,CAP_W,Left,21.2,21.2,237.40721
43280,PSP,EE,Demokritos,CAP_W,Left,20.6,20.6,238.93193
43280,PSP,WW,Demokritos,CAP_W,Left,20.8,20.8,236.22012
43281,PSP,EE,Demokritos,CAP_W,Left,22.1,22.1,238.60629
43281,PSP,WW,Demokritos,CAP_W,Left,22.3,22.3,238.272
43281,PSP,EE,Demokritos,CAP_W,Left,21.0,21.0,236.71802
43281,PSP,WW,Demokritos,CAP_W,Left,21.6,21.6,235.78972
43281,PSP,EE,Demokritos,CAP_W,Left,21.9,21.9,235.50052
43281,PSP,WW,Demokritos,CAP_W,Left,22.1,22.1,234.52628
43281,PSP,EE,Demokritos,CAP_W,Left,22.4,22.4,235.23991
43281,PSP,WW,Demokritos,CAP_W,Left,22.4,22.4,235.28641
43281,PSP,EE,Demokritos,CAP_W,Left,22.2,22.2,237.80557
43281,PSP,WW,Demokritos,CAP_W,Left,22.4,22.4,238.72113
43281,PSP,EE,Demokritos,CAP_W,Left,21.4,21.4,234.88719
43281,PSP,WW,Demokritos,CAP_W,Left,21.8,21.8,235.70567
43281,PSP,EE,Demokritos,CAP_W,Left,22.5,22.5,237.67264
43281,PSP,WW,Demokritos,CAP_W,Left,18.5,18.5,235.89249
43281,PSP,EE,Demokritos,CAP_W,Left,19.5,19.5,239.82719
43281,PSP,WW,Demokritos,CAP_W,Left,20.1,20.1,239.19116
43282,PSP,EE,Demokritos,CAP_W,Left,20.5,20.5,237.65364
43282,PSP,WW,Demokritos,CAP_W,Left,22.0,22.0,236.41714
43282,PSP,EE,Demokritos,CAP_W,Left,20.4,20.4,237.93866
43282,PSP,WW,Demokritos,CAP_W,Left,20.8,20.8,236.80276
43282,PSP,EE,Demokritos,CAP_W,Left,22.4,22.4,236.94415
43282,PSP,WW,Demokritos,CAP_W,Left,22.6,22.6,238.63499
43282,PSP,EE,Demokritos,CAP_W,Left,21.1,21.1,236.22949
43282,PSP,WW,Demokritos,CAP_W,Left,21.4,21.4,235.78035
43282,PSP,EE,Demokritos,CAP_W,Left,21.7,21.7,238.17667
43282,PSP,WW,Demokritos,CAP_W,Left,21.8,21.8,238.44382
43282,PSP,EE,Demokritos,CAP_W,Left,19.0,19.0,235.18416
43282,PSP,WW,Demokritos,CAP_W,Left,20.0,20.0,235.87378
43282,PSP,EE,Demokritos,CAP_W,Left,22.0,22.0,238.79773
43282,PSP,WW,Demokritos,CAP_W,Left,22.2,22.2,238.16714
43282,PSP,EE,Demokritos,CAP_W,Left,20.6,20.6,237.50194
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,259.825
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,266.591
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.572
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,269.546
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.689
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,265.862
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.868
43262,2S,WW,Perugia,CAP_W,Left,20.0,20.0,268.554
43263,2S,WW,Perugia,CAP_W,Left,20.0,20.0,267.079
43263,2S,WW,Perugia,CAP_W,Left,20.0,20.0,268.554
43263,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.689
43263,2S,WW,Perugia,CAP_W,Left,20.0,20.0,261.924
43263,2S,WW,Perugia,CAP_W,Left,20.0,20.0,267.814
43263,2S,WW,Perugia,CAP_W,Left,20.0,20.0,262.513
43263,2S,WW,Perugia,CAP_W,Left,20.0,20.0,267.569
43264,2S,EE,Demokritos,CAP_W,Left,17.2,17.2,237.92912
43264,2S,WW,Demokritos,CAP_W,Left,17.8,17.8,236.67094
43264,2S,EE,Demokritos,CAP_W,Left,17.1,17.1,238.71153
43264,2S,WW,Demokritos,CAP_W,Left,17.9,17.9,238.52023
43264,2S,EE,Demokritos,CAP_W,Left,18.2,18.2,238.74983
43264,2S,WW,Demokritos,CAP_W,Left,18.6,18.6,238.89357
43264,2S,EE,Demokritos,CAP_W,Left,18.6,18.6,234.96135
43264,2S,WW,Demokritos,CAP_W,Left,19.0,19.0,237.51141
43264,2S,EE,Demokritos,CAP_W,Left,18.9,18.9,237.58725
43264,2S,WW,Demokritos,CAP_W,Left,19.2,19.2,240.41808
43264,2S,EE,Demokritos,CAP_W,Left,16.7,16.7,239.68234
43264,2S,WW,Demokritos,CAP_W,Left,19.8,19.8,237.18018
43264,2S,EE,Demokritos,CAP_W,Left,15.4,15.4,235.36084
43264,2S,WW,Demokritos,CAP_W,Left,16.3,16.3,242.02119
43265,2S,WW,Perugia,CAP_W,Left,20.0,20.0,257.418
43265,2S,WW,Perugia,CAP_W,Left,20.0,20.0,255.502
43265,2S,WW,Perugia,CAP_W,Left,20.0,20.0,256.063
43265,2S,WW,Perugia,CAP_W,Left,20.0,20.0,250.566
43265,2S,WW,Perugia,CAP_W,Left,20.0,20.0,254.388
43265,2S,WW,Perugia,CAP_W,Left,20.0,20.0,250.351
