batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,DOX_NM
35713,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.889
35713,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,251.863
35722,2S,EE,Brown,CAP_E,Right,20.0,20.055,265.907
35722,2S,WW,Brown,CAP_E,Right,20.0,20.004,258.905
35722,2S,EE,Brown,CAP_E,Right,20.0,20.028,265.319
35722,2S,WW,Brown,CAP_E,Right,20.0,20.013,259.373
35722,2S,EE,Brown,CAP_E,Right,20.0,20.23,265.231
35722,2S,WW,Brown,CAP_E,Right,20.0,20.006,260.496
35722,2S,EE,Brown,CAP_E,Right,20.0,20.032,263.579
35722,2S,WW,Brown,CAP_E,Right,20.0,20.031,261.774
35952,2S,EE,Brown,CAP_E,Right,20.0,20.024,251.117
35952,2S,WW,Brown,CAP_E,Right,20.0,20.056,248.117
35717,2S,EE,Brown,CAP_E,Right,20.0,20.007,254.168
35717,2S,EE,Brown,CAP_E,Right,20.0,20.007,254.168
35717,2S,WW,Brown,CAP_E,Right,20.0,20.041,248.063
35717,2S,WW,Brown,CAP_E,Right,20.0,20.041,248.063
35717,2S,EE,Brown,CAP_E,Right,20.0,20.087,255.659
35717,2S,EE,Brown,CAP_E,Right,20.0,20.087,255.659
35717,2S,WW,Brown,CAP_E,Right,20.0,20.013,249.88
35717,2S,WW,Brown,CAP_E,Right,20.0,20.013,249.88
35717,2S,EE,Brown,CAP_E,Right,20.0,20.037,254.44
35717,2S,WW,Brown,CAP_E,Right,20.0,20.078,248.801
35717,2S,EE,Brown,CAP_E,Right,20.0,20.067,255.297
35717,2S,WW,Brown,CAP_E,Right,20.0,20.072,247.128
35718,2S,EE,Brown,CAP_E,Right,20.0,20.008,260.469
35718,2S,WW,Brown,CAP_E,Right,20.0,20.019,252.873
35718,2S,EE,Brown,CAP_E,Right,20.0,20.073,255.258
35718,2S,WW,Brown,CAP_E,Right,20.0,20.01,251.548
35718,2S,EE,Brown,CAP_E,Right,20.0,20.013,255.224
35718,2S,WW,Brown,CAP_E,Right,20.0,20.058,250.749
35718,2S,EE,Brown,CAP_E,Right,20.0,20.101,253.933
35718,2S,WW,Brown,CAP_E,Right,20.0,20.072,248.12
35953,2S,WW,HEPHY,CAP_E,Right,,,233.125
35953,2S,WW,HEPHY,CAP_E,Left,,,235.536
35953,2S,EE,HEPHY,CAP_E,Right,,,235.491
35953,2S,EE,HEPHY,CAP_E,Left,,,231.683
35953,2S,WW,HEPHY,CAP_E,Left,,,234.379
35953,2S,WW,HEPHY,CAP_E,Right,,,233.029
35953,2S,WW,HEPHY,CAP_E,Right,,,231.839
35953,2S,WW,HEPHY,CAP_E,Left,,,236.304
35953,2S,WW,HEPHY,CAP_E,Left,,,232.291
35953,2S,WW,HEPHY,CAP_E,Right,,,233.316
35953,2S,EE,HEPHY,CAP_E,Left,,,231.593
35953,2S,EE,HEPHY,CAP_E,Right,,,234.073
35953,2S,WW,HEPHY,CAP_E,Right,,,231.904
35953,2S,WW,HEPHY,CAP_E,Left,,,235.857
35952,2S,EE,Brown,CAP_E,Right,20.0,20.055,249.464
35952,2S,WW,Brown,CAP_E,Right,20.0,20.044,245.525
35952,2S,EE,Brown,CAP_E,Right,20.0,20.003,247.886
35952,2S,WW,Brown,CAP_E,Right,20.0,20.029,245.436
35952,2S,EE,Brown,CAP_E,Right,20.0,20.018,251.144
35952,2S,WW,Brown,CAP_E,Right,20.0,20.045,246.101
35953,2S,EE,HEPHY,CAP_E,Left,,,231.337
35953,2S,EE,HEPHY,CAP_E,Right,,,236.239
35953,2S,WW,HEPHY,CAP_E,Left,,,233.749
35953,2S,WW,HEPHY,CAP_E,Right,,,231.916
35953,2S,EE,HEPHY,CAP_E,Right,,,232.368
35953,2S,EE,HEPHY,CAP_E,Left,,,230.349
35953,2S,WW,HEPHY,CAP_E,Left,,,231.919
35953,2S,EE,HEPHY,CAP_E,Left,,,229.798
35953,2S,EE,HEPHY,CAP_E,Right,,,233.934
35953,2S,WW,HEPHY,CAP_E,Right,,,232.96
35953,2S,EE,HEPHY,CAP_E,Left,,,234.327
35953,2S,EE,HEPHY,CAP_E,Right,,,235.633
35953,2S,WW,HEPHY,CAP_E,Right,,,229.147
35953,2S,WW,HEPHY,CAP_E,Left,,,219.706
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.673
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,249.708
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,249.494
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.781
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,249.175
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,251.105
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.136
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,248.538
35714,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,247.694
35957,2S,EE,HEPHY,CAP_E,Right,,,258.628
35957,2S,WW,HEPHY,CAP_E,Right,,,254.455
35957,2S,EE,HEPHY,CAP_E,Right,,,260.94
35957,2S,WW,HEPHY,CAP_E,Right,,,255.118
35957,2S,EE,HEPHY,CAP_E,Right,,,258.793
35957,2S,EE,HEPHY,CAP_E,Left,,,249.625
35957,2S,WW,HEPHY,CAP_E,Left,,,256.359
35957,2S,WW,HEPHY,CAP_E,Right,,,253.058
35957,2S,EE,HEPHY,CAP_E,Left,,,251.89
35957,2S,EE,HEPHY,CAP_E,Right,,,259.27
35957,2S,WW,HEPHY,CAP_E,Left,,,256.917
35957,2S,WW,HEPHY,CAP_E,Right,,,253.271
35957,2S,EE,HEPHY,CAP_E,Right,,,257.17
35957,2S,WW,HEPHY,CAP_E,Right,,,254.249
35957,2S,EE,HEPHY,CAP_E,Right,,,259.47
35957,2S,WW,HEPHY,CAP_E,Right,,,253.924
35957,2S,EE,HEPHY,CAP_E,Right,,,256.205
35957,2S,EE,HEPHY,CAP_E,Left,,,250.618
35957,2S,WW,HEPHY,CAP_E,Right,,,251.619
35957,2S,WW,HEPHY,CAP_E,Left,,,257.642
35957,2S,EE,HEPHY,CAP_E,Right,,,254.547
35957,2S,EE,HEPHY,CAP_E,Left,,,248.944
35957,2S,WW,HEPHY,CAP_E,Left,,,253.333
35957,2S,WW,HEPHY,CAP_E,Right,,,252.038
35958,2S,EE,HEPHY,CAP_E,Right,,,260.388
35958,2S,EE,HEPHY,CAP_E,Left,,,254.034
35958,2S,WW,HEPHY,CAP_E,Right,,,256.146
35958,2S,WW,HEPHY,CAP_E,Left,,,259.364
35958,2S,EE,HEPHY,CAP_E,Left,,,260.895
35958,2S,EE,HEPHY,CAP_E,Right,,,260.733
35958,2S,WW,HEPHY,CAP_E,Right,,,254.503
35958,2S,WW,HEPHY,CAP_E,Left,,,255.114
35958,2S,EE,HEPHY,CAP_E,Left,,,250.938
35958,2S,EE,HEPHY,CAP_E,Right,,,258.069
35958,2S,WW,HEPHY,CAP_E,Right,,,252.441
35958,2S,WW,HEPHY,CAP_E,Left,,,253.457
35958,2S,EE,HEPHY,CAP_E,Left,,,253.285
35958,2S,EE,HEPHY,CAP_E,Right,,,256.713
35958,2S,WW,HEPHY,CAP_E,Right,,,252.172
35958,2S,WW,HEPHY,CAP_E,Left,,,255.016
35959,2S,EE,Perugia,CAP_E,Left,20.0,20.0,251.755
35959,2S,EE,Perugia,CAP_E,Left,20.0,20.0,248.962
35959,2S,EE,Perugia,CAP_E,Left,20.0,20.0,249.068
35959,2S,EE,Perugia,CAP_E,Left,20.0,20.0,248.538
35959,2S,EE,Perugia,CAP_E,Left,20.0,20.0,250.029
35959,2S,EE,Perugia,CAP_E,Left,20.0,20.0,247.589
35959,2S,EE,Perugia,CAP_E,Left,20.0,20.0,246.023
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,254.944
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,257.532
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,250.889
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,253.725
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,248.644
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,251.646
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,251.321
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,257.078
35960,2S,EE,Perugia,CAP_E,Left,20.0,20.0,249.388
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,255.502
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,254.61
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,253.615
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,252.081
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,254.61
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,258.559
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,253.725
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,253.174
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,255.056
35961,2S,EE,Perugia,CAP_E,Left,20.0,20.0,255.056
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,251.321
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,250.781
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,249.922
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,250.458
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,247.379
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,252.19
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,251.646
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,249.388
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,248.538
35962,2S,EE,Perugia,CAP_E,Left,20.0,20.0,248.115
35963,2S,EE,Brown,CAP_E,Right,20.0,20.091,251.299
35963,2S,EE,Brown,CAP_E,Right,20.0,20.091,251.299
35963,2S,WW,Brown,CAP_E,Right,20.0,20.007,248.429
35963,2S,EE,Brown,CAP_E,Right,20.0,20.03,251.586
35963,2S,WW,Brown,CAP_E,Right,20.0,20.006,246.621
35963,2S,EE,Brown,CAP_E,Right,20.0,20.004,250.005
35963,2S,EE,Brown,CAP_E,Right,20.0,20.004,250.005
35963,2S,EE,Brown,CAP_E,Right,20.0,20.004,250.005
35963,2S,EE,Brown,CAP_E,Right,20.0,20.004,250.005
35963,2S,WW,Brown,CAP_E,Right,20.0,20.004,245.556
35963,2S,WW,Brown,CAP_E,Right,20.0,20.004,245.556
35963,2S,WW,Brown,CAP_E,Right,20.0,20.004,245.556
35963,2S,WW,Brown,CAP_E,Right,20.0,20.004,245.556
35963,2S,EE,Brown,CAP_E,Right,20.0,20.015,249.301
35963,2S,WW,Brown,CAP_E,Right,20.0,20.007,245.706
36238,2S,EE,Brown,CAP_E,Right,20.0,20.005,260.094
36238,2S,WW,Brown,CAP_E,Right,20.0,20.006,253.208
36238,2S,EE,Brown,CAP_E,Right,20.0,20.016,255.839
36238,2S,EE,Brown,CAP_E,Right,20.0,20.016,255.839
36238,2S,WW,Brown,CAP_E,Right,20.0,20.004,252.793
36238,2S,WW,Brown,CAP_E,Right,20.0,20.004,252.793
36238,2S,EE,Brown,CAP_E,Right,20.0,20.003,257.679
36238,2S,WW,Brown,CAP_E,Right,20.0,20.008,251.329
36238,2S,EE,Brown,CAP_E,Right,20.0,20.01,255.199
36238,2S,EE,Brown,CAP_E,Right,20.0,20.01,255.199
36238,2S,WW,Brown,CAP_E,Right,20.0,20.007,250.066
36238,2S,WW,Brown,CAP_E,Right,20.0,20.007,250.066
36239,2S,EE,HEPHY,CAP_E,Right,,,250.66
36239,2S,EE,HEPHY,CAP_E,Left,,,242.739
36239,2S,WW,HEPHY,CAP_E,Right,,,245.546
36239,2S,WW,HEPHY,CAP_E,Left,,,248.836
36239,2S,EE,HEPHY,CAP_E,Left,,,243.402
36239,2S,WW,HEPHY,CAP_E,Left,,,249.111
36239,2S,EE,HEPHY,CAP_E,Left,,,248.68
36239,2S,EE,HEPHY,CAP_E,Right,,,252.535
36239,2S,WW,HEPHY,CAP_E,Left,,,251.558
36239,2S,WW,HEPHY,CAP_E,Right,,,246.855
36239,2S,EE,HEPHY,CAP_E,Right,,,252.115
36239,2S,EE,HEPHY,CAP_E,Left,,,246.299
36239,2S,WW,HEPHY,CAP_E,Left,,,248.016
36239,2S,WW,HEPHY,CAP_E,Right,,,247.128
36239,2S,EE,HEPHY,CAP_E,Left,,,246.968
36239,2S,WW,HEPHY,CAP_E,Left,,,248.626
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,251.863
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,249.922
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,245.92
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,246.96
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.673
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,248.326
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,248.01
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.029
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,248.326
36236,PSS,EE,Perugia,CAP_E,Right,20.0,20.0,253.835
36236,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,252.19
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,254.944
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,256.288
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,254.61
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,371.226
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,249.281
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.243
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,248.432
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,254.056
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,250.351
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,249.815
36237,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,252.626
36240,2S,EE,HEPHY,CAP_E,Left,,,243.22
36240,2S,WW,HEPHY,CAP_E,Left,,,248.519
36240,2S,EE,HEPHY,CAP_E,Left,,,249.906
36240,2S,WW,HEPHY,CAP_E,Left,,,250.782
36240,2S,EE,HEPHY,CAP_E,Left,,,243.071
36240,2S,WW,HEPHY,CAP_E,Left,,,249.503
36240,2S,EE,HEPHY,CAP_E,Right,,,249.999
36240,2S,EE,HEPHY,CAP_E,Left,,,246.963
36240,2S,WW,HEPHY,CAP_E,Left,,,249.565
36240,2S,WW,HEPHY,CAP_E,Right,,,244.971
36240,2S,EE,HEPHY,CAP_E,Left,,,252.493
36240,2S,WW,HEPHY,CAP_E,Left,,,250.869
36240,2S,EE,HEPHY,CAP_E,Left,,,247.913
36240,2S,WW,HEPHY,CAP_E,Left,,,250.523
36240,2S,WW,HEPHY,CAP_E,Right,,,247.475
36240,2S,EE,HEPHY,CAP_E,Left,,,247.815
36240,2S,WW,HEPHY,CAP_E,Left,,,251.521
36240,2S,EE,HEPHY,CAP_E,Left,,,250.085
36240,2S,WW,HEPHY,CAP_E,Left,,,255.22
36240,2S,WW,HEPHY,CAP_E,Right,,,249.238
36241,2S,EE,HEPHY,CAP_E,Left,,,247.011
36241,2S,WW,HEPHY,CAP_E,Left,,,249.313
36241,2S,EE,HEPHY,CAP_E,Left,,,248.518
36241,2S,WW,HEPHY,CAP_E,Left,,,251.415
36241,2S,EE,HEPHY,CAP_E,Left,,,250.463
36241,2S,WW,HEPHY,CAP_E,Left,,,252.599
36241,2S,EE,HEPHY,CAP_E,Left,,,250.659
36241,2S,WW,HEPHY,CAP_E,Left,,,250.885
36241,2S,EE,HEPHY,CAP_E,Left,,,243.867
36241,2S,WW,HEPHY,CAP_E,Left,,,246.225
36241,2S,EE,HEPHY,CAP_E,Left,,,246.088
36241,2S,WW,HEPHY,CAP_E,Left,,,250.495
36241,2S,EE,HEPHY,CAP_E,Left,,,251.425
36241,2S,WW,HEPHY,CAP_E,Left,,,249.087
36241,2S,EE,HEPHY,CAP_E,Left,,,244.488
36241,2S,WW,HEPHY,CAP_E,Left,,,246.498
36241,2S,EE,HEPHY,CAP_E,Left,,,241.585
36241,2S,WW,HEPHY,CAP_E,Left,,,243.949
36241,2S,EE,HEPHY,CAP_E,Left,,,244.924
36241,2S,WW,HEPHY,CAP_E,Left,,,244.278
36245,2S,EE,Brown,CAP_E,Right,20.0,20.001,252.139
36245,2S,EE,Brown,CAP_E,Right,20.0,20.001,252.139
36245,2S,EE,Brown,CAP_E,Right,20.0,20.001,252.139
36245,2S,WW,Brown,CAP_E,Right,20.0,20.002,246.906
36245,2S,WW,Brown,CAP_E,Right,20.0,20.002,246.906
36245,2S,EE,Brown,CAP_E,Right,20.0,20.007,248.909
36245,2S,EE,Brown,CAP_E,Right,20.0,20.007,248.909
36245,2S,EE,Brown,CAP_E,Right,20.0,20.007,248.909
36245,2S,EE,Brown,CAP_E,Right,20.0,20.007,248.909
36245,2S,EE,Brown,CAP_E,Right,20.0,20.007,248.909
36245,2S,WW,Brown,CAP_E,Right,20.0,20.001,247.058
36245,2S,WW,Brown,CAP_E,Right,20.0,20.001,247.058
36245,2S,EE,Brown,CAP_E,Right,20.0,20.065,251.897
36245,2S,EE,Brown,CAP_E,Right,20.0,20.065,251.897
36245,2S,EE,Brown,CAP_E,Right,20.0,20.065,251.897
36245,2S,EE,Brown,CAP_E,Right,20.0,20.065,251.897
36245,2S,WW,Brown,CAP_E,Right,20.0,20.003,245.925
36245,2S,WW,Brown,CAP_E,Right,20.0,20.003,245.925
36245,2S,EE,Brown,CAP_E,Right,20.0,20.005,251.065
36245,2S,EE,Brown,CAP_E,Right,20.0,20.005,251.065
36245,2S,EE,Brown,CAP_E,Right,20.0,20.005,251.065
36245,2S,EE,Brown,CAP_E,Right,20.0,20.005,251.065
36245,2S,WW,Brown,CAP_E,Right,20.0,20.005,245.272
36245,2S,WW,Brown,CAP_E,Right,20.0,20.005,245.272
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,204.832
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.051
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,205.554
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,206.646
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,205.989
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,206.426
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,202.557
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,208.194
35494,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,206.939
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.831
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.831
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.051
35495,PSP,EE,Perugia,CAP_E,Right,20.0,20.0,205.916
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,205.844
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.617
35495,PSP,EE,Perugia,CAP_E,Right,20.0,20.0,208.566
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,202.909
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.759
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.333
35495,PSP,EE,Perugia,CAP_E,Right,20.0,20.0,205.844
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.617
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.263
35495,PSP,EE,Perugia,CAP_E,Left,20.0,20.0,203.688
35499,PSP,EE,HEPHY,CAP_E,Left,,,194.48
35499,PSP,EE,HEPHY,CAP_E,Right,,,200.433
35499,PSP,WW,HEPHY,CAP_E,Left,,,198.329
35499,PSP,WW,HEPHY,CAP_E,Right,,,196.479
35499,PSP,EE,HEPHY,CAP_E,Left,,,196.721
35499,PSP,EE,HEPHY,CAP_E,Right,,,202.393
35499,PSP,WW,HEPHY,CAP_E,Right,,,196.82
35499,PSP,WW,HEPHY,CAP_E,Left,,,199.712
35499,PSP,EE,HEPHY,CAP_E,Right,,,200.9
35499,PSP,EE,HEPHY,CAP_E,Left,,,193.488
35499,PSP,WW,HEPHY,CAP_E,Right,,,197.498
35499,PSP,WW,HEPHY,CAP_E,Left,,,200.776
35499,PSP,EE,HEPHY,CAP_E,Left,,,195.964
35499,PSP,EE,HEPHY,CAP_E,Right,,,199.0
35499,PSP,WW,HEPHY,CAP_E,Left,,,201.008
35499,PSP,WW,HEPHY,CAP_E,Right,,,198.012
35496,PSP,EE,HEPHY,CAP_E,Right,,,181.377
35496,PSP,EE,HEPHY,CAP_E,Left,,,176.317
35496,PSP,WW,HEPHY,CAP_E,Right,,,177.489
35496,PSP,WW,HEPHY,CAP_E,Left,,,179.794
35496,PSP,EE,HEPHY,CAP_E,Left,,,178.38
35496,PSP,EE,HEPHY,CAP_E,Right,,,181.7
35496,PSP,WW,HEPHY,CAP_E,Left,,,179.434
35496,PSP,WW,HEPHY,CAP_E,Right,,,177.254
35496,PSP,EE,HEPHY,CAP_E,Left,,,174.724
35496,PSP,EE,HEPHY,CAP_E,Right,,,179.721
35496,PSP,WW,HEPHY,CAP_E,Right,,,178.602
35496,PSP,WW,HEPHY,CAP_E,Left,,,180.877
35496,PSP,EE,HEPHY,CAP_E,Left,,,178.677
35496,PSP,EE,HEPHY,CAP_E,Right,,,181.731
35496,PSP,WW,HEPHY,CAP_E,Left,,,180.423
35496,PSP,WW,HEPHY,CAP_E,Right,,,177.987
35496,PSP,EE,HEPHY,CAP_E,Right,,,180.866
35496,PSP,EE,HEPHY,CAP_E,Left,,,176.579
35496,PSP,WW,HEPHY,CAP_E,Right,,,177.744
35496,PSP,WW,HEPHY,CAP_E,Left,,,179.88
35496,PSP,EE,HEPHY,CAP_E,Right,,,181.722
35496,PSP,EE,HEPHY,CAP_E,Left,,,180.134
35496,PSP,WW,HEPHY,CAP_E,Right,,,177.74
35496,PSP,WW,HEPHY,CAP_E,Left,,,178.868
35496,PSP,EE,HEPHY,CAP_E,Right,,,191.852
35496,PSP,EE,HEPHY,CAP_E,Left,,,187.38
35496,PSP,WW,HEPHY,CAP_E,Left,,,190.578
35496,PSP,WW,HEPHY,CAP_E,Right,,,188.234
35496,PSP,EE,HEPHY,CAP_E,Left,,,192.313
35496,PSP,EE,HEPHY,CAP_E,Right,,,193.076
35496,PSP,WW,HEPHY,CAP_E,Right,,,187.212
35496,PSP,WW,HEPHY,CAP_E,Left,,,189.004
35500,PSP,EE,Brown,CAP_E,Right,20.0,20.003,191.961
35500,PSP,WW,Brown,CAP_E,Right,20.0,20.047,190.647
35499,PSP,EE,HEPHY,CAP_E,Left,,,197.872
35499,PSP,EE,HEPHY,CAP_E,Right,,,201.895
35499,PSP,WW,HEPHY,CAP_E,Left,,,199.56
35499,PSP,WW,HEPHY,CAP_E,Right,,,196.754
35499,PSP,EE,HEPHY,CAP_E,Right,,,199.922
35499,PSP,EE,HEPHY,CAP_E,Left,,,197.567
35499,PSP,WW,HEPHY,CAP_E,Left,,,196.287
35499,PSP,WW,HEPHY,CAP_E,Right,,,196.026
35499,PSP,EE,HEPHY,CAP_E,Right,,,199.786
35499,PSP,EE,HEPHY,CAP_E,Left,,,193.682
35499,PSP,WW,HEPHY,CAP_E,Right,,,196.734
35499,PSP,WW,HEPHY,CAP_E,Left,,,199.038
35499,PSP,EE,HEPHY,CAP_E,Left,,,197.213
35499,PSP,EE,HEPHY,CAP_E,Right,,,201.371
35499,PSP,WW,HEPHY,CAP_E,Right,,,197.327
35499,PSP,WW,HEPHY,CAP_E,Left,,,199.557
35499,PSP,EE,HEPHY,CAP_E,Right,,,199.595
35499,PSP,EE,HEPHY,CAP_E,Left,,,198.665
35499,PSP,WW,HEPHY,CAP_E,Left,,,197.47
35499,PSP,WW,HEPHY,CAP_E,Right,,,196.504
35499,PSP,EE,HEPHY,CAP_E,Left,,,197.118
35499,PSP,EE,HEPHY,CAP_E,Right,,,200.632
35499,PSP,WW,HEPHY,CAP_E,Right,,,197.186
35499,PSP,WW,HEPHY,CAP_E,Left,,,201.357
35500,PSP,EE,Brown,CAP_E,Right,20.0,20.084,191.561
35500,PSP,WW,Brown,CAP_E,Right,20.0,20.05,188.174
35500,PSP,EE,Brown,CAP_E,Right,20.0,20.053,188.347
35500,PSP,WW,Brown,CAP_E,Right,20.0,20.028,187.279
35500,PSP,EE,Brown,CAP_E,Right,20.0,20.075,189.711
35500,PSP,WW,Brown,CAP_E,Right,20.0,20.041,187.403
35501,PSP,EE,Brown,CAP_E,Right,20.0,20.034,193.798
35501,PSP,WW,Brown,CAP_E,Right,20.0,20.035,189.639
35501,PSP,EE,Brown,CAP_E,Right,20.0,20.079,191.731
35501,PSP,WW,Brown,CAP_E,Right,20.0,20.047,189.658
35501,PSP,EE,Brown,CAP_E,Right,20.0,20.005,192.257
35501,PSP,WW,Brown,CAP_E,Right,20.0,20.02,189.525
35501,PSP,EE,Brown,CAP_E,Right,20.0,20.068,192.078
35501,PSP,WW,Brown,CAP_E,Right,20.0,20.04,189.81
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.024,247.22
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.024,247.22
36696,PSS,EE,Brown,CAP_E,Right,20.0,20.096,253.723
36696,PSS,EE,Brown,CAP_E,Right,20.0,20.096,253.723
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.039,248.953
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.039,248.953
36696,PSS,EE,Brown,CAP_E,Right,20.0,20.003,248.205
36696,PSS,EE,Brown,CAP_E,Right,20.0,20.003,248.205
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.006,245.816
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.006,245.816
36696,PSS,EE,Brown,CAP_E,Right,20.0,20.028,252.073
36696,PSS,EE,Brown,CAP_E,Right,20.0,20.028,252.073
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.013,246.673
36696,PSS,WW,Brown,CAP_E,Right,20.0,20.013,246.673
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.003,250.644
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.003,250.644
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.006,250.703
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.006,250.703
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.006,250.703
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.035,251.33
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.035,251.33
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.035,251.33
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.001,247.784
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.001,247.784
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.001,247.784
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.007,253.784
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.007,253.784
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.007,253.784
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.015,250.787
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.015,250.787
36697,PSS,WW,Brown,CAP_E,Right,20.0,20.015,250.787
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.07,249.899
36697,PSS,EE,Brown,CAP_E,Right,20.0,20.07,249.899
