batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,T_UM
39484,2S,EE,Demokritos,Left,20.0,20.0,33.568
39484,2S,WW,Demokritos,Left,21.0,21.0,33.938
39484,2S,EE,Demokritos,Left,23.6,23.6,34.086
39484,2S,WW,Demokritos,Left,24.6,24.6,33.979
39484,2S,EE,Demokritos,Left,21.6,21.6,33.959
39484,2S,WW,Demokritos,Left,22.1,22.1,34.465
39484,2S,EE,Demokritos,Left,25.0,25.0,33.999
39484,2S,WW,Demokritos,Left,25.3,25.3,33.786
39485,2S,EE,Perugia,Left,20.0,20.0,34.445
39485,2S,WW,Perugia,Left,20.0,20.0,34.18
39485,2S,EE,Perugia,Left,20.0,20.0,34.227
39485,2S,WW,Perugia,Left,20.0,20.0,34.452
39485,2S,EE,Perugia,Left,20.0,20.0,34.426
39485,2S,WW,Perugia,Left,20.0,20.0,34.198
39485,2S,EE,Perugia,Left,20.0,20.0,33.906
39485,2S,WW,Perugia,Left,20.0,20.0,34.399
39485,2S,EE,Perugia,Left,20.0,20.0,34.428
39485,2S,WW,Perugia,Left,20.0,20.0,34.362
39485,2S,EE,Perugia,Left,20.0,20.0,35.093
39485,2S,WW,Perugia,Left,20.0,20.0,34.721
39486,2S,EE,HEPHY,Left,,,34.779
39486,2S,WW,HEPHY,Left,,,34.765
39486,2S,EE,HEPHY,Left,,,34.764
39486,2S,WW,HEPHY,Left,,,34.942
39486,2S,EE,HEPHY,Left,,,34.812
39486,2S,WW,HEPHY,Left,,,34.779
39486,2S,EE,HEPHY,Left,,,34.877
39486,2S,WW,HEPHY,Left,,,34.771
39486,2S,EE,HEPHY,Left,,,34.516
39486,2S,WW,HEPHY,Left,,,34.458
39486,2S,EE,HEPHY,Left,,,34.553
39486,2S,WW,HEPHY,Left,,,34.555
39486,2S,EE,HEPHY,Left,,,34.751
39486,2S,EE,HEPHY,Left,,,34.218
39486,2S,WW,HEPHY,Left,,,34.355
39487,2S,EE,Demokritos,Left,22.6,22.6,34.151
39487,2S,WW,Demokritos,Left,23.4,23.4,34.245
39487,2S,EE,Demokritos,Left,24.7,24.7,33.728
39487,2S,WW,Demokritos,Left,21.9,21.9,33.672
39487,2S,EE,Demokritos,Left,23.8,23.8,33.991
39487,2S,WW,Demokritos,Left,24.2,24.2,34.207
39487,2S,EE,Demokritos,Left,25.0,25.0,33.714
39487,2S,WW,Demokritos,Left,23.0,23.0,34.177
39487,2S,EE,Demokritos,Left,23.8,23.8,33.626
39487,2S,WW,Demokritos,Left,24.2,24.2,34.054
39487,2S,EE,Demokritos,Left,25.5,25.5,33.743
39487,2S,WW,Demokritos,Left,24.1,24.1,33.919
39487,2S,EE,Demokritos,Left,21.0,21.0,34.022
39487,2S,WW,Demokritos,Left,22.1,22.1,33.74
39488,2S,EE,Perugia,Left,20.0,20.0,34.318
39488,2S,WW,Perugia,Left,20.0,20.0,34.059
39488,2S,WW,Perugia,Left,20.0,20.0,34.519
39488,2S,EE,Perugia,Left,20.0,20.0,34.199
39488,2S,EE,Perugia,Left,20.0,20.0,34.105
39488,2S,EE,Perugia,Left,20.0,20.0,34.326
39488,2S,EE,Perugia,Left,20.0,20.0,33.969
39488,2S,WW,Perugia,Left,20.0,20.0,34.098
39488,2S,EE,Perugia,Left,20.0,20.0,33.877
39488,2S,WW,Perugia,Left,20.0,20.0,33.774
39488,2S,EE,Perugia,Left,20.0,20.0,34.132
39488,2S,WW,Perugia,Left,20.0,20.0,34.225
39564,2S,EE,Brown,Right,20.0,20.008,33.611
39564,2S,WW,Brown,Right,20.0,20.011,33.854
39564,2S,EE,Brown,Right,20.0,20.003,33.588
39564,2S,WW,Brown,Right,20.0,20.01,33.884
39564,2S,EE,Brown,Right,20.0,20.031,33.66
39564,2S,WW,Brown,Right,20.0,20.024,33.929
39564,2S,EE,Brown,Right,20.0,20.006,33.638
39564,2S,WW,Brown,Right,20.0,20.002,34.122
39564,2S,EE,Brown,Right,20.0,20.006,34.031
39564,2S,WW,Brown,Right,20.0,20.012,33.771
39564,2S,EE,Brown,Right,20.0,19.999,33.505
39564,2S,WW,Brown,Right,20.0,20.004,33.905
39565,2S,EE,Brown,Right,20.0,20.102,34.245
39565,2S,WW,Brown,Right,20.0,20.172,34.204
39565,2S,EE,Brown,Right,20.0,20.001,34.65
39565,2S,WW,Brown,Right,20.0,20.003,34.514
39565,2S,EE,Brown,Right,20.0,20.0,34.319
39565,2S,WW,Brown,Right,20.0,20.005,34.491
39565,2S,EE,Brown,Right,20.0,20.012,34.347
39565,2S,WW,Brown,Right,20.0,20.002,34.43
39565,2S,EE,Brown,Right,20.0,20.001,34.518
39565,2S,WW,Brown,Right,20.0,20.013,33.851
39565,2S,EE,Brown,Right,20.0,20.0,34.281
39565,2S,WW,Brown,Right,20.0,20.004,34.4
39566,2S,EE,Brown,Right,20.0,20.003,33.923
39566,2S,WW,Brown,Right,20.0,20.014,34.12
39566,2S,EE,Brown,Right,20.0,20.231,34.064
39566,2S,WW,Brown,Right,20.0,20.219,34.299
39566,2S,EE,Brown,Right,20.0,20.023,33.972
39566,2S,WW,Brown,Right,20.0,19.998,34.283
39566,2S,EE,Brown,Right,20.0,19.998,34.37
39566,2S,WW,Brown,Right,20.0,20.019,34.148
39566,2S,EE,Brown,Right,20.0,20.001,34.104
39566,2S,WW,Brown,Right,20.0,20.006,34.183
39566,2S,EE,Brown,Right,20.0,20.036,34.198
39566,2S,WW,Brown,Right,20.0,20.011,34.224
39566,2S,EE,Brown,Right,20.0,20.023,34.254
39566,2S,WW,Brown,Right,20.0,20.182,34.058
39566,2S,EE,Brown,Right,20.0,20.008,34.019
39566,2S,WW,Brown,Right,20.0,20.195,34.154
39567,2S,EE,Brown,Right,20.0,19.999,33.941
39567,2S,WW,Brown,Right,20.0,20.02,34.175
39567,2S,EE,Brown,Right,20.0,19.998,33.738
39567,2S,WW,Brown,Right,20.0,20.001,33.889
39567,2S,EE,Brown,Right,20.0,20.073,34.197
39567,2S,WW,Brown,Right,20.0,20.193,33.866
39567,2S,EE,Brown,Right,20.0,20.005,33.904
39567,2S,WW,Brown,Right,20.0,20.003,34.252
39567,2S,EE,Brown,Right,20.0,20.001,33.784
39567,2S,WW,Brown,Right,20.0,20.032,33.412
39567,2S,EE,Brown,Right,20.0,20.063,33.578
39567,2S,WW,Brown,Right,20.0,20.006,34.017
39567,2S,EE,Brown,Right,20.0,20.081,33.733
39567,2S,WW,Brown,Right,20.0,20.211,34.306
39567,2S,WW,Brown,Right,20.0,20.003,33.885
39568,2S,EE,Perugia,Left,20.0,20.0,34.035
39568,2S,WW,Perugia,Left,20.0,20.0,34.211
39568,2S,EE,Perugia,Left,20.0,20.0,33.973
39568,2S,WW,Perugia,Left,20.0,20.0,33.792
39568,2S,EE,Perugia,Left,20.0,20.0,34.296
39568,2S,WW,Perugia,Left,20.0,20.0,33.769
39568,2S,EE,Perugia,Left,20.0,20.0,34.101
39568,2S,WW,Perugia,Left,20.0,20.0,34.088
39568,2S,EE,Perugia,Left,20.0,20.0,33.915
39568,2S,WW,Perugia,Left,20.0,20.0,33.861
39568,2S,EE,Perugia,Left,20.0,20.0,34.104
39568,2S,WW,Perugia,Left,20.0,20.0,34.31
39568,2S,EE,Perugia,Left,20.0,20.0,33.965
39568,2S,WW,Perugia,Left,20.0,20.0,33.972
39479,PSS,EE,Demokritos,Left,22.5,22.5,34.018
39479,PSS,WW,Demokritos,Left,22.3,22.3,34.155
39479,PSS,EE,Demokritos,Left,22.0,22.0,34.131
39479,PSS,WW,Demokritos,Left,21.8,21.8,34.372
39479,PSS,EE,Demokritos,Left,21.8,21.8,34.321
39479,PSS,WW,Demokritos,Left,21.8,21.8,34.064
39479,PSS,EE,Demokritos,Left,19.3,19.3,34.209
39479,PSS,WW,Demokritos,Left,20.2,20.2,34.508
39479,PSS,EE,Demokritos,Left,21.0,21.0,33.787
39479,PSS,WW,Demokritos,Left,21.3,21.3,34.257
39479,PSS,EE,Demokritos,Left,21.4,21.4,34.237
39479,PSS,WW,Demokritos,Left,21.3,21.3,34.12
39479,PSS,EE,Demokritos,Left,21.4,21.4,33.75
39479,PSS,WW,Demokritos,Left,21.4,21.4,34.522
39547,PSS,EE,Demokritos,Left,23.2,23.2,33.779
39547,PSS,WW,Demokritos,Left,23.3,23.3,33.753
39547,PSS,EE,Demokritos,Left,23.5,23.5,33.532
39547,PSS,WW,Demokritos,Left,23.6,23.6,33.123
39547,PSS,EE,Demokritos,Left,19.8,19.8,33.963
39547,PSS,WW,Demokritos,Left,20.8,20.8,33.711
39547,PSS,EE,Demokritos,Left,20.1,20.1,33.638
39547,PSS,WW,Demokritos,Left,21.6,21.6,33.542
39547,PSS,EE,Demokritos,Left,21.5,21.5,33.726
39547,PSS,WW,Demokritos,Left,21.9,21.9,34.129
39547,PSS,EE,Demokritos,Left,22.2,22.2,33.825
39547,PSS,WW,Demokritos,Left,22.5,22.5,33.877
39547,PSS,EE,Demokritos,Left,22.8,22.8,34.141
39547,PSS,WW,Demokritos,Left,23.0,23.0,33.723
39569,2S,EE,Brown,Right,20.0,19.999,33.825
39569,2S,WW,Brown,Right,20.0,20.008,33.94
39569,2S,EE,Brown,Right,20.0,20.039,33.896
39569,2S,WW,Brown,Right,20.0,20.056,33.922
39569,2S,EE,Brown,Right,20.0,20.032,33.806
39569,2S,WW,Brown,Right,20.0,20.019,33.593
39569,2S,EE,Brown,Right,20.0,20.088,33.792
39569,2S,WW,Brown,Right,20.0,20.049,33.809
39569,2S,EE,Brown,Right,20.0,20.064,33.726
39569,2S,WW,Brown,Right,20.0,20.079,34.032
39570,2S,EE,Brown,Right,20.0,20.064,34.007
39570,2S,WW,Brown,Right,20.0,20.039,35.092
39570,2S,EE,Brown,Right,20.0,20.008,34.13
39570,2S,WW,Brown,Right,20.0,20.028,33.92
39571,2S,EE,Brown,Right,20.0,20.007,33.668
39571,2S,WW,Brown,Right,20.0,20.027,33.953
39571,2S,EE,Brown,Right,20.0,20.017,33.975
39571,2S,WW,Brown,Right,20.0,20.01,33.936
39571,2S,EE,Brown,Right,20.0,20.071,33.732
39571,2S,WW,Brown,Right,20.0,20.048,33.765
39571,2S,EE,Brown,Right,20.0,20.016,33.83
39571,2S,WW,Brown,Right,20.0,20.01,33.88
39548,PSS,EE,HEPHY,Left,,,34.341
39548,PSS,WW,HEPHY,Left,,,34.412
39548,PSS,EE,HEPHY,Left,,,34.081
39548,PSS,WW,HEPHY,Left,,,34.35
39548,PSS,EE,HEPHY,Left,,,34.117
39548,PSS,WW,HEPHY,Left,,,34.407
39548,PSS,EE,HEPHY,Left,,,34.201
39548,PSS,WW,HEPHY,Left,,,34.572
39548,PSS,EE,HEPHY,Left,,,34.257
39548,PSS,WW,HEPHY,Left,,,34.303
39572,2S,EE,Brown,Right,20.0,20.014,33.976
39572,2S,WW,Brown,Right,20.0,20.002,34.054
39572,2S,EE,Brown,Right,20.0,20.013,33.896
39572,2S,WW,Brown,Right,20.0,20.004,34.015
39572,2S,EE,Brown,Right,20.0,20.045,33.902
39572,2S,WW,Brown,Right,20.0,20.023,33.932
41352,2S,EE,Brown,Right,20.0,20.005,33.981
41352,2S,WW,Brown,Right,20.0,20.009,34.308
41352,2S,EE,Brown,Right,20.0,20.041,34.079
41352,2S,WW,Brown,Right,20.0,20.069,33.967
41352,2S,EE,Brown,Right,20.0,20.053,34.078
41352,2S,WW,Brown,Right,20.0,20.052,33.897
41352,2S,EE,Brown,Right,20.0,20.104,34.309
41352,2S,WW,Brown,Right,20.0,20.077,34.006
41353,2S,EE,Perugia,Left,20.0,20.0,34.165
41353,2S,WW,Perugia,Left,20.0,20.0,33.897
41353,2S,EE,Perugia,Left,20.0,20.0,33.877
41353,2S,WW,Perugia,Left,20.0,20.0,34.145
41353,2S,EE,Perugia,Left,20.0,20.0,33.684
41353,2S,WW,Perugia,Left,20.0,20.0,34.108
41353,2S,EE,Perugia,Left,20.0,20.0,34.356
41353,2S,WW,Perugia,Left,20.0,20.0,34.383
41353,2S,EE,Perugia,Left,20.0,20.0,34.073
41353,2S,WW,Perugia,Left,20.0,20.0,34.357
41353,2S,EE,Perugia,Left,20.0,20.0,34.098
41353,2S,WW,Perugia,Left,20.0,20.0,33.947
41353,2S,EE,Perugia,Left,20.0,20.0,33.984
41353,2S,WW,Perugia,Left,20.0,20.0,34.205
41353,2S,EE,Perugia,Left,20.0,20.0,33.942
41353,2S,WW,Perugia,Left,20.0,20.0,33.819
41354,2S,EE,Brown,Right,20.0,20.037,33.847
41354,2S,WW,Brown,Right,20.0,20.06,34.13
41354,2S,EE,Brown,Right,20.0,20.011,33.898
41354,2S,WW,Brown,Right,20.0,20.049,33.903
41354,2S,EE,Brown,Right,20.0,20.082,33.83
41354,2S,WW,Brown,Right,20.0,20.081,33.964
41354,2S,EE,Brown,Right,20.0,20.09,33.886
41354,2S,WW,Brown,Right,20.0,20.063,33.967
41354,2S,EE,Brown,Right,20.0,20.093,33.751
41354,2S,WW,Brown,Right,20.0,20.071,33.862
41354,2S,EE,Brown,Right,20.0,20.032,33.893
41354,2S,WW,Brown,Right,20.0,20.057,34.22
41355,2S,EE,Perugia,Left,20.0,20.0,34.032
41355,2S,WW,Perugia,Left,20.0,20.0,33.978
41355,2S,EE,Perugia,Left,20.0,20.0,34.209
41355,2S,WW,Perugia,Left,20.0,20.0,34.436
41355,2S,EE,Perugia,Left,20.0,20.0,34.371
41355,2S,WW,Perugia,Left,20.0,20.0,34.524
41355,2S,EE,Perugia,Left,20.0,20.0,34.366
41355,2S,WW,Perugia,Left,20.0,20.0,34.573
41355,2S,EE,Perugia,Left,20.0,20.0,33.896
41355,2S,WW,Perugia,Left,20.0,20.0,34.381
41355,2S,EE,Perugia,Left,20.0,20.0,34.034
41355,2S,WW,Perugia,Left,20.0,20.0,34.495
41355,2S,EE,Perugia,Left,20.0,20.0,34.255
41355,2S,WW,Perugia,Left,20.0,20.0,34.279
41355,2S,EE,Perugia,Left,20.0,20.0,33.957
41355,2S,WW,Perugia,Left,20.0,20.0,33.967
41356,2S,EE,Demokritos,Left,20.2,20.2,33.721
41356,2S,WW,Demokritos,Left,21.1,21.1,33.48
41356,2S,EE,Demokritos,Left,21.7,21.7,33.799
41356,2S,WW,Demokritos,Left,21.7,21.7,33.785
41356,2S,EE,Demokritos,Left,21.7,21.7,33.776
41356,2S,WW,Demokritos,Left,21.6,21.6,33.396
41356,2S,EE,Demokritos,Left,21.7,21.7,33.678
41356,2S,WW,Demokritos,Left,21.7,21.7,33.951
41356,2S,EE,Demokritos,Left,22.0,22.0,33.182
41356,2S,WW,Demokritos,Left,21.7,21.7,33.764
41356,2S,EE,Demokritos,Left,21.7,21.7,33.536
41356,2S,WW,Demokritos,Left,21.7,21.7,34.124
41356,2S,EE,Demokritos,Left,21.5,21.5,33.479
41356,2S,WW,Demokritos,Left,23.2,23.2,34.017
41357,2S,EE,Demokritos,Left,22.5,22.5,33.703
41357,2S,WW,Demokritos,Left,23.3,23.3,33.684
41357,2S,EE,Demokritos,Left,23.9,23.9,33.818
41357,2S,WW,Demokritos,Left,24.0,24.0,33.947
41357,2S,EE,Demokritos,Left,21.3,21.3,33.495
41357,2S,WW,Demokritos,Left,21.1,21.1,33.992
41357,2S,EE,Demokritos,Left,23.1,23.1,33.677
41357,2S,WW,Demokritos,Left,22.6,22.6,34.108
41357,2S,EE,Demokritos,Left,20.9,20.9,33.361
41357,2S,WW,Demokritos,Left,20.9,20.9,33.849
41357,2S,EE,Demokritos,Left,22.1,22.1,33.528
41357,2S,WW,Demokritos,Left,21.7,21.7,33.803
41357,2S,EE,Demokritos,Left,20.8,20.8,33.599
41357,2S,WW,Demokritos,Left,20.7,20.7,33.788
39548,PSS,EE,HEPHY,Left,,,34.401
39548,PSS,WW,HEPHY,Left,,,34.298
39548,PSS,EE,HEPHY,Left,,,34.313
39548,PSS,WW,HEPHY,Left,,,34.225
39548,PSS,EE,HEPHY,Left,,,34.193
39548,PSS,WW,HEPHY,Left,,,34.483
39548,PSS,EE,HEPHY,Left,,,34.178
39548,PSS,WW,HEPHY,Left,,,34.369
39548,PSS,EE,HEPHY,Left,,,34.259
39548,PSS,WW,HEPHY,Left,,,34.309
39562,PSS,EE,HEPHY,Left,,,33.992
39562,PSS,WW,HEPHY,Left,,,34.167
39562,PSS,EE,HEPHY,Left,,,34.213
39562,PSS,WW,HEPHY,Left,,,34.304
39562,PSS,EE,HEPHY,Left,,,36.694
39562,PSS,WW,HEPHY,Left,,,34.662
39562,PSS,EE,HEPHY,Left,,,40.241
39562,PSS,WW,HEPHY,Left,,,34.483
39562,PSS,EE,HEPHY,Left,,,34.097
39562,PSS,WW,HEPHY,Left,,,34.233
39562,PSS,EE,HEPHY,Left,,,34.186
39562,PSS,WW,HEPHY,Left,,,34.422
39562,PSS,EE,HEPHY,Left,,,34.202
39562,PSS,WW,HEPHY,Left,,,34.215
39562,PSS,EE,HEPHY,Left,,,34.147
39562,PSS,WW,HEPHY,Left,,,34.359
39562,PSS,EE,HEPHY,Left,,,33.881
39562,PSS,WW,HEPHY,Left,,,34.737
39562,PSS,EE,HEPHY,Left,,,33.75
39562,PSS,WW,HEPHY,Left,,,34.532
41730,2S,EE,Demokritos,Left,25.0,25.0,33.9
41730,2S,WW,Demokritos,Left,24.8,24.8,33.765
41730,2S,EE,Demokritos,Left,24.4,24.4,34.153
41730,2S,WW,Demokritos,Left,24.0,24.0,33.666
41730,2S,EE,Demokritos,Left,23.4,23.4,33.541
41730,2S,WW,Demokritos,Left,23.1,23.1,33.645
41730,2S,EE,Demokritos,Left,22.1,22.1,33.846
41730,2S,WW,Demokritos,Left,21.9,21.9,33.61
41730,2S,EE,Demokritos,Left,22.6,22.6,33.999
41730,2S,WW,Demokritos,Left,22.2,22.2,32.989
41730,2S,EE,Demokritos,Left,21.7,21.7,33.944
41730,2S,WW,Demokritos,Left,20.1,20.1,33.623
41730,2S,EE,Demokritos,Left,21.1,21.1,34.07
41730,2S,WW,Demokritos,Left,21.3,21.3,33.52
41731,2S,EE,Demokritos,Left,23.3,23.3,33.436
41731,2S,EE,Demokritos,Left,23.3,23.3,33.436
41731,2S,EE,Demokritos,Left,23.3,23.3,33.436
41731,2S,EE,Demokritos,Left,23.3,23.3,33.436
41731,2S,WW,Demokritos,Left,22.8,22.8,34.162
41731,2S,WW,Demokritos,Left,22.8,22.8,34.162
41731,2S,WW,Demokritos,Left,22.8,22.8,34.162
41731,2S,WW,Demokritos,Left,22.8,22.8,34.162
41731,2S,EE,Demokritos,Left,22.5,22.5,33.407
41731,2S,EE,Demokritos,Left,22.5,22.5,33.407
41731,2S,EE,Demokritos,Left,22.5,22.5,33.407
41731,2S,EE,Demokritos,Left,22.5,22.5,33.407
41731,2S,WW,Demokritos,Left,22.4,22.4,33.45
41731,2S,WW,Demokritos,Left,22.4,22.4,33.45
41731,2S,WW,Demokritos,Left,22.4,22.4,33.45
41731,2S,WW,Demokritos,Left,22.4,22.4,33.45
41731,2S,EE,Demokritos,Left,21.4,21.4,33.814
41731,2S,EE,Demokritos,Left,21.4,21.4,33.814
41731,2S,EE,Demokritos,Left,21.4,21.4,33.814
41731,2S,EE,Demokritos,Left,21.4,21.4,33.814
41731,2S,WW,Demokritos,Left,21.5,21.5,33.609
41731,2S,WW,Demokritos,Left,21.5,21.5,33.609
41731,2S,WW,Demokritos,Left,21.5,21.5,33.609
41731,2S,WW,Demokritos,Left,21.5,21.5,33.609
41731,2S,EE,Demokritos,Left,22.2,22.2,33.639
41731,2S,EE,Demokritos,Left,22.2,22.2,33.639
41731,2S,EE,Demokritos,Left,22.2,22.2,33.639
41731,2S,EE,Demokritos,Left,22.2,22.2,33.639
41731,2S,WW,Demokritos,Left,22.5,22.5,33.552
41731,2S,WW,Demokritos,Left,22.5,22.5,33.552
41731,2S,WW,Demokritos,Left,22.5,22.5,33.552
41731,2S,EE,Demokritos,Left,24.6,24.6,33.477
41731,2S,EE,Demokritos,Left,24.6,24.6,33.477
41731,2S,EE,Demokritos,Left,24.6,24.6,33.477
41731,2S,EE,Demokritos,Left,24.6,24.6,33.477
41731,2S,WW,Demokritos,Left,24.0,24.0,33.629
41731,2S,WW,Demokritos,Left,24.0,24.0,33.629
41731,2S,WW,Demokritos,Left,24.0,24.0,33.629
41731,2S,WW,Demokritos,Left,24.0,24.0,33.629
41732,2S,EE,Demokritos,Left,19.1,19.1,34.116
41732,2S,WW,Demokritos,Left,20.2,20.2,34.181
41732,2S,EE,Demokritos,Left,24.4,24.4,33.62
41732,2S,WW,Demokritos,Left,23.9,23.9,33.827
41732,2S,EE,Demokritos,Left,20.8,20.8,34.175
41732,2S,WW,Demokritos,Left,21.1,21.1,34.318
41732,2S,EE,Demokritos,Left,23.5,23.5,33.505
41732,2S,WW,Demokritos,Left,23.2,23.2,34.06
41732,2S,EE,Demokritos,Left,22.9,22.9,33.895
41732,2S,WW,Demokritos,Left,22.6,22.6,34.074
41732,2S,EE,Demokritos,Left,21.2,21.2,33.511
41732,2S,WW,Demokritos,Left,21.5,21.5,34.165
41732,2S,EE,Demokritos,Left,21.7,21.7,33.811
41732,2S,WW,Demokritos,Left,21.8,21.8,34.165
41733,2S,EE,HEPHY,Left,,,34.901
41733,2S,WW,HEPHY,Left,,,34.094
41733,2S,EE,HEPHY,Left,,,33.976
41733,2S,WW,HEPHY,Left,,,34.074
41733,2S,EE,HEPHY,Left,,,34.054
41733,2S,WW,HEPHY,Left,,,34.186
41733,2S,EE,HEPHY,Left,,,33.978
41733,2S,WW,HEPHY,Left,,,34.314
41733,2S,EE,HEPHY,Left,,,36.153
41733,2S,WW,HEPHY,Left,,,34.054
41733,2S,EE,HEPHY,Left,,,33.808
41733,2S,WW,HEPHY,Left,,,34.242
41733,2S,EE,HEPHY,Left,,,34.085
41733,2S,WW,HEPHY,Left,,,34.434
41733,2S,EE,HEPHY,Left,,,34.184
41733,2S,WW,HEPHY,Left,,,34.135
41734,2S,EE,HEPHY,Left,,,34.338
41734,2S,WW,HEPHY,Left,,,34.547
41734,2S,EE,HEPHY,Left,,,34.189
41734,2S,WW,HEPHY,Left,,,34.321
41734,2S,EE,HEPHY,Left,,,34.108
41734,2S,WW,HEPHY,Left,,,34.168
41734,2S,EE,HEPHY,Left,,,34.2
41734,2S,WW,HEPHY,Left,,,34.27
41734,2S,EE,HEPHY,Left,,,34.023
41734,2S,WW,HEPHY,Left,,,34.35
41734,2S,EE,HEPHY,Left,,,34.358
41734,2S,WW,HEPHY,Left,,,34.269
41734,2S,EE,HEPHY,Left,,,34.133
41734,2S,WW,HEPHY,Left,,,34.466
41734,2S,EE,HEPHY,Left,,,34.417
41734,2S,WW,HEPHY,Left,,,34.082
41735,2S,EE,HEPHY,Left,,,34.335
41735,2S,WW,HEPHY,Left,,,34.393
41735,2S,EE,HEPHY,Left,,,34.264
41735,2S,WW,HEPHY,Left,,,34.065
41735,2S,EE,HEPHY,Left,,,34.631
41735,2S,WW,HEPHY,Left,,,30.043
41735,2S,EE,HEPHY,Left,,,34.27
41735,2S,WW,HEPHY,Left,,,34.357
41735,2S,EE,HEPHY,Left,,,34.3
41735,2S,WW,HEPHY,Left,,,34.114
41735,2S,EE,HEPHY,Left,,,34.645
41735,2S,WW,HEPHY,Left,,,33.916
41735,2S,EE,HEPHY,Left,,,34.369
41735,2S,WW,HEPHY,Left,,,34.457
41735,2S,EE,HEPHY,Left,,,34.675
41735,2S,WW,HEPHY,Left,,,34.165
41736,2S,EE,Perugia,Left,20.0,20.0,34.58
41736,2S,WW,Perugia,Left,20.0,20.0,34.063
41736,2S,EE,Perugia,Left,20.0,20.0,34.427
41736,2S,WW,Perugia,Left,20.0,20.0,34.226
41736,2S,EE,Perugia,Left,20.0,20.0,34.12
41736,2S,WW,Perugia,Left,20.0,20.0,33.723
41736,2S,EE,Perugia,Left,20.0,20.0,34.163
41736,2S,WW,Perugia,Left,20.0,20.0,33.961
41736,2S,EE,Perugia,Left,20.0,20.0,34.402
41736,2S,WW,Perugia,Left,20.0,20.0,34.398
41736,2S,EE,Perugia,Left,20.0,20.0,34.465
41736,2S,WW,Perugia,Left,20.0,20.0,34.013
41737,2S,EE,Perugia,Left,20.0,20.0,34.175
41737,2S,WW,Perugia,Left,20.0,20.0,34.086
41737,2S,EE,Perugia,Left,20.0,20.0,34.362
41737,2S,WW,Perugia,Left,20.0,20.0,34.002
41737,2S,EE,Perugia,Left,20.0,20.0,33.97
41737,2S,WW,Perugia,Left,20.0,20.0,34.083
41737,2S,EE,Perugia,Left,20.0,20.0,34.288
41737,2S,WW,Perugia,Left,20.0,20.0,34.488
41737,2S,EE,Perugia,Left,20.0,20.0,34.043
41737,2S,WW,Perugia,Left,20.0,20.0,33.922
41737,2S,EE,Perugia,Left,20.0,20.0,34.064
41737,2S,WW,Perugia,Left,20.0,20.0,34.29
41737,2S,EE,Perugia,Left,20.0,20.0,33.934
41737,2S,WW,Perugia,Left,20.0,20.0,34.148
41737,2S,EE,Perugia,Left,20.0,20.0,34.14
41737,2S,WW,Perugia,Left,20.0,20.0,34.209
41738,2S,EE,Perugia,Left,20.0,20.0,33.943
41738,2S,WW,Perugia,Left,20.0,20.0,34.107
41738,2S,EE,Perugia,Left,20.0,20.0,34.371
41738,2S,WW,Perugia,Left,20.0,20.0,34.383
41738,2S,EE,Perugia,Left,20.0,20.0,34.56
41738,2S,WW,Perugia,Left,20.0,20.0,34.028
41738,2S,EE,Perugia,Left,20.0,20.0,34.107
41738,2S,WW,Perugia,Left,20.0,20.0,34.253
41738,2S,EE,Perugia,Left,20.0,20.0,33.824
41738,2S,WW,Perugia,Left,20.0,20.0,34.606
41738,2S,EE,Perugia,Left,20.0,20.0,33.643
41738,2S,WW,Perugia,Left,20.0,20.0,34.199
41739,2S,EE,Perugia,Left,20.0,20.0,34.0
41739,2S,WW,Perugia,Left,20.0,20.0,34.173
41739,2S,EE,Perugia,Left,20.0,20.0,34.239
41739,2S,WW,Perugia,Left,20.0,20.0,34.159
41739,2S,EE,Perugia,Left,20.0,20.0,33.86
41739,2S,WW,Perugia,Left,20.0,20.0,34.461
41739,2S,EE,Perugia,Left,20.0,20.0,33.714
41739,2S,WW,Perugia,Left,20.0,20.0,33.878
41739,2S,EE,Perugia,Left,20.0,20.0,33.893
41739,2S,WW,Perugia,Left,20.0,20.0,33.771
41739,2S,EE,Perugia,Left,20.0,20.0,33.821
41739,2S,WW,Perugia,Left,20.0,20.0,33.815
39563,PSS,EE,Brown,Right,20.0,20.007,33.872
39563,PSS,WW,Brown,Right,20.0,20.033,33.823
39563,PSS,EE,Brown,Right,20.0,20.018,33.841
39563,PSS,WW,Brown,Right,20.0,20.091,33.97
39563,PSS,EE,Brown,Right,20.0,20.029,33.809
39563,PSS,WW,Brown,Right,20.0,20.058,33.847
39563,PSS,EE,Brown,Right,20.0,20.151,33.757
39563,PSS,WW,Brown,Right,20.0,20.145,34.021
39563,PSS,EE,Brown,Right,20.0,20.006,33.74
39563,PSS,WW,Brown,Right,20.0,20.022,33.939
39563,PSS,EE,Brown,Right,20.0,20.027,33.877
39563,PSS,WW,Brown,Right,20.0,20.046,34.111
39563,PSS,EE,Brown,Right,20.0,20.06,33.899
39563,PSS,WW,Brown,Right,20.0,20.055,33.748
39563,PSS,EE,Brown,Right,20.0,20.082,34.041
39563,PSS,WW,Brown,Right,20.0,20.051,34.024
41727,PSS,EE,Brown,Right,20.0,20.013,34.044
41727,PSS,WW,Brown,Right,20.0,20.039,34.157
41727,PSS,EE,Brown,Right,20.0,20.022,34.057
41727,PSS,WW,Brown,Right,20.0,20.044,34.501
41727,PSS,EE,Brown,Right,20.0,20.076,34.004
