batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RSH_OHMSQR
36803,2S,EE,HEPHY,Left,,,35.031
36803,2S,EE,HEPHY,Left,,,34.753
36803,2S,WW,HEPHY,Left,,,34.935
36803,2S,WW,HEPHY,Left,,,35.096
36803,2S,WW,HEPHY,Left,,,35.096
36803,2S,WW,HEPHY,Left,,,34.935
36803,2S,EE,HEPHY,Left,,,34.853
36803,2S,EE,HEPHY,Left,,,34.87
36803,2S,EE,HEPHY,Left,,,34.853
36803,2S,EE,HEPHY,Left,,,34.87
36803,2S,WW,HEPHY,Left,,,34.995
36803,2S,WW,HEPHY,Left,,,35.079
36803,2S,WW,HEPHY,Left,,,34.995
36803,2S,WW,HEPHY,Left,,,35.079
36803,2S,WW,HEPHY,Left,,,34.995
36803,2S,WW,HEPHY,Left,,,35.079
36803,2S,EE,HEPHY,Left,,,34.654
36803,2S,EE,HEPHY,Left,,,35.053
36803,2S,WW,HEPHY,Left,,,35.061
36803,2S,WW,HEPHY,Left,,,34.934
36803,2S,WW,HEPHY,Left,,,34.934
36803,2S,WW,HEPHY,Left,,,35.061
36803,2S,EE,HEPHY,Left,,,34.907
36803,2S,EE,HEPHY,Left,,,34.872
36803,2S,EE,HEPHY,Left,,,34.907
36803,2S,EE,HEPHY,Left,,,34.872
36803,2S,WW,HEPHY,Left,,,35.04
36803,2S,WW,HEPHY,Left,,,34.988
36803,2S,WW,HEPHY,Left,,,34.988
36803,2S,WW,HEPHY,Left,,,35.04
36803,2S,EE,HEPHY,Left,,,34.589
36803,2S,EE,HEPHY,Left,,,34.934
36803,2S,EE,HEPHY,Left,,,34.934
36803,2S,EE,HEPHY,Left,,,34.589
36803,2S,WW,HEPHY,Left,,,35.031
36803,2S,WW,HEPHY,Left,,,35.147
36803,2S,WW,HEPHY,Left,,,35.031
36803,2S,WW,HEPHY,Left,,,35.147
37079,2S,EE,HEPHY,Left,,,37.774
37079,2S,EE,HEPHY,Left,,,39.928
37079,2S,WW,HEPHY,Left,,,35.096
37079,2S,WW,HEPHY,Left,,,35.372
37079,2S,EE,HEPHY,Left,,,35.003
37079,2S,EE,HEPHY,Left,,,35.035
37079,2S,WW,HEPHY,Left,,,35.342
37079,2S,WW,HEPHY,Left,,,35.194
37079,2S,EE,HEPHY,Left,,,35.181
37079,2S,EE,HEPHY,Left,,,34.786
37079,2S,WW,HEPHY,Left,,,37.642
37079,2S,WW,HEPHY,Left,,,35.861
37079,2S,EE,HEPHY,Left,,,34.783
37079,2S,EE,HEPHY,Left,,,34.813
37079,2S,WW,HEPHY,Left,,,35.309
37079,2S,WW,HEPHY,Left,,,35.439
37079,2S,EE,HEPHY,Left,,,34.85
37079,2S,EE,HEPHY,Left,,,34.7
37079,2S,WW,HEPHY,Left,,,35.101
37079,2S,WW,HEPHY,Left,,,35.376
37079,2S,EE,HEPHY,Left,,,34.695
37079,2S,EE,HEPHY,Left,,,35.064
37079,2S,WW,HEPHY,Left,,,35.268
37079,2S,WW,HEPHY,Left,,,35.243
37079,2S,EE,HEPHY,Left,,,34.95
37079,2S,EE,HEPHY,Left,,,35.008
37079,2S,WW,HEPHY,Left,,,35.338
37079,2S,EE,HEPHY,Left,,,34.77
37079,2S,EE,HEPHY,Left,,,35.019
37079,2S,WW,HEPHY,Left,,,35.277
37079,2S,WW,HEPHY,Left,,,35.339
37081,2S,EE,HEPHY,Left,,,34.792
37081,2S,EE,HEPHY,Left,,,34.858
37081,2S,WW,HEPHY,Left,,,35.276
37081,2S,WW,HEPHY,Left,,,35.09
37081,2S,EE,HEPHY,Left,,,34.897
37081,2S,EE,HEPHY,Left,,,34.857
37081,2S,WW,HEPHY,Left,,,35.259
37081,2S,WW,HEPHY,Left,,,35.121
37081,2S,EE,HEPHY,Left,,,35.046
37081,2S,EE,HEPHY,Left,,,34.76
37081,2S,WW,HEPHY,Left,,,35.265
37081,2S,WW,HEPHY,Left,,,35.336
37081,2S,EE,HEPHY,Left,,,35.691
37081,2S,EE,HEPHY,Left,,,35.938
37081,2S,WW,HEPHY,Left,,,35.301
37081,2S,WW,HEPHY,Left,,,35.213
37081,2S,EE,HEPHY,Left,,,34.654
37081,2S,EE,HEPHY,Left,,,35.021
37081,2S,WW,HEPHY,Left,,,35.394
37081,2S,WW,HEPHY,Left,,,35.332
37081,2S,EE,HEPHY,Left,,,34.644
37081,2S,EE,HEPHY,Left,,,35.041
37081,2S,WW,HEPHY,Left,,,35.318
37081,2S,WW,HEPHY,Left,,,35.402
37081,2S,EE,HEPHY,Left,,,34.889
37081,2S,EE,HEPHY,Left,,,34.762
37081,2S,WW,HEPHY,Left,,,35.401
37081,2S,WW,HEPHY,Left,,,35.189
37081,2S,EE,HEPHY,Left,,,34.683
37081,2S,EE,HEPHY,Left,,,35.102
37081,2S,WW,HEPHY,Left,,,35.398
37081,2S,WW,HEPHY,Left,,,35.258
37081,2S,EE,HEPHY,Left,,,35.018
37081,2S,EE,HEPHY,Left,,,34.82
37081,2S,WW,HEPHY,Left,,,35.171
37081,2S,WW,HEPHY,Left,,,35.375
37081,2S,EE,HEPHY,Left,,,34.612
37081,2S,EE,HEPHY,Left,,,35.008
37081,2S,WW,HEPHY,Left,,,35.522
37081,2S,WW,HEPHY,Left,,,35.343
37083,2S,EE,Perugia,Right,20.0,20.0,34.575
37083,2S,EE,Perugia,Left,20.0,20.0,34.675
37083,2S,WW,Perugia,Left,20.0,20.0,34.606
37083,2S,WW,Perugia,Right,20.0,20.0,35.088
37083,2S,EE,Perugia,Left,20.0,20.0,34.618
37083,2S,WW,Perugia,Left,20.0,20.0,34.712
37083,2S,EE,Perugia,Right,20.0,20.0,34.519
37083,2S,EE,Perugia,Left,20.0,20.0,34.588
37083,2S,WW,Perugia,Left,20.0,20.0,34.662
37083,2S,WW,Perugia,Right,20.0,20.0,34.812
37083,2S,EE,Perugia,Left,20.0,20.0,34.699
37083,2S,WW,Perugia,Left,20.0,20.0,34.732
37083,2S,EE,Perugia,Left,20.0,20.0,34.767
37083,2S,EE,Perugia,Right,20.0,20.0,34.559
37083,2S,WW,Perugia,Left,20.0,20.0,34.663
37083,2S,WW,Perugia,Right,20.0,20.0,34.847
37083,2S,EE,Perugia,Left,20.0,20.0,34.719
37083,2S,WW,Perugia,Left,20.0,20.0,34.543
37083,2S,EE,Perugia,Left,20.0,20.0,34.602
37083,2S,EE,Perugia,Right,20.0,20.0,34.394
37083,2S,WW,Perugia,Left,20.0,20.0,34.644
37083,2S,WW,Perugia,Right,20.0,20.0,34.805
37083,2S,EE,Perugia,Left,20.0,20.0,34.662
37083,2S,WW,Perugia,Left,20.0,20.0,34.612
37083,2S,EE,Perugia,Left,20.0,20.0,34.651
37083,2S,EE,Perugia,Right,20.0,20.0,34.419
37083,2S,WW,Perugia,Right,20.0,20.0,34.824
37083,2S,WW,Perugia,Left,20.0,20.0,34.694
37084,2S,EE,Perugia,Left,20.0,20.0,34.9
37084,2S,EE,Perugia,Right,20.0,20.0,34.964
37084,2S,WW,Perugia,Right,20.0,20.0,35.136
37084,2S,WW,Perugia,Left,20.0,20.0,34.957
37084,2S,EE,Perugia,Left,20.0,20.0,34.989
37084,2S,WW,Perugia,Left,20.0,20.0,34.938
37084,2S,EE,Perugia,Left,20.0,20.0,34.885
37084,2S,EE,Perugia,Right,20.0,20.0,34.829
37084,2S,WW,Perugia,Left,20.0,20.0,34.797
37084,2S,WW,Perugia,Right,20.0,20.0,35.098
37084,2S,EE,Perugia,Left,20.0,20.0,35.015
37084,2S,WW,Perugia,Left,20.0,20.0,34.876
37084,2S,EE,Perugia,Right,20.0,20.0,34.983
37084,2S,EE,Perugia,Left,20.0,20.0,34.936
37084,2S,WW,Perugia,Left,20.0,20.0,35.045
37084,2S,WW,Perugia,Right,20.0,20.0,35.181
37084,2S,EE,Perugia,Left,20.0,20.0,34.908
37084,2S,WW,Perugia,Left,20.0,20.0,34.965
37084,2S,EE,Perugia,Left,20.0,20.0,34.856
37084,2S,EE,Perugia,Right,20.0,20.0,35.048
37084,2S,WW,Perugia,Right,20.0,20.0,35.106
37084,2S,WW,Perugia,Left,20.0,20.0,34.985
37084,2S,EE,Perugia,Left,20.0,20.0,34.938
37084,2S,WW,Perugia,Left,20.0,20.0,34.965
37084,2S,EE,Perugia,Right,20.0,20.0,35.092
37084,2S,EE,Perugia,Left,20.0,20.0,34.982
37084,2S,WW,Perugia,Left,20.0,20.0,35.052
37084,2S,WW,Perugia,Right,20.0,20.0,35.142
37085,2S,EE,Perugia,Left,20.0,20.0,34.987
37085,2S,EE,Perugia,Right,20.0,20.0,34.762
37085,2S,EE,Perugia,Left,20.0,20.0,34.987
37085,2S,EE,Perugia,Right,20.0,20.0,34.762
37085,2S,WW,Perugia,Left,20.0,20.0,34.795
37085,2S,WW,Perugia,Right,20.0,20.0,35.131
37085,2S,WW,Perugia,Right,20.0,20.0,35.131
37085,2S,WW,Perugia,Left,20.0,20.0,34.795
37085,2S,EE,Perugia,Left,20.0,20.0,34.929
37085,2S,EE,Perugia,Left,20.0,20.0,34.929
37085,2S,WW,Perugia,Left,20.0,20.0,34.845
37085,2S,WW,Perugia,Left,20.0,20.0,34.845
37085,2S,EE,Perugia,Left,20.0,20.0,34.931
37085,2S,EE,Perugia,Right,20.0,20.0,34.732
37085,2S,WW,Perugia,Right,20.0,20.0,35.132
37085,2S,WW,Perugia,Left,20.0,20.0,34.878
37085,2S,WW,Perugia,Right,20.0,20.0,35.132
37085,2S,WW,Perugia,Left,20.0,20.0,34.878
37085,2S,EE,Perugia,Left,20.0,20.0,34.997
37085,2S,EE,Perugia,Left,20.0,20.0,34.997
37085,2S,WW,Perugia,Left,20.0,20.0,34.778
37085,2S,WW,Perugia,Left,20.0,20.0,34.778
37085,2S,EE,Perugia,Right,20.0,20.0,34.701
37085,2S,EE,Perugia,Left,20.0,20.0,34.841
37085,2S,EE,Perugia,Right,20.0,20.0,34.701
37085,2S,EE,Perugia,Left,20.0,20.0,34.841
37085,2S,WW,Perugia,Right,20.0,20.0,35.082
37085,2S,WW,Perugia,Left,20.0,20.0,34.745
37085,2S,WW,Perugia,Left,20.0,20.0,34.745
37085,2S,WW,Perugia,Right,20.0,20.0,35.082
37085,2S,EE,Perugia,Left,20.0,20.0,34.962
37085,2S,EE,Perugia,Left,20.0,20.0,34.962
37085,2S,WW,Perugia,Left,20.0,20.0,34.799
37085,2S,WW,Perugia,Left,20.0,20.0,34.799
37085,2S,EE,Perugia,Right,20.0,20.0,34.765
37085,2S,EE,Perugia,Left,20.0,20.0,34.916
37085,2S,EE,Perugia,Right,20.0,20.0,34.765
37085,2S,EE,Perugia,Left,20.0,20.0,34.916
37085,2S,WW,Perugia,Right,20.0,20.0,35.073
37085,2S,WW,Perugia,Left,20.0,20.0,34.812
37085,2S,WW,Perugia,Left,20.0,20.0,34.812
37085,2S,WW,Perugia,Right,20.0,20.0,35.073
37085,2S,EE,Perugia,Left,20.0,20.0,34.936
37085,2S,EE,Perugia,Left,20.0,20.0,34.936
37085,2S,WW,Perugia,Left,20.0,20.0,34.869
37085,2S,WW,Perugia,Left,20.0,20.0,34.869
37085,2S,EE,Perugia,Right,20.0,20.0,34.759
37085,2S,EE,Perugia,Left,20.0,20.0,34.982
37085,2S,EE,Perugia,Left,20.0,20.0,34.982
37085,2S,EE,Perugia,Right,20.0,20.0,34.759
37085,2S,WW,Perugia,Left,20.0,20.0,34.808
37085,2S,WW,Perugia,Right,20.0,20.0,35.078
37085,2S,WW,Perugia,Left,20.0,20.0,34.808
37085,2S,WW,Perugia,Right,20.0,20.0,35.078
37086,2S,EE,Perugia,Right,20.0,20.0,34.695
37086,2S,EE,Perugia,Right,20.0,20.0,34.695
37086,2S,EE,Perugia,Right,20.0,20.0,34.695
37086,2S,EE,Perugia,Right,20.0,20.0,34.695
37086,2S,WW,Perugia,Right,20.0,20.0,35.057
37086,2S,WW,Perugia,Right,20.0,20.0,35.057
37086,2S,WW,Perugia,Right,20.0,20.0,35.057
37086,2S,WW,Perugia,Right,20.0,20.0,35.057
37086,2S,EE,Perugia,Left,20.0,20.0,34.961
37086,2S,EE,Perugia,Left,20.0,20.0,34.961
37086,2S,EE,Perugia,Left,20.0,20.0,34.961
37086,2S,EE,Perugia,Left,20.0,20.0,34.961
37086,2S,WW,Perugia,Left,20.0,20.0,34.764
37086,2S,WW,Perugia,Left,20.0,20.0,34.764
37086,2S,WW,Perugia,Left,20.0,20.0,34.764
37086,2S,WW,Perugia,Left,20.0,20.0,34.764
37086,2S,EE,Perugia,Left,20.0,20.0,34.931
37086,2S,EE,Perugia,Right,20.0,20.0,34.672
37086,2S,EE,Perugia,Right,20.0,20.0,34.672
37086,2S,EE,Perugia,Left,20.0,20.0,34.931
37086,2S,EE,Perugia,Left,20.0,20.0,34.931
37086,2S,EE,Perugia,Right,20.0,20.0,34.672
37086,2S,EE,Perugia,Left,20.0,20.0,34.931
37086,2S,EE,Perugia,Right,20.0,20.0,34.672
37086,2S,WW,Perugia,Right,20.0,20.0,35.03
37086,2S,WW,Perugia,Left,20.0,20.0,34.762
37086,2S,WW,Perugia,Left,20.0,20.0,34.762
37086,2S,WW,Perugia,Right,20.0,20.0,35.03
37086,2S,WW,Perugia,Left,20.0,20.0,34.762
37086,2S,WW,Perugia,Right,20.0,20.0,35.03
37086,2S,WW,Perugia,Left,20.0,20.0,34.762
37086,2S,WW,Perugia,Right,20.0,20.0,35.03
37086,2S,EE,Perugia,Left,20.0,20.0,34.905
37086,2S,EE,Perugia,Left,20.0,20.0,34.905
37086,2S,EE,Perugia,Left,20.0,20.0,34.905
37086,2S,EE,Perugia,Left,20.0,20.0,34.905
37086,2S,WW,Perugia,Left,20.0,20.0,34.73
37086,2S,WW,Perugia,Left,20.0,20.0,34.73
37086,2S,WW,Perugia,Left,20.0,20.0,34.73
37086,2S,WW,Perugia,Left,20.0,20.0,34.73
37086,2S,EE,Perugia,Left,20.0,20.0,34.964
37086,2S,EE,Perugia,Right,20.0,20.0,34.763
37086,2S,EE,Perugia,Left,20.0,20.0,34.964
37086,2S,EE,Perugia,Right,20.0,20.0,34.763
37086,2S,EE,Perugia,Right,20.0,20.0,34.763
37086,2S,EE,Perugia,Left,20.0,20.0,34.964
37086,2S,EE,Perugia,Left,20.0,20.0,34.964
37086,2S,EE,Perugia,Right,20.0,20.0,34.763
37086,2S,WW,Perugia,Left,20.0,20.0,34.832
37086,2S,WW,Perugia,Left,20.0,20.0,34.832
37086,2S,WW,Perugia,Right,20.0,20.0,35.075
37086,2S,WW,Perugia,Right,20.0,20.0,35.075
37086,2S,WW,Perugia,Left,20.0,20.0,34.832
37086,2S,WW,Perugia,Right,20.0,20.0,35.075
37086,2S,WW,Perugia,Left,20.0,20.0,34.832
37086,2S,WW,Perugia,Right,20.0,20.0,35.075
37086,2S,EE,Perugia,Left,20.0,20.0,34.766
37086,2S,EE,Perugia,Left,20.0,20.0,34.766
37086,2S,EE,Perugia,Left,20.0,20.0,34.766
37086,2S,EE,Perugia,Left,20.0,20.0,34.766
37086,2S,WW,Perugia,Left,20.0,20.0,34.715
37086,2S,WW,Perugia,Left,20.0,20.0,34.715
37086,2S,WW,Perugia,Left,20.0,20.0,34.715
37086,2S,WW,Perugia,Left,20.0,20.0,34.715
37086,2S,EE,Perugia,Right,20.0,20.0,34.653
37086,2S,EE,Perugia,Right,20.0,20.0,34.653
37086,2S,EE,Perugia,Left,20.0,20.0,34.885
37086,2S,EE,Perugia,Left,20.0,20.0,34.885
37086,2S,EE,Perugia,Right,20.0,20.0,34.653
37086,2S,EE,Perugia,Left,20.0,20.0,34.885
37086,2S,EE,Perugia,Left,20.0,20.0,34.885
37086,2S,EE,Perugia,Right,20.0,20.0,34.653
37086,2S,WW,Perugia,Left,20.0,20.0,34.687
37086,2S,WW,Perugia,Right,20.0,20.0,34.951
37086,2S,WW,Perugia,Left,20.0,20.0,34.687
37086,2S,WW,Perugia,Right,20.0,20.0,34.951
37086,2S,WW,Perugia,Right,20.0,20.0,34.951
37086,2S,WW,Perugia,Left,20.0,20.0,34.687
37086,2S,WW,Perugia,Left,20.0,20.0,34.687
37086,2S,WW,Perugia,Right,20.0,20.0,34.951
37086,2S,EE,Perugia,Left,20.0,20.0,34.861
37086,2S,EE,Perugia,Left,20.0,20.0,34.861
37086,2S,EE,Perugia,Left,20.0,20.0,34.861
37086,2S,EE,Perugia,Left,20.0,20.0,34.861
37086,2S,WW,Perugia,Left,20.0,20.0,34.698
37086,2S,WW,Perugia,Left,20.0,20.0,34.698
37086,2S,WW,Perugia,Left,20.0,20.0,34.698
37086,2S,WW,Perugia,Left,20.0,20.0,34.698
37086,2S,EE,Perugia,Right,20.0,20.0,34.747
37086,2S,EE,Perugia,Left,20.0,20.0,34.829
37086,2S,EE,Perugia,Right,20.0,20.0,34.747
37086,2S,EE,Perugia,Left,20.0,20.0,34.829
37086,2S,EE,Perugia,Right,20.0,20.0,34.747
37086,2S,EE,Perugia,Left,20.0,20.0,34.829
37086,2S,EE,Perugia,Right,20.0,20.0,34.747
37086,2S,EE,Perugia,Left,20.0,20.0,34.829
37086,2S,WW,Perugia,Right,20.0,20.0,35.074
37086,2S,WW,Perugia,Left,20.0,20.0,34.814
37086,2S,WW,Perugia,Right,20.0,20.0,35.074
37086,2S,WW,Perugia,Left,20.0,20.0,34.814
37086,2S,WW,Perugia,Right,20.0,20.0,35.074
37086,2S,WW,Perugia,Left,20.0,20.0,34.814
37086,2S,WW,Perugia,Left,20.0,20.0,34.814
37086,2S,WW,Perugia,Right,20.0,20.0,35.074
37087,2S,EE,Brown,Right,20.0,20.007,34.639
37087,2S,EE,Brown,Right,20.0,20.024,34.57
37087,2S,WW,Brown,Right,20.0,20.05,34.59
37087,2S,WW,Brown,Right,20.0,20.041,34.571
37087,2S,EE,Brown,Right,20.0,20.2,34.618
37087,2S,EE,Brown,Right,20.0,20.19,34.348
37087,2S,EE,Brown,Left,20.0,20.311,34.739
37087,2S,EE,Brown,Left,20.0,20.317,34.516
37087,2S,WW,Brown,Left,20.0,20.293,34.6
37087,2S,WW,Brown,Left,20.0,20.296,35.088
37087,2S,WW,Brown,Right,20.0,20.192,34.539
37087,2S,WW,Brown,Right,20.0,20.199,34.834
37087,2S,EE,Brown,Right,20.0,20.109,34.664
37087,2S,EE,Brown,Right,20.0,20.174,34.738
37087,2S,WW,Brown,Right,20.0,20.153,34.565
37087,2S,WW,Brown,Right,20.0,20.173,34.784
37087,2S,EE,Brown,Right,20.0,20.247,34.581
37087,2S,EE,Brown,Left,20.0,20.158,34.491
37087,2S,EE,Brown,Right,20.0,20.241,34.599
37087,2S,EE,Brown,Left,20.0,20.156,34.634
37087,2S,WW,Brown,Right,20.0,20.132,34.891
37087,2S,WW,Brown,Left,20.0,20.111,35.244
37087,2S,WW,Brown,Left,20.0,20.112,34.35
37087,2S,WW,Brown,Right,20.0,20.121,34.66
37087,2S,EE,Brown,Right,20.0,20.153,34.752
37087,2S,EE,Brown,Right,20.0,20.07,34.529
37087,2S,WW,Brown,Right,20.0,20.025,34.715
37087,2S,WW,Brown,Right,20.0,20.034,34.663
37087,2S,EE,Brown,Left,20.0,20.156,34.685
37087,2S,EE,Brown,Right,20.0,20.078,34.612
37087,2S,EE,Brown,Right,20.0,20.076,34.542
37087,2S,EE,Brown,Left,20.0,20.155,34.353
37087,2S,WW,Brown,Left,20.0,20.165,34.939
37087,2S,WW,Brown,Left,20.0,20.167,34.714
37087,2S,WW,Brown,Right,20.0,20.126,34.833
37087,2S,WW,Brown,Right,20.0,20.117,34.613
37087,2S,EE,Brown,Right,20.0,20.05,34.692
37087,2S,EE,Brown,Right,20.0,20.04,34.587
37087,2S,WW,Brown,Right,20.0,20.145,34.483
37087,2S,WW,Brown,Right,20.0,20.149,34.827
37087,2S,EE,Brown,Right,20.0,20.129,34.539
37087,2S,EE,Brown,Right,20.0,20.13,34.429
37087,2S,EE,Brown,Left,20.0,20.062,34.182
37087,2S,EE,Brown,Left,20.0,20.045,34.524
37087,2S,WW,Brown,Right,20.0,20.053,34.854
37087,2S,WW,Brown,Left,20.0,20.053,35.006
37087,2S,WW,Brown,Left,20.0,20.07,34.839
37087,2S,WW,Brown,Right,20.0,20.052,34.588
37088,2S,EE,Brown,Right,20.0,19.914,34.632
37088,2S,EE,Brown,Right,20.0,19.991,34.711
37088,2S,WW,Brown,Right,20.0,20.086,34.643
37088,2S,WW,Brown,Right,20.0,20.091,34.823
37088,2S,EE,Brown,Right,20.0,19.981,34.741
37088,2S,EE,Brown,Right,20.0,19.909,34.655
37088,2S,EE,Brown,Left,20.0,20.167,34.99
37088,2S,EE,Brown,Left,20.0,20.148,34.155
37088,2S,WW,Brown,Right,20.0,20.068,34.759
37088,2S,WW,Brown,Right,20.0,20.069,34.864
37088,2S,WW,Brown,Left,20.0,20.069,34.824
37088,2S,WW,Brown,Left,20.0,20.077,35.025
37088,2S,EE,Brown,Right,20.0,20.098,34.633
37088,2S,EE,Brown,Right,20.0,20.103,34.649
37088,2S,WW,Brown,Right,20.0,20.119,34.569
37088,2S,WW,Brown,Right,20.0,20.121,34.805
37088,2S,EE,Brown,Right,20.0,20.025,34.591
37088,2S,EE,Brown,Left,20.0,20.051,34.48
37088,2S,EE,Brown,Left,20.0,20.047,34.757
37088,2S,EE,Brown,Right,20.0,20.038,34.756
37088,2S,WW,Brown,Right,20.0,20.054,34.597
37088,2S,WW,Brown,Right,20.0,20.049,34.84
37088,2S,WW,Brown,Left,20.0,19.983,34.912
37088,2S,WW,Brown,Left,20.0,19.989,34.775
37088,2S,EE,Brown,Right,20.0,19.903,34.68
37088,2S,EE,Brown,Right,20.0,19.885,34.781
37088,2S,WW,Brown,Right,20.0,20.04,34.827
37088,2S,WW,Brown,Right,20.0,20.034,34.739
37088,2S,EE,Brown,Left,20.0,20.141,34.886
37088,2S,EE,Brown,Left,20.0,20.128,34.094
37088,2S,EE,Brown,Right,20.0,20.029,34.604
37088,2S,EE,Brown,Right,20.0,20.022,34.526
37088,2S,WW,Brown,Left,20.0,20.085,34.863
37088,2S,WW,Brown,Right,20.0,20.079,34.591
37088,2S,WW,Brown,Right,20.0,20.076,34.771
37088,2S,WW,Brown,Left,20.0,20.085,34.512
37088,2S,EE,Brown,Right,20.0,20.161,34.406
37088,2S,EE,Brown,Right,20.0,20.163,34.669
37088,2S,WW,Brown,Right,20.0,20.152,34.606
37088,2S,WW,Brown,Right,20.0,20.136,34.792
37088,2S,EE,Brown,Left,20.0,20.09,34.437
37088,2S,EE,Brown,Right,20.0,20.075,34.423
37088,2S,EE,Brown,Left,20.0,20.113,34.747
37088,2S,EE,Brown,Right,20.0,20.067,34.725
37088,2S,EE,Brown,Left,20.0,20.09,34.437
37088,2S,WW,Brown,Left,20.0,20.12,34.899
37088,2S,WW,Brown,Left,20.0,20.119,34.725
37088,2S,WW,Brown,Right,20.0,20.075,34.834
37088,2S,WW,Brown,Right,20.0,20.075,34.408
37088,2S,WW,Brown,Left,20.0,20.12,34.899
37088,2S,WW,Brown,Left,20.0,20.119,34.725
37088,2S,WW,Brown,Right,20.0,20.075,34.408
37088,2S,WW,Brown,Right,20.0,20.075,34.834
37398,PSS,EE,Brown,Right,20.0,19.948,34.724
37398,PSS,EE,Brown,Right,20.0,19.95,34.572
37398,PSS,WW,Brown,Right,20.0,20.05,34.929
37398,PSS,WW,Brown,Right,20.0,20.068,34.318
37398,PSS,EE,Brown,Left,20.0,20.058,34.491
37398,PSS,EE,Brown,Left,20.0,20.053,34.251
37398,PSS,EE,Brown,Right,20.0,19.713,34.414
37398,PSS,EE,Brown,Right,20.0,19.726,34.733
37398,PSS,WW,Brown,Right,20.0,20.006,34.76
37398,PSS,WW,Brown,Left,20.0,20.075,34.536
37398,PSS,WW,Brown,Right,20.0,20.007,34.903
37398,PSS,WW,Brown,Left,20.0,20.08,34.947
37398,PSS,EE,Brown,Right,20.0,20.08,34.423
37398,PSS,EE,Brown,Right,20.0,20.075,34.471
37398,PSS,WW,Brown,Right,20.0,20.096,34.248
37398,PSS,WW,Brown,Right,20.0,20.086,34.872
37398,PSS,EE,Brown,Right,20.0,20.028,34.547
37398,PSS,EE,Brown,Right,20.0,20.032,34.751
37398,PSS,EE,Brown,Left,20.0,19.936,34.77
37398,PSS,EE,Brown,Left,20.0,19.899,34.656
37398,PSS,WW,Brown,Left,20.0,20.157,34.979
37398,PSS,WW,Brown,Right,20.0,20.053,34.753
37398,PSS,WW,Brown,Right,20.0,20.035,34.751
37398,PSS,WW,Brown,Left,20.0,20.162,35.28
37398,PSS,EE,Brown,Right,20.0,19.922,34.548
37398,PSS,EE,Brown,Right,20.0,19.933,34.704
37398,PSS,WW,Brown,Right,20.0,20.038,34.8
37398,PSS,WW,Brown,Right,20.0,20.047,34.756
37398,PSS,EE,Brown,Left,20.0,20.046,35.001
37398,PSS,EE,Brown,Left,20.0,20.048,34.674
37398,PSS,EE,Brown,Right,20.0,20.102,34.561
37398,PSS,EE,Brown,Right,20.0,20.088,34.714
37398,PSS,WW,Brown,Right,20.0,20.063,34.799
37398,PSS,WW,Brown,Right,20.0,20.049,34.992
37398,PSS,WW,Brown,Left,20.0,20.054,35.052
37398,PSS,WW,Brown,Left,20.0,20.027,34.865
37398,PSS,EE,Brown,Right,20.0,20.036,34.807
37398,PSS,EE,Brown,Right,20.0,20.032,34.521
37398,PSS,WW,Brown,Right,20.0,20.094,34.853
37398,PSS,WW,Brown,Right,20.0,20.093,34.633
37398,PSS,EE,Brown,Left,20.0,20.043,34.727
37398,PSS,EE,Brown,Right,20.0,20.054,34.85
37398,PSS,EE,Brown,Right,20.0,20.038,34.574
37398,PSS,EE,Brown,Left,20.0,20.052,34.688
37398,PSS,WW,Brown,Right,20.0,20.083,34.852
37398,PSS,WW,Brown,Left,20.0,20.048,34.771
37398,PSS,WW,Brown,Left,20.0,20.074,35.07
37398,PSS,WW,Brown,Right,20.0,20.065,34.674
37399,PSS,EE,Brown,Right,20.0,19.981,34.68
37399,PSS,EE,Brown,Right,20.0,19.989,34.828
37399,PSS,WW,Brown,Right,20.0,20.022,34.532
37399,PSS,WW,Brown,Right,20.0,20.034,34.756
37399,PSS,EE,Brown,Left,20.0,20.041,34.824
37399,PSS,EE,Brown,Left,20.0,20.039,34.552
37399,PSS,EE,Brown,Right,20.0,19.929,34.815
37399,PSS,EE,Brown,Right,20.0,19.922,34.636
37399,PSS,WW,Brown,Right,20.0,20.066,35.052
37399,PSS,WW,Brown,Left,20.0,20.054,34.908
37399,PSS,WW,Brown,Right,20.0,20.064,34.827
37399,PSS,WW,Brown,Left,20.0,20.061,34.711
37399,PSS,EE,Brown,Right,20.0,20.036,34.606
37399,PSS,EE,Brown,Right,20.0,20.041,34.946
37399,PSS,WW,Brown,Right,20.0,20.096,34.714
37399,PSS,WW,Brown,Right,20.0,20.079,34.906
37399,PSS,EE,Brown,Left,20.0,20.076,34.632
37399,PSS,EE,Brown,Right,20.0,20.044,34.981
37399,PSS,EE,Brown,Left,20.0,20.061,34.809
37399,PSS,EE,Brown,Right,20.0,20.029,34.579
37399,PSS,WW,Brown,Right,20.0,20.076,34.699
37399,PSS,WW,Brown,Right,20.0,20.08,34.888
37399,PSS,WW,Brown,Left,20.0,20.061,34.706
37399,PSS,WW,Brown,Left,20.0,20.073,35.046
37399,PSS,EE,Brown,Right,20.0,19.964,34.797
37399,PSS,EE,Brown,Right,20.0,19.965,34.654
37399,PSS,WW,Brown,Right,20.0,20.084,34.784
37399,PSS,WW,Brown,Right,20.0,20.082,34.951
37399,PSS,EE,Brown,Right,20.0,19.796,34.768
37399,PSS,EE,Brown,Left,20.0,20.04,34.917
