PART_NAME_LABEL,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
37079_011_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37079_011_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-08T10-14-37.json,HEPHY
37079_015_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37079_015_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-07T15-23-43.json,HEPHY
37079_015_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37079_015_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-07T13-55-08.json,HEPHY
37079_021_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37079_021_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-08T14-30-00.json,HEPHY
37079_021_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37079_021_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-08T13-11-02.json,HEPHY
37079_027_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX37079_027_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-09T16-36-16.json,HEPHY
37079_027_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37079_027_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-09T15-30-09.json,HEPHY
37079_037_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37079_037_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-09T18-55-49.json,HEPHY
37079_037_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37079_037_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T09-03-21.json,HEPHY
37079_040_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX37079_040_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-09T10-32-36.json,HEPHY
37079_040_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37079_040_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-09T09-47-04.json,HEPHY
37079_049_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37079_049_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-09T12-05-39.json,HEPHY
37079_049_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37079_049_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-09T13-35-55.json,HEPHY
37081_001_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX37081_001_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T11-56-34.json,HEPHY
37081_001_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37081_001_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T11-05-48.json,HEPHY
37081_002_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX37081_002_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T16-15-38.json,HEPHY
37081_002_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37081_002_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T15-05-32.json,HEPHY
37081_009_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37081_009_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-13T08-36-07.json,HEPHY
37081_009_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37081_009_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T17-32-28.json,HEPHY
37081_013_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX37081_013_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T10-07-44.json,HEPHY
37081_013_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37081_013_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T09-07-13.json,HEPHY
37081_024_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37081_024_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T13-36-21.json,HEPHY
37081_024_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37081_024_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-10T12-45-44.json,HEPHY
37081_025_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37081_025_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T12-29-58.json,HEPHY
37081_025_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37081_025_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T11-30-25.json,HEPHY
37081_031_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX37081_031_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-13T10-57-24.json,HEPHY
37081_031_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37081_031_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-13T10-05-51.json,HEPHY
37081_038_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37081_038_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-13T12-43-03.json,HEPHY
37081_038_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37081_038_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-13T11-51-13.json,HEPHY
37081_045_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX37081_045_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T15-51-52.json,HEPHY
37081_045_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX37081_045_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T14-50-30.json,HEPHY
37081_048_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX37081_048_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T18-05-26.json,HEPHY
37081_048_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX37081_048_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2021-09-14T17-06-53.json,HEPHY
37083_003_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_003_2-S_HM_E_flute1_L_MOS_31_8_2021_16h49m30s.txt,Perugia
37083_003_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_003_2-S_HM_W_flute1_L_MOS_31_8_2021_17h59m9s.txt,Perugia
37083_008_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_008_2-S_HM_E_flute1_L_MOS_1_9_2021_10h32m51s.txt,Perugia
37083_008_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_008_2-S_HM_W_flute1_L_MOS_1_9_2021_11h7m10s.txt,Perugia
37083_012_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_012_2-S_HM_E_flute1_L_MOS_1_9_2021_8h49m5s.txt,Perugia
37083_012_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_012_2-S_HM_W_flute1_L_MOS_1_9_2021_9h59m12s.txt,Perugia
37083_017_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_017_2-S_HM_E_flute1_L_MOS_1_9_2021_12h42m43s.txt,Perugia
37083_017_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_017_2-S_HM_W_flute1_L_MOS_1_9_2021_13h13m42s.txt,Perugia
37083_021_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_021_2-S_HM_E_flute1_L_MOS_1_9_2021_15h28m21s.txt,Perugia
37083_021_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_021_2-S_HM_W_flute1_L_MOS_1_9_2021_16h36m13s.txt,Perugia
37083_029_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_029_2-S_HM_E_flute1_L_MOS_1_9_2021_17h3m40s.txt,Perugia
37083_029_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_029_2-S_HM_W_flute1_L_MOS_1_9_2021_17h42m24s.txt,Perugia
37083_035_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_035_2-S_HM_E_flute1_L_MOS_2_9_2021_8h56m44s.txt,Perugia
37083_035_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_035_2-S_HM_W_flute1_L_MOS_2_9_2021_10h3m17s.txt,Perugia
37083_040_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_040_2-S_HM_E_flute1_L_MOS_2_9_2021_10h27m8s.txt,Perugia
37083_040_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_040_2-S_HM_W_flute1_L_MOS_2_9_2021_11h7m17s.txt,Perugia
37083_046_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_046_2-S_HM_E_flute1_L_MOS_2_9_2021_11h41m6s.txt,Perugia
37083_046_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37083_046_2-S_HM_W_flute1_L_MOS_2_9_2021_12h56m49s.txt,Perugia
37084_003_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_003_2-S_HM_E_flute1_L_MOS_30_8_2021_9h4m12s.txt,Perugia
37084_003_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_003_2-S_HM_W_flute1_L_MOS_30_8_2021_10h14m55s.txt,Perugia
37084_009_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_009_2-S_HM_E_flute1_L_MOS_30_8_2021_15h54m4s.txt,Perugia
37084_009_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_009_2-S_HM_W_flute1_L_MOS_30_8_2021_16h31m40s.txt,Perugia
37084_015_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_015_2-S_HM_E_flute1_L_MOS_30_8_2021_10h44m36s.txt,Perugia
37084_015_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_015_2-S_HM_W_flute1_L_MOS_30_8_2021_11h54m2s.txt,Perugia
37084_021_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_021_2-S_HM_E_flute1_L_MOS_30_8_2021_17h10m26s.txt,Perugia
37084_021_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_021_2-S_HM_W_flute1_L_MOS_30_8_2021_17h47m0s.txt,Perugia
37084_027_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_027_2-S_HM_E_flute1_L_MOS_30_8_2021_12h58m9s.txt,Perugia
37084_027_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_027_2-S_HM_W_flute1_L_MOS_30_8_2021_13h49m3s.txt,Perugia
37084_033_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_033_2-S_HM_E_flute1_L_MOS_30_8_2021_18h21m59s.txt,Perugia
37084_033_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_033_2-S_HM_W_flute1_L_MOS_30_8_2021_18h55m45s.txt,Perugia
37084_040_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_040_2-S_HM_E_flute1_L_MOS_31_8_2021_9h28m15s.txt,Perugia
37084_040_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_040_2-S_HM_W_flute1_L_MOS_31_8_2021_10h41m55s.txt,Perugia
37084_044_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_044_2-S_HM_E_flute1_L_MOS_31_8_2021_11h18m24s.txt,Perugia
37084_044_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_044_2-S_HM_W_flute1_L_MOS_31_8_2021_12h3m19s.txt,Perugia
37084_048_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_048_2-S_HM_E_flute1_L_MOS_31_8_2021_13h18m31s.txt,Perugia
37084_048_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37084_048_2-S_HM_W_flute1_L_MOS_31_8_2021_16h17m16s.txt,Perugia
37085_003_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_003_2-S_HM_E_flute1_L_MOS_2_9_2021_14h30m37s.txt,Perugia
37085_003_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_003_2-S_HM_E_flute1_L_MOS_2_9_2021_14h30m37s.txt,Perugia
37085_003_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_003_2-S_HM_W_flute1_L_MOS_2_9_2021_15h57m33s.txt,Perugia
37085_003_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_003_2-S_HM_W_flute1_L_MOS_2_9_2021_15h57m33s.txt,Perugia
37085_008_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_008_2-S_HM_E_flute1_L_MOS_2_9_2021_16h23m46s.txt,Perugia
37085_008_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_008_2-S_HM_E_flute1_L_MOS_2_9_2021_16h23m46s.txt,Perugia
37085_008_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_008_2-S_HM_W_flute1_L_MOS_2_9_2021_16h57m51s.txt,Perugia
37085_008_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_008_2-S_HM_W_flute1_L_MOS_2_9_2021_16h57m51s.txt,Perugia
37085_014_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_014_2-S_HM_E_flute1_L_MOS_3_9_2021_9h14m51s.txt,Perugia
37085_014_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_014_2-S_HM_E_flute1_L_MOS_3_9_2021_9h14m51s.txt,Perugia
37085_014_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_014_2-S_HM_W_flute1_L_MOS_3_9_2021_10h37m37s.txt,Perugia
37085_014_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_014_2-S_HM_W_flute1_L_MOS_3_9_2021_10h37m37s.txt,Perugia
37085_020_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_020_2-S_HM_E_flute1_L_MOS_3_9_2021_11h5m28s.txt,Perugia
37085_020_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_020_2-S_HM_E_flute1_L_MOS_3_9_2021_11h5m28s.txt,Perugia
37085_020_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_020_2-S_HM_W_flute1_L_MOS_3_9_2021_11h38m24s.txt,Perugia
37085_020_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_020_2-S_HM_W_flute1_L_MOS_3_9_2021_11h38m24s.txt,Perugia
37085_028_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_028_2-S_HM_E_flute1_L_MOS_3_9_2021_15h6m31s.txt,Perugia
37085_028_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_028_2-S_HM_E_flute1_L_MOS_3_9_2021_15h6m31s.txt,Perugia
37085_028_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_028_2-S_HM_W_flute1_L_MOS_3_9_2021_16h14m10s.txt,Perugia
37085_028_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_028_2-S_HM_W_flute1_L_MOS_3_9_2021_16h14m10s.txt,Perugia
37085_035_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_035_2-S_HM_E_flute1_L_MOS_3_9_2021_12h13m41s.txt,Perugia
37085_035_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_035_2-S_HM_E_flute1_L_MOS_3_9_2021_12h13m41s.txt,Perugia
37085_035_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_035_2-S_HM_W_flute1_L_MOS_3_9_2021_12h46m18s.txt,Perugia
37085_035_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_035_2-S_HM_W_flute1_L_MOS_3_9_2021_12h46m18s.txt,Perugia
37085_041_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_041_2-S_HM_E_flute1_L_MOS_6_9_2021_8h59m24s.txt,Perugia
37085_041_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_041_2-S_HM_E_flute1_L_MOS_6_9_2021_8h59m24s.txt,Perugia
37085_041_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_041_2-S_HM_W_flute1_L_MOS_6_9_2021_10h14m9s.txt,Perugia
37085_041_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_041_2-S_HM_W_flute1_L_MOS_6_9_2021_10h14m9s.txt,Perugia
37085_046_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_046_2-S_HM_E_flute1_L_MOS_6_9_2021_12h42m19s.txt,Perugia
37085_046_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_046_2-S_HM_E_flute1_L_MOS_6_9_2021_12h42m19s.txt,Perugia
37085_046_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_37085_046_2-S_HM_W_flute1_L_MOS_6_9_2021_13h19m13s.txt,Perugia
