batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_INV_V
44171,2S,EE,Brown,Right,20.0,20.107,-2.304
44171,2S,WW,Brown,Right,20.0,20.081,-2.155
44172,2S,EE,Brown,Right,20.0,20.058,-2.091
44172,2S,WW,Brown,Right,20.0,20.081,-2.183
44172,2S,EE,Brown,Right,20.0,20.113,-2.195
44172,2S,WW,Brown,Right,20.0,20.086,-2.267
44172,2S,EE,Brown,Right,20.0,20.059,-2.209
44172,2S,WW,Brown,Right,20.0,20.083,-2.05
44172,2S,EE,Brown,Right,20.0,20.115,-2.05
44172,2S,WW,Brown,Right,20.0,20.085,-2.117
45777,PSS,EE,Brown,Right,20.0,20.006,-2.364
45777,PSS,WW,Brown,Right,20.0,20.008,-2.304
45777,PSS,EE,Brown,Right,20.0,20.034,-2.411
45777,PSS,WW,Brown,Right,20.0,20.018,-2.348
45777,PSS,EE,Brown,Right,20.0,20.01,-2.417
45777,PSS,WW,Brown,Right,20.0,20.023,-2.298
45777,PSS,EE,Brown,Right,20.0,20.045,-2.248
45777,PSS,WW,Brown,Right,20.0,20.022,-2.204
46229,PSS,EE,Brown,Right,20.0,20.007,-1.779
46229,PSS,WW,Brown,Right,20.0,20.007,-1.725
46229,PSS,EE,Brown,Right,20.0,20.019,-1.801
46229,PSS,WW,Brown,Right,20.0,20.007,-1.746
46229,PSS,EE,Brown,Right,20.0,20.002,-1.663
46229,PSS,WW,Brown,Right,20.0,20.007,-1.591
46229,PSS,EE,Brown,Right,20.0,20.005,-1.39
46229,PSS,WW,Brown,Right,20.0,20.002,-1.344
45789,PSP,EE,Brown,Right,20.0,20.002,-3.982
45789,PSP,WW,Brown,Right,20.0,20.003,-4.606
45789,PSP,EE,Brown,Right,20.0,20.021,-4.121
45789,PSP,WW,Brown,Right,20.0,20.005,-4.564
45789,PSP,EE,Brown,Right,20.0,20.009,-3.816
45789,PSP,WW,Brown,Right,20.0,20.004,-4.702
45789,PSP,EE,Brown,Right,20.0,20.016,-3.678
45789,PSP,WW,Brown,Right,20.0,20.019,-4.494
46230,PSP,EE,Brown,Right,20.0,20.004,-3.92
46230,PSP,WW,Brown,Right,20.0,20.003,-4.574
46230,PSP,EE,Brown,Right,20.0,20.006,-3.98
46230,PSP,WW,Brown,Right,20.0,20.039,-4.586
46230,PSP,EE,Brown,Right,20.0,20.007,-4.109
46230,PSP,WW,Brown,Right,20.0,20.028,-4.473
46230,PSP,EE,Brown,Right,20.0,20.037,-3.881
46230,PSP,WW,Brown,Right,20.0,20.028,-4.505
