batch_number,Average,std
37904,6.639500000000001,0.5098979398770983
37905,7.354833333333333,0.3071892615705221
38194,6.0413749999999995,0.2725743629421763
38195,5.0760000000000005,0.276841109664009
38196,8.476666666666667,0.743529331409775
38198,3.4638666666666666,2.3210204909781025
38199,7.8,0.3413666650392217
38201,3.561458333333333,1.785463427338213
38202,4.637125,0.31084099633092155
38212,5.6165,0.4939146832052215
38213,3.6864800000000004,1.9338273819897505
38693,4.574625,0.20812217394048693
38694,5.505875,0.3264127262487521
38695,5.5405,0.3724716671871068
38696,5.7035,0.19120277194643426
38711,5.9725,0.21516319387850735
38713,5.465375,0.3107272287944619
38714,7.135333333333333,0.4136948956255887
38715,7.188,0.22578640348789836
38716,3.852388888888889,1.945745952188393
38869,7.631833333333333,0.12427295227307769
38870,8.081666666666667,0.35429178182208343
38872,8.9315,0.35991735162395294
38873,5.302333333333333,0.3410528795753919
38874,5.5865,0.26327118012747663
38875,4.812666666666666,0.24965469486205683
38876,7.80325,0.5430416650681608
38877,5.332400000000001,0.32551646875169243
38882,9.774833333333333,0.8606148788494002
38883,7.588,0.129161913891054
38884,7.303333333333334,0.5637945252187775
38920,5.965625,0.17309029435528733
38921,4.96875,0.18108248580872374
38922,5.937374999999999,0.18237246685469458
39478,5.2006250000000005,0.21882835739455692
39479,8.0075,0.2870238666034579
39484,8.508000000000001,0.7798576793236048
39485,6.178,0.31374685800672314
39487,9.276,1.0297524857062417
39488,6.228666666666666,0.24505484852962786
39547,7.116833333333333,0.3087875753113563
39563,4.8675,0.27767607026893754
39564,5.198,0.25880649141781625
39565,5.779,0.3211354854263225
39566,4.8877500000000005,0.3564057679507605
39567,5.611375,0.3252958817973041
39568,5.359666666666667,0.2697518500512286
39569,4.80425,0.25985428609126277
39570,5.425,0.1131370849898477
39571,4.889,0.36536830732837244
39572,5.25975,0.1276489326238179
41352,5.203,0.14643542376533517
41353,5.130125,0.08845705172568198
41354,4.564166666666667,0.1797636411142882
41355,5.713875,0.1538271215791721
41356,7.044333333333333,0.39207431268404525
41357,7.1290000000000004,0.32130795197131345
41727,4.508375,0.22482433618907255
41728,6.0005,0.5330440882328592
41729,4.79275,0.17363487964280488
41730,9.703166666666666,0.5514277528984798
41731,7.97725,1.479065329862072
41732,9.626333333333333,0.7778430861469855
41736,5.968666666666667,0.4300112753983283
41737,5.837375,0.2470815992069559
41738,6.177166666666667,0.19333759138466622
41739,5.674833333333333,0.20776159122388
41740,11.060500000000001,1.0090723462666091
41741,8.825166666666666,0.2912136100299345
41742,5.797375000000001,0.264314427655144
41743,5.414000000000001,0.30271738995607445
41746,4.914166666666667,0.09423069692209764
41748,8.980833333333335,0.2797380322134741
41749,10.53725,1.4316138620452097
41750,10.471499999999999,0.11290556525994032
41751,4.6995000000000005,0.19946002105685265
41752,5.96925,0.33550463058333047
41753,4.740625,0.3927798138179423
41754,5.420333333333333,0.26740880065298284
41755,4.849875,0.24174333348763558
41756,7.970833333333334,0.40288927345694725
41757,7.914666666666666,0.4371929745200585
41758,8.505333333333335,0.38380471675848316
42240,5.87775,0.4318391731056496
42245,5.1005,0.1762681242111098
42246,5.8675,0.18107898828964092
42247,5.357166666666667,0.22083334591194903
42248,5.27325,0.2126635840946919
42249,5.293,0.26583980138421726
42250,5.965625,0.19089608866256716
42251,4.901857142857144,0.3019064030299396
42253,8.32475,0.6208361968614055
42254,7.75875,0.31206236022094463
42255,7.52025,0.1562847294736965
42256,4.955,0.1484722196237402
42257,4.3055,0.4627257750084201
42258,11.518176470588235,1.056313946898252
42259,13.408000000000001,0.900031110573406
42649,5.890125,0.12172640086138567
42651,5.144222222222222,0.19747451229598256
42652,5.166125,0.20815983442217317
42657,8.753333333333334,0.8040041459262923
42658,9.2465,0.4604970141054116
42659,8.641333333333334,0.2211358556785097
42660,12.24925,1.1137858262101679
42899,5.117375,0.14665691255443775
42901,8.979000000000001,1.083773223511266
42902,4.90275,0.2515868211401952
42903,5.86575,0.33224119895900067
42904,4.669875,0.36089390506669083
42905,5.6535,0.3873138262443003
42906,7.720833333333334,0.588742869737432
42907,8.964166666666666,0.5315446986535244
42908,5.5855,0.3799789467852135
42909,4.856,0.27468830820889806
42913,11.746125,1.0500221001075578
42914,12.662,
43256,5.161625,0.2236974599127767
43257,4.83375,0.1975042495022034
43258,5.86725,0.1967223085129563
43259,4.7905,0.13299223034949564
43260,5.2145,0.2891939537008731
43261,5.40675,0.2741781224991208
43262,6.191375,0.263395920079043
43263,5.150875,0.24028937168101522
43264,6.5325,0.5879818874761366
43265,6.242333333333334,0.27412381630691385
43266,6.9405,0.6379541519576465
43267,6.3575,0.22894603231828645
43268,5.4,0.1529033308055405
43269,5.295,0.3580821932781036
43271,4.9816666666666665,0.17050584278622916
43272,5.398875,0.21344014718082302
43273,4.696166666666667,0.22277469934143498
43274,5.409,0.18554675960522737
43275,4.773833333333333,0.24161905278074955
43276,5.551125,0.20949629215948273
43277,4.6838750000000005,0.19000183269792809
43278,5.339875,0.243917689571122
43280,12.920166666666667,0.9291173051163487
43281,13.068,1.2584804329031105
43282,14.368,0.0
43284,13.806000000000001,0.7028641404994299
43836,5.083833333333334,0.47115535300648614
43837,7.136666666666667,0.8391707017446847
43838,4.96525,0.16221656600271855
44169,5.40575,0.2595379135529691
44170,4.691375,0.24263372601516067
44171,5.649875,0.2162019145547582
44172,4.7655,0.22850070334371295
44174,5.20375,0.2619316977490779
44175,5.5465,0.2960337818560577
44674,5.919875,0.20854971144275677
44676,5.891625,0.18840529072037385
44677,6.141375,0.22338495760841745
44681,5.7783750000000005,0.1970082938790722
44682,13.05075,1.3416965317587035
45777,5.319,0.2140860975001813
45778,5.84675,0.16747515807255894
45779,8.3885,0.5742500326512826
45780,7.267333333333333,0.4267250480891257
45781,8.465166666666667,0.5284522368830191
45782,5.353625,0.18167391313638187
45783,5.968,0.3454880605751812
45788,13.535,0.39880822458921283
45789,12.001125,1.5162980707254474
46229,6.467125,0.44775996040608335
46230,12.144124999999999,1.2083843330780866
46798,7.675666666666667,0.7390525466207851
