batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,ISURF_PAMPR,S0_CMSEC,VFB_ACC_V,VFB_INV_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
42249,2S,EE,195694,42249_004_2-S_HM_EE,4.959,0.791,-2.382,-2.167,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.002,Test_HPK_VPB42249_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_30_2022_11_08_38_AM.txt,Brown
42249,2S,WW,195697,42249_004_2-S_HM_WW,5.467,0.871,-2.317,-2.176,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.003,Test_HPK_VPB42249_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_29_2022_11_30_16_PM.txt,Brown
42249,2S,EE,195774,42249_021_2-S_HM_EE,5.519,0.88,-2.435,-2.272,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.005,Test_HPK_VPB42249_021_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_30_2022_12_22_24_AM.txt,Brown
42249,2S,WW,195777,42249_021_2-S_HM_WW,5.568,0.887,-2.409,-2.247,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.002,Test_HPK_VPB42249_021_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_30_2022_01_14_26_AM.txt,Brown
42249,2S,EE,195854,42249_037_2-S_HM_EE,5.007,0.796,-2.283,-2.125,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.025,Test_HPK_VPB42249_037_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_30_2022_04_44_53_PM.txt,Brown
42249,2S,WW,195857,42249_037_2-S_HM_WW,5.238,0.834,-2.251,-2.093,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.016,Test_HPK_VPB42249_037_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_30_2022_05_36_51_PM.txt,Brown
42251,2S,EE,196258,42251_007_2-S_HM_EE,4.646,0.74,-2.159,-2.004,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.011,Test_HPK_VPB42251_007_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_30_2022_08_54_29_PM.txt,Brown
42251,2S,WW,196271,42251_007_2-S_HM_WW,4.909,0.782,-2.232,-2.066,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.005,Test_HPK_VPB42251_007_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_30_2022_09_46_26_PM.txt,Brown
42251,2S,EE,196338,42251_023_2-S_HM_EE,5.075,0.808,-2.234,-2.077,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.021,Test_HPK_VPB42251_023_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_30_2022_10_25_26_PM.txt,Brown
42251,2S,WW,196351,42251_023_2-S_HM_WW,5.243,0.835,-2.278,-2.13,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.008,Test_HPK_VPB42251_023_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_30_2022_11_17_11_PM.txt,Brown
42251,2S,WW,196351,42251_023_2-S_HM_WW,5.243,0.835,-2.278,-2.13,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.008,Test_HPK_VPB42251_023_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_30_2022_11_17_11_PM.txt,Brown
42251,2S,EE,196418,42251_037_2-S_HM_EE,4.467,0.712,-2.078,-1.917,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.005,Test_HPK_VPB42251_037_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_03_2022_07_41_17_PM.txt,Brown
42251,2S,WW,196431,42251_037_2-S_HM_WW,4.73,0.754,-2.104,-1.948,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.003,Test_HPK_VPB42251_037_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_03_2022_08_33_03_PM.txt,Brown
42256,2S,EE,206412,42256_004_2-S_HM_EE,5.131,0.816,-2.643,-2.459,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.032,Test_HPK_VPB42256_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_21_2022_03_36_09_PM.txt,Brown
42256,2S,WW,206415,42256_004_2-S_HM_WW,4.942,0.784,-2.487,-2.319,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.051,Test_HPK_VPB42256_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_21_2022_04_28_02_PM.txt,Brown
42256,2S,EE,206492,42256_015_2-S_HM_EE,5.087,0.806,-2.685,-2.494,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.076,Test_HPK_VPB42256_015_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_21_2022_05_19_51_PM.txt,Brown
42256,2S,WW,206495,42256_015_2-S_HM_WW,5.113,0.812,-2.514,-2.33,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.042,Test_HPK_VPB42256_015_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_21_2022_06_11_38_PM.txt,Brown
42256,2S,EE,206572,42256_026_2-S_HM_EE,4.708,0.749,-2.561,-2.384,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.017,Test_HPK_VPB42256_026_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_24_2022_08_04_54_PM.txt,Brown
42256,2S,WW,206575,42256_026_2-S_HM_WW,4.94,0.786,-2.342,-2.169,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.02,Test_HPK_VPB42256_026_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_24_2022_08_56_48_PM.txt,Brown
42256,2S,EE,206652,42256_036_2-S_HM_EE,4.885,0.775,-2.609,-2.468,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.06,Test_HPK_VPB42256_036_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_24_2022_09_48_38_PM.txt,Brown
42256,2S,WW,206655,42256_036_2-S_HM_WW,4.834,0.768,-2.425,-2.252,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.032,Test_HPK_VPB42256_036_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_24_2022_10_40_31_PM.txt,Brown
42257,2S,EE,207154,42257_004_2-S_HM_EE,4.39,0.699,-3.141,-2.986,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.015,Test_HPK_VPB42257_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_25_2022_08_58_03_PM.txt,Brown
42257,2S,WW,207157,42257_004_2-S_HM_WW,4.565,0.726,-2.329,-2.159,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.033,Test_HPK_VPB42257_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_25_2022_09_49_51_PM.txt,Brown
42257,2S,EE,207234,42257_017_2-S_HM_EE,4.563,0.724,-2.924,-2.761,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.06,Test_HPK_VPB42257_017_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_25_2022_10_41_31_PM.txt,Brown
42257,2S,WW,207237,42257_017_2-S_HM_WW,4.722,0.751,-2.373,-2.198,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.02,Test_HPK_VPB42257_017_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_25_2022_11_33_15_PM.txt,Brown
42257,2S,EE,207314,42257_032_2-S_HM_EE,3.226,0.514,-3.525,-3.348,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.02,Test_HPK_VPB42257_032_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_26_2022_06_43_27_PM.txt,Brown
42257,2S,WW,207317,42257_032_2-S_HM_WW,4.28,0.681,-2.214,-2.042,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.031,Test_HPK_VPB42257_032_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_26_2022_07_35_15_PM.txt,Brown
42257,2S,EE,207394,42257_047_2-S_HM_EE,4.263,0.676,-3.398,-3.236,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.067,Test_HPK_VPB42257_047_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_26_2022_08_26_58_PM.txt,Brown
42257,2S,WW,207397,42257_047_2-S_HM_WW,4.435,0.705,-2.342,-2.154,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.031,Test_HPK_VPB42257_047_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_26_2022_09_18_41_PM.txt,Brown
42902,2S,EE,210092,42902_004_2-S_HM_EE,4.637,0.738,-2.965,-2.816,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.013,Test_HPK_VPB42902_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_27_2022_05_36_44_PM.txt,Brown
42902,2S,WW,210095,42902_004_2-S_HM_WW,4.982,0.793,-2.376,-2.217,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.02,Test_HPK_VPB42902_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_27_2022_06_33_55_PM.txt,Brown
42902,2S,EE,210172,42902_014_2-S_HM_EE,4.872,0.774,-2.821,-2.662,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.04,Test_HPK_VPB42902_014_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_27_2022_07_31_00_PM.txt,Brown
42902,2S,WW,210175,42902_014_2-S_HM_WW,5.095,0.812,-2.412,-2.254,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.006,Test_HPK_VPB42902_014_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_27_2022_08_28_02_PM.txt,Brown
42902,2S,EE,210252,42902_024_2-S_HM_EE,4.945,0.788,-2.753,-2.573,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.013,Test_HPK_VPB42902_024_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_31_2022_06_46_28_PM.txt,Brown
42902,2S,WW,210255,42902_024_2-S_HM_WW,5.34,0.85,-2.443,-2.273,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.015,Test_HPK_VPB42902_024_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_31_2022_07_43_28_PM.txt,Brown
42902,2S,EE,210332,42902_043_2-S_HM_EE,4.549,0.722,-3.37,-3.205,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.049,Test_HPK_VPB42902_043_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_31_2022_08_40_24_PM.txt,Brown
42902,2S,WW,210335,42902_043_2-S_HM_WW,4.802,0.765,-2.335,-2.163,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.009,Test_HPK_VPB42902_043_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_31_2022_09_37_18_PM.txt,Brown
42903,2S,EE,210394,42903_004_2-S_HM_EE,5.944,0.947,-1.923,-1.707,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.009,Test_HPK_VPB42903_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_01_2022_06_12_19_PM.txt,Brown
42903,2S,WW,210397,42903_004_2-S_HM_WW,6.232,0.992,-1.932,-1.733,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.016,Test_HPK_VPB42903_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_01_2022_07_09_19_PM.txt,Brown
42903,2S,EE,210474,42903_016_2-S_HM_EE,6.024,0.957,-1.968,-1.772,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.038,Test_HPK_VPB42903_016_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_01_2022_08_06_33_PM.txt,Brown
42903,2S,WW,210477,42903_016_2-S_HM_WW,6.275,0.999,-1.943,-1.736,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.012,Test_HPK_VPB42903_016_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_01_2022_09_03_30_PM.txt,Brown
42903,2S,EE,210554,42903_029_2-S_HM_EE,5.304,0.846,-1.899,-1.709,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,19.987,Test_HPK_VPB42903_029_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_02_2022_07_00_39_PM.txt,Brown
42903,2S,WW,210557,42903_029_2-S_HM_WW,5.611,0.893,-1.886,-1.682,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.014,Test_HPK_VPB42903_029_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_02_2022_07_52_17_PM.txt,Brown
42903,2S,EE,210634,42903_041_2-S_HM_EE,5.626,0.893,-1.818,-1.646,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.049,Test_HPK_VPB42903_041_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_02_2022_08_43_52_PM.txt,Brown
42903,2S,WW,210637,42903_041_2-S_HM_WW,5.91,0.941,-1.844,-1.651,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.012,Test_HPK_VPB42903_041_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_02_2022_09_35_25_PM.txt,Brown
42904,2S,EE,215352,42904_005_2-S_HM_EE,4.622,0.736,-3.37,-3.191,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.013,Test_HPK_VPB42904_005_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_17_2022_04_58_58_PM.txt,Brown
42904,2S,WW,215355,42904_005_2-S_HM_WW,4.97,0.79,-2.54,-2.367,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.027,Test_HPK_VPB42904_005_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_17_2022_05_50_50_PM.txt,Brown
42904,2S,EE,215432,42904_016_2-S_HM_EE,5.049,0.801,-3.037,-2.857,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.059,Test_HPK_VPB42904_016_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_17_2022_06_42_32_PM.txt,Brown
42904,2S,WW,215435,42904_016_2-S_HM_WW,5.135,0.817,-2.601,-2.435,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.027,Test_HPK_VPB42904_016_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_17_2022_07_34_36_PM.txt,Brown
42904,2S,EE,215512,42904_026_2-S_HM_EE,4.143,0.66,-3.633,-3.472,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.014,Test_HPK_VPB42904_026_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_18_2022_10_15_20_PM.txt,Brown
42904,2S,WW,215515,42904_026_2-S_HM_WW,4.33,0.689,-2.353,-2.165,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.015,Test_HPK_VPB42904_026_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_18_2022_11_07_11_PM.txt,Brown
42904,2S,EE,219992,42904_039_2-S_HM_EE,4.414,0.7,-3.417,-3.255,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.054,Test_HPK_VPB42904_039_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_18_2022_11_58_57_PM.txt,Brown
42904,2S,WW,219995,42904_039_2-S_HM_WW,4.696,0.745,-2.423,-2.262,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.049,Test_HPK_VPB42904_039_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_21_2022_10_41_25_AM.txt,Brown
42905,2S,EE,220094,42905_004_2-S_HM_EE,5.8,0.923,-2.653,-2.474,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.017,Test_HPK_VPB42905_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_21_2022_06_46_13_PM.txt,Brown
42905,2S,WW,220097,42905_004_2-S_HM_WW,5.947,0.945,-2.678,-2.499,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.038,Test_HPK_VPB42905_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_21_2022_07_38_17_PM.txt,Brown
42905,2S,EE,220174,42905_015_2-S_HM_EE,6.124,0.97,-2.739,-2.566,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.071,Test_HPK_VPB42905_015_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_21_2022_08_30_11_PM.txt,Brown
42905,2S,WW,220177,42905_015_2-S_HM_WW,6.081,0.966,-2.72,-2.553,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.038,Test_HPK_VPB42905_015_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_21_2022_09_22_08_PM.txt,Brown
42905,2S,EE,220254,42905_028_2-S_HM_EE,5.059,0.806,-2.51,-2.339,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.008,Test_HPK_VPB42905_028_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_22_2022_02_34_36_PM.txt,Brown
42905,2S,WW,220257,42905_028_2-S_HM_WW,5.385,0.857,-2.512,-2.356,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.02,Test_HPK_VPB42905_028_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_22_2022_03_26_27_PM.txt,Brown
42905,2S,EE,220334,42905_040_2-S_HM_EE,5.413,0.859,-2.558,-2.383,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.06,Test_HPK_VPB42905_040_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_22_2022_04_18_24_PM.txt,Brown
42905,2S,WW,220337,42905_040_2-S_HM_WW,5.419,0.86,-2.621,-2.449,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.05,Test_HPK_VPB42905_040_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_22_2022_05_10_27_PM.txt,Brown
42908,2S,EE,221018,42908_005_2-S_HM_EE,5.717,0.909,-2.642,-2.487,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.029,Test_HPK_VPB42908_005_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_22_2022_07_04_22_PM.txt,Brown
42908,2S,WW,221031,42908_005_2-S_HM_WW,5.919,0.939,-2.71,-2.564,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.055,Test_HPK_VPB42908_005_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_22_2022_07_56_15_PM.txt,Brown
42908,2S,EE,221098,42908_016_2-S_HM_EE,5.948,0.942,-2.734,-2.561,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.077,Test_HPK_VPB42908_016_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_22_2022_08_48_09_PM.txt,Brown
42908,2S,WW,221111,42908_016_2-S_HM_WW,5.989,0.951,-2.74,-2.564,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.047,Test_HPK_VPB42908_016_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_22_2022_09_40_00_PM.txt,Brown
42908,2S,EE,221178,42908_028_2-S_HM_EE,4.914,0.782,-2.64,-2.486,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.016,Test_HPK_VPB42908_028_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_23_2022_03_58_27_PM.txt,Brown
42908,2S,WW,221191,42908_028_2-S_HM_WW,5.435,0.864,-2.518,-2.362,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.034,Test_HPK_VPB42908_028_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_23_2022_04_50_27_PM.txt,Brown
42908,2S,EE,221258,42908_038_2-S_HM_EE,5.257,0.834,-2.546,-2.403,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.063,Test_HPK_VPB42908_038_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_23_2022_05_42_12_PM.txt,Brown
42908,2S,WW,221271,42908_038_2-S_HM_WW,5.505,0.875,-2.612,-2.462,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.034,Test_HPK_VPB42908_038_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_23_2022_06_33_56_PM.txt,Brown
42909,2S,EE,221374,42909_004_2-S_HM_EE,4.694,0.747,-2.816,-2.685,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.016,Test_HPK_VPB42909_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_28_2022_06_41_19_PM.txt,Brown
42909,2S,WW,221377,42909_004_2-S_HM_WW,5.047,0.803,-2.462,-2.288,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.027,Test_HPK_VPB42909_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_28_2022_07_33_05_PM.txt,Brown
42909,2S,EE,221454,42909_014_2-S_HM_EE,5.022,0.796,-2.767,-2.624,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.062,Test_HPK_VPB42909_014_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_28_2022_08_24_49_PM.txt,Brown
42909,2S,WW,221457,42909_014_2-S_HM_WW,5.262,0.837,-2.502,-2.348,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.023,Test_HPK_VPB42909_014_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_28_2022_09_16_39_PM.txt,Brown
42909,2S,WW,221537,42909_029_2-S_HM_WW,4.556,0.724,-2.329,-2.146,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.04,Test_HPK_VPB42909_029_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_29_2022_06_41_19_PM.txt,Brown
42909,2S,EE,221614,42909_040_2-S_HM_EE,4.529,0.718,-3.006,-2.847,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.072,Test_HPK_VPB42909_040_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_29_2022_07_33_08_PM.txt,Brown
42909,2S,WW,221617,42909_040_2-S_HM_WW,4.882,0.776,-2.38,-2.237,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.036,Test_HPK_VPB42909_040_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_29_2022_08_24_52_PM.txt,Brown
43269,2S,EE,233234,43269_004_2-S_HM_EE,5.276,0.841,-2.595,-2.398,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.005,Test_HPK_VPB43269_004_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_03_2023_04_57_39_PM.txt,Brown
43269,2S,WW,233237,43269_004_2-S_HM_WW,5.621,0.895,-2.531,-2.369,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.012,Test_HPK_VPB43269_004_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_03_2023_05_49_32_PM.txt,Brown
43269,2S,EE,233314,43269_017_2-S_HM_EE,5.634,0.896,-2.595,-2.399,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.025,Test_HPK_VPB43269_017_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_03_2023_06_41_26_PM.txt,Brown
43269,2S,WW,233317,43269_017_2-S_HM_WW,5.797,0.923,-2.461,-2.279,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.013,Test_HPK_VPB43269_017_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_03_2023_07_33_21_PM.txt,Brown
43269,2S,EE,233394,43269_028_2-S_HM_EE,4.779,0.761,-2.346,-2.175,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.007,Test_HPK_VPB43269_028_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_04_2023_05_06_14_PM.txt,Brown
43269,2S,WW,233397,43269_028_2-S_HM_WW,5.064,0.807,-2.363,-2.171,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.011,Test_HPK_VPB43269_028_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_01_04_2023_05_58_02_PM.txt,Brown
43269,2S,EE,233474,43269_038_2-S_HM_EE,4.985,0.793,-2.438,-2.257,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.02,Test_HPK_VPB43269_038_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_01_04_2023_06_49_52_PM.txt,Brown
