batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,ISURF_PAMPR
42248,2S,EE,Perugia,Left,20.0,20.0,3.609
42248,2S,WW,Perugia,Left,20.0,20.0,3.569
42248,2S,EE,Perugia,Left,20.0,20.0,5.699
42248,2S,EE,Perugia,Left,20.0,20.0,3.783
42248,2S,WW,Perugia,Left,20.0,20.0,5.273
42248,2S,WW,Perugia,Left,20.0,20.0,3.608
42248,2S,EE,Perugia,Left,20.0,20.0,3.874
42248,2S,WW,Perugia,Left,20.0,20.0,3.73
42248,2S,EE,Perugia,Left,20.0,20.0,5.721
42248,2S,EE,Perugia,Left,20.0,20.0,3.918
42248,2S,WW,Perugia,Left,20.0,20.0,5.477
42248,2S,WW,Perugia,Left,20.0,20.0,3.75
42248,2S,EE,Perugia,Left,20.0,20.0,3.431
42248,2S,WW,Perugia,Left,20.0,20.0,3.366
42248,2S,EE,Perugia,Left,20.0,20.0,5.207
42248,2S,EE,Perugia,Left,20.0,20.0,3.575
42248,2S,WW,Perugia,Left,20.0,20.0,5.083
42248,2S,WW,Perugia,Left,20.0,20.0,3.485
42248,2S,EE,Perugia,Left,20.0,20.0,3.654
42248,2S,WW,Perugia,Left,20.0,20.0,3.572
42248,2S,EE,Perugia,Left,20.0,20.0,5.376
42248,2S,EE,Perugia,Left,20.0,20.0,3.521
42248,2S,WW,Perugia,Left,20.0,20.0,5.206
42248,2S,WW,Perugia,Left,20.0,20.0,3.48
42249,2S,EE,Brown,Right,20.0,20.001,3.61
42249,2S,WW,Brown,Right,20.0,20.003,3.598
42249,2S,EE,Brown,Right,20.0,20.007,3.455
42249,2S,WW,Brown,Right,20.0,20.002,3.671
42249,2S,EE,Brown,Right,20.0,20.004,3.712
42249,2S,WW,Brown,Right,20.0,20.003,3.731
42249,2S,EE,Brown,Right,20.0,20.008,3.653
42249,2S,WW,Brown,Right,20.0,20.003,3.773
42249,2S,EE,Brown,Right,20.0,20.003,3.402
42249,2S,WW,Brown,Right,20.0,20.003,3.565
42249,2S,EE,Brown,Right,20.0,20.018,3.458
42249,2S,WW,Brown,Right,20.0,20.017,3.538
42249,2S,EE,Brown,Right,20.0,20.007,3.376
42249,2S,WW,Brown,Right,20.0,20.005,3.599
42249,2S,EE,Brown,Right,20.0,20.082,3.495
42249,2S,WW,Brown,Right,20.0,20.071,3.619
42250,2S,EE,Perugia,Left,20.0,20.0,4.106
42250,2S,WW,Perugia,Left,20.0,20.0,4.067
42250,2S,EE,Perugia,Left,20.0,20.0,4.037
42250,2S,WW,Perugia,Left,20.0,20.0,4.068
42250,2S,EE,Perugia,Left,20.0,20.0,4.276
42250,2S,WW,Perugia,Left,20.0,20.0,4.229
42250,2S,EE,Perugia,Left,20.0,20.0,4.345
42250,2S,WW,Perugia,Left,20.0,20.0,4.198
42250,2S,EE,Perugia,Left,20.0,20.0,4.002
42250,2S,WW,Perugia,Left,20.0,20.0,3.911
42250,2S,EE,Perugia,Left,20.0,20.0,4.041
42250,2S,WW,Perugia,Left,20.0,20.0,3.929
42250,2S,EE,Perugia,Left,20.0,20.0,4.075
42250,2S,WW,Perugia,Left,20.0,20.0,4.027
42250,2S,EE,Perugia,Left,20.0,20.0,4.183
42250,2S,WW,Perugia,Left,20.0,20.0,4.003
42251,2S,EE,Brown,Right,20.0,20.005,3.225
42251,2S,WW,Brown,Right,20.0,20.001,3.456
42251,2S,EE,Brown,Right,20.0,20.003,3.179
42251,2S,WW,Brown,Right,20.0,20.003,3.387
42251,2S,EE,Brown,Right,20.0,20.012,3.434
42251,2S,WW,Brown,Right,20.0,20.007,3.546
42251,2S,EE,Brown,Right,20.0,20.006,3.451
42251,2S,WW,Brown,Right,20.0,20.006,3.642
