batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,S0_CMSEC
34359,2S,EE,Brown,Right,20.0,20.003,0.895
34359,2S,WW,Brown,Left,20.0,20.018,0.852
34359,2S,EE,Brown,Right,20.0,20.006,0.927
34359,2S,WW,Brown,Right,20.0,20.002,1.0
34359,2S,EE,Brown,Right,20.0,20.002,0.93
34359,2S,WW,Brown,Right,20.0,20.003,0.998
34359,2S,EE,Brown,Right,20.0,20.006,0.918
34359,2S,WW,Brown,Right,20.0,20.002,1.004
34359,2S,EE,Brown,Right,20.0,20.002,0.92
34359,2S,WW,Brown,Right,20.0,20.004,0.96
34359,2S,EE,Brown,Right,20.0,20.009,0.925
34359,2S,WW,Brown,Right,20.0,20.003,0.988
34359,2S,EE,Brown,Left,20.0,20.004,0.785
34359,2S,WW,Brown,Right,20.0,20.003,0.873
34359,2S,EE,Brown,Left,20.0,20.011,0.803
34359,2S,WW,Brown,Left,20.0,20.014,0.778
34359,2S,EE,Brown,Left,20.0,20.003,0.811
34359,2S,WW,Brown,Right,20.0,20.005,0.884
34359,2S,EE,Brown,Left,20.0,20.009,0.856
34359,2S,WW,Brown,Left,20.0,20.006,0.833
34341,PSS,EE,Brown,Right,20.0,20.065,1.078
34341,PSS,WW,Brown,Right,20.0,20.018,1.073
34341,PSS,EE,Brown,Right,20.0,20.002,1.051
34341,PSS,WW,Brown,Right,20.0,20.006,1.053
34341,PSS,EE,Brown,Right,20.0,20.023,1.063
34341,PSS,WW,Brown,Right,20.0,20.054,1.074
34341,PSS,EE,Brown,Right,20.0,20.102,1.073
34341,PSS,WW,Brown,Right,20.0,20.042,1.086
34341,PSS,EE,Brown,Right,20.0,20.013,1.077
34341,PSS,WW,Brown,Right,20.0,20.049,1.096
34341,PSS,EE,Brown,Right,20.0,20.099,1.095
34341,PSS,WW,Brown,Right,20.0,20.044,1.1
34341,PSS,EE,Brown,Right,20.0,20.016,1.086
34341,PSS,WW,Brown,Right,20.0,20.047,1.079
34341,PSS,EE,Brown,Right,20.0,20.093,1.1
34341,PSS,WW,Brown,Right,20.0,20.034,1.125
34341,PSS,EE,Brown,Right,20.0,20.006,1.119
34341,PSS,WW,Brown,Right,20.0,20.028,1.134
34341,PSS,EE,Brown,Right,20.0,20.077,1.118
34341,PSS,WW,Brown,Right,20.0,20.022,1.125
34341,PSS,EE,Brown,Right,20.0,20.021,1.142
34341,PSS,WW,Brown,Left,20.0,20.108,1.051
34341,PSS,EE,Brown,Right,20.0,20.106,1.143
34341,PSS,WW,Brown,Right,20.0,20.058,1.067
34341,PSS,EE,Brown,Right,20.0,20.005,1.153
34341,PSS,WW,Brown,Right,20.0,20.029,1.149
34341,PSS,EE,Brown,Right,20.0,20.083,0.922
34341,PSS,WW,Brown,Right,20.0,20.034,0.935
34341,PSS,EE,Brown,Right,20.0,20.006,0.966
34341,PSS,WW,Brown,Right,20.0,20.016,0.99
34341,PSS,EE,Brown,Right,20.0,20.066,0.966
34341,PSS,WW,Brown,Right,20.0,20.011,0.988
34341,PSS,EE,Brown,Right,20.0,20.016,0.98
34341,PSS,WW,Brown,Right,20.0,20.048,0.967
34341,PSS,EE,Brown,Right,20.0,20.089,0.985
34341,PSS,WW,Brown,Right,20.0,20.029,0.996
34341,PSS,EE,Brown,Right,20.0,20.041,0.997
34341,PSS,WW,Brown,Right,20.0,20.057,1.024
34341,PSS,EE,Brown,Right,20.0,20.103,1.002
34341,PSS,WW,Brown,Right,20.0,20.045,1.03
34343,PSS,EE,Brown,Right,20.0,20.006,0.995
34343,PSS,WW,Brown,Right,20.0,20.015,1.065
34343,PSS,EE,Brown,Right,20.0,20.068,1.002
34343,PSS,WW,Brown,Right,20.0,20.015,1.087
34343,PSS,EE,Brown,Right,20.0,20.059,1.013
34343,PSS,WW,Brown,Right,20.0,20.012,1.102
34343,PSS,EE,Brown,Right,20.0,20.004,1.039
34343,PSS,WW,Brown,Right,20.0,20.012,1.104
34343,PSS,EE,Brown,Right,20.0,20.002,1.059
34343,PSS,WW,Brown,Right,20.0,20.004,1.131
34343,PSS,EE,Brown,Right,20.0,20.054,1.061
34343,PSS,WW,Brown,Right,20.0,20.035,1.153
34343,PSS,EE,Brown,Right,20.0,20.004,1.065
34343,PSS,WW,Brown,Right,20.0,20.013,1.147
34343,PSS,EE,Brown,Right,20.0,20.057,1.064
34343,PSS,WW,Brown,Right,20.0,20.008,1.104
34343,PSS,EE,Brown,Right,20.0,20.036,1.099
34343,PSS,WW,Brown,Left,20.0,20.066,1.03
34343,PSS,EE,Brown,Right,20.0,20.119,1.098
34343,PSS,WW,Brown,Right,20.0,20.063,1.164
34343,PSS,EE,Brown,Right,20.0,20.012,0.884
34343,PSS,WW,Brown,Left,20.0,20.05,0.827
34343,PSS,EE,Brown,Right,20.0,20.069,0.913
34343,PSS,WW,Brown,Right,20.0,20.016,0.98
34343,PSS,EE,Brown,Right,20.0,20.031,0.895
34343,PSS,WW,Brown,Right,20.0,20.076,0.987
34343,PSS,EE,Brown,Right,20.0,20.128,0.934
34343,PSS,WW,Brown,Right,20.0,20.071,1.002
34343,PSS,EE,Brown,Right,20.0,20.009,0.953
34343,PSS,WW,Brown,Right,20.0,20.023,1.016
34343,PSS,EE,Brown,Right,20.0,20.077,0.954
34343,PSS,WW,Brown,Right,20.0,20.029,1.004
34343,PSS,EE,Brown,Right,20.0,20.05,0.964
34343,PSS,WW,Brown,Right,20.0,20.103,1.033
34343,PSS,EE,Brown,Right,20.0,20.15,0.965
34343,PSS,WW,Brown,Right,20.0,20.087,1.028
34343,PSS,EE,Brown,Right,20.0,20.01,0.976
34343,PSS,WW,Brown,Right,20.0,20.033,1.045
34343,PSS,EE,Brown,Right,20.0,20.071,0.977
34343,PSS,WW,Brown,Right,20.0,20.012,1.059
35719,2S,EE,Perugia,Left,20.0,20.0,1.183
35719,2S,EE,Perugia,Left,20.0,20.0,1.183
35719,2S,WW,Perugia,Left,20.0,20.0,1.177
35719,2S,EE,Perugia,Left,20.0,20.0,1.245
35719,2S,WW,Perugia,Left,20.0,20.0,1.224
35719,2S,EE,Perugia,Left,20.0,20.0,1.267
35719,2S,WW,Perugia,Left,20.0,20.0,1.234
35719,2S,EE,Perugia,Left,20.0,20.0,1.149
35719,2S,WW,Perugia,Left,20.0,20.0,1.128
35713,PSS,EE,Perugia,Left,20.0,20.0,1.369
35713,PSS,WW,Perugia,Left,20.0,20.0,1.326
35713,PSS,EE,Perugia,Left,20.0,20.0,1.417
35713,PSS,WW,Perugia,Left,20.0,20.0,1.382
35713,PSS,EE,Perugia,Left,20.0,20.0,1.436
35713,PSS,WW,Perugia,Left,20.0,20.0,1.396
35713,PSS,EE,Perugia,Left,20.0,20.0,1.315
35713,PSS,WW,Perugia,Left,20.0,20.0,1.263
35722,2S,EE,Brown,Right,20.0,20.004,0.847
35722,2S,WW,Brown,Right,20.0,20.006,0.893
35722,2S,EE,Brown,Right,20.0,20.04,0.789
35722,2S,WW,Brown,Right,20.0,20.007,0.844
35722,2S,EE,Brown,Right,20.0,20.003,0.791
35722,2S,WW,Brown,Right,20.0,20.005,0.817
35722,2S,EE,Brown,Right,20.0,20.041,0.745
35722,2S,WW,Brown,Right,20.0,20.003,0.784
35952,2S,EE,Brown,Right,20.0,20.008,0.967
35952,2S,WW,Brown,Right,20.0,20.023,1.001
35717,2S,EE,Brown,Right,20.0,20.016,0.856
35717,2S,EE,Brown,Right,20.0,20.016,0.856
35717,2S,WW,Brown,Right,20.0,20.041,0.867
35717,2S,WW,Brown,Right,20.0,20.041,0.867
35717,2S,EE,Brown,Right,20.0,20.091,0.919
35717,2S,EE,Brown,Right,20.0,20.091,0.919
35717,2S,WW,Brown,Right,20.0,20.032,0.903
35717,2S,WW,Brown,Right,20.0,20.032,0.903
35717,2S,EE,Brown,Right,20.0,20.041,0.805
35717,2S,WW,Brown,Right,20.0,20.061,0.798
35717,2S,EE,Brown,Right,20.0,20.108,0.842
35717,2S,WW,Brown,Right,20.0,20.072,0.823
35718,2S,EE,Brown,Right,20.0,20.004,0.844
35718,2S,WW,Brown,Right,20.0,20.009,0.895
35718,2S,EE,Brown,Right,20.0,20.046,0.903
35718,2S,WW,Brown,Right,20.0,20.004,0.95
35718,2S,EE,Brown,Right,20.0,20.031,0.776
35718,2S,WW,Brown,Right,20.0,20.054,0.835
35718,2S,EE,Brown,Right,20.0,20.101,0.838
35718,2S,WW,Brown,Right,20.0,20.044,0.873
35953,2S,WW,HEPHY,Right,,,0.895
35953,2S,WW,HEPHY,Left,,,0.868
35953,2S,EE,HEPHY,Right,,,0.883
35953,2S,WW,HEPHY,Left,,,0.838
35953,2S,WW,HEPHY,Right,,,0.893
35953,2S,WW,HEPHY,Right,,,0.938
35953,2S,WW,HEPHY,Left,,,0.945
35953,2S,WW,HEPHY,Left,,,0.941
35953,2S,WW,HEPHY,Right,,,0.993
35953,2S,EE,HEPHY,Left,,,0.921
35953,2S,EE,HEPHY,Right,,,0.922
35953,2S,WW,HEPHY,Right,,,0.953
35953,2S,WW,HEPHY,Left,,,0.932
35952,2S,EE,Brown,Right,20.0,20.075,1.038
35952,2S,WW,Brown,Right,20.0,20.019,1.055
35952,2S,EE,Brown,Right,20.0,20.008,0.885
35952,2S,WW,Brown,Right,20.0,20.036,0.864
35952,2S,EE,Brown,Right,20.0,20.077,0.848
35952,2S,WW,Brown,Right,20.0,20.02,0.956
35953,2S,EE,HEPHY,Left,,,0.969
35953,2S,EE,HEPHY,Right,,,0.946
35953,2S,WW,HEPHY,Left,,,0.926
35953,2S,WW,HEPHY,Right,,,0.987
35953,2S,EE,HEPHY,Right,,,0.774
35953,2S,WW,HEPHY,Left,,,0.773
35953,2S,WW,HEPHY,Right,,,0.853
35953,2S,EE,HEPHY,Right,,,0.85
35953,2S,WW,HEPHY,Left,,,0.821
35953,2S,WW,HEPHY,Right,,,0.855
35953,2S,EE,HEPHY,Left,,,0.89
35953,2S,EE,HEPHY,Right,,,0.879
35953,2S,WW,HEPHY,Right,,,0.959
35953,2S,WW,HEPHY,Left,,,0.866
35714,PSS,EE,Perugia,Left,20.0,20.0,1.576
35714,PSS,WW,Perugia,Left,20.0,20.0,1.503
35714,PSS,EE,Perugia,Left,20.0,20.0,1.606
35714,PSS,WW,Perugia,Left,20.0,20.0,1.56
35714,PSS,EE,Perugia,Left,20.0,20.0,1.455
35714,PSS,WW,Perugia,Left,20.0,20.0,1.389
35714,PSS,EE,Perugia,Left,20.0,20.0,1.571
35714,PSS,WW,Perugia,Left,20.0,20.0,1.427
35957,2S,EE,HEPHY,Right,,,1.04
35957,2S,WW,HEPHY,Right,,,1.046
35957,2S,EE,HEPHY,Right,,,1.038
35957,2S,WW,HEPHY,Right,,,1.1
35957,2S,EE,HEPHY,Right,,,1.109
35957,2S,EE,HEPHY,Left,,,1.124
35957,2S,WW,HEPHY,Left,,,1.07
35957,2S,WW,HEPHY,Right,,,1.116
35957,2S,EE,HEPHY,Left,,,1.142
35957,2S,EE,HEPHY,Right,,,1.143
35957,2S,WW,HEPHY,Left,,,1.13
35957,2S,WW,HEPHY,Right,,,1.187
35957,2S,EE,HEPHY,Right,,,0.963
35957,2S,WW,HEPHY,Right,,,1.01
35957,2S,EE,HEPHY,Right,,,1.015
35957,2S,WW,HEPHY,Right,,,1.009
35957,2S,EE,HEPHY,Right,,,1.033
35957,2S,EE,HEPHY,Left,,,1.08
35957,2S,WW,HEPHY,Right,,,1.073
35957,2S,WW,HEPHY,Left,,,1.027
35957,2S,EE,HEPHY,Right,,,1.041
35957,2S,EE,HEPHY,Left,,,1.093
35957,2S,WW,HEPHY,Left,,,1.055
35957,2S,WW,HEPHY,Right,,,1.093
35958,2S,EE,HEPHY,Right,,,0.888
35958,2S,EE,HEPHY,Left,,,0.923
35958,2S,WW,HEPHY,Right,,,0.906
35958,2S,WW,HEPHY,Left,,,0.895
35958,2S,EE,HEPHY,Left,,,0.992
35958,2S,EE,HEPHY,Right,,,0.954
35958,2S,WW,HEPHY,Right,,,1.009
35958,2S,WW,HEPHY,Left,,,0.97
35958,2S,EE,HEPHY,Left,,,0.815
35958,2S,EE,HEPHY,Right,,,0.858
35958,2S,WW,HEPHY,Right,,,0.826
35958,2S,WW,HEPHY,Left,,,0.818
35958,2S,EE,HEPHY,Left,,,0.9
35958,2S,EE,HEPHY,Right,,,0.826
35958,2S,WW,HEPHY,Right,,,0.866
35958,2S,WW,HEPHY,Left,,,0.857
35959,2S,EE,Perugia,Left,20.0,20.0,1.574
35959,2S,WW,Perugia,Left,20.0,20.0,1.518
35959,2S,EE,Perugia,Left,20.0,20.0,1.589
35959,2S,WW,Perugia,Left,20.0,20.0,1.52
35959,2S,EE,Perugia,Left,20.0,20.0,1.57
35959,2S,WW,Perugia,Left,20.0,20.0,1.516
35959,2S,EE,Perugia,Left,20.0,20.0,1.49
35959,2S,WW,Perugia,Left,20.0,20.0,1.44
35960,2S,EE,Perugia,Left,20.0,20.0,1.35
35960,2S,WW,Perugia,Left,20.0,20.0,1.328
35960,2S,EE,Perugia,Left,20.0,20.0,1.401
35960,2S,WW,Perugia,Left,20.0,20.0,1.378
35960,2S,EE,Perugia,Left,20.0,20.0,1.278
35960,2S,WW,Perugia,Left,20.0,20.0,1.241
35960,2S,EE,Perugia,Left,20.0,20.0,1.337
35960,2S,WW,Perugia,Left,20.0,20.0,1.306
35961,2S,EE,Perugia,Left,20.0,20.0,1.217
35961,2S,WW,Perugia,Left,20.0,20.0,1.192
35961,2S,EE,Perugia,Left,20.0,20.0,1.244
35961,2S,WW,Perugia,Left,20.0,20.0,1.219
35961,2S,EE,Perugia,Left,20.0,20.0,1.176
35961,2S,EE,Perugia,Left,20.0,20.0,1.176
35961,2S,WW,Perugia,Left,20.0,20.0,1.159
35961,2S,EE,Perugia,Left,20.0,20.0,1.181
35961,2S,WW,Perugia,Left,20.0,20.0,1.168
35961,2S,EE,Perugia,Left,20.0,20.0,1.112
35961,2S,WW,Perugia,Left,20.0,20.0,1.178
35962,2S,EE,Perugia,Left,20.0,20.0,1.374
35962,2S,WW,Perugia,Left,20.0,20.0,1.342
35962,2S,EE,Perugia,Left,20.0,20.0,1.429
35962,2S,WW,Perugia,Left,20.0,20.0,1.396
35962,2S,EE,Perugia,Left,20.0,20.0,1.441
35962,2S,WW,Perugia,Left,20.0,20.0,1.412
35962,2S,EE,Perugia,Left,20.0,20.0,1.352
35962,2S,WW,Perugia,Left,20.0,20.0,1.32
35963,2S,EE,Brown,Right,20.0,20.007,0.99
35963,2S,EE,Brown,Right,20.0,20.007,0.99
35963,2S,WW,Brown,Right,20.0,20.005,1.012
35963,2S,WW,Brown,Right,20.0,20.005,1.012
35963,2S,EE,Brown,Right,20.0,20.027,1.042
35963,2S,WW,Brown,Right,20.0,20.004,0.974
35963,2S,EE,Brown,Right,20.0,20.003,0.89
35963,2S,EE,Brown,Right,20.0,20.003,0.89
35963,2S,EE,Brown,Right,20.0,20.003,0.89
35963,2S,EE,Brown,Right,20.0,20.003,0.89
35963,2S,WW,Brown,Right,20.0,20.003,0.903
35963,2S,WW,Brown,Right,20.0,20.003,0.903
35963,2S,WW,Brown,Right,20.0,20.003,0.903
35963,2S,WW,Brown,Right,20.0,20.003,0.903
35963,2S,EE,Brown,Right,20.0,20.012,0.933
35963,2S,WW,Brown,Right,20.0,20.002,0.871
36238,2S,EE,Brown,Right,20.0,20.005,0.959
36238,2S,WW,Brown,Right,20.0,20.004,0.991
36238,2S,EE,Brown,Right,20.0,20.014,0.941
36238,2S,EE,Brown,Right,20.0,20.014,0.941
36238,2S,WW,Brown,Right,20.0,20.002,1.017
36238,2S,WW,Brown,Right,20.0,20.002,1.017
36238,2S,EE,Brown,Right,20.0,20.004,0.858
36238,2S,WW,Brown,Right,20.0,20.002,0.892
36238,2S,EE,Brown,Right,20.0,20.01,0.925
36238,2S,EE,Brown,Right,20.0,20.01,0.925
36238,2S,WW,Brown,Right,20.0,20.002,0.969
36238,2S,WW,Brown,Right,20.0,20.002,0.969
36239,2S,EE,HEPHY,Right,,,1.009
36239,2S,EE,HEPHY,Left,,,1.052
36239,2S,WW,HEPHY,Right,,,1.017
36239,2S,WW,HEPHY,Left,,,1.008
36239,2S,EE,HEPHY,Left,,,1.023
36239,2S,WW,HEPHY,Left,,,1.014
36239,2S,EE,HEPHY,Left,,,1.073
36239,2S,EE,HEPHY,Right,,,1.061
36239,2S,WW,HEPHY,Left,,,1.003
36239,2S,WW,HEPHY,Right,,,1.044
36239,2S,EE,HEPHY,Right,,,1.026
36239,2S,EE,HEPHY,Left,,,1.042
36239,2S,WW,HEPHY,Left,,,1.023
36239,2S,WW,HEPHY,Right,,,1.056
36239,2S,EE,HEPHY,Left,,,0.993
36239,2S,WW,HEPHY,Left,,,0.949
36236,PSS,EE,Perugia,Left,20.0,20.0,1.385
36236,PSS,EE,Perugia,Left,20.0,20.0,1.391
36236,PSS,EE,Perugia,Left,20.0,20.0,1.401
36236,PSS,WW,Perugia,Left,20.0,20.0,1.402
36236,PSS,EE,Perugia,Left,20.0,20.0,1.22
36236,PSS,WW,Perugia,Left,20.0,20.0,1.243
36236,PSS,EE,Perugia,Left,20.0,20.0,1.307
36236,PSS,WW,Perugia,Left,20.0,20.0,1.274
36236,PSS,EE,Perugia,Left,20.0,20.0,1.362
36236,PSS,WW,Perugia,Left,20.0,20.0,1.334
36237,PSS,EE,Perugia,Left,20.0,20.0,1.171
36237,PSS,WW,Perugia,Left,20.0,20.0,1.142
36237,PSS,EE,Perugia,Left,20.0,20.0,1.228
36237,PSS,WW,Perugia,Left,20.0,20.0,1.148
36237,PSS,EE,Perugia,Left,20.0,20.0,1.122
36237,PSS,WW,Perugia,Left,20.0,20.0,1.098
36237,PSS,EE,Perugia,Left,20.0,20.0,1.176
36237,PSS,WW,Perugia,Left,20.0,20.0,1.122
36240,2S,EE,HEPHY,Left,,,0.866
36240,2S,WW,HEPHY,Left,,,0.927
36240,2S,EE,HEPHY,Left,,,0.92
36240,2S,WW,HEPHY,Left,,,0.921
36240,2S,EE,HEPHY,Right,,,1.224
36240,2S,EE,HEPHY,Left,,,0.843
36240,2S,WW,HEPHY,Left,,,0.78
36240,2S,WW,HEPHY,Left,,,0.8
36240,2S,WW,HEPHY,Left,,,0.777
36240,2S,WW,HEPHY,Right,,,0.81
36240,2S,EE,HEPHY,Left,,,0.854
36240,2S,WW,HEPHY,Left,,,0.818
36240,2S,WW,HEPHY,Right,,,0.833
36241,2S,WW,HEPHY,Left,,,1.128
36241,2S,EE,HEPHY,Left,,,1.193
36241,2S,WW,HEPHY,Left,,,1.142
36241,2S,EE,HEPHY,Left,,,1.215
36241,2S,WW,HEPHY,Left,,,1.409
36241,2S,EE,HEPHY,Left,,,1.18
36241,2S,WW,HEPHY,Left,,,1.155
36241,2S,EE,HEPHY,Left,,,1.313
36241,2S,WW,HEPHY,Left,,,1.32
36241,2S,EE,HEPHY,Left,,,1.023
36241,2S,WW,HEPHY,Left,,,1.221
36241,2S,EE,HEPHY,Left,,,1.122
36241,2S,WW,HEPHY,Left,,,1.081
36241,2S,EE,HEPHY,Left,,,1.34
36241,2S,WW,HEPHY,Left,,,1.323
36241,2S,EE,HEPHY,Left,,,1.467
36241,2S,WW,HEPHY,Left,,,1.293
36241,2S,EE,HEPHY,Left,,,1.436
36241,2S,WW,HEPHY,Left,,,1.448
36245,2S,EE,Brown,Right,20.0,20.001,1.03
36245,2S,EE,Brown,Right,20.0,20.001,1.03
36245,2S,EE,Brown,Right,20.0,20.001,1.03
36245,2S,WW,Brown,Right,20.0,20.004,1.046
36245,2S,WW,Brown,Right,20.0,20.004,1.046
36245,2S,EE,Brown,Right,20.0,20.001,1.187
36245,2S,EE,Brown,Right,20.0,20.001,1.187
36245,2S,EE,Brown,Right,20.0,20.001,1.187
36245,2S,EE,Brown,Right,20.0,20.001,1.187
36245,2S,WW,Brown,Right,20.0,20.003,1.258
36245,2S,WW,Brown,Right,20.0,20.003,1.258
36245,2S,EE,Brown,Right,20.0,20.003,0.956
36245,2S,EE,Brown,Right,20.0,20.003,0.956
36245,2S,EE,Brown,Right,20.0,20.003,0.956
36245,2S,EE,Brown,Right,20.0,20.003,0.956
36245,2S,WW,Brown,Right,20.0,20.002,0.999
36245,2S,WW,Brown,Right,20.0,20.002,0.999
36245,2S,EE,Brown,Right,20.0,20.003,0.958
36245,2S,EE,Brown,Right,20.0,20.003,0.958
36245,2S,EE,Brown,Right,20.0,20.003,0.958
36245,2S,EE,Brown,Right,20.0,20.003,0.958
36245,2S,WW,Brown,Right,20.0,20.002,1.033
36245,2S,WW,Brown,Right,20.0,20.002,1.033
35494,PSP,EE,Perugia,Left,20.0,20.0,3.197
35494,PSP,WW,Perugia,Left,20.0,20.0,2.874
35494,PSP,WW,Perugia,Left,20.0,20.0,2.874
35494,PSP,EE,Perugia,Left,20.0,20.0,3.181
35494,PSP,WW,Perugia,Left,20.0,20.0,2.85
35494,PSP,EE,Perugia,Left,20.0,20.0,3.184
35494,PSP,WW,Perugia,Left,20.0,20.0,2.625
35494,PSP,EE,Perugia,Left,20.0,20.0,3.17
35494,PSP,EE,Perugia,Left,20.0,20.0,2.722
35495,PSP,EE,Perugia,Left,20.0,20.0,2.963
35495,PSP,EE,Perugia,Left,20.0,20.0,2.963
35495,PSP,EE,Perugia,Left,20.0,20.0,2.49
35495,PSP,WW,Perugia,Left,20.0,20.0,3.097
35495,PSP,EE,Perugia,Left,20.0,20.0,3.177
35495,PSP,WW,Perugia,Left,20.0,20.0,2.502
35495,PSP,EE,Perugia,Left,20.0,20.0,2.876
35495,PSP,WW,Perugia,Left,20.0,20.0,2.28
35499,PSP,EE,HEPHY,Left,,,3.095
35499,PSP,EE,HEPHY,Right,,,2.663
35499,PSP,WW,HEPHY,Left,,,2.713
35499,PSP,WW,HEPHY,Right,,,3.117
35499,PSP,EE,HEPHY,Left,,,3.055
35499,PSP,EE,HEPHY,Right,,,2.665
35499,PSP,WW,HEPHY,Right,,,3.2
35499,PSP,WW,HEPHY,Left,,,2.746
35499,PSP,EE,HEPHY,Right,,,2.69
35499,PSP,EE,HEPHY,Left,,,3.052
35499,PSP,WW,HEPHY,Right,,,3.046
35499,PSP,WW,HEPHY,Left,,,2.763
35499,PSP,EE,HEPHY,Left,,,3.047
35499,PSP,EE,HEPHY,Right,,,2.861
35499,PSP,WW,HEPHY,Left,,,2.801
35499,PSP,WW,HEPHY,Right,,,3.056
35496,PSP,EE,HEPHY,Right,,,1.949
35496,PSP,EE,HEPHY,Left,,,2.352
35496,PSP,WW,HEPHY,Right,,,2.359
35496,PSP,WW,HEPHY,Left,,,2.149
35496,PSP,EE,HEPHY,Left,,,2.364
35496,PSP,EE,HEPHY,Right,,,2.015
35496,PSP,WW,HEPHY,Left,,,2.22
35496,PSP,WW,HEPHY,Right,,,2.512
35496,PSP,EE,HEPHY,Left,,,2.476
35496,PSP,EE,HEPHY,Right,,,2.193
35496,PSP,WW,HEPHY,Right,,,2.464
35496,PSP,WW,HEPHY,Left,,,2.206
35496,PSP,EE,HEPHY,Left,,,2.458
35496,PSP,EE,HEPHY,Right,,,2.243
35496,PSP,WW,HEPHY,Left,,,2.319
35496,PSP,WW,HEPHY,Right,,,2.493
35496,PSP,EE,HEPHY,Right,,,1.917
35496,PSP,EE,HEPHY,Left,,,2.463
35496,PSP,WW,HEPHY,Right,,,2.517
35496,PSP,WW,HEPHY,Left,,,2.015
35496,PSP,EE,HEPHY,Right,,,1.909
35496,PSP,EE,HEPHY,Left,,,2.443
35496,PSP,WW,HEPHY,Right,,,2.558
35496,PSP,WW,HEPHY,Left,,,2.1
35496,PSP,EE,HEPHY,Right,,,2.155
35496,PSP,EE,HEPHY,Left,,,2.685
35496,PSP,WW,HEPHY,Left,,,2.279
35496,PSP,WW,HEPHY,Right,,,2.696
35496,PSP,EE,HEPHY,Left,,,2.669
35496,PSP,EE,HEPHY,Right,,,2.183
35496,PSP,WW,HEPHY,Right,,,2.72
35496,PSP,WW,HEPHY,Left,,,2.356
35500,PSP,EE,Brown,Right,20.0,20.049,1.858
35500,PSP,WW,Brown,Right,20.0,20.046,2.2
35499,PSP,EE,HEPHY,Left,,,2.976
35499,PSP,EE,HEPHY,Right,,,2.875
35499,PSP,WW,HEPHY,Left,,,2.795
35499,PSP,WW,HEPHY,Right,,,3.037
35499,PSP,EE,HEPHY,Right,,,2.341
35499,PSP,EE,HEPHY,Left,,,2.773
35499,PSP,WW,HEPHY,Left,,,2.404
35499,PSP,WW,HEPHY,Right,,,2.967
35499,PSP,EE,HEPHY,Right,,,2.226
35499,PSP,EE,HEPHY,Left,,,2.693
35499,PSP,WW,HEPHY,Right,,,2.814
35499,PSP,WW,HEPHY,Left,,,2.319
35499,PSP,EE,HEPHY,Left,,,2.741
35499,PSP,EE,HEPHY,Right,,,2.323
35499,PSP,WW,HEPHY,Right,,,2.926
35499,PSP,WW,HEPHY,Left,,,2.394
35499,PSP,EE,HEPHY,Right,,,2.439
35499,PSP,EE,HEPHY,Left,,,2.903
35499,PSP,WW,HEPHY,Left,,,2.52
35499,PSP,WW,HEPHY,Right,,,2.976
35499,PSP,EE,HEPHY,Left,,,2.879
35499,PSP,EE,HEPHY,Right,,,2.528
35499,PSP,WW,HEPHY,Right,,,3.009
35499,PSP,WW,HEPHY,Left,,,2.557
35500,PSP,EE,Brown,Right,20.0,20.09,1.97
35500,PSP,WW,Brown,Right,20.0,20.03,2.173
35500,PSP,EE,Brown,Right,20.0,20.033,1.821
35500,PSP,WW,Brown,Right,20.0,20.105,2.57
35500,PSP,EE,Brown,Right,20.0,20.104,1.883
35500,PSP,WW,Brown,Right,20.0,20.091,2.64
35501,PSP,EE,Brown,Right,20.0,20.037,1.715
35501,PSP,WW,Brown,Right,20.0,20.099,2.254
35501,PSP,EE,Brown,Right,20.0,20.104,1.875
35501,PSP,WW,Brown,Right,20.0,20.082,2.368
35501,PSP,EE,Brown,Right,20.0,20.015,1.595
35501,PSP,WW,Brown,Right,20.0,20.073,1.828
35501,PSP,EE,Brown,Right,20.0,20.089,1.654
35501,PSP,WW,Brown,Right,20.0,20.069,2.123
36696,PSS,EE,Brown,Right,20.0,20.051,0.975
36696,PSS,EE,Brown,Right,20.0,20.051,0.975
36696,PSS,WW,Brown,Right,20.0,20.027,1.038
36696,PSS,WW,Brown,Right,20.0,20.027,1.038
36696,PSS,EE,Brown,Right,20.0,20.075,0.999
36696,PSS,EE,Brown,Right,20.0,20.075,0.999
36696,PSS,WW,Brown,Right,20.0,20.013,1.056
36696,PSS,WW,Brown,Right,20.0,20.013,1.056
36696,PSS,EE,Brown,Right,20.0,20.005,0.85
36696,PSS,EE,Brown,Right,20.0,20.005,0.85
36696,PSS,WW,Brown,Right,20.0,20.006,0.878
36696,PSS,WW,Brown,Right,20.0,20.006,0.878
36696,PSS,EE,Brown,Right,20.0,20.038,0.908
36696,PSS,EE,Brown,Right,20.0,20.038,0.908
36696,PSS,WW,Brown,Right,20.0,20.006,0.921
36696,PSS,WW,Brown,Right,20.0,20.006,0.921
36697,PSS,EE,Brown,Right,20.0,20.004,0.823
36697,PSS,EE,Brown,Right,20.0,20.004,0.823
36697,PSS,WW,Brown,Right,20.0,20.003,0.881
36697,PSS,WW,Brown,Right,20.0,20.003,0.881
36697,PSS,WW,Brown,Right,20.0,20.003,0.881
36697,PSS,EE,Brown,Right,20.0,20.003,0.888
36697,PSS,EE,Brown,Right,20.0,20.003,0.888
36697,PSS,EE,Brown,Right,20.0,20.003,0.888
36697,PSS,WW,Brown,Right,20.0,20.002,0.947
36697,PSS,WW,Brown,Right,20.0,20.002,0.947
36697,PSS,WW,Brown,Right,20.0,20.002,0.947
