batch_number,Type,VFB_V,Location,KIND_OF_HM_SET_ID
37406,2-S,-2.745,Brown,Right
37406,2-S,-2.798,Brown,Right
37406,2-S,-2.774,Brown,Right
37406,2-S,-2.817,Brown,Right
37406,2-S,-2.85,Brown,Right
37406,2-S,-2.904,Brown,Right
37407,2-S,-3.086,Brown,Right
37407,2-S,-3.062,Brown,Right
37407,2-S,-3.13,Brown,Right
37407,2-S,-3.112,Brown,Right
37407,2-S,-3.15,Brown,Right
37407,2-S,-3.124,Brown,Right
37407,2-S,-3.161,Brown,Right
37407,2-S,-3.151,Brown,Right
37407,2-S,-3.136,Brown,Right
37407,2-S,-3.108,Brown,Right
37407,2-S,-2.955,Brown,Right
37407,2-S,-2.941,Brown,Right
37407,2-S,-2.949,Brown,Right
37407,2-S,-3.0,Brown,Right
37407,2-S,-3.007,Brown,Right
37407,2-S,-3.005,Brown,Right
37408,2-S,-3.069,Demokritos,Left
37408,2-S,-3.264,Demokritos,Left
37408,2-S,-3.106,Demokritos,Left
37408,2-S,-3.327,Demokritos,Left
37408,2-S,-3.268,Demokritos,Left
37408,2-S,-3.354,Demokritos,Left
37408,2-S,-3.275,Demokritos,Left
37408,2-S,-3.403,Demokritos,Left
37408,2-S,-3.189,Demokritos,Left
37408,2-S,-3.219,Demokritos,Left
37408,2-S,-3.119,Demokritos,Left
37408,2-S,-3.414,Demokritos,Left
37408,2-S,-3.152,Demokritos,Left
37408,2-S,-3.457,Demokritos,Left
37895,PSS,-2.984,Brown,Right
37895,PSS,-3.026,Brown,Right
37895,PSS,-3.002,Brown,Right
37895,PSS,-3.034,Brown,Right
37895,PSS,-3.051,Brown,Right
37895,PSS,-3.019,Brown,Right
37895,PSS,-3.006,Brown,Right
37895,PSS,-3.036,Brown,Right
37895,PSS,-2.903,Brown,Right
37895,PSS,-2.954,Brown,Right
37895,PSS,-2.834,Brown,Right
37895,PSS,-2.902,Brown,Right
37895,PSS,-2.854,Brown,Right
37895,PSS,-2.933,Brown,Right
37895,PSS,-2.835,Brown,Right
37895,PSS,-2.908,Brown,Right
37896,PSS,-2.652,Brown,Right
37896,PSS,-2.703,Brown,Right
37896,PSS,-2.628,Brown,Right
37896,PSS,-2.718,Brown,Right
37896,PSS,-2.659,Brown,Right
37896,PSS,-2.737,Brown,Right
37896,PSS,-2.677,Brown,Right
37896,PSS,-2.768,Brown,Right
37896,PSS,-2.751,Brown,Right
37896,PSS,-2.76,Brown,Right
37896,PSS,-2.767,Brown,Right
37896,PSS,-2.839,Brown,Right
37896,PSS,-2.519,Brown,Right
37896,PSS,-2.604,Brown,Right
37896,PSS,-2.561,Brown,Right
37896,PSS,-2.636,Brown,Right
37897,2-S,-3.067,Demokritos,Left
37897,2-S,-3.225,Demokritos,Left
37897,2-S,-3.074,Demokritos,Left
37897,2-S,-3.188,Demokritos,Left
37897,2-S,-3.357,Demokritos,Left
37897,2-S,-3.272,Demokritos,Left
37897,2-S,-3.344,Demokritos,Left
37897,2-S,-3.268,Demokritos,Left
37897,2-S,-3.096,Demokritos,Left
37897,2-S,-3.169,Demokritos,Left
37897,2-S,-3.308,Demokritos,Left
37897,2-S,-3.167,Demokritos,Left
37897,2-S,-3.098,Demokritos,Left
37897,2-S,-3.403,Demokritos,Left
37898,2-S,3.038,HEPHY,Left
37898,2-S,3.173,HEPHY,Left
37898,2-S,3.062,HEPHY,Left
37898,2-S,3.193,HEPHY,Left
37898,2-S,3.091,HEPHY,Left
37898,2-S,3.234,HEPHY,Left
37898,2-S,2.961,HEPHY,Left
37898,2-S,3.101,HEPHY,Left
37898,2-S,2.98,HEPHY,Left
37898,2-S,3.114,HEPHY,Left
37898,2-S,2.994,HEPHY,Left
37898,2-S,3.118,HEPHY,Left
37898,2-S,2.995,HEPHY,Left
37898,2-S,3.089,HEPHY,Left
37898,2-S,2.993,HEPHY,Left
37898,2-S,3.084,HEPHY,Left
37898,2-S,3.059,HEPHY,Left
37898,2-S,3.153,HEPHY,Left
37899,2-S,2.135,HEPHY,Left
37899,2-S,2.232,HEPHY,Left
37899,2-S,2.184,HEPHY,Left
37899,2-S,2.282,HEPHY,Left
37899,2-S,2.189,HEPHY,Left
37899,2-S,2.322,HEPHY,Left
37899,2-S,2.178,HEPHY,Left
37899,2-S,2.323,HEPHY,Left
37899,2-S,2.107,HEPHY,Left
37899,2-S,2.17,HEPHY,Left
37899,2-S,2.094,HEPHY,Left
37899,2-S,2.174,HEPHY,Left
37899,2-S,2.146,HEPHY,Left
37899,2-S,2.223,HEPHY,Left
37899,2-S,2.165,HEPHY,Left
37899,2-S,2.239,HEPHY,Left
37900,2-S,-3.139,Perugia,Left
37900,2-S,-3.072,Perugia,Left
37900,2-S,-3.065,Perugia,Left
37900,2-S,-3.139,Perugia,Left
37900,2-S,-3.068,Perugia,Left
37900,2-S,-3.228,Perugia,Left
37900,2-S,-3.148,Perugia,Left
37900,2-S,-3.051,Perugia,Left
37900,2-S,-2.932,Perugia,Left
37900,2-S,-2.909,Perugia,Left
37900,2-S,-2.943,Perugia,Left
37900,2-S,-2.897,Perugia,Left
37900,2-S,-2.946,Perugia,Left
37900,2-S,-2.939,Perugia,Left
37900,2-S,-2.991,Perugia,Left
37900,2-S,-2.949,Perugia,Left
37901,2-S,-2.298,Perugia,Left
37901,2-S,-2.318,Perugia,Left
37901,2-S,-2.254,Perugia,Left
37901,2-S,-2.303,Perugia,Left
37901,2-S,-2.364,Perugia,Left
37901,2-S,-2.44,Perugia,Left
37901,2-S,-2.386,Perugia,Left
37901,2-S,-2.486,Perugia,Left
37901,2-S,-2.093,Perugia,Left
37901,2-S,-2.265,Perugia,Left
37901,2-S,-2.165,Perugia,Left
37901,2-S,-2.321,Perugia,Left
37901,2-S,-2.2,Perugia,Left
37901,2-S,-2.316,Perugia,Left
37901,2-S,-2.263,Perugia,Left
37901,2-S,-2.354,Perugia,Left
37903,2-S,-2.267,Brown,Right
37903,2-S,-2.193,Brown,Right
37903,2-S,-2.247,Brown,Right
37903,2-S,-2.158,Brown,Right
37903,2-S,-2.29,Brown,Right
37903,2-S,-2.185,Brown,Right
37903,2-S,-2.36,Brown,Right
37903,2-S,-2.259,Brown,Right
37903,2-S,-2.212,Brown,Right
37903,2-S,-2.068,Brown,Right
37903,2-S,-2.213,Brown,Right
37903,2-S,-2.084,Brown,Right
37903,2-S,-2.236,Brown,Right
37903,2-S,-2.133,Brown,Right
37903,2-S,-2.152,Brown,Right
37903,2-S,-2.063,Brown,Right
37904,2-S,-3.12,Demokritos,Left
37904,2-S,-3.12,Demokritos,Left
37904,2-S,-3.24,Demokritos,Left
37904,2-S,-3.24,Demokritos,Left
37904,2-S,-3.141,Demokritos,Left
37904,2-S,-3.141,Demokritos,Left
37904,2-S,-3.285,Demokritos,Left
37904,2-S,-3.285,Demokritos,Left
37904,2-S,-3.331,Demokritos,Left
37904,2-S,-3.331,Demokritos,Left
37904,2-S,-3.329,Demokritos,Left
37904,2-S,-3.329,Demokritos,Left
37904,2-S,-3.339,Demokritos,Left
37904,2-S,-3.339,Demokritos,Left
37904,2-S,-3.255,Demokritos,Left
37904,2-S,-3.255,Demokritos,Left
37904,2-S,-3.225,Demokritos,Left
37904,2-S,-3.225,Demokritos,Left
37904,2-S,-3.15,Demokritos,Left
37904,2-S,-3.15,Demokritos,Left
37904,2-S,-3.114,Demokritos,Left
37904,2-S,-3.37,Demokritos,Left
37904,2-S,-3.37,Demokritos,Left
37904,2-S,-3.114,Demokritos,Left
37904,2-S,-3.198,Demokritos,Left
37904,2-S,-3.198,Demokritos,Left
37904,2-S,-3.164,Demokritos,Left
37904,2-S,-3.164,Demokritos,Left
37905,2-S,-3.097,Demokritos,Left
37905,2-S,-3.097,Demokritos,Left
37905,2-S,-3.476,Demokritos,Left
37905,2-S,-3.476,Demokritos,Left
37905,2-S,-3.124,Demokritos,Left
37905,2-S,-3.124,Demokritos,Left
37905,2-S,-3.485,Demokritos,Left
37905,2-S,-3.485,Demokritos,Left
37905,2-S,-3.278,Demokritos,Left
37905,2-S,-3.278,Demokritos,Left
37905,2-S,-3.375,Demokritos,Left
37905,2-S,-3.375,Demokritos,Left
37905,2-S,-3.327,Demokritos,Left
37905,2-S,-3.327,Demokritos,Left
37905,2-S,-3.483,Demokritos,Left
37905,2-S,-3.483,Demokritos,Left
37905,2-S,-3.299,Demokritos,Left
37905,2-S,-3.299,Demokritos,Left
37905,2-S,-3.555,Demokritos,Left
37905,2-S,-3.555,Demokritos,Left
37905,2-S,-3.237,Demokritos,Left
37905,2-S,-3.237,Demokritos,Left
37905,2-S,-3.463,Demokritos,Left
37905,2-S,-3.463,Demokritos,Left
37905,2-S,-3.198,Demokritos,Left
37905,2-S,-3.198,Demokritos,Left
37905,2-S,-3.411,Demokritos,Left
37905,2-S,-3.411,Demokritos,Left
37906,2-S,3.009,HEPHY,Right
37906,2-S,3.036,HEPHY,Right
37906,2-S,2.914,HEPHY,Left
37906,2-S,3.06,HEPHY,Left
37906,2-S,3.039,HEPHY,Left
37906,2-S,3.046,HEPHY,Left
37906,2-S,3.063,HEPHY,Right
37906,2-S,3.031,HEPHY,Right
37906,2-S,3.097,HEPHY,Left
37906,2-S,3.048,HEPHY,Left
37906,2-S,2.968,HEPHY,Left
37906,2-S,2.999,HEPHY,Left
37906,2-S,2.927,HEPHY,Left
37906,2-S,2.926,HEPHY,Left
37906,2-S,2.951,HEPHY,Left
37906,2-S,2.939,HEPHY,Left
37906,2-S,2.941,HEPHY,Left
37906,2-S,2.911,HEPHY,Left
37906,2-S,2.955,HEPHY,Left
37906,2-S,2.979,HEPHY,Left
37907,2-S,2.879,HEPHY,Left
37907,2-S,3.068,HEPHY,Left
37907,2-S,2.861,HEPHY,Left
37907,2-S,3.045,HEPHY,Left
37907,2-S,2.876,HEPHY,Left
37907,2-S,3.005,HEPHY,Left
37907,2-S,2.886,HEPHY,Left
37907,2-S,2.955,HEPHY,Left
37907,2-S,3.588,HEPHY,Left
37907,2-S,2.994,HEPHY,Left
37907,2-S,1.607,HEPHY,Left
37907,2-S,2.78,HEPHY,Left
37907,2-S,3.065,HEPHY,Left
37907,2-S,2.823,HEPHY,Left
38194,2-S,-3.113,Perugia,Left
38194,2-S,-3.051,Perugia,Left
38194,2-S,-3.08,Perugia,Left
38194,2-S,-3.092,Perugia,Left
38194,2-S,-3.081,Perugia,Left
38194,2-S,-3.119,Perugia,Left
38194,2-S,-3.177,Perugia,Left
38194,2-S,-3.273,Perugia,Left
38194,2-S,-3.009,Perugia,Left
38194,2-S,-3.008,Perugia,Left
38194,2-S,-2.963,Perugia,Left
38194,2-S,-2.97,Perugia,Left
38194,2-S,-3.035,Perugia,Left
38194,2-S,-2.998,Perugia,Left
38195,2-S,-2.834,Perugia,Left
38195,2-S,-2.834,Perugia,Left
38195,2-S,-2.815,Perugia,Left
38195,2-S,-2.867,Perugia,Left
38195,2-S,-2.858,Perugia,Left
38195,2-S,-2.813,Perugia,Left
38195,2-S,-2.802,Perugia,Left
38195,2-S,-2.93,Perugia,Left
38195,2-S,-2.893,Perugia,Left
38195,2-S,-2.925,Perugia,Left
38195,2-S,-2.981,Perugia,Left
38195,2-S,-2.71,Perugia,Left
38195,2-S,-2.713,Perugia,Left
38195,2-S,-2.728,Perugia,Left
38195,2-S,-2.713,Perugia,Left
38195,2-S,-2.775,Perugia,Left
38195,2-S,-2.755,Perugia,Left
38196,2-S,-3.065,Demokritos,Left
38196,2-S,-3.235,Demokritos,Left
38196,2-S,-3.111,Demokritos,Left
38196,2-S,-3.243,Demokritos,Left
38196,2-S,-3.256,Demokritos,Left
38196,2-S,-3.275,Demokritos,Left
38196,2-S,-3.249,Demokritos,Left
38196,2-S,-3.266,Demokritos,Left
38196,2-S,-3.325,Demokritos,Left
38196,2-S,-3.285,Demokritos,Left
38196,2-S,-3.49,Demokritos,Left
38196,2-S,-3.194,Demokritos,Left
38196,2-S,-3.155,Demokritos,Left
38196,2-S,-3.31,Demokritos,Left
38197,2-S,2.836,HEPHY,Left
38197,2-S,3.002,HEPHY,Left
38197,2-S,2.869,HEPHY,Left
38197,2-S,2.988,HEPHY,Left
38197,2-S,2.893,HEPHY,Left
38197,2-S,2.998,HEPHY,Left
38197,2-S,2.892,HEPHY,Left
38197,2-S,3.012,HEPHY,Left
38197,2-S,2.91,HEPHY,Left
38197,2-S,3.048,HEPHY,Left
38197,2-S,2.803,HEPHY,Left
38197,2-S,2.908,HEPHY,Left
38197,2-S,2.861,HEPHY,Left
38197,2-S,3.026,HEPHY,Left
38197,2-S,2.811,HEPHY,Left
38197,2-S,2.878,HEPHY,Left
38198,2-S,-2.932,Perugia,Left
38198,2-S,-2.932,Perugia,Left
38198,2-S,-3.02,Perugia,Left
38198,2-S,-3.02,Perugia,Left
38198,2-S,-2.998,Perugia,Left
38198,2-S,-2.998,Perugia,Left
38198,2-S,-3.015,Perugia,Left
38198,2-S,-3.015,Perugia,Left
38198,2-S,-2.965,Perugia,Left
38198,2-S,-2.965,Perugia,Left
38198,2-S,-3.041,Perugia,Left
38198,2-S,-3.041,Perugia,Left
38198,2-S,-3.066,Perugia,Left
38198,2-S,-3.066,Perugia,Left
38198,2-S,-3.115,Perugia,Left
38198,2-S,-3.115,Perugia,Left
38198,2-S,-2.854,Perugia,Left
38198,2-S,-2.854,Perugia,Left
38198,2-S,-2.857,Perugia,Left
38198,2-S,-2.857,Perugia,Left
38198,2-S,-2.83,Perugia,Left
38198,2-S,-2.83,Perugia,Left
38198,2-S,-2.894,Perugia,Left
38198,2-S,-2.894,Perugia,Left
38198,2-S,-2.897,Perugia,Left
38198,2-S,-2.897,Perugia,Left
38198,2-S,-2.946,Perugia,Left
38198,2-S,-2.946,Perugia,Left
38199,2-S,-3.052,Demokritos,Left
38199,2-S,-3.172,Demokritos,Left
38199,2-S,-3.089,Demokritos,Left
38199,2-S,-3.318,Demokritos,Left
38199,2-S,-3.048,Demokritos,Left
38199,2-S,-3.152,Demokritos,Left
38199,2-S,-3.005,Demokritos,Left
38199,2-S,-3.029,Demokritos,Left
38199,2-S,-3.096,Demokritos,Left
38199,2-S,-3.085,Demokritos,Left
38199,2-S,-3.099,Demokritos,Left
38199,2-S,-3.077,Demokritos,Left
38199,2-S,-3.137,Demokritos,Left
38199,2-S,-3.17,Demokritos,Left
38200,2-S,2.758,HEPHY,Left
38200,2-S,2.741,HEPHY,Left
38200,2-S,2.771,HEPHY,Left
38200,2-S,2.802,HEPHY,Left
38200,2-S,2.777,HEPHY,Left
38200,2-S,2.794,HEPHY,Left
38200,2-S,2.781,HEPHY,Left
38200,2-S,2.817,HEPHY,Left
38200,2-S,2.546,HEPHY,Left
38200,2-S,2.561,HEPHY,Left
38200,2-S,2.611,HEPHY,Left
38200,2-S,2.658,HEPHY,Left
38200,2-S,2.626,HEPHY,Left
38200,2-S,2.681,HEPHY,Left
38200,2-S,2.689,HEPHY,Left
38200,2-S,2.698,HEPHY,Left
38201,2-S,-2.74,Perugia,Left
38201,2-S,-2.835,Perugia,Left
38201,2-S,-2.77,Perugia,Left
38201,2-S,-2.877,Perugia,Left
38201,2-S,-2.801,Perugia,Left
38201,2-S,-2.841,Perugia,Left
38201,2-S,-2.812,Perugia,Left
38201,2-S,-2.896,Perugia,Left
38201,2-S,-2.622,Perugia,Left
38201,2-S,-2.778,Perugia,Left
38201,2-S,-2.632,Perugia,Left
38201,2-S,-2.678,Perugia,Left
38201,2-S,-2.652,Perugia,Left
38201,2-S,-2.738,Perugia,Left
38201,2-S,-2.666,Perugia,Left
38201,2-S,-2.85,Perugia,Left
38202,2-S,-2.664,Brown,Right
38202,2-S,-2.664,Brown,Right
38202,2-S,-2.638,Brown,Right
38202,2-S,-2.66,Brown,Right
38202,2-S,-2.637,Brown,Right
38202,2-S,-2.671,Brown,Right
38202,2-S,-2.716,Brown,Right
38202,2-S,-2.711,Brown,Right
38202,2-S,-2.725,Brown,Right
38202,2-S,-2.782,Brown,Right
38202,2-S,-2.578,Brown,Right
38202,2-S,-2.662,Brown,Right
38202,2-S,-2.598,Brown,Right
38202,2-S,-2.689,Brown,Right
38202,2-S,-2.578,Brown,Right
38202,2-S,-2.714,Brown,Right
38202,2-S,-2.606,Brown,Right
38212,PSS,-2.296,Brown,Right
38212,PSS,-2.263,Brown,Right
38212,PSS,-2.378,Brown,Right
38212,PSS,-2.337,Brown,Right
38212,PSS,-2.355,Brown,Right
38212,PSS,-2.314,Brown,Right
38212,PSS,-2.462,Brown,Right
38212,PSS,-2.428,Brown,Right
38212,PSS,-2.454,Brown,Right
38212,PSS,-2.404,Brown,Right
38212,PSS,-2.259,Brown,Right
38212,PSS,-2.212,Brown,Right
38212,PSS,-2.293,Brown,Right
38212,PSS,-2.245,Brown,Right
38212,PSS,-2.284,Brown,Right
38212,PSS,-2.21,Brown,Right
38213,PSS,-2.877,Perugia,Left
38213,PSS,-2.877,Perugia,Left
38213,PSS,-2.887,Perugia,Left
38213,PSS,-2.958,Perugia,Left
38213,PSS,-3.018,Perugia,Left
38213,PSS,-2.956,Perugia,Left
38213,PSS,-2.975,Perugia,Left
38213,PSS,-3.015,Perugia,Left
38213,PSS,-2.998,Perugia,Left
38213,PSS,-2.746,Perugia,Left
38213,PSS,-2.778,Perugia,Left
38213,PSS,-2.812,Perugia,Left
38213,PSS,-2.778,Perugia,Left
38213,PSS,-2.817,Perugia,Left
38213,PSS,-2.817,Perugia,Left
38213,PSS,-2.815,Perugia,Left
38691,2-S,2.91,HEPHY,Left
38691,2-S,2.913,HEPHY,Left
38691,2-S,2.901,HEPHY,Left
38691,2-S,2.898,HEPHY,Left
38691,2-S,2.894,HEPHY,Left
38691,2-S,2.926,HEPHY,Left
38691,2-S,2.83,HEPHY,Left
38691,2-S,2.845,HEPHY,Left
38691,2-S,2.798,HEPHY,Left
38691,2-S,2.786,HEPHY,Left
38691,2-S,2.836,HEPHY,Left
38691,2-S,2.84,HEPHY,Left
38691,2-S,2.861,HEPHY,Left
38691,2-S,2.829,HEPHY,Left
38691,2-S,2.848,HEPHY,Left
38691,2-S,2.883,HEPHY,Left
38693,2-S,-2.628,Brown,Right
38693,2-S,-2.581,Brown,Right
38693,2-S,-2.563,Brown,Right
38693,2-S,-2.64,Brown,Right
38693,2-S,-2.685,Brown,Right
38693,2-S,-2.67,Brown,Right
38693,2-S,-2.662,Brown,Right
38693,2-S,-2.72,Brown,Right
38693,2-S,-2.674,Brown,Right
38693,2-S,-2.738,Brown,Right
38693,2-S,-2.501,Brown,Right
38693,2-S,-2.532,Brown,Right
38693,2-S,-2.538,Brown,Right
38693,2-S,-2.614,Brown,Right
38693,2-S,-2.535,Brown,Right
38693,2-S,-2.625,Brown,Right
38694,2-S,-2.638,Brown,Right
38694,2-S,-2.653,Brown,Right
38694,2-S,-2.862,Brown,Right
38694,2-S,-2.885,Brown,Right
38694,2-S,-2.874,Brown,Right
38694,2-S,-2.902,Brown,Right
38694,2-S,-2.846,Brown,Right
38694,2-S,-2.876,Brown,Right
38694,2-S,-2.727,Brown,Right
38694,2-S,-2.749,Brown,Right
38694,2-S,-2.737,Brown,Right
38694,2-S,-2.773,Brown,Right
38694,2-S,-2.746,Brown,Right
38694,2-S,-2.807,Brown,Right
38694,2-S,-2.78,Brown,Right
38694,2-S,-2.831,Brown,Right
38695,2-S,-2.77,Brown,Right
38695,2-S,-2.826,Brown,Right
38695,2-S,-2.838,Brown,Right
38695,2-S,-2.892,Brown,Right
38695,2-S,-2.879,Brown,Right
38695,2-S,-2.928,Brown,Right
38695,2-S,-2.907,Brown,Right
38695,2-S,-2.927,Brown,Right
38695,2-S,-2.619,Brown,Right
38695,2-S,-2.645,Brown,Right
38695,2-S,-2.671,Brown,Right
38695,2-S,-2.737,Brown,Right
38695,2-S,-2.736,Brown,Right
38695,2-S,-2.778,Brown,Right
38695,2-S,-2.737,Brown,Right
38695,2-S,-2.779,Brown,Right
38696,2-S,-2.914,Brown,Right
38696,2-S,-2.866,Brown,Right
38696,2-S,-2.915,Brown,Right
38696,2-S,-2.842,Brown,Right
38696,2-S,-2.923,Brown,Right
38696,2-S,-2.877,Brown,Right
38696,2-S,-2.875,Brown,Right
38696,2-S,-2.868,Brown,Right
38696,2-S,-2.883,Brown,Right
38696,2-S,-2.847,Brown,Right
38696,2-S,-2.895,Brown,Right
38696,2-S,-2.914,Brown,Right
38696,2-S,-2.899,Brown,Right
38696,2-S,-2.763,Brown,Right
38696,2-S,-2.877,Brown,Right
38696,2-S,-2.759,Brown,Right
38696,2-S,-2.887,Brown,Right
38696,2-S,-2.806,Brown,Right
38696,2-S,-2.905,Brown,Right
38696,2-S,-2.782,Brown,Right
38711,PSS,-3.113,Perugia,Left
38711,PSS,-3.161,Perugia,Left
38711,PSS,-3.107,Perugia,Left
38711,PSS,-3.097,Perugia,Left
38711,PSS,-3.081,Perugia,Left
38711,PSS,-3.144,Perugia,Left
38711,PSS,-3.022,Perugia,Left
38711,PSS,-3.114,Perugia,Left
38711,PSS,-3.145,Perugia,Left
38711,PSS,-2.928,Perugia,Left
38711,PSS,-2.943,Perugia,Left
38711,PSS,-2.979,Perugia,Left
38711,PSS,-2.972,Perugia,Left
38711,PSS,-3.014,Perugia,Left
38711,PSS,-3.019,Perugia,Left
38711,PSS,-3.06,Perugia,Left
38712,PSS,2.801,HEPHY,Left
38712,PSS,2.986,HEPHY,Left
38712,PSS,2.836,HEPHY,Left
38712,PSS,2.891,HEPHY,Left
38712,PSS,2.835,HEPHY,Left
38712,PSS,2.937,HEPHY,Left
38712,PSS,2.843,HEPHY,Left
38712,PSS,2.91,HEPHY,Left
38712,PSS,2.714,HEPHY,Left
38712,PSS,2.848,HEPHY,Left
38712,PSS,2.666,HEPHY,Left
38712,PSS,2.868,HEPHY,Left
38712,PSS,2.664,HEPHY,Left
38712,PSS,2.83,HEPHY,Left
38712,PSS,2.686,HEPHY,Left
38712,PSS,2.878,HEPHY,Left
38712,PSS,2.731,HEPHY,Left
38712,PSS,2.912,HEPHY,Left
38713,2-S,-2.984,Brown,Right
38713,2-S,-2.988,Brown,Right
38713,2-S,-2.93,Brown,Right
38713,2-S,-3.004,Brown,Right
38713,2-S,-2.981,Brown,Right
38713,2-S,-2.982,Brown,Right
38713,2-S,-3.023,Brown,Right
38713,2-S,-3.03,Brown,Right
38713,2-S,-3.032,Brown,Right
38713,2-S,-3.068,Brown,Right
38713,2-S,-2.864,Brown,Right
38713,2-S,-2.947,Brown,Right
38713,2-S,-2.891,Brown,Right
38713,2-S,-2.927,Brown,Right
38713,2-S,-2.907,Brown,Right
38713,2-S,-2.945,Brown,Right
38714,2-S,-2.826,Demokritos,Left
38714,2-S,-3.611,Demokritos,Left
38714,2-S,-2.801,Demokritos,Left
38714,2-S,-2.843,Demokritos,Left
38714,2-S,-2.971,Demokritos,Left
38714,2-S,-2.898,Demokritos,Left
38714,2-S,-2.81,Demokritos,Left
38714,2-S,-3.57,Demokritos,Left
38714,2-S,-2.763,Demokritos,Left
38714,2-S,-3.156,Demokritos,Left
38714,2-S,-2.835,Demokritos,Left
38714,2-S,-3.16,Demokritos,Left
38714,2-S,-2.79,Demokritos,Left
38714,2-S,-3.47,Demokritos,Left
38715,2-S,-2.908,Demokritos,Left
38715,2-S,-4.678,Demokritos,Left
38715,2-S,-2.896,Demokritos,Left
38715,2-S,-2.951,Demokritos,Left
38715,2-S,-3.059,Demokritos,Left
38715,2-S,-2.969,Demokritos,Left
38715,2-S,-2.887,Demokritos,Left
38715,2-S,-3.533,Demokritos,Left
38715,2-S,-2.842,Demokritos,Left
38715,2-S,-3.442,Demokritos,Left
38715,2-S,-2.942,Demokritos,Left
38715,2-S,-3.697,Demokritos,Left
38715,2-S,-2.926,Demokritos,Left
38715,2-S,-2.854,Demokritos,Left
38716,2-S,-2.773,Perugia,Left
38716,2-S,-2.83,Perugia,Left
38716,2-S,-2.799,Perugia,Left
38716,2-S,-2.83,Perugia,Left
38716,2-S,-2.797,Perugia,Left
38716,2-S,-2.812,Perugia,Left
38716,2-S,-2.717,Perugia,Left
38716,2-S,-2.861,Perugia,Left
38716,2-S,-2.683,Perugia,Left
38716,2-S,-2.751,Perugia,Left
38716,2-S,-2.709,Perugia,Left
38716,2-S,-2.772,Perugia,Left
38868,2-S,2.909,HEPHY,Left
38868,2-S,2.981,HEPHY,Left
38868,2-S,2.949,HEPHY,Left
38868,2-S,2.958,HEPHY,Left
38868,2-S,2.955,HEPHY,Left
38868,2-S,3.006,HEPHY,Left
38868,2-S,2.965,HEPHY,Left
38868,2-S,2.993,HEPHY,Left
38868,2-S,2.859,HEPHY,Left
38868,2-S,2.902,HEPHY,Left
38868,2-S,2.898,HEPHY,Left
38868,2-S,2.901,HEPHY,Left
38868,2-S,2.908,HEPHY,Left
38868,2-S,2.918,HEPHY,Left
38868,2-S,2.908,HEPHY,Left
38868,2-S,2.919,HEPHY,Left
38869,2-S,-2.758,Demokritos,Left
38869,2-S,-2.9,Demokritos,Left
38869,2-S,-2.951,Demokritos,Left
38869,2-S,-2.76,Demokritos,Left
38869,2-S,-2.816,Demokritos,Left
38869,2-S,-2.847,Demokritos,Left
38869,2-S,-2.803,Demokritos,Left
38869,2-S,-4.259,Demokritos,Left
38869,2-S,-2.892,Demokritos,Left
38869,2-S,-2.87,Demokritos,Left
38869,2-S,-2.917,Demokritos,Left
38869,2-S,-2.893,Demokritos,Left
38869,2-S,-2.914,Demokritos,Left
38869,2-S,-4.219,Demokritos,Left
38870,2-S,-3.21,Demokritos,Left
38870,2-S,-3.448,Demokritos,Left
38870,2-S,-3.223,Demokritos,Left
38870,2-S,-3.339,Demokritos,Left
38870,2-S,-3.427,Demokritos,Left
38870,2-S,-3.41,Demokritos,Left
38870,2-S,-3.229,Demokritos,Left
38870,2-S,-3.227,Demokritos,Left
38870,2-S,-3.213,Demokritos,Left
38870,2-S,-3.15,Demokritos,Left
38870,2-S,-3.236,Demokritos,Left
38870,2-S,-3.209,Demokritos,Left
38870,2-S,-3.245,Demokritos,Left
38870,2-S,-3.214,Demokritos,Left
38871,2-S,2.868,HEPHY,Left
38871,2-S,2.894,HEPHY,Left
38871,2-S,2.86,HEPHY,Left
38871,2-S,2.895,HEPHY,Left
38871,2-S,2.921,HEPHY,Left
38871,2-S,2.961,HEPHY,Left
38871,2-S,2.772,HEPHY,Left
38871,2-S,2.77,HEPHY,Left
38871,2-S,2.783,HEPHY,Left
38871,2-S,2.785,HEPHY,Left
38871,2-S,2.765,HEPHY,Left
38871,2-S,2.768,HEPHY,Left
38871,2-S,2.794,HEPHY,Left
38871,2-S,2.809,HEPHY,Left
38871,2-S,2.858,HEPHY,Left
38871,2-S,2.894,HEPHY,Left
38872,2-S,-3.013,Demokritos,Left
38872,2-S,-3.259,Demokritos,Left
38872,2-S,-3.058,Demokritos,Left
38872,2-S,-3.169,Demokritos,Left
38873,2-S,-2.942,Brown,Right
38873,2-S,-2.865,Brown,Right
38873,2-S,-2.974,Brown,Right
38873,2-S,-2.932,Brown,Right
38873,2-S,-2.782,Brown,Right
38873,2-S,-2.686,Brown,Right
38873,2-S,-2.811,Brown,Right
38873,2-S,-2.728,Brown,Right
38873,2-S,-2.831,Brown,Right
38873,2-S,-2.788,Brown,Right
38874,2-S,-3.042,Brown,Right
38874,2-S,-3.067,Brown,Right
38874,2-S,-3.042,Brown,Right
38874,2-S,-3.105,Brown,Right
38874,2-S,-2.866,Brown,Right
38874,2-S,-2.881,Brown,Right
38874,2-S,-2.882,Brown,Right
38874,2-S,-2.906,Brown,Right
38874,2-S,-2.923,Brown,Right
38874,2-S,-2.945,Brown,Right
38874,2-S,-2.94,Brown,Right
38874,2-S,-2.956,Brown,Right
38875,2-S,-2.745,Brown,Right
38875,2-S,-2.815,Brown,Right
