batch_number,Type,ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,CAC_PFRD,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
38713,2-S,6603735,9140,Tracker Halfmoon CV Parameters,424820,7400,2S Halfmoon E,127678,38713_040_2-S_HM_EE,38713_040_2-S_HM_EE,-2.907,86.512,84593090000.0,664.227,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,,20.0,20.016,Test_HPK_VPX38713_040_2-S_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run02_01_17_2022_10_43_08_AM.txt,Brown
38713,2-S,6590368,9140,Tracker Halfmoon CV Parameters,424136,7420,2S Halfmoon W,127691,38713_040_2-S_HM_WW,38713_040_2-S_HM_WW,-2.945,86.929,86228350000.0,661.043,,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 4,10.0,10000.0,0.05,,20.0,20.125,Test_HPK_VPX38713_040_2-S_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run02_01_17_2022_10_34_04_AM.txt,Brown
38714,2-S,6030480,9140,Tracker Halfmoon CV Parameters,387702,7400,2S Halfmoon E,127776,38714_006_2-S_HM_EE,38714_006_2-S_HM_EE,-2.826,88.331,52430000000.0,650.547,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.0,22.0,Demokritos_VPX38714_006_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6032180,9140,Tracker Halfmoon CV Parameters,387862,7420,2S Halfmoon W,127779,38714_006_2-S_HM_WW,38714_006_2-S_HM_WW,-3.611,87.268,63050000000.0,658.472,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.2,22.2,Demokritos_VPX38714_006_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6033700,9140,Tracker Halfmoon CV Parameters,388062,7400,2S Halfmoon E,127798,38714_009_2-S_HM_EE,38714_009_2-S_HM_EE,-2.801,88.285,52640000000.0,650.886,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.6,22.6,Demokritos_VPX38714_009_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6036160,9140,Tracker Halfmoon CV Parameters,388402,7420,2S Halfmoon W,127811,38714_009_2-S_HM_WW,38714_009_2-S_HM_WW,-2.843,87.253,52440000000.0,658.588,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,20.6,20.6,Demokritos_VPX38714_009_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6038800,9140,Tracker Halfmoon CV Parameters,388982,7400,2S Halfmoon E,127852,38714_018_2-S_HM_EE,38714_018_2-S_HM_EE,-2.971,88.03,56550000000.0,652.773,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,19.7,19.7,Demokritos_VPX38714_018_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6040320,9140,Tracker Halfmoon CV Parameters,389182,7420,2S Halfmoon W,127855,38714_018_2-S_HM_WW,38714_018_2-S_HM_WW,-2.898,87.402,54080000000.0,657.462,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,20.7,20.7,Demokritos_VPX38714_018_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6041840,9140,Tracker Halfmoon CV Parameters,389382,7400,2S Halfmoon E,127910,38714_026_2-S_HM_EE,38714_026_2-S_HM_EE,-2.81,88.5,52480000000.0,649.304,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.5,21.5,Demokritos_VPX38714_026_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6044180,9140,Tracker Halfmoon CV Parameters,389662,7420,2S Halfmoon W,127913,38714_026_2-S_HM_WW,38714_026_2-S_HM_WW,-3.57,87.636,62330000000.0,655.711,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.9,21.9,Demokritos_VPX38714_026_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6046580,9140,Tracker Halfmoon CV Parameters,389962,7400,2S Halfmoon E,127954,38714_034_2-S_HM_EE,38714_034_2-S_HM_EE,-2.763,88.664,50880000000.0,648.108,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.7,21.7,Demokritos_VPX38714_034_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6047960,9140,Tracker Halfmoon CV Parameters,389802,7420,2S Halfmoon W,127957,38714_034_2-S_HM_WW,38714_034_2-S_HM_WW,-3.156,88.138,55830000000.0,651.973,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.0,22.0,Demokritos_VPX38714_034_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6049480,9140,Tracker Halfmoon CV Parameters,390202,7400,2S Halfmoon E,128016,38714_044_2-S_HM_EE,38714_044_2-S_HM_EE,-2.835,89.135,54270000000.0,644.678,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.1,22.1,Demokritos_VPX38714_044_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6051000,9140,Tracker Halfmoon CV Parameters,390402,7420,2S Halfmoon W,128019,38714_044_2-S_HM_WW,38714_044_2-S_HM_WW,-3.16,88.518,54740000000.0,649.172,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.4,22.4,Demokritos_VPX38714_044_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6052520,9140,Tracker Halfmoon CV Parameters,390602,7400,2S Halfmoon E,128052,38714_048_2-S_HM_EE,38714_048_2-S_HM_EE,-2.79,89.092,51970000000.0,644.988,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.2,22.2,Demokritos_VPX38714_048_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38714,2-S,6054980,9140,Tracker Halfmoon CV Parameters,390942,7420,2S Halfmoon W,128055,38714_048_2-S_HM_WW,38714_048_2-S_HM_WW,-3.47,87.845,60710000000.0,654.148,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.3,22.3,Demokritos_VPX38714_048_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6108080,9140,Tracker Halfmoon CV Parameters,399122,7400,2S Halfmoon E,128096,38715_007_2-S_HM_EE,38715_007_2-S_HM_EE,-2.908,87.994,54470000000.0,653.042,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.0,21.0,Demokritos_VPX38715_007_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6112100,9140,Tracker Halfmoon CV Parameters,399402,7420,2S Halfmoon W,128099,38715_007_2-S_HM_WW,38715_007_2-S_HM_WW,-4.678,87.692,82350000000.0,655.291,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.0,21.0,Demokritos_VPX38715_007_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6116760,9140,Tracker Halfmoon CV Parameters,400302,7400,2S Halfmoon E,128118,38715_010_2-S_HM_EE,38715_010_2-S_HM_EE,-2.896,88.093,54470000000.0,652.308,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.4,22.4,Demokritos_VPX38715_010_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6123520,9140,Tracker Halfmoon CV Parameters,401342,7420,2S Halfmoon W,128131,38715_010_2-S_HM_WW,38715_010_2-S_HM_WW,-2.951,87.706,55330000000.0,655.185,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,20.6,20.6,Demokritos_VPX38715_010_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6128180,9140,Tracker Halfmoon CV Parameters,402002,7400,2S Halfmoon E,128158,38715_015_2-S_HM_EE,38715_015_2-S_HM_EE,-3.059,88.378,59260000000.0,650.204,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,20.9,20.9,Demokritos_VPX38715_015_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6129700,9140,Tracker Halfmoon CV Parameters,402202,7420,2S Halfmoon W,128171,38715_015_2-S_HM_WW,38715_015_2-S_HM_WW,-2.969,87.339,55940000000.0,657.935,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,20.5,20.5,Demokritos_VPX38715_015_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6131220,9140,Tracker Halfmoon CV Parameters,402402,7400,2S Halfmoon E,128256,38715_028_2-S_HM_EE,38715_028_2-S_HM_EE,-2.887,88.507,53560000000.0,649.256,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.3,21.3,Demokritos_VPX38715_028_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6132740,9140,Tracker Halfmoon CV Parameters,402602,7420,2S Halfmoon W,128259,38715_028_2-S_HM_WW,38715_028_2-S_HM_WW,-3.533,86.99,63890000000.0,660.579,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.7,21.7,Demokritos_VPX38715_028_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6134260,9140,Tracker Halfmoon CV Parameters,402802,7400,2S Halfmoon E,128278,38715_032_2-S_HM_EE,38715_032_2-S_HM_EE,-2.842,88.787,52540000000.0,647.207,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.7,21.7,Demokritos_VPX38715_032_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6136720,9140,Tracker Halfmoon CV Parameters,403142,7420,2S Halfmoon W,128291,38715_032_2-S_HM_WW,38715_032_2-S_HM_WW,-3.442,87.852,59920000000.0,654.098,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.9,21.9,Demokritos_VPX38715_032_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6139180,9140,Tracker Halfmoon CV Parameters,403482,7400,2S Halfmoon E,128332,38715_039_2-S_HM_EE,38715_039_2-S_HM_EE,-2.942,88.945,55550000000.0,646.055,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.4,21.4,Demokritos_VPX38715_039_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6141640,9140,Tracker Halfmoon CV Parameters,403822,7420,2S Halfmoon W,128335,38715_039_2-S_HM_WW,38715_039_2-S_HM_WW,-3.697,88.301,65160000000.0,650.768,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,21.1,21.1,Demokritos_VPX38715_039_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6144100,9140,Tracker Halfmoon CV Parameters,404162,7400,2S Halfmoon E,128350,38715_041_2-S_HM_EE,38715_041_2-S_HM_EE,-2.926,88.879,56580000000.0,646.537,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.0,22.0,Demokritos_VPX38715_041_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38715,2-S,6145620,9140,Tracker Halfmoon CV Parameters,404362,7420,2S Halfmoon W,128353,38715_041_2-S_HM_WW,38715_041_2-S_HM_WW,-2.854,88.101,52950000000.0,652.243,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,22.1,22.1,Demokritos_VPX38715_041_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38716,2-S,5717062,9140,Tracker Halfmoon CV Parameters,346405,7400,2S Halfmoon E,128416,38716_004_2-S_HM_EE,38716_004_2-S_HM_EE,-2.773,,68348156115.474,,87.056,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_004_2-S_HM_E_flute1_L_MOS_21_12_2021_15h12m37s.txt,Perugia
38716,2-S,5719581,9140,Tracker Halfmoon CV Parameters,346484,7420,2S Halfmoon W,128419,38716_004_2-S_HM_WW,38716_004_2-S_HM_WW,-2.83,,69909730085.455,,86.684,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_004_2-S_HM_W_flute1_L_MOS_21_12_2021_16h26m26s.txt,Perugia
38716,2-S,5721862,9140,Tracker Halfmoon CV Parameters,346581,7400,2S Halfmoon E,128470,38716_012_2-S_HM_EE,38716_012_2-S_HM_EE,-2.799,,69784441913.206,,87.795,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_012_2-S_HM_E_flute1_L_MOS_21_12_2021_12h47m0s.txt,Perugia
38716,2-S,5723000,9140,Tracker Halfmoon CV Parameters,346608,7420,2S Halfmoon W,128473,38716_012_2-S_HM_WW,38716_012_2-S_HM_WW,-2.83,,70281576324.168,,87.146,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_012_2-S_HM_W_flute1_L_MOS_21_12_2021_13h21m40s.txt,Perugia
38716,2-S,5724221,9140,Tracker Halfmoon CV Parameters,346695,7400,2S Halfmoon E,128510,38716_019_2-S_HM_EE,38716_019_2-S_HM_EE,-2.797,,69662663404.264,,87.725,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_019_2-S_HM_E_flute1_L_MOS_7_1_2022_9h28m24s.txt,Perugia
38716,2-S,5725820,9140,Tracker Halfmoon CV Parameters,347182,7420,2S Halfmoon W,128513,38716_019_2-S_HM_WW,38716_019_2-S_HM_WW,-2.812,,69489048460.472,,86.89,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_019_2-S_HM_W_flute1_L_MOS_7_1_2022_10h44m58s.txt,Perugia
38716,2-S,5728382,9140,Tracker Halfmoon CV Parameters,347612,7400,2S Halfmoon E,128550,38716_029_2-S_HM_EE,38716_029_2-S_HM_EE,-2.717,,67061486430.676,,87.766,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_029_2-S_HM_E_flute1_L_MOS_21_12_2021_16h53m1s.txt,Perugia
38716,2-S,5729582,9140,Tracker Halfmoon CV Parameters,347678,7420,2S Halfmoon W,128553,38716_029_2-S_HM_WW,38716_029_2-S_HM_WW,-2.861,,71026744512.392,,86.818,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_029_2-S_HM_W_flute1_L_MOS_21_12_2021_17h29m30s.txt,Perugia
38716,2-S,5731121,9140,Tracker Halfmoon CV Parameters,347753,7400,2S Halfmoon E,128594,38716_041_2-S_HM_EE,38716_041_2-S_HM_EE,-2.683,,66361571854.364,,88.324,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_041_2-S_HM_E_flute1_L_MOS_7_1_2022_11h19m48s.txt,Perugia
38716,2-S,5733202,9140,Tracker Halfmoon CV Parameters,347862,7420,2S Halfmoon W,128597,38716_041_2-S_HM_WW,38716_041_2-S_HM_WW,-2.751,,68127368784.632,,87.697,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_041_2-S_HM_W_flute1_L_MOS_7_1_2022_12h41m38s.txt,Perugia
38716,2-S,5735860,9140,Tracker Halfmoon CV Parameters,347914,7400,2S Halfmoon E,128612,38716_043_2-S_HM_EE,38716_043_2-S_HM_EE,-2.709,,67025201461.937,,88.064,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_043_2-S_HM_E_flute1_L_MOS_7_1_2022_13h9m56s.txt,Perugia
38716,2-S,5736600,9140,Tracker Halfmoon CV Parameters,347962,7420,2S Halfmoon W,128615,38716_043_2-S_HM_WW,38716_043_2-S_HM_WW,-2.772,,68729272472.867,,87.583,PQC1,MOS_QUARTER,Not Used,Left,MOS1,PQC_HM_POSITION 1,0.1,10000.0,0.25,0.2,20.0,20.0,HPK_38716_043_2-S_HM_W_flute1_L_MOS_7_1_2022_13h45m55s.txt,Perugia
38868,2-S,10218200,9140,Tracker Halfmoon CV Parameters,889162,7400,2S Halfmoon E,140114,38868_001_2-S_HM_EE,38868_001_2-S_HM_EE,2.909,86.863,117274200000.0,661.228,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX38868_001_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-04T17-02-48.json,HEPHY
38868,2-S,10193420,9140,Tracker Halfmoon CV Parameters,884222,7420,2S Halfmoon W,140117,38868_001_2-S_HM_WW,38868_001_2-S_HM_WW,2.981,84.286,116067400000.0,681.45,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX38868_001_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-04T15-12-32.json,HEPHY
38868,2-S,10196980,9140,Tracker Halfmoon CV Parameters,885082,7400,2S Halfmoon E,140136,38868_007_2-S_HM_EE,38868_007_2-S_HM_EE,2.949,86.177,117618400000.0,666.493,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX38868_007_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-21T13-48-32.json,HEPHY
38868,2-S,10178080,9140,Tracker Halfmoon CV Parameters,881162,7420,2S Halfmoon W,140139,38868_007_2-S_HM_WW,38868_007_2-S_HM_WW,2.958,84.492,115625700000.0,679.787,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX38868_007_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-21T12-17-11.json,HEPHY
38868,2-S,10189980,9140,Tracker Halfmoon CV Parameters,883542,7400,2S Halfmoon E,140176,38868_017_2-S_HM_EE,38868_017_2-S_HM_EE,2.955,85.303,116641200000.0,673.324,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX38868_017_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-04T20-33-15.json,HEPHY
38868,2-S,10205360,9140,Tracker Halfmoon CV Parameters,886662,7420,2S Halfmoon W,140179,38868_017_2-S_HM_WW,38868_017_2-S_HM_WW,3.006,84.433,117046600000.0,680.264,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX38868_017_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-04T18-40-19.json,HEPHY
38868,2-S,10199460,9140,Tracker Halfmoon CV Parameters,885482,7400,2S Halfmoon E,140212,38868_023_2-S_HM_EE,38868_023_2-S_HM_EE,2.965,86.452,118511500000.0,664.375,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX38868_023_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-21T16-16-34.json,HEPHY
38868,2-S,10221860,9140,Tracker Halfmoon CV Parameters,889982,7420,2S Halfmoon W,140215,38868_023_2-S_HM_WW,38868_023_2-S_HM_WW,2.993,84.61,116905300000.0,678.837,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX38868_023_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-21T14-59-08.json,HEPHY
38868,2-S,10225900,9140,Tracker Halfmoon CV Parameters,891002,7400,2S Halfmoon E,140230,38868_029_2-S_HM_EE,38868_029_2-S_HM_EE,2.859,86.044,114543400000.0,667.526,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX38868_029_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-18T18-11-56.json,HEPHY
38868,2-S,10184380,9140,Tracker Halfmoon CV Parameters,881902,7420,2S Halfmoon W,140233,38868_029_2-S_HM_WW,38868_029_2-S_HM_WW,2.902,85.173,114763200000.0,674.351,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX38868_029_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-18T16-39-29.json,HEPHY
38868,2-S,10215920,9140,Tracker Halfmoon CV Parameters,888722,7400,2S Halfmoon E,140252,38868_039_2-S_HM_EE,38868_039_2-S_HM_EE,2.898,86.223,116031500000.0,666.136,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,,HPK_VPX38868_039_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-22T12-37-34.json,HEPHY
38868,2-S,10180020,9140,Tracker Halfmoon CV Parameters,881522,7420,2S Halfmoon W,140255,38868_039_2-S_HM_WW,38868_039_2-S_HM_WW,2.901,85.75,115500600000.0,669.809,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,,HPK_VPX38868_039_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-22T11-13-40.json,HEPHY
38868,2-S,10210220,9140,Tracker Halfmoon CV Parameters,887622,7400,2S Halfmoon E,140270,38868_042_2-S_HM_EE,38868_042_2-S_HM_EE,2.908,86.539,116792000000.0,663.704,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX38868_042_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-18T21-43-24.json,HEPHY
38868,2-S,10187360,9140,Tracker Halfmoon CV Parameters,882622,7420,2S Halfmoon W,140273,38868_042_2-S_HM_WW,38868_042_2-S_HM_WW,2.918,85.572,115807900000.0,671.209,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX38868_042_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-19T14-15-58.json,HEPHY
38868,2-S,10202580,9140,Tracker Halfmoon CV Parameters,885782,7400,2S Halfmoon E,140292,38868_047_2-S_HM_EE,38868_047_2-S_HM_EE,2.908,86.297,116465100000.0,665.564,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,,HPK_VPX38868_047_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-22T14-57-04.json,HEPHY
38868,2-S,10207340,9140,Tracker Halfmoon CV Parameters,887042,7420,2S Halfmoon W,140295,38868_047_2-S_HM_WW,38868_047_2-S_HM_WW,2.919,85.099,115206200000.0,674.937,,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,,HPK_VPX38868_047_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-02-22T13-34-51.json,HEPHY
38869,2-S,6886600,9140,Tracker Halfmoon CV Parameters,436522,7400,2S Halfmoon E,140318,38869_005_2-S_HM_EE,38869_005_2-S_HM_EE,-2.758,88.437,50640000000.0,649.768,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,23.1,23.1,Demokritos_VPX38869_005_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38869,2-S,6889220,9140,Tracker Halfmoon CV Parameters,436862,7420,2S Halfmoon W,140331,38869_005_2-S_HM_WW,38869_005_2-S_HM_WW,-2.9,87.554,54460000000.0,656.322,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,23.3,23.3,Demokritos_VPX38869_005_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38869,2-S,6893260,9140,Tracker Halfmoon CV Parameters,437582,7400,2S Halfmoon E,140372,38869_012_2-S_HM_EE,38869_012_2-S_HM_EE,-2.951,87.661,54660000000.0,655.521,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,20.1,20.1,Demokritos_VPX38869_012_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
38869,2-S,6891800,9140,Tracker Halfmoon CV Parameters,437102,7400,2S Halfmoon E,140372,38869_012_2-S_HM_EE,38869_012_2-S_HM_EE,-2.76,88.961,50820000000.0,645.938,,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,,20.1,20.1,Demokritos_VPX38869_012_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
