batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,VTH_V,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
41734,2S,WW,1242181,170739,41734_045_2-S_HM_WW,4.199,41734_045_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41734_045_2-S_HM_WR__PQC_Flute_1_FET_2022-07-19T19-23-49.json,HEPHY
41735,2S,EE,1251581,170750,41735_001_2-S_HM_EE,4.77,41735_001_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_001_2-S_HM_EL__PQC_Flute_1_FET_2022-07-21T11-35-42.json,HEPHY
41735,2S,EE,1251801,170750,41735_001_2-S_HM_EE,4.159,41735_001_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_001_2-S_HM_ER__PQC_Flute_1_FET_2022-07-21T11-02-37.json,HEPHY
41735,2S,WW,1247301,170753,41735_001_2-S_HM_WW,4.829,41735_001_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_001_2-S_HM_WR__PQC_Flute_1_FET_2022-07-21T09-56-53.json,HEPHY
41735,2S,WW,1248761,170753,41735_001_2-S_HM_WW,4.761,41735_001_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_001_2-S_HM_WL__PQC_Flute_1_FET_2022-07-21T10-10-59.json,HEPHY
41735,2S,EE,1247761,170776,41735_006_2-S_HM_EE,4.128,41735_006_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_006_2-S_HM_ER__PQC_Flute_1_FET_2022-07-20T08-32-55.json,HEPHY
41735,2S,EE,1250641,170776,41735_006_2-S_HM_EE,4.832,41735_006_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_006_2-S_HM_EL__PQC_Flute_1_FET_2022-07-20T09-08-19.json,HEPHY
41735,2S,WW,1253081,170779,41735_006_2-S_HM_WW,4.435,41735_006_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_006_2-S_HM_WL__PQC_Flute_1_FET_2022-07-20T07-25-58.json,HEPHY
41735,2S,WW,1253801,170779,41735_006_2-S_HM_WW,4.833,41735_006_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_006_2-S_HM_WR__PQC_Flute_1_FET_2022-07-20T07-10-16.json,HEPHY
41735,2S,EE,1251021,170816,41735_012_2-S_HM_EE,4.715,41735_012_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX41735_012_2-S_HM_EL__PQC_Flute_1_FET_2022-07-21T14-01-22.json,HEPHY
41735,2S,EE,1253401,170816,41735_012_2-S_HM_EE,4.437,41735_012_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX41735_012_2-S_HM_ER__PQC_Flute_1_FET_2022-07-21T13-32-29.json,HEPHY
41735,2S,WW,1249481,170819,41735_012_2-S_HM_WW,4.245,41735_012_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_012_2-S_HM_WL__PQC_Flute_1_FET_2022-07-21T12-26-21.json,HEPHY
41735,2S,WW,1253921,170819,41735_012_2-S_HM_WW,4.677,41735_012_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_012_2-S_HM_WR__PQC_Flute_1_FET_2022-07-21T12-12-56.json,HEPHY
41735,2S,EE,1248181,170852,41735_019_2-S_HM_EE,4.695,41735_019_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_019_2-S_HM_EL__PQC_Flute_1_FET_2022-07-22T07-53-33.json,HEPHY
41735,2S,EE,1249661,170852,41735_019_2-S_HM_EE,4.428,41735_019_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_019_2-S_HM_ER__PQC_Flute_1_FET_2022-07-22T07-20-30.json,HEPHY
41735,2S,WW,1245941,170855,41735_019_2-S_HM_WW,4.642,41735_019_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_019_2-S_HM_WR__PQC_Flute_1_FET_2022-07-22T06-17-15.json,HEPHY
41735,2S,WW,1256361,170855,41735_019_2-S_HM_WW,4.377,41735_019_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_019_2-S_HM_WL__PQC_Flute_1_FET_2022-07-22T06-31-14.json,HEPHY
41735,2S,EE,1245921,170896,41735_029_2-S_HM_EE,2.917,41735_029_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_029_2-S_HM_ER__PQC_Flute_1_FET_2022-07-21T08-59-21.json,HEPHY
41735,2S,EE,1247081,170896,41735_029_2-S_HM_EE,4.551,41735_029_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX41735_029_2-S_HM_EL__PQC_Flute_1_FET_2022-07-20T11-50-32.json,HEPHY
41735,2S,WW,1251941,170899,41735_029_2-S_HM_WW,4.766,41735_029_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_029_2-S_HM_WR__PQC_Flute_1_FET_2022-07-20T10-16-34.json,HEPHY
41735,2S,WW,1252641,170899,41735_029_2-S_HM_WW,3.907,41735_029_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_029_2-S_HM_WL__PQC_Flute_1_FET_2022-07-20T10-29-39.json,HEPHY
41735,2S,EE,1248621,170936,41735_039_2-S_HM_EE,4.846,41735_039_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_039_2-S_HM_EL__PQC_Flute_1_FET_2022-07-20T18-39-45.json,HEPHY
41735,2S,EE,1254861,170936,41735_039_2-S_HM_EE,4.026,41735_039_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos2,0.3,,,,,,HPK_VPX41735_039_2-S_HM_ER__PQC_Flute_1_FET_2022-07-20T18-07-24.json,HEPHY
41735,2S,WW,1252481,170939,41735_039_2-S_HM_WW,4.913,41735_039_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_039_2-S_HM_WR__PQC_Flute_1_FET_2022-07-20T16-36-57.json,HEPHY
41735,2S,WW,1254221,170939,41735_039_2-S_HM_WW,4.386,41735_039_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos1,0.3,,,,,,HPK_VPX41735_039_2-S_HM_WL__PQC_Flute_1_FET_2022-07-20T17-11-29.json,HEPHY
41735,2S,EE,1255401,170958,41735_046_2-S_HM_EE,4.752,41735_046_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX41735_046_2-S_HM_EL__PQC_Flute_1_FET_2022-07-20T21-20-25.json,HEPHY
41735,2S,EE,1256461,170958,41735_046_2-S_HM_EE,3.79,41735_046_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX41735_046_2-S_HM_ER__PQC_Flute_1_FET_2022-07-20T21-07-02.json,HEPHY
41735,2S,WW,1246141,170971,41735_046_2-S_HM_WW,4.246,41735_046_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_046_2-S_HM_WL__PQC_Flute_1_FET_2022-07-20T19-51-16.json,HEPHY
41735,2S,WW,1254741,170971,41735_046_2-S_HM_WW,4.745,41735_046_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_046_2-S_HM_WR__PQC_Flute_1_FET_2022-07-20T19-38-07.json,HEPHY
41735,2S,EE,1252361,170972,41735_047_2-S_HM_EE,4.792,41735_047_2-S_HM_EE,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX41735_047_2-S_HM_EL__PQC_Flute_1_FET_2022-07-22T10-55-49.json,HEPHY
41735,2S,EE,1255141,170972,41735_047_2-S_HM_EE,3.795,41735_047_2-S_HM_EE,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos4,0.3,,,,,,HPK_VPX41735_047_2-S_HM_ER__PQC_Flute_1_FET_2022-07-22T10-42-26.json,HEPHY
41735,2S,WW,1246821,170975,41735_047_2-S_HM_WW,4.136,41735_047_2-S_HM_WW,PQC1,FET_PSS,Not Used,Left,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_047_2-S_HM_WL__PQC_Flute_1_FET_2022-07-22T09-51-39.json,HEPHY
41735,2S,WW,1251181,170975,41735_047_2-S_HM_WW,4.75,41735_047_2-S_HM_WW,PQC1,FET_PSS,Not Used,Right,FET,PQC Flute 1 Pos3,0.3,,,,,,HPK_VPX41735_047_2-S_HM_WR__PQC_Flute_1_FET_2022-07-22T09-37-47.json,HEPHY
41736,2S,EE,1184557,170994,41736_004_2-S_HM_EE,4.203,41736_004_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_004_2-S_HM_E_flute1_L_FET_24_6_2022_13h15m17s.txt,Perugia
41736,2S,WW,1184224,170997,41736_004_2-S_HM_WW,4.21,41736_004_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_004_2-S_HM_W_flute1_L_FET_24_6_2022_14h40m43s.txt,Perugia
41736,2S,EE,1184317,171030,41736_012_2-S_HM_EE,4.163,41736_012_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_012_2-S_HM_E_flute1_L_FET_17_6_2022_15h33m26s.txt,Perugia
41736,2S,EE,1184344,171030,41736_012_2-S_HM_EE,4.141,41736_012_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_012_2-S_HM_E_flute1_R_FET_17_6_2022_15h23m53s.txt,Perugia
41736,2S,WW,1184638,171033,41736_012_2-S_HM_WW,4.14,41736_012_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_012_2-S_HM_W_flute1_R_FET_17_6_2022_17h1m39s.txt,Perugia
41736,2S,WW,1184746,171033,41736_012_2-S_HM_WW,4.111,41736_012_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_012_2-S_HM_W_flute1_L_FET_17_6_2022_16h48m48s.txt,Perugia
41736,2S,EE,1184320,171056,41736_021_2-S_HM_EE,4.166,41736_021_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_021_2-S_HM_E_flute1_L_FET_24_6_2022_15h23m20s.txt,Perugia
41736,2S,WW,1184254,171059,41736_021_2-S_HM_WW,4.115,41736_021_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_021_2-S_HM_W_flute1_L_FET_24_6_2022_16h8m35s.txt,Perugia
41736,2S,EE,1184773,171092,41736_028_2-S_HM_EE,4.326,41736_028_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_028_2-S_HM_E_flute1_R_FET_24_6_2022_9h16m54s.txt,Perugia
41736,2S,EE,1184785,171092,41736_028_2-S_HM_EE,4.361,41736_028_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_028_2-S_HM_E_flute1_L_FET_24_6_2022_9h27m26s.txt,Perugia
41736,2S,WW,1184221,171095,41736_028_2-S_HM_WW,4.325,41736_028_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_028_2-S_HM_W_flute1_L_FET_24_6_2022_10h38m44s.txt,Perugia
41736,2S,WW,1184743,171095,41736_028_2-S_HM_WW,4.369,41736_028_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_028_2-S_HM_W_flute1_R_FET_24_6_2022_10h55m4s.txt,Perugia
41736,2S,EE,1184464,171118,41736_033_2-S_HM_EE,4.328,41736_033_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_033_2-S_HM_E_flute1_L_FET_24_6_2022_16h52m21s.txt,Perugia
41736,2S,WW,1184623,171131,41736_033_2-S_HM_WW,4.347,41736_033_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_033_2-S_HM_W_flute1_L_FET_24_6_2022_17h30m35s.txt,Perugia
41736,2S,EE,1184179,171158,41736_045_2-S_HM_EE,4.222,41736_045_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_045_2-S_HM_E_flute1_L_FET_24_6_2022_11h12m13s.txt,Perugia
41736,2S,EE,1184230,171158,41736_045_2-S_HM_EE,4.202,41736_045_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_045_2-S_HM_E_flute1_R_FET_24_6_2022_11h3m20s.txt,Perugia
41736,2S,WW,1184362,171171,41736_045_2-S_HM_WW,4.249,41736_045_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_045_2-S_HM_W_flute1_R_FET_24_6_2022_13h3m10s.txt,Perugia
41736,2S,WW,1184869,171171,41736_045_2-S_HM_WW,4.213,41736_045_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41736_045_2-S_HM_W_flute1_L_FET_24_6_2022_12h21m33s.txt,Perugia
41737,2S,EE,1136378,171216,41737_005_2-S_HM_EE,4.248,41737_005_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_005_2-S_HM_E_flute1_L_FET_29_6_2022_9h19m42s.txt,Perugia
41737,2S,EE,1136519,171216,41737_005_2-S_HM_EE,4.201,41737_005_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_005_2-S_HM_E_flute1_R_FET_29_6_2022_9h10m11s.txt,Perugia
41737,2S,WW,1136678,171219,41737_005_2-S_HM_WW,4.166,41737_005_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_005_2-S_HM_W_flute1_L_FET_29_6_2022_10h37m50s.txt,Perugia
41737,2S,WW,1137227,171219,41737_005_2-S_HM_WW,4.19,41737_005_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_005_2-S_HM_W_flute1_R_FET_29_6_2022_10h56m22s.txt,Perugia
41737,2S,EE,1137194,171274,41737_014_2-S_HM_EE,4.257,41737_014_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_014_2-S_HM_E_flute1_L_FET_29_6_2022_12h52m24s.txt,Perugia
41737,2S,WW,1137035,171277,41737_014_2-S_HM_WW,4.099,41737_014_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_014_2-S_HM_W_flute1_L_FET_29_6_2022_14h17m10s.txt,Perugia
41737,2S,EE,1136765,171314,41737_019_2-S_HM_EE,4.166,41737_019_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_019_2-S_HM_E_flute1_L_FET_29_6_2022_11h17m38s.txt,Perugia
41737,2S,EE,1136825,171314,41737_019_2-S_HM_EE,4.117,41737_019_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_019_2-S_HM_E_flute1_R_FET_29_6_2022_11h7m59s.txt,Perugia
41737,2S,WW,1136792,171317,41737_019_2-S_HM_WW,4.1,41737_019_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_019_2-S_HM_W_flute1_L_FET_29_6_2022_12h27m20s.txt,Perugia
41737,2S,WW,1136945,171317,41737_019_2-S_HM_WW,4.165,41737_019_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_019_2-S_HM_W_flute1_R_FET_29_6_2022_12h40m13s.txt,Perugia
41737,2S,EE,1136936,171354,41737_026_2-S_HM_EE,4.292,41737_026_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_026_2-S_HM_E_flute1_L_FET_29_6_2022_16h34m1s.txt,Perugia
41737,2S,WW,1136912,171357,41737_026_2-S_HM_WW,4.187,41737_026_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_026_2-S_HM_W_flute1_L_FET_29_6_2022_17h8m49s.txt,Perugia
41737,2S,EE,1136411,171394,41737_031_2-S_HM_EE,4.256,41737_031_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_031_2-S_HM_E_flute1_R_FET_29_6_2022_14h47m11s.txt,Perugia
41737,2S,EE,1136711,171394,41737_031_2-S_HM_EE,4.32,41737_031_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_031_2-S_HM_E_flute1_L_FET_29_6_2022_14h57m50s.txt,Perugia
41737,2S,WW,1136624,171397,41737_031_2-S_HM_WW,4.326,41737_031_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_031_2-S_HM_W_flute1_R_FET_29_6_2022_16h21m2s.txt,Perugia
41737,2S,WW,1137107,171397,41737_031_2-S_HM_WW,4.269,41737_031_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_031_2-S_HM_W_flute1_L_FET_29_6_2022_16h7m31s.txt,Perugia
41737,2S,EE,1136942,171434,41737_036_2-S_HM_EE,4.278,41737_036_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_036_2-S_HM_E_flute1_L_FET_30_6_2022_9h48m39s.txt,Perugia
41737,2S,WW,1136573,171437,41737_036_2-S_HM_WW,4.216,41737_036_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_036_2-S_HM_W_flute1_L_FET_30_6_2022_10h23m19s.txt,Perugia
41737,2S,EE,1136528,171474,41737_042_2-S_HM_EE,4.256,41737_042_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_042_2-S_HM_E_flute1_L_FET_30_6_2022_11h2m30s.txt,Perugia
41737,2S,EE,1136855,171474,41737_042_2-S_HM_EE,4.196,41737_042_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_042_2-S_HM_E_flute1_R_FET_30_6_2022_11h15m32s.txt,Perugia
41737,2S,WW,1136540,171477,41737_042_2-S_HM_WW,4.213,41737_042_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_042_2-S_HM_W_flute1_R_FET_30_6_2022_13h25m29s.txt,Perugia
41737,2S,WW,1136915,171477,41737_042_2-S_HM_WW,4.154,41737_042_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_042_2-S_HM_W_flute1_L_FET_30_6_2022_12h37m50s.txt,Perugia
41737,2S,EE,1137083,171514,41737_048_2-S_HM_EE,4.261,41737_048_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_048_2-S_HM_E_flute1_L_FET_30_6_2022_13h37m50s.txt,Perugia
41737,2S,WW,1136747,171517,41737_048_2-S_HM_WW,4.168,41737_048_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41737_048_2-S_HM_W_flute1_L_FET_30_6_2022_14h11m44s.txt,Perugia
41738,2S,EE,1132099,171532,41738_020_2-S_HM_EE,3.94,41738_020_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_020_2-S_HM_E_flute1_L_FET_16_6_2022_13h1m10s.txt,Perugia
41738,2S,EE,1132216,171532,41738_020_2-S_HM_EE,3.837,41738_020_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_020_2-S_HM_E_flute1_R_FET_16_6_2022_12h52m33s.txt,Perugia
41738,2S,WW,1132090,171535,41738_020_2-S_HM_WW,3.843,41738_020_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_020_2-S_HM_W_flute1_L_FET_16_6_2022_15h18m47s.txt,Perugia
41738,2S,WW,1132339,171535,41738_020_2-S_HM_WW,3.912,41738_020_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_020_2-S_HM_W_flute1_R_FET_16_6_2022_15h32m9s.txt,Perugia
41738,2S,EE,1132114,171550,41738_030_2-S_HM_EE,4.104,41738_030_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_030_2-S_HM_E_flute1_L_FET_17_6_2022_10h38m25s.txt,Perugia
41738,2S,WW,1131766,171553,41738_030_2-S_HM_WW,4.003,41738_030_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_030_2-S_HM_W_flute1_L_FET_17_6_2022_11h20m43s.txt,Perugia
41738,2S,EE,1132369,171554,41738_035_2-S_HM_EE,4.061,41738_035_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_035_2-S_HM_E_flute1_L_FET_16_6_2022_15h51m4s.txt,Perugia
41738,2S,EE,1132387,171554,41738_035_2-S_HM_EE,3.988,41738_035_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_035_2-S_HM_E_flute1_R_FET_16_6_2022_15h39m33s.txt,Perugia
41738,2S,WW,1132132,171557,41738_035_2-S_HM_WW,4.019,41738_035_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_035_2-S_HM_W_flute1_R_FET_16_6_2022_17h38m59s.txt,Perugia
41738,2S,WW,1132228,171557,41738_035_2-S_HM_WW,3.941,41738_035_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_035_2-S_HM_W_flute1_L_FET_16_6_2022_17h25m46s.txt,Perugia
41738,2S,EE,1131727,171572,41738_041_2-S_HM_EE,3.987,41738_041_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_041_2-S_HM_E_flute1_L_FET_17_6_2022_12h4m17s.txt,Perugia
41738,2S,WW,1132033,171575,41738_041_2-S_HM_WW,3.856,41738_041_2-S_HM_WW,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_041_2-S_HM_W_flute1_L_FET_17_6_2022_12h43m15s.txt,Perugia
41738,2S,EE,1131907,171576,41738_043_2-S_HM_EE,3.923,41738_043_2-S_HM_EE,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_043_2-S_HM_E_flute1_R_FET_17_6_2022_8h47m14s.txt,Perugia
41738,2S,EE,1132042,171576,41738_043_2-S_HM_EE,4.019,41738_043_2-S_HM_EE,PQC1,FET_2S,Not Used,Left,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_043_2-S_HM_E_flute1_L_FET_17_6_2022_8h55m36s.txt,Perugia
41738,2S,WW,1131877,171579,41738_043_2-S_HM_WW,3.991,41738_043_2-S_HM_WW,PQC1,FET_2S,Not Used,Right,FET1,PQC_HM_POSITION 1,0.5,,,,20.0,20.0,HPK_41738_043_2-S_HM_W_flute1_R_FET_17_6_2022_10h25m45s.txt,Perugia
