batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VTH_V,RSH_OHMSQR
42651,2S,EE,Perugia,Right,20.0,20.0,4.215,18.420531
42651,2S,EE,Perugia,Right,20.0,20.0,4.215,18.463262
42651,2S,EE,Perugia,Right,20.0,20.0,4.332,18.215836
42651,2S,EE,Perugia,Right,20.0,20.0,4.332,18.469954
42651,2S,EE,Perugia,Right,20.0,20.0,4.332,18.420531
42651,2S,EE,Perugia,Right,20.0,20.0,4.332,18.463262
42651,2S,EE,Perugia,Right,20.0,20.0,4.316,18.215836
42651,2S,EE,Perugia,Right,20.0,20.0,4.316,18.469954
42651,2S,EE,Perugia,Right,20.0,20.0,4.316,18.420531
42651,2S,EE,Perugia,Right,20.0,20.0,4.316,18.463262
42651,2S,WW,Perugia,Right,20.0,20.0,4.255,18.366894
42651,2S,WW,Perugia,Right,20.0,20.0,4.255,18.238164
42651,2S,WW,Perugia,Right,20.0,20.0,4.255,18.38223
42651,2S,WW,Perugia,Right,20.0,20.0,4.227,18.366894
42651,2S,WW,Perugia,Right,20.0,20.0,4.227,18.238164
42651,2S,WW,Perugia,Right,20.0,20.0,4.227,18.38223
42651,2S,WW,Perugia,Right,20.0,20.0,4.362,18.366894
42651,2S,WW,Perugia,Right,20.0,20.0,4.362,18.238164
42651,2S,WW,Perugia,Right,20.0,20.0,4.362,18.38223
42651,2S,WW,Perugia,Right,20.0,20.0,4.315,18.366894
42651,2S,WW,Perugia,Right,20.0,20.0,4.315,18.238164
42651,2S,WW,Perugia,Right,20.0,20.0,4.315,18.38223
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.224,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.177,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.241,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.17,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.067,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.126,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.226,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.19,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.255,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.271,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.138,18.551065
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.319323
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,19.138867
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.559908
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.555832
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,19.228835
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.581632000000003
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.460526
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,19.159921
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.557566
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.538612
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,19.174706
42651,2S,WW,Perugia,Left,20.0,20.0,4.201,18.551065
42652,2S,EE,Perugia,Right,20.0,20.0,3.516,19.935839
42652,2S,EE,Perugia,Right,20.0,20.0,3.516,18.83582
42652,2S,EE,Perugia,Right,20.0,20.0,3.516,24.256283
42652,2S,EE,Perugia,Right,20.0,20.0,3.516,21.413688
42652,2S,EE,Perugia,Right,20.0,20.0,4.014,19.935839
42652,2S,EE,Perugia,Right,20.0,20.0,4.014,18.83582
42652,2S,EE,Perugia,Right,20.0,20.0,4.014,24.256283
42652,2S,EE,Perugia,Right,20.0,20.0,4.014,21.413688
42652,2S,EE,Perugia,Right,20.0,20.0,1.683,19.935839
42652,2S,EE,Perugia,Right,20.0,20.0,1.683,18.83582
42652,2S,EE,Perugia,Right,20.0,20.0,1.683,24.256283
42652,2S,EE,Perugia,Right,20.0,20.0,1.683,21.413688
42652,2S,EE,Perugia,Right,20.0,20.0,2.763,19.935839
42652,2S,EE,Perugia,Right,20.0,20.0,2.763,18.83582
42652,2S,EE,Perugia,Right,20.0,20.0,2.763,24.256283
42652,2S,EE,Perugia,Right,20.0,20.0,2.763,21.413688
42652,2S,EE,Perugia,Left,20.0,20.0,4.278,18.218061
42652,2S,EE,Perugia,Left,20.0,20.0,4.278,18.203932
42652,2S,EE,Perugia,Left,20.0,20.0,4.278,18.29981
42652,2S,EE,Perugia,Left,20.0,20.0,4.278,18.246884
42652,2S,EE,Perugia,Left,20.0,20.0,4.278,18.706275
42652,2S,EE,Perugia,Left,20.0,20.0,4.278,18.147531
42652,2S,EE,Perugia,Left,20.0,20.0,4.278,18.203261
42652,2S,EE,Perugia,Left,20.0,20.0,4.246,18.218061
42652,2S,EE,Perugia,Left,20.0,20.0,4.246,18.203932
42652,2S,EE,Perugia,Left,20.0,20.0,4.246,18.29981
42652,2S,EE,Perugia,Left,20.0,20.0,4.246,18.246884
42652,2S,EE,Perugia,Left,20.0,20.0,4.246,18.706275
42652,2S,EE,Perugia,Left,20.0,20.0,4.246,18.147531
42652,2S,EE,Perugia,Left,20.0,20.0,4.246,18.203261
42652,2S,EE,Perugia,Left,20.0,20.0,4.223,18.218061
42652,2S,EE,Perugia,Left,20.0,20.0,4.223,18.203932
42652,2S,EE,Perugia,Left,20.0,20.0,4.223,18.29981
42652,2S,EE,Perugia,Left,20.0,20.0,4.223,18.246884
42652,2S,EE,Perugia,Left,20.0,20.0,4.223,18.706275
42652,2S,EE,Perugia,Left,20.0,20.0,4.223,18.147531
42652,2S,EE,Perugia,Left,20.0,20.0,4.223,18.203261
42652,2S,EE,Perugia,Left,20.0,20.0,4.22,18.218061
42652,2S,EE,Perugia,Left,20.0,20.0,4.22,18.203932
42652,2S,EE,Perugia,Left,20.0,20.0,4.22,18.29981
42652,2S,EE,Perugia,Left,20.0,20.0,4.22,18.246884
42652,2S,EE,Perugia,Left,20.0,20.0,4.22,18.706275
42652,2S,EE,Perugia,Left,20.0,20.0,4.22,18.147531
42652,2S,EE,Perugia,Left,20.0,20.0,4.22,18.203261
42652,2S,EE,Perugia,Left,20.0,20.0,3.942,18.218061
42652,2S,EE,Perugia,Left,20.0,20.0,3.942,18.203932
42652,2S,EE,Perugia,Left,20.0,20.0,3.942,18.29981
42652,2S,EE,Perugia,Left,20.0,20.0,3.942,18.246884
42652,2S,EE,Perugia,Left,20.0,20.0,3.942,18.706275
42652,2S,EE,Perugia,Left,20.0,20.0,3.942,18.147531
42652,2S,EE,Perugia,Left,20.0,20.0,3.942,18.203261
42652,2S,EE,Perugia,Left,20.0,20.0,4.283,18.218061
42652,2S,EE,Perugia,Left,20.0,20.0,4.283,18.203932
42652,2S,EE,Perugia,Left,20.0,20.0,4.283,18.29981
42652,2S,EE,Perugia,Left,20.0,20.0,4.283,18.246884
42652,2S,EE,Perugia,Left,20.0,20.0,4.283,18.706275
42652,2S,EE,Perugia,Left,20.0,20.0,4.283,18.147531
42652,2S,EE,Perugia,Left,20.0,20.0,4.283,18.203261
42652,2S,EE,Perugia,Left,20.0,20.0,4.237,18.218061
42652,2S,EE,Perugia,Left,20.0,20.0,4.237,18.203932
42652,2S,EE,Perugia,Left,20.0,20.0,4.237,18.29981
42652,2S,EE,Perugia,Left,20.0,20.0,4.237,18.246884
42652,2S,EE,Perugia,Left,20.0,20.0,4.237,18.706275
42652,2S,EE,Perugia,Left,20.0,20.0,4.237,18.147531
42652,2S,EE,Perugia,Left,20.0,20.0,4.237,18.203261
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.611,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.29,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.689,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.759,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.068,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.122,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.089,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,4.263,18.185692
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,19.759441
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,20.489468
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,19.576529
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,19.252351
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,20.803015
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,20.698352
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,20.638959
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,20.821316
42652,2S,WW,Perugia,Left,20.0,20.0,3.019,18.185692
42652,2S,WW,Perugia,Right,20.0,20.0,4.277,18.366325
42652,2S,WW,Perugia,Right,20.0,20.0,4.277,18.424572
42652,2S,WW,Perugia,Right,20.0,20.0,4.277,18.35985
42652,2S,WW,Perugia,Right,20.0,20.0,4.277,18.302818
42652,2S,WW,Perugia,Right,20.0,20.0,4.222,18.366325
42652,2S,WW,Perugia,Right,20.0,20.0,4.222,18.424572
42652,2S,WW,Perugia,Right,20.0,20.0,4.222,18.35985
42652,2S,WW,Perugia,Right,20.0,20.0,4.222,18.302818
42652,2S,WW,Perugia,Right,20.0,20.0,4.212,18.366325
42652,2S,WW,Perugia,Right,20.0,20.0,4.212,18.424572
42652,2S,WW,Perugia,Right,20.0,20.0,4.212,18.35985
42652,2S,WW,Perugia,Right,20.0,20.0,4.212,18.302818
42652,2S,WW,Perugia,Right,20.0,20.0,4.252,18.366325
42652,2S,WW,Perugia,Right,20.0,20.0,4.252,18.424572
42652,2S,WW,Perugia,Right,20.0,20.0,4.252,18.35985
42652,2S,WW,Perugia,Right,20.0,20.0,4.252,18.302818
42256,2S,WW,Brown,Right,20.0,20.023,4.549,18.9057
42256,2S,WW,Brown,Right,20.0,20.083,4.456,18.64273
42256,2S,WW,Brown,Left,20.0,20.084,4.408,18.88161
42649,PSS,EE,Perugia,Right,20.0,20.0,3.54,19.679461
42649,PSS,EE,Perugia,Right,20.0,20.0,3.54,18.724469000000003
42649,PSS,EE,Perugia,Right,20.0,20.0,3.54,18.597508
42649,PSS,EE,Perugia,Right,20.0,20.0,3.54,20.059452
42649,PSS,EE,Perugia,Right,20.0,20.0,3.971,19.679461
42649,PSS,EE,Perugia,Right,20.0,20.0,3.971,18.724469000000003
42649,PSS,EE,Perugia,Right,20.0,20.0,3.971,18.597508
42649,PSS,EE,Perugia,Right,20.0,20.0,3.971,20.059452
42649,PSS,EE,Perugia,Right,20.0,20.0,4.104,19.679461
42649,PSS,EE,Perugia,Right,20.0,20.0,4.104,18.724469000000003
42649,PSS,EE,Perugia,Right,20.0,20.0,4.104,18.597508
42649,PSS,EE,Perugia,Right,20.0,20.0,4.104,20.059452
42649,PSS,EE,Perugia,Right,20.0,20.0,3.34,19.679461
42649,PSS,EE,Perugia,Right,20.0,20.0,3.34,18.724469000000003
42649,PSS,EE,Perugia,Right,20.0,20.0,3.34,18.597508
42649,PSS,EE,Perugia,Right,20.0,20.0,3.34,20.059452
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.218776
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.300455000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.182167000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.30048
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.288747
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.462656
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.200311000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.148,18.156882000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.218776
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.300455000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.182167000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.30048
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.288747
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.462656
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.200311000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.198,18.156882000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.218776
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.300455000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.182167000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.30048
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.288747
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.462656
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.200311000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.157,18.156882000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.218776
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.300455000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.182167000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.30048
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.288747
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.462656
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.200311000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.135,18.156882000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.218776
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.300455000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.182167000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.30048
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.288747
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.462656
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.200311000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.115,18.156882000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.218776
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.300455000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.182167000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.30048
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.288747
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.462656
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.200311000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.028,18.156882000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.218776
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.300455000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.182167000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.30048
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.288747
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.462656
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.200311000000003
42649,PSS,EE,Perugia,Left,20.0,20.0,4.147,18.156882000000003
