batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_V
34341,PSS,WW,Brown,Right,20.0,20.021,-3.128
34341,PSS,EE,Brown,Right,20.0,20.08,-3.069
34341,PSS,WW,Brown,Right,20.0,20.041,-3.162
34341,PSS,EE,Brown,Right,20.0,20.006,-3.233
34341,PSS,WW,Brown,Right,20.0,20.041,-3.153
34341,PSS,EE,Brown,Left,20.0,20.127,-3.025
34341,PSS,WW,Brown,Right,20.0,20.06,-3.144
34341,PSS,EE,Brown,Right,20.0,20.002,-3.161
34341,PSS,WW,Brown,Left,20.0,20.104,-3.042
34341,PSS,EE,Brown,Left,20.0,20.124,-2.851
34341,PSS,WW,Brown,Left,20.0,20.147,-2.823
34341,PSS,EE,Brown,Left,20.0,20.014,-2.869
34341,PSS,WW,Brown,Right,20.0,20.012,-2.955
34341,PSS,EE,Brown,Right,20.0,20.067,-2.963
34341,PSS,WW,Brown,Right,20.0,20.027,-2.989
34341,PSS,EE,Brown,Right,20.0,20.02,-3.007
34341,PSS,WW,Brown,Right,20.0,20.045,-2.941
34341,PSS,EE,Brown,Right,20.0,20.095,-3.004
34341,PSS,WW,Brown,Right,20.0,20.048,-3.043
34341,PSS,EE,Brown,Right,20.0,20.03,-2.962
34341,PSS,WW,Brown,Right,20.0,20.038,-2.91
34341,PSS,EE,Brown,Right,20.0,20.11,-3.002
34341,PSS,WW,Brown,Left,20.0,20.129,-2.92
34343,PSS,EE,Brown,Right,20.0,20.021,-2.836
34343,PSS,WW,Brown,Right,20.0,20.009,-2.967
34343,PSS,EE,Brown,Right,20.0,20.068,-2.882
34343,PSS,WW,Brown,Right,20.0,20.038,-2.906
34343,PSS,EE,Brown,Right,20.0,20.063,-2.896
34343,PSS,WW,Brown,Right,20.0,20.021,-2.95
34343,PSS,EE,Brown,Right,20.0,20.006,-2.881
34343,PSS,WW,Brown,Right,20.0,20.01,-2.95
34343,PSS,EE,Brown,Right,20.0,20.003,-2.858
34343,PSS,WW,Brown,Right,20.0,20.002,-2.953
34343,PSS,EE,Brown,Left,20.0,20.085,-2.92
34343,PSS,WW,Brown,Right,20.0,20.046,-2.981
34343,PSS,EE,Brown,Right,20.0,20.005,-2.885
34343,PSS,WW,Brown,Right,20.0,20.015,-2.948
34343,PSS,EE,Brown,Right,20.0,20.061,-2.97
34343,PSS,WW,Brown,Right,20.0,20.023,-3.019
34343,PSS,EE,Brown,Right,20.0,20.031,-2.896
34343,PSS,WW,Brown,Right,20.0,20.067,-2.872
34343,PSS,EE,Brown,Right,20.0,20.127,-2.953
34343,PSS,WW,Brown,Right,20.0,20.14,-2.95
34343,PSS,EE,Brown,Right,20.0,20.019,-2.669
34343,PSS,WW,Brown,Right,20.0,20.013,-2.761
34343,PSS,EE,Brown,Right,20.0,20.034,-2.683
34343,PSS,EE,Brown,Right,20.0,20.055,-2.76
34343,PSS,WW,Brown,Right,20.0,20.067,-2.817
34343,PSS,EE,Brown,Left,20.0,20.141,-2.813
34343,PSS,WW,Brown,Right,20.0,20.117,-2.828
34343,PSS,WW,Brown,Left,20.0,20.155,-2.652
34343,PSS,EE,Brown,Right,20.0,20.035,-2.776
34343,PSS,WW,Brown,Left,20.0,20.083,-2.64
34343,PSS,WW,Brown,Right,20.0,20.081,-2.771
34343,PSS,EE,Brown,Right,20.0,20.153,-2.817
34343,PSS,WW,Brown,Right,20.0,20.033,-2.877
35719,2S,EE,Perugia,Left,20.0,20.0,-2.747
35719,2S,WW,Perugia,Left,20.0,20.0,-2.772
35719,2S,EE,Perugia,Left,20.0,20.0,-2.751
35719,2S,WW,Perugia,Left,20.0,20.0,-2.785
35719,2S,WW,Perugia,Left,20.0,20.0,-2.776
35719,2S,WW,Perugia,Left,20.0,20.0,-2.729
35719,2S,EE,Perugia,Left,20.0,20.0,-2.964
35719,2S,WW,Perugia,Left,20.0,20.0,-2.86
35719,2S,EE,Perugia,Left,20.0,20.0,-2.796
35719,2S,WW,Perugia,Left,20.0,20.0,-2.824
35719,2S,EE,Perugia,Left,20.0,20.0,-2.663
35719,2S,WW,Perugia,Left,20.0,20.0,-2.706
35719,2S,EE,Perugia,Left,20.0,20.0,-2.642
35719,2S,WW,Perugia,Left,20.0,20.0,-2.686
35719,2S,EE,Perugia,Left,20.0,20.0,-2.663
35719,2S,WW,Perugia,Left,20.0,20.0,-2.7
35719,2S,EE,Perugia,Left,20.0,20.0,-2.691
35713,PSS,EE,Perugia,Left,20.0,20.0,-3.039
35713,PSS,WW,Perugia,Left,20.0,20.0,-3.058
35713,PSS,WW,Perugia,Left,20.0,20.0,-3.083
35713,PSS,EE,Perugia,Left,20.0,20.0,-3.059
35713,PSS,WW,Perugia,Left,20.0,20.0,-3.099
35713,PSS,EE,Perugia,Left,20.0,20.0,-3.123
35713,PSS,WW,Perugia,Left,20.0,20.0,-3.155
35713,PSS,EE,Perugia,Left,20.0,20.0,-3.016
35713,PSS,WW,Perugia,Left,20.0,20.0,-2.997
35713,PSS,EE,Perugia,Left,20.0,20.0,-2.824
35713,PSS,WW,Perugia,Left,20.0,20.0,-2.844
35713,PSS,EE,Perugia,Left,20.0,20.0,-2.861
35713,PSS,WW,Perugia,Left,20.0,20.0,-2.866
35713,PSS,EE,Perugia,Left,20.0,20.0,-2.84
35722,2S,EE,Brown,Right,20.0,20.004,-2.686
35722,2S,WW,Brown,Right,20.0,20.009,-2.744
35722,2S,EE,Brown,Right,20.0,20.003,-2.632
35722,2S,WW,Brown,Right,20.0,20.003,-2.728
35722,2S,EE,Brown,Right,20.0,20.044,-2.587
35722,2S,WW,Brown,Right,20.0,20.055,-2.665
35722,2S,EE,Brown,Right,20.0,20.026,-2.545
35722,2S,WW,Brown,Right,20.0,20.031,-2.636
35722,2S,EE,Brown,Right,20.0,20.043,-2.448
35722,2S,WW,Brown,Right,20.0,20.014,-2.604
35722,2S,EE,Brown,Right,20.0,20.001,-2.487
35722,2S,WW,Brown,Right,20.0,20.005,-2.595
35722,2S,EE,Brown,Right,20.0,20.052,-2.395
35722,2S,WW,Brown,Right,20.0,20.043,-2.543
35722,2S,EE,Brown,Right,20.0,20.031,-2.446
35722,2S,WW,Brown,Right,20.0,20.033,-2.542
35952,2S,EE,Brown,Right,20.0,20.009,-2.804
35952,2S,WW,Brown,Right,20.0,20.015,-2.871
35952,2S,EE,Brown,Right,20.0,20.067,-2.811
35952,2S,WW,Brown,Right,20.0,20.025,-2.914
35717,2S,EE,Brown,Right,20.0,20.029,-2.577
35717,2S,WW,Brown,Right,20.0,20.033,-2.666
35717,2S,EE,Brown,Right,20.0,20.013,-2.615
35717,2S,WW,Brown,Right,20.0,20.039,-2.662
35717,2S,EE,Brown,Right,20.0,20.083,-2.665
35717,2S,WW,Brown,Right,20.0,20.094,-2.707
35717,2S,EE,Brown,Right,20.0,20.081,-2.649
35717,2S,WW,Brown,Right,20.0,20.081,-2.723
35717,2S,EE,Brown,Right,20.0,20.017,-2.632
35717,2S,WW,Brown,Right,20.0,20.039,-2.713
35717,2S,EE,Brown,Right,20.0,20.092,-2.537
35717,2S,WW,Brown,Right,20.0,20.067,-2.587
35717,2S,EE,Brown,Right,20.0,20.085,-2.533
35717,2S,WW,Brown,Right,20.0,20.094,-2.605
35717,2S,EE,Brown,Right,20.0,20.101,-2.501
35717,2S,WW,Brown,Right,20.0,20.094,-2.58
35717,2S,EE,Brown,Right,20.0,20.055,-2.578
35717,2S,WW,Brown,Right,20.0,20.065,-2.621
35717,2S,EE,Brown,Right,20.0,20.092,-2.585
35717,2S,WW,Brown,Right,20.0,20.094,-2.676
35718,2S,EE,Brown,Right,20.0,20.119,-2.652
35718,2S,WW,Brown,Right,20.0,20.068,-2.69
35718,2S,EE,Brown,Right,20.0,20.004,-2.658
35718,2S,WW,Brown,Right,20.0,20.012,-2.734
35718,2S,EE,Brown,Right,20.0,20.108,-2.714
35718,2S,WW,Brown,Right,20.0,20.118,-2.735
35718,2S,EE,Brown,Right,20.0,20.042,-2.716
35718,2S,WW,Brown,Right,20.0,20.034,-2.759
35718,2S,EE,Brown,Right,20.0,20.058,-2.533
35718,2S,WW,Brown,Right,20.0,20.068,-2.561
35718,2S,EE,Brown,Right,20.0,20.027,-2.465
35718,2S,WW,Brown,Right,20.0,20.058,-2.577
35718,2S,EE,Brown,Right,20.0,20.101,-2.516
35718,2S,WW,Brown,Right,20.0,20.105,-2.584
35718,2S,EE,Brown,Right,20.0,20.093,-2.613
35718,2S,WW,Brown,Right,20.0,20.094,-2.658
35953,2S,WW,HEPHY,Right,,,-2.926
35953,2S,WW,HEPHY,Left,,,-2.86
35953,2S,EE,HEPHY,Right,,,-2.939
35953,2S,EE,HEPHY,Left,,,-2.908
35953,2S,WW,HEPHY,Left,,,-2.912
35953,2S,WW,HEPHY,Right,,,-2.962
35953,2S,WW,HEPHY,Right,,,-2.992
35953,2S,WW,HEPHY,Left,,,-3.01
35953,2S,WW,HEPHY,Right,,,-2.995
35953,2S,WW,HEPHY,Left,,,-2.952
35953,2S,EE,HEPHY,Left,,,-2.977
35953,2S,EE,HEPHY,Right,,,-2.963
35953,2S,WW,HEPHY,Right,,,-3.031
35953,2S,WW,HEPHY,Left,,,-2.853
35952,2S,EE,Brown,Right,20.0,20.059,-2.842
35952,2S,WW,Brown,Right,20.0,20.068,-2.923
35952,2S,EE,Brown,Right,20.0,20.066,-2.904
35952,2S,WW,Brown,Right,20.0,20.065,-2.967
35952,2S,EE,Brown,Right,20.0,20.004,-2.827
35952,2S,WW,Brown,Right,20.0,20.013,-2.959
35952,2S,EE,Brown,Right,20.0,20.007,-2.696
35952,2S,WW,Brown,Right,20.0,20.033,-2.786
35952,2S,EE,Brown,Right,20.0,20.056,-2.689
35952,2S,WW,Brown,Right,20.0,20.069,-2.78
35952,2S,EE,Brown,Right,20.0,20.069,-2.723
35952,2S,WW,Brown,Right,20.0,20.064,-2.854
35952,2S,EE,Brown,Right,20.0,20.018,-2.74
35952,2S,WW,Brown,Right,20.0,20.007,-2.87
35952,2S,EE,Brown,Right,20.0,20.035,-2.802
35952,2S,WW,Brown,Right,20.0,20.043,-2.868
35953,2S,EE,HEPHY,Left,,,-3.012
35953,2S,EE,HEPHY,Right,,,-3.053
35953,2S,WW,HEPHY,Left,,,-2.962
35953,2S,WW,HEPHY,Right,,,-3.056
35953,2S,EE,HEPHY,Right,,,-2.892
35953,2S,EE,HEPHY,Left,,,-2.796
35953,2S,WW,HEPHY,Left,,,-2.888
35953,2S,WW,HEPHY,Right,,,-2.879
35953,2S,EE,HEPHY,Left,,,-2.827
35953,2S,EE,HEPHY,Right,,,-2.881
35953,2S,WW,HEPHY,Left,,,-2.874
35953,2S,WW,HEPHY,Right,,,-2.883
35953,2S,EE,HEPHY,Left,,,-2.867
35953,2S,EE,HEPHY,Right,,,-2.949
35953,2S,WW,HEPHY,Right,,,-2.93
35953,2S,WW,HEPHY,Left,,,-2.973
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.565
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.659
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.53
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.651
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.468
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.608
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.592
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.67
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.427
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.588
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.42
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.573
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.428
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.575
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.52
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.633
35714,PSS,EE,Perugia,Left,20.0,20.0,-2.468
35714,PSS,WW,Perugia,Left,20.0,20.0,-2.625
35957,2S,EE,HEPHY,Left,,,-2.883
35957,2S,EE,HEPHY,Right,,,-2.926
35957,2S,WW,HEPHY,Left,,,-2.914
35957,2S,WW,HEPHY,Right,,,-2.94
35957,2S,EE,HEPHY,Right,,,-2.899
35957,2S,EE,HEPHY,Left,,,-2.884
35957,2S,WW,HEPHY,Right,,,-2.935
35957,2S,WW,HEPHY,Left,,,-2.898
35957,2S,EE,HEPHY,Right,,,-2.875
35957,2S,EE,HEPHY,Left,,,-2.864
35957,2S,WW,HEPHY,Left,,,-2.883
35957,2S,WW,HEPHY,Right,,,-2.927
35957,2S,EE,HEPHY,Left,,,-2.908
35957,2S,EE,HEPHY,Right,,,-2.937
35957,2S,WW,HEPHY,Left,,,-2.949
35957,2S,WW,HEPHY,Right,,,-2.959
35957,2S,EE,HEPHY,Left,,,-2.799
35957,2S,EE,HEPHY,Right,,,-2.809
35957,2S,WW,HEPHY,Right,,,-2.868
35957,2S,WW,HEPHY,Left,,,-2.813
35957,2S,EE,HEPHY,Right,,,-2.821
35957,2S,EE,HEPHY,Left,,,-2.815
35957,2S,WW,HEPHY,Left,,,-6.05
35957,2S,EE,HEPHY,Right,,,-2.882
35957,2S,EE,HEPHY,Left,,,-2.865
35957,2S,WW,HEPHY,Right,,,-2.923
35957,2S,WW,HEPHY,Left,,,-2.89
35957,2S,EE,HEPHY,Right,,,-2.87
35957,2S,EE,HEPHY,Left,,,-2.864
35957,2S,WW,HEPHY,Left,,,-2.878
35957,2S,WW,HEPHY,Right,,,-2.929
35958,2S,EE,HEPHY,Right,,,-2.705
35958,2S,EE,HEPHY,Left,,,-2.694
35958,2S,WW,HEPHY,Right,,,-2.761
35958,2S,WW,HEPHY,Left,,,-2.703
35958,2S,EE,HEPHY,Right,,,-2.73
35958,2S,EE,HEPHY,Left,,,-2.739
35958,2S,WW,HEPHY,Right,,,-2.759
35958,2S,WW,HEPHY,Left,,,-2.722
35958,2S,EE,HEPHY,Left,,,-2.798
35958,2S,EE,HEPHY,Right,,,-2.78
35958,2S,WW,HEPHY,Right,,,-2.812
35958,2S,WW,HEPHY,Left,,,-2.782
35958,2S,EE,HEPHY,Left,,,-2.556
35958,2S,EE,HEPHY,Right,,,-2.559
35958,2S,WW,HEPHY,Right,,,-2.606
35958,2S,WW,HEPHY,Left,,,-2.581
35958,2S,EE,HEPHY,Right,,,-2.566
35958,2S,EE,HEPHY,Left,,,-2.576
35958,2S,WW,HEPHY,Left,,,-2.592
35958,2S,WW,HEPHY,Right,,,-2.632
35958,2S,EE,HEPHY,Left,,,-2.599
35958,2S,EE,HEPHY,Right,,,-2.528
35958,2S,WW,HEPHY,Right,,,-2.662
35958,2S,WW,HEPHY,Left,,,-2.564
35958,2S,EE,HEPHY,Right,,,-2.603
35958,2S,EE,HEPHY,Left,,,-2.611
35958,2S,WW,HEPHY,Right,,,-2.699
35958,2S,WW,HEPHY,Left,,,-2.646
35958,2S,EE,HEPHY,Left,,,-2.698
35958,2S,EE,HEPHY,Right,,,-2.688
35958,2S,WW,HEPHY,Left,,,-2.694
35958,2S,WW,HEPHY,Right,,,-2.754
35959,2S,EE,Perugia,Left,20.0,20.0,-2.421
35959,2S,WW,Perugia,Left,20.0,20.0,-2.495
35959,2S,EE,Perugia,Left,20.0,20.0,-2.546
35959,2S,WW,Perugia,Left,20.0,20.0,-2.6
35959,2S,EE,Perugia,Left,20.0,20.0,-2.503
35959,2S,WW,Perugia,Left,20.0,20.0,-2.593
35959,2S,EE,Perugia,Left,20.0,20.0,-2.501
35959,2S,WW,Perugia,Left,20.0,20.0,-2.593
35959,2S,WW,Perugia,Left,20.0,20.0,-2.651
35959,2S,EE,Perugia,Left,20.0,20.0,-2.443
35959,2S,WW,Perugia,Left,20.0,20.0,-2.495
35959,2S,WW,Perugia,Left,20.0,20.0,-2.404
35959,2S,WW,Perugia,Left,20.0,20.0,-2.464
35959,2S,EE,Perugia,Left,20.0,20.0,-2.457
35959,2S,WW,Perugia,Left,20.0,20.0,-2.539
35959,2S,EE,Perugia,Left,20.0,20.0,-2.455
35959,2S,WW,Perugia,Left,20.0,20.0,-2.553
35959,2S,WW,Perugia,Left,20.0,20.0,-2.504
35960,2S,EE,Perugia,Left,20.0,20.0,-3.014
35960,2S,WW,Perugia,Left,20.0,20.0,-2.996
35960,2S,EE,Perugia,Left,20.0,20.0,-3.055
35960,2S,WW,Perugia,Left,20.0,20.0,-3.035
35960,2S,EE,Perugia,Left,20.0,20.0,-3.055
35960,2S,WW,Perugia,Left,20.0,20.0,-3.027
35960,2S,EE,Perugia,Left,20.0,20.0,-3.065
35960,2S,WW,Perugia,Left,20.0,20.0,-3.083
35960,2S,EE,Perugia,Left,20.0,20.0,-3.02
35960,2S,WW,Perugia,Left,20.0,20.0,-3.022
35960,2S,EE,Perugia,Left,20.0,20.0,-2.887
35960,2S,WW,Perugia,Left,20.0,20.0,-2.825
35960,2S,EE,Perugia,Left,20.0,20.0,-2.917
35960,2S,WW,Perugia,Left,20.0,20.0,-2.866
35960,2S,EE,Perugia,Left,20.0,20.0,-2.984
35960,2S,WW,Perugia,Left,20.0,20.0,-2.965
35960,2S,EE,Perugia,Left,20.0,20.0,-3.008
35960,2S,WW,Perugia,Left,20.0,20.0,-3.052
35961,2S,EE,Perugia,Left,20.0,20.0,-2.822
35961,2S,WW,Perugia,Left,20.0,20.0,-2.859
35961,2S,EE,Perugia,Left,20.0,20.0,-2.789
35961,2S,WW,Perugia,Left,20.0,20.0,-2.805
35961,2S,EE,Perugia,Left,20.0,20.0,-2.796
35961,2S,EE,Perugia,Left,20.0,20.0,-2.796
35961,2S,WW,Perugia,Left,20.0,20.0,-2.816
35961,2S,EE,Perugia,Left,20.0,20.0,-2.828
35961,2S,WW,Perugia,Left,20.0,20.0,-2.868
35961,2S,EE,Perugia,Left,20.0,20.0,-2.662
35961,2S,WW,Perugia,Left,20.0,20.0,-2.906
35961,2S,EE,Perugia,Left,20.0,20.0,-2.666
35961,2S,WW,Perugia,Left,20.0,20.0,-2.71
35961,2S,EE,Perugia,Left,20.0,20.0,-2.679
35961,2S,WW,Perugia,Left,20.0,20.0,-2.72
35961,2S,EE,Perugia,Right,20.0,20.0,-2.734
35961,2S,WW,Perugia,Left,20.0,20.0,-2.789
35961,2S,EE,Perugia,Left,20.0,20.0,-2.744
35961,2S,WW,Perugia,Left,20.0,20.0,-2.769
35961,2S,EE,Perugia,Left,20.0,20.0,-2.748
35961,2S,WW,Perugia,Left,20.0,20.0,-2.783
35962,2S,EE,Perugia,Left,20.0,20.0,-3.024
35962,2S,WW,Perugia,Left,20.0,20.0,-3.039
35962,2S,EE,Perugia,Left,20.0,20.0,-3.051
35962,2S,WW,Perugia,Left,20.0,20.0,-3.065
35962,2S,EE,Perugia,Left,20.0,20.0,-3.053
35962,2S,WW,Perugia,Left,20.0,20.0,-3.104
35962,2S,EE,Perugia,Left,20.0,20.0,-3.075
35962,2S,WW,Perugia,Left,20.0,20.0,-3.092
35962,2S,EE,Perugia,Left,20.0,20.0,-3.02
35962,2S,WW,Perugia,Left,20.0,20.0,-2.981
35962,2S,EE,Perugia,Left,20.0,20.0,-2.943
35962,2S,WW,Perugia,Left,20.0,20.0,-2.968
35962,2S,EE,Perugia,Left,20.0,20.0,-2.958
35962,2S,WW,Perugia,Left,20.0,20.0,-2.949
35962,2S,EE,Perugia,Left,20.0,20.0,-2.96
35962,2S,WW,Perugia,Left,20.0,20.0,-2.977
35962,2S,EE,Perugia,Left,20.0,20.0,-2.971
35962,2S,WW,Perugia,Left,20.0,20.0,-2.953
35962,2S,EE,Perugia,Left,20.0,20.0,-2.951
35962,2S,WW,Perugia,Left,20.0,20.0,-2.826
35963,2S,EE,Brown,Right,20.0,20.014,-2.922
35963,2S,WW,Brown,Right,20.0,20.003,-2.881
35963,2S,EE,Brown,Right,20.0,20.157,-2.916
35963,2S,WW,Brown,Right,20.0,20.014,-2.937
35963,2S,EE,Brown,Right,20.0,20.012,-2.738
35963,2S,WW,Brown,Right,20.0,20.005,-2.758
35963,2S,EE,Brown,Right,20.0,20.03,-2.798
35963,2S,WW,Brown,Right,20.0,20.015,-2.771
35963,2S,EE,Brown,Right,20.0,20.005,-2.818
35963,2S,WW,Brown,Right,20.0,20.004,-2.783
35963,2S,EE,Brown,Right,20.0,20.006,-2.749
35963,2S,WW,Brown,Right,20.0,20.004,-2.813
35963,2S,EE,Brown,Right,20.0,20.018,-2.794
35963,2S,WW,Brown,Right,20.0,20.013,-2.831
35963,2S,EE,Brown,Right,20.0,20.015,-2.828
35963,2S,WW,Brown,Right,20.0,20.005,-2.833
35963,2S,EE,Brown,Right,20.0,20.018,-2.817
35963,2S,WW,Brown,Right,20.0,20.004,-2.837
36238,2S,EE,Brown,Right,20.0,20.003,-2.888
36238,2S,WW,Brown,Right,20.0,20.004,-2.9
36238,2S,EE,Brown,Right,20.0,20.007,-2.895
36238,2S,WW,Brown,Right,20.0,20.003,-2.946
36238,2S,EE,Brown,Right,20.0,20.012,-2.948
36238,2S,WW,Brown,Right,20.0,20.005,-2.947
36238,2S,EE,Brown,Right,20.0,20.017,-2.945
36238,2S,WW,Brown,Right,20.0,20.006,-2.94
36238,2S,EE,Brown,Right,20.0,20.003,-2.978
36238,2S,WW,Brown,Right,20.0,20.003,-2.947
36238,2S,EE,Brown,Right,20.0,20.011,-2.777
36238,2S,WW,Brown,Right,20.0,20.003,-2.83
36238,2S,EE,Brown,Right,20.0,20.012,-2.731
36238,2S,WW,Brown,Right,20.0,20.004,-2.84
36238,2S,EE,Brown,Right,20.0,20.014,-2.838
36238,2S,WW,Brown,Right,20.0,20.005,-2.868
36238,2S,EE,Brown,Right,20.0,20.025,-2.85
36238,2S,WW,Brown,Right,20.0,20.015,-2.865
36239,2S,EE,HEPHY,Right,,,-2.966
36239,2S,EE,HEPHY,Left,,,-2.958
36239,2S,WW,HEPHY,Right,,,-2.978
36239,2S,WW,HEPHY,Left,,,-2.982
36239,2S,EE,HEPHY,Right,,,-3.042
36239,2S,EE,HEPHY,Left,,,-2.985
36239,2S,WW,HEPHY,Right,,,-3.026
36239,2S,WW,HEPHY,Left,,,-3.009
36239,2S,EE,HEPHY,Left,,,-3.001
36239,2S,EE,HEPHY,Right,,,-3.064
36239,2S,WW,HEPHY,Left,,,-3.046
36239,2S,WW,HEPHY,Right,,,-3.032
36239,2S,EE,HEPHY,Right,,,-3.069
36239,2S,EE,HEPHY,Left,,,-3.038
36239,2S,WW,HEPHY,Left,,,-3.09
36239,2S,WW,HEPHY,Right,,,-3.075
36239,2S,EE,HEPHY,Left,,,-2.89
36239,2S,WW,HEPHY,Left,,,-2.905
36239,2S,EE,HEPHY,Left,,,-2.871
36239,2S,WW,HEPHY,Left,,,-2.881
36239,2S,EE,HEPHY,Left,,,-2.906
36239,2S,WW,HEPHY,Left,,,-2.938
36239,2S,EE,HEPHY,Left,,,-2.936
36239,2S,WW,HEPHY,Left,,,-2.981
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.858
36236,PSS,WW,Perugia,Left,20.0,20.0,-2.958
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.92
36236,PSS,WW,Perugia,Left,20.0,20.0,-3.053
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.911
36236,PSS,WW,Perugia,Left,20.0,20.0,-3.064
36236,PSS,EE,Perugia,Left,20.0,20.0,-3.0
36236,PSS,WW,Perugia,Left,20.0,20.0,-3.111
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.855
36236,PSS,WW,Perugia,Left,20.0,20.0,-2.921
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.806
36236,PSS,WW,Perugia,Left,20.0,20.0,-2.895
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.801
36236,PSS,WW,Perugia,Left,20.0,20.0,-2.889
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.849
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.849
36236,PSS,WW,Perugia,Left,20.0,20.0,-2.929
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.839
36236,PSS,WW,Perugia,Left,20.0,20.0,-2.94
36236,PSS,EE,Perugia,Left,20.0,20.0,-2.875
36236,PSS,WW,Perugia,Left,20.0,20.0,-2.98
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.645
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.76
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.76
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.726
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.8
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.755
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.805
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.784
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.784
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.861
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.826
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.877
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.814
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.885
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.566
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.719
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.555
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.651
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.613
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.706
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.583
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.583
36237,PSS,EE,Perugia,Left,20.0,20.0,-2.583
36237,PSS,WW,Perugia,Left,20.0,20.0,-2.642
36240,2S,EE,HEPHY,Left,,,-2.739
36240,2S,WW,HEPHY,Left,,,-2.806
36240,2S,EE,HEPHY,Left,,,-2.726
36240,2S,WW,HEPHY,Left,,,-2.713
36240,2S,EE,HEPHY,Left,,,-2.774
36240,2S,WW,HEPHY,Left,,,-2.789
36240,2S,EE,HEPHY,Left,,,-2.804
36240,2S,WW,HEPHY,Left,,,-2.791
36240,2S,EE,HEPHY,Left,,,-2.864
36240,2S,WW,HEPHY,Left,,,-2.938
36240,2S,EE,HEPHY,Right,,,-2.699
36240,2S,EE,HEPHY,Left,,,-2.624
36240,2S,WW,HEPHY,Left,,,-2.673
36240,2S,WW,HEPHY,Right,,,-2.67
36240,2S,EE,HEPHY,Left,,,-2.625
36240,2S,WW,HEPHY,Left,,,-2.648
36240,2S,EE,HEPHY,Left,,,-2.65
36240,2S,WW,HEPHY,Right,,,-2.735
36240,2S,WW,HEPHY,Left,,,-2.704
36240,2S,EE,HEPHY,Left,,,-2.683
36240,2S,WW,HEPHY,Left,,,-2.785
36240,2S,EE,HEPHY,Left,,,-2.72
36240,2S,WW,HEPHY,Left,,,-2.74
36240,2S,WW,HEPHY,Right,,,-2.78
36241,2S,EE,HEPHY,Left,,,-2.458
36241,2S,WW,HEPHY,Left,,,-2.518
36241,2S,EE,HEPHY,Left,,,-2.421
36241,2S,WW,HEPHY,Left,,,-2.499
36241,2S,EE,HEPHY,Left,,,-2.505
36241,2S,WW,HEPHY,Left,,,-2.555
36241,2S,EE,HEPHY,Left,,,-2.478
36241,2S,WW,HEPHY,Left,,,-2.572
36241,2S,EE,HEPHY,Left,,,-2.509
36241,2S,WW,HEPHY,Left,,,-2.559
36241,2S,EE,HEPHY,Left,,,-2.401
36241,2S,WW,HEPHY,Left,,,-2.376
36241,2S,EE,HEPHY,Left,,,-2.281
36241,2S,WW,HEPHY,Left,,,-2.336
36241,2S,EE,HEPHY,Left,,,-2.416
