batch_number,Type,Average,std
48238,2S,88786332500.0,2146034779.5084736
48239,2S,63845000000.0,1724163243.1092157
48240,2S,74354624375.0,2273984679.602361
48241,2S,81031760000.0,3288566868.508733
48242,2S,82991100625.0,2736200910.906623
48243,2S,82551193750.0,3245819295.87354
48244,2S,74311666666.66667,4820390088.577953
48245,2S,77015000000.0,4827686251.762281
48246,2S,78234664036.64262,3601873066.783065
48247,2S,122926275000.0,3591303852.456188
48248,2S,118982368750.0,3027502842.4360456
48249,2S,102414331875.0,3163643830.5983357
48250,2S,93922978125.0,3723175357.7812543
48251,2S,72038211025.45676,3233483780.860114
48252,2S,86328985191.26762,2830075542.645068
48253,2S,38450000000.0,4259593696.7671537
48254,2S,71803333333.33333,3220390527.795527
48259,2S,48385385202.24375,2906396737.806725
48260,2S,72155576157.7375,2711742113.3938513
48261,2S,54486369113.06875,3166283659.5270867
48262,2S,68266933742.75625,2348231811.9798393
48265,2S,57323571428.57143,3569013238.2082167
48266,2S,62901666666.666664,2318066723.22721
49813,2S,71517713110.35,2321894911.5564075
49814,2S,49276277076.10714,4803648244.177827
49815,2S,70495931616.01875,2555117299.5275493
