batch_number,Type,Orientation,AGGREGATED_COND_DATA_SET_ID,PART_ID,PART_NAME_LABEL,VFB_V,CACC_PFRD,NOX,TOX_NM,PART_NAME_LABEL.1,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
41731,2S,EE,1108541,169958,41731_032_2-S_HM_EE,-2.794,84.849,49490000000.0,677.245,41731_032_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,22.3,22.3,Demokritos_VPB41731_032_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41731,2S,WW,1112001,169971,41731_032_2-S_HM_WW,-3.352,83.735,55720000000.0,686.252,41731_032_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,22.3,22.3,Demokritos_VPB41731_032_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41731,2S,EE,1108701,169990,41731_045_2-S_HM_EE,-3.055,84.059,56160000000.0,683.61,41731_045_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,24.6,24.6,Demokritos_VPB41731_045_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41731,2S,WW,1108961,169993,41731_045_2-S_HM_WW,-2.902,84.094,51530000000.0,683.328,41731_045_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,24.1,24.1,Demokritos_VPB41731_045_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,EE,1119361,170012,41732_001_2-S_HM_EE,-3.099,84.155,59600000000.0,682.831,41732_001_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,18.7,18.7,Demokritos_VPB41732_001_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,WW,1119941,170015,41732_001_2-S_HM_WW,-3.205,82.859,61360000000.0,693.514,41732_001_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,20.0,20.0,Demokritos_VPB41732_001_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,EE,1119641,170074,41732_014_2-S_HM_EE,-3.189,83.784,62340000000.0,685.857,41732_014_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,24.4,24.4,Demokritos_VPB41732_014_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,WW,1120201,170077,41732_014_2-S_HM_WW,-3.335,82.829,65390000000.0,693.766,41732_014_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,24.0,24.0,Demokritos_VPB41732_014_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,EE,1120441,170118,41732_022_2-S_HM_EE,-3.346,84.104,64820000000.0,683.243,41732_022_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,20.6,20.6,Demokritos_VPB41732_022_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,WW,1120641,170131,41732_022_2-S_HM_WW,-3.332,82.982,65010000000.0,692.481,41732_022_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.0,21.0,Demokritos_VPB41732_022_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,EE,1120841,170158,41732_034_2-S_HM_EE,-3.197,84.291,62740000000.0,681.725,41732_034_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,23.5,23.5,Demokritos_VPB41732_034_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,WW,1121181,170171,41732_034_2-S_HM_WW,-3.347,83.449,63330000000.0,688.609,41732_034_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,23.2,23.2,Demokritos_VPB41732_034_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,EE,1121521,170172,41732_035_2-S_HM_EE,-3.186,84.381,61300000000.0,681.0,41732_035_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,22.9,22.9,Demokritos_VPB41732_035_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,WW,1121861,170175,41732_035_2-S_HM_WW,-3.316,83.609,62630000000.0,687.287,41732_035_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,22.7,22.7,Demokritos_VPB41732_035_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,EE,1122161,170212,41732_041_2-S_HM_EE,-3.275,84.466,62530000000.0,680.319,41732_041_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.2,21.2,Demokritos_VPB41732_041_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,WW,1122401,170215,41732_041_2-S_HM_WW,-3.206,83.828,61210000000.0,685.498,41732_041_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.4,21.4,Demokritos_VPB41732_041_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,EE,1122601,170252,41732_047_2-S_HM_EE,-3.259,84.516,62400000000.0,679.911,41732_047_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.6,21.6,Demokritos_VPB41732_047_2-S_HM_E_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41732,2S,WW,1122801,170255,41732_047_2-S_HM_WW,-3.198,83.88,62120000000.0,685.067,41732_047_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS1,HP 4192A,0.1,10000.0,0.25,21.7,21.7,Demokritos_VPB41732_047_2-S_HM_W_Left_PQC1_MOSQuarter_CV.xml,Demokritos
41733,2S,EE,1234301,170256,41733_001_2-S_HM_EE,-2.069,82.846,85751380000.0,693.293,41733_001_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41733_001_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T17-48-08.json,HEPHY
41733,2S,WW,1225381,170259,41733_001_2-S_HM_WW,-2.227,81.847,89547720000.0,701.749,41733_001_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41733_001_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T16-45-36.json,HEPHY
41733,2S,EE,1227301,170278,41733_011_2-S_HM_EE,-2.165,83.33,89227540000.0,689.263,41733_011_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41733_011_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-11T16-17-41.json,HEPHY
41733,2S,WW,1234021,170291,41733_011_2-S_HM_WW,-2.272,82.397,91539930000.0,697.072,41733_011_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41733_011_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-11T13-19-00.json,HEPHY
41733,2S,EE,1228461,170318,41733_017_2-S_HM_EE,-2.188,83.261,89890640000.0,689.832,41733_017_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41733_017_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T19-57-13.json,HEPHY
41733,2S,WW,1230921,170331,41733_017_2-S_HM_WW,-2.264,82.407,91323150000.0,696.986,41733_017_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41733_017_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T18-50-24.json,HEPHY
41733,2S,EE,1230241,170416,41733_032_2-S_HM_EE,-2.019,83.113,84442650000.0,691.066,41733_032_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41733_032_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-14T09-38-47.json,HEPHY
41733,2S,WW,1230021,170419,41733_032_2-S_HM_WW,-2.128,82.794,87520480000.0,693.73,41733_032_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41733_032_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-14T08-02-13.json,HEPHY
41733,2S,EE,1233021,170456,41733_039_2-S_HM_EE,-1.939,83.377,82225580000.0,688.878,41733_039_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41733_039_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-11T19-10-27.json,HEPHY
41733,2S,WW,1224141,170459,41733_039_2-S_HM_WW,-2.092,82.921,86535700000.0,692.663,41733_039_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41733_039_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-11T17-47-50.json,HEPHY
41733,2S,EE,1230641,170478,41733_043_2-S_HM_EE,-3.149,79.98,115183300000.0,718.135,41733_043_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41733_043_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-14T12-34-36.json,HEPHY
41733,2S,WW,1228901,170491,41733_043_2-S_HM_WW,-2.233,82.296,90225750000.0,697.925,41733_043_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41733_043_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-14T10-43-08.json,HEPHY
41733,2S,EE,1232561,170492,41733_044_2-S_HM_EE,-2.042,83.086,85160280000.0,691.287,41733_044_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41733_044_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T09-30-10.json,HEPHY
41733,2S,WW,1232161,170495,41733_044_2-S_HM_WW,-2.201,82.871,89877700000.0,693.086,41733_044_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41733_044_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T07-04-44.json,HEPHY
41733,2S,EE,1226861,170510,41733_046_2-S_HM_EE,-1.961,83.038,82571940000.0,691.686,41733_046_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41733_046_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T12-35-48.json,HEPHY
41733,2S,WW,1225981,170513,41733_046_2-S_HM_WW,-2.111,83.058,87271240000.0,691.524,41733_046_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41733_046_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-13T10-46-38.json,HEPHY
41734,2S,EE,1243161,170532,41734_002_2-S_HM_EE,-3.062,82.536,116161600000.0,695.893,41734_002_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41734_002_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T08-33-21.json,HEPHY
41734,2S,WW,1243981,170535,41734_002_2-S_HM_WW,-3.093,81.242,115294300000.0,706.977,41734_002_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41734_002_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T06-53-28.json,HEPHY
41734,2S,EE,1236041,170576,41734_015_2-S_HM_EE,-3.124,82.269,117691800000.0,698.152,41734_015_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41734_015_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T11-13-04.json,HEPHY
41734,2S,WW,1238621,170579,41734_015_2-S_HM_WW,-3.132,81.048,116192900000.0,708.672,41734_015_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41734_015_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T09-51-06.json,HEPHY
41734,2S,EE,1244541,170612,41734_020_2-S_HM_EE,-3.131,82.607,118398500000.0,695.301,41734_020_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41734_020_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-18T13-39-01.json,HEPHY
41734,2S,WW,1237701,170615,41734_020_2-S_HM_WW,-3.173,81.226,117699600000.0,707.121,41734_020_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41734_020_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-18T11-49-39.json,HEPHY
41734,2S,EE,1240801,170616,41734_021_2-S_HM_EE,-3.137,82.662,118659900000.0,694.833,41734_021_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41734_021_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T16-18-21.json,HEPHY
41734,2S,WW,1235181,170619,41734_021_2-S_HM_WW,-3.176,81.31,117915000000.0,706.384,41734_021_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41734_021_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T14-53-12.json,HEPHY
41734,2S,EE,1240081,170634,41734_023_2-S_HM_EE,-3.099,82.77,117644400000.0,693.924,41734_023_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41734_023_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-18T17-52-13.json,HEPHY
41734,2S,WW,1241061,170637,41734_023_2-S_HM_WW,-3.2,81.532,118977800000.0,704.463,41734_023_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41734_023_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-18T15-34-29.json,HEPHY
41734,2S,EE,1241761,170678,41734_035_2-S_HM_EE,-2.948,82.828,113032500000.0,693.444,41734_035_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41734_035_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T18-36-32.json,HEPHY
41734,2S,WW,1244701,170691,41734_035_2-S_HM_WW,-2.962,82.303,112752800000.0,697.863,41734_035_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41734_035_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-15T17-25-32.json,HEPHY
41734,2S,EE,1238181,170710,41734_040_2-S_HM_EE,-3.015,82.775,115023800000.0,693.889,41734_040_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41734_040_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-19T18-27-47.json,HEPHY
41734,2S,WW,1236561,170713,41734_040_2-S_HM_WW,-3.034,82.278,114948500000.0,698.081,41734_040_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41734_040_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-19T17-03-19.json,HEPHY
41734,2S,EE,1242441,170736,41734_045_2-S_HM_EE,-3.033,82.668,115458800000.0,694.788,41734_045_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41734_045_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-19T21-32-17.json,HEPHY
41734,2S,WW,1239381,170739,41734_045_2-S_HM_WW,-3.056,82.535,115980100000.0,695.9,41734_045_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41734_045_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T06-29-02.json,HEPHY
41735,2S,EE,1249901,170750,41735_001_2-S_HM_EE,-2.094,83.554,87246570000.0,687.413,41735_001_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41735_001_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-21T11-23-39.json,HEPHY
41735,2S,WW,1248401,170753,41735_001_2-S_HM_WW,-2.189,82.135,88715180000.0,699.296,41735_001_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41735_001_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-21T10-18-41.json,HEPHY
41735,2S,EE,1250101,170776,41735_006_2-S_HM_EE,-2.045,82.888,85034130000.0,692.944,41735_006_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41735_006_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T09-22-52.json,HEPHY
41735,2S,WW,1253621,170779,41735_006_2-S_HM_WW,-2.194,82.032,88737350000.0,700.169,41735_006_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41735_006_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T07-33-20.json,HEPHY
41735,2S,EE,1250701,170816,41735_012_2-S_HM_EE,-2.193,83.142,89914740000.0,690.819,41735_012_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41735_012_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-21T13-49-23.json,HEPHY
41735,2S,WW,1249921,170819,41735_012_2-S_HM_WW,-2.256,81.337,89883490000.0,706.156,41735_012_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41735_012_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-21T12-34-00.json,HEPHY
41735,2S,EE,1248161,170852,41735_019_2-S_HM_EE,-2.24,82.752,90953950000.0,694.08,41735_019_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41735_019_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-22T07-41-35.json,HEPHY
41735,2S,WW,1256381,170855,41735_019_2-S_HM_WW,-2.413,82.454,95962410000.0,696.586,41735_019_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41735_019_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-22T06-38-55.json,HEPHY
41735,2S,EE,1247421,170896,41735_029_2-S_HM_EE,-2.004,83.386,84279880000.0,688.8,41735_029_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41735_029_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T11-57-54.json,HEPHY
41735,2S,WW,1252541,170899,41735_029_2-S_HM_WW,-2.128,82.365,87053140000.0,697.338,41735_029_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41735_029_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T10-36-58.json,HEPHY
41735,2S,EE,1249241,170936,41735_039_2-S_HM_EE,-2.026,83.595,85173380000.0,687.078,41735_039_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos2,0.1,10000.0,0.25,,,HPK_VPX41735_039_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T18-27-55.json,HEPHY
41735,2S,WW,1254181,170939,41735_039_2-S_HM_WW,-2.099,82.987,86810930000.0,692.113,41735_039_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos1,0.1,10000.0,0.25,,,HPK_VPX41735_039_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T16-59-37.json,HEPHY
41735,2S,EE,1255341,170958,41735_046_2-S_HM_EE,-2.114,83.239,87539370000.0,690.021,41735_046_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41735_046_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-21T07-13-54.json,HEPHY
41735,2S,WW,1246341,170971,41735_046_2-S_HM_WW,-2.196,83.047,89909610000.0,691.61,41735_046_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41735_046_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-20T20-11-39.json,HEPHY
41735,2S,EE,1252201,170972,41735_047_2-S_HM_EE,-2.066,82.548,85332500000.0,695.792,41735_047_2-S_HM_EE,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos4,0.1,10000.0,0.25,,,HPK_VPX41735_047_2-S_HM_EL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-22T11-24-21.json,HEPHY
41735,2S,WW,1246641,170975,41735_047_2-S_HM_WW,-2.145,82.628,87871770000.0,695.117,41735_047_2-S_HM_WW,PQC1,MOS_QUARTER,Not Used,Left,MOS capacitor (HV Src),PQC Flute 1 Pos3,0.1,10000.0,0.25,,,HPK_VPX41735_047_2-S_HM_WL__PQC_Flute_1_MOS_capacitor_HV_Source_2022-07-22T09-59-15.json,HEPHY
39563,PSS,EE,1128693,171710,39563_002_PSS_HM_EE,-2.759,81.355,75029100000.0,706.328,39563_002_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.009,Test_HPK_VPB39563_002_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_23_2022_02_46_35_PM.txt,Brown
39563,PSS,WW,1128795,171715,39563_002_PSS_HM_WW,-2.782,81.872,76206780000.0,701.875,39563_002_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.031,Test_HPK_VPB39563_002_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_23_2022_03_24_55_PM.txt,Brown
39563,PSS,EE,1128837,171738,39563_005_PSS_HM_EE,-2.783,81.362,75768250000.0,706.275,39563_005_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 1,10.0,10000.0,0.05,20.0,20.018,Test_HPK_VPB39563_005_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_22_2022_05_43_53_PM.txt,Brown
39563,PSS,WW,1129107,171753,39563_005_PSS_HM_WW,-2.838,81.735,77798630000.0,703.052,39563_005_PSS_HM_WW,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 2,10.0,10000.0,0.05,20.0,20.086,Test_HPK_VPB39563_005_PSS_HM_WW_West_North_PQC1_MOS1_MOSQuarter_CV_Run01_06_22_2022_06_37_14_PM.txt,Brown
39563,PSS,EE,1128846,171830,39563_012_PSS_HM_EE,-2.828,81.275,77056850000.0,707.028,39563_012_PSS_HM_EE,PQC1,MOS_QUARTER,Not Used,Right,MOS1,PQC_HM_POSITION 3,10.0,10000.0,0.05,20.0,20.067,Test_HPK_VPB39563_012_PSS_HM_EE_East_South_PQC1_MOS1_MOSQuarter_CV_Run01_06_23_2022_04_03_13_PM.txt,Brown
