batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,NOX
42256,2S,WW,Brown,Right,20.0,20.076,82097440000.0
42256,2S,EE,Brown,Right,20.0,20.02,83704620000.0
42256,2S,WW,Brown,Right,20.0,20.034,81759850000.0
42256,2S,EE,Brown,Right,20.0,20.085,81372810000.0
42256,2S,WW,Brown,Right,20.0,20.019,78418340000.0
42256,2S,EE,Brown,Right,20.0,20.056,83226670000.0
42256,2S,WW,Brown,Right,20.0,20.057,80037080000.0
42256,2S,EE,Brown,Right,20.0,20.051,80464160000.0
42256,2S,WW,Brown,Right,20.0,20.06,79593680000.0
42649,PSS,EE,Perugia,Left,20.0,20.0,71444412867.726
42649,PSS,WW,Perugia,Left,20.0,20.0,75380588128.189
42649,PSS,EE,Perugia,Left,20.0,20.0,70720641008.126
42649,PSS,WW,Perugia,Left,20.0,20.0,74535868717.225
42649,PSS,EE,Perugia,Left,20.0,20.0,70844074552.714
42649,PSS,WW,Perugia,Left,20.0,20.0,74247394808.229
42649,PSS,EE,Perugia,Left,20.0,20.0,71381120836.2
42649,PSS,WW,Perugia,Left,20.0,20.0,74034914802.504
42649,PSS,EE,Perugia,Left,20.0,20.0,70785852775.071
42649,PSS,WW,Perugia,Left,20.0,20.0,72822559794.518
42649,PSS,EE,Perugia,Left,20.0,20.0,69268200639.472
42257,2S,EE,Brown,Right,20.0,20.045,90862970000.0
42257,2S,EE,Brown,Right,20.0,20.048,89889580000.0
42257,2S,WW,Brown,Right,20.0,20.088,76170730000.0
42257,2S,EE,Brown,Right,20.0,20.02,88537860000.0
42257,2S,WW,Brown,Right,20.0,20.04,75769230000.0
42257,2S,EE,Brown,Right,20.0,20.121,82715070000.0
42257,2S,WW,Brown,Right,20.0,20.116,76350310000.0
42257,2S,EE,Brown,Right,20.0,20.063,81853400000.0
42257,2S,WW,Brown,Right,20.0,20.057,76372050000.0
42257,2S,EE,Brown,Right,20.0,20.122,107058600000.0
42257,2S,EE,Brown,Right,20.0,20.134,109717300000.0
42257,2S,WW,Brown,Right,20.0,20.013,72077910000.0
42257,2S,EE,Brown,Right,20.0,20.113,55163370000.0
42257,2S,EE,Brown,Right,20.0,20.165,106353800000.0
42257,2S,WW,Brown,Right,20.0,20.04,72510050000.0
42257,2S,EE,Brown,Right,20.0,20.062,96292940000.0
42257,2S,EE,Brown,Right,20.0,20.016,94956950000.0
42257,2S,WW,Brown,Right,20.0,20.067,73920530000.0
42257,2S,EE,Brown,Right,20.0,20.039,53246520000.0
42257,2S,EE,Brown,Right,20.0,20.024,95223600000.0
42257,2S,WW,Brown,Right,20.0,20.062,75453090000.0
42653,2S,EE,HEPHY,Left,,,114884700000.0
42653,2S,WW,HEPHY,Left,,,111760500000.0
42653,2S,EE,HEPHY,Left,,,114823500000.0
42653,2S,WW,HEPHY,Left,,,112553600000.0
42653,2S,EE,HEPHY,Left,,,114756900000.0
42653,2S,WW,HEPHY,Left,,,112137700000.0
42653,2S,EE,HEPHY,Left,,,116065000000.0
42653,2S,WW,HEPHY,Left,,,113143800000.0
42653,2S,EE,HEPHY,Left,,,116271000000.0
42653,2S,WW,HEPHY,Left,,,112758100000.0
42653,2S,EE,HEPHY,Left,,,111144500000.0
42653,2S,WW,HEPHY,Left,,,110685100000.0
42653,2S,EE,HEPHY,Left,,,113610800000.0
42653,2S,WW,HEPHY,Left,,,113463300000.0
42653,2S,EE,HEPHY,Left,,,114872500000.0
42653,2S,WW,HEPHY,Left,,,112844600000.0
42654,2S,EE,HEPHY,Left,,,112187900000.0
42654,2S,EE,HEPHY,Left,,,112348200000.0
42654,2S,EE,HEPHY,Left,,,111863600000.0
42654,2S,WW,HEPHY,Left,,,117329100000.0
42654,2S,EE,HEPHY,Left,,,111541600000.0
42654,2S,WW,HEPHY,Left,,,115186400000.0
42654,2S,EE,HEPHY,Left,,,110660300000.0
42654,2S,WW,HEPHY,Left,,,114449700000.0
42654,2S,EE,HEPHY,Left,,,115353500000.0
42654,2S,WW,HEPHY,Left,,,131492600000.0
42654,2S,EE,HEPHY,Left,,,68875400000.0
42654,2S,EE,HEPHY,Left,,,112124200000.0
42654,2S,WW,HEPHY,Left,,,127691600000.0
42655,2S,EE,HEPHY,Left,,,117069800000.0
42655,2S,WW,HEPHY,Left,,,111744000000.0
42655,2S,EE,HEPHY,Left,,,118247600000.0
42655,2S,WW,HEPHY,Left,,,111840600000.0
42655,2S,EE,HEPHY,Left,,,117689400000.0
42655,2S,WW,HEPHY,Left,,,116618100000.0
42655,2S,EE,HEPHY,Left,,,118287200000.0
42655,2S,WW,HEPHY,Left,,,112956900000.0
42655,2S,EE,HEPHY,Left,,,116692600000.0
42655,2S,WW,HEPHY,Left,,,111592900000.0
42655,2S,EE,HEPHY,Left,,,114075700000.0
42655,2S,WW,HEPHY,Left,,,110365900000.0
42655,2S,EE,HEPHY,Left,,,115943700000.0
42655,2S,WW,HEPHY,Left,,,112280100000.0
42655,2S,EE,HEPHY,Left,,,104286400000.0
42655,2S,WW,HEPHY,Left,,,114623700000.0
42656,2S,EE,HEPHY,Left,,,105334900000.0
42656,2S,WW,HEPHY,Left,,,103133100000.0
42656,2S,EE,HEPHY,Left,,,107558900000.0
42656,2S,WW,HEPHY,Left,,,104591700000.0
42656,2S,EE,HEPHY,Left,,,109066500000.0
42656,2S,WW,HEPHY,Left,,,107720800000.0
42656,2S,EE,HEPHY,Left,,,115312700000.0
42656,2S,WW,HEPHY,Left,,,115038800000.0
42656,2S,EE,HEPHY,Left,,,110352200000.0
42656,2S,WW,HEPHY,Left,,,108357400000.0
42656,2S,EE,HEPHY,Left,,,109979300000.0
42656,2S,WW,HEPHY,Left,,,108459400000.0
42656,2S,EE,HEPHY,Left,,,113954800000.0
42656,2S,WW,HEPHY,Left,,,113409300000.0
42656,2S,EE,HEPHY,Left,,,113332900000.0
42656,2S,WW,HEPHY,Left,,,112255400000.0
42657,2S,EE,Demokritos,Left,21.8,21.8,60240000000.0
42657,2S,WW,Demokritos,Left,22.4,22.4,63530000000.0
42657,2S,EE,Demokritos,Left,22.2,22.2,64030000000.0
42657,2S,WW,Demokritos,Left,22.7,22.7,63390000000.0
42657,2S,EE,Demokritos,Left,23.2,23.2,65090000000.0
42657,2S,WW,Demokritos,Left,23.5,23.5,61550000000.0
42657,2S,EE,Demokritos,Left,23.8,23.8,64570000000.0
42657,2S,WW,Demokritos,Left,24.1,24.1,59830000000.0
42657,2S,EE,Demokritos,Left,20.7,20.7,56890000000.0
42657,2S,WW,Demokritos,Left,22.3,22.3,59290000000.0
42657,2S,EE,Demokritos,Left,22.5,22.5,60850000000.0
42657,2S,WW,Demokritos,Left,22.9,22.9,61010000000.0
42657,2S,EE,Demokritos,Left,23.2,23.2,65190000000.0
42657,2S,WW,Demokritos,Left,23.7,23.7,62930000000.0
42658,2S,EE,Demokritos,Left,24.4,24.4,51470000000.0
42658,2S,WW,Demokritos,Left,24.6,24.6,62130000000.0
42658,2S,EE,Demokritos,Left,23.4,23.4,51410000000.0
42658,2S,WW,Demokritos,Left,24.0,24.0,54850000000.0
42658,2S,EE,Demokritos,Left,24.8,24.8,57490000000.0
42658,2S,WW,Demokritos,Left,20.8,20.8,46810000000.0
42658,2S,EE,Demokritos,Left,24.2,24.2,51660000000.0
42658,2S,WW,Demokritos,Left,24.4,24.4,62880000000.0
42658,2S,EE,Demokritos,Left,21.7,21.7,62560000000.0
42658,2S,WW,Demokritos,Left,22.3,22.3,44960000000.0
42658,2S,EE,Demokritos,Left,24.8,24.8,55260000000.0
42658,2S,WW,Demokritos,Left,25.1,25.1,46780000000.0
42658,2S,EE,Demokritos,Left,22.8,22.8,53800000000.0
42658,2S,WW,Demokritos,Left,23.1,23.1,48860000000.0
42659,2S,EE,Demokritos,Left,21.8,21.8,55500000000.0
42659,2S,WW,Demokritos,Left,22.2,22.2,58550000000.0
42659,2S,EE,Demokritos,Left,22.1,22.1,56230000000.0
42659,2S,WW,Demokritos,Left,22.1,22.1,61260000000.0
42659,2S,EE,Demokritos,Left,20.4,20.4,62080000000.0
42659,2S,WW,Demokritos,Left,21.3,21.3,60570000000.0
42659,2S,EE,Demokritos,Left,22.0,22.0,53600000000.0
42659,2S,WW,Demokritos,Left,22.4,22.4,57740000000.0
42659,2S,EE,Demokritos,Left,22.2,22.2,57320000000.0
42659,2S,WW,Demokritos,Left,22.2,22.2,53760000000.0
42659,2S,EE,Demokritos,Left,23.0,23.0,53130000000.0
42659,2S,WW,Demokritos,Left,23.1,23.1,53530000000.0
42659,2S,EE,Demokritos,Left,22.2,22.2,63560000000.0
42659,2S,WW,Demokritos,Left,22.1,22.1,60250000000.0
42901,2S,EE,Demokritos,Left,23.7,23.7,59360000000.0
42901,2S,WW,Demokritos,Left,24.1,24.1,65690000000.0
42901,2S,EE,Demokritos,Left,23.6,23.6,59850000000.0
42901,2S,WW,Demokritos,Left,24.1,24.1,61240000000.0
42901,2S,EE,Demokritos,Left,24.5,24.5,63500000000.0
42901,2S,WW,Demokritos,Left,21.0,21.0,61030000000.0
42901,2S,EE,Demokritos,Left,22.4,22.4,64160000000.0
42901,2S,WW,Demokritos,Left,22.9,22.9,58760000000.0
42901,2S,EE,Demokritos,Left,23.0,23.0,58590000000.0
42901,2S,WW,Demokritos,Left,23.4,23.4,56940000000.0
42901,2S,EE,Demokritos,Left,19.8,19.8,60470000000.0
42901,2S,WW,Demokritos,Left,21.3,21.3,56480000000.0
42901,2S,EE,Demokritos,Left,22.4,22.4,61890000000.0
42901,2S,WW,Demokritos,Left,23.2,23.2,60850000000.0
42902,2S,EE,Brown,Right,20.0,20.009,92413110000.0
42902,2S,WW,Brown,Right,20.0,20.01,76883050000.0
42902,2S,EE,Brown,Right,20.0,20.013,86522470000.0
42902,2S,WW,Brown,Right,20.0,20.033,76431630000.0
42902,2S,EE,Brown,Right,20.0,20.045,85509360000.0
42902,2S,WW,Brown,Right,20.0,20.044,77475830000.0
42902,2S,EE,Brown,Right,20.0,20.054,80790540000.0
42902,2S,WW,Brown,Right,20.0,20.031,76661920000.0
42902,2S,EE,Brown,Right,20.0,20.003,81239890000.0
42902,2S,WW,Brown,Right,20.0,20.006,78377270000.0
42902,2S,EE,Brown,Right,20.0,20.008,79844620000.0
42902,2S,WW,Brown,Right,20.0,20.021,77629170000.0
42902,2S,EE,Brown,Right,20.0,20.024,91488090000.0
42902,2S,WW,Brown,Right,20.0,20.028,73819780000.0
42902,2S,EE,Brown,Right,20.0,20.054,99251150000.0
42902,2S,WW,Brown,Right,20.0,20.031,76548090000.0
42903,2S,EE,Brown,Right,20.0,20.007,60222580000.0
42903,2S,WW,Brown,Right,20.0,20.004,60843780000.0
42903,2S,EE,Brown,Right,20.0,20.094,60821970000.0
42903,2S,WW,Brown,Right,20.0,20.022,61652960000.0
42903,2S,EE,Brown,Right,20.0,20.015,65031910000.0
42903,2S,WW,Brown,Right,20.0,20.017,64264210000.0
42903,2S,EE,Brown,Right,20.0,20.045,63653320000.0
42903,2S,WW,Brown,Right,20.0,20.173,63601600000.0
42903,2S,EE,Brown,Right,20.0,20.009,66222620000.0
42903,2S,WW,Brown,Right,20.0,20.027,65184180000.0
42903,2S,EE,Brown,Right,20.0,20.176,59228850000.0
42903,2S,WW,Brown,Right,20.0,20.017,60742030000.0
42903,2S,EE,Brown,Right,20.0,20.045,60308760000.0
42903,2S,WW,Brown,Right,20.0,20.048,61547560000.0
42903,2S,EE,Brown,Right,20.0,20.051,59488680000.0
42903,2S,WW,Brown,Right,20.0,20.05,60781200000.0
42649,PSS,WW,Perugia,Left,20.0,20.0,72007817162.025
42649,PSS,EE,Perugia,Left,20.0,20.0,70467443983.585
42649,PSS,WW,Perugia,Left,20.0,20.0,76093065155.546
42649,PSS,EE,Perugia,Left,20.0,20.0,70610968982.12
42649,PSS,WW,Perugia,Left,20.0,20.0,75839711297.721
42899,PSS,EE,Perugia,Left,20.0,20.0,66444668534.862
42899,PSS,WW,Perugia,Left,20.0,20.0,66264624015.366
42899,PSS,EE,Perugia,Left,20.0,20.0,67057398506.059
42899,PSS,WW,Perugia,Left,20.0,20.0,66682183232.59
42899,PSS,EE,Perugia,Left,20.0,20.0,67037601119.207
42899,PSS,WW,Perugia,Left,20.0,20.0,64012459453.476
42899,PSS,EE,Perugia,Left,20.0,20.0,69380059343.824
42899,PSS,WW,Perugia,Left,20.0,20.0,68026232983.064
42899,PSS,EE,Perugia,Left,20.0,20.0,61988958141.605
42899,PSS,WW,Perugia,Left,20.0,20.0,63542341385.509
42899,PSS,EE,Perugia,Left,20.0,20.0,62616993090.708
42899,PSS,WW,Perugia,Left,20.0,20.0,62800368725.14
42899,PSS,EE,Perugia,Left,20.0,20.0,64589126010.611
42899,PSS,WW,Perugia,Left,20.0,20.0,61916190487.658
42899,PSS,EE,Perugia,Left,20.0,20.0,65766379662.883
42899,PSS,WW,Perugia,Left,20.0,20.0,65521197340.534
42258,PSP,EE,Perugia,Left,20.0,20.0,130935364461.27
42258,PSP,WW,Perugia,Left,20.0,20.0,108305077193.41
42258,PSP,EE,Perugia,Left,20.0,20.0,134583602478.153
42258,PSP,WW,Perugia,Left,20.0,20.0,111082251873.878
42258,PSP,EE,Perugia,Left,20.0,20.0,139955329000.669
42258,PSP,WW,Perugia,Left,20.0,20.0,115766397315.536
42258,PSP,EE,Perugia,Left,20.0,20.0,141727333565.601
42258,PSP,WW,Perugia,Left,20.0,20.0,100687943046.524
42258,PSP,WW,Perugia,Left,20.0,20.0,116360727486.622
42258,PSP,EE,Perugia,Left,20.0,20.0,123009970691.944
42258,PSP,WW,Perugia,Left,20.0,20.0,107942337626.912
42258,PSP,EE,Perugia,Left,20.0,20.0,127743439563.595
42258,PSP,EE,Perugia,Left,20.0,20.0,86434941142.693
42258,PSP,WW,Perugia,Left,20.0,20.0,108192099916.268
42258,PSP,EE,Perugia,Left,20.0,20.0,130970869070.953
42258,PSP,EE,Perugia,Left,20.0,20.0,130971663102.751
42258,PSP,EE,Perugia,Left,20.0,20.0,131502615578.553
42258,PSP,WW,Perugia,Left,20.0,20.0,107887713370.726
42259,PSP,EE,Perugia,Left,20.0,20.0,147303603084.33
42259,PSP,WW,Perugia,Left,20.0,20.0,130415264226.009
42259,PSP,EE,Perugia,Left,20.0,20.0,149571176615.734
42259,PSP,WW,Perugia,Left,20.0,20.0,135837469084.412
42259,PSP,EE,Perugia,Left,20.0,20.0,150081213450.737
42259,PSP,WW,Perugia,Left,20.0,20.0,138124253308.897
42259,PSP,EE,Perugia,Left,20.0,20.0,149516082613.667
42259,PSP,WW,Perugia,Left,20.0,20.0,138661241262.856
42259,PSP,EE,Perugia,Left,20.0,20.0,148861442344.056
42259,PSP,EE,Perugia,Left,20.0,20.0,146000044908.11
42259,PSP,EE,Perugia,Left,20.0,20.0,57675830989.462
42259,PSP,WW,Perugia,Left,20.0,20.0,127853371157.875
42259,PSP,EE,Perugia,Right,20.0,20.0,123583801863.859
42259,PSP,EE,Perugia,Right,20.0,20.0,98713200928.681
42259,PSP,WW,Perugia,Left,20.0,20.0,126661613784.104
42259,PSP,EE,Perugia,Left,20.0,20.0,146815835787.862
42259,PSP,WW,Perugia,Left,20.0,20.0,130135449356.053
42259,PSP,EE,Perugia,Left,20.0,20.0,145418456782.996
42259,PSP,WW,Perugia,Left,20.0,20.0,127078101849.882
42259,PSP,WW,Perugia,Left,20.0,20.0,86255829651.821
42660,PSP,EE,Perugia,Left,20.0,20.0,135600052215.243
42660,PSP,WW,Perugia,Left,20.0,20.0,111936545726.111
42660,PSP,EE,Perugia,Left,20.0,20.0,138728077794.11
42660,PSP,EE,Perugia,Left,20.0,20.0,38370461379.054
42660,PSP,WW,Perugia,Left,20.0,20.0,111788980468.123
42660,PSP,EE,Perugia,Left,20.0,20.0,141604892208.158
42660,PSP,WW,Perugia,Left,20.0,20.0,115267812026.026
42660,PSP,EE,Perugia,Left,20.0,20.0,141207327542.843
42660,PSP,WW,Perugia,Left,20.0,20.0,116264537848.962
42660,PSP,EE,Perugia,Left,20.0,20.0,120095825211.275
42660,PSP,WW,Perugia,Left,20.0,20.0,104628403254.12
42660,PSP,EE,Perugia,Left,20.0,20.0,73487389816.272
42660,PSP,EE,Perugia,Left,20.0,20.0,129329569694.633
42660,PSP,WW,Perugia,Left,20.0,20.0,110839544006.384
42660,PSP,EE,Perugia,Left,20.0,20.0,130364030622.139
42660,PSP,WW,Perugia,Left,20.0,20.0,98086247461.54
42660,PSP,EE,Perugia,Left,20.0,20.0,132669580333.489
42660,PSP,WW,Perugia,Left,20.0,20.0,106631365651.418
42904,2S,EE,Brown,Right,20.0,20.017,90705840000.0
42904,2S,WW,Brown,Right,20.0,20.004,80569410000.0
42904,2S,EE,Brown,Right,20.0,20.016,92791340000.0
42904,2S,WW,Brown,Right,20.0,20.036,82496890000.0
42904,2S,EE,Brown,Right,20.0,20.013,84909380000.0
42904,2S,WW,Brown,Right,20.0,20.011,83446070000.0
42904,2S,EE,Brown,Right,20.0,20.062,82553070000.0
42904,2S,WW,Brown,Right,20.0,20.138,82696550000.0
42904,2S,EE,Brown,Right,20.0,20.007,80593790000.0
42904,2S,WW,Brown,Right,20.0,20.019,83039870000.0
42904,2S,EE,Brown,Right,20.0,20.004,111699700000.0
42904,2S,WW,Brown,Right,20.0,20.016,77810240000.0
42912,PSP,EE,Demokritos,Left,22.7,22.7,133000000000.0
42912,PSP,WW,Demokritos,Left,22.7,22.7,123000000000.0
42912,PSP,EE,Demokritos,Left,21.9,21.9,134600000000.0
42912,PSP,WW,Demokritos,Left,22.4,22.4,120600000000.0
42912,PSP,EE,Demokritos,Left,22.7,22.7,138700000000.0
42912,PSP,WW,Demokritos,Left,22.8,22.8,125400000000.0
42912,PSP,EE,Demokritos,Left,22.6,22.6,143300000000.0
42912,PSP,WW,Demokritos,Left,22.7,22.7,126100000000.0
42912,PSP,EE,Demokritos,Left,22.8,22.8,135900000000.0
42912,PSP,WW,Demokritos,Left,19.8,19.8,111900000000.0
42912,PSP,EE,Demokritos,Left,22.9,22.9,140900000000.0
42912,PSP,WW,Demokritos,Left,20.6,20.6,106600000000.0
42912,PSP,EE,Demokritos,Left,20.4,20.4,144800000000.0
42912,PSP,WW,Demokritos,Left,21.2,21.2,110100000000.0
42912,PSP,EE,Demokritos,Left,21.5,21.5,140200000000.0
42912,PSP,WW,Demokritos,Left,21.7,21.7,113900000000.0
42913,PSP,EE,Demokritos,Left,20.9,20.9,125300000000.0
42913,PSP,WW,Demokritos,Left,20.4,20.4,100400000000.0
42913,PSP,EE,Demokritos,Left,17.2,17.2,124400000000.0
42913,PSP,WW,Demokritos,Left,17.2,17.2,103100000000.0
42913,PSP,EE,Demokritos,Left,20.0,20.0,138400000000.0
42913,PSP,WW,Demokritos,Left,19.6,19.6,105100000000.0
42913,PSP,EE,Demokritos,Left,19.2,19.2,139200000000.0
42913,PSP,WW,Demokritos,Left,19.3,19.3,106000000000.0
42913,PSP,EE,Demokritos,Left,17.4,17.4,140700000000.0
42913,PSP,WW,Demokritos,Left,18.3,18.3,102900000000.0
42913,PSP,EE,Demokritos,Left,19.7,19.7,118900000000.0
42913,PSP,WW,Demokritos,Left,18.3,18.3,93770000000.0
42913,PSP,EE,Demokritos,Left,17.1,17.1,125300000000.0
42913,PSP,WW,Demokritos,Left,17.0,17.0,98670000000.0
42913,PSP,EE,Demokritos,Left,16.9,16.9,125400000000.0
42913,PSP,WW,Demokritos,Left,16.9,16.9,96910000000.0
42900,PSS,EE,HEPHY,Left,,,95222050000.0
42900,PSS,WW,HEPHY,Left,,,94292090000.0
42900,PSS,EE,HEPHY,Left,,,97298660000.0
42900,PSS,WW,HEPHY,Left,,,96037670000.0
42900,PSS,EE,HEPHY,Left,,,96619760000.0
42900,PSS,WW,HEPHY,Left,,,96414030000.0
42900,PSS,EE,HEPHY,Left,,,98550970000.0
42900,PSS,WW,HEPHY,Left,,,98324510000.0
42900,PSS,EE,HEPHY,Left,,,98807650000.0
42900,PSS,WW,HEPHY,Left,,,98485000000.0
42900,PSS,EE,HEPHY,Left,,,99561840000.0
42900,PSS,WW,HEPHY,Left,,,98943390000.0
42900,PSS,EE,HEPHY,Left,,,94071840000.0
42900,PSS,WW,HEPHY,Left,,,94307380000.0
42900,PSS,EE,HEPHY,Left,,,94914790000.0
42900,PSS,WW,HEPHY,Left,,,94230130000.0
42900,PSS,EE,HEPHY,Left,,,95309630000.0
42900,PSS,WW,HEPHY,Left,,,95728630000.0
42900,PSS,EE,HEPHY,Left,,,96829880000.0
42900,PSS,WW,HEPHY,Left,,,96319600000.0
42904,2S,EE,Brown,Right,20.0,20.056,104362200000.0
42904,2S,WW,Brown,Right,20.0,20.077,78621530000.0
42904,2S,EE,Brown,Right,20.0,20.046,98382010000.0
42904,2S,WW,Brown,Right,20.0,20.057,80274090000.0
42905,2S,EE,Brown,Right,20.0,20.045,84850080000.0
42905,2S,WW,Brown,Right,20.0,20.055,88094640000.0
42905,2S,EE,Brown,Right,20.0,20.014,83680710000.0
42905,2S,WW,Brown,Right,20.0,20.045,76896410000.0
42905,2S,EE,Brown,Right,20.0,20.083,86365040000.0
42905,2S,WW,Brown,Right,20.0,20.061,89411020000.0
42905,2S,EE,Brown,Right,20.0,20.072,87551550000.0
42905,2S,WW,Brown,Right,20.0,20.077,89853240000.0
42905,2S,EE,Brown,Right,20.0,20.006,85749960000.0
42905,2S,WW,Brown,Right,20.0,20.037,89349310000.0
42905,2S,EE,Brown,Right,20.0,20.005,80720850000.0
42905,2S,WW,Brown,Right,20.0,20.021,84130420000.0
42905,2S,EE,Brown,Right,20.0,20.059,82230490000.0
42905,2S,WW,Brown,Right,20.0,20.065,85699510000.0
42905,2S,EE,Brown,Right,20.0,20.089,83073450000.0
42905,2S,WW,Brown,Right,20.0,20.07,86834590000.0
42906,2S,EE,Demokritos,Left,17.5,17.5,57170000000.0
42906,2S,WW,Demokritos,Left,19.5,19.5,56900000000.0
42906,2S,EE,Demokritos,Left,19.4,19.4,58290000000.0
42906,2S,WW,Demokritos,Left,21.4,21.4,67930000000.0
42906,2S,EE,Demokritos,Left,20.6,20.6,65510000000.0
42906,2S,WW,Demokritos,Left,20.9,20.9,54160000000.0
42906,2S,EE,Demokritos,Left,21.3,21.3,63460000000.0
42906,2S,WW,Demokritos,Left,22.1,22.1,56910000000.0
42906,2S,EE,Demokritos,Left,21.8,21.8,87200000000.0
42906,2S,WW,Demokritos,Left,22.3,22.3,79300000000.0
42906,2S,EE,Demokritos,Left,22.2,22.2,57110000000.0
42906,2S,WW,Demokritos,Left,22.5,22.5,66600000000.0
42906,2S,EE,Demokritos,Left,22.5,22.5,60230000000.0
42906,2S,WW,Demokritos,Left,22.8,22.8,58970000000.0
42907,2S,EE,Demokritos,Left,19.5,19.5,60510000000.0
42907,2S,WW,Demokritos,Left,20.7,20.7,63560000000.0
42907,2S,EE,Demokritos,Left,21.0,21.0,61030000000.0
42907,2S,WW,Demokritos,Left,21.7,21.7,62230000000.0
42907,2S,EE,Demokritos,Left,21.3,21.3,64960000000.0
42907,2S,WW,Demokritos,Left,21.8,21.8,64190000000.0
42907,2S,EE,Demokritos,Left,22.3,22.3,60070000000.0
42907,2S,WW,Demokritos,Left,22.6,22.6,65240000000.0
42907,2S,EE,Demokritos,Left,22.9,22.9,61330000000.0
42907,2S,WW,Demokritos,Left,23.0,23.0,61010000000.0
42907,2S,EE,Demokritos,Left,22.1,22.1,62530000000.0
42907,2S,WW,Demokritos,Left,22.3,22.3,61810000000.0
42907,2S,EE,Demokritos,Left,22.5,22.5,62550000000.0
42907,2S,WW,Demokritos,Left,22.6,22.6,64510000000.0
42908,2S,EE,Brown,Right,20.0,20.008,86008690000.0
42908,2S,WW,Brown,Right,20.0,20.009,87076190000.0
42908,2S,EE,Brown,Right,20.0,20.023,84972770000.0
42908,2S,WW,Brown,Right,20.0,20.062,89066820000.0
42908,2S,EE,Brown,Right,20.0,20.033,85636000000.0
42908,2S,WW,Brown,Right,20.0,20.088,89649240000.0
42908,2S,EE,Brown,Right,20.0,20.087,86710980000.0
42908,2S,WW,Brown,Right,20.0,20.084,89204740000.0
42908,2S,EE,Brown,Right,20.0,20.005,84452870000.0
42908,2S,WW,Brown,Right,20.0,20.009,88208730000.0
42908,2S,EE,Brown,Right,20.0,20.023,81289420000.0
42908,2S,WW,Brown,Right,20.0,20.039,83028920000.0
42908,2S,EE,Brown,Right,20.0,20.031,81879620000.0
42908,2S,WW,Brown,Right,20.0,20.037,84385770000.0
42908,2S,EE,Brown,Right,20.0,20.064,82473940000.0
42908,2S,WW,Brown,Right,20.0,20.034,84937480000.0
42909,2S,EE,Brown,Right,20.0,20.006,85394190000.0
42909,2S,WW,Brown,Right,20.0,20.022,79050990000.0
42909,2S,EE,Brown,Right,20.0,20.021,83080620000.0
42909,2S,WW,Brown,Right,20.0,20.042,79838820000.0
42909,2S,EE,Brown,Right,20.0,20.047,82779290000.0
42909,2S,WW,Brown,Right,20.0,20.056,81436020000.0
42909,2S,EE,Brown,Right,20.0,20.067,80793950000.0
42909,2S,WW,Brown,Right,20.0,20.06,80151900000.0
42909,2S,EE,Brown,Right,20.0,20.006,78112900000.0
42909,2S,WW,Brown,Right,20.0,20.018,79853700000.0
42909,2S,EE,Brown,Right,20.0,20.012,96147340000.0
42909,2S,WW,Brown,Right,20.0,20.049,76582650000.0
42909,2S,EE,Brown,Right,20.0,20.068,87601650000.0
42909,2S,WW,Brown,Right,20.0,20.057,77491050000.0
42909,2S,EE,Brown,Right,20.0,20.074,85351140000.0
42909,2S,WW,Brown,Right,20.0,20.073,77961320000.0
42910,2S,EE,HEPHY,Left,,,113439600000.0
42910,2S,WW,HEPHY,Left,,,114427000000.0
42910,2S,EE,HEPHY,Left,,,113725800000.0
42910,2S,WW,HEPHY,Left,,,113206000000.0
42910,2S,EE,HEPHY,Left,,,114605300000.0
42910,2S,WW,HEPHY,Left,,,113520600000.0
42910,2S,EE,HEPHY,Left,,,115587300000.0
42910,2S,WW,HEPHY,Left,,,116800600000.0
42910,2S,EE,HEPHY,Left,,,112327000000.0
42910,2S,WW,HEPHY,Left,,,114651000000.0
42910,2S,EE,HEPHY,Left,,,110584800000.0
42910,2S,WW,HEPHY,Left,,,113375100000.0
42910,2S,EE,HEPHY,Left,,,112254000000.0
42910,2S,WW,HEPHY,Left,,,111077700000.0
42910,2S,EE,HEPHY,Left,,,113843300000.0
42910,2S,WW,HEPHY,Left,,,115321400000.0
42911,2S,EE,HEPHY,Left,,,120178200000.0
42911,2S,WW,HEPHY,Left,,,118521600000.0
42911,2S,EE,HEPHY,Left,,,120709700000.0
42911,2S,WW,HEPHY,Left,,,119839900000.0
42911,2S,EE,HEPHY,Left,,,119743000000.0
42911,2S,WW,HEPHY,Left,,,109484900000.0
42911,2S,EE,HEPHY,Left,,,119282800000.0
42911,2S,WW,HEPHY,Left,,,120594500000.0
42911,2S,EE,HEPHY,Left,,,118347000000.0
42911,2S,WW,HEPHY,Left,,,118061600000.0
42911,2S,EE,HEPHY,Left,,,115622500000.0
42911,2S,WW,HEPHY,Left,,,115189100000.0
42911,2S,EE,HEPHY,Left,,,114482500000.0
42911,2S,WW,HEPHY,Left,,,114914600000.0
42911,2S,EE,HEPHY,Left,,,116975700000.0
42911,2S,WW,HEPHY,Left,,,117897800000.0
43258,2S,EE,Perugia,Left,20.0,20.0,77151906632.844
43258,2S,WW,Perugia,Left,20.0,20.0,76138494273.691
43258,2S,EE,Perugia,Left,20.0,20.0,79132473484.822
43258,2S,WW,Perugia,Left,20.0,20.0,82947155533.379
43258,2S,EE,Perugia,Left,20.0,20.0,80125055349.283
43258,2S,WW,Perugia,Left,20.0,20.0,81297578270.537
